,Accession,Chromosome,End,Start,Strand,gene_count_corr,velocity_gamma,velocity_r2,velocity_genes
Mgat4a,ENSMUSG00000026110,1,37541016,37439340,-,-0.0577,1.333306,-1.6519560813903809,False
Tsga10,ENSMUSG00000060771,1,37866429,37754776,-,0.0033,1.6729597,-0.4006674289703369,False
Mitd1,ENSMUSG00000026088,1,37890411,37874801,-,0.0064,1.1224481,-0.37840843200683594,False
Txndc9,ENSMUSG00000058407,1,37997893,37985189,-,0.0627,0.10046754,-2.077763319015503,False
Rev1,ENSMUSG00000026082,1,38129801,38052786,-,-0.0317,1.5791521,-1.1127886772155762,False
Aff3,ENSMUSG00000037138,1,38664955,38177326,-,-0.0878,8.400033,0.3404971957206726,True
Rnf149,ENSMUSG00000048234,1,39577405,39551296,-,-0.0074,0.43551335,-0.4403573274612427,False
Tgfbrap1,ENSMUSG00000070939,1,43098637,43047200,-,-0.0302,0.36513278,-0.21593034267425537,False
Fhl2,ENSMUSG00000008136,1,43196984,43123074,-,0.1746,0.4426908,-0.379217267036438,False
Uxs1,ENSMUSG00000057363,1,43827800,43746966,-,0.0153,2.0172484,-1.7091615200042725,False
Tex30,ENSMUSG00000026049,1,44102441,44086613,-,0.196,0.59839857,-0.8646664619445801,False
Poglut2,ENSMUSG00000026047,1,44118808,44106546,-,0.0253,0.4489652,-0.23573637008666992,False
Slc39a10,ENSMUSG00000025986,1,46892852,46807544,-,-0.005,0.84261733,-0.5892200469970703,False
Nabp1,ENSMUSG00000026107,1,51478425,51465862,-,-0.0297,2.501188,-3.1760449409484863,False
Gls,ENSMUSG00000026103,1,52233232,52163448,-,-0.0127,4.194536,-5.189419269561768,False
Nab1,ENSMUSG00000002881,1,52500679,52457294,-,0.0824,0.7626534,-0.23735952377319336,False
Mfsd6,ENSMUSG00000041439,1,52727462,52656286,-,-0.0384,2.052401,-0.29261040687561035,False
Inpp1,ENSMUSG00000026102,1,52817688,52785427,-,-0.0939,0.30432466,-1.0676872730255127,False
Pms1,ENSMUSG00000026098,1,53297018,53189187,-,0.0396,1.1731617,-1.294417381286621,False
Stk17b,ENSMUSG00000026094,1,53785224,53755506,-,-0.2109,0.7000085,-3.2505393028259277,False
Gtf3c3,ENSMUSG00000041303,1,54438971,54396004,-,-0.0092,0.7059023,-0.9129676818847656,False
Pgap1,ENSMUSG00000073678,1,54557684,54472994,-,-0.0425,1.597712,-0.8440353870391846,False
Ankrd44,ENSMUSG00000052331,1,54926387,54645340,-,-0.0925,6.6706476,-5.979764461517334,False
Sf3b1,ENSMUSG00000025982,1,55027481,54985169,-,0.1117,0.3483024,-0.8532265424728394,False
Hspd1,ENSMUSG00000025980,1,55088243,55077835,-,0.5211,0.081726365,-1.0441772937774658,False
Rftn2,ENSMUSG00000025978,1,55226782,55170159,-,-0.0045,0.8096178,-0.3339780569076538,False
Boll,ENSMUSG00000025977,1,55363469,55248658,-,-0.0115,0.55583215,-0.669050931930542,False
Tyw5,ENSMUSG00000048495,1,57407101,57388237,-,0.0324,1.0624018,-0.7390608787536621,False
Kctd18,ENSMUSG00000054770,1,58018956,57955101,-,-0.017,0.9830482,-1.4358997344970703,False
Clk1,ENSMUSG00000026034,1,58424066,58410189,-,-0.1856,1.463506,-3.540142059326172,False
Ppil3,ENSMUSG00000026035,1,58445486,58430994,-,0.0518,0.28098142,-0.8957897424697876,False
Orc2,ENSMUSG00000026037,1,58505109,58462771,-,0.0982,0.905962,-0.7440392971038818,False
Fam126b,ENSMUSG00000038174,1,58586323,58522806,-,-0.0499,0.53722936,-0.5934810638427734,False
Trak2,ENSMUSG00000026028,1,58973430,58900449,-,-0.029,1.2123777,-1.690983533859253,False
Tmem237,ENSMUSG00000038079,1,59120408,59100590,-,0.0895,0.22796011,-0.2710002660751343,False
Als2,ENSMUSG00000026024,1,59237231,59162926,-,-0.0013,2.8100026,-2.2388458251953125,False
Sumo1,ENSMUSG00000026021,1,59670834,59586558,-,0.0432,16.615675,-13.978314399719238,False
Wdr12,ENSMUSG00000026019,1,60098645,60069785,-,0.0274,0.2617229,-0.46614980697631836,False
Raph1,ENSMUSG00000026014,1,60567104,60482292,-,0.0546,1.705196,-1.0915625095367432,False
Ino80d,ENSMUSG00000040865,1,63114667,62958418,-,-0.0481,2.4634266,-1.906419038772583,False
Ndufs1,ENSMUSG00000025968,1,63176833,63143596,-,0.0689,0.67255914,-0.47716283798217773,False
Klf7,ENSMUSG00000025959,1,64122282,64029447,-,-0.1428,0.97680295,-0.8372529745101929,False
Mettl21a,ENSMUSG00000025956,1,64617242,64606473,-,0.009,0.17129381,-1.3873777389526367,False
Plekhm3,ENSMUSG00000051344,1,64956824,64785983,-,-0.0257,4.8902283,-3.6002488136291504,False
Idh1,ENSMUSG00000025950,1,65186500,65158616,-,0.0008,0.2618383,-0.16715919971466064,False
Kansl1l,ENSMUSG00000026004,1,66817562,66719248,-,-0.022,2.6749136,-1.615189552307129,False
Acadl,ENSMUSG00000026003,1,66863277,66830839,-,0.2298,0.23165813,-0.14146435260772705,False
Lancl1,ENSMUSG00000026000,1,67038872,67000517,-,-0.0089,0.27760294,-0.4155179262161255,False
Ikzf2,ENSMUSG00000025997,1,69687245,69531214,-,-0.0297,3.1651864,0.41879916191101074,True
Bard1,ENSMUSG00000026196,1,71103146,71027498,-,0.1687,1.1075563,-0.3588080406188965,False
Mreg,ENSMUSG00000039395,1,72212307,72159442,-,-0.0106,0.0,0.0,False
Pecr,ENSMUSG00000026189,1,72284314,72259167,-,0.0158,0.17439575,-0.10464799404144287,False
Aamp,ENSMUSG00000006299,1,74284738,74279840,-,-0.0204,0.055088747,-3.064934730529785,False
Usp37,ENSMUSG00000033364,1,74544284,74435511,-,0.0575,2.5931442,-2.3884057998657227,False
Zfp142,ENSMUSG00000026135,1,74588246,74565127,-,-0.0118,0.7050949,-0.6385864019393921,False
Rnf25,ENSMUSG00000026171,1,74601397,74593748,-,-0.0325,0.684878,-0.4626047611236572,False
Nhej1,ENSMUSG00000026162,1,75125200,74967139,-,0.0699,0.9799819,-0.6118403673171997,False
Cnppd1,ENSMUSG00000033159,1,75142711,75134554,-,-0.0577,0.15606043,-0.49294161796569824,False
Atg9a,ENSMUSG00000033124,1,75192196,75180860,-,-0.0469,0.4956681,-0.41239094734191895,False
Tuba4a,ENSMUSG00000026202,1,75219865,75214228,-,0.1993,0.083395004,-2.674330711364746,False
Dnpep,ENSMUSG00000026209,1,75317990,75307896,-,0.0488,0.06628922,-2.2269392013549805,False
Farsb,ENSMUSG00000026245,1,78488897,78417975,-,0.0844,0.86035746,-1.004281997680664,False
Ap1s3,ENSMUSG00000054702,1,79671972,79606876,-,0.0606,4.444385,0.008092761039733887,False
Wdfy1,ENSMUSG00000073643,1,79776143,79702262,-,-0.0818,0.8941154,-0.2174626588821411,False
Serpine2,ENSMUSG00000026249,1,79861180,79794197,-,0.0564,0.076120086,0.14581626653671265,True
Cul3,ENSMUSG00000004364,1,80340480,80264923,-,0.0308,1.6190927,-1.2776756286621094,False
Dock10,ENSMUSG00000038608,1,80758527,80501073,-,-0.0708,11.879039,-2.8030619621276855,False
Trip12,ENSMUSG00000026219,1,84840516,84721189,-,-0.0368,1.613323,-3.4316458702087402,False
Sp110,ENSMUSG00000070034,1,85598817,85576899,-,-0.1564,0.1181839,-0.8998825550079346,False
A630001G21Rik,ENSMUSG00000052760,1,85778643,85717083,-,-0.0502,0.7729097,-0.790564775466919,False
Gpr55,ENSMUSG00000049608,1,85961007,85938318,-,-0.0092,0.49642575,-0.27119433879852295,False
Ncl,ENSMUSG00000026234,1,86359400,86344719,-,0.3456,0.18999317,-1.2976651191711426,False
Pde6d,ENSMUSG00000026239,1,86582629,86542994,-,-0.0156,1.6860796,-1.355921745300293,False
Usp40,ENSMUSG00000005501,1,88008551,87945119,-,-0.0333,1.5676826,-0.72162926197052,False
Hjurp,ENSMUSG00000044783,1,88277633,88262471,-,0.0629,0.29885456,-0.2811872959136963,False
Arl4c,ENSMUSG00000049866,1,88702221,88673125,-,-0.0968,0.3259299,-0.4033395051956177,False
Ilkap,ENSMUSG00000026309,1,91398815,91373861,-,0.1238,0.3890236,-0.5835448503494263,False
Hdac4,ENSMUSG00000026313,1,92195699,91928779,-,-0.0913,1.8203768,-0.8122729063034058,False
Ndufa10,ENSMUSG00000026260,1,92473860,92439010,-,0.1287,0.16772883,-2.561004161834717,False
Cops9,ENSMUSG00000073616,1,92641985,92637145,-,0.0781,0.018155165,-9.454622268676758,False
Mterf4,ENSMUSG00000026273,1,93305915,93299211,-,0.003,0.19886853,-0.8571327924728394,False
Pask,ENSMUSG00000026274,1,93343482,93308770,-,0.0895,0.038558923,0.044740498065948486,True
Hdlbp,ENSMUSG00000034088,1,93478815,93405940,-,0.2369,0.5127372,-0.5406010150909424,False
Stk25,ENSMUSG00000026277,1,93658659,93619751,-,-0.0315,0.21138798,-0.8528800010681152,False
Thap4,ENSMUSG00000026279,1,93754864,93701935,-,0.0178,0.24681503,-0.6343958377838135,False
Dtymk,ENSMUSG00000026281,1,93801934,93792576,-,0.1976,0.28572473,-0.7245620489120483,False
Pdcd1,ENSMUSG00000026285,1,94052553,94038305,-,0.1159,0.53714603,-0.38162457942962646,False
St8sia4,ENSMUSG00000040710,1,95667571,95587682,-,-0.0566,1.514338,-0.9584128856658936,False
D1Ertd622e,ENSMUSG00000044768,1,97662074,97606318,-,-0.0049,0.24971811,-0.664942741394043,False
Ppip5k2,ENSMUSG00000040648,1,97770411,97706048,-,0.0158,1.0037956,-0.6541440486907959,False
Pam,ENSMUSG00000026335,1,98095646,97795114,-,-0.0168,5.4729495,-1.4375,False
Pign,ENSMUSG00000056536,1,105663677,105518422,-,-0.0193,4.296122,-4.165297031402588,False
Bcl2,ENSMUSG00000057329,1,106714274,106538178,-,-0.167,1.276158,0.39238548278808594,True
Kdsr,ENSMUSG00000009905,1,106759727,106720459,-,-0.0828,0.4874353,-0.6757515668869019,False
Vps4b,ENSMUSG00000009907,1,106796728,106764071,-,-0.0084,1.3303246,-3.2646727561950684,False
Tsn,ENSMUSG00000026374,1,118311739,118294778,-,0.2497,0.09021219,-1.4608209133148193,False
Ptpn4,ENSMUSG00000026384,1,119837613,119652467,-,-0.0821,2.0325668,-0.7236379384994507,False
Dbi,ENSMUSG00000026385,1,120121078,120113280,-,0.3636,0.0046105376,-0.16233980655670166,False
Insig2,ENSMUSG00000003721,1,121332589,121304353,-,-0.0075,0.34972465,-0.6060534715652466,False
Ddx18,ENSMUSG00000001674,1,121567989,121553835,-,0.0742,0.31055203,-1.220085620880127,False
Actr3,ENSMUSG00000026341,1,125435727,125392905,-,0.2331,0.24091612,-0.2911813259124756,False
Tmem163,ENSMUSG00000026347,1,127679548,127486546,-,0.0301,12.384686,-0.9210948944091797,False
Zranb3,ENSMUSG00000036086,1,128103047,127954184,-,0.0442,0.7868639,-0.5798486471176147,False
Mcm6,ENSMUSG00000026355,1,128359664,128331590,-,0.4204,0.26170582,0.07915771007537842,True
Dars,ENSMUSG00000026356,1,128417368,128363707,-,0.1538,0.4506583,-0.7842347621917725,False
Cxcr4,ENSMUSG00000045382,1,128592293,128588199,-,-0.0379,0.09029808,-1.0348327159881592,False
Cd55,ENSMUSG00000026399,1,130462744,130439027,-,-0.1072,0.2615463,0.06267553567886353,True
Mapkapk2,ENSMUSG00000016528,1,131097826,131053700,-,0.0171,1.2536956,-1.0509004592895508,False
Dyrk3,ENSMUSG00000016526,1,131138340,131127455,-,0.0868,0.8566643,-0.32309651374816895,False
Rassf5,ENSMUSG00000026430,1,131245258,131176410,-,-0.0733,0.096616544,-3.3664135932922363,False
Ikbke,ENSMUSG00000042349,1,131279606,131254343,-,-0.1157,0.45106897,-0.21063232421875,False
Srgap2,ENSMUSG00000026425,1,131527352,131285251,-,-0.0434,4.020927,-3.814847946166992,False
Mdm4,ENSMUSG00000054387,1,133030561,132959484,-,-0.0384,2.2448885,-3.2309350967407227,False
Snrpe,ENSMUSG00000090553,1,133610291,133603871,-,0.3906,0.042393643,-2.938636302947998,False
Lax1,ENSMUSG00000051998,1,133690108,133679091,-,-0.0931,0.9773384,-0.3697795867919922,False
Atp2b4,ENSMUSG00000026463,1,133801041,133699457,-,-0.0304,0.9658577,-0.8154739141464233,False
Btg2,ENSMUSG00000020423,1,134079120,134075170,-,-0.2306,0.056419227,-0.8384174108505249,False
Tmem183a,ENSMUSG00000042305,1,134361979,134346097,-,0.0697,0.5838008,-0.9444347620010376,False
Ppp1r12b,ENSMUSG00000073557,1,134955942,134754658,-,-0.0325,4.60058,-4.2088942527771,False
Rnpep,ENSMUSG00000041926,1,135284084,135262712,-,0.2034,0.31001717,-0.3019711971282959,False
Timm17a,ENSMUSG00000062580,1,135313778,135295213,-,0.1671,0.104436986,-1.7228243350982666,False
Ipo9,ENSMUSG00000041879,1,135430499,135382312,-,0.0589,1.7503253,-1.5115540027618408,False
Camsap2,ENSMUSG00000041570,1,136346104,136268123,-,-0.0506,0.9752004,-0.7536015510559082,False
Ptprc,ENSMUSG00000026395,1,138175708,138062861,-,-0.1792,0.99607885,-1.8299078941345215,False
Nek7,ENSMUSG00000026393,1,138620141,138482875,-,-0.0163,1.4121325,-0.7195545434951782,False
2310009B15Rik,ENSMUSG00000079283,1,138856852,138851983,-,0.0117,0.21584779,-1.0589287281036377,False
Cdc73,ENSMUSG00000026361,1,143702893,143598800,-,-0.0132,1.8201323,-1.9763391017913818,False
Ro60,ENSMUSG00000018199,1,143777068,143750790,-,-0.0392,0.59549296,-0.2146317958831787,False
Rgs2,ENSMUSG00000026360,1,144004161,143999338,-,-0.0856,0.17710064,-0.7638802528381348,False
Rgs1,ENSMUSG00000026358,1,144249242,144242296,-,0.0133,0.032533523,0.09819161891937256,True
Odr4,ENSMUSG00000006010,1,150393080,150361305,-,0.0275,0.35254818,-0.5981755256652832,False
Swt1,ENSMUSG00000052748,1,151428455,151367699,-,-0.0426,1.19406,-0.8476847410202026,False
Rnf2,ENSMUSG00000026484,1,151500955,151458004,-,0.0044,2.8342402,-3.3699193000793457,False
1700025G04Rik,ENSMUSG00000032666,1,152090125,151852403,-,-0.0181,1.9534594,0.031879425048828125,True
Tsen15,ENSMUSG00000014980,1,152386688,152370735,-,0.0648,0.07792299,-0.1366274356842041,False
Smg7,ENSMUSG00000042772,1,152902646,152836995,-,-0.0351,2.5989861,-2.9657931327819824,False
Lamc1,ENSMUSG00000026478,1,153332786,153218922,-,0.0098,2.6899796,-1.4020636081695557,False
Dhx9,ENSMUSG00000042699,1,153487660,153455758,-,0.1253,0.7252443,-0.7982676029205322,False
Cacna1e,ENSMUSG00000004110,1,154884501,154390731,-,-0.0145,0.0,-0.013402223587036133,False
Xpr1,ENSMUSG00000026469,1,155417415,155275701,-,-0.0649,3.6107512,-5.704057216644287,False
Qsox1,ENSMUSG00000033684,1,155812889,155776029,-,-0.0365,0.48050424,-0.7433860301971436,False
Cep350,ENSMUSG00000033671,1,155973255,155844964,-,-0.0861,1.1901171,-1.0532047748565674,False
Tor1aip1,ENSMUSG00000026466,1,156036480,156004599,-,-0.0217,1.0580219,-0.8168923854827881,False
Soat1,ENSMUSG00000026600,1,156474331,156424525,-,0.0121,0.3206221,-0.3564012050628662,False
Tor3a,ENSMUSG00000060519,1,156674356,156653617,-,-0.0162,0.823063,0.05534940958023071,True
Fam20b,ENSMUSG00000033557,1,156719086,156678532,-,0.0026,0.7730968,-0.38685333728790283,False
Ralgps2,ENSMUSG00000026594,1,156939626,156804166,-,-0.0577,1.1891943,-0.6732538938522339,False
Rasal2,ENSMUSG00000070565,1,157412595,157135182,-,0.0401,0.08620966,-0.1709442138671875,False
Cacybp,ENSMUSG00000014226,1,160212875,160202367,-,0.3057,0.09243453,-1.7784900665283203,False
Rabgap1l,ENSMUSG00000026721,1,160793211,160219174,-,-0.098,7.404646,-3.371121883392334,False
Zbtb37,ENSMUSG00000043467,1,161034849,161002922,-,-0.0742,0.20522304,-0.27257680892944336,False
Dars2,ENSMUSG00000026709,1,161070658,161040601,-,0.1329,0.885732,-0.27469921112060547,False
Klhl20,ENSMUSG00000026705,1,161131511,161088375,-,-0.0361,0.5197074,-0.5699323415756226,False
Prdx6,ENSMUSG00000026701,1,161251219,161240112,-,0.0375,0.13684246,-0.8121235370635986,False
Fasl,ENSMUSG00000000817,1,161788495,161780689,-,-0.0855,0.92521954,-0.03715038299560547,False
Suco,ENSMUSG00000040297,1,161876682,161816114,-,-0.0777,2.6677666,-1.4317152500152588,False
Dnm3,ENSMUSG00000040265,1,162478034,161982453,-,0.033,0.25462982,-0.1588733196258545,False
Prrc2c,ENSMUSG00000040225,1,162740556,162670725,-,-0.0631,0.5439203,-0.47866320610046387,False
Gorab,ENSMUSG00000040124,1,163403669,163384908,-,0.002,0.575638,-0.3878672122955322,False
BC055324,ENSMUSG00000041406,1,163994796,163945993,-,0.0465,0.5117046,-0.1942729949951172,False
Blzf1,ENSMUSG00000026577,1,164307489,164289800,-,-0.0005,1.1653519,-0.8378924131393433,False
Atp1b1,ENSMUSG00000026576,1,164458355,164437109,-,-0.1274,0.0,0.0,False
Xcl1,ENSMUSG00000026573,1,164935527,164931644,-,-0.0113,0.1377346,-0.019451379776000977,False
Sft2d2,ENSMUSG00000040848,1,165194438,165174337,-,0.0111,0.3339852,-0.8262206315994263,False
Tiprl,ENSMUSG00000040843,1,165236996,165212286,-,0.073,0.50494915,-0.661247730255127,False
Dcaf6,ENSMUSG00000026571,1,165460475,165328698,-,-0.0557,3.2715778,-2.437464952468872,False
Rcsd1,ENSMUSG00000040723,1,165709757,165646516,-,-0.006,0.6070872,-0.21421301364898682,False
Pou2f1,ENSMUSG00000026565,1,166002678,165865154,-,-0.045,2.9972491,-3.4614815711975098,False
Pogk,ENSMUSG00000040596,1,166409863,166384622,-,-0.0206,2.6842558,-1.6983013153076172,False
Uck2,ENSMUSG00000026558,1,167285320,167222883,-,0.1692,1.1406305,-0.6661900281906128,False
Mgst3,ENSMUSG00000026688,1,167393841,167371966,-,0.056,0.0,0.0,False
Pbx1,ENSMUSG00000052534,1,168432270,168119364,-,0.0112,0.0,-0.016783952713012695,False
Nuf2,ENSMUSG00000026683,1,169531464,169497934,-,0.2757,0.20832008,-0.17878258228302002,False
Hsd17b7,ENSMUSG00000026675,1,169969241,169949535,-,0.0106,0.23976092,-0.27729880809783936,False
Uap1,ENSMUSG00000026670,1,170174957,170141938,-,0.1021,0.7793623,-0.4824559688568115,False
Uhmk1,ENSMUSG00000026667,1,170215397,170193420,-,-0.0252,0.31513903,-0.7174340486526489,False
Atf6,ENSMUSG00000026663,1,170867771,170704674,-,0.0034,4.599634,-0.9667596817016602,False
Dusp12,ENSMUSG00000026659,1,170885540,170873498,-,0.0272,0.5830608,-0.3342883586883545,False
Fcrla,ENSMUSG00000038421,1,170927583,170917576,-,-0.0332,2.541716,-0.7183445692062378,False
Fcgr2b,ENSMUSG00000026656,1,170976547,170958617,-,-0.0851,0.20204285,0.16578489542007446,True
Sdhc,ENSMUSG00000058076,1,171150603,171127165,-,0.113,0.22654656,-1.5137124061584473,False
Fcer1g,ENSMUSG00000058715,1,171234365,171229572,-,-0.0376,0.15916388,0.3238876461982727,True
Ndufs2,ENSMUSG00000013593,1,171251388,171234853,-,0.1838,0.071820766,-3.9797415733337402,False
Usp21,ENSMUSG00000053483,1,171287991,171281945,-,-0.0292,0.4190639,-0.3455554246902466,False
Ufc1,ENSMUSG00000062963,1,171295024,171288563,-,0.1682,0.13139288,-0.6228539943695068,False
Ly9,ENSMUSG00000004707,1,171607410,171588624,-,-0.0381,0.07994305,-2.3600404262542725,False
Slamf7,ENSMUSG00000038179,1,171653035,171632403,-,-0.0004,0.7449125,-0.583512544631958,False
Ncstn,ENSMUSG00000003458,1,172082795,172066013,-,-0.0125,0.8246549,-0.8671259880065918,False
Pea15a,ENSMUSG00000013698,1,172206804,172196728,-,-0.0488,0.4607988,-0.21432936191558838,False
Ifi206,ENSMUSG00000037849,1,173491041,173468485,-,-0.14,0.31043348,0.487008273601532,True
Ifi214,ENSMUSG00000070501,1,173535957,173519717,-,-0.1299,0.3078864,0.16105175018310547,True
Ifi213,ENSMUSG00000073491,1,173599274,173566283,-,-0.1621,0.7128843,0.6328136622905731,True
Ifi207,ENSMUSG00000073490,1,173741747,173723427,-,-0.0174,0.07044226,-0.02889418601989746,False
Ifi204,ENSMUSG00000073489,1,173766943,173747293,-,-0.017,0.051755153,0.7607351392507553,True
Mndal,ENSMUSG00000090272,1,173880881,173849126,-,-0.0626,0.8784781,0.6980381906032562,True
Ifi211,ENSMUSG00000026536,1,173913046,173896345,-,0.0448,0.5656171,0.4920154809951782,True
Ifi203,ENSMUSG00000039997,1,173942672,173920407,-,-0.1247,0.12486132,0.4906585216522217,True
Ifi205,ENSMUSG00000054203,1,174031810,174011998,-,-0.0059,0.0,0.0,False
Fh1,ENSMUSG00000026526,1,175625635,175600374,-,0.1929,0.13995135,-1.1436436176300049,False
Cep170,ENSMUSG00000057335,1,176814067,176733653,-,0.018,1.1031005,-0.6917474269866943,False
Akt3,ENSMUSG00000019699,1,177258203,177020073,-,-0.0476,8.76379,-6.264533042907715,False
Adss,ENSMUSG00000015961,1,177796511,177762962,-,0.1211,0.76115197,-0.9126642942428589,False
Hnrnpu,ENSMUSG00000039630,1,178337797,178321108,-,0.3146,0.35119697,-0.7457476854324341,False
Smyd3,ENSMUSG00000055067,1,179518041,178951960,-,-0.0447,10.258439,-4.644964218139648,False
Tfb2m,ENSMUSG00000026492,1,179546267,179528055,-,-0.0042,1.3345925,-1.192277193069458,False
Ahctf1,ENSMUSG00000026491,1,179803680,179744894,-,-0.0283,1.4002968,-2.3554940223693848,False
Coq8a,ENSMUSG00000026489,1,180199602,180165238,-,-0.0404,0.39277428,-0.4412202835083008,False
Psen2,ENSMUSG00000010609,1,180263438,180227004,-,0.0071,0.26234505,-0.556063175201416,False
H3f3a,ENSMUSG00000060743,1,180813943,180800832,-,0.1227,0.16761988,-2.4875409603118896,False
Nvl,ENSMUSG00000026516,1,181144204,181087138,-,0.0139,0.55381095,-0.5942765474319458,False
Wdr26,ENSMUSG00000038733,1,181212001,181173228,-,-0.08,0.718568,-0.7050693035125732,False
Lbr,ENSMUSG00000004880,1,181843046,181815335,-,0.1492,0.19944325,-0.5224037170410156,False
Degs1,ENSMUSG00000038633,1,182282804,182275772,-,0.0643,0.074010216,-1.562324047088623,False
Fbxo28,ENSMUSG00000047539,1,182341629,182313102,-,-0.0334,0.92771304,-0.4510946273803711,False
Capn2,ENSMUSG00000026509,1,182517608,182467260,-,0.0463,0.5127895,-0.2974531650543213,False
Disp1,ENSMUSG00000030768,1,183221522,183086266,-,-0.0278,1.5345507,-1.774552345275879,False
Brox,ENSMUSG00000046836,1,183297269,183276352,-,-0.0228,0.6628909,-0.9679728746414185,False
Mia3,ENSMUSG00000056050,1,183369553,183326725,-,-0.0814,0.6602877,-0.9807137250900269,False
Marc2,ENSMUSG00000073481,1,184846451,184813068,-,0.0316,0.10282753,-3.1406192779541016,False
Iars2,ENSMUSG00000026618,1,185329396,185284726,-,0.0217,0.6942291,-0.5347357988357544,False
Rrp15,ENSMUSG00000001305,1,186749358,186720978,-,0.0713,0.31574175,-0.641596794128418,False
Kctd3,ENSMUSG00000026608,1,189007841,188971095,-,-0.0055,0.5863147,-0.44300878047943115,False
Cenpf,ENSMUSG00000026605,1,189688086,189640606,-,0.1974,0.022754572,-0.03908812999725342,False
Smyd2,ENSMUSG00000026603,1,189922363,189880492,-,0.0943,0.24360473,-0.1684257984161377,False
Flvcr1,ENSMUSG00000066595,1,191026158,191005847,-,-0.0064,1.3285403,-0.5906604528427124,False
Tatdn3,ENSMUSG00000026632,1,191062932,191045826,-,0.0226,0.18290253,-0.1959317922592163,False
Atf3,ENSMUSG00000026628,1,191218039,191170296,-,-0.0184,0.66679615,-0.29905128479003906,False
Nenf,ENSMUSG00000037499,1,191318194,191306789,-,0.0819,0.10159757,-0.30956315994262695,False
Ppp2r5a,ENSMUSG00000026626,1,191403272,191351975,-,-0.0256,1.1517897,-0.896702766418457,False
Dtl,ENSMUSG00000037474,1,191575544,191537356,-,0.1749,0.94048315,0.23394638299942017,True
Traf5,ENSMUSG00000026637,1,192092559,191997205,-,-0.0138,1.4261268,-1.1779813766479492,False
Rcor3,ENSMUSG00000037395,1,192138062,192098546,-,-0.0359,0.28022656,-0.40582334995269775,False
Utp25,ENSMUSG00000016181,1,193130272,193091104,-,0.0153,0.70286363,-0.6861072778701782,False
Traf3ip3,ENSMUSG00000037318,1,193201703,193175453,-,-0.0704,1.0114,-0.786463737487793,False
