,Accession,Chromosome,End,Start,Strand,gene_count_corr,velocity_gamma,velocity_r2,velocity_genes
Cul3,ENSMUSG00000004364,1,80340480,80264923,-,0.0308,1.4270803,-1.5518271923065186,False
Dock10,ENSMUSG00000038608,1,80758527,80501073,-,-0.0708,14.54955,-4.756954193115234,False
Trip12,ENSMUSG00000026219,1,84840516,84721189,-,-0.0368,1.5940989,-1.7490079402923584,False
Sp110,ENSMUSG00000070034,1,85598817,85576899,-,-0.1564,0.12709528,-0.10000455379486084,False
A630001G21Rik,ENSMUSG00000052760,1,85778643,85717083,-,-0.0502,0.6885224,-0.9418704509735107,False
Gpr55,ENSMUSG00000049608,1,85961007,85938318,-,-0.0092,0.64783305,-1.3465323448181152,False
Ncl,ENSMUSG00000026234,1,86359400,86344719,-,0.3456,0.054424714,0.26077932119369507,True
Pde6d,ENSMUSG00000026239,1,86582629,86542994,-,-0.0156,1.830272,-2.4912877082824707,False
Usp40,ENSMUSG00000005501,1,88008551,87945119,-,-0.0333,2.2154176,-0.3863537311553955,False
Hjurp,ENSMUSG00000044783,1,88277633,88262471,-,0.0629,0.42661402,0.5860078930854797,True
Arl4c,ENSMUSG00000049866,1,88702221,88673125,-,-0.0968,0.144789,0.429801344871521,True
Ilkap,ENSMUSG00000026309,1,91398815,91373861,-,0.1238,0.341543,-0.5591095685958862,False
Hdac4,ENSMUSG00000026313,1,92195699,91928779,-,-0.0913,1.2890276,-3.6027188301086426,False
Ndufa10,ENSMUSG00000026260,1,92473860,92439010,-,0.1287,0.17337145,-2.7946033477783203,False
Cops9,ENSMUSG00000073616,1,92641985,92637145,-,0.0781,0.030779233,-4.728499412536621,False
Mterf4,ENSMUSG00000026273,1,93305915,93299211,-,0.003,0.29083553,-0.9266788959503174,False
Pask,ENSMUSG00000026274,1,93343482,93308770,-,0.0895,1.2808585,0.34628182649612427,True
Hdlbp,ENSMUSG00000034088,1,93478815,93405940,-,0.2369,0.44724047,0.42717498540878296,True
Stk25,ENSMUSG00000026277,1,93658659,93619751,-,-0.0315,0.3416272,-0.9816757440567017,False
Thap4,ENSMUSG00000026279,1,93754864,93701935,-,0.0178,0.83676124,-0.566084623336792,False
Dtymk,ENSMUSG00000026281,1,93801934,93792576,-,0.1976,1.2019967,-0.5436601638793945,False
Pdcd1,ENSMUSG00000026285,1,94052553,94038305,-,0.1159,0.9095302,-0.4724264144897461,False
St8sia4,ENSMUSG00000040710,1,95667571,95587682,-,-0.0566,1.2630492,0.4289636015892029,True
D1Ertd622e,ENSMUSG00000044768,1,97662074,97606318,-,-0.0049,0.72448325,-0.2786228656768799,False
Ppip5k2,ENSMUSG00000040648,1,97770411,97706048,-,0.0158,1.7050983,0.37327176332473755,True
Pam,ENSMUSG00000026335,1,98095646,97795114,-,-0.0168,39.71753,-3.9304070472717285,False
Pign,ENSMUSG00000056536,1,105663677,105518422,-,-0.0193,9.063868,-0.5259523391723633,False
Bcl2,ENSMUSG00000057329,1,106714274,106538178,-,-0.167,1.8510562,0.8842025101184845,True
Kdsr,ENSMUSG00000009905,1,106759727,106720459,-,-0.0828,0.50654143,-0.15216445922851562,False
Vps4b,ENSMUSG00000009907,1,106796728,106764071,-,-0.0084,2.1121142,-0.757526159286499,False
Tsn,ENSMUSG00000026374,1,118311739,118294778,-,0.2497,0.09746642,-0.6103726625442505,False
Ptpn4,ENSMUSG00000026384,1,119837613,119652467,-,-0.0821,3.4113986,-10.065999984741211,False
Dbi,ENSMUSG00000026385,1,120121078,120113280,-,0.3636,0.015684055,-2.411647319793701,False
Insig2,ENSMUSG00000003721,1,121332589,121304353,-,-0.0075,0.62131804,-1.5636301040649414,False
Ddx18,ENSMUSG00000001674,1,121567989,121553835,-,0.0742,0.113201275,-0.5893065929412842,False
Actr3,ENSMUSG00000026341,1,125435727,125392905,-,0.2331,0.22210936,0.1398928165435791,True
Tmem163,ENSMUSG00000026347,1,127679548,127486546,-,0.0301,18.818201,0.6685948371887207,True
Zranb3,ENSMUSG00000036086,1,128103047,127954184,-,0.0442,7.0428014,-0.19485068321228027,False
Mcm6,ENSMUSG00000026355,1,128359664,128331590,-,0.4204,0.6677647,0.8343188464641571,True
Dars,ENSMUSG00000026356,1,128417368,128363707,-,0.1538,0.31719354,-0.7092747688293457,False
Cxcr4,ENSMUSG00000045382,1,128592293,128588199,-,-0.0379,0.072667435,-0.5051674842834473,False
Cd55,ENSMUSG00000026399,1,130462744,130439027,-,-0.1072,0.36582607,0.5760416686534882,True
Mapkapk2,ENSMUSG00000016528,1,131097826,131053700,-,0.0171,2.4086902,-1.8995347023010254,False
Dyrk3,ENSMUSG00000016526,1,131138340,131127455,-,0.0868,0.123439156,0.1508079171180725,True
Rassf5,ENSMUSG00000026430,1,131245258,131176410,-,-0.0733,0.06266109,-0.48413658142089844,False
Ikbke,ENSMUSG00000042349,1,131279606,131254343,-,-0.1157,0.3987269,0.028123557567596436,True
Srgap2,ENSMUSG00000026425,1,131527352,131285251,-,-0.0434,6.42488,-2.837690591812134,False
Mdm4,ENSMUSG00000054387,1,133030561,132959484,-,-0.0384,6.443694,-5.07210111618042,False
Snrpe,ENSMUSG00000090553,1,133610291,133603871,-,0.3906,0.04383985,-0.12154459953308105,False
Lax1,ENSMUSG00000051998,1,133690108,133679091,-,-0.0931,0.6274763,0.7610348761081696,True
Atp2b4,ENSMUSG00000026463,1,133801041,133699457,-,-0.0304,1.107503,-0.4429060220718384,False
Btg2,ENSMUSG00000020423,1,134079120,134075170,-,-0.2306,0.03547585,0.30542004108428955,True
Tmem183a,ENSMUSG00000042305,1,134361979,134346097,-,0.0697,0.38604385,-0.8712730407714844,False
Ppp1r12b,ENSMUSG00000073557,1,134955942,134754658,-,-0.0325,14.657754,-4.8936872482299805,False
Rnpep,ENSMUSG00000041926,1,135284084,135262712,-,0.2034,0.35383448,-2.4613850116729736,False
Timm17a,ENSMUSG00000062580,1,135313778,135295213,-,0.1671,0.068287864,-0.3841325044631958,False
Ipo9,ENSMUSG00000041879,1,135430499,135382312,-,0.0589,2.0352347,0.35038942098617554,True
Camsap2,ENSMUSG00000041570,1,136346104,136268123,-,-0.0506,1.2936089,-1.3990530967712402,False
Ptprc,ENSMUSG00000026395,1,138175708,138062861,-,-0.1792,1.364344,-2.722233772277832,False
Nek7,ENSMUSG00000026393,1,138620141,138482875,-,-0.0163,1.444281,0.5851885378360748,True
2310009B15Rik,ENSMUSG00000079283,1,138856852,138851983,-,0.0117,0.18495059,-2.5919744968414307,False
Cdc73,ENSMUSG00000026361,1,143702893,143598800,-,-0.0132,2.2226958,-0.28839635848999023,False
Ro60,ENSMUSG00000018199,1,143777068,143750790,-,-0.0392,0.13707082,-1.4288249015808105,False
Rgs2,ENSMUSG00000026360,1,144004161,143999338,-,-0.0856,0.06763758,-0.3535928726196289,False
Rgs1,ENSMUSG00000026358,1,144249242,144242296,-,0.0133,0.045493938,0.11365485191345215,True
Odr4,ENSMUSG00000006010,1,150393080,150361305,-,0.0275,0.69498926,-1.7481937408447266,False
Swt1,ENSMUSG00000052748,1,151428455,151367699,-,-0.0426,1.0164833,-2.82761549949646,False
Rnf2,ENSMUSG00000026484,1,151500955,151458004,-,0.0044,5.6414695,-1.1372509002685547,False
1700025G04Rik,ENSMUSG00000032666,1,152090125,151852403,-,-0.0181,6.853084,-0.11020970344543457,False
Tsen15,ENSMUSG00000014980,1,152386688,152370735,-,0.0648,0.32139573,-2.0798521041870117,False
Smg7,ENSMUSG00000042772,1,152902646,152836995,-,-0.0351,4.5198107,-1.2590839862823486,False
Lamc1,ENSMUSG00000026478,1,153332786,153218922,-,0.0098,3.2333899,0.4479459524154663,True
Dhx9,ENSMUSG00000042699,1,153487660,153455758,-,0.1253,0.74966776,0.6327457129955292,True
Cacna1e,ENSMUSG00000004110,1,154884501,154390731,-,-0.0145,0.0,0.0,False
Xpr1,ENSMUSG00000026469,1,155417415,155275701,-,-0.0649,6.315921,-4.991814136505127,False
Qsox1,ENSMUSG00000033684,1,155812889,155776029,-,-0.0365,0.29007673,-0.16823339462280273,False
Cep350,ENSMUSG00000033671,1,155973255,155844964,-,-0.0861,1.9531374,-0.20017969608306885,False
Tor1aip1,ENSMUSG00000026466,1,156036480,156004599,-,-0.0217,1.1719357,-6.917903423309326,False
Soat1,ENSMUSG00000026600,1,156474331,156424525,-,0.0121,0.54501104,-0.4365065097808838,False
Tor3a,ENSMUSG00000060519,1,156674356,156653617,-,-0.0162,1.3965878,-3.936699390411377,False
Fam20b,ENSMUSG00000033557,1,156719086,156678532,-,0.0026,1.0611091,-0.725765585899353,False
Ralgps2,ENSMUSG00000026594,1,156939626,156804166,-,-0.0577,0.9228318,-1.4873199462890625,False
Rasal2,ENSMUSG00000070565,1,157412595,157135182,-,0.0401,6.1933436,-1.3754992485046387,False
Cacybp,ENSMUSG00000014226,1,160212875,160202367,-,0.3057,0.03647637,0.17224794626235962,True
Rabgap1l,ENSMUSG00000026721,1,160793211,160219174,-,-0.098,9.114946,-0.9017655849456787,False
Zbtb37,ENSMUSG00000043467,1,161034849,161002922,-,-0.0742,0.1846453,-0.20382428169250488,False
Dars2,ENSMUSG00000026709,1,161070658,161040601,-,0.1329,0.5279376,-0.8820807933807373,False
Klhl20,ENSMUSG00000026705,1,161131511,161088375,-,-0.0361,0.53340226,-0.43782126903533936,False
Prdx6,ENSMUSG00000026701,1,161251219,161240112,-,0.0375,0.11196106,-3.9445133209228516,False
Fasl,ENSMUSG00000000817,1,161788495,161780689,-,-0.0855,1.2308929,-0.2709156274795532,False
Suco,ENSMUSG00000040297,1,161876682,161816114,-,-0.0777,2.5509536,-9.574087142944336,False
Dnm3,ENSMUSG00000040265,1,162478034,161982453,-,0.033,7.073081,-0.703194260597229,False
Prrc2c,ENSMUSG00000040225,1,162740556,162670725,-,-0.0631,0.55026686,0.21510964632034302,True
Gorab,ENSMUSG00000040124,1,163403669,163384908,-,0.002,0.7213145,-1.0235350131988525,False
BC055324,ENSMUSG00000041406,1,163994796,163945993,-,0.0465,-0.04081167,0.3747822046279907,True
Blzf1,ENSMUSG00000026577,1,164307489,164289800,-,-0.0005,1.2352651,-1.4620563983917236,False
Atp1b1,ENSMUSG00000026576,1,164458355,164437109,-,-0.1274,0.3080387,-0.6564346551895142,False
Xcl1,ENSMUSG00000026573,1,164935527,164931644,-,-0.0113,0.05137414,-0.5631223917007446,False
Sft2d2,ENSMUSG00000040848,1,165194438,165174337,-,0.0111,0.62769324,-1.7164371013641357,False
Tiprl,ENSMUSG00000040843,1,165236996,165212286,-,0.073,0.69125754,-1.424473762512207,False
Dcaf6,ENSMUSG00000026571,1,165460475,165328698,-,-0.0557,4.173489,-1.681074857711792,False
Rcsd1,ENSMUSG00000040723,1,165709757,165646516,-,-0.006,1.0250118,-2.5521492958068848,False
Pou2f1,ENSMUSG00000026565,1,166002678,165865154,-,-0.045,4.340234,-8.197105407714844,False
Pogk,ENSMUSG00000040596,1,166409863,166384622,-,-0.0206,2.694493,-1.0701191425323486,False
Uck2,ENSMUSG00000026558,1,167285320,167222883,-,0.1692,1.3460091,0.7599300146102905,True
Mgst3,ENSMUSG00000026688,1,167393841,167371966,-,0.056,0.11639514,-2.451354503631592,False
Pbx1,ENSMUSG00000052534,1,168432270,168119364,-,0.0112,9.625133,0.5940075516700745,True
Nuf2,ENSMUSG00000026683,1,169531464,169497934,-,0.2757,0.42210507,0.20513218641281128,True
Hsd17b7,ENSMUSG00000026675,1,169969241,169949535,-,0.0106,0.85951835,-1.4737827777862549,False
Uap1,ENSMUSG00000026670,1,170174957,170141938,-,0.1021,0.85777986,0.4472441077232361,True
Uhmk1,ENSMUSG00000026667,1,170215397,170193420,-,-0.0252,0.5563354,-1.5311174392700195,False
Atf6,ENSMUSG00000026663,1,170867771,170704674,-,0.0034,11.883003,-0.44296085834503174,False
Dusp12,ENSMUSG00000026659,1,170885540,170873498,-,0.0272,0.6935881,-0.07156026363372803,False
Fcrla,ENSMUSG00000038421,1,170927583,170917576,-,-0.0332,0.0,-6.090769290924072,False
Fcgr2b,ENSMUSG00000026656,1,170976547,170958617,-,-0.0851,0.6290181,0.49760401248931885,True
Sdhc,ENSMUSG00000058076,1,171150603,171127165,-,0.113,0.12860397,-3.212353229522705,False
Fcer1g,ENSMUSG00000058715,1,171234365,171229572,-,-0.0376,0.019436097,0.5086002349853516,True
Ndufs2,ENSMUSG00000013593,1,171251388,171234853,-,0.1838,0.04796187,-2.5251874923706055,False
Usp21,ENSMUSG00000053483,1,171287991,171281945,-,-0.0292,0.870784,-1.7822074890136719,False
Ufc1,ENSMUSG00000062963,1,171295024,171288563,-,0.1682,0.19738948,-2.1352345943450928,False
Ly9,ENSMUSG00000004707,1,171607410,171588624,-,-0.0381,0.08966906,-1.7975380420684814,False
Slamf7,ENSMUSG00000038179,1,171653035,171632403,-,-0.0004,2.4741845,-2.6534814834594727,False
Ncstn,ENSMUSG00000003458,1,172082795,172066013,-,-0.0125,0.8879081,-1.2019038200378418,False
Pea15a,ENSMUSG00000013698,1,172206804,172196728,-,-0.0488,0.6356887,-0.054488539695739746,False
Ifi206,ENSMUSG00000037849,1,173491041,173468485,-,-0.14,0.18562542,0.4491434693336487,True
Ifi214,ENSMUSG00000070501,1,173535957,173519717,-,-0.1299,0.26768628,0.6500084102153778,True
Ifi213,ENSMUSG00000073491,1,173599274,173566283,-,-0.1621,0.79356825,0.884556345641613,True
Ifi207,ENSMUSG00000073490,1,173741747,173723427,-,-0.0174,1.5350057,0.9827914722263813,True
Ifi204,ENSMUSG00000073489,1,173766943,173747293,-,-0.017,0.1916983,0.4014008641242981,True
Mndal,ENSMUSG00000090272,1,173880881,173849126,-,-0.0626,0.92137706,0.5092624127864838,True
Ifi211,ENSMUSG00000026536,1,173913046,173896345,-,0.0448,0.69536245,-0.542847752571106,False
Ifi203,ENSMUSG00000039997,1,173942672,173920407,-,-0.1247,0.1533846,-1.1680779457092285,False
Ifi205,ENSMUSG00000054203,1,174031810,174011998,-,-0.0059,0.64526755,0.9367611110210419,True
Fh1,ENSMUSG00000026526,1,175625635,175600374,-,0.1929,0.13498907,-3.4861087799072266,False
Cep170,ENSMUSG00000057335,1,176814067,176733653,-,0.018,1.633748,-0.032645225524902344,False
Akt3,ENSMUSG00000019699,1,177258203,177020073,-,-0.0476,21.23321,-6.735609531402588,False
Adss,ENSMUSG00000015961,1,177796511,177762962,-,0.1211,0.7979439,-0.10255515575408936,False
Hnrnpu,ENSMUSG00000039630,1,178337797,178321108,-,0.3146,0.4425735,0.774712547659874,True
Smyd3,ENSMUSG00000055067,1,179518041,178951960,-,-0.0447,18.485222,-0.33194708824157715,False
Tfb2m,ENSMUSG00000026492,1,179546267,179528055,-,-0.0042,1.9127204,-0.25123322010040283,False
Ahctf1,ENSMUSG00000026491,1,179803680,179744894,-,-0.0283,2.6013658,-0.37443530559539795,False
Coq8a,ENSMUSG00000026489,1,180199602,180165238,-,-0.0404,0.65039724,-2.0397701263427734,False
Psen2,ENSMUSG00000010609,1,180263438,180227004,-,0.0071,0.3729031,-0.8927236795425415,False
H3f3a,ENSMUSG00000060743,1,180813943,180800832,-,0.1227,0.2042573,-0.6238881349563599,False
Nvl,ENSMUSG00000026516,1,181144204,181087138,-,0.0139,1.4543136,-0.6909066438674927,False
Wdr26,ENSMUSG00000038733,1,181212001,181173228,-,-0.08,0.70521086,0.47036153078079224,True
Lbr,ENSMUSG00000004880,1,181843046,181815335,-,0.1492,0.1200165,0.29729676246643066,True
Degs1,ENSMUSG00000038633,1,182282804,182275772,-,0.0643,0.10006376,-4.859047889709473,False
Fbxo28,ENSMUSG00000047539,1,182341629,182313102,-,-0.0334,1.1598073,-1.1464312076568604,False
Capn2,ENSMUSG00000026509,1,182517608,182467260,-,0.0463,0.33445674,-0.929611086845398,False
Disp1,ENSMUSG00000030768,1,183221522,183086266,-,-0.0278,2.2355227,-4.73358678817749,False
Brox,ENSMUSG00000046836,1,183297269,183276352,-,-0.0228,0.518736,-0.781611442565918,False
Mia3,ENSMUSG00000056050,1,183369553,183326725,-,-0.0814,0.746962,-2.8415212631225586,False
Marc2,ENSMUSG00000073481,1,184846451,184813068,-,0.0316,0.088234305,-4.858668804168701,False
Iars2,ENSMUSG00000026618,1,185329396,185284726,-,0.0217,0.90508693,-2.145881175994873,False
Rrp15,ENSMUSG00000001305,1,186749358,186720978,-,0.0713,0.19497915,0.29515498876571655,True
Kctd3,ENSMUSG00000026608,1,189007841,188971095,-,-0.0055,1.9499863,-0.6575183868408203,False
Cenpf,ENSMUSG00000026605,1,189688086,189640606,-,0.1974,0.18782468,-0.23576319217681885,False
Smyd2,ENSMUSG00000026603,1,189922363,189880492,-,0.0943,0.31473088,0.18363440036773682,True
Flvcr1,ENSMUSG00000066595,1,191026158,191005847,-,-0.0064,1.3705792,-0.5723787546157837,False
Tatdn3,ENSMUSG00000026632,1,191062932,191045826,-,0.0226,0.6420263,-0.4165552854537964,False
Atf3,ENSMUSG00000026628,1,191218039,191170296,-,-0.0184,0.8072957,0.8910594806075096,True
Nenf,ENSMUSG00000037499,1,191318194,191306789,-,0.0819,0.18190773,-5.335400581359863,False
Ppp2r5a,ENSMUSG00000026626,1,191403272,191351975,-,-0.0256,0.99335724,-3.344007968902588,False
Dtl,ENSMUSG00000037474,1,191575544,191537356,-,0.1749,3.4037616,0.8669614344835281,True
Traf5,ENSMUSG00000026637,1,192092559,191997205,-,-0.0138,2.6103125,-1.19362473487854,False
Rcor3,ENSMUSG00000037395,1,192138062,192098546,-,-0.0359,0.70516056,-0.6468124389648438,False
Utp25,ENSMUSG00000016181,1,193130272,193091104,-,0.0153,1.5246667,-1.0180413722991943,False
Traf3ip3,ENSMUSG00000037318,1,193201703,193175453,-,-0.0704,0.8207772,-1.0629065036773682,False
Hsd11b1,ENSMUSG00000016194,1,193264075,193221634,-,-0.0596,0.439991,0.2810928225517273,True
