Conn,node1_old,node2_old,node1,node2,x1,y1,x2,y2
3.528652154980405e-4,3,8,P0,P8,2.0538863550826667,-3.1948861546726737,0.0965267305588034,0.398675425606608
1,3,9,P0,P1,2.0538863550826667,-3.1948861546726737,1.5130237033947942,-2.2106776430828248
0.011709939680041961,3,10,P0,P4,2.0538863550826667,-3.1948861546726737,0.7660631454689157,-1.0823070895952773
1,4,5,P5,P6,1.3908612393915993,0.32945341058562033,0.7828732199238972,0.47609439792254693
0.8979746532911619,4,6,P5,P2,1.3908612393915993,0.32945341058562033,1.1515677452103381,-0.6729750780634036
0.30950955560672344,4,7,P5,P7,1.3908612393915993,0.32945341058562033,0.5766491760960306,-0.37777939811716743
0.4464985499077633,4,8,P5,P8,1.3908612393915993,0.32945341058562033,0.0965267305588034,0.398675425606608
0.0023539212883901717,4,9,P5,P1,1.3908612393915993,0.32945341058562033,1.5130237033947942,-2.2106776430828248
0.13645779866019137,4,10,P5,P4,1.3908612393915993,0.32945341058562033,0.7660631454689157,-1.0823070895952773
0.6894772453278631,5,6,P6,P2,0.7828732199238972,0.47609439792254693,1.1515677452103381,-0.6729750780634036
0.3922536422376729,5,7,P6,P7,0.7828732199238972,0.47609439792254693,0.5766491760960306,-0.37777939811716743
0.542233101251524,5,8,P6,P8,0.7828732199238972,0.47609439792254693,0.0965267305588034,0.398675425606608
0.00017458878768517556,5,9,P6,P1,0.7828732199238972,0.47609439792254693,1.5130237033947942,-2.2106776430828248
0.09957042610528563,5,10,P6,P4,0.7828732199238972,0.47609439792254693,0.7660631454689157,-1.0823070895952773
0.8075684518191855,6,7,P2,P7,1.1515677452103381,-0.6729750780634036,0.5766491760960306,-0.37777939811716743
0.23848347684567564,6,8,P2,P8,1.1515677452103381,-0.6729750780634036,0.0965267305588034,0.398675425606608
0.47304524400073333,6,9,P2,P1,1.1515677452103381,-0.6729750780634036,1.5130237033947942,-2.2106776430828248
1,6,10,P2,P4,1.1515677452103381,-0.6729750780634036,0.7660631454689157,-1.0823070895952773
0.4069418680016986,7,8,P7,P8,0.5766491760960306,-0.37777939811716743,0.0965267305588034,0.398675425606608
0.16635441987312505,7,9,P7,P1,0.5766491760960306,-0.37777939811716743,1.5130237033947942,-2.2106776430828248
0.5865367827105291,7,10,P7,P4,0.5766491760960306,-0.37777939811716743,0.7660631454689157,-1.0823070895952773
3.176491261269785e-4,8,9,P8,P1,0.0965267305588034,0.398675425606608,1.5130237033947942,-2.2106776430828248
0.19599019393674605,8,10,P8,P4,0.0965267305588034,0.398675425606608,0.7660631454689157,-1.0823070895952773
0.39522245830918806,9,10,P1,P4,1.5130237033947942,-2.2106776430828248,0.7660631454689157,-1.0823070895952773
