X_paga1,X_paga2,X_pca1,X_pca2,X_pca3,X_pca4,X_pca5,X_pca6,X_pca7,X_pca8,X_pca9,X_pca10,X_pca11,X_pca12,X_pca13,X_pca14,X_pca15,X_pca16,X_pca17,X_pca18,X_pca19,X_pca20,X_pca21,X_pca22,X_pca23,X_pca24,X_pca25,X_pca26,X_pca27,X_pca28,X_pca29,X_pca30,paga1,paga2,velocity_paga1,velocity_paga2
-68149.99569250259,9436.999768700472,7.643942,-7.6812797,0.5030036,-2.3330193,-0.24314775,-0.8983884,-1.1219711,1.5031155,0.9259499,0.37380323,-1.0064952,-0.6984553,-0.27681333,-0.3532167,1.7038354,1.6057037,3.0089343,0.34478936,-2.6261468,-2.0290134,1.9680532,-1.3904657,-0.92567044,-1.8917146,-0.8404327,2.031284,-0.5562567,-0.2841384,-0.87263495,-2.0051186,-68149.99569250259,9436.999768700472,-444.6130034919172,-174.35647045900487
2933.8333351438537,40018.06352068062,-9.782569,2.7281504,-5.2684417,0.7507201,1.4464887,-2.4341998,-1.2563783,3.9293778,-1.1735389,0.7351664,0.9711068,0.19791321,-2.970029,-0.73424095,-1.8788663,-0.64362013,-2.0954351,0.595793,-1.3829488,-0.74071044,0.48200583,-0.1594338,0.6238999,-0.34827247,0.20516609,0.21490918,0.38643932,-0.58552325,0.20494723,0.3263507,2933.8333351438537,40018.06352068062,-268.0994456556733,494.1736406774844
11871.277676727237,-20928.864690491588,-16.382975,11.642138,-0.8043431,-6.4135165,-5.6879783,-0.35194725,-0.54543597,-1.714266,3.5816422,-1.6765355,-0.4568966,0.3681749,-1.3789467,0.52708703,0.1933913,0.31957945,-0.02558696,0.43296707,0.2737691,-1.1380476,1.689471,-1.4773474,0.31237778,0.105206124,0.40700364,0.22450578,-0.39351028,0.86365056,-0.91123444,-0.054770976,11871.277676727237,-20928.864690491588,-339.5779526237204,40.31467044171583
46625.56798257875,53483.866502221295,-11.642313,-1.1979003,4.337835,2.6044974,-1.8152196,-0.25214297,2.8302624,-1.6088966,-0.17585203,2.245909,-2.6278346,-0.44684398,-0.3889456,1.6303983,0.9611389,-0.96370786,-0.7145187,-0.328917,0.11405563,-0.32585528,0.24178486,0.031066008,2.5601337,0.9929402,1.0921109,1.0147088,-0.6146537,-0.38521904,-2.2648783,-0.3899052,46625.56798257875,53483.866502221295,324.0514716883423,-68.75071643471476
12306.254635922021,59847.442889643025,-9.318478,-1.0142905,-1.289878,-1.1336161,1.2207175,3.000044,0.8191836,2.487741,-2.5574074,0.8830817,0.306699,-1.7369096,0.43799865,1.009631,-1.050077,-0.40951598,0.9333075,0.07000073,-1.0459064,-0.008776593,0.13022994,0.2788288,0.051363476,-0.08725626,-1.311001,-1.0263448,0.90676945,-1.2002122,0.25996795,-0.015323061,12306.254635922021,59847.442889643025,90.2153650312659,5.200115086603257
5587.493268875575,18146.462966737,-14.803883,5.3879404,-0.4355918,-1.4299955,-1.4393029,0.93798864,0.8938976,2.524549,0.19509913,-0.22869615,1.3944775,-0.21874715,0.2524815,-0.018027987,1.7463359,-0.5562278,-0.20792359,-0.46598583,0.7413,-0.734194,0.13534209,0.64199066,0.12710339,0.026870672,-0.4408491,0.5660832,-0.39126524,-0.85595393,0.35301983,-0.71945375,5587.493268875575,18146.462966737,199.9331807150354,251.3137954413198
-82447.96674632767,2213.6567448320766,11.650499,-6.071741,7.34494,-4.703076,-1.544995,-1.4891515,-1.9279281,1.7178282,-1.4228153,2.4344923,0.67638063,2.7386255,-0.24325317,-0.79267454,1.0039427,0.22185534,1.490735,-0.5011426,0.087072216,-1.0217043,-0.66830796,1.5036511,-2.4251058,0.98292655,-0.31255275,0.3086216,0.4152413,-0.4244201,0.16368146,0.3592022,-82447.96674632767,2213.6567448320766,12.930676043593875,-35.7727173754046
8718.510556020106,40795.54665497975,-14.699035,2.700069,0.46468922,-2.9175682,1.0828067,-0.7489964,1.500933,0.41083324,-2.0292966,-0.4675972,-0.26383278,0.05531623,0.43835884,0.023804866,0.4667141,-0.36764404,0.44718343,0.35175884,-0.74146044,0.32465035,0.11603089,1.0461738,0.11738089,-0.42103142,-0.494183,1.471527,-0.59213436,-0.029457666,1.270919,0.34674063,8718.510556020106,40795.54665497975,278.8441023963818,182.11538947156012
7921.707387329347,42252.66080139783,-14.7697115,2.9233165,0.05596432,-2.3551283,-1.1200836,-0.4407916,-0.112862706,0.6846505,-2.3078473,-0.58401054,2.6733112,-0.9341644,1.0618708,-0.97820294,0.6388851,-0.66869193,-0.5281968,0.35588828,-0.40685222,0.6913729,0.072254,0.93427634,-0.5371304,0.38908067,0.3222434,0.71543205,0.42328912,-0.6478051,-0.8968834,-0.32469544,7921.707387329347,42252.66080139783,173.3296089126146,232.43489431869006
-33444.948930597064,41591.929183342894,5.954254,-6.850433,-4.146249,0.57535255,1.4182147,4.619351,-2.114991,-1.1739373,-0.45854384,-2.5118444,1.3313348,3.0272741,3.189042,-1.4420401,-0.9650203,-1.6886256,0.3067154,-0.31032252,-0.58734375,-0.71875167,-0.97891015,-0.77102077,-0.020767422,-0.4956292,-0.3002707,0.033539727,-0.5021682,0.4893627,-0.7803763,-0.5191439,-33444.948930597064,41591.929183342894,219.919662031892,18.206495149007505
-414.94260480598984,67257.46528774763,-11.364064,-1.4366695,0.35455033,0.0018115573,3.7679954,-1.079171,-2.2727025,-3.1655364,-0.9853169,1.057304,1.6833715,-0.004426524,-0.6933108,-0.6536761,-2.4062726,0.42483476,-0.2750721,-0.12559591,0.22120899,0.44720933,-0.2220877,0.13629597,-0.08839091,1.815054,1.9035511,-0.9457002,0.20792896,0.42577788,-0.9153292,-0.9583873,-414.94260480598984,67257.46528774763,-519.8055781815647,-119.99107827003108
-23096.12699425718,40765.73818096189,2.2234092,-7.477425,-0.684884,-2.2098975,5.2163115,-0.3384303,-0.13306719,-1.2880679,-0.8725552,1.4733096,-1.8042305,0.61712515,1.6114258,1.29569,-0.2088683,2.1211097,0.05791531,-0.1788188,1.1557994,-0.54463255,-1.5801897,-0.006032638,-1.463633,0.07566636,0.5101708,1.3171316,1.5867507,0.19165777,1.392911,0.9387611,-23096.12699425718,40765.73818096189,-87.15112474168383,-99.59942397265533
-31140.41290757395,4538.502706752906,8.339312,-3.889707,-2.7566414,0.38860354,0.45945892,1.0111898,3.4086795,-3.4205883,1.4793065,-0.71100104,1.315657,1.5513378,-2.241456,-1.7304816,1.865067,-1.140327,-3.4898992,-1.1243914,-0.6890805,-0.028961277,0.14690378,-0.45991832,-0.75409687,0.8175888,-0.11072791,1.8077562,2.1984568,0.32228804,2.2491522,-0.4898068,-31140.41290757395,4538.502706752906,122.53473220759359,-67.31529428363716
-29182.077774620724,39206.539598762414,4.3676753,-3.5276427,-5.9154024,0.7331124,2.877421,4.2062545,-1.0030494,-2.6358907,1.8596442,-0.32743466,-2.7724447,0.15036501,0.880812,0.96803474,0.53381866,0.18736835,-0.41128016,0.798595,0.31448776,0.5576685,-0.048658084,-1.4524974,-1.3578186,-1.8715957,0.21240753,2.520061,0.9073654,-0.08342423,-0.24684468,-1.8401,-29182.077774620724,39206.539598762414,289.87753739130153,131.30386957519985
12892.380677693665,11089.62255819878,-11.121758,-3.0479286,-0.33265305,4.694391,-0.56643265,-0.99274814,-0.10492956,2.4045515,-1.2915354,-0.8380327,0.57657456,-0.66321844,-0.2955137,-0.27928236,1.0298499,-0.9305643,0.4579427,-0.20652708,0.14618535,-0.9637155,-0.08975673,0.10347728,-0.43682432,1.030193,0.24187382,-0.4683395,0.6062687,-0.18962963,-0.22856379,-1.2327383,12892.380677693665,11089.62255819878,-195.023735562109,-64.75483061339648
-4337.071301325317,64382.84037893638,-11.729745,-3.0469058,-1.0535043,0.23126964,1.7616774,-0.8746333,-3.3085487,0.009977333,-1.0542935,1.4331392,2.5069652,0.052769877,-0.8395846,0.5164206,-2.5552325,-0.8541086,0.68206567,0.30425465,1.4959159,-0.14712861,-0.6363738,0.40753737,-0.87146086,0.8184311,0.8440851,-0.1206496,1.227574,-0.33784142,0.24153553,-0.66557264,-4337.071301325317,64382.84037893638,-536.4121061697741,116.87862019849624
2248.5804578435555,-7005.500330493187,-16.67803,5.4327602,2.734082,-1.746496,-0.76241773,0.075581096,-1.3160214,-1.9916368,1.8697793,-1.3655609,-1.2965088,2.436452,0.42966306,0.78864723,2.0440211,0.5056741,0.27251822,0.13942513,0.0048762886,0.81237465,-0.14155568,-0.20173347,-0.0036222117,-0.3744938,-1.017017,0.47780663,0.79695034,0.18994243,0.31983623,-0.077726066,2248.5804578435555,-7005.500330493187,43.0776769608183,322.516519538161
-21735.574973642742,48805.18763043667,-0.6712593,-2.5447247,-4.0811367,-2.3748772,3.558913,5.9924474,-0.61321676,-3.3051324,-1.1279606,-0.7516157,0.30584592,2.3725026,-0.4294591,1.1853299,0.2671426,-0.04076599,0.92035073,-2.1294558,0.43000534,-0.5549798,-1.1188434,0.18664539,-0.20026493,-0.36421427,0.57823986,-1.3779113,-0.0106244,-0.74301,-0.51136476,2.2140512,-21735.574973642742,48805.18763043667,16.911925778622912,-66.5107660540181
28879.35969065589,49964.291063302284,-11.3111105,1.5716697,2.265323,-0.6432615,-2.3660085,0.57012314,4.0012417,-0.81413925,1.0539933,0.88664246,-5.1856513,-1.7047561,0.24756338,-0.42229334,-0.78973264,0.33269125,0.33931378,0.19097918,0.96165144,-0.0040752753,0.14633179,-0.011496832,0.4860824,-2.148872,0.030812774,-0.45019746,-0.5720606,-1.1362683,-0.67991656,2.0816104,28879.35969065589,49964.291063302284,672.1306117318935,9.139855791194181
30190.70697090784,30886.460424808636,-12.0120535,-5.0952716,3.7960968,2.8080764,3.5072367,-2.7827969,-2.1895676,-2.9369643,0.84436893,-0.24118716,-0.9762816,-1.016942,1.2016424,0.6172359,-0.1441288,0.20918824,1.1438317,-0.36157265,0.3075667,0.75850743,-1.6292396,0.8704161,0.17679672,0.14084356,0.2461639,-1.2529979,0.4051607,-0.26187298,-0.027012158,0.42341554,30190.70697090784,30886.460424808636,-313.44672943960154,50.65669884242574
-63055.105577476905,-2050.197718956962,6.62188,-5.735029,-0.02275269,-1.2229471,-3.6005497,-1.8562903,-0.85060334,-0.5168581,-0.922815,-1.4429417,-1.41537,-0.5490483,1.1653129,-0.27840993,-0.22124894,0.020965423,0.62439406,-0.506627,-2.2016335,0.39011514,-2.094281,-0.67594916,-0.7009594,-0.468831,-2.0680184,-1.7524831,-0.11543193,-0.110606976,-0.88634,-1.386163,-63055.105577476905,-2050.197718956962,-198.196357729491,61.55015907798915
5079.875472640669,57892.24802041879,-12.467345,1.3379558,0.8793461,-2.2743049,-0.4069379,-0.34209067,-2.1857803,-2.9161913,0.11935471,1.3541437,3.9359915,0.27337116,1.5622398,-0.5563987,-1.4688288,1.8563405,-1.2055056,-0.6988418,-1.9754978,1.1833352,-0.15779524,0.4624289,-1.0621727,0.26829103,-0.25350216,-1.2562803,0.46167174,-0.1079368,0.34846982,-0.38577738,5079.875472640669,57892.24802041879,259.78613194729695,192.73117134943956
64031.931179303625,-132216.69535611052,10.554838,11.3037405,0.03752692,0.30161405,1.9580288,-0.32670602,-1.4685,-0.47868878,-2.8031585,-0.5832815,-1.6220616,-1.4434153,0.5106346,-1.2849821,1.5905161,-0.3342363,-0.74204856,-0.35075906,-0.273602,-0.40324438,-0.25487185,1.7773674,0.046561543,0.14089939,-0.40509418,-0.27201134,-0.5708669,-0.29362845,1.169836,-0.52294165,64031.931179303625,-132216.69535611052,113.17073159070462,94.35753489106423
46734.27962524771,54734.81910774797,-8.298258,-4.1470637,4.613739,4.4317427,1.2411791,1.6975358,4.8521814,-1.9061273,-2.9593687,2.3980565,-2.671174,1.8729483,-0.29804653,-1.6635135,-0.081239276,2.6413193,-1.2946092,0.83655566,0.72651535,-1.0314182,0.18199703,-0.7043296,0.59760565,-1.9416523,1.6335872,-0.56771827,-1.1608391,2.2044985,0.67781657,0.525698,46734.27962524771,54734.81910774797,302.40615553341144,-261.0450996943109
5672.734091318025,60851.96953004622,-13.427529,3.3943698,-1.1179314,-2.9116788,1.3410585,-1.5056633,-0.8317565,-1.2219138,1.7223072,-1.587113,0.5431796,0.39827025,-0.33865136,0.4911357,-1.0067362,-0.3207009,0.5444104,-0.027852355,-0.52429265,-0.28054762,-0.045382623,-0.19485067,-0.97637796,1.5730854,0.12148052,-0.2682874,-1.0342809,0.42693856,0.07441251,-0.11799294,5672.734091318025,60851.96953004622,-179.86865560329653,430.47199677263234
12260.505560639798,34672.42219565419,-13.376142,6.812581,-2.8208513,-7.1411085,-0.19847354,0.70779383,1.1671641,-1.1148297,2.0656495,-0.3853012,-0.61941767,-0.107030004,-1.1177698,-0.5636258,0.4574663,0.40885922,-0.39473015,-1.0450295,0.36164573,-0.1776529,0.21082658,-0.09582214,0.78779656,1.9062254,-1.3221352,0.5113051,-0.11926984,1.0969713,-1.0031987,-1.008079,12260.505560639798,34672.42219565419,-52.636442601947685,586.1929467960678
6125.475820834085,37662.85698072396,-14.521208,3.793652,-0.376648,-4.649784,1.2699231,-1.1539605,0.33208993,-1.0278158,-1.1666356,-0.34623143,-0.38526598,0.7196958,-0.92832196,1.0658187,-0.51624036,0.048322614,0.23143807,0.784081,-0.18554324,-0.43792048,-0.91144246,-0.06799198,0.674646,-0.51082486,0.06079096,-0.8253786,-0.21982217,0.27403104,-0.53729135,0.32826436,6125.475820834085,37662.85698072396,170.46267638836522,281.6858224057409
2178.8727587435,49968.81202171038,-8.717776,-2.6386003,-0.15782826,-2.4761913,2.6115181,-0.03659931,2.7460146,-1.7896253,-3.3232894,1.6131064,-0.04811606,1.8729893,0.3729152,2.2526295,-1.097913,0.8109963,0.54535896,-0.8701227,0.82376605,0.98169637,-0.2240567,0.7979478,0.5606189,0.9357733,0.09580004,0.9663601,1.2468628,-0.6423948,1.4441885,-0.3021453,2178.8727587435,49968.81202171038,-428.8213304138032,-186.3554513151004
50815.5082112883,-108960.63025046953,10.8644495,7.9315124,-0.4854576,-0.074785315,1.3875881,-1.098229,2.4076202,-1.1600912,1.715438,1.7637104,0.5167123,-1.3514647,1.0831872,0.18608345,-0.20443572,-0.90692556,2.313767,-3.140787,0.12169776,-0.86162233,-2.852393,1.0329181,0.75983626,2.3827372,1.4434035,-0.43463424,0.22643076,-0.6242681,-1.8628409,-0.573718,50815.5082112883,-108960.63025046953,-275.8744892089331,425.52956723425984
41324.89395591924,56038.83887686972,-8.805657,-1.2257533,2.2055833,2.3522685,2.7667696,1.3810937,3.7243733,5.4485574,2.2451868,-0.65427405,-1.6286103,0.2550426,-0.7382187,-2.6622887,2.2858157,-0.26015055,1.2061636,0.7229997,1.1472642,-0.4544036,-0.312082,-1.1163954,-1.4529829,0.1710256,1.7002151,-1.9696597,-0.432252,0.18306273,-0.21895958,-1.441739,41324.89395591924,56038.83887686972,461.75540829838445,-334.59449908403633
-27345.6123157506,7786.626307588358,7.441799,-4.691024,-2.2267134,0.035504133,2.8507173,-2.8513732,1.8008014,-4.6334624,-1.1428136,-0.45349202,-2.7681227,1.0582063,-0.48324266,1.7177066,-2.6772056,2.3878198,-0.8227608,0.9367046,1.9558686,-0.88426304,3.2741377,0.5704067,-0.06758708,0.42408493,0.41678625,-0.40603822,1.163867,-0.7778535,-0.70517176,0.6573179,-27345.6123157506,7786.626307588358,70.17783283360646,-466.6896810537471
12780.064719124412,-20641.189892865517,-16.826141,10.5787945,-1.5132035,-6.8863916,-3.4897003,0.28834668,0.23661727,-2.062832,4.4855037,-1.9202921,-0.514819,0.3199563,-0.9467039,0.62013304,0.22486533,0.718681,0.6487298,1.2434685,0.28003156,-0.3533867,-0.19149403,-0.9837193,0.13837738,-0.8211205,0.040812682,0.38230574,-0.14118528,1.3756706,-0.6304064,-0.14920561,12780.064719124412,-20641.189892865517,-179.37522149651323,114.56043307224138
-3864.019488892194,-9422.139250968565,-11.166769,-2.7920365,1.0027918,1.7641993,2.6029987,-2.8221774,0.6396611,-2.0340822,-0.2637661,0.025031693,-2.3991024,0.660768,0.39787543,-1.0336756,-0.41299033,-0.29883924,-0.28792137,0.10000522,-0.6577981,-0.008978458,-0.07235109,-0.27445343,0.7240172,-0.12656306,-0.84246886,-1.3823719,-0.74796665,-0.49155217,-0.19178349,0.36657417,-3864.019488892194,-9422.139250968565,-94.32108706418087,30.67519113215222
39045.7351991646,58073.662480037536,-9.666082,-3.1015754,4.948744,0.7976886,-0.74048465,0.67427146,7.239986,-0.65180784,-1.9346026,1.7983449,-1.5520939,-0.44096157,1.1094382,0.3751357,-0.32775122,0.058809016,-1.3898087,-0.41360298,0.32528785,0.31308728,-0.4433637,1.7517599,1.3922827,1.8314942,1.1476374,0.3608969,-1.1989208,0.92548275,-0.56429976,-0.4904296,39045.7351991646,58073.662480037536,381.0887608952541,-146.4571353704216
50430.228995598445,-101030.16036822666,11.603846,12.124174,2.758515,-1.951745,-2.3574994,-2.7655435,3.056216,0.24039248,2.7701707,-0.30168942,1.8997928,0.9148302,2.5084321,-1.2612048,-1.4710438,-2.5296676,4.5911202,-1.2479732,1.6706234,-1.1228783,-0.35942054,-2.8697875,-0.0974449,0.58399606,1.1485149,-0.9452488,0.65101165,-2.3339746,0.40705568,0.33867434,50430.228995598445,-101030.16036822666,6.283571843529325,45.28775721513467
-14896.579012148997,52481.03594800309,-2.3009,-7.7479014,0.051462322,-2.051945,8.118125,-1.3239079,-0.045137707,-0.6453583,0.24964467,0.60574746,-0.108118184,-0.7258485,0.18641114,-0.27419224,-2.4898486,0.80541176,1.1181917,0.22166294,-0.5075636,1.6889685,1.3384792,0.9075507,-0.022877054,0.9679476,-0.9032263,-0.9927261,-0.6985319,0.22899313,-1.071983,1.4619712,-14896.579012148997,52481.03594800309,-495.88171275729826,-601.1895651468217
6620.4756147883145,49225.722445823,-14.746705,2.0859683,0.16666527,-4.2816997,1.3274045,-0.3899488,0.08720268,-1.0609663,-1.332262,1.2888784,-0.0033137023,1.9018583,-1.0968295,-1.2003312,-0.54810566,-0.15772961,-1.575726,0.8888121,-1.129072,-0.13200903,0.15624902,0.07376674,0.94595325,0.9449101,-0.13764565,-0.22177307,0.38531968,1.341838,0.37104174,0.92355347,6620.4756147883145,49225.722445823,116.5247350082421,282.46596446145406
-4167.1963566046215,52941.802857541436,-12.814197,0.09357006,-1.7309637,-4.4228444,1.8732507,0.26390457,0.5523129,-0.76923233,2.024641,3.163402,0.2345625,-1.3453007,1.4108568,-0.95468503,-1.135535,-1.5092031,-1.2535254,1.6870446,0.429941,0.87825596,0.6875104,0.4858895,-1.0877825,1.6270595,-0.46188363,0.67063546,-0.43935093,-1.0821266,0.3415082,-0.43128428,-4167.1963566046215,52941.802857541436,-157.90248666439126,376.15417921286434
13242.95625626562,-20215.680477494225,-15.87998,11.379132,-2.1943614,-6.2706466,-4.751718,-0.24481723,-0.70222193,-0.86722463,3.9233456,-1.1100117,0.049473617,-0.04642189,-1.2231808,-0.7775323,-0.32076716,0.45216,-0.2256864,0.70048994,0.47614262,-0.30455172,0.7701512,-0.97674245,0.18542883,-0.48813945,0.93976367,0.039806183,-0.8444569,-0.5462535,0.095691524,0.25205564,13242.95625626562,-20215.680477494225,-124.8190270055621,70.27731829957278
14237.70095633164,69876.94640072207,-11.816165,2.4966428,0.2961391,-4.05644,7.7832365,-0.27587938,1.0889577,1.1452723,2.5195432,-2.855894,-0.34111258,0.6408618,-1.2344573,-0.5741177,0.18907616,0.07375768,1.4927056,0.28360793,1.0632654,1.6326056,0.7405165,1.3953886,-2.1806333,0.6598255,0.94605905,-0.2558692,-0.1833228,-0.04611146,-0.41476104,-0.2777498,14237.70095633164,69876.94640072207,105.66573981387117,184.15429120630864
-18959.055977222943,2686.1686408829405,7.0504947,-4.6149945,-5.6871305,3.7887216,-2.759975,1.641253,3.746592,-1.6537131,1.0477037,1.6435145,1.1210562,1.794145,-1.1678927,0.6796171,-0.9586736,1.3217379,1.8931495,1.8913059,0.90784127,-0.43178725,1.325433,1.9424647,-3.9586809,0.1373782,-0.021872196,0.7264692,0.9712571,0.045061376,-7.5976495e-05,1.2565162,-18959.055977222943,2686.1686408829405,-20.977020012040786,-199.7982919487671
-73142.05431659005,2681.3106019272727,8.950499,-4.1943035,5.1303334,-3.2911844,-0.60446644,-0.061330494,0.17738923,0.02204777,0.94661784,-0.6779503,-0.5751958,0.022326168,-1.0036796,0.40302852,-1.5801756,1.2825239,0.055070292,-0.8988312,2.3725312,0.45561466,-1.5716743,0.5006321,1.0115855,0.16218215,-0.85449827,0.1982397,0.48872167,-1.2103946,3.7241337,-1.1019341,-73142.05431659005,2681.3106019272727,-409.67974788530324,-87.55313819273199
54996.587743008626,-131487.77447586285,12.502279,11.560965,1.3846705,-1.081839,2.1327477,0.9663075,-1.1561844,0.4332043,0.30388513,-0.57455206,-1.7778158,-1.029475,0.15842886,0.2917281,1.3717294,0.4486968,-1.4267395,-0.08737462,-0.57429403,1.0401901,0.5873414,0.72547036,-0.71108973,-0.15062748,0.39618617,0.24648556,0.057071976,-0.94857454,2.0599203,-0.9482297,54996.587743008626,-131487.77447586285,13.727659273768737,138.4584488067985
150.52838085653283,51784.65145878749,-11.204571,1.1854833,-0.6917704,-0.84096134,4.0038967,-1.5124847,-0.6349954,-1.3171809,0.55623627,-0.8607358,0.98849136,0.07058891,1.83971,-1.5047317,-0.34764108,-0.60741353,0.8933628,1.8626115,-0.2534099,0.6880982,-2.0698335,0.88514817,-1.0592046,0.2408065,0.13272022,-0.06620788,-0.9213414,-0.38326898,-0.34856388,-0.47164366,150.52838085653283,51784.65145878749,-282.0409071722587,108.67458078949907
17814.744736591045,70181.09705139716,-11.519054,2.5934165,-0.30459958,-4.443364,7.4421372,1.4010823,2.7997031,3.8047652,1.1672113,-1.1259602,-0.804421,-0.8942522,-0.9846362,-3.7187746,0.28533965,-0.96453863,-0.6944141,1.090244,0.9208555,1.2299821,1.3145893,0.6081386,-3.6008031,0.2884786,0.21891272,-1.7028799,0.29873762,1.4144282,-0.148626,-1.0068753,17814.744736591045,70181.09705139716,-18.201627738999644,222.3696820393235
4096.899118556943,46288.554939934766,-15.269981,3.3354497,-0.284116,-2.9798717,-0.48538867,-0.7593317,-1.2009,-0.22899094,-0.86706847,0.22976232,0.9211825,0.06334917,-0.47275782,-1.4409492,-0.21157151,-1.2120626,0.49460173,0.947592,-2.1150389,-0.108738296,-0.6350108,0.13884321,-1.0189185,-0.94717544,0.23143244,0.050544575,0.7868018,0.7433898,-0.3046023,0.020033466,4096.899118556943,46288.554939934766,108.8683675835832,309.0494286279307
