,Accession,Chromosome,End,Start,Strand,gene_count_corr,velocity_gamma,velocity_r2,velocity_genes,fit_alpha,fit_beta,fit_gamma,fit_t_,fit_scaling,fit_std_u,fit_std_s,fit_likelihood,fit_u0,fit_s0,fit_pval_steady,fit_steady_u,fit_steady_s,fit_variance,fit_alignment_scaling
Wdr12,ENSMUSG00000026019,1,60098645,60069785,-,0.0274,0.22284716,0.1427099108695984,True,0.1510266626389396,0.7243419583773593,0.2316571090227573,9.022484842159328,0.899073906093836,0.0827440544962883,0.1401195377111435,0.22217362599305032,0.0,0.0,0.28882794551361013,0.26051944088759926,0.4648499533790966,1.0621023216367076,2.3378587332335172
Raph1,ENSMUSG00000026014,1,60567104,60482292,-,0.0546,3.5236998,-0.4074364900588989,False,,,,,,,,,,,,,,,
Ino80d,ENSMUSG00000040865,1,63114667,62958418,-,-0.0481,2.2029788,-3.2204580307006836,False,,,,,,,,,,,,,,,
Ndufs1,ENSMUSG00000025968,1,63176833,63143596,-,0.0689,0.7000815,-0.2945728302001953,False,,,,,,,,,,,,,,,
Klf7,ENSMUSG00000025959,1,64122282,64029447,-,-0.1428,1.1126997,-0.07946228981018066,False,,,,,,,,,,,,,,,
Mettl21a,ENSMUSG00000025956,1,64617242,64606473,-,0.009,0.24203795,-0.6378694772720337,False,,,,,,,,,,,,,,,
Plekhm3,ENSMUSG00000051344,1,64956824,64785983,-,-0.0257,5.0833797,-1.3681600093841553,False,,,,,,,,,,,,,,,
Idh1,ENSMUSG00000025950,1,65186500,65158616,-,0.0008,0.25252202,-0.15200388431549072,False,,,,,,,,,,,,,,,
Kansl1l,ENSMUSG00000026004,1,66817562,66719248,-,-0.022,4.297337,-0.9935332536697388,False,,,,,,,,,,,,,,,
Acadl,ENSMUSG00000026003,1,66863277,66830839,-,0.2298,0.22114648,-0.17828357219696045,False,,,,,,,,,,,,,,,
Lancl1,ENSMUSG00000026000,1,67038872,67000517,-,-0.0089,0.4233291,-0.33811891078948975,False,,,,,,,,,,,,,,,
Ikzf2,ENSMUSG00000025997,1,69687245,69531214,-,-0.0297,1.38713,0.5532344281673431,True,0.2488562716814043,0.10155388969697729,0.21888819937271073,11.445147915564625,3.458225762844086,0.6910504698753357,0.20981943607330322,0.20272261764614125,0.0,0.0,0.4556962513876676,2.230823248908897,0.7519480828436669,1.2101862346805758,2.8474105894364423
Bard1,ENSMUSG00000026196,1,71103146,71027498,-,0.1687,1.338405,0.7881483286619186,True,0.19214436734207915,0.22844788701019225,0.35482592892668435,9.024699567344832,2.645521462261677,0.344679594039917,0.1846831887960434,0.3953733003382774,0.0,0.0,0.28369257814460314,0.7474527991648758,0.3932117916611505,0.31018288616217127,2.1220662542424904
Mreg,ENSMUSG00000039395,1,72212307,72159442,-,-0.0106,3.135375,0.3324177861213684,True,0.09987868021178521,1.0410806834652735,1.5823185363811407,2.2787847672483417,0.8925840258598328,0.03456387668848038,0.019361693412065506,0.0005378158606984819,0.0,0.0,0.008844578688810641,0.08789742210914048,0.04821226020857435,0.16399506583536227,0.5380671837374016
Pecr,ENSMUSG00000026189,1,72284314,72259167,-,0.0158,0.30042478,-0.09609007835388184,False,,,,,,,,,,,,,,,
Aamp,ENSMUSG00000006299,1,74284738,74279840,-,-0.0204,0.046309795,-1.720407485961914,False,,,,,,,,,,,,,,,
Usp37,ENSMUSG00000033364,1,74544284,74435511,-,0.0575,1.692926,0.25509512424468994,True,0.10416643623648215,0.03806021929423014,0.13716786018762653,10.376609475503106,8.768307753801345,0.9959657788276672,0.1530584841966629,0.295709336568312,0.0,0.0,0.39850679756391416,2.9074231116069793,0.4000244189439149,0.5761595900551273,4.0377711729843515
Zfp142,ENSMUSG00000026135,1,74588246,74565127,-,-0.0118,0.90027964,-0.6191656589508057,False,,,,,,,,,,,,,,,
Rnf25,ENSMUSG00000026171,1,74601397,74593748,-,-0.0325,0.6404018,-0.6875543594360352,False,,,,,,,,,,,,,,,
Nhej1,ENSMUSG00000026162,1,75125200,74967139,-,0.0699,0.6749074,-0.4111381769180298,False,,,,,,,,,,,,,,,
Cnppd1,ENSMUSG00000033159,1,75142711,75134554,-,-0.0577,0.20021304,-0.6610058546066284,False,,,,,,,,,,,,,,,
Atg9a,ENSMUSG00000033124,1,75192196,75180860,-,-0.0469,0.38990283,-0.2612651586532593,False,,,,,,,,,,,,,,,
Tuba4a,ENSMUSG00000026202,1,75219865,75214228,-,0.1993,0.017516274,-0.3229459524154663,False,,,,,,,,,,,,,,,
Dnpep,ENSMUSG00000026209,1,75317990,75307896,-,0.0488,0.073114924,-1.411025047302246,False,,,,,,,,,,,,,,,
Farsb,ENSMUSG00000026245,1,78488897,78417975,-,0.0844,1.3228194,-0.20554053783416748,False,,,,,,,,,,,,,,,
Ap1s3,ENSMUSG00000054702,1,79671972,79606876,-,0.0606,3.002414,-0.34671199321746826,False,,,,,,,,,,,,,,,
Wdfy1,ENSMUSG00000073643,1,79776143,79702262,-,-0.0818,0.92142326,-0.9794917106628418,False,,,,,,,,,,,,,,,
Serpine2,ENSMUSG00000026249,1,79861180,79794197,-,0.0564,0.1053135,0.06108325719833374,True,0.17439454815298985,3.0325015571059,0.2892165706252739,4.291661492422101,0.31348850056529043,0.016626685857772827,0.07690455764532089,1.5410970813718092e-06,0.0,0.0,0.3139280979156101,0.052509038782970044,0.24774682332344095,1.4826146878832676,1.5252651770274857
Cul3,ENSMUSG00000004364,1,80340480,80264923,-,0.0308,1.4908513,-1.0799310207366943,False,,,,,,,,,,,,,,,
Dock10,ENSMUSG00000038608,1,80758527,80501073,-,-0.0708,12.451469,-2.5239620208740234,False,,,,,,,,,,,,,,,
Trip12,ENSMUSG00000026219,1,84840516,84721189,-,-0.0368,1.6925964,-0.9323580265045166,False,,,,,,,,,,,,,,,
Sp110,ENSMUSG00000070034,1,85598817,85576899,-,-0.1564,0.14627077,-0.5419329404830933,False,,,,,,,,,,,,,,,
A630001G21Rik,ENSMUSG00000052760,1,85778643,85717083,-,-0.0502,0.9048606,-0.12295114994049072,False,,,,,,,,,,,,,,,
Gpr55,ENSMUSG00000049608,1,85961007,85938318,-,-0.0092,0.24138445,0.05531036853790283,True,0.11544294124238676,0.4507566215809685,0.23573133216889522,9.14949335240934,1.1716062462329864,0.0876881405711174,0.10609190911054611,0.21619496332682972,0.0,0.0,0.2664595175443635,0.25492648111755,0.3124527048624667,1.0671372348718675,2.4284746825283996
Ncl,ENSMUSG00000026234,1,86359400,86344719,-,0.3456,0.05881932,-1.5584869384765625,False,,,,,,,,,,,,,,,
Pde6d,ENSMUSG00000026239,1,86582629,86542994,-,-0.0156,2.5021548,-0.9496004581451416,False,,,,,,,,,,,,,,,
Usp40,ENSMUSG00000005501,1,88008551,87945119,-,-0.0333,1.4300561,-0.16553223133087158,False,,,,,,,,,,,,,,,
Hjurp,ENSMUSG00000044783,1,88277633,88262471,-,0.0629,0.29937547,0.6366409957408905,True,0.3090947233993497,0.9308754548632767,0.29811473363933116,11.301781478219242,0.49791341125965116,0.12394806742668152,0.30494534969329834,0.3094637302559096,0.0,0.0,0.38392153148577945,0.33792266234745655,0.7885062133186851,0.5571347089942342,2.517105313565455
Arl4c,ENSMUSG00000049866,1,88702221,88673125,-,-0.0968,0.10803992,0.1375388503074646,True,0.1498592910501099,0.9027076999405632,0.31116067903229877,6.987693495813195,0.5965314004818598,0.06407341361045837,0.12719129025936127,0.19071415481248336,0.0,0.0,0.3768696889503787,0.20164186399912795,0.32650664903962145,1.2896468596789201,2.094320176422856
Ilkap,ENSMUSG00000026309,1,91398815,91373861,-,0.1238,0.37457708,-0.7128441333770752,False,,,,,,,,,,,,,,,
Hdac4,ENSMUSG00000026313,1,92195699,91928779,-,-0.0913,0.8887375,0.36495429277420044,True,0.14069940094720354,0.10370481779568519,0.17482035738792878,11.886487435786597,2.8694181859493253,0.3745209574699402,0.15988892316818237,0.2455227172020018,0.0,0.0,0.4460577039816501,1.3322255343642404,0.4687246558144046,0.8455647172522645,3.9206133136327597
Ndufa10,ENSMUSG00000026260,1,92473860,92439010,-,0.1287,0.16807951,-1.5539402961730957,False,,,,,,,,,,,,,,,
Cops9,ENSMUSG00000073616,1,92641985,92637145,-,0.0781,0.026416965,-4.390949726104736,False,,,,,,,,,,,,,,,
Mterf4,ENSMUSG00000026273,1,93305915,93299211,-,0.003,0.23783143,-0.6681205034255981,False,,,,,,,,,,,,,,,
Pask,ENSMUSG00000026274,1,93343482,93308770,-,0.0895,0.3904008,0.48932594060897827,True,0.07166651629293551,0.35048265905098314,0.2785672324980148,7.031759788886752,2.336469113230706,0.08289550244808197,0.06049163267016411,0.2720792537961786,0.0,0.0,0.02903922013980073,0.20642064106232547,0.15364610983042754,0.6736333507274026,1.91417204817966
Hdlbp,ENSMUSG00000034088,1,93478815,93405940,-,0.2369,0.34487164,0.17611849308013916,True,0.5896996213375699,0.8047683261853461,0.2770559074984967,10.684082284549616,0.19994754351675512,0.16846328973770142,0.3980989456176758,0.34123619194788096,0.0,0.0,0.4125788679145764,0.4832320896179254,1.1118300910396823,0.49224045473329603,2.9363976288350764
Stk25,ENSMUSG00000026277,1,93658659,93619751,-,-0.0315,0.2171075,-0.5414018630981445,False,,,,,,,,,,,,,,,
Thap4,ENSMUSG00000026279,1,93754864,93701935,-,0.0178,0.49239305,-0.5275225639343262,False,,,,,,,,,,,,,,,
Dtymk,ENSMUSG00000026281,1,93801934,93792576,-,0.1976,0.84424394,-0.7529003620147705,False,,,,,,,,,,,,,,,
Pdcd1,ENSMUSG00000026285,1,94052553,94038305,-,0.1159,0.42153597,0.6474749445915222,True,0.7841576335269561,0.9688715034136867,0.4215837802110726,8.877060291973086,0.7226795588433742,0.29157787561416626,0.4777730107307434,0.2747842611126445,0.0,0.0,0.45621754342366616,0.7185832746230619,1.339405457296505,0.7316576464701811,1.6912230089491254
St8sia4,ENSMUSG00000040710,1,95667571,95587682,-,-0.0566,1.5357231,-0.18360936641693115,False,,,,,,,,,,,,,,,
D1Ertd622e,ENSMUSG00000044768,1,97662074,97606318,-,-0.0049,0.3417848,-0.25523877143859863,False,,,,,,,,,,,,,,,
Ppip5k2,ENSMUSG00000040648,1,97770411,97706048,-,0.0158,1.2490768,-0.2843393087387085,False,,,,,,,,,,,,,,,
Pam,ENSMUSG00000026335,1,98095646,97795114,-,-0.0168,10.288085,-0.636437177658081,False,,,,,,,,,,,,,,,
Pign,ENSMUSG00000056536,1,105663677,105518422,-,-0.0193,4.79219,-2.3436992168426514,False,,,,,,,,,,,,,,,
Bcl2,ENSMUSG00000057329,1,106714274,106538178,-,-0.167,2.1347685,0.7536367774009705,True,0.8856340620019063,0.18672759003649295,0.4594590476047415,9.070377463302988,1.6320344746112823,1.5521165132522583,0.4422297477722168,0.25511674765896,0.0,0.0,0.46191382996320807,4.607190188255657,1.3465814305919,0.8401699631976611,1.5465960500616784
Kdsr,ENSMUSG00000009905,1,106759727,106720459,-,-0.0828,0.46614173,-0.3009542226791382,False,,,,,,,,,,,,,,,
Vps4b,ENSMUSG00000009907,1,106796728,106764071,-,-0.0084,1.5819614,-1.9283883571624756,False,,,,,,,,,,,,,,,
Tsn,ENSMUSG00000026374,1,118311739,118294778,-,0.2497,0.08598952,-0.31652307510375977,False,,,,,,,,,,,,,,,
Ptpn4,ENSMUSG00000026384,1,119837613,119652467,-,-0.0821,2.0115771,-2.5385689735412598,False,,,,,,,,,,,,,,,
Dbi,ENSMUSG00000026385,1,120121078,120113280,-,0.3636,0.009067245,-1.4556348323822021,False,,,,,,,,,,,,,,,
Insig2,ENSMUSG00000003721,1,121332589,121304353,-,-0.0075,0.4161923,-0.28247928619384766,False,,,,,,,,,,,,,,,
Ddx18,ENSMUSG00000001674,1,121567989,121553835,-,0.0742,0.13455474,0.0747154951095581,True,0.22871556508159133,1.2748811381426253,0.22534906730879037,9.57657655666604,0.34395395631591474,0.06694820523262024,0.23048967123031616,0.21417072720832803,0.0,0.0,0.3463041204765006,0.20558174138183105,0.7960802973729784,1.1900297236972723,2.7004915757432477
Actr3,ENSMUSG00000026341,1,125435727,125392905,-,0.2331,0.21089976,-0.8300604820251465,False,,,,,,,,,,,,,,,
Tmem163,ENSMUSG00000026347,1,127679548,127486546,-,0.0301,11.219056,0.7677532732486725,True,0.8168335833213982,0.06478725202409129,0.770336354121117,6.441068685052672,6.8396810531616214,3.5621354579925537,0.2343619465827942,0.2961651584428866,0.0,0.0,0.4063945370452005,11.356436487988653,0.7405216311393626,0.5588546185570301,1.0662926191159479
Zranb3,ENSMUSG00000036086,1,128103047,127954184,-,0.0442,1.7124729,0.0420764684677124,True,0.04697185547220425,0.07912577850738493,0.19616756047598022,6.204274685393549,9.793777577877048,0.21889744699001312,0.036375708878040314,0.26612715871254056,0.0,0.0,0.0018909298589541846,0.6195287753681195,0.11321379655394062,0.7339823068558688,1.8901456622397206
Mcm6,ENSMUSG00000026355,1,128359664,128331590,-,0.4204,0.5036626,0.7882409989833832,True,2.66280805667573,1.0838934583670354,0.4319500997834268,7.302044174213398,0.2777055747807026,0.8311178088188171,1.4140989780426025,0.5137628358605418,0.0,0.0,0.47855872333965715,2.2101803279676133,3.8892540189212768,0.19766820709852914,1.569750462183347
Dars,ENSMUSG00000026356,1,128417368,128363707,-,0.1538,0.41841194,-0.19193553924560547,False,,,,,,,,,,,,,,,
Cxcr4,ENSMUSG00000045382,1,128592293,128588199,-,-0.0379,0.04180584,-0.040009498596191406,False,,,,,,,,,,,,,,,
Cd55,ENSMUSG00000026399,1,130462744,130439027,-,-0.1072,0.39104682,0.5780078172683716,True,0.5337098899775524,0.8541199040482964,0.5413126710470064,5.8008786072425735,0.3925909227132797,0.15570642054080963,0.1844247579574585,0.20482619661479862,0.0,0.0,0.44140395233619156,0.5107848397478642,0.6476828085122117,1.1667346346265834,1.338647778730765
Mapkapk2,ENSMUSG00000016528,1,131097826,131053700,-,0.0171,1.456698,-0.19240248203277588,False,,,,,,,,,,,,,,,
Dyrk3,ENSMUSG00000016526,1,131138340,131127455,-,0.0868,1.2306772,-0.10375809669494629,False,,,,,,,,,,,,,,,
Rassf5,ENSMUSG00000026430,1,131245258,131176410,-,-0.0733,0.08137281,-1.1531736850738525,False,,,,,,,,,,,,,,,
Ikbke,ENSMUSG00000042349,1,131279606,131254343,-,-0.1157,0.26370263,0.26883363723754883,True,0.3750795429437637,0.7567010545532297,0.31988744326845064,7.050898385856471,0.2878311556577682,0.12333638221025467,0.19925367832183838,0.2139250001226802,0.0,0.0,0.4457290218071159,0.3806817467383899,0.5663264814989064,1.1657969579051566,2.060930172773902
Srgap2,ENSMUSG00000026425,1,131527352,131285251,-,-0.0434,5.0016127,-0.5529807806015015,False,,,,,,,,,,,,,,,
Mdm4,ENSMUSG00000054387,1,133030561,132959484,-,-0.0384,2.6605434,-3.634505271911621,False,,,,,,,,,,,,,,,
Snrpe,ENSMUSG00000090553,1,133610291,133603871,-,0.3906,0.043479566,-0.4076188802719116,False,,,,,,,,,,,,,,,
Lax1,ENSMUSG00000051998,1,133690108,133679091,-,-0.0931,0.5972095,0.5726955235004425,True,0.5311559769465171,0.5761829242465737,0.44128906522363087,10.555503140555462,0.44365325644612313,0.28582262992858887,0.3044070899486542,0.302703941068105,0.0,0.0,0.3484215847497324,0.8133590645350841,0.9182372632725485,0.6157239610982178,1.8484076439396027
Atp2b4,ENSMUSG00000026463,1,133801041,133699457,-,-0.0304,0.5388443,0.42853134870529175,True,0.19840302429768714,0.2594351104442064,0.20789432042739764,15.410048128102611,1.387470687031746,0.26768922805786133,0.2599775493144989,0.27461507762331383,0.0,0.0,0.3268310467082541,0.7242507247603399,0.7283067306150393,0.7417966343896164,3.5652247074300107
Btg2,ENSMUSG00000020423,1,134079120,134075170,-,-0.2306,0.031423066,0.08183056116104126,True,2.898120075668611,9.10411861732706,0.37927744485351944,9.065540432923068,0.025712225753813985,0.09904637932777405,1.8201230764389038,0.2576659540672078,0.0,0.0,0.4854042406579011,0.28578484084997696,5.0536594904702286,0.7949261494595519,1.9223609407450393
Tmem183a,ENSMUSG00000042305,1,134361979,134346097,-,0.0697,0.4721788,-0.35283970832824707,False,,,,,,,,,,,,,,,
Ppp1r12b,ENSMUSG00000073557,1,134955942,134754658,-,-0.0325,5.2197437,-4.463167190551758,False,,,,,,,,,,,,,,,
Rnpep,ENSMUSG00000041926,1,135284084,135262712,-,0.2034,0.24304058,-0.42591726779937744,False,,,,,,,,,,,,,,,
