gene_names,A5T,C8P,wilcoxon_logfc,wilcoxon_padj,wilcoxon_score,t-test_logfc,t-test_padj,t-test_score,t-test_overestim_var_logfc,t-test_overestim_var_padj,t-test_overestim_var_score
Slco5a1,0.0,0.0019762066658586264,20.915729522705078,0.9987962803598149,0.17831288278102875,20.915729522705078,0.30476500288875397,1.4028284549713135,20.915729522705078,0.3305083882480801,1.4028284549713135
Ncoa2,0.2679012417793274,0.3132982850074768,0.2601664364337921,0.9804999834954083,0.6279284954071045,0.2601664364337921,0.042330492224910705,2.459989070892334,0.2601664364337921,0.07372729930738237,2.2550113201141357
Tram1,0.8232439160346985,0.9263121485710144,0.25523000955581665,0.0005178752066168114,3.930155038833618,0.25523000955581665,6.77297552286353e-05,4.414560794830322,0.25523000955581665,0.0004512223449276637,3.97721004486084
Lactb2,0.13119958341121674,0.1625283658504486,0.332080215215683,0.9602713414133077,-0.6546042561531067,0.332080215215683,0.05435542688018454,2.351378917694092,0.332080215215683,0.0855965527557664,2.1861464977264404
Xkr9,0.00019025873916689306,0.0,-17.537748336791992,0.9987962803598149,0.04939962178468704,-17.537748336791992,0.4648784233760144,-1.0,-17.537748336791992,0.606225344185212,-0.7812809944152832
Eya1,0.00017874313925858587,0.0,-17.44766616821289,0.9987962803598149,0.04939962178468704,-17.44766616821289,0.4648784233760144,-1.0,-17.44766616821289,0.606225344185212,-0.7812809944152832
Msc,0.004633596632629633,0.008022110909223557,0.7942962050437927,0.9987962803598149,0.17317532002925873,0.7942962050437927,0.4007167801964681,1.1861227750778198,0.7942962050437927,0.4728511977724764,1.1116942167282104
Trpa1,0.0001204355139634572,0.0,-16.878000259399414,0.9987962803598149,0.04939962178468704,-16.878000259399414,0.4648784233760144,-1.0,-16.878000259399414,0.606225344185212,-0.7812809944152832
Terf1,0.2499292939901352,0.22826388478279114,-0.14706791937351227,0.0221113057282808,-2.7816333770751953,-0.14706791937351227,0.3185722619067925,-1.3649635314941406,-0.14706791937351227,0.4067549683969407,-1.236533522605896
Sbspon,0.0,0.0,0.0,0.9987962803598149,0.07959267497062683,0.0,1.0,0.0,0.0,1.0,0.0
4930444P10Rik,0.00036721338983625174,0.0,-18.486528396606445,0.9987962803598149,0.0192065741866827,-18.486528396606445,0.3042903356000679,-1.4049350023269653,-18.486528396606445,0.47637943978256897,-1.0976489782333374
Rpl7,3.212111234664917,3.139657974243164,-0.10908392816781998,1.2298687117800007e-05,-4.816502571105957,-0.10908392816781998,1.7053237278920794e-06,-5.21990966796875,-0.10908392816781998,2.123835578839202e-05,-4.722021579742432
Rdh10,0.027899209409952164,0.04032892361283302,0.540607750415802,0.9987962803598149,0.2696033716201782,0.540607750415802,0.17049117405310346,1.7777714729309082,0.540607750415802,0.23011588887520842,1.6474578380584717
Stau2,0.0038739668671041727,0.012052444741129875,1.6433494091033936,0.9987962803598149,0.5406689643859863,1.6433494091033936,0.03120684271360667,2.5854153633117676,1.6433494091033936,0.042749961946864125,2.4971611499786377
Ube2w,0.08783688396215439,0.15448708832263947,0.8636360168457031,0.048659274548506805,2.4773318767547607,0.8636360168457031,6.268192443777114e-07,5.4244794845581055,0.8636360168457031,4.091963309955274e-06,5.079923629760742
Eloc,0.9894945025444031,0.9791054725646973,-0.023931626230478287,0.9987962803598149,-0.3649248778820038,-0.023931626230478287,0.8038109612051192,-0.4303329885005951,-0.023931626230478287,0.8383657422941713,-0.39026570320129395
Tmem70,0.21754257380962372,0.22340919077396393,0.042778048664331436,0.37773611693515197,-1.4492663145065308,0.042778048664331436,0.8255916852019902,0.3954230546951294,0.042778048664331436,0.8560548103050086,0.3625844419002533
Ly96,0.026511309668421745,0.03853544965386391,0.5482988953590393,0.9987962803598149,0.009247609414160252,0.5482988953590393,0.15464032842174621,1.8332738876342773,0.5482988953590393,0.209752031937661,1.7069209814071655
Pi15,0.0,0.0,0.0,0.9987962803598149,0.07959267497062683,0.0,1.0,0.0,0.0,1.0,0.0
Il17a,0.0,0.0,0.0,0.9987962803598149,0.07959267497062683,0.0,1.0,0.0,0.0,1.0,0.0
Il17f,0.00032264809124171734,0.0,-18.29983901977539,0.9987962803598149,0.04939962178468704,-18.29983901977539,0.4648784233760144,-1.0,-18.29983901977539,0.606225344185212,-0.7812809944152832
Mcm3,0.8140524625778198,0.5619115233421326,-0.7373471260070801,4.201568951011807e-14,-7.95839786529541,-0.7373471260070801,1.7627599842299904e-15,-8.433013916015625,-0.7373471260070801,1.8331035719945188e-12,-7.544511795043945
Paqr8,0.0017859021900221705,0.003294368041679263,0.8844367265701294,0.9987962803598149,0.12638399004936218,0.8844367265701294,0.5780211468751395,0.8017568588256836,0.8844367265701294,0.6235948296220485,0.7500495910644531
Efhc1,0.00019863290071953088,0.0,-17.599895477294922,0.9987962803598149,0.04939962178468704,-17.599895477294922,0.4648784233760144,-1.0,-17.599895477294922,0.606225344185212,-0.7812809944152832
Tram2,0.03541070222854614,0.0435941144824028,0.3058900237083435,0.9987962803598149,-0.5403923392295837,0.3058900237083435,0.41006352078922276,1.1685584783554077,0.3058900237083435,0.4784152447237612,1.0897886753082275
Tmem14a,0.01951824128627777,0.037056565284729004,0.9376171231269836,0.9987962803598149,0.4678341746330261,0.9376171231269836,0.017819827850683145,2.8018312454223633,0.9376171231269836,0.029534121704155973,2.6487925052642822
Gsta3,0.0,0.0006476374692283571,19.305295944213867,0.9987962803598149,0.1289527714252472,19.305295944213867,0.4648784233760144,1.0,19.305295944213867,0.5098785961493948,1.0
Khdc1a,0.0008131008944474161,0.0,-19.633663177490234,0.9987962803598149,-0.010986476205289364,-19.633663177490234,0.19880620526582424,-1.688022255897522,-19.633663177490234,0.36787493460836224,-1.3188197612762451
Khdc1c,0.0,0.0,0.0,0.9987962803598149,0.07959267497062683,0.0,1.0,0.0,0.0,1.0,0.0
Khdc1b,0.00019545276882126927,0.0,-17.576608657836914,0.9987962803598149,0.04939962178468704,-17.576608657836914,0.4648784233760144,-1.0,-17.576608657836914,0.606225344185212,-0.7812809944152832
Kcnq5,0.005432929843664169,0.015386487357318401,1.5090538263320923,0.9791261836286205,0.630260169506073,1.5090538263320923,0.016792058945904017,2.825118064880371,1.5090538263320923,0.02432541866082024,2.7256433963775635
Ogfrl1,0.06825707852840424,0.02621338702738285,-1.411241888999939,0.0012854328308901635,-3.6846189498901367,-1.411241888999939,4.027563590582469e-07,-5.496511459350586,-1.411241888999939,1.810910275032808e-05,-4.759058952331543
B3gat2,0.00698050856590271,0.006303480360656977,-0.1476723551750183,0.9987962803598149,-0.11863813549280167,-0.1476723551750183,0.9152604387829879,-0.24673821032047272,-0.1476723551750183,0.9369342375026697,-0.2217499166727066
Smap1,0.713141679763794,0.7561584115028381,0.11929552257061005,0.21801166239129022,1.7755014896392822,0.11929552257061005,0.153683500262585,1.8365713357925415,0.11929552257061005,0.22439030901727286,1.6638213396072388
Sdhaf4,0.2709548771381378,0.2539800703525543,-0.10611710697412491,0.07144875385685176,-2.3161704540252686,-0.10611710697412491,0.4648784233760144,-1.0565192699432373,-0.10611710697412491,0.5315868946432759,-0.9591437578201294
Fam135a,0.00015510628873016685,0.0015399787807837129,3.3125720024108887,0.9987962803598149,0.197519451379776,3.3125720024108887,0.3548901313358254,1.2825394868850708,3.3125720024108887,0.3890888181573918,1.2741764783859253
Lmbrd1,0.10448180884122849,0.2011130005121231,1.0162336826324463,0.002245477965401965,3.526461124420166,1.0162336826324463,9.607000825156775e-11,6.946009159088135,1.0162336826324463,1.3431460937507328e-09,6.555942058563232
Phf3,0.6194485425949097,0.648027241230011,0.08784807473421097,0.2309742109284469,1.74459707736969,0.08784807473421097,0.3780020409772649,1.2338560819625854,0.08784807473421097,0.46532498292854896,1.1241765022277832
Ptp4a1,0.0035956413485109806,0.0007523526437580585,-2.2588183879852295,0.9987962803598149,-0.20289413630962372,-2.2588183879852295,0.13416118899782306,-1.9101167917251587,-2.2588183879852295,0.25957584079953194,-1.5726488828659058
Ptp4a1-1,0.017144236713647842,0.019199274480342865,0.1648150086402893,0.9987962803598149,-0.4339262843132019,0.1648150086402893,0.8152118568250823,0.41119253635406494,0.1648150086402893,0.8454970325554179,0.3785254657268524
Prim2,0.17055627703666687,0.12800736725330353,-0.4454769790172577,1.1889876836099758e-05,-4.824406623840332,-0.4454769790172577,0.0025007945387782006,-3.457528829574585,-0.4454769790172577,0.008029335401463488,-3.124614715576172
Rab23,0.029411153867840767,0.05811826139688492,1.00348699092865,0.583505996305752,1.1361123323440552,1.00348699092865,0.001781561491494408,3.5609729290008545,1.00348699092865,0.0040413759902517684,3.348759889602661
Bag2,0.03775155171751976,0.034758683294057846,-0.12133421748876572,0.4843341040001393,-1.2765257358551025,-0.12133421748876572,0.7653073913723679,-0.4930811822414398,-0.12133421748876572,0.8039843880643157,-0.4485766887664795
Zfp451,0.16133162379264832,0.2308809757232666,0.5689279437065125,0.21325258618725712,1.7888987064361572,0.5689279437065125,9.100042646866757e-05,4.347344875335693,0.5689279437065125,0.0003788961847471387,4.023458480834961
Bend6,0.0037405265029519796,0.005192227195948362,0.4741601347923279,0.9987962803598149,0.03620004281401634,0.4741601347923279,0.7857451436067784,0.46026578545570374,0.4741601347923279,0.81328783868653,0.43310555815696716
Dst,0.0017547323368489742,0.009845144115388393,2.494002342224121,0.9864511989030057,0.6208544373512268,2.494002342224121,0.019698116806556434,2.765591621398926,2.494002342224121,0.0282097326756894,2.6676151752471924
Ccdc115,0.2451810985803604,0.29429304599761963,0.30042311549186707,0.9879243151540338,0.6188784837722778,0.30042311549186707,0.014662873632203968,2.874645471572876,0.30042311549186707,0.028910904894662526,2.6567983627319336
Imp4,0.39937376976013184,0.31536704301834106,-0.4049072563648224,4.302406024005757e-06,-5.037378311157227,-0.4049072563648224,3.286070947216274e-05,-4.582669734954834,-0.4049072563648224,0.00022805281095901006,-4.154037952423096
Ptpn18,1.6083492040634155,2.050723075866699,0.7618691325187683,7.829444762020034e-62,16.928974151611328,0.7618691325187683,1.6898621823579568e-69,18.762304306030273,0.7618691325187683,2.7275453328310046e-53,16.424034118652344
Prss39,0.0,0.0016488329274579883,20.654203414916992,0.9987962803598149,0.17831288278102875,20.654203414916992,0.3496983048882256,1.2939774990081787,20.654203414916992,0.3795005477294601,1.2939774990081787
Arhgef4,0.012449553236365318,0.024790557101368904,1.0026261806488037,0.9987962803598149,0.5863932967185974,1.0026261806488037,0.07130599381003805,2.23047137260437,1.0026261806488037,0.10387066165832248,2.0906922817230225
Fam168b,0.2832877039909363,0.32035163044929504,0.20546716451644897,0.9987962803598149,0.5208696126937866,0.20546716451644897,0.09357168634222086,2.0967495441436768,0.20546716451644897,0.143604487458169,1.9222859144210815
Plekhb2,0.2200593799352646,0.3321523666381836,0.6785262823104858,0.0011976011621615196,3.704378843307495,0.6785262823104858,3.80163840895652e-09,6.346539497375488,0.6785262823104858,4.8642860247563685e-08,5.936485767364502
Hs6st1,0.028779489919543266,0.015934405848383904,-0.8621959090232849,0.7223893099407572,-0.9590640068054199,-0.8621959090232849,0.0416785637398772,-2.4652953147888184,-0.8621959090232849,0.09556241611116507,-2.1320042610168457
Uggt1,0.25655055046081543,0.21367870271205902,-0.29593607783317566,0.00016710853251788817,-4.2165937423706055,-0.29593607783317566,0.019038364174589328,-2.775820255279541,-0.29593607783317566,0.0409989120996782,-2.513416290283203
Neurl3,0.22562512755393982,0.1873786449432373,-0.2965089976787567,0.11149962737941553,-2.114501476287842,-0.2965089976787567,0.09868056781469448,-2.070399522781372,-0.2965089976787567,0.16988128975802472,-1.828649878501892
Arid5a,0.3336518406867981,0.23174196481704712,-0.6027953624725342,2.857948494679041e-06,-5.121041297912598,-0.6027953624725342,9.74966915353384e-07,-5.3261189460754395,-0.6027953624725342,2.5676038462521684e-05,-4.678562164306641
Kansl3,0.16566526889801025,0.21138252317905426,0.38559868931770325,0.6848572930704564,1.0051440000534058,0.38559868931770325,0.011069759354680212,2.973853826522827,0.38559868931770325,0.023831340016131426,2.732142448425293
Lman2l,0.057920750230550766,0.052681468427181244,-0.14059901237487793,0.26568589635949985,-1.665202021598816,-0.14059901237487793,0.6708142775917217,-0.6455034613609314,-0.14059901237487793,0.722199110159969,-0.5847841501235962
Cnnm4,0.04279391095042229,0.04825565963983536,0.1772623062133789,0.9987962803598149,-0.5083814263343811,0.1772623062133789,0.6032431880483573,0.757095456123352,0.1772623062133789,0.6573548126307556,0.691500723361969
Cnnm3,0.0569942370057106,0.06402181088924408,0.1728678047657013,0.8536465096683012,-0.790552020072937,0.1728678047657013,0.5860535434458323,0.7865502238273621,0.1728678047657013,0.6414199176753712,0.7185922861099243
Ankrd23,0.0023521115072071552,0.0028109250124543905,0.25741976499557495,0.9987962803598149,0.17546746134757996,0.25741976499557495,0.9273794866204011,0.22533349692821503,0.25741976499557495,0.9503531413750689,0.1958833783864975
Gm42417,0.0,0.0013811587123200297,20.39844512939453,0.9987962803598149,0.17831288278102875,20.39844512939453,0.30235506916553984,1.413562297821045,20.39844512939453,0.32540490740181593,1.413562297821045
Ankrd39,0.11121939867734909,0.16731935739517212,0.6306025385856628,0.3769997483533009,1.4513213634490967,0.6306025385856628,9.161481405749894e-05,4.346470832824707,0.6306025385856628,0.0003466651485425748,4.046361923217773
Sema4c,0.00076720817014575,0.029485438019037247,5.285006999969482,0.24074406127066802,1.7202924489974976,5.285006999969482,4.274753625302365e-07,5.518004417419434,5.285006999969482,5.523169103870724e-07,5.5052571296691895
Cox5b,2.011814832687378,1.988228440284729,-0.03935367614030838,2.2026349114933152e-05,-4.6903557777404785,-0.03935367614030838,0.4648784233760144,-1.0237069129943848,-0.03935367614030838,0.5710694404104201,-0.889191746711731
Actr1b,0.16888347268104553,0.16699405014514923,-0.017632411792874336,0.20487091656595824,-1.8110692501068115,-0.017632411792874336,0.9724183181714108,-0.14468543231487274,-0.017632411792874336,0.9834793301470882,-0.1316021978855133
4933424G06Rik,0.0012013461673632264,0.0,-20.19708824157715,0.9987962803598149,-0.07137257605791092,-20.19708824157715,0.07439900398928732,-2.210270404815674,-20.19708824157715,0.20307944807146655,-1.7268421649932861
Zap70,0.6408282518386841,0.8748052716255188,0.6389144062995911,1.663473233368583e-24,10.593057632446289,0.6389144062995911,5.497492241378359e-23,10.432821273803711,0.6389144062995911,3.698427575524091e-19,9.494826316833496
Tmem131,0.12355488538742065,0.1267746388912201,0.039485231041908264,0.29547913340554033,-1.6012986898422241,0.039485231041908264,0.906735879455656,0.26076769828796387,0.039485231041908264,0.9274475270242757,0.23710066080093384
Vwa3b,0.002700646175071597,0.0027100699953734875,0.0050321840681135654,0.9987962803598149,0.1258307248353958,0.0050321840681135654,1.0,0.004971981979906559,0.0050321840681135654,1.0,0.004370149690657854
Inpp4a,0.10860856622457504,0.12482321262359619,0.21267226338386536,0.4734821860941557,-1.2930054664611816,0.21267226338386536,0.3285631035419789,1.3415857553482056,0.21267226338386536,0.40624639899717646,1.2376338243484497
Coa5,0.27804720401763916,0.30274802446365356,0.14146655797958374,0.9987962803598149,-0.1897735893726349,0.14146655797958374,0.30276833117184165,1.4102861881256104,0.14146655797958374,0.380848720773172,1.2902014255523682
Unc50,0.3330972194671631,0.3612481355667114,0.13852597773075104,0.9729365721124044,0.638875424861908,0.13852597773075104,0.23385686653214152,1.5835732221603394,0.13852597773075104,0.3076593735300593,1.4538240432739258
Mgat4a,0.0749579444527626,0.035469360649585724,-1.1082552671432495,0.007567576902840187,-3.152170181274414,-1.1082552671432495,1.1832319882740948e-05,-4.808565616607666,-1.1082552671432495,0.00023502594622659955,-4.147563934326172
2010300C02Rik,0.049196790903806686,0.01641099527478218,-1.6076806783676147,0.00529002389187571,-3.2675676345825195,-1.6076806783676147,3.4948492769074924e-07,-5.523473739624023,-1.6076806783676147,1.747275647811006e-05,-4.767317295074463
Tsga10,0.014611311256885529,0.027875032275915146,0.9414894580841064,0.8877832720758225,0.7473965287208557,0.9414894580841064,0.0375674072224261,2.5085582733154297,0.9414894580841064,0.05932991885648936,2.355290412902832
Lipt1,0.010174408555030823,0.016419583931565285,0.6949873566627502,0.9987962803598149,0.39685681462287903,0.6949873566627502,0.2708675558620998,1.4886045455932617,0.6949873566627502,0.3451208725135941,1.3698160648345947
Mitd1,0.31304603815078735,0.4136710464954376,0.47908052802085876,0.002024249391526416,3.5562591552734375,0.47908052802085876,3.933263571685758e-06,5.05012845993042,0.47908052802085876,2.7468558696792462e-05,4.663498401641846
Mrpl30,0.9322127103805542,0.8114293813705444,-0.29982179403305054,6.051024320238453e-05,-4.460628032684326,-0.29982179403305054,1.8089846842770627e-06,-5.21001672744751,-0.29982179403305054,1.7104522059431086e-05,-4.771106243133545
Txndc9,0.5587594509124756,0.5684128403663635,0.03232554346323013,0.9987962803598149,0.5524458885192871,0.03232554346323013,0.790824551879419,0.45185935497283936,0.03232554346323013,0.82686634337221,0.41119131445884705
Eif5b,0.8626731634140015,0.7589575052261353,-0.26961058378219604,0.0004343763020506006,-3.9759583473205566,-0.26961058378219604,0.00021790679334472593,-4.128546237945557,-0.26961058378219604,0.0010799387449114412,-3.7393229007720947
Rev1,0.058403339236974716,0.0749848261475563,0.37264180183410645,0.9987962803598149,0.421438068151474,0.37264180183410645,0.18082444985169743,1.7453808784484863,0.37264180183410645,0.24952299056748214,1.5968273878097534
Aff3,0.04509354382753372,0.049669232219457626,0.1427582949399948,0.9987962803598149,0.17187117040157318,0.1427582949399948,0.7515352078823603,0.5158917307853699,0.1427582949399948,0.7934670611617637,0.46721452474594116
Chst10,0.060802098363637924,0.0252921674400568,-1.2912291288375854,0.006210469333167069,-3.2163500785827637,-1.2912291288375854,4.095433532458258e-06,-5.033495903015137,-1.2912291288375854,0.0001097833627486457,-4.340039253234863
Pdcl3,0.4781864285469055,0.475959837436676,-0.008466743864119053,0.9987962803598149,-0.21581707894802094,-0.008466743864119053,0.990811201226735,-0.11101824790239334,-0.008466743864119053,0.9993839837604127,-0.10124800354242325
Rpl31,2.104137420654297,2.0328075885772705,-0.1177985891699791,0.030599113388792443,-2.6598336696624756,-0.1177985891699791,0.0015169085761123002,-3.6061432361602783,-0.1177985891699791,0.004889429080920693,-3.285728931427002
Tbc1d8,0.001605273224413395,0.0010264023439958692,-0.6456397175788879,0.9987962803598149,0.08757565170526505,-0.6456397175788879,0.7776365667412899,-0.47251784801483154,-0.6456397175788879,0.8341212110001835,-0.3980453610420227
Cnot11,0.22985485196113586,0.2112274020910263,-0.13585659861564636,0.019755739207064645,-2.8224573135375977,-0.13585659861564636,0.3573394165568761,-1.2774300575256348,-0.13585659861564636,0.4437817974710038,-1.163807988166809
Rnf149,0.16087697446346283,0.14935947954654694,-0.11569184809923172,0.03581257977437146,-2.6000800132751465,-0.11569184809923172,0.553722038637391,-0.8446322083473206,-0.11569184809923172,0.6148916214608512,-0.7660503387451172
Rfx8,0.0,0.0,0.0,0.9987962803598149,0.07959267497062683,0.0,1.0,0.0,0.0,1.0,0.0
Map4k4,0.6181725859642029,0.5120004415512085,-0.3556261360645294,0.00024400110677016284,-4.122931957244873,-0.3556261360645294,7.120569993752856e-05,-4.402139663696289,-0.3556261360645294,0.0005475118120338821,-3.926488161087036
Il1r2,0.007735589053481817,0.018599875271320343,1.273564100265503,0.8138572377009017,0.842876136302948,1.273564100265503,0.08144522970917331,2.165548801422119,1.273564100265503,0.12269680288799713,2.0066487789154053
Il1r1,0.0,0.00046448930515907705,18.825624465942383,0.9987962803598149,0.1289527714252472,18.825624465942383,0.4648784233760144,1.0,18.825624465942383,0.5098785961493948,1.0
Il1rl2,0.014495663344860077,0.01309228129684925,-0.1479194313287735,0.9987962803598149,-0.547268807888031,-0.1479194313287735,0.8491826258866711,-0.35643789172172546,-0.1479194313287735,0.8772142853918405,-0.3258263170719147
Il1rl1,0.018712829798460007,0.2287752628326416,3.7664833068847656,2.1336728146936056e-20,9.639052391052246,3.7664833068847656,6.34926257584986e-38,13.96231746673584,3.7664833068847656,3.4195514918061436e-37,13.81352424621582
Il18r1,0.5892356634140015,1.3926446437835693,1.9143940210342407,5.3390885012321315e-135,25.034503936767578,1.9143940210342407,3.864443086308117e-144,29.260093688964844,1.9143940210342407,8.639636385610873e-126,26.77622413635254
Il18rap,0.3461887836456299,0.899587869644165,1.818023681640625,5.657685433289831e-75,18.6523494720459,1.818023681640625,1.5350300679299865e-80,21.073823928833008,1.818023681640625,2.6862100118827098e-74,19.93174171447754
Slc9a2,0.0,0.0,0.0,0.9987962803598149,0.07959267497062683,0.0,1.0,0.0,0.0,1.0,0.0
Mfsd9,0.0032914651092141867,0.00395552720874548,0.26561927795410156,0.9987962803598149,0.07453414797782898,0.26561927795410156,0.8745789763747049,0.31617528200149536,0.26561927795410156,0.9005309051293772,0.2869482636451721
Mrps9,0.35330381989479065,0.3808019459247589,0.12917815148830414,0.6643854785245294,1.0316617488861084,0.12917815148830414,0.26144031442064786,1.5120259523391724,0.12917815148830414,0.34113058494326814,1.3789736032485962
Gpr45,0.0021222284995019436,0.0025908593088388443,0.2881888151168823,0.9987962803598149,0.10690078139305115,0.2881888151168823,0.9202689956755291,0.23883281648159027,0.2881888151168823,0.9405328958745196,0.21601977944374084
Tgfbrap1,0.06170693784952164,0.09194304049015045,0.5973977446556091,0.9987962803598149,0.43922191858291626,0.5973977446556091,0.010728990863308734,2.9856791496276855,0.5973977446556091,0.020762471359612216,2.7839648723602295
AI597479,0.02934904210269451,0.04128590598702431,0.5009972453117371,0.9987962803598149,0.026083000004291534,0.5009972453117371,0.16831946759857438,1.7851438522338867,0.5009972453117371,0.22897007415178655,1.6508724689483643
Fhl2,0.26988470554351807,0.1832493394613266,-0.6233871579170227,3.871537647158328e-09,-6.31465482711792,-0.6233871579170227,2.713073074505314e-07,-5.5753960609436035,-0.6233871579170227,6.311174199043718e-06,-4.984480381011963
Nck2,0.10234016925096512,0.12169536203145981,0.2641240358352661,0.956792497443445,-0.6590304970741272,0.2641240358352661,0.2084836947131451,1.6576961278915405,0.2641240358352661,0.27746121783981564,1.5272160768508911
Uxs1,0.07274916023015976,0.10577064752578735,0.5641112327575684,0.8834525085158312,0.754747211933136,0.5641112327575684,0.005182182470150227,3.2305245399475098,0.5641112327575684,0.011265762150545316,3.008075714111328
Tpp2,0.6136504411697388,0.5129615068435669,-0.3379809558391571,5.625118520752332e-05,-4.477226257324219,-0.3379809558391571,2.3975423545757514e-05,-4.654452323913574,-0.3379809558391571,0.00018179692664852323,-4.211636066436768
Mettl21c,0.004199412651360035,0.004638994578272104,0.14394201338291168,0.9987962803598149,-0.0341845378279686,0.14394201338291168,0.9568222851459031,0.1752796322107315,0.14394201338291168,0.9694646475722346,0.16195479035377502
Gm8251,0.03657274320721626,0.018800150603055954,-0.9729039072990417,0.3684801471983277,-1.4649162292480469,-0.9729039072990417,0.041101879164904834,-2.4714040756225586,-0.9729039072990417,0.08644143094723815,-2.1808223724365234
Tex30,0.40517181158065796,0.25162655115127563,-0.8040598034858704,3.6687379025062347e-16,-8.543526649475098,-0.8040598034858704,3.04331607060036e-17,-8.931404113769531,-0.8040598034858704,8.432501233479996e-14,-7.96818208694458
Poglut2,0.02300918847322464,0.025400247424840927,0.14436420798301697,0.9617873994856175,-0.652786374092102,0.14436420798301697,0.7857451436067784,0.46032100915908813,0.14436420798301697,0.8181787071152148,0.425235778093338
Bivm,0.01363220065832138,0.023324178531765938,0.7818206548690796,0.9987962803598149,0.07571974396705627,0.7818206548690796,0.1453899442733593,1.867529034614563,0.7818206548690796,0.1929143939688845,1.7570514678955078
