ChIP,ChIP gene #,2021_GoldrathLab_Brd4___BRD4_TE-CD8,2021_GoldrathLab_Brd4___BRD4_NAV-CD8,2021_GoldrathLab_Brd4___BRD4_MP-CD8,2020_PNAS_KwesiMaliepaard___H3K79me2_naive-CD8,2020_PNAS_KwesiMaliepaard___H3K79me2_mem-CD8,2020_PNAS_KwesiMaliepaard___H3K4me3_mem-CD8,2019_IMMUNITY_Veeken___Eomes_LCMV-d07-CD8,2018_SCIENCE_Pace_native___H3K9me3_native_invitro-d3-CD8-WT,2018_IMMUNITY_Page___Tox_LCMVova_CNS-OTI-CD8-WT,2018_IMMUNITY_Page___Tox_LCMVova_CNS-OTI-CD8-ToxKO,2018_FRONTIERS_IMMUNOL_Li___Eomes_invitro-act-OTI-EomesOE,2017_PNAS_Li___STAT5B_noIL2-CD8,2017_PNAS_Li___STAT5B_IL2-WT-CD4,2017_PNAS_Li___STAT5B_IL2-UP-deletion-CD4,2017_PNAS_Li___STAT5B_IL2-IN2-deletion-CD4,2017_PNAS_Li___STAT5B_IL2-IN1-deletion-CD4,2017_PNAS_Li___STAT5B_IL2-CD8,2017_PNAS_Li___STAT5B_IL2-CD4,2017_PNAS_Li___STAT3_noIL21-CD4,2017_PNAS_Li___STAT3_IL21-CD4,2017_PNAS_Li___H3K4me3-noIL2-CD4,2017_PNAS_Li___H3K4me3_IL2-CD4,2017_PNAS_Li___H3K27Ac-noIL2-CD4,2017_PNAS_Li___H3K27Ac_IL2-WT-CD4,2017_PNAS_Li___H3K27Ac_IL2-UP-deletion-CD4,2017_PNAS_Li___H3K27Ac_IL2-IN2-deletion-CD4,2017_PNAS_Li___H3K27Ac_IL2-IN1-deletion-CD4,2017_PNAS_Li___H3K27Ac_IL2-CD4,2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-TN,2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-TE,2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-MP,2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-Memory,2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-TN,2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-TE,2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-MP,2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-Memory,2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-TN,2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-TE,2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-MP,2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-Memory,2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-TN,2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-TE,2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-MP,2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-Memory,2017_NAT_IMMUNOL_Shan___H3K4Me3_LCMVarmD4-P14-CD8-WT,2017_NAT_IMMUNOL_Shan___H3K4Me3_LCMVarmD4-P14-CD8-Runx3KO,2017_NAT_IMMUNOL_Shan___H3K4Me1_LCMVarmD4-P14-CD8-Runx3KO,2017_NAT_IMMUNOL_Shan___H3K27Me3_LCMVarmD4-P14-CD8-WT,2017_NAT_IMMUNOL_Shan___H3K27Me3_LCMVarmD4-P14-CD8-Runx3KO,2017_NAT_IMMUNOL_Shan___H3K27Ac_LCMVarmD4-P14-CD8-WT,2017_NAT_IMMUNOL_Shan___H3K27Ac_LCMVarmD4-P14-CD8-Runx3KO,2017_NAT_IMMUNOL_Shan___CBFb_Naive_P14-CD8-WT,2017_NAT_IMMUNOL_Shan___CBFb_Naive_P14-CD8-CbfbKO,2017_NAT_IMMUNOL_Shan___CBFb_LCMVarmD8_P14-CD8-WT,2016_SCIENCE_Mackay___Hobit_invitro-CD8,2016_SCIENCE_Mackay___Blimp1-Bio_invitro-CD8,2016_NAT_IMMUNOL_Xing___Tcf1_naive-CD8-WT,2016_NAT_IMMUNOL_Roychoudhuri___p300_invitro-CD8-WT,2016_NAT_IMMUNOL_Roychoudhuri___JunD_invitro-stim-CD8-WT,2016_NAT_IMMUNOL_Roychoudhuri___JunD_invitro-stim-CD8-Bach2KO,2015_JEM_Dominguez___Tbet_LCMVarm-D8-CD8-Zeb2KO,2015_JEM_Dominguez___Tbet_LCMVarm-D8-CD8-WT,2015_JEM_Dominguez___Tbet_LCMVarm-D8-CD8-Il12-WT,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-PI-1h-WT,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-PI-1h-Nfat1KO-CA-RIT-RV,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-PI-1h-Nfat1KO,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-Nfat1KO-CA-RIT-RV,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-Nfat1KO,2014_NAT_IMMUNOL_Kurachi___JunD-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___JunB-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___IRF4-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___IgG-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___H3K4me3-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___H3K4me1-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___H3K36me3-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___H3K27me3-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___H3K27ac-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___cJun-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___BATF-invitro-d3-CD8,2013_PLOS_ONE_Lotem___Runx3_invitro-NAV-CD8,2013_PLOS_ONE_Lotem___Runx3_invitro-Il2-CD8,2013_PLOS_ONE_Lotem___H3K4me1_invitro-NAV-CD8,2013_PLOS_ONE_Lotem___H3K4me1_invitro-Il2-CD8,2013_IMMUNITY_KIM___Foxo1_naive-CD8-WT,2013_IMMUNITY_KIM___Foxo1_Biotin_naive-CD8-WT
2018_FRONTIERS_IMMUNOL_Li___Eomes_invitro-act-OTI-EomesOE,1642,0.3100,0.1957,0.2887,0.1860,0.2289,0.1898,0.2632,0.0303,0.1266,0.0208,1.0000,0.0000,0.2500,0.1875,0.1667,0.2667,0.3600,0.3151,0.0000,0.3654,0.1778,0.1655,0.2180,0.1938,0.1880,0.1970,0.1894,0.2154,0.1618,0.2360,0.1728,0.1984,0.2417,0.2238,0.2645,0.2743,0.1481,0.1875,0.2043,0.0909,0.1548,0.2443,0.2562,0.2604,0.2109,0.2016,0.3095,0.1772,0.1806,0.2381,0.2477,0.1974,0.0000,0.3571,0.0303,0.2979,0.2464,0.0000,0.3214,0.2887,0.3846,0.2857,0.2331,0.3537,0.3387,0.0526,0.2727,0.0278,0.0938,0.0000,0.4167,0.0000,0.1591,0.2424,0.2273,0.2027,0.2199,0.0962,0.4545,0.3725,0.3833,0.2199,0.3485,0.2500,0.1087
2017_PNAS_Li___STAT5B_noIL2-CD8,282,0.0100,0.0127,0.0215,0.0141,0.0286,0.0153,0.0000,0.0000,0.0172,0.0556,0.0000,1.0000,0.0000,0.0244,0.0000,0.0000,0.0270,0.0154,0.0000,0.0000,0.0157,0.0154,0.0000,0.0000,0.0079,0.0079,0.0079,0.0000,0.0000,0.0127,0.0156,0.0083,0.0085,0.0140,0.0082,0.0088,0.0667,0.0120,0.0123,0.0000,0.0152,0.0076,0.0083,0.0111,0.0081,0.0081,0.0000,0.0161,0.0185,0.0101,0.0000,0.0339,0.6667,0.0244,0.0000,0.0690,0.0182,0.0000,0.0253,0.0215,0.0130,0.0000,0.0152,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0286,0.0000,0.0082,0.0152,0.0130,0.0172,0.0143,0.0000,0.0000,0.0000,0.0000,0.0143,0.0000,0.0345,0.0000
2017_PNAS_Li___STAT5B_IL2-WT-CD4,1746,0.1961,0.1744,0.1837,0.1625,0.1625,0.1667,0.1818,0.0000,0.1268,0.0256,0.2500,0.0000,1.0000,0.2209,0.2899,0.8462,0.5128,0.3594,0.0000,0.3478,0.1719,0.1591,0.1769,0.1885,0.1732,0.1825,0.1746,0.1825,0.1290,0.1744,0.1169,0.1545,0.1966,0.1608,0.1901,0.1947,0.1522,0.2209,0.2262,0.1143,0.1139,0.1756,0.1721,0.1429,0.1774,0.1774,0.2469,0.2000,0.1875,0.1863,0.1869,0.1389,0.0000,0.2069,0.0417,0.2683,0.2031,0.0417,0.2593,0.2211,0.2375,0.1250,0.1654,0.2439,0.2131,0.0333,0.2979,0.0000,0.0400,0.0000,0.2568,0.0000,0.1429,0.1742,0.1647,0.1940,0.1643,0.0667,0.2909,0.2708,0.3455,0.1643,0.3333,0.1860,0.1351
2017_PNAS_Li___STAT5B_IL2-UP-deletion-CD4,7602,0.4959,0.4815,0.4957,0.5050,0.5050,0.5778,0.1136,0.0120,0.5444,0.1928,0.1875,0.0244,0.2209,1.0000,0.6087,0.2442,0.2967,0.4175,0.0120,0.2347,0.5954,0.5940,0.5940,0.5938,0.6000,0.6000,0.5923,0.6124,0.3579,0.3913,0.4356,0.5581,0.5669,0.5734,0.5859,0.5039,0.2043,0.4643,0.4464,0.1011,0.4700,0.5662,0.5538,0.5000,0.5649,0.5530,0.4159,0.3241,0.2981,0.4754,0.5122,0.4536,0.0366,0.4909,0.0120,0.2614,0.3878,0.0120,0.4907,0.4831,0.4364,0.0795,0.5735,0.4248,0.3039,0.0345,0.2371,0.0235,0.0119,0.0000,0.4340,0.0000,0.5859,0.5970,0.4906,0.3238,0.5745,0.2159,0.3131,0.2632,0.3039,0.5857,0.3900,0.2222,0.1744
2017_PNAS_Li___STAT5B_IL2-IN2-deletion-CD4,5473,0.4224,0.4545,0.4324,0.4021,0.4167,0.4701,0.1081,0.0149,0.4643,0.1528,0.1667,0.0000,0.2899,0.6087,1.0000,0.2817,0.2911,0.3830,0.0149,0.2353,0.4846,0.4737,0.4848,0.4803,0.4884,0.4884,0.4922,0.5000,0.3294,0.3333,0.3299,0.4800,0.4758,0.4615,0.4724,0.4590,0.1707,0.4231,0.4175,0.1549,0.4719,0.4593,0.4531,0.4091,0.4766,0.4766,0.4118,0.3368,0.2796,0.4386,0.4783,0.4205,0.0147,0.3962,0.0303,0.2179,0.3636,0.0149,0.4078,0.4071,0.3654,0.0533,0.4776,0.3426,0.3146,0.0423,0.2840,0.0441,0.0000,0.0000,0.3600,0.0000,0.4841,0.4776,0.3654,0.2947,0.4610,0.2297,0.2955,0.3000,0.2857,0.4714,0.3516,0.2368,0.1972
2017_PNAS_Li___STAT5B_IL2-IN1-deletion-CD4,1710,0.1923,0.1705,0.1919,0.1446,0.1446,0.1818,0.2059,0.0000,0.1389,0.0244,0.2667,0.0000,0.8462,0.2442,0.2817,1.0000,0.5641,0.3692,0.0000,0.3617,0.1783,0.1654,0.1832,0.1951,0.1890,0.1797,0.1719,0.1890,0.1250,0.1839,0.1282,0.1613,0.2137,0.1748,0.2066,0.2124,0.1957,0.2442,0.2500,0.1389,0.1111,0.1908,0.1789,0.1400,0.1935,0.1746,0.2262,0.2286,0.2381,0.1942,0.1727,0.1351,0.0000,0.2159,0.0385,0.2857,0.1791,0.0385,0.3000,0.2553,0.2317,0.1515,0.1805,0.2683,0.2459,0.0312,0.3125,0.0000,0.0370,0.0000,0.2667,0.0000,0.1587,0.1894,0.1609,0.2424,0.1702,0.0870,0.3036,0.2600,0.3818,0.1786,0.3443,0.1778,0.1282
2017_PNAS_Li___STAT5B_IL2-CD8,2526,0.2981,0.2667,0.3163,0.2184,0.2471,0.2463,0.1818,0.0556,0.2568,0.1042,0.3600,0.0270,0.5128,0.2967,0.2911,0.5641,1.0000,0.5152,0.0270,0.4706,0.2443,0.2206,0.2576,0.2540,0.2462,0.2462,0.2290,0.2656,0.2206,0.2667,0.1647,0.2205,0.2750,0.2517,0.2764,0.2870,0.2000,0.2688,0.2889,0.1304,0.2024,0.2652,0.2683,0.2755,0.2520,0.2422,0.2667,0.2597,0.2535,0.3010,0.2727,0.2338,0.0263,0.3563,0.0270,0.3265,0.3043,0.0270,0.3855,0.3579,0.3827,0.1395,0.2632,0.3372,0.3385,0.0732,0.3962,0.0513,0.0541,0.0000,0.3947,0.0000,0.2077,0.2727,0.2874,0.2237,0.2482,0.1296,0.3770,0.3704,0.4500,0.2571,0.4091,0.2549,0.1458
2017_PNAS_Li___STAT5B_IL2-CD4,5394,0.5093,0.4200,0.4952,0.3267,0.3400,0.4552,0.1940,0.0312,0.3011,0.1096,0.3151,0.0154,0.3594,0.4175,0.3830,0.3692,0.5152,1.0000,0.0154,0.4507,0.4361,0.4265,0.4478,0.4198,0.4394,0.4286,0.4211,0.4394,0.2614,0.4059,0.3229,0.4186,0.4597,0.4476,0.5164,0.4790,0.2368,0.3774,0.4257,0.1268,0.3030,0.4885,0.4720,0.4167,0.4496,0.4385,0.4200,0.3298,0.3000,0.4727,0.4483,0.3370,0.0308,0.4747,0.0312,0.2917,0.3563,0.0312,0.5376,0.5700,0.4894,0.1159,0.4627,0.4896,0.3529,0.0588,0.3973,0.0455,0.0308,0.0000,0.5402,0.0000,0.3704,0.4737,0.3725,0.3596,0.4468,0.1558,0.4359,0.3247,0.5132,0.4468,0.4578,0.2267,0.1370
2017_PNAS_Li___STAT3_noIL21-CD4,238,0.0202,0.0256,0.0215,0.0286,0.0286,0.0153,0.0000,0.3333,0.0351,0.0000,0.0000,0.0000,0.0000,0.0120,0.0149,0.0000,0.0270,0.0154,1.0000,0.0513,0.0157,0.0154,0.0154,0.0164,0.0159,0.0159,0.0160,0.0159,0.0426,0.0127,0.0156,0.0168,0.0171,0.0140,0.0165,0.0179,0.0000,0.0244,0.0250,0.0000,0.0308,0.0153,0.0167,0.0225,0.0163,0.0163,0.0256,0.0161,0.0185,0.0101,0.0192,0.0167,0.0000,0.0244,0.0000,0.0690,0.0370,0.0000,0.0125,0.0106,0.0263,0.0000,0.0152,0.0253,0.0392,0.0000,0.0256,0.0000,0.0000,0.0000,0.0141,0.0000,0.0165,0.0152,0.0263,0.0000,0.0143,0.0000,0.0204,0.0526,0.0392,0.0143,0.0351,0.0714,0.1053
2017_PNAS_Li___STAT3_IL21-CD4,2779,0.3529,0.3000,0.3469,0.2247,0.2529,0.2687,0.2500,0.0250,0.2000,0.0370,0.3654,0.0000,0.3478,0.2347,0.2353,0.3617,0.4706,0.4507,0.0513,1.0000,0.2481,0.2426,0.2707,0.2778,0.2595,0.2692,0.2615,0.2692,0.1781,0.3146,0.2000,0.2441,0.2787,0.2727,0.3115,0.3363,0.1500,0.3011,0.3371,0.1000,0.1818,0.2977,0.3140,0.2549,0.2756,0.2656,0.3765,0.2195,0.2105,0.3048,0.3119,0.2405,0.0000,0.3297,0.0250,0.2364,0.3099,0.0250,0.3258,0.3333,0.3855,0.1818,0.2761,0.3882,0.2857,0.0930,0.2833,0.0476,0.0244,0.0000,0.3625,0.0000,0.2214,0.2857,0.3218,0.2468,0.2695,0.0847,0.3182,0.3509,0.4516,0.2695,0.3333,0.2407,0.1373
2017_PNAS_Li___H3K4me3-noIL2-CD4,13677,0.6377,0.5769,0.5827,0.5154,0.4701,0.9111,0.1000,0.0078,0.4488,0.1250,0.1778,0.0157,0.1719,0.5954,0.4846,0.1783,0.2443,0.4361,0.0157,0.2481,1.0000,0.9470,0.8623,0.8444,0.8603,0.8741,0.8667,0.8333,0.3701,0.5299,0.4729,0.8358,0.7554,0.8881,0.7465,0.6831,0.2171,0.5714,0.5448,0.1085,0.4884,0.8298,0.7899,0.5882,0.8657,0.8382,0.4643,0.4135,0.3740,0.6667,0.7111,0.4531,0.0236,0.5368,0.0157,0.2000,0.4031,0.0157,0.4928,0.5714,0.4818,0.0526,0.8239,0.4820,0.3383,0.0630,0.2595,0.0394,0.0156,0.0000,0.4275,0.0000,0.8931,0.8112,0.5736,0.3835,0.9071,0.1875,0.3060,0.2595,0.3485,0.8542,0.3731,0.2205,0.1496
2017_PNAS_Li___H3K4me3_IL2-CD4,13823,0.6241,0.5639,0.5704,0.5267,0.4815,0.9191,0.0977,0.0076,0.4385,0.1221,0.1655,0.0154,0.1591,0.5940,0.4737,0.1654,0.2206,0.4265,0.0154,0.2426,0.9470,1.0000,0.8841,0.8529,0.8963,0.8824,0.8889,0.8551,0.3615,0.5407,0.4846,0.8582,0.7518,0.9091,0.7552,0.6806,0.2030,0.5474,0.5217,0.0977,0.4885,0.8252,0.7857,0.5870,0.8603,0.8333,0.4752,0.4044,0.3556,0.6765,0.6957,0.4427,0.0231,0.5143,0.0154,0.1955,0.3939,0.0154,0.4929,0.5816,0.4714,0.0515,0.8322,0.4929,0.3212,0.0615,0.2537,0.0385,0.0076,0.0000,0.4085,0.0000,0.9015,0.8322,0.5373,0.3852,0.9286,0.1832,0.2899,0.2537,0.3407,0.8750,0.3750,0.2061,0.1462
2017_PNAS_Li___H3K27Ac-noIL2-CD4,11701,0.6838,0.5639,0.6277,0.5267,0.5152,0.8511,0.1145,0.0154,0.4167,0.1221,0.2180,0.0000,0.1769,0.5940,0.4848,0.1832,0.2576,0.4478,0.0154,0.2707,0.8623,0.8841,1.0000,0.8806,0.8551,0.9104,0.8750,0.9394,0.3615,0.5407,0.4733,0.8309,0.7643,0.9091,0.8058,0.7410,0.1679,0.5143,0.5000,0.0977,0.4773,0.8643,0.8519,0.6466,0.8071,0.8071,0.5294,0.3643,0.3261,0.7015,0.7863,0.4318,0.0076,0.5362,0.0154,0.2045,0.4046,0.0154,0.5481,0.6277,0.5147,0.0752,0.8069,0.5597,0.3609,0.0615,0.2727,0.0385,0.0231,0.0000,0.4493,0.0000,0.8321,0.8582,0.5606,0.3551,0.9286,0.1832,0.3485,0.2824,0.3817,0.8750,0.4167,0.1970,0.1462
2017_PNAS_Li___H3K27Ac_IL2-WT-CD4,12167,0.6493,0.5748,0.6045,0.5118,0.4884,0.8333,0.1040,0.0081,0.4320,0.1210,0.1938,0.0000,0.1885,0.5938,0.4803,0.1951,0.2540,0.4198,0.0164,0.2778,0.8444,0.8529,0.8806,1.0000,0.8647,0.9225,0.9297,0.9077,0.3413,0.5267,0.4341,0.8120,0.7445,0.8531,0.7482,0.6835,0.1692,0.5338,0.5303,0.0866,0.4960,0.8333,0.7926,0.5985,0.8284,0.8284,0.4925,0.3556,0.3359,0.6667,0.7519,0.4252,0.0000,0.5111,0.0081,0.2080,0.4080,0.0164,0.5227,0.5926,0.4887,0.0800,0.7887,0.5227,0.3308,0.0656,0.2500,0.0410,0.0246,0.0000,0.4436,0.0000,0.8409,0.8143,0.5469,0.3259,0.8714,0.1855,0.3492,0.2903,0.3622,0.8322,0.4206,0.2195,0.1557
2017_PNAS_Li___H3K27Ac_IL2-UP-deletion-CD4,12990,0.6423,0.5573,0.5755,0.5077,0.4627,0.8759,0.1094,0.0159,0.4409,0.1172,0.1880,0.0079,0.1732,0.6000,0.4884,0.1890,0.2462,0.4394,0.0159,0.2595,0.8603,0.8963,0.8551,0.8647,1.0000,0.8806,0.9160,0.8667,0.3516,0.5224,0.4651,0.8421,0.7609,0.8811,0.7518,0.6879,0.2000,0.5639,0.5147,0.1008,0.4692,0.8227,0.7956,0.5693,0.8582,0.8175,0.4783,0.3955,0.3561,0.6970,0.6912,0.4122,0.0157,0.5182,0.0159,0.2016,0.3740,0.0159,0.5185,0.5985,0.4745,0.0775,0.8561,0.5185,0.3409,0.0551,0.2615,0.0315,0.0157,0.0000,0.4307,0.0000,0.8571,0.8169,0.5303,0.3864,0.8865,0.1890,0.3282,0.2812,0.3511,0.8601,0.4077,0.2031,0.1508
2017_PNAS_Li___H3K27Ac_IL2-IN2-deletion-CD4,12233,0.6544,0.5573,0.5985,0.5433,0.5077,0.8489,0.0923,0.0079,0.4186,0.1172,0.1970,0.0079,0.1825,0.6000,0.4884,0.1797,0.2462,0.4286,0.0159,0.2692,0.8741,0.8824,0.9104,0.9225,0.8806,1.0000,0.9457,0.9237,0.3730,0.5455,0.4766,0.8421,0.7357,0.8811,0.7518,0.6879,0.1729,0.5294,0.5036,0.0923,0.5159,0.8357,0.8222,0.6288,0.8175,0.8309,0.5111,0.3551,0.3259,0.6842,0.7692,0.4453,0.0157,0.5072,0.0159,0.2109,0.4062,0.0159,0.5299,0.5985,0.4853,0.0775,0.7917,0.4964,0.3209,0.0635,0.2424,0.0397,0.0238,0.0000,0.4519,0.0000,0.8571,0.8298,0.5781,0.3456,0.9000,0.1797,0.3385,0.2812,0.3409,0.8601,0.4077,0.2126,0.1508
2017_PNAS_Li___H3K27Ac_IL2-IN1-deletion-CD4,12574,0.6471,0.5615,0.5797,0.5354,0.5000,0.8551,0.1016,0.0079,0.4331,0.1181,0.1894,0.0079,0.1746,0.5923,0.4922,0.1719,0.2290,0.4211,0.0160,0.2615,0.8667,0.8889,0.8750,0.9297,0.9160,0.9457,1.0000,0.9015,0.3543,0.5496,0.4574,0.8626,0.7410,0.8741,0.7571,0.6809,0.1742,0.5221,0.5074,0.0930,0.5079,0.8286,0.8015,0.5852,0.8235,0.8370,0.5037,0.3577,0.3284,0.6767,0.7481,0.4375,0.0159,0.5109,0.0160,0.2126,0.3984,0.0160,0.5111,0.5797,0.4779,0.0781,0.8099,0.5000,0.3333,0.0640,0.2538,0.0400,0.0240,0.0000,0.4444,0.0000,0.8779,0.8227,0.5581,0.3382,0.8929,0.1811,0.3308,0.2835,0.3435,0.8531,0.4000,0.2143,0.1520
2017_PNAS_Li___H3K27Ac_IL2-CD4,11747,0.6667,0.5573,0.6103,0.5312,0.5077,0.8357,0.1181,0.0159,0.4186,0.1172,0.2154,0.0000,0.1825,0.6124,0.5000,0.1890,0.2656,0.4394,0.0159,0.2692,0.8333,0.8551,0.9394,0.9077,0.8667,0.9237,0.9015,1.0000,0.3516,0.5224,0.4538,0.8148,0.7357,0.8811,0.7770,0.7000,0.1729,0.5072,0.4928,0.1008,0.4922,0.8227,0.8222,0.6412,0.8043,0.8043,0.5111,0.3551,0.3259,0.7099,0.7692,0.4453,0.0078,0.5182,0.0159,0.2109,0.4173,0.0159,0.5414,0.6103,0.5075,0.0859,0.7917,0.5299,0.3409,0.0635,0.2519,0.0397,0.0238,0.0000,0.4627,0.0000,0.8162,0.8298,0.5420,0.3456,0.8865,0.1984,0.3594,0.2913,0.3615,0.8601,0.4409,0.2031,0.1508
2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-TN,5666,0.3519,0.4368,0.3462,0.5195,0.4810,0.3383,0.0678,0.0208,0.3165,0.1228,0.1618,0.0000,0.1290,0.3579,0.3294,0.1250,0.2206,0.2614,0.0426,0.1781,0.3701,0.3615,0.3615,0.3413,0.3516,0.3730,0.3543,0.3516,1.0000,0.4368,0.5278,0.3833,0.3333,0.3287,0.3333,0.3140,0.1000,0.2170,0.2212,0.0500,0.4933,0.3383,0.3802,0.4167,0.3178,0.3178,0.2500,0.2000,0.1765,0.3942,0.3727,0.3418,0.0204,0.2772,0.0208,0.2063,0.4225,0.0208,0.3696,0.3725,0.2947,0.0526,0.3066,0.3263,0.3425,0.1224,0.2687,0.0833,0.0204,0.0000,0.2581,0.0000,0.3884,0.3259,0.4643,0.1954,0.3357,0.2203,0.2338,0.2143,0.2727,0.3169,0.2530,0.2500,0.1579
2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-TE,7288,0.5804,0.4579,0.5405,0.4800,0.4510,0.5145,0.1325,0.0127,0.3366,0.1176,0.2360,0.0127,0.1744,0.3913,0.3333,0.1839,0.2667,0.4059,0.0127,0.3146,0.5299,0.5407,0.5407,0.5267,0.5224,0.5455,0.5496,0.5224,0.4368,1.0000,0.5667,0.5635,0.5354,0.5455,0.5794,0.5447,0.1489,0.2500,0.2846,0.0682,0.4300,0.5714,0.5714,0.5045,0.5344,0.5344,0.4182,0.2301,0.2130,0.6000,0.5294,0.3838,0.0253,0.4545,0.0256,0.2299,0.4043,0.0127,0.4673,0.5545,0.4128,0.0964,0.5217,0.4952,0.3723,0.1026,0.2889,0.0641,0.0253,0.0000,0.3962,0.0000,0.5426,0.5217,0.5248,0.2617,0.5571,0.1573,0.3404,0.2340,0.3299,0.5245,0.3500,0.1910,0.1149
2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-MP,6520,0.4211,0.4688,0.4312,0.4615,0.4000,0.4478,0.0972,0.0000,0.3636,0.1268,0.1728,0.0156,0.1169,0.4356,0.3299,0.1282,0.1647,0.3229,0.0156,0.2000,0.4729,0.4846,0.4733,0.4341,0.4651,0.4766,0.4574,0.4538,0.5278,0.5667,1.0000,0.5041,0.4400,0.4406,0.4839,0.4000,0.1341,0.2946,0.3000,0.0676,0.4222,0.4586,0.5000,0.4757,0.4419,0.4419,0.3558,0.2525,0.2609,0.5047,0.4397,0.3556,0.0312,0.3426,0.0317,0.1795,0.4096,0.0156,0.4059,0.4312,0.3365,0.0704,0.4234,0.3654,0.2667,0.0923,0.2024,0.0625,0.0154,0.0000,0.2788,0.0000,0.4839,0.4338,0.4479,0.2500,0.4500,0.1892,0.2614,0.2169,0.2391,0.4296,0.2903,0.1974,0.1549
2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-Memory,11227,0.6391,0.5512,0.5588,0.5366,0.5120,0.8382,0.0976,0.0083,0.4309,0.1240,0.1984,0.0083,0.1545,0.5581,0.4800,0.1613,0.2205,0.4186,0.0168,0.2441,0.8358,0.8582,0.8309,0.8120,0.8421,0.8421,0.8626,0.8148,0.3833,0.5635,0.5041,1.0000,0.7481,0.8322,0.7518,0.6619,0.1732,0.4889,0.4962,0.0887,0.5207,0.7986,0.7970,0.6250,0.8060,0.8333,0.4701,0.3636,0.3543,0.6692,0.6767,0.4355,0.0167,0.5113,0.0168,0.2131,0.4065,0.0168,0.5000,0.5704,0.4662,0.0645,0.7929,0.4887,0.3386,0.0672,0.2460,0.0420,0.0167,0.0000,0.4211,0.0000,0.8462,0.7801,0.5600,0.3643,0.8500,0.2000,0.3254,0.2560,0.3386,0.8112,0.3643,0.2049,0.1500
2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-TN,12275,0.7008,0.5726,0.6535,0.5203,0.5081,0.7842,0.1176,0.0171,0.4262,0.1261,0.2417,0.0085,0.1966,0.5669,0.4758,0.2137,0.2750,0.4597,0.0171,0.2787,0.7554,0.7518,0.7643,0.7445,0.7609,0.7357,0.7410,0.7357,0.3333,0.5354,0.4400,0.7481,1.0000,0.8182,0.8594,0.8175,0.2149,0.5076,0.5038,0.0992,0.4797,0.8235,0.7556,0.5846,0.7778,0.7910,0.6116,0.4016,0.3710,0.6667,0.6870,0.4309,0.0169,0.6048,0.0171,0.2066,0.4250,0.0171,0.5806,0.6535,0.5565,0.1017,0.8043,0.5806,0.3659,0.0593,0.2917,0.0427,0.0256,0.0000,0.4960,0.0000,0.7246,0.8444,0.5317,0.3920,0.7972,0.2034,0.3525,0.3248,0.4118,0.8357,0.4500,0.2288,0.1624
