ChIP,ChIP gene #,2021_GoldrathLab_Brd4___BRD4_TE-CD8,2021_GoldrathLab_Brd4___BRD4_NAV-CD8,2021_GoldrathLab_Brd4___BRD4_MP-CD8,2020_PNAS_KwesiMaliepaard___H3K79me2_naive-CD8,2020_PNAS_KwesiMaliepaard___H3K79me2_mem-CD8,2020_PNAS_KwesiMaliepaard___H3K4me3_mem-CD8,2019_IMMUNITY_Veeken___Eomes_LCMV-d07-CD8,2018_SCIENCE_Pace_native___H3K9me3_native_invitro-d3-CD8-WT,2018_IMMUNITY_Page___Tox_LCMVova_CNS-OTI-CD8-WT,2018_IMMUNITY_Page___Tox_LCMVova_CNS-OTI-CD8-ToxKO,2018_FRONTIERS_IMMUNOL_Li___Eomes_invitro-act-OTI-EomesOE,2017_PNAS_Li___STAT5B_noIL2-CD8,2017_PNAS_Li___STAT5B_IL2-WT-CD4,2017_PNAS_Li___STAT5B_IL2-UP-deletion-CD4,2017_PNAS_Li___STAT5B_IL2-IN2-deletion-CD4,2017_PNAS_Li___STAT5B_IL2-IN1-deletion-CD4,2017_PNAS_Li___STAT5B_IL2-CD8,2017_PNAS_Li___STAT5B_IL2-CD4,2017_PNAS_Li___STAT3_noIL21-CD4,2017_PNAS_Li___STAT3_IL21-CD4,2017_PNAS_Li___H3K4me3-noIL2-CD4,2017_PNAS_Li___H3K4me3_IL2-CD4,2017_PNAS_Li___H3K27Ac-noIL2-CD4,2017_PNAS_Li___H3K27Ac_IL2-WT-CD4,2017_PNAS_Li___H3K27Ac_IL2-UP-deletion-CD4,2017_PNAS_Li___H3K27Ac_IL2-IN2-deletion-CD4,2017_PNAS_Li___H3K27Ac_IL2-IN1-deletion-CD4,2017_PNAS_Li___H3K27Ac_IL2-CD4,2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-TN,2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-TE,2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-MP,2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-Memory,2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-TN,2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-TE,2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-MP,2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-Memory,2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-TN,2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-TE,2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-MP,2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-Memory,2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-TN,2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-TE,2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-MP,2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-Memory,2017_NAT_IMMUNOL_Shan___H3K4Me3_LCMVarmD4-P14-CD8-WT,2017_NAT_IMMUNOL_Shan___H3K4Me3_LCMVarmD4-P14-CD8-Runx3KO,2017_NAT_IMMUNOL_Shan___H3K4Me1_LCMVarmD4-P14-CD8-Runx3KO,2017_NAT_IMMUNOL_Shan___H3K27Me3_LCMVarmD4-P14-CD8-WT,2017_NAT_IMMUNOL_Shan___H3K27Me3_LCMVarmD4-P14-CD8-Runx3KO,2017_NAT_IMMUNOL_Shan___H3K27Ac_LCMVarmD4-P14-CD8-WT,2017_NAT_IMMUNOL_Shan___H3K27Ac_LCMVarmD4-P14-CD8-Runx3KO,2017_NAT_IMMUNOL_Shan___CBFb_Naive_P14-CD8-WT,2017_NAT_IMMUNOL_Shan___CBFb_Naive_P14-CD8-CbfbKO,2017_NAT_IMMUNOL_Shan___CBFb_LCMVarmD8_P14-CD8-WT,2016_SCIENCE_Mackay___Hobit_invitro-CD8,2016_SCIENCE_Mackay___Blimp1-Bio_invitro-CD8,2016_NAT_IMMUNOL_Xing___Tcf1_naive-CD8-WT,2016_NAT_IMMUNOL_Roychoudhuri___p300_invitro-CD8-WT,2016_NAT_IMMUNOL_Roychoudhuri___JunD_invitro-stim-CD8-WT,2016_NAT_IMMUNOL_Roychoudhuri___JunD_invitro-stim-CD8-Bach2KO,2015_JEM_Dominguez___Tbet_LCMVarm-D8-CD8-Zeb2KO,2015_JEM_Dominguez___Tbet_LCMVarm-D8-CD8-WT,2015_JEM_Dominguez___Tbet_LCMVarm-D8-CD8-Il12-WT,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-PI-1h-WT,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-PI-1h-Nfat1KO-CA-RIT-RV,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-PI-1h-Nfat1KO,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-Nfat1KO-CA-RIT-RV,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-Nfat1KO,2014_NAT_IMMUNOL_Kurachi___JunD-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___JunB-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___IRF4-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___IgG-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___H3K4me3-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___H3K4me1-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___H3K36me3-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___H3K27me3-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___H3K27ac-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___cJun-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___BATF-invitro-d3-CD8,2013_PLOS_ONE_Lotem___Runx3_invitro-NAV-CD8,2013_PLOS_ONE_Lotem___Runx3_invitro-Il2-CD8,2013_PLOS_ONE_Lotem___H3K4me1_invitro-NAV-CD8,2013_PLOS_ONE_Lotem___H3K4me1_invitro-Il2-CD8,2013_IMMUNITY_KIM___Foxo1_naive-CD8-WT,2013_IMMUNITY_KIM___Foxo1_Biotin_naive-CD8-WT
2018_FRONTIERS_IMMUNOL_Li___Eomes_invitro-act-OTI-EomesOE,1642,0.4884,0.4524,0.4884,0.4048,0.4048,0.4130,0.3750,0.0000,0.2647,0.1538,1.0000,0.0000,0.3667,0.3684,0.3243,0.4000,0.5000,0.5714,0.0000,0.4667,0.4222,0.4222,0.4565,0.4524,0.3953,0.4651,0.4524,0.4667,0.3902,0.4419,0.3902,0.4444,0.4348,0.4783,0.4783,0.4783,0.2083,0.3548,0.3667,0.0870,0.3590,0.4889,0.5000,0.4667,0.4348,0.4667,0.5000,0.2593,0.2692,0.4444,0.4773,0.4615,0.0000,0.5789,0.0000,0.4444,0.5128,0.0435,0.5250,0.4773,0.5526,0.2500,0.4884,0.4872,0.5312,0.1667,0.4688,0.0870,0.1364,0.0000,0.5135,0.0000,0.4091,0.4783,0.4524,0.3462,0.4565,0.1154,0.5758,0.4375,0.5588,0.4565,0.4872,0.3056,0.1562
2017_PNAS_Li___STAT5B_noIL2-CD8,282,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2017_PNAS_Li___STAT5B_IL2-WT-CD4,1746,0.4186,0.4500,0.4186,0.4000,0.3659,0.4419,0.2000,0.0526,0.3793,0.1250,0.3667,0.0000,1.0000,0.5806,0.5862,0.9500,0.7500,0.5758,0.0000,0.4643,0.4524,0.4524,0.4222,0.4872,0.4615,0.4634,0.4500,0.4318,0.4595,0.3721,0.3500,0.4091,0.4318,0.4130,0.4130,0.4130,0.1818,0.4444,0.4615,0.0476,0.3889,0.4222,0.4318,0.4318,0.4318,0.4318,0.3953,0.1923,0.2500,0.4419,0.4419,0.3846,0.0000,0.4250,0.0000,0.3846,0.4359,0.1053,0.4500,0.4419,0.4359,0.1739,0.4186,0.4474,0.4839,0.1364,0.5172,0.0476,0.1000,0.0000,0.4722,0.0000,0.4390,0.4130,0.3810,0.2308,0.4222,0.1304,0.3611,0.4828,0.5152,0.4222,0.4103,0.4667,0.3077
2017_PNAS_Li___STAT5B_IL2-UP-deletion-CD4,7602,0.6364,0.7250,0.6744,0.6750,0.6341,0.6977,0.2059,0.0333,0.5938,0.2258,0.3684,0.0000,0.5806,1.0000,0.8387,0.5625,0.5588,0.5750,0.0000,0.4857,0.7143,0.7143,0.6667,0.7250,0.7895,0.7317,0.7692,0.6444,0.8056,0.6667,0.6250,0.6977,0.6818,0.6522,0.6522,0.6522,0.1562,0.5152,0.4848,0.0645,0.6053,0.6667,0.6444,0.6444,0.6818,0.6818,0.6136,0.2727,0.2424,0.6977,0.6977,0.7105,0.0000,0.6585,0.0000,0.4688,0.6750,0.0667,0.6429,0.6591,0.6341,0.1875,0.7143,0.5714,0.5833,0.1250,0.6176,0.0645,0.0645,0.0000,0.6000,0.0000,0.7500,0.6522,0.6429,0.2647,0.6667,0.1562,0.5385,0.5000,0.5641,0.6667,0.5349,0.7188,0.3636
2017_PNAS_Li___STAT5B_IL2-IN2-deletion-CD4,5473,0.6047,0.6923,0.6047,0.6000,0.5610,0.6279,0.1875,0.0370,0.6552,0.2963,0.3243,0.0000,0.5862,0.8387,1.0000,0.5667,0.5152,0.5789,0.0000,0.4848,0.6429,0.6429,0.6000,0.6500,0.7105,0.6585,0.6923,0.5778,0.7222,0.5952,0.5500,0.6279,0.6136,0.5870,0.5870,0.5870,0.1333,0.5161,0.4839,0.0714,0.6571,0.6000,0.5778,0.5778,0.6136,0.6136,0.5455,0.3000,0.2258,0.6279,0.6279,0.6316,0.0000,0.5854,0.0000,0.4194,0.6410,0.0741,0.6500,0.6279,0.6000,0.1290,0.6429,0.5750,0.5882,0.1000,0.5758,0.0714,0.0714,0.0000,0.6053,0.0000,0.6750,0.5870,0.5714,0.2500,0.6000,0.0968,0.5405,0.5000,0.5676,0.6000,0.5366,0.7333,0.4000
2017_PNAS_Li___STAT5B_IL2-IN1-deletion-CD4,1710,0.4419,0.4750,0.4419,0.4250,0.3902,0.4651,0.2400,0.0500,0.3667,0.1200,0.4000,0.0000,0.9500,0.5625,0.5667,1.0000,0.7200,0.6061,0.0000,0.4483,0.4762,0.4762,0.4444,0.5128,0.4872,0.4878,0.4750,0.4545,0.4865,0.3953,0.3750,0.4318,0.4545,0.4348,0.4348,0.4348,0.1739,0.4286,0.4444,0.0455,0.4167,0.4444,0.4545,0.4545,0.4545,0.4545,0.4186,0.1852,0.2400,0.4651,0.4651,0.4103,0.0000,0.4500,0.0000,0.4231,0.4615,0.1000,0.4750,0.4651,0.4615,0.1667,0.4419,0.4737,0.5161,0.1304,0.5517,0.0455,0.0952,0.0000,0.5000,0.0000,0.4634,0.4348,0.4048,0.2222,0.4444,0.1250,0.3889,0.5172,0.5455,0.4444,0.4359,0.4516,0.3462
2017_PNAS_Li___STAT5B_IL2-CD8,2526,0.5116,0.5122,0.5116,0.4634,0.4286,0.5000,0.2143,0.0000,0.3333,0.1071,0.5000,0.0000,0.7500,0.5588,0.5152,0.7200,1.0000,0.6970,0.0000,0.6667,0.5476,0.5116,0.5111,0.5500,0.4878,0.5610,0.5122,0.5227,0.4872,0.4651,0.4146,0.4667,0.4889,0.5000,0.5000,0.5000,0.2000,0.4828,0.5000,0.0833,0.3846,0.5111,0.5227,0.5227,0.5227,0.5227,0.4884,0.2069,0.2593,0.5349,0.5349,0.4500,0.0000,0.5250,0.0000,0.4286,0.5000,0.0870,0.5500,0.5349,0.5385,0.1923,0.5116,0.4750,0.5625,0.1600,0.6000,0.0833,0.0833,0.0000,0.5000,0.0000,0.5000,0.5000,0.4762,0.2414,0.5111,0.1111,0.4722,0.5161,0.5882,0.5111,0.4750,0.5000,0.3103
2017_PNAS_Li___STAT5B_IL2-CD4,5394,0.7442,0.7561,0.7442,0.6279,0.5909,0.7273,0.2571,0.0303,0.4211,0.1714,0.5714,0.0000,0.5758,0.5750,0.5789,0.6061,0.6970,1.0000,0.0000,0.6176,0.7442,0.7442,0.7333,0.7561,0.6905,0.7619,0.7143,0.7500,0.6190,0.6591,0.6190,0.6889,0.7111,0.7174,0.7174,0.7174,0.1765,0.5143,0.5294,0.0588,0.5610,0.7333,0.7500,0.7500,0.7500,0.7500,0.6818,0.2857,0.2941,0.7674,0.7674,0.6190,0.0000,0.6905,0.0000,0.4286,0.7073,0.0606,0.7561,0.7674,0.6667,0.1714,0.7045,0.6429,0.6216,0.1471,0.6111,0.0909,0.0588,0.0000,0.6341,0.0000,0.6222,0.7174,0.6364,0.3143,0.7333,0.1111,0.5750,0.5405,0.7297,0.7333,0.6829,0.5263,0.2973
2017_PNAS_Li___STAT3_noIL21-CD4,238,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2017_PNAS_Li___STAT3_IL21-CD4,2779,0.4884,0.5250,0.4884,0.4750,0.4390,0.4773,0.2222,0.0000,0.3871,0.2000,0.4667,0.0000,0.4643,0.4857,0.4848,0.4483,0.6667,0.6176,0.0000,1.0000,0.4884,0.4884,0.4889,0.5250,0.5000,0.5366,0.5250,0.5000,0.4615,0.4762,0.4250,0.4773,0.4667,0.4783,0.4783,0.4783,0.2083,0.5556,0.5185,0.0870,0.4324,0.4889,0.5000,0.5000,0.5000,0.5000,0.5000,0.3077,0.2692,0.5116,0.5116,0.5000,0.0000,0.5385,0.0000,0.4444,0.5128,0.0435,0.5250,0.5116,0.5526,0.2500,0.5238,0.4872,0.4848,0.1667,0.5667,0.1364,0.0870,0.0000,0.4359,0.0000,0.4762,0.4783,0.4524,0.2500,0.4889,0.1154,0.4444,0.5333,0.6061,0.4889,0.4872,0.5161,0.3704
2017_PNAS_Li___H3K4me3-noIL2-CD4,13677,0.8667,0.8837,0.9091,0.7955,0.7556,0.9318,0.2045,0.0238,0.5000,0.1905,0.4222,0.0000,0.4524,0.7143,0.6429,0.4762,0.5476,0.7442,0.0000,0.4884,1.0000,0.9091,0.9333,0.8409,0.8182,0.8864,0.8409,0.9111,0.8333,0.8636,0.7907,0.8889,0.9111,0.9130,0.9130,0.9130,0.1667,0.4762,0.4524,0.0714,0.6977,0.9333,0.9111,0.9111,0.9545,0.9111,0.8043,0.2857,0.2619,0.9318,0.9318,0.7907,0.0000,0.7778,0.0000,0.4048,0.7955,0.0476,0.8409,0.8889,0.7556,0.1364,0.8667,0.6957,0.6047,0.1429,0.5952,0.0714,0.0465,0.0000,0.7674,0.0000,0.8636,0.9130,0.8409,0.2791,0.9333,0.1667,0.6744,0.5349,0.6591,0.9333,0.7727,0.5952,0.3571
2017_PNAS_Li___H3K4me3_IL2-CD4,13823,0.8261,0.8837,0.8667,0.8372,0.7955,0.9767,0.2326,0.0238,0.5000,0.1905,0.4222,0.0000,0.4524,0.7143,0.6429,0.4762,0.5116,0.7442,0.0000,0.4884,0.9091,1.0000,0.9333,0.8837,0.9048,0.8864,0.8837,0.9111,0.7907,0.8636,0.7907,0.9318,0.9545,0.9130,0.9130,0.9130,0.1395,0.4419,0.4186,0.0465,0.6977,0.8913,0.8696,0.9111,0.9545,0.9111,0.8043,0.2558,0.2326,0.9318,0.8889,0.7907,0.0000,0.7778,0.0000,0.4048,0.7955,0.0476,0.8000,0.8889,0.7556,0.1628,0.8667,0.7333,0.5682,0.1163,0.5952,0.0714,0.0465,0.0000,0.6889,0.0000,0.8636,0.9130,0.7609,0.2791,0.9333,0.1667,0.6000,0.5349,0.6977,0.9333,0.7727,0.5952,0.3256
2017_PNAS_Li___H3K27Ac-noIL2-CD4,11701,0.8913,0.8667,0.9333,0.8222,0.8222,0.9556,0.2174,0.0222,0.4667,0.1778,0.4565,0.0000,0.4222,0.6667,0.6000,0.4444,0.5111,0.7333,0.0000,0.4889,0.9333,0.9333,1.0000,0.8667,0.8444,0.9111,0.8667,0.9778,0.7778,0.8889,0.7778,0.9556,0.9778,0.9783,0.9783,0.9783,0.1556,0.4444,0.4222,0.0667,0.6889,0.9565,0.9348,0.9778,0.9778,0.9778,0.8696,0.2667,0.2444,0.9556,0.9556,0.7778,0.0000,0.8043,0.0000,0.3778,0.8222,0.0444,0.8667,0.9556,0.7826,0.1778,0.8913,0.7609,0.6000,0.1333,0.5556,0.0667,0.0667,0.0000,0.7556,0.0000,0.8889,0.9783,0.8261,0.2889,1.0000,0.1556,0.6667,0.5333,0.6522,1.0000,0.7609,0.5556,0.3333
2017_PNAS_Li___H3K27Ac_IL2-WT-CD4,12167,0.8000,0.8140,0.8409,0.8095,0.8095,0.8636,0.2195,0.0256,0.5000,0.1750,0.4524,0.0000,0.4872,0.7250,0.6500,0.5128,0.5500,0.7561,0.0000,0.5250,0.8409,0.8837,0.8667,1.0000,0.8780,0.9512,0.9500,0.8864,0.7619,0.8372,0.7209,0.8636,0.8864,0.8478,0.8478,0.8478,0.1220,0.4390,0.4146,0.0244,0.6667,0.8667,0.8444,0.8444,0.8444,0.8864,0.7778,0.2143,0.1905,0.8636,0.9070,0.7209,0.0000,0.7500,0.0000,0.4000,0.7674,0.0513,0.7727,0.8222,0.7273,0.2051,0.8000,0.7045,0.6098,0.1250,0.6000,0.0769,0.0769,0.0000,0.6591,0.0000,0.8372,0.8478,0.8140,0.2093,0.8667,0.1500,0.5682,0.5366,0.6667,0.8667,0.7045,0.6000,0.3171
2017_PNAS_Li___H3K27Ac_IL2-UP-deletion-CD4,12990,0.7391,0.8333,0.7778,0.8293,0.7857,0.8837,0.2250,0.0263,0.5526,0.2105,0.3953,0.0000,0.4615,0.7895,0.7105,0.4872,0.4878,0.6905,0.0000,0.5000,0.8182,0.9048,0.8444,0.8780,1.0000,0.8810,0.9250,0.8222,0.7805,0.8140,0.7805,0.8837,0.8636,0.8261,0.8261,0.8261,0.1538,0.4872,0.4615,0.0513,0.6829,0.8043,0.7826,0.8222,0.8636,0.8636,0.7556,0.2500,0.2250,0.8837,0.8409,0.7381,0.0000,0.6889,0.0000,0.4103,0.7442,0.0526,0.7111,0.8000,0.6667,0.1795,0.8605,0.6818,0.5476,0.1000,0.5750,0.0513,0.0513,0.0000,0.6364,0.0000,0.8571,0.8261,0.7500,0.2750,0.8444,0.1538,0.5814,0.5122,0.6047,0.8444,0.6818,0.6154,0.3250
2017_PNAS_Li___H3K27Ac_IL2-IN2-deletion-CD4,12233,0.8444,0.8182,0.8864,0.7727,0.7727,0.8667,0.2093,0.0244,0.5122,0.1951,0.4651,0.0000,0.4634,0.7317,0.6585,0.4878,0.5610,0.7619,0.0000,0.5366,0.8864,0.8864,0.9111,0.9512,0.8810,1.0000,0.9512,0.8889,0.7674,0.8409,0.7273,0.8667,0.8889,0.8913,0.8913,0.8913,0.1707,0.4878,0.4634,0.0732,0.6744,0.9111,0.8889,0.8889,0.8889,0.9318,0.8222,0.2619,0.2381,0.9091,0.9535,0.7273,0.0000,0.7955,0.0000,0.4146,0.7727,0.0488,0.8182,0.8667,0.7727,0.1951,0.8444,0.6739,0.5814,0.1190,0.5714,0.0732,0.0732,0.0000,0.7045,0.0000,0.8409,0.8913,0.8182,0.2558,0.9111,0.1429,0.6136,0.5116,0.6364,0.9111,0.7111,0.6098,0.3023
2017_PNAS_Li___H3K27Ac_IL2-IN1-deletion-CD4,12574,0.8000,0.8571,0.8409,0.8095,0.8095,0.8636,0.2195,0.0256,0.5385,0.2051,0.4524,0.0000,0.4500,0.7692,0.6923,0.4750,0.5122,0.7143,0.0000,0.5250,0.8409,0.8837,0.8667,0.9500,0.9250,0.9512,1.0000,0.8444,0.8049,0.8810,0.7619,0.9070,0.8864,0.8478,0.8478,0.8478,0.1500,0.4750,0.4500,0.0500,0.7073,0.8667,0.8444,0.8444,0.8444,0.8864,0.7778,0.2439,0.2195,0.8636,0.9070,0.7619,0.0000,0.7500,0.0000,0.4359,0.8095,0.0513,0.7727,0.8222,0.7273,0.2051,0.8409,0.7045,0.6098,0.1250,0.6000,0.0769,0.0769,0.0000,0.6977,0.0000,0.8810,0.8478,0.8140,0.2381,0.8667,0.1500,0.6047,0.5366,0.6279,0.8667,0.7045,0.6410,0.3171
2017_PNAS_Li___H3K27Ac_IL2-CD4,11747,0.8696,0.8444,0.9111,0.8409,0.8409,0.9333,0.2222,0.0227,0.4444,0.1556,0.4667,0.0000,0.4318,0.6444,0.5778,0.4545,0.5227,0.7500,0.0000,0.5000,0.9111,0.9111,0.9778,0.8864,0.8222,0.8889,0.8444,1.0000,0.7556,0.8667,0.7556,0.9333,0.9556,0.9565,0.9565,0.9565,0.1333,0.4222,0.4000,0.0444,0.6667,0.9348,0.9130,0.9556,0.9556,0.9556,0.8478,0.2444,0.2222,0.9333,0.9333,0.7556,0.0000,0.7826,0.0000,0.3556,0.8000,0.0455,0.8444,0.9333,0.7609,0.1818,0.8696,0.7778,0.6136,0.1364,0.5682,0.0682,0.0682,0.0000,0.7333,0.0000,0.8667,0.9565,0.8444,0.2667,0.9778,0.1591,0.6444,0.5455,0.6667,0.9778,0.7391,0.5333,0.3409
2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-TN,5666,0.7500,0.8500,0.8333,0.8462,0.8000,0.8140,0.2105,0.0286,0.5556,0.2286,0.3902,0.0000,0.4595,0.8056,0.7222,0.4865,0.4872,0.6190,0.0000,0.4615,0.8333,0.7907,0.7778,0.7619,0.7805,0.7674,0.8049,0.7556,1.0000,0.7857,0.7500,0.8140,0.7955,0.7609,0.7609,0.7609,0.1351,0.4474,0.4211,0.0556,0.7838,0.7778,0.7556,0.7556,0.7955,0.7556,0.6889,0.2368,0.2105,0.7727,0.7727,0.8421,0.0000,0.7381,0.0000,0.4857,0.8000,0.0571,0.8049,0.7727,0.7143,0.1622,0.7500,0.6512,0.5897,0.1714,0.5789,0.0857,0.0556,0.0000,0.7250,0.0000,0.8750,0.7609,0.7619,0.2632,0.7778,0.1351,0.6250,0.5946,0.6098,0.7778,0.6512,0.6667,0.4286
2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-TE,7288,0.8636,0.8810,0.8636,0.7907,0.7907,0.8864,0.2439,0.0000,0.4878,0.2000,0.4419,0.0000,0.3721,0.6667,0.5952,0.3953,0.4651,0.6591,0.0000,0.4762,0.8636,0.8636,0.8889,0.8372,0.8140,0.8409,0.8810,0.8667,0.7857,1.0000,0.8293,0.9302,0.9091,0.8696,0.8696,0.8696,0.1190,0.3953,0.3721,0.0488,0.6905,0.8889,0.8667,0.8667,0.8667,0.8667,0.7609,0.2093,0.2143,0.8444,0.8864,0.7857,0.0000,0.7333,0.0000,0.3571,0.8333,0.0500,0.7955,0.8444,0.7111,0.2000,0.8222,0.7273,0.6341,0.1500,0.5854,0.0488,0.0750,0.0000,0.7209,0.0000,0.8605,0.8696,0.7955,0.2326,0.8889,0.1750,0.6667,0.5238,0.6136,0.8889,0.7273,0.5476,0.3415
2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-MP,6520,0.7111,0.8049,0.7907,0.7561,0.7143,0.8140,0.2105,0.0000,0.5135,0.2286,0.3902,0.0000,0.3500,0.6250,0.5500,0.3750,0.4146,0.6190,0.0000,0.4250,0.7907,0.7907,0.7778,0.7209,0.7805,0.7273,0.7619,0.7556,0.7500,0.8293,1.0000,0.8140,0.7955,0.7609,0.7609,0.7609,0.1351,0.4474,0.4211,0.0556,0.6923,0.7778,0.7955,0.7955,0.7955,0.7556,0.6522,0.2368,0.2105,0.7727,0.7727,0.7500,0.0000,0.6591,0.0000,0.4054,0.8000,0.0571,0.7209,0.7333,0.6364,0.1944,0.7500,0.6136,0.5500,0.1389,0.5385,0.0556,0.0556,0.0000,0.6429,0.0000,0.7442,0.7609,0.6818,0.2632,0.7778,0.1667,0.6250,0.4750,0.5349,0.7778,0.6512,0.4634,0.4286
2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-Memory,11227,0.8478,0.9070,0.8889,0.8605,0.8605,0.9545,0.2273,0.0233,0.4884,0.1860,0.4444,0.0000,0.4091,0.6977,0.6279,0.4318,0.4667,0.6889,0.0000,0.4773,0.8889,0.9318,0.9556,0.8636,0.8837,0.8667,0.9070,0.9333,0.8140,0.9302,0.8140,1.0000,0.9773,0.9348,0.9348,0.9348,0.1364,0.4318,0.4091,0.0455,0.7209,0.9130,0.8913,0.9333,0.9333,0.9333,0.8261,0.2500,0.2273,0.9111,0.9111,0.8140,0.0000,0.7609,0.0000,0.3953,0.8605,0.0465,0.8222,0.9111,0.7391,0.1860,0.8889,0.7955,0.6279,0.1395,0.5814,0.0698,0.0698,0.0000,0.7500,0.0000,0.9302,0.9348,0.8222,0.2727,0.9556,0.1628,0.6591,0.5581,0.6444,0.9556,0.7556,0.5814,0.3488
2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-TN,12275,0.8696,0.8864,0.9111,0.8409,0.8409,0.9773,0.2222,0.0227,0.4773,0.1818,0.4348,0.0000,0.4318,0.6818,0.6136,0.4545,0.4889,0.7111,0.0000,0.4667,0.9111,0.9545,0.9778,0.8864,0.8636,0.8889,0.8864,0.9556,0.7955,0.9091,0.7955,0.9773,1.0000,0.9565,0.9565,0.9565,0.1333,0.4222,0.4000,0.0444,0.7045,0.9348,0.9130,0.9556,0.9556,0.9556,0.8478,0.2444,0.2222,0.9333,0.9333,0.7955,0.0000,0.7826,0.0000,0.3864,0.8409,0.0455,0.8444,0.9333,0.7609,0.1818,0.8696,0.7778,0.6136,0.1364,0.5682,0.0682,0.0682,0.0000,0.7333,0.0000,0.9091,0.9565,0.8043,0.2667,0.9778,0.1591,0.6444,0.5455,0.6667,0.9778,0.7778,0.5682,0.3409
