ChIP,ChIP gene #,2021_GoldrathLab_Brd4___BRD4_TE-CD8,2021_GoldrathLab_Brd4___BRD4_NAV-CD8,2021_GoldrathLab_Brd4___BRD4_MP-CD8,2020_PNAS_KwesiMaliepaard___H3K79me2_naive-CD8,2020_PNAS_KwesiMaliepaard___H3K79me2_mem-CD8,2020_PNAS_KwesiMaliepaard___H3K4me3_mem-CD8,2019_IMMUNITY_Veeken___Eomes_LCMV-d07-CD8,2018_SCIENCE_Pace_native___H3K9me3_native_invitro-d3-CD8-WT,2018_IMMUNITY_Page___Tox_LCMVova_CNS-OTI-CD8-WT,2018_IMMUNITY_Page___Tox_LCMVova_CNS-OTI-CD8-ToxKO,2018_FRONTIERS_IMMUNOL_Li___Eomes_invitro-act-OTI-EomesOE,2017_PNAS_Li___STAT5B_noIL2-CD8,2017_PNAS_Li___STAT5B_IL2-WT-CD4,2017_PNAS_Li___STAT5B_IL2-UP-deletion-CD4,2017_PNAS_Li___STAT5B_IL2-IN2-deletion-CD4,2017_PNAS_Li___STAT5B_IL2-IN1-deletion-CD4,2017_PNAS_Li___STAT5B_IL2-CD8,2017_PNAS_Li___STAT5B_IL2-CD4,2017_PNAS_Li___STAT3_noIL21-CD4,2017_PNAS_Li___STAT3_IL21-CD4,2017_PNAS_Li___H3K4me3-noIL2-CD4,2017_PNAS_Li___H3K4me3_IL2-CD4,2017_PNAS_Li___H3K27Ac-noIL2-CD4,2017_PNAS_Li___H3K27Ac_IL2-WT-CD4,2017_PNAS_Li___H3K27Ac_IL2-UP-deletion-CD4,2017_PNAS_Li___H3K27Ac_IL2-IN2-deletion-CD4,2017_PNAS_Li___H3K27Ac_IL2-IN1-deletion-CD4,2017_PNAS_Li___H3K27Ac_IL2-CD4,2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-TN,2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-TE,2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-MP,2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-Memory,2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-TN,2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-TE,2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-MP,2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-Memory,2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-TN,2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-TE,2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-MP,2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-Memory,2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-TN,2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-TE,2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-MP,2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-Memory,2017_NAT_IMMUNOL_Shan___H3K4Me3_LCMVarmD4-P14-CD8-WT,2017_NAT_IMMUNOL_Shan___H3K4Me3_LCMVarmD4-P14-CD8-Runx3KO,2017_NAT_IMMUNOL_Shan___H3K4Me1_LCMVarmD4-P14-CD8-Runx3KO,2017_NAT_IMMUNOL_Shan___H3K27Me3_LCMVarmD4-P14-CD8-WT,2017_NAT_IMMUNOL_Shan___H3K27Me3_LCMVarmD4-P14-CD8-Runx3KO,2017_NAT_IMMUNOL_Shan___H3K27Ac_LCMVarmD4-P14-CD8-WT,2017_NAT_IMMUNOL_Shan___H3K27Ac_LCMVarmD4-P14-CD8-Runx3KO,2017_NAT_IMMUNOL_Shan___CBFb_Naive_P14-CD8-WT,2017_NAT_IMMUNOL_Shan___CBFb_Naive_P14-CD8-CbfbKO,2017_NAT_IMMUNOL_Shan___CBFb_LCMVarmD8_P14-CD8-WT,2016_SCIENCE_Mackay___Hobit_invitro-CD8,2016_SCIENCE_Mackay___Blimp1-Bio_invitro-CD8,2016_NAT_IMMUNOL_Xing___Tcf1_naive-CD8-WT,2016_NAT_IMMUNOL_Roychoudhuri___p300_invitro-CD8-WT,2016_NAT_IMMUNOL_Roychoudhuri___JunD_invitro-stim-CD8-WT,2016_NAT_IMMUNOL_Roychoudhuri___JunD_invitro-stim-CD8-Bach2KO,2015_JEM_Dominguez___Tbet_LCMVarm-D8-CD8-Zeb2KO,2015_JEM_Dominguez___Tbet_LCMVarm-D8-CD8-WT,2015_JEM_Dominguez___Tbet_LCMVarm-D8-CD8-Il12-WT,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-PI-1h-WT,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-PI-1h-Nfat1KO-CA-RIT-RV,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-PI-1h-Nfat1KO,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-Nfat1KO-CA-RIT-RV,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-Nfat1KO,2014_NAT_IMMUNOL_Kurachi___JunD-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___JunB-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___IRF4-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___IgG-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___H3K4me3-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___H3K4me1-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___H3K36me3-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___H3K27me3-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___H3K27ac-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___cJun-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___BATF-invitro-d3-CD8,2013_PLOS_ONE_Lotem___Runx3_invitro-NAV-CD8,2013_PLOS_ONE_Lotem___Runx3_invitro-Il2-CD8,2013_PLOS_ONE_Lotem___H3K4me1_invitro-NAV-CD8,2013_PLOS_ONE_Lotem___H3K4me1_invitro-Il2-CD8,2013_IMMUNITY_KIM___Foxo1_naive-CD8-WT,2013_IMMUNITY_KIM___Foxo1_Biotin_naive-CD8-WT
2018_FRONTIERS_IMMUNOL_Li___Eomes_invitro-act-OTI-EomesOE,1642,0.2708,0.2461,0.2760,0.2243,0.2092,0.2404,0.3545,0.0000,0.1970,0.1399,1.0000,0.0347,0.3295,0.2450,0.2601,0.3255,0.3750,0.3422,0.0444,0.3246,0.2409,0.2351,0.2436,0.2281,0.2358,0.2342,0.2304,0.2411,0.2041,0.2379,0.2220,0.2272,0.2567,0.2468,0.2629,0.2826,0.1653,0.2727,0.2579,0.0676,0.2009,0.2477,0.2457,0.2306,0.2414,0.2413,0.3387,0.2111,0.1591,0.2402,0.2496,0.2857,0.0172,0.3108,0.0884,0.2782,0.2417,0.0556,0.3217,0.3091,0.3149,0.2123,0.2496,0.3313,0.3432,0.1256,0.3474,0.0428,0.1848,0.0395,0.4010,0.0058,0.2389,0.2571,0.2667,0.2265,0.2453,0.1577,0.4238,0.3210,0.4270,0.2489,0.4019,0.2177,0.1616
2017_PNAS_Li___STAT5B_noIL2-CD8,282,0.0110,0.0108,0.0119,0.0145,0.0153,0.0105,0.0225,0.0000,0.0126,0.0275,0.0347,1.0000,0.0282,0.0110,0.0111,0.0237,0.0312,0.0104,0.0455,0.0127,0.0103,0.0103,0.0106,0.0107,0.0107,0.0105,0.0109,0.0106,0.0110,0.0106,0.0116,0.0096,0.0113,0.0100,0.0110,0.0118,0.0248,0.0206,0.0262,0.0000,0.0128,0.0092,0.0094,0.0078,0.0107,0.0108,0.0146,0.0278,0.0217,0.0119,0.0111,0.0146,0.3333,0.0171,0.0667,0.0340,0.0125,0.0417,0.0148,0.0132,0.0099,0.0196,0.0107,0.0122,0.0119,0.0132,0.0134,0.0345,0.0816,0.0556,0.0157,0.1250,0.0105,0.0105,0.0123,0.0142,0.0101,0.0286,0.0203,0.0130,0.0141,0.0101,0.0150,0.0248,0.0412
2017_PNAS_Li___STAT5B_IL2-WT-CD4,1746,0.2671,0.2745,0.2744,0.2439,0.2387,0.2467,0.2217,0.0057,0.2225,0.1475,0.3295,0.0282,1.0000,0.3249,0.4011,0.8138,0.6154,0.4479,0.0552,0.4034,0.2507,0.2504,0.2575,0.2511,0.2534,0.2515,0.2557,0.2530,0.2333,0.2318,0.2306,0.2414,0.2615,0.2493,0.2617,0.2748,0.1274,0.2237,0.2312,0.0769,0.2309,0.2542,0.2543,0.2518,0.2534,0.2496,0.3213,0.1886,0.1360,0.2616,0.2622,0.2647,0.0112,0.2690,0.0695,0.2598,0.2430,0.0546,0.2986,0.3002,0.2806,0.1111,0.2429,0.3136,0.3142,0.1239,0.3220,0.0421,0.1050,0.0275,0.3246,0.0000,0.2470,0.2597,0.2653,0.1827,0.2496,0.1485,0.3429,0.2273,0.3196,0.2496,0.3634,0.2109,0.1798
2017_PNAS_Li___STAT5B_IL2-UP-deletion-CD4,7602,0.6218,0.6007,0.6040,0.5758,0.5493,0.6451,0.1377,0.0022,0.5158,0.1949,0.2450,0.0110,0.3249,1.0000,0.6443,0.3142,0.3816,0.5219,0.0285,0.3700,0.6463,0.6477,0.6662,0.6567,0.6652,0.6578,0.6687,0.6667,0.4872,0.5637,0.5348,0.6462,0.6273,0.6476,0.6611,0.6504,0.1469,0.3608,0.3284,0.0681,0.5327,0.6497,0.6520,0.6229,0.6333,0.6281,0.5284,0.2252,0.1693,0.6404,0.6494,0.5009,0.0044,0.5691,0.0391,0.2254,0.4564,0.0217,0.5255,0.5521,0.5287,0.0803,0.6522,0.5080,0.4533,0.1034,0.4355,0.0393,0.0754,0.0153,0.4563,0.0000,0.6485,0.6573,0.6378,0.2644,0.6438,0.2646,0.3852,0.2211,0.3057,0.6532,0.3631,0.2572,0.1814
2017_PNAS_Li___STAT5B_IL2-IN2-deletion-CD4,5473,0.5084,0.5046,0.4991,0.4745,0.4510,0.5111,0.1549,0.0028,0.4790,0.1974,0.2601,0.0111,0.4011,0.6443,1.0000,0.3883,0.4181,0.5196,0.0276,0.3901,0.5095,0.5109,0.5255,0.5187,0.5218,0.5118,0.5306,0.5217,0.4187,0.4688,0.4203,0.5186,0.5124,0.5086,0.5176,0.5265,0.1565,0.3157,0.2952,0.0829,0.4656,0.5136,0.5161,0.5131,0.5060,0.5022,0.4627,0.2192,0.1667,0.5185,0.5224,0.4401,0.0056,0.4788,0.0496,0.2370,0.4177,0.0303,0.4595,0.4710,0.4708,0.0897,0.5097,0.4429,0.3889,0.0677,0.3848,0.0243,0.0894,0.0166,0.4181,0.0000,0.5081,0.5208,0.5114,0.2374,0.5050,0.2302,0.3734,0.2408,0.3170,0.5108,0.3626,0.2506,0.2000
2017_PNAS_Li___STAT5B_IL2-IN1-deletion-CD4,1710,0.2535,0.2565,0.2623,0.2245,0.2211,0.2351,0.2136,0.0060,0.2060,0.1483,0.3255,0.0237,0.8138,0.3142,0.3883,1.0000,0.6049,0.4319,0.0520,0.4014,0.2375,0.2354,0.2421,0.2376,0.2380,0.2363,0.2401,0.2395,0.2295,0.2311,0.2222,0.2293,0.2492,0.2364,0.2496,0.2620,0.1365,0.2258,0.2301,0.0804,0.2301,0.2405,0.2422,0.2422,0.2398,0.2378,0.3039,0.1903,0.1364,0.2467,0.2500,0.2519,0.0118,0.2549,0.0552,0.2591,0.2423,0.0514,0.2883,0.2907,0.2662,0.1105,0.2294,0.2959,0.3029,0.1080,0.3098,0.0328,0.1099,0.0289,0.3094,0.0000,0.2356,0.2463,0.2521,0.1879,0.2367,0.1376,0.3362,0.2209,0.3066,0.2384,0.3438,0.2135,0.1927
2017_PNAS_Li___STAT5B_IL2-CD8,2526,0.3253,0.3173,0.3242,0.2878,0.2795,0.3136,0.2126,0.0089,0.2749,0.1625,0.3750,0.0312,0.6154,0.3816,0.4181,0.6049,1.0000,0.5473,0.0390,0.4430,0.3130,0.3125,0.3174,0.3091,0.3174,0.3127,0.3107,0.3145,0.2646,0.2815,0.2835,0.2995,0.3245,0.3176,0.3297,0.3470,0.1965,0.2947,0.3024,0.1008,0.2608,0.3128,0.3220,0.3032,0.3213,0.3222,0.3821,0.2294,0.1776,0.3123,0.3245,0.3048,0.0223,0.3461,0.0733,0.3226,0.2888,0.0568,0.3884,0.3879,0.3391,0.0980,0.3163,0.3992,0.4039,0.1053,0.4066,0.0378,0.1345,0.0396,0.4245,0.0089,0.3118,0.3308,0.3195,0.2457,0.3181,0.1711,0.4298,0.2687,0.3923,0.3184,0.4104,0.2649,0.2231
2017_PNAS_Li___STAT5B_IL2-CD4,5394,0.5000,0.4567,0.4958,0.4400,0.4172,0.5233,0.1772,0.0052,0.3681,0.1599,0.3422,0.0104,0.4479,0.5219,0.5196,0.4319,0.5473,1.0000,0.0339,0.4390,0.5326,0.5362,0.5242,0.5242,0.5228,0.5329,0.5155,0.5204,0.3962,0.4341,0.4168,0.5037,0.5415,0.5378,0.5441,0.5541,0.1942,0.3694,0.3472,0.0804,0.4069,0.5305,0.5240,0.4817,0.5340,0.5283,0.5019,0.2422,0.1812,0.5054,0.5280,0.4241,0.0105,0.4730,0.0573,0.2861,0.3775,0.0364,0.5756,0.6170,0.4625,0.0867,0.5243,0.6000,0.5625,0.1027,0.5378,0.0306,0.1005,0.0288,0.5467,0.0026,0.5336,0.5533,0.5224,0.2838,0.5386,0.1914,0.5056,0.2771,0.3817,0.5424,0.4494,0.2278,0.1671
2017_PNAS_Li___STAT3_noIL21-CD4,238,0.0293,0.0325,0.0298,0.0310,0.0282,0.0241,0.0638,0.0000,0.0312,0.0168,0.0444,0.0455,0.0552,0.0285,0.0276,0.0520,0.0390,0.0339,1.0000,0.0553,0.0236,0.0236,0.0242,0.0244,0.0244,0.0240,0.0248,0.0242,0.0302,0.0320,0.0278,0.0257,0.0258,0.0230,0.0252,0.0269,0.0076,0.0234,0.0217,0.0156,0.0331,0.0247,0.0252,0.0273,0.0228,0.0232,0.0341,0.0265,0.0204,0.0273,0.0254,0.0348,0.0000,0.0365,0.0000,0.0455,0.0408,0.0303,0.0338,0.0263,0.0348,0.0517,0.0229,0.0305,0.0308,0.0361,0.0320,0.0263,0.0690,0.0769,0.0312,0.0000,0.0240,0.0239,0.0263,0.0183,0.0230,0.0559,0.0401,0.0377,0.0274,0.0232,0.0487,0.0357,0.0280
2017_PNAS_Li___STAT3_IL21-CD4,2779,0.3530,0.3456,0.3713,0.3192,0.3093,0.3333,0.1970,0.0000,0.2581,0.1581,0.3246,0.0127,0.4034,0.3700,0.3901,0.4014,0.4430,0.4390,0.0553,1.0000,0.3324,0.3280,0.3393,0.3308,0.3313,0.3343,0.3328,0.3403,0.2848,0.3283,0.2967,0.3281,0.3518,0.3309,0.3547,0.3602,0.1595,0.2578,0.2444,0.0604,0.2931,0.3389,0.3489,0.3150,0.3353,0.3323,0.4213,0.1850,0.1262,0.3339,0.3474,0.3419,0.0085,0.3431,0.0620,0.2911,0.3431,0.0417,0.3905,0.3873,0.3621,0.1124,0.3263,0.4012,0.3940,0.1311,0.3736,0.0494,0.1120,0.0252,0.3878,0.0043,0.3314,0.3388,0.3372,0.1995,0.3333,0.2090,0.3796,0.2915,0.3956,0.3338,0.4294,0.2745,0.2030
2017_PNAS_Li___H3K4me3-noIL2-CD4,13677,0.7688,0.6652,0.7216,0.6924,0.6560,0.9449,0.1173,0.0015,0.4524,0.1498,0.2409,0.0103,0.2507,0.6463,0.5095,0.2375,0.3130,0.5326,0.0236,0.3324,1.0000,0.9810,0.9307,0.9292,0.9277,0.9422,0.9202,0.9281,0.5139,0.6706,0.6146,0.9034,0.8610,0.9448,0.8704,0.8264,0.1691,0.4070,0.3755,0.0691,0.5637,0.8957,0.8987,0.7358,0.9361,0.9328,0.5731,0.2515,0.1871,0.8360,0.8915,0.4919,0.0074,0.5837,0.0338,0.2103,0.4532,0.0250,0.6585,0.7371,0.5691,0.0648,0.9001,0.6724,0.5739,0.1000,0.5050,0.0324,0.0678,0.0162,0.5311,0.0029,0.9592,0.9025,0.7968,0.2845,0.9379,0.2478,0.4081,0.2144,0.2987,0.9529,0.3752,0.2294,0.1370
2017_PNAS_Li___H3K4me3_IL2-CD4,13823,0.7728,0.6691,0.7180,0.6890,0.6526,0.9464,0.1155,0.0015,0.4539,0.1512,0.2351,0.0103,0.2504,0.6477,0.5109,0.2354,0.3125,0.5362,0.0236,0.3280,0.9810,1.0000,0.9294,0.9334,0.9320,0.9465,0.9244,0.9267,0.5109,0.6672,0.6067,0.8965,0.8519,0.9435,0.8665,0.8226,0.1706,0.4084,0.3790,0.0722,0.5629,0.9026,0.9029,0.7347,0.9376,0.9343,0.5745,0.2493,0.1886,0.8428,0.8957,0.4912,0.0074,0.5828,0.0338,0.2082,0.4504,0.0250,0.6504,0.7310,0.5683,0.0647,0.9043,0.6738,0.5753,0.1015,0.5130,0.0324,0.0677,0.0162,0.5216,0.0029,0.9636,0.9066,0.7957,0.2859,0.9421,0.2511,0.4035,0.2141,0.2945,0.9544,0.3726,0.2255,0.1384
2017_PNAS_Li___H3K27Ac-noIL2-CD4,11701,0.7946,0.6756,0.7410,0.7136,0.6737,0.9216,0.1205,0.0015,0.4516,0.1504,0.2436,0.0106,0.2575,0.6662,0.5255,0.2421,0.3174,0.5242,0.0242,0.3393,0.9307,0.9294,1.0000,0.9226,0.9212,0.9386,0.9135,0.9731,0.5300,0.6786,0.6312,0.8964,0.8512,0.9276,0.8795,0.8402,0.1528,0.3828,0.3493,0.0614,0.5766,0.9109,0.9170,0.7556,0.9017,0.8928,0.5884,0.2269,0.1625,0.8696,0.9125,0.5053,0.0076,0.6066,0.0347,0.2160,0.4611,0.0242,0.6637,0.7236,0.5845,0.0682,0.8852,0.6585,0.5683,0.1061,0.5007,0.0348,0.0681,0.0151,0.5272,0.0030,0.9246,0.8986,0.8180,0.2602,0.9399,0.2564,0.4106,0.2202,0.3028,0.9272,0.3832,0.2356,0.1424
2017_PNAS_Li___H3K27Ac_IL2-WT-CD4,12167,0.7613,0.6687,0.7160,0.6939,0.6617,0.9117,0.1126,0.0015,0.4602,0.1528,0.2281,0.0107,0.2511,0.6567,0.5187,0.2376,0.3091,0.5242,0.0244,0.3308,0.9292,0.9334,0.9226,1.0000,0.9309,0.9456,0.9404,0.9255,0.5232,0.6741,0.6218,0.8809,0.8362,0.9233,0.8590,0.8066,0.1622,0.3906,0.3588,0.0649,0.5721,0.8900,0.8957,0.7355,0.8947,0.8911,0.5746,0.2370,0.1753,0.8430,0.8856,0.4963,0.0076,0.5784,0.0349,0.2133,0.4522,0.0227,0.6448,0.7143,0.5659,0.0636,0.8729,0.6542,0.5572,0.1065,0.5073,0.0350,0.0684,0.0183,0.5183,0.0030,0.9231,0.8809,0.7977,0.2706,0.9164,0.2557,0.4083,0.2102,0.2906,0.9202,0.3746,0.2274,0.1413
2017_PNAS_Li___H3K27Ac_IL2-UP-deletion-CD4,12990,0.7599,0.6647,0.7145,0.6725,0.6406,0.9214,0.1178,0.0015,0.4630,0.1478,0.2358,0.0107,0.2534,0.6652,0.5218,0.2380,0.3174,0.5228,0.0244,0.3313,0.9277,0.9320,0.9212,0.9309,1.0000,0.9327,0.9712,0.9269,0.5082,0.6652,0.6155,0.8850,0.8401,0.9191,0.8576,0.8026,0.1730,0.4077,0.3735,0.0698,0.5589,0.8858,0.8832,0.7162,0.9070,0.9035,0.5848,0.2448,0.1809,0.8415,0.8842,0.4948,0.0076,0.5910,0.0350,0.2136,0.4551,0.0243,0.6434,0.7153,0.5714,0.0670,0.8903,0.6599,0.5648,0.1017,0.5103,0.0335,0.0701,0.0167,0.5191,0.0030,0.9216,0.8794,0.7805,0.2823,0.9150,0.2580,0.4047,0.2142,0.2969,0.9188,0.3670,0.2278,0.1381
2017_PNAS_Li___H3K27Ac_IL2-IN2-deletion-CD4,12233,0.7719,0.6647,0.7191,0.6947,0.6627,0.9192,0.1161,0.0015,0.4476,0.1525,0.2342,0.0105,0.2515,0.6578,0.5118,0.2363,0.3127,0.5329,0.0240,0.3343,0.9422,0.9465,0.9386,0.9456,0.9327,1.0000,0.9336,0.9472,0.5230,0.6850,0.6183,0.8886,0.8491,0.9361,0.8719,0.8249,0.1532,0.3855,0.3522,0.0624,0.5738,0.9058,0.9006,0.7360,0.9076,0.8960,0.5739,0.2267,0.1645,0.8563,0.9016,0.5007,0.0075,0.5917,0.0344,0.2141,0.4548,0.0240,0.6555,0.7323,0.5723,0.0676,0.8803,0.6671,0.5657,0.1034,0.5051,0.0330,0.0675,0.0150,0.5248,0.0030,0.9390,0.8936,0.8082,0.2634,0.9374,0.2560,0.4091,0.2128,0.2944,0.9358,0.3778,0.2280,0.1411
2017_PNAS_Li___H3K27Ac_IL2-IN1-deletion-CD4,12574,0.7566,0.6707,0.7109,0.6811,0.6463,0.9137,0.1130,0.0015,0.4664,0.1503,0.2304,0.0109,0.2557,0.6687,0.5306,0.2401,0.3107,0.5155,0.0248,0.3328,0.9202,0.9244,0.9135,0.9404,0.9712,0.9336,1.0000,0.9164,0.5189,0.6787,0.6233,0.8939,0.8295,0.9035,0.8417,0.7945,0.1687,0.3997,0.3653,0.0661,0.5753,0.8808,0.8809,0.7202,0.8910,0.8930,0.5755,0.2395,0.1750,0.8443,0.8791,0.5008,0.0078,0.5889,0.0355,0.2135,0.4539,0.0231,0.6321,0.7043,0.5691,0.0665,0.8799,0.6440,0.5510,0.1034,0.5052,0.0341,0.0697,0.0170,0.5118,0.0031,0.9140,0.8691,0.7801,0.2754,0.9021,0.2585,0.4009,0.2104,0.2900,0.9086,0.3669,0.2335,0.1387
2017_PNAS_Li___H3K27Ac_IL2-CD4,11747,0.7896,0.6786,0.7414,0.7039,0.6692,0.9190,0.1201,0.0015,0.4545,0.1534,0.2411,0.0106,0.2530,0.6667,0.5217,0.2395,0.3145,0.5204,0.0242,0.3403,0.9281,0.9267,0.9731,0.9255,0.9269,0.9472,0.9164,1.0000,0.5307,0.6866,0.6269,0.8966,0.8487,0.9277,0.8770,0.8350,0.1507,0.3817,0.3464,0.0612,0.5749,0.9139,0.9143,0.7507,0.8991,0.8902,0.5867,0.2245,0.1603,0.8670,0.9154,0.5015,0.0076,0.6024,0.0378,0.2190,0.4575,0.0241,0.6618,0.7240,0.5804,0.0680,0.8773,0.6542,0.5621,0.1057,0.5102,0.0347,0.0679,0.0151,0.5234,0.0030,0.9220,0.8933,0.8130,0.2594,0.9400,0.2575,0.4136,0.2195,0.2981,0.9301,0.3842,0.2331,0.1420
2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-TN,5666,0.5523,0.5501,0.5338,0.5857,0.5651,0.5111,0.1131,0.0028,0.3569,0.1688,0.2041,0.0110,0.2333,0.4872,0.4187,0.2295,0.2646,0.3962,0.0302,0.2848,0.5139,0.5109,0.5300,0.5232,0.5082,0.5230,0.5189,0.5307,1.0000,0.6058,0.6328,0.5473,0.5100,0.5064,0.5129,0.5095,0.0868,0.2776,0.2570,0.0408,0.6073,0.5227,0.5419,0.5453,0.5037,0.4933,0.3938,0.1776,0.1230,0.5432,0.5318,0.4315,0.0111,0.4760,0.0350,0.2000,0.4610,0.0189,0.4674,0.4662,0.4596,0.0773,0.5097,0.4050,0.3721,0.1319,0.3569,0.0552,0.0714,0.0109,0.3970,0.0028,0.5215,0.5051,0.5364,0.1916,0.5050,0.2881,0.3347,0.2038,0.2511,0.5130,0.2925,0.2672,0.1645
2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-TE,7288,0.6900,0.6241,0.6684,0.6425,0.6418,0.6696,0.1084,0.0000,0.3964,0.1599,0.2379,0.0106,0.2318,0.5637,0.4688,0.2311,0.2815,0.4341,0.0320,0.3283,0.6706,0.6672,0.6786,0.6741,0.6652,0.6850,0.6787,0.6866,0.6058,1.0000,0.6779,0.7138,0.6475,0.6643,0.6662,0.6430,0.1207,0.3092,0.2694,0.0466,0.5772,0.7027,0.7006,0.6678,0.6554,0.6504,0.4890,0.1919,0.1316,0.6853,0.6799,0.4871,0.0085,0.5735,0.0335,0.1973,0.4654,0.0189,0.5477,0.5658,0.5417,0.0823,0.6500,0.5055,0.4446,0.1139,0.4196,0.0425,0.0708,0.0191,0.4252,0.0043,0.6755,0.6478,0.6834,0.2118,0.6558,0.2769,0.3577,0.2194,0.2774,0.6652,0.3213,0.2545,0.1564
2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-MP,6520,0.6206,0.5790,0.5860,0.5982,0.5907,0.6154,0.1130,0.0023,0.3818,0.1438,0.2220,0.0116,0.2306,0.5348,0.4203,0.2222,0.2835,0.4168,0.0278,0.2967,0.6146,0.6067,0.6312,0.6218,0.6155,0.6183,0.6233,0.6269,0.6328,0.6779,1.0000,0.6614,0.5942,0.6071,0.6082,0.5860,0.1191,0.3223,0.2918,0.0461,0.5347,0.6244,0.6414,0.6162,0.6012,0.6006,0.4431,0.1929,0.1377,0.6266,0.6113,0.4455,0.0117,0.5181,0.0390,0.2166,0.4253,0.0183,0.5220,0.5418,0.4892,0.0799,0.6006,0.4751,0.4283,0.1166,0.3944,0.0464,0.0822,0.0185,0.4326,0.0047,0.6141,0.5991,0.6133,0.2188,0.6034,0.2679,0.3590,0.2122,0.2869,0.6078,0.3231,0.2337,0.1549
2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-Memory,11227,0.7778,0.6713,0.7281,0.7000,0.6692,0.9108,0.1083,0.0016,0.4740,0.1521,0.2272,0.0096,0.2414,0.6462,0.5186,0.2293,0.2995,0.5037,0.0257,0.3281,0.9034,0.8965,0.8964,0.8809,0.8850,0.8886,0.8939,0.8966,0.5473,0.7138,0.6614,1.0000,0.8014,0.8762,0.8270,0.7792,0.1511,0.3881,0.3573,0.0600,0.5937,0.8830,0.8944,0.7676,0.8850,0.8841,0.5434,0.2327,0.1667,0.8290,0.8756,0.5047,0.0080,0.5951,0.0352,0.2117,0.4588,0.0191,0.6246,0.6906,0.5675,0.0672,0.8520,0.6177,0.5286,0.1002,0.4755,0.0353,0.0671,0.0160,0.4978,0.0032,0.9027,0.8390,0.7776,0.2637,0.8802,0.2639,0.3915,0.2104,0.2804,0.8838,0.3589,0.2381,0.1401
2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-TN,12275,0.7470,0.6295,0.6928,0.6804,0.6448,0.8516,0.1298,0.0000,0.4385,0.1451,0.2567,0.0113,0.2615,0.6273,0.5124,0.2492,0.3245,0.5415,0.0258,0.3518,0.8610,0.8519,0.8512,0.8362,0.8401,0.8491,0.8295,0.8487,0.5100,0.6475,0.5942,0.8014,1.0000,0.8748,0.8916,0.8794,0.1733,0.4146,0.3832,0.0720,0.5459,0.8326,0.8241,0.6946,0.8480,0.8336,0.6170,0.2543,0.1834,0.7661,0.8169,0.5126,0.0081,0.6109,0.0386,0.2276,0.4687,0.0290,0.6651,0.7194,0.5928,0.0725,0.8372,0.6874,0.5734,0.1021,0.5168,0.0354,0.0741,0.0193,0.5400,0.0032,0.8467,0.8832,0.7841,0.2938,0.8654,0.2504,0.4202,0.2399,0.3301,0.8878,0.4070,0.2404,0.1495
