ChIP,ChIP gene #,2021_GoldrathLab_Brd4___BRD4_TE-CD8,2021_GoldrathLab_Brd4___BRD4_NAV-CD8,2021_GoldrathLab_Brd4___BRD4_MP-CD8,2020_PNAS_KwesiMaliepaard___H3K79me2_naive-CD8,2020_PNAS_KwesiMaliepaard___H3K79me2_mem-CD8,2020_PNAS_KwesiMaliepaard___H3K4me3_mem-CD8,2019_IMMUNITY_Veeken___Eomes_LCMV-d07-CD8,2018_SCIENCE_Pace_native___H3K9me3_native_invitro-d3-CD8-WT,2018_IMMUNITY_Page___Tox_LCMVova_CNS-OTI-CD8-WT,2018_IMMUNITY_Page___Tox_LCMVova_CNS-OTI-CD8-ToxKO,2018_FRONTIERS_IMMUNOL_Li___Eomes_invitro-act-OTI-EomesOE,2017_PNAS_Li___STAT5B_noIL2-CD8,2017_PNAS_Li___STAT5B_IL2-WT-CD4,2017_PNAS_Li___STAT5B_IL2-UP-deletion-CD4,2017_PNAS_Li___STAT5B_IL2-IN2-deletion-CD4,2017_PNAS_Li___STAT5B_IL2-IN1-deletion-CD4,2017_PNAS_Li___STAT5B_IL2-CD8,2017_PNAS_Li___STAT5B_IL2-CD4,2017_PNAS_Li___STAT3_noIL21-CD4,2017_PNAS_Li___STAT3_IL21-CD4,2017_PNAS_Li___H3K4me3-noIL2-CD4,2017_PNAS_Li___H3K4me3_IL2-CD4,2017_PNAS_Li___H3K27Ac-noIL2-CD4,2017_PNAS_Li___H3K27Ac_IL2-WT-CD4,2017_PNAS_Li___H3K27Ac_IL2-UP-deletion-CD4,2017_PNAS_Li___H3K27Ac_IL2-IN2-deletion-CD4,2017_PNAS_Li___H3K27Ac_IL2-IN1-deletion-CD4,2017_PNAS_Li___H3K27Ac_IL2-CD4,2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-TN,2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-TE,2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-MP,2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-Memory,2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-TN,2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-TE,2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-MP,2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-Memory,2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-TN,2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-TE,2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-MP,2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-Memory,2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-TN,2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-TE,2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-MP,2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-Memory,2017_NAT_IMMUNOL_Shan___H3K4Me3_LCMVarmD4-P14-CD8-WT,2017_NAT_IMMUNOL_Shan___H3K4Me3_LCMVarmD4-P14-CD8-Runx3KO,2017_NAT_IMMUNOL_Shan___H3K4Me1_LCMVarmD4-P14-CD8-Runx3KO,2017_NAT_IMMUNOL_Shan___H3K27Me3_LCMVarmD4-P14-CD8-WT,2017_NAT_IMMUNOL_Shan___H3K27Me3_LCMVarmD4-P14-CD8-Runx3KO,2017_NAT_IMMUNOL_Shan___H3K27Ac_LCMVarmD4-P14-CD8-WT,2017_NAT_IMMUNOL_Shan___H3K27Ac_LCMVarmD4-P14-CD8-Runx3KO,2017_NAT_IMMUNOL_Shan___CBFb_Naive_P14-CD8-WT,2017_NAT_IMMUNOL_Shan___CBFb_Naive_P14-CD8-CbfbKO,2017_NAT_IMMUNOL_Shan___CBFb_LCMVarmD8_P14-CD8-WT,2016_SCIENCE_Mackay___Hobit_invitro-CD8,2016_SCIENCE_Mackay___Blimp1-Bio_invitro-CD8,2016_NAT_IMMUNOL_Xing___Tcf1_naive-CD8-WT,2016_NAT_IMMUNOL_Roychoudhuri___p300_invitro-CD8-WT,2016_NAT_IMMUNOL_Roychoudhuri___JunD_invitro-stim-CD8-WT,2016_NAT_IMMUNOL_Roychoudhuri___JunD_invitro-stim-CD8-Bach2KO,2015_JEM_Dominguez___Tbet_LCMVarm-D8-CD8-Zeb2KO,2015_JEM_Dominguez___Tbet_LCMVarm-D8-CD8-WT,2015_JEM_Dominguez___Tbet_LCMVarm-D8-CD8-Il12-WT,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-PI-1h-WT,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-PI-1h-Nfat1KO-CA-RIT-RV,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-PI-1h-Nfat1KO,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-Nfat1KO-CA-RIT-RV,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-Nfat1KO,2014_NAT_IMMUNOL_Kurachi___JunD-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___JunB-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___IRF4-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___IgG-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___H3K4me3-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___H3K4me1-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___H3K36me3-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___H3K27me3-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___H3K27ac-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___cJun-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___BATF-invitro-d3-CD8,2013_PLOS_ONE_Lotem___Runx3_invitro-NAV-CD8,2013_PLOS_ONE_Lotem___Runx3_invitro-Il2-CD8,2013_PLOS_ONE_Lotem___H3K4me1_invitro-NAV-CD8,2013_PLOS_ONE_Lotem___H3K4me1_invitro-Il2-CD8,2013_IMMUNITY_KIM___Foxo1_naive-CD8-WT,2013_IMMUNITY_KIM___Foxo1_Biotin_naive-CD8-WT
2018_FRONTIERS_IMMUNOL_Li___Eomes_invitro-act-OTI-EomesOE,1642,0.1378,0.1367,0.1535,0.1026,0.1078,0.1111,0.3657,0.0054,0.0911,0.0518,1.0000,0.0208,0.2525,0.1272,0.1365,0.2500,0.2786,0.2394,0.0156,0.1956,0.1039,0.1052,0.1066,0.1034,0.1063,0.1047,0.1058,0.1074,0.1025,0.1211,0.1067,0.1036,0.1169,0.1073,0.1172,0.1224,0.1075,0.1672,0.1727,0.0820,0.1014,0.1140,0.1156,0.1229,0.1073,0.1116,0.1752,0.1843,0.1702,0.1050,0.1151,0.1718,0.0309,0.1853,0.0909,0.2485,0.1560,0.0567,0.2201,0.1961,0.1852,0.2489,0.1146,0.2246,0.2597,0.0545,0.2819,0.0203,0.1436,0.0484,0.2921,0.0054,0.1030,0.1165,0.1177,0.1440,0.1086,0.0750,0.3588,0.2519,0.3418,0.1082,0.2660,0.1618,0.1516
2017_PNAS_Li___STAT5B_noIL2-CD8,282,0.0084,0.0094,0.0114,0.0102,0.0117,0.0090,0.0079,0.0000,0.0135,0.0291,0.0208,1.0000,0.0142,0.0094,0.0078,0.0147,0.0428,0.0113,0.2273,0.0054,0.0088,0.0088,0.0058,0.0065,0.0091,0.0089,0.0084,0.0079,0.0080,0.0100,0.0092,0.0094,0.0094,0.0083,0.0092,0.0094,0.0253,0.0196,0.0149,0.0187,0.0057,0.0092,0.0088,0.0063,0.0096,0.0096,0.0111,0.0170,0.0182,0.0061,0.0080,0.0208,0.4545,0.0172,0.1707,0.0391,0.0104,0.0278,0.0172,0.0138,0.0075,0.0286,0.0084,0.0152,0.0147,0.0098,0.0176,0.0000,0.1053,0.1250,0.0172,0.2667,0.0083,0.0090,0.0074,0.0166,0.0078,0.0067,0.0206,0.0125,0.0084,0.0084,0.0131,0.0162,0.0161
2017_PNAS_Li___STAT5B_IL2-WT-CD4,1746,0.1433,0.1548,0.1565,0.1264,0.1319,0.1234,0.1901,0.0000,0.1106,0.0645,0.2525,0.0142,1.0000,0.1864,0.2448,0.8451,0.5338,0.3779,0.0240,0.3052,0.1207,0.1200,0.1225,0.1236,0.1228,0.1224,0.1223,0.1264,0.1237,0.1240,0.1091,0.1192,0.1304,0.1186,0.1261,0.1386,0.0989,0.1450,0.1476,0.0650,0.1213,0.1178,0.1210,0.1377,0.1232,0.1277,0.1798,0.1596,0.1538,0.1201,0.1279,0.1641,0.0140,0.1625,0.0734,0.2143,0.1631,0.0229,0.2097,0.1895,0.1771,0.1179,0.1233,0.2129,0.2279,0.0586,0.2495,0.0379,0.1067,0.0290,0.2405,0.0099,0.1172,0.1267,0.1286,0.1308,0.1201,0.1065,0.2482,0.2114,0.2598,0.1204,0.2447,0.1659,0.1719
2017_PNAS_Li___STAT5B_IL2-UP-deletion-CD4,7602,0.5427,0.5123,0.5031,0.5182,0.4921,0.5803,0.0878,0.0021,0.3615,0.1366,0.1272,0.0094,0.1864,1.0000,0.5549,0.1804,0.2060,0.3473,0.0094,0.2493,0.5811,0.5814,0.5798,0.5891,0.5901,0.5822,0.5851,0.5866,0.4557,0.4895,0.4777,0.5837,0.5594,0.5573,0.5624,0.5312,0.1067,0.2818,0.2719,0.0597,0.4651,0.5613,0.5694,0.5122,0.5707,0.5778,0.4003,0.1932,0.1481,0.5740,0.5648,0.4075,0.0136,0.4539,0.0271,0.1505,0.3827,0.0135,0.3890,0.4323,0.4336,0.0587,0.5782,0.3662,0.2724,0.0677,0.2389,0.0178,0.0352,0.0105,0.3000,0.0031,0.5804,0.5572,0.5162,0.2067,0.5626,0.2727,0.2146,0.2008,0.2276,0.5609,0.2572,0.2146,0.1349
2017_PNAS_Li___STAT5B_IL2-IN2-deletion-CD4,5473,0.3943,0.4071,0.4019,0.3734,0.3691,0.3907,0.0953,0.0000,0.3853,0.1618,0.1365,0.0078,0.2448,0.5549,1.0000,0.2362,0.2489,0.3426,0.0109,0.2709,0.3843,0.3882,0.3960,0.3930,0.3956,0.3888,0.3928,0.3996,0.3351,0.3579,0.3336,0.4001,0.3882,0.3720,0.3873,0.3840,0.1077,0.2469,0.2473,0.0689,0.3678,0.3866,0.3921,0.4062,0.3843,0.3909,0.3278,0.1824,0.1467,0.3928,0.3943,0.3828,0.0140,0.3757,0.0389,0.1751,0.3440,0.0155,0.3414,0.3535,0.3694,0.0628,0.3909,0.3086,0.2566,0.0711,0.2424,0.0203,0.0396,0.0125,0.2918,0.0031,0.3903,0.3844,0.3830,0.1842,0.3754,0.2491,0.2241,0.1949,0.2368,0.3751,0.2572,0.2196,0.1590
2017_PNAS_Li___STAT5B_IL2-IN1-deletion-CD4,1710,0.1404,0.1477,0.1530,0.1198,0.1268,0.1203,0.1907,0.0000,0.1101,0.0691,0.2500,0.0147,0.8451,0.1804,0.2362,1.0000,0.5256,0.3645,0.0198,0.2979,0.1170,0.1170,0.1180,0.1190,0.1190,0.1179,0.1200,0.1203,0.1152,0.1170,0.1035,0.1160,0.1242,0.1145,0.1222,0.1328,0.1072,0.1466,0.1474,0.0746,0.1211,0.1139,0.1170,0.1356,0.1200,0.1245,0.1729,0.1570,0.1537,0.1157,0.1237,0.1525,0.0144,0.1571,0.0708,0.2011,0.1568,0.0189,0.2019,0.1870,0.1688,0.1211,0.1188,0.2037,0.2378,0.0642,0.2452,0.0392,0.1000,0.0249,0.2369,0.0102,0.1127,0.1222,0.1203,0.1346,0.1159,0.1000,0.2494,0.2033,0.2523,0.1162,0.2361,0.1576,0.1720
2017_PNAS_Li___STAT5B_IL2-CD8,2526,0.1754,0.1852,0.1925,0.1593,0.1604,0.1559,0.1725,0.0039,0.1517,0.0916,0.2786,0.0428,0.5338,0.2060,0.2489,0.5256,1.0000,0.4478,0.0309,0.3377,0.1530,0.1524,0.1506,0.1509,0.1524,0.1530,0.1504,0.1565,0.1466,0.1519,0.1398,0.1527,0.1634,0.1500,0.1615,0.1734,0.1272,0.1751,0.1787,0.0772,0.1431,0.1514,0.1557,0.1707,0.1574,0.1599,0.2091,0.1676,0.1742,0.1458,0.1607,0.1916,0.0502,0.2009,0.0951,0.2539,0.1863,0.0297,0.2623,0.2373,0.2094,0.1262,0.1537,0.2606,0.2916,0.0685,0.2978,0.0225,0.1099,0.0430,0.2871,0.0157,0.1499,0.1607,0.1645,0.1597,0.1520,0.1151,0.3103,0.2396,0.2974,0.1515,0.2912,0.1816,0.1753
2017_PNAS_Li___STAT5B_IL2-CD4,5394,0.3381,0.3434,0.3497,0.2941,0.3007,0.3143,0.1504,0.0019,0.2366,0.0960,0.2394,0.0113,0.3779,0.3473,0.3426,0.3645,0.4478,1.0000,0.0171,0.3892,0.3114,0.3099,0.3107,0.3114,0.3105,0.3124,0.3061,0.3132,0.2536,0.2700,0.2614,0.2997,0.3211,0.3073,0.3227,0.3383,0.1304,0.2617,0.2581,0.0693,0.2766,0.3077,0.3109,0.3195,0.3145,0.3162,0.3489,0.1992,0.1729,0.2927,0.3240,0.2822,0.0150,0.3248,0.0432,0.2429,0.2908,0.0244,0.4239,0.4102,0.3310,0.0980,0.3067,0.4196,0.3808,0.0663,0.3586,0.0188,0.0693,0.0210,0.3909,0.0057,0.3021,0.3202,0.3036,0.2062,0.3113,0.1644,0.3550,0.2702,0.3242,0.3072,0.3666,0.1899,0.1483
2017_PNAS_Li___STAT3_noIL21-CD4,238,0.0085,0.0116,0.0083,0.0077,0.0090,0.0084,0.0244,0.0000,0.0057,0.0057,0.0156,0.2273,0.0240,0.0094,0.0109,0.0198,0.0309,0.0171,1.0000,0.0193,0.0082,0.0082,0.0078,0.0071,0.0084,0.0083,0.0078,0.0079,0.0091,0.0082,0.0072,0.0080,0.0087,0.0077,0.0086,0.0080,0.0000,0.0106,0.0093,0.0093,0.0103,0.0086,0.0082,0.0082,0.0082,0.0083,0.0086,0.0113,0.0072,0.0084,0.0087,0.0160,0.1071,0.0097,0.0682,0.0171,0.0120,0.0286,0.0143,0.0115,0.0087,0.0288,0.0071,0.0124,0.0148,0.0000,0.0176,0.0000,0.0690,0.0400,0.0115,0.1250,0.0077,0.0084,0.0083,0.0047,0.0079,0.0136,0.0147,0.0157,0.0112,0.0078,0.0131,0.0097,0.0053
2017_PNAS_Li___STAT3_IL21-CD4,2779,0.2498,0.2548,0.2690,0.2098,0.2201,0.2213,0.1638,0.0000,0.1904,0.0996,0.1956,0.0054,0.3052,0.2493,0.2709,0.2979,0.3377,0.3892,0.0193,1.0000,0.2152,0.2164,0.2207,0.2177,0.2177,0.2167,0.2189,0.2214,0.1992,0.1990,0.2013,0.2129,0.2266,0.2104,0.2269,0.2405,0.1010,0.1839,0.1890,0.0662,0.2075,0.2185,0.2233,0.2314,0.2124,0.2168,0.2846,0.1587,0.1374,0.2147,0.2333,0.2584,0.0108,0.2428,0.0512,0.2155,0.2643,0.0161,0.3027,0.2820,0.2587,0.1139,0.2154,0.2969,0.2915,0.0961,0.2813,0.0246,0.0714,0.0222,0.2914,0.0028,0.2106,0.2223,0.2245,0.1407,0.2128,0.1809,0.2831,0.2425,0.2800,0.2107,0.2912,0.2063,0.1774
2017_PNAS_Li___H3K4me3-noIL2-CD4,13677,0.7017,0.5812,0.5724,0.7041,0.6667,0.9240,0.0670,0.0013,0.3181,0.1010,0.1039,0.0088,0.1207,0.5811,0.3843,0.1170,0.1530,0.3114,0.0082,0.2152,1.0000,0.9696,0.8953,0.9134,0.9216,0.9199,0.9186,0.8918,0.5238,0.6501,0.5809,0.8954,0.8411,0.9237,0.8483,0.7789,0.1117,0.3247,0.3049,0.0570,0.5257,0.8746,0.8636,0.6436,0.8903,0.8842,0.4690,0.2031,0.1556,0.7776,0.8266,0.3783,0.0107,0.4864,0.0201,0.1349,0.4024,0.0144,0.4094,0.5077,0.4738,0.0531,0.8676,0.4142,0.2771,0.0546,0.2347,0.0113,0.0295,0.0075,0.3035,0.0031,0.9445,0.8615,0.6987,0.2375,0.9208,0.2694,0.1979,0.1865,0.2065,0.9169,0.2627,0.1848,0.1085
2017_PNAS_Li___H3K4me3_IL2-CD4,13823,0.7024,0.5805,0.5727,0.7027,0.6642,0.9315,0.0687,0.0013,0.3199,0.1009,0.1052,0.0088,0.1200,0.5814,0.3882,0.1170,0.1524,0.3099,0.0082,0.2164,0.9696,1.0000,0.8945,0.9126,0.9279,0.9202,0.9261,0.8909,0.5220,0.6506,0.5792,0.9040,0.8368,0.9196,0.8440,0.7756,0.1145,0.3257,0.3106,0.0587,0.5239,0.8760,0.8604,0.6432,0.8941,0.8892,0.4680,0.2065,0.1593,0.7809,0.8188,0.3839,0.0107,0.4901,0.0202,0.1350,0.4020,0.0139,0.4073,0.5040,0.4773,0.0541,0.8701,0.4147,0.2779,0.0536,0.2345,0.0114,0.0297,0.0076,0.3019,0.0032,0.9486,0.8561,0.6922,0.2427,0.9166,0.2718,0.1945,0.1876,0.2069,0.9127,0.2610,0.1851,0.1084
2017_PNAS_Li___H3K27Ac-noIL2-CD4,11701,0.7102,0.5911,0.5879,0.7291,0.6937,0.8665,0.0692,0.0019,0.3192,0.1029,0.1066,0.0058,0.1225,0.5798,0.3960,0.1180,0.1506,0.3107,0.0078,0.2207,0.8953,0.8945,1.0000,0.9186,0.8858,0.9299,0.8851,0.9534,0.5458,0.6775,0.6069,0.8897,0.8314,0.9005,0.8578,0.7706,0.0901,0.2925,0.2766,0.0454,0.5518,0.8836,0.8889,0.6749,0.8270,0.8177,0.4721,0.1758,0.1366,0.8213,0.8451,0.3836,0.0084,0.4889,0.0194,0.1386,0.4137,0.0149,0.4199,0.5154,0.4863,0.0576,0.8328,0.4150,0.2796,0.0571,0.2353,0.0123,0.0291,0.0078,0.3042,0.0026,0.8979,0.8599,0.7340,0.2001,0.9155,0.2750,0.1974,0.1950,0.2132,0.8980,0.2712,0.1909,0.1121
2017_PNAS_Li___H3K27Ac_IL2-WT-CD4,12167,0.6953,0.5791,0.5702,0.7148,0.6765,0.8786,0.0669,0.0013,0.3224,0.1026,0.1034,0.0065,0.1236,0.5891,0.3930,0.1190,0.1509,0.3114,0.0071,0.2177,0.9134,0.9126,0.9186,1.0000,0.9134,0.9366,0.9234,0.9198,0.5382,0.6606,0.5968,0.8845,0.8300,0.9012,0.8429,0.7662,0.1016,0.3028,0.2861,0.0526,0.5372,0.8672,0.8616,0.6581,0.8413,0.8409,0.4688,0.1893,0.1477,0.7912,0.8355,0.3833,0.0084,0.4790,0.0194,0.1367,0.4034,0.0136,0.4026,0.4997,0.4745,0.0540,0.8457,0.4128,0.2723,0.0548,0.2298,0.0116,0.0277,0.0078,0.2983,0.0019,0.9080,0.8551,0.7113,0.2181,0.9105,0.2741,0.1938,0.1867,0.2056,0.9010,0.2655,0.1873,0.1096
2017_PNAS_Li___H3K27Ac_IL2-UP-deletion-CD4,12990,0.6953,0.5781,0.5692,0.6935,0.6536,0.9134,0.0676,0.0019,0.3241,0.1019,0.1063,0.0091,0.1228,0.5901,0.3956,0.1190,0.1524,0.3105,0.0084,0.2177,0.9216,0.9279,0.8858,0.9134,1.0000,0.9140,0.9663,0.8891,0.5227,0.6512,0.5878,0.8904,0.8245,0.9012,0.8340,0.7587,0.1115,0.3191,0.3071,0.0567,0.5275,0.8615,0.8571,0.6396,0.8805,0.8743,0.4706,0.2052,0.1564,0.7867,0.8173,0.3833,0.0110,0.4893,0.0207,0.1345,0.4034,0.0136,0.4053,0.4978,0.4773,0.0560,0.8669,0.4146,0.2755,0.0542,0.2353,0.0116,0.0284,0.0084,0.2999,0.0032,0.9281,0.8430,0.6840,0.2366,0.8969,0.2733,0.1953,0.1882,0.2079,0.8976,0.2671,0.1880,0.1118
2017_PNAS_Li___H3K27Ac_IL2-IN2-deletion-CD4,12233,0.7049,0.5843,0.5753,0.7213,0.6800,0.8863,0.0679,0.0013,0.3159,0.1010,0.1047,0.0089,0.1224,0.5822,0.3888,0.1179,0.1530,0.3124,0.0083,0.2167,0.9199,0.9202,0.9299,0.9366,0.9140,1.0000,0.9192,0.9373,0.5368,0.6725,0.5948,0.8947,0.8356,0.9153,0.8562,0.7678,0.0987,0.2999,0.2834,0.0498,0.5378,0.8887,0.8788,0.6617,0.8458,0.8443,0.4663,0.1843,0.1390,0.8018,0.8391,0.3836,0.0108,0.4875,0.0204,0.1397,0.4088,0.0134,0.4088,0.5080,0.4757,0.0565,0.8457,0.4128,0.2769,0.0553,0.2341,0.0121,0.0299,0.0083,0.2995,0.0032,0.9133,0.8628,0.7166,0.2149,0.9260,0.2716,0.1931,0.1899,0.2093,0.9107,0.2687,0.1874,0.1101
2017_PNAS_Li___H3K27Ac_IL2-IN1-deletion-CD4,12574,0.6934,0.5712,0.5654,0.6979,0.6600,0.9057,0.0670,0.0013,0.3239,0.1014,0.1058,0.0084,0.1223,0.5851,0.3928,0.1200,0.1504,0.3061,0.0078,0.2189,0.9186,0.9261,0.8851,0.9234,0.9663,0.9192,1.0000,0.8872,0.5227,0.6545,0.5889,0.8909,0.8282,0.9016,0.8366,0.7622,0.1110,0.3139,0.3028,0.0561,0.5265,0.8653,0.8564,0.6377,0.8727,0.8748,0.4742,0.2025,0.1553,0.7837,0.8233,0.3779,0.0104,0.4893,0.0201,0.1341,0.3980,0.0136,0.4016,0.4978,0.4782,0.0561,0.8583,0.4092,0.2744,0.0543,0.2350,0.0117,0.0278,0.0084,0.2980,0.0026,0.9203,0.8445,0.6853,0.2347,0.8996,0.2722,0.1941,0.1855,0.2060,0.9037,0.2684,0.1869,0.1105
2017_PNAS_Li___H3K27Ac_IL2-CD4,11747,0.7143,0.5981,0.5938,0.7334,0.6943,0.8594,0.0701,0.0020,0.3193,0.1043,0.1074,0.0079,0.1264,0.5866,0.3996,0.1203,0.1565,0.3132,0.0079,0.2214,0.8918,0.8909,0.9534,0.9198,0.8891,0.9373,0.8872,1.0000,0.5512,0.6834,0.6120,0.8907,0.8265,0.8892,0.8472,0.7654,0.0906,0.2899,0.2747,0.0440,0.5543,0.8765,0.8864,0.6765,0.8265,0.8216,0.4746,0.1737,0.1333,0.8277,0.8541,0.3889,0.0098,0.4955,0.0217,0.1398,0.4129,0.0145,0.4192,0.5098,0.4881,0.0584,0.8269,0.4178,0.2776,0.0572,0.2369,0.0125,0.0302,0.0086,0.3049,0.0033,0.8955,0.8528,0.7284,0.2012,0.8995,0.2755,0.1947,0.1930,0.2138,0.8890,0.2733,0.1889,0.1137
2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-TN,5666,0.5234,0.4963,0.4739,0.5651,0.5388,0.5106,0.0718,0.0011,0.2648,0.0952,0.1025,0.0080,0.1237,0.4557,0.3351,0.1152,0.1466,0.2536,0.0091,0.1992,0.5238,0.5220,0.5458,0.5382,0.5227,0.5368,0.5227,0.5512,1.0000,0.6105,0.6321,0.5653,0.5229,0.5109,0.5291,0.4993,0.0578,0.2212,0.2033,0.0320,0.5726,0.5340,0.5517,0.5383,0.5136,0.5075,0.3323,0.1353,0.0996,0.5517,0.5517,0.3579,0.0125,0.4055,0.0260,0.1368,0.3891,0.0102,0.3305,0.3780,0.4144,0.0557,0.5066,0.3204,0.2419,0.0642,0.2286,0.0195,0.0245,0.0091,0.2627,0.0046,0.5389,0.5150,0.5355,0.1638,0.5147,0.2680,0.1654,0.2111,0.2115,0.5168,0.2318,0.1998,0.1282
2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-TE,7288,0.6119,0.5353,0.5343,0.6281,0.6019,0.6351,0.0804,0.0009,0.2821,0.0967,0.1211,0.0100,0.1240,0.4895,0.3579,0.1170,0.1519,0.2700,0.0082,0.1990,0.6501,0.6506,0.6775,0.6606,0.6512,0.6725,0.6545,0.6834,0.6105,1.0000,0.6613,0.7002,0.6234,0.6432,0.6463,0.5996,0.0717,0.2325,0.2151,0.0402,0.5303,0.6799,0.6835,0.6019,0.6295,0.6233,0.4001,0.1446,0.1110,0.6935,0.6626,0.3708,0.0127,0.4640,0.0226,0.1378,0.4106,0.0136,0.3738,0.4297,0.4618,0.0701,0.6192,0.3554,0.2685,0.0676,0.2259,0.0164,0.0288,0.0073,0.2822,0.0036,0.6719,0.6406,0.6312,0.1769,0.6449,0.2761,0.1869,0.2007,0.2227,0.6470,0.2577,0.1995,0.1208
2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-MP,6520,0.5561,0.5138,0.5035,0.5824,0.5654,0.5653,0.0798,0.0010,0.2710,0.0990,0.1067,0.0092,0.1091,0.4777,0.3336,0.1035,0.1398,0.2614,0.0072,0.2013,0.5809,0.5792,0.6069,0.5968,0.5878,0.5948,0.5889,0.6120,0.6321,0.6613,1.0000,0.6306,0.5702,0.5701,0.5832,0.5455,0.0722,0.2374,0.2255,0.0370,0.5177,0.5942,0.6150,0.5604,0.5685,0.5613,0.3755,0.1496,0.1218,0.6187,0.5912,0.3503,0.0123,0.4189,0.0235,0.1404,0.3913,0.0154,0.3509,0.4026,0.4173,0.0577,0.5613,0.3365,0.2474,0.0752,0.2197,0.0175,0.0252,0.0061,0.2530,0.0031,0.6001,0.5737,0.5815,0.1892,0.5747,0.2549,0.1783,0.2089,0.2194,0.5749,0.2500,0.1895,0.1227
2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-Memory,11227,0.7148,0.5889,0.5817,0.7207,0.6815,0.8811,0.0680,0.0013,0.3318,0.1042,0.1036,0.0094,0.1192,0.5837,0.4001,0.1160,0.1527,0.2997,0.0080,0.2129,0.8954,0.9040,0.8897,0.8845,0.8904,0.8947,0.8909,0.8907,0.5653,0.7002,0.6306,1.0000,0.8050,0.8726,0.8290,0.7503,0.0967,0.3020,0.2914,0.0497,0.5499,0.8753,0.8793,0.6766,0.8606,0.8544,0.4519,0.1900,0.1463,0.8083,0.8279,0.3865,0.0114,0.4926,0.0208,0.1335,0.4109,0.0134,0.4009,0.4889,0.4793,0.0553,0.8286,0.3971,0.2681,0.0569,0.2254,0.0121,0.0281,0.0080,0.2957,0.0034,0.9159,0.8216,0.7051,0.2197,0.8726,0.2852,0.1892,0.1913,0.2068,0.8734,0.2579,0.1919,0.1107
2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-TN,12275,0.6792,0.5625,0.5695,0.6880,0.6611,0.8203,0.0715,0.0020,0.3109,0.1049,0.1169,0.0094,0.1304,0.5594,0.3882,0.1242,0.1634,0.3211,0.0087,0.2266,0.8411,0.8368,0.8314,0.8300,0.8245,0.8356,0.8282,0.8265,0.5229,0.6234,0.5702,0.8050,1.0000,0.8749,0.8899,0.8261,0.1171,0.3221,0.3132,0.0602,0.5160,0.8186,0.8026,0.6373,0.7851,0.7792,0.5182,0.2080,0.1623,0.7288,0.7574,0.3801,0.0107,0.4887,0.0221,0.1418,0.4192,0.0141,0.4256,0.5236,0.4851,0.0631,0.8187,0.4417,0.2941,0.0576,0.2498,0.0128,0.0322,0.0087,0.3239,0.0034,0.8309,0.8836,0.6933,0.2436,0.8693,0.2658,0.2121,0.2024,0.2229,0.8857,0.2975,0.1887,0.1122
