,ChIP
27,2016_SCIENCE_Mackay___Blimp1-Bio_invitro-CD8
28,2013_PLOS_ONE_Lotem___Runx3_invitro-NAV-CD8
29,2019_IMMUNITY_Veeken___Eomes_LCMV-d07-CD8
30,2015_JEM_Dominguez___Tbet_LCMVarm-D8-CD8-WT
31,2014_NAT_IMMUNOL_Kurachi___JunD-invitro-d3-CD8
32,2017_NAT_IMMUNOL_Shan___H3K27Ac_LCMVarmD4-P14-CD8-Runx3KO
33,2017_NAT_IMMUNOL_Shan___H3K4Me3_LCMVarmD4-P14-CD8-WT
34,2017_NAT_IMMUNOL_Shan___H3K4Me3_LCMVarmD4-P14-CD8-Runx3KO
35,2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-Memory
36,2014_NAT_IMMUNOL_Kurachi___H3K36me3-invitro-d3-CD8
37,2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-MP
38,2014_NAT_IMMUNOL_Kurachi___H3K4me1-invitro-d3-CD8
39,2013_PLOS_ONE_Lotem___H3K4me1_invitro-NAV-CD8
40,2017_PNAS_Li___H3K27Ac_IL2-IN2-deletion-CD4
41,2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-TE
42,2014_NAT_IMMUNOL_Kurachi___H3K27ac-invitro-d3-CD8
43,2017_PNAS_Li___H3K27Ac_IL2-WT-CD4
44,2017_PNAS_Li___H3K4me3-noIL2-CD4
45,2017_PNAS_Li___H3K4me3_IL2-CD4
46,2017_PNAS_Li___H3K27Ac-noIL2-CD4
47,2017_PNAS_Li___H3K27Ac_IL2-CD4
48,2017_PNAS_Li___H3K27Ac_IL2-UP-deletion-CD4
49,2017_PNAS_Li___H3K27Ac_IL2-IN1-deletion-CD4
50,2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-TE
51,2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-MP
52,2017_NAT_IMMUNOL_Shan___H3K27Ac_LCMVarmD4-P14-CD8-WT
53,2014_NAT_IMMUNOL_Kurachi___H3K4me3-invitro-d3-CD8
54,2020_PNAS_KwesiMaliepaard___H3K4me3_mem-CD8
55,2015_JEM_Dominguez___Tbet_LCMVarm-D8-CD8-Il12-WT
56,2021_GoldrathLab_Brd4___BRD4_TE-CD8
57,2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-TN
58,2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-Memory
59,2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-TN
60,2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-TN
61,2021_GoldrathLab_Brd4___BRD4_NAV-CD8
62,2017_PNAS_Li___STAT5B_IL2-UP-deletion-CD4
63,2021_GoldrathLab_Brd4___BRD4_MP-CD8
64,2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-Memory
65,2020_PNAS_KwesiMaliepaard___H3K79me2_naive-CD8
66,2020_PNAS_KwesiMaliepaard___H3K79me2_mem-CD8
67,2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-TE
68,2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-MP
69,2017_NAT_IMMUNOL_Shan___CBFb_LCMVarmD8_P14-CD8-WT
70,2015_JEM_Dominguez___Tbet_LCMVarm-D8-CD8-Zeb2KO
71,2016_NAT_IMMUNOL_Roychoudhuri___JunD_invitro-stim-CD8-Bach2KO
72,2016_NAT_IMMUNOL_Roychoudhuri___JunD_invitro-stim-CD8-WT
73,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-PI-1h-WT
74,2017_NAT_IMMUNOL_Shan___H3K4Me1_LCMVarmD4-P14-CD8-Runx3KO
75,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-PI-1h-Nfat1KO-CA-RIT-RV
76,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-Nfat1KO-CA-RIT-RV
77,2013_PLOS_ONE_Lotem___H3K4me1_invitro-Il2-CD8
78,2017_PNAS_Li___STAT5B_IL2-CD4
79,2014_NAT_IMMUNOL_Kurachi___IRF4-invitro-d3-CD8
80,2014_NAT_IMMUNOL_Kurachi___BATF-invitro-d3-CD8
81,2018_IMMUNITY_Page___Tox_LCMVova_CNS-OTI-CD8-WT
82,2016_NAT_IMMUNOL_Xing___Tcf1_naive-CD8-WT
83,2017_PNAS_Li___STAT5B_IL2-IN2-deletion-CD4
84,2017_NAT_IMMUNOL_Shan___CBFb_Naive_P14-CD8-WT
