ChIP,ChIP gene #,2021_GoldrathLab_Brd4___BRD4_TE-CD8,2021_GoldrathLab_Brd4___BRD4_NAV-CD8,2021_GoldrathLab_Brd4___BRD4_MP-CD8,2020_PNAS_KwesiMaliepaard___H3K79me2_naive-CD8,2020_PNAS_KwesiMaliepaard___H3K79me2_mem-CD8,2020_PNAS_KwesiMaliepaard___H3K4me3_mem-CD8,2019_IMMUNITY_Veeken___Eomes_LCMV-d07-CD8,2018_SCIENCE_Pace_native___H3K9me3_native_invitro-d3-CD8-WT,2018_IMMUNITY_Page___Tox_LCMVova_CNS-OTI-CD8-WT,2018_IMMUNITY_Page___Tox_LCMVova_CNS-OTI-CD8-ToxKO,2018_FRONTIERS_IMMUNOL_Li___Eomes_invitro-act-OTI-EomesOE,2017_PNAS_Li___STAT5B_noIL2-CD8,2017_PNAS_Li___STAT5B_IL2-WT-CD4,2017_PNAS_Li___STAT5B_IL2-UP-deletion-CD4,2017_PNAS_Li___STAT5B_IL2-IN2-deletion-CD4,2017_PNAS_Li___STAT5B_IL2-IN1-deletion-CD4,2017_PNAS_Li___STAT5B_IL2-CD8,2017_PNAS_Li___STAT5B_IL2-CD4,2017_PNAS_Li___STAT3_noIL21-CD4,2017_PNAS_Li___STAT3_IL21-CD4,2017_PNAS_Li___H3K4me3-noIL2-CD4,2017_PNAS_Li___H3K4me3_IL2-CD4,2017_PNAS_Li___H3K27Ac-noIL2-CD4,2017_PNAS_Li___H3K27Ac_IL2-WT-CD4,2017_PNAS_Li___H3K27Ac_IL2-UP-deletion-CD4,2017_PNAS_Li___H3K27Ac_IL2-IN2-deletion-CD4,2017_PNAS_Li___H3K27Ac_IL2-IN1-deletion-CD4,2017_PNAS_Li___H3K27Ac_IL2-CD4,2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-TN,2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-TE,2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-MP,2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-Memory,2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-TN,2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-TE,2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-MP,2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-Memory,2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-TN,2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-TE,2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-MP,2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-Memory,2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-TN,2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-TE,2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-MP,2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-Memory,2017_NAT_IMMUNOL_Shan___H3K4Me3_LCMVarmD4-P14-CD8-WT,2017_NAT_IMMUNOL_Shan___H3K4Me3_LCMVarmD4-P14-CD8-Runx3KO,2017_NAT_IMMUNOL_Shan___H3K4Me1_LCMVarmD4-P14-CD8-Runx3KO,2017_NAT_IMMUNOL_Shan___H3K27Me3_LCMVarmD4-P14-CD8-WT,2017_NAT_IMMUNOL_Shan___H3K27Me3_LCMVarmD4-P14-CD8-Runx3KO,2017_NAT_IMMUNOL_Shan___H3K27Ac_LCMVarmD4-P14-CD8-WT,2017_NAT_IMMUNOL_Shan___H3K27Ac_LCMVarmD4-P14-CD8-Runx3KO,2017_NAT_IMMUNOL_Shan___CBFb_Naive_P14-CD8-WT,2017_NAT_IMMUNOL_Shan___CBFb_Naive_P14-CD8-CbfbKO,2017_NAT_IMMUNOL_Shan___CBFb_LCMVarmD8_P14-CD8-WT,2016_SCIENCE_Mackay___Hobit_invitro-CD8,2016_SCIENCE_Mackay___Blimp1-Bio_invitro-CD8,2016_NAT_IMMUNOL_Xing___Tcf1_naive-CD8-WT,2016_NAT_IMMUNOL_Roychoudhuri___p300_invitro-CD8-WT,2016_NAT_IMMUNOL_Roychoudhuri___JunD_invitro-stim-CD8-WT,2016_NAT_IMMUNOL_Roychoudhuri___JunD_invitro-stim-CD8-Bach2KO,2015_JEM_Dominguez___Tbet_LCMVarm-D8-CD8-Zeb2KO,2015_JEM_Dominguez___Tbet_LCMVarm-D8-CD8-WT,2015_JEM_Dominguez___Tbet_LCMVarm-D8-CD8-Il12-WT,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-PI-1h-WT,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-PI-1h-Nfat1KO-CA-RIT-RV,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-PI-1h-Nfat1KO,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-Nfat1KO-CA-RIT-RV,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-Nfat1KO,2014_NAT_IMMUNOL_Kurachi___JunD-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___JunB-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___IRF4-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___IgG-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___H3K4me3-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___H3K4me1-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___H3K36me3-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___H3K27me3-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___H3K27ac-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___cJun-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___BATF-invitro-d3-CD8,2013_PLOS_ONE_Lotem___Runx3_invitro-NAV-CD8,2013_PLOS_ONE_Lotem___Runx3_invitro-Il2-CD8,2013_PLOS_ONE_Lotem___H3K4me1_invitro-NAV-CD8,2013_PLOS_ONE_Lotem___H3K4me1_invitro-Il2-CD8,2013_IMMUNITY_KIM___Foxo1_naive-CD8-WT,2013_IMMUNITY_KIM___Foxo1_Biotin_naive-CD8-WT
2018_FRONTIERS_IMMUNOL_Li___Eomes_invitro-act-OTI-EomesOE,1642,0.2278,0.2210,0.2378,0.2027,0.1934,0.1854,0.3470,0.0082,0.1753,0.1074,1.0000,0.0278,0.2657,0.2187,0.2251,0.2571,0.3014,0.3077,0.0347,0.2737,0.1835,0.1836,0.1921,0.1879,0.1859,0.1842,0.1819,0.1916,0.1746,0.1887,0.1894,0.1874,0.1996,0.1847,0.2068,0.2117,0.1344,0.2074,0.2055,0.0997,0.1970,0.1996,0.2051,0.2151,0.1892,0.1918,0.2632,0.2092,0.1916,0.1987,0.2108,0.2322,0.0199,0.2737,0.0558,0.2688,0.2443,0.0389,0.2873,0.2725,0.3031,0.2296,0.1860,0.2777,0.2934,0.0618,0.3061,0.0277,0.1053,0.0161,0.3303,0.0041,0.1826,0.1978,0.2164,0.1905,0.1863,0.1244,0.3669,0.2971,0.3785,0.1832,0.3034,0.2000,0.1804
2017_PNAS_Li___STAT5B_noIL2-CD8,282,0.0116,0.0143,0.0132,0.0205,0.0205,0.0147,0.0294,0.0435,0.0196,0.0526,0.0278,1.0000,0.0137,0.0171,0.0191,0.0139,0.0556,0.0188,0.1750,0.0132,0.0130,0.0122,0.0115,0.0107,0.0131,0.0123,0.0123,0.0119,0.0189,0.0164,0.0124,0.0145,0.0141,0.0125,0.0144,0.0137,0.0109,0.0213,0.0166,0.0000,0.0124,0.0130,0.0135,0.0135,0.0132,0.0133,0.0127,0.0186,0.0162,0.0113,0.0115,0.0276,0.4000,0.0279,0.2222,0.0403,0.0132,0.0222,0.0253,0.0207,0.0129,0.0278,0.0144,0.0182,0.0176,0.0000,0.0233,0.0000,0.0735,0.0690,0.0218,0.1500,0.0119,0.0149,0.0132,0.0191,0.0134,0.0087,0.0239,0.0086,0.0120,0.0141,0.0100,0.0265,0.0323
2017_PNAS_Li___STAT5B_IL2-WT-CD4,1746,0.1903,0.2159,0.2097,0.1864,0.1805,0.1592,0.1868,0.0048,0.1516,0.1134,0.2657,0.0137,1.0000,0.2678,0.3434,0.8072,0.5364,0.3524,0.0312,0.3621,0.1573,0.1575,0.1700,0.1720,0.1702,0.1705,0.1681,0.1732,0.1845,0.1734,0.1725,0.1593,0.1714,0.1575,0.1705,0.1790,0.0771,0.1398,0.1388,0.0563,0.1836,0.1691,0.1700,0.1915,0.1652,0.1624,0.2182,0.1127,0.1045,0.1909,0.1828,0.1966,0.0046,0.2000,0.0411,0.1969,0.2427,0.0222,0.2321,0.2135,0.2236,0.1303,0.1511,0.2197,0.2455,0.0669,0.2538,0.0324,0.1126,0.0047,0.2313,0.0049,0.1564,0.1643,0.1988,0.1068,0.1589,0.1216,0.2424,0.2413,0.2797,0.1561,0.2689,0.2197,0.1930
2017_PNAS_Li___STAT5B_IL2-UP-deletion-CD4,7602,0.4860,0.4872,0.4786,0.4615,0.4492,0.4920,0.1250,0.0063,0.4079,0.1542,0.2187,0.0171,0.2678,1.0000,0.5853,0.2556,0.3006,0.4298,0.0295,0.3280,0.4896,0.4884,0.5043,0.5147,0.5206,0.5098,0.5185,0.5180,0.4157,0.4473,0.4263,0.5164,0.4907,0.4833,0.4910,0.4970,0.1361,0.3209,0.3092,0.0830,0.4514,0.5048,0.5059,0.5047,0.4945,0.4983,0.4420,0.2400,0.2024,0.5080,0.5028,0.4207,0.0156,0.4646,0.0345,0.2228,0.4247,0.0153,0.4218,0.4349,0.4392,0.0982,0.4754,0.4236,0.3728,0.0473,0.3289,0.0250,0.0487,0.0109,0.4051,0.0031,0.5071,0.4843,0.4883,0.2373,0.4828,0.2031,0.3236,0.2825,0.3368,0.4829,0.3654,0.2936,0.2086
2017_PNAS_Li___STAT5B_IL2-IN2-deletion-CD4,5473,0.3970,0.4259,0.4147,0.3871,0.3855,0.3630,0.1365,0.0086,0.3833,0.1707,0.2251,0.0191,0.3434,0.5853,1.0000,0.3267,0.3558,0.4008,0.0316,0.3580,0.3586,0.3601,0.3824,0.3905,0.3853,0.3824,0.3852,0.3953,0.3614,0.3759,0.3552,0.3890,0.3807,0.3573,0.3748,0.3951,0.1026,0.2690,0.2545,0.0680,0.3975,0.3893,0.3870,0.4109,0.3724,0.3729,0.3786,0.2102,0.1734,0.4025,0.3998,0.3945,0.0106,0.4311,0.0406,0.2364,0.3720,0.0145,0.3804,0.3741,0.3919,0.1080,0.3507,0.3687,0.3333,0.0468,0.3116,0.0212,0.0617,0.0085,0.3597,0.0022,0.3685,0.3669,0.4052,0.1851,0.3593,0.1866,0.3165,0.2890,0.3401,0.3541,0.3333,0.2984,0.2239
2017_PNAS_Li___STAT5B_IL2-IN1-deletion-CD4,1710,0.1883,0.2045,0.2013,0.1803,0.1713,0.1558,0.1801,0.0049,0.1393,0.1031,0.2571,0.0139,0.8072,0.2556,0.3267,1.0000,0.5319,0.3426,0.0317,0.3549,0.1540,0.1532,0.1653,0.1662,0.1655,0.1668,0.1635,0.1694,0.1727,0.1681,0.1683,0.1554,0.1677,0.1543,0.1668,0.1752,0.0751,0.1388,0.1312,0.0469,0.1777,0.1653,0.1649,0.1851,0.1606,0.1588,0.2059,0.1173,0.1030,0.1798,0.1797,0.1855,0.0047,0.1973,0.0369,0.2016,0.2270,0.0225,0.2297,0.2085,0.2081,0.1362,0.1460,0.2083,0.2406,0.0633,0.2505,0.0233,0.0809,0.0047,0.2198,0.0049,0.1539,0.1609,0.1898,0.1055,0.1565,0.1165,0.2321,0.2315,0.2760,0.1538,0.2634,0.2240,0.1947
2017_PNAS_Li___STAT5B_IL2-CD8,2526,0.2573,0.2682,0.2717,0.2564,0.2523,0.2313,0.1676,0.0098,0.1962,0.1273,0.3014,0.0556,0.5364,0.3006,0.3558,0.5319,1.0000,0.4740,0.0473,0.3880,0.2273,0.2282,0.2340,0.2320,0.2335,0.2382,0.2296,0.2367,0.2297,0.2267,0.2201,0.2290,0.2416,0.2271,0.2451,0.2541,0.1240,0.2026,0.1960,0.0786,0.2307,0.2332,0.2365,0.2545,0.2341,0.2316,0.2706,0.1737,0.1658,0.2382,0.2418,0.2415,0.0390,0.2670,0.0613,0.2533,0.2720,0.0280,0.3342,0.3100,0.2759,0.1445,0.2175,0.2981,0.3120,0.0627,0.3039,0.0221,0.1015,0.0260,0.3065,0.0132,0.2280,0.2385,0.2676,0.1700,0.2300,0.1242,0.3120,0.2644,0.3227,0.2273,0.3058,0.2480,0.2119
2017_PNAS_Li___STAT5B_IL2-CD4,5394,0.4357,0.4289,0.4418,0.4068,0.3988,0.4263,0.1559,0.0087,0.2686,0.1099,0.3077,0.0188,0.3524,0.4298,0.4008,0.3426,0.4740,1.0000,0.0325,0.4323,0.4263,0.4277,0.4354,0.4292,0.4260,0.4350,0.4178,0.4396,0.3466,0.3815,0.3523,0.4111,0.4312,0.4308,0.4492,0.4533,0.1535,0.3126,0.3032,0.0888,0.3730,0.4291,0.4241,0.4237,0.4229,0.4237,0.4260,0.2406,0.2054,0.4138,0.4387,0.3371,0.0172,0.3788,0.0362,0.2647,0.3756,0.0325,0.5273,0.5307,0.3950,0.1041,0.4018,0.4928,0.4613,0.0537,0.4286,0.0171,0.0751,0.0155,0.4841,0.0069,0.4235,0.4472,0.4356,0.2363,0.4401,0.1605,0.4392,0.3255,0.3937,0.4251,0.4160,0.2636,0.1942
2017_PNAS_Li___STAT3_noIL21-CD4,238,0.0244,0.0287,0.0278,0.0251,0.0254,0.0229,0.0205,0.0000,0.0266,0.0347,0.0347,0.1750,0.0312,0.0295,0.0316,0.0317,0.0473,0.0325,1.0000,0.0508,0.0212,0.0228,0.0204,0.0196,0.0246,0.0228,0.0211,0.0219,0.0273,0.0301,0.0296,0.0243,0.0239,0.0220,0.0253,0.0248,0.0178,0.0243,0.0214,0.0124,0.0231,0.0251,0.0242,0.0208,0.0221,0.0222,0.0299,0.0276,0.0239,0.0238,0.0230,0.0391,0.1282,0.0359,0.0816,0.0353,0.0340,0.0185,0.0322,0.0291,0.0308,0.0619,0.0199,0.0259,0.0299,0.0000,0.0358,0.0000,0.0649,0.0256,0.0278,0.1034,0.0221,0.0224,0.0251,0.0231,0.0214,0.0300,0.0322,0.0435,0.0337,0.0219,0.0342,0.0347,0.0402
2017_PNAS_Li___STAT3_IL21-CD4,2779,0.3308,0.3329,0.3470,0.3067,0.2945,0.2804,0.1711,0.0054,0.2290,0.1408,0.2737,0.0132,0.3621,0.3280,0.3580,0.3549,0.3880,0.4323,0.0508,1.0000,0.2773,0.2811,0.3047,0.2938,0.2879,0.2951,0.2885,0.3012,0.2828,0.2797,0.2828,0.2889,0.2944,0.2795,0.3082,0.3090,0.1165,0.2158,0.2127,0.0684,0.2903,0.3041,0.3126,0.3161,0.2822,0.2844,0.3464,0.1684,0.1571,0.3049,0.3206,0.2955,0.0106,0.3207,0.0372,0.2500,0.3155,0.0235,0.3747,0.3652,0.3407,0.1425,0.2653,0.3541,0.3574,0.0803,0.3414,0.0322,0.0771,0.0162,0.3391,0.0027,0.2819,0.2928,0.3212,0.1686,0.2849,0.1800,0.3194,0.3226,0.3606,0.2746,0.3594,0.2776,0.2338
2017_PNAS_Li___H3K4me3-noIL2-CD4,13677,0.6518,0.5834,0.5797,0.6299,0.5839,0.9065,0.0926,0.0033,0.3104,0.0953,0.1835,0.0130,0.1573,0.4896,0.3586,0.1540,0.2273,0.4263,0.0212,0.2773,1.0000,0.9554,0.8438,0.8522,0.8642,0.8641,0.8646,0.8143,0.4512,0.5710,0.5024,0.8008,0.8038,0.8953,0.7980,0.7798,0.1725,0.4270,0.4096,0.0933,0.4968,0.8096,0.7853,0.6180,0.8712,0.8715,0.5238,0.2917,0.2478,0.6854,0.7370,0.3916,0.0122,0.4660,0.0188,0.1979,0.3966,0.0187,0.5349,0.5969,0.4707,0.0717,0.7981,0.5511,0.4132,0.0399,0.3461,0.0163,0.0416,0.0090,0.4615,0.0033,0.9016,0.8306,0.6107,0.3014,0.8869,0.1713,0.3395,0.2528,0.3073,0.8798,0.3647,0.2593,0.1618
2017_PNAS_Li___H3K4me3_IL2-CD4,13823,0.6500,0.5819,0.5744,0.6282,0.5861,0.9157,0.0922,0.0032,0.3079,0.0939,0.1836,0.0122,0.1575,0.4884,0.3601,0.1532,0.2282,0.4277,0.0228,0.2811,0.9554,1.0000,0.8427,0.8525,0.8749,0.8615,0.8664,0.8161,0.4490,0.5682,0.4940,0.7927,0.8015,0.8955,0.7943,0.7844,0.1772,0.4339,0.4132,0.0973,0.4920,0.8115,0.7815,0.6138,0.8745,0.8718,0.5310,0.2984,0.2526,0.6821,0.7280,0.3875,0.0114,0.4649,0.0187,0.1960,0.3914,0.0186,0.5312,0.5953,0.4673,0.0722,0.8038,0.5546,0.4146,0.0389,0.3520,0.0163,0.0414,0.0089,0.4594,0.0033,0.8958,0.8323,0.6078,0.3050,0.8886,0.1705,0.3357,0.2556,0.3069,0.8801,0.3652,0.2560,0.1610
2017_PNAS_Li___H3K27Ac-noIL2-CD4,11701,0.7239,0.6334,0.6310,0.6735,0.6335,0.8252,0.1007,0.0036,0.3177,0.1046,0.1921,0.0115,0.1700,0.5043,0.3824,0.1653,0.2340,0.4354,0.0204,0.3047,0.8438,0.8427,1.0000,0.8778,0.8428,0.8905,0.8568,0.9253,0.4917,0.6234,0.5489,0.8160,0.8200,0.8554,0.8439,0.8065,0.1262,0.3777,0.3549,0.0669,0.5479,0.8653,0.8521,0.6871,0.8112,0.8069,0.5485,0.2382,0.2039,0.7599,0.8050,0.4169,0.0106,0.5009,0.0195,0.2182,0.4346,0.0204,0.5577,0.6088,0.5180,0.0789,0.7388,0.5463,0.4048,0.0425,0.3455,0.0178,0.0434,0.0098,0.4741,0.0036,0.8405,0.8290,0.6664,0.2441,0.8744,0.1832,0.3545,0.2792,0.3328,0.8456,0.4070,0.2797,0.1760
2017_PNAS_Li___H3K27Ac_IL2-WT-CD4,12167,0.6749,0.6115,0.6007,0.6458,0.6104,0.8248,0.0973,0.0036,0.3287,0.1022,0.1879,0.0107,0.1720,0.5147,0.3905,0.1662,0.2320,0.4292,0.0196,0.2938,0.8522,0.8525,0.8778,1.0000,0.8699,0.8997,0.9036,0.8571,0.4838,0.5943,0.5342,0.8156,0.7878,0.8365,0.7974,0.7741,0.1485,0.3895,0.3685,0.0810,0.5319,0.8246,0.8050,0.6543,0.8211,0.8197,0.5368,0.2576,0.2178,0.7213,0.7721,0.4068,0.0098,0.4765,0.0187,0.2140,0.4145,0.0205,0.5242,0.5854,0.4957,0.0745,0.7370,0.5338,0.4045,0.0409,0.3393,0.0170,0.0390,0.0098,0.4557,0.0018,0.8372,0.8003,0.6542,0.2612,0.8537,0.1800,0.3390,0.2672,0.3194,0.8298,0.3896,0.2722,0.1696
2017_PNAS_Li___H3K27Ac_IL2-UP-deletion-CD4,12990,0.6463,0.5963,0.5831,0.6115,0.5705,0.8613,0.0957,0.0035,0.3348,0.1034,0.1859,0.0131,0.1702,0.5206,0.3853,0.1655,0.2335,0.4260,0.0246,0.2879,0.8642,0.8749,0.8428,0.8699,1.0000,0.8594,0.9261,0.8256,0.4583,0.5780,0.5189,0.8057,0.7872,0.8511,0.7783,0.7597,0.1751,0.4174,0.4062,0.0936,0.5102,0.8000,0.7777,0.6165,0.8454,0.8456,0.5451,0.2900,0.2417,0.6981,0.7305,0.4038,0.0123,0.4826,0.0202,0.2064,0.4114,0.0201,0.5235,0.5803,0.4864,0.0771,0.7743,0.5468,0.4086,0.0393,0.3474,0.0167,0.0420,0.0105,0.4522,0.0035,0.8629,0.8011,0.6128,0.2939,0.8483,0.1780,0.3381,0.2672,0.3176,0.8499,0.3751,0.2699,0.1729
2017_PNAS_Li___H3K27Ac_IL2-IN2-deletion-CD4,12233,0.6879,0.6177,0.6002,0.6630,0.6193,0.8252,0.0969,0.0026,0.3216,0.1036,0.1842,0.0123,0.1705,0.5098,0.3824,0.1668,0.2382,0.4350,0.0228,0.2951,0.8641,0.8615,0.8905,0.8997,0.8594,1.0000,0.8798,0.8714,0.4857,0.6048,0.5369,0.8025,0.7913,0.8524,0.8141,0.7764,0.1315,0.3712,0.3540,0.0672,0.5307,0.8403,0.8193,0.6604,0.8099,0.8042,0.5292,0.2361,0.1973,0.7330,0.7805,0.4154,0.0123,0.4847,0.0202,0.2098,0.4218,0.0184,0.5307,0.5928,0.4885,0.0772,0.7367,0.5389,0.4058,0.0421,0.3423,0.0167,0.0402,0.0097,0.4541,0.0035,0.8361,0.8107,0.6477,0.2478,0.8742,0.1835,0.3297,0.2688,0.3171,0.8399,0.3923,0.2704,0.1722
2017_PNAS_Li___H3K27Ac_IL2-IN1-deletion-CD4,12574,0.6514,0.5998,0.5865,0.6271,0.5855,0.8500,0.0963,0.0035,0.3357,0.1041,0.1819,0.0123,0.1681,0.5185,0.3852,0.1635,0.2296,0.4178,0.0211,0.2885,0.8646,0.8664,0.8568,0.9036,0.9261,0.8798,1.0000,0.8318,0.4736,0.5895,0.5299,0.8150,0.7987,0.8443,0.7841,0.7583,0.1643,0.4071,0.3903,0.0876,0.5224,0.8031,0.7851,0.6351,0.8367,0.8399,0.5392,0.2810,0.2328,0.7023,0.7391,0.4026,0.0115,0.4791,0.0194,0.2118,0.4091,0.0194,0.5127,0.5721,0.4817,0.0756,0.7639,0.5299,0.3993,0.0395,0.3403,0.0168,0.0386,0.0106,0.4476,0.0027,0.8588,0.7998,0.6217,0.2810,0.8501,0.1770,0.3311,0.2656,0.3128,0.8545,0.3809,0.2704,0.1709
2017_PNAS_Li___H3K27Ac_IL2-CD4,11747,0.7243,0.6439,0.6356,0.6731,0.6337,0.8002,0.1008,0.0037,0.3215,0.1068,0.1916,0.0119,0.1732,0.5180,0.3953,0.1694,0.2367,0.4396,0.0219,0.3012,0.8143,0.8161,0.9253,0.8571,0.8256,0.8714,0.8318,1.0000,0.4973,0.6249,0.5490,0.8026,0.7940,0.8248,0.8219,0.7890,0.1279,0.3658,0.3483,0.0679,0.5508,0.8396,0.8339,0.6823,0.7897,0.7882,0.5499,0.2327,0.1957,0.7625,0.8021,0.4232,0.0119,0.5080,0.0201,0.2183,0.4401,0.0210,0.5580,0.6005,0.5201,0.0814,0.7152,0.5360,0.3986,0.0438,0.3452,0.0183,0.0428,0.0101,0.4653,0.0037,0.8177,0.7995,0.6658,0.2349,0.8463,0.1856,0.3438,0.2843,0.3381,0.8153,0.4093,0.2779,0.1793
2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-TN,5666,0.5111,0.5159,0.5086,0.5509,0.5329,0.4430,0.1014,0.0035,0.2776,0.1120,0.1746,0.0189,0.1845,0.4157,0.3614,0.1727,0.2297,0.3466,0.0273,0.2828,0.4512,0.4490,0.4917,0.4838,0.4583,0.4857,0.4736,0.4973,1.0000,0.6044,0.6399,0.5379,0.4552,0.4449,0.4754,0.4579,0.0667,0.2374,0.2068,0.0350,0.5763,0.5041,0.5267,0.5564,0.4577,0.4625,0.3819,0.1628,0.1230,0.5409,0.5276,0.3861,0.0208,0.4161,0.0363,0.2072,0.4232,0.0204,0.3881,0.4038,0.4438,0.0936,0.4100,0.3587,0.3132,0.0486,0.2831,0.0241,0.0415,0.0138,0.3363,0.0070,0.4709,0.4456,0.5239,0.1502,0.4465,0.1909,0.2663,0.3092,0.3017,0.4401,0.3300,0.2805,0.2115
2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-TE,7288,0.6218,0.5474,0.5637,0.6050,0.5728,0.5596,0.0974,0.0041,0.3035,0.1282,0.1887,0.0164,0.1734,0.4473,0.3759,0.1681,0.2267,0.3815,0.0301,0.2797,0.5710,0.5682,0.6234,0.5943,0.5780,0.6048,0.5895,0.6249,0.6044,1.0000,0.6691,0.6772,0.5567,0.5622,0.5917,0.5607,0.0803,0.2528,0.2217,0.0400,0.5373,0.6438,0.6538,0.6095,0.5833,0.5837,0.4358,0.1628,0.1379,0.6842,0.6532,0.4087,0.0137,0.4756,0.0232,0.2090,0.4206,0.0204,0.4470,0.4719,0.4955,0.0983,0.4958,0.4081,0.3438,0.0458,0.2969,0.0234,0.0360,0.0110,0.3813,0.0055,0.5987,0.5485,0.5967,0.1608,0.5646,0.1954,0.3034,0.2862,0.3081,0.5471,0.3520,0.2791,0.1926
2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-MP,6520,0.5490,0.5158,0.5204,0.5576,0.5488,0.4904,0.1007,0.0047,0.3021,0.1088,0.1894,0.0124,0.1725,0.4263,0.3552,0.1683,0.2201,0.3523,0.0296,0.2828,0.5024,0.4940,0.5489,0.5342,0.5189,0.5369,0.5299,0.5490,0.6399,0.6691,1.0000,0.5977,0.5068,0.4933,0.5272,0.5123,0.0826,0.2635,0.2334,0.0435,0.5167,0.5607,0.5814,0.5699,0.5107,0.5108,0.4244,0.1689,0.1498,0.5951,0.5757,0.4025,0.0156,0.4588,0.0313,0.2234,0.4222,0.0169,0.4182,0.4273,0.4709,0.1018,0.4534,0.3946,0.3382,0.0506,0.3075,0.0267,0.0409,0.0157,0.3594,0.0047,0.5258,0.4875,0.5493,0.1690,0.4941,0.1835,0.2852,0.3023,0.3122,0.4860,0.3482,0.2721,0.2006
2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-Memory,11227,0.6765,0.6056,0.6072,0.6504,0.6188,0.7951,0.0923,0.0039,0.3523,0.1103,0.1874,0.0145,0.1593,0.5164,0.3890,0.1554,0.2290,0.4111,0.0243,0.2889,0.8008,0.7927,0.8160,0.8156,0.8057,0.8025,0.8150,0.8026,0.5379,0.6772,0.5977,1.0000,0.7494,0.7963,0.7703,0.7465,0.1422,0.3799,0.3613,0.0789,0.5591,0.8224,0.8243,0.6792,0.8096,0.8203,0.5114,0.2596,0.2248,0.7363,0.7580,0.4075,0.0116,0.4895,0.0204,0.2109,0.4223,0.0213,0.5078,0.5534,0.4991,0.0812,0.6957,0.4979,0.3855,0.0395,0.3289,0.0175,0.0384,0.0107,0.4453,0.0039,0.8433,0.7412,0.6445,0.2517,0.7905,0.1891,0.3309,0.2689,0.3125,0.7704,0.3705,0.2766,0.1778
2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-TN,12275,0.6672,0.6058,0.5964,0.6399,0.6128,0.8025,0.1022,0.0027,0.3051,0.0964,0.1996,0.0141,0.1714,0.4907,0.3807,0.1677,0.2416,0.4312,0.0239,0.2944,0.8038,0.8015,0.8200,0.7878,0.7872,0.7913,0.7987,0.7940,0.4552,0.5567,0.5068,0.7494,1.0000,0.8578,0.8744,0.8561,0.1635,0.4144,0.3985,0.0905,0.5098,0.7979,0.7740,0.6329,0.7642,0.7586,0.5878,0.2812,0.2392,0.6759,0.7210,0.4065,0.0133,0.4974,0.0185,0.2205,0.4352,0.0230,0.5567,0.6183,0.5078,0.0814,0.7438,0.5736,0.4293,0.0423,0.3647,0.0177,0.0450,0.0106,0.4795,0.0035,0.7914,0.8518,0.6412,0.2874,0.8479,0.1690,0.3541,0.2881,0.3371,0.8595,0.4225,0.2729,0.1752
