,ChIP
32,2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-Memory
33,2017_PNAS_Li___H3K27Ac_IL2-WT-CD4
34,2017_PNAS_Li___H3K27Ac_IL2-IN2-deletion-CD4
35,2017_PNAS_Li___H3K27Ac-noIL2-CD4
36,2017_PNAS_Li___H3K27Ac_IL2-CD4
37,2017_PNAS_Li___STAT3_noIL21-CD4
38,2014_NAT_IMMUNOL_Kurachi___JunD-invitro-d3-CD8
39,2014_NAT_IMMUNOL_Kurachi___JunB-invitro-d3-CD8
40,2014_NAT_IMMUNOL_Kurachi___IgG-invitro-d3-CD8
41,2016_SCIENCE_Mackay___Hobit_invitro-CD8
42,2017_PNAS_Li___STAT5B_noIL2-CD8
43,2017_NAT_IMMUNOL_Shan___CBFb_Naive_P14-CD8-CbfbKO
44,2019_IMMUNITY_Veeken___Eomes_LCMV-d07-CD8
45,2015_JEM_Dominguez___Tbet_LCMVarm-D8-CD8-WT
46,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-PI-1h-Nfat1KO
47,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-Nfat1KO
48,2018_SCIENCE_Pace_native___H3K9me3_native_invitro-d3-CD8-WT
49,2016_NAT_IMMUNOL_Roychoudhuri___p300_invitro-CD8-WT
50,2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-TE
51,2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-MP
52,2014_NAT_IMMUNOL_Kurachi___H3K27me3-invitro-d3-CD8
53,2017_NAT_IMMUNOL_Shan___H3K27Me3_LCMVarmD4-P14-CD8-WT
54,2017_NAT_IMMUNOL_Shan___H3K27Me3_LCMVarmD4-P14-CD8-Runx3KO
55,2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-TN
56,2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-Memory
57,2018_IMMUNITY_Page___Tox_LCMVova_CNS-OTI-CD8-WT
58,2017_PNAS_Li___STAT5B_IL2-IN2-deletion-CD4
59,2017_NAT_IMMUNOL_Shan___CBFb_LCMVarmD8_P14-CD8-WT
60,2015_JEM_Dominguez___Tbet_LCMVarm-D8-CD8-Zeb2KO
61,2017_NAT_IMMUNOL_Shan___CBFb_Naive_P14-CD8-WT
62,2016_NAT_IMMUNOL_Xing___Tcf1_naive-CD8-WT
63,2017_NAT_IMMUNOL_Shan___H3K4Me1_LCMVarmD4-P14-CD8-Runx3KO
64,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-PI-1h-WT
65,2016_NAT_IMMUNOL_Roychoudhuri___JunD_invitro-stim-CD8-WT
66,2016_NAT_IMMUNOL_Roychoudhuri___JunD_invitro-stim-CD8-Bach2KO
67,2014_NAT_IMMUNOL_Kurachi___cJun-invitro-d3-CD8
68,2018_IMMUNITY_Page___Tox_LCMVova_CNS-OTI-CD8-ToxKO
69,2013_IMMUNITY_KIM___Foxo1_naive-CD8-WT
70,2013_IMMUNITY_KIM___Foxo1_Biotin_naive-CD8-WT
71,2017_PNAS_Li___STAT5B_IL2-CD4
72,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-PI-1h-Nfat1KO-CA-RIT-RV
73,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-Nfat1KO-CA-RIT-RV
74,2014_NAT_IMMUNOL_Kurachi___IRF4-invitro-d3-CD8
75,2014_NAT_IMMUNOL_Kurachi___BATF-invitro-d3-CD8
76,2017_PNAS_Li___STAT3_IL21-CD4
77,2013_PLOS_ONE_Lotem___H3K4me1_invitro-Il2-CD8
78,2013_PLOS_ONE_Lotem___Runx3_invitro-NAV-CD8
79,2013_PLOS_ONE_Lotem___Runx3_invitro-Il2-CD8
80,2017_PNAS_Li___STAT5B_IL2-CD8
81,2017_PNAS_Li___STAT5B_IL2-WT-CD4
82,2017_PNAS_Li___STAT5B_IL2-IN1-deletion-CD4
83,2018_FRONTIERS_IMMUNOL_Li___Eomes_invitro-act-OTI-EomesOE
84,2016_SCIENCE_Mackay___Blimp1-Bio_invitro-CD8
