,ChIP
73,2013_PLOS_ONE_Lotem___Runx3_invitro-Il2-CD8
74,2016_SCIENCE_Mackay___Blimp1-Bio_invitro-CD8
75,2018_FRONTIERS_IMMUNOL_Li___Eomes_invitro-act-OTI-EomesOE
76,2013_PLOS_ONE_Lotem___Runx3_invitro-NAV-CD8
77,2014_NAT_IMMUNOL_Kurachi___cJun-invitro-d3-CD8
78,2013_IMMUNITY_KIM___Foxo1_naive-CD8-WT
79,2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-TE
80,2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-MP
81,2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-TN
82,2017_NAT_IMMUNOL_Shan___H3K27Me3_LCMVarmD4-P14-CD8-Runx3KO
83,2017_NAT_IMMUNOL_Shan___H3K27Me3_LCMVarmD4-P14-CD8-WT
84,2014_NAT_IMMUNOL_Kurachi___H3K27me3-invitro-d3-CD8
