ChIP,ChIP gene #,2021_GoldrathLab_Brd4___BRD4_TE-CD8,2021_GoldrathLab_Brd4___BRD4_NAV-CD8,2021_GoldrathLab_Brd4___BRD4_MP-CD8,2020_PNAS_KwesiMaliepaard___H3K79me2_naive-CD8,2020_PNAS_KwesiMaliepaard___H3K79me2_mem-CD8,2020_PNAS_KwesiMaliepaard___H3K4me3_mem-CD8,2019_IMMUNITY_Veeken___Eomes_LCMV-d07-CD8,2018_SCIENCE_Pace_native___H3K9me3_native_invitro-d3-CD8-WT,2018_IMMUNITY_Page___Tox_LCMVova_CNS-OTI-CD8-WT,2018_IMMUNITY_Page___Tox_LCMVova_CNS-OTI-CD8-ToxKO,2018_FRONTIERS_IMMUNOL_Li___Eomes_invitro-act-OTI-EomesOE,2017_PNAS_Li___STAT5B_noIL2-CD8,2017_PNAS_Li___STAT5B_IL2-WT-CD4,2017_PNAS_Li___STAT5B_IL2-UP-deletion-CD4,2017_PNAS_Li___STAT5B_IL2-IN2-deletion-CD4,2017_PNAS_Li___STAT5B_IL2-IN1-deletion-CD4,2017_PNAS_Li___STAT5B_IL2-CD8,2017_PNAS_Li___STAT5B_IL2-CD4,2017_PNAS_Li___STAT3_noIL21-CD4,2017_PNAS_Li___STAT3_IL21-CD4,2017_PNAS_Li___H3K4me3-noIL2-CD4,2017_PNAS_Li___H3K4me3_IL2-CD4,2017_PNAS_Li___H3K27Ac-noIL2-CD4,2017_PNAS_Li___H3K27Ac_IL2-WT-CD4,2017_PNAS_Li___H3K27Ac_IL2-UP-deletion-CD4,2017_PNAS_Li___H3K27Ac_IL2-IN2-deletion-CD4,2017_PNAS_Li___H3K27Ac_IL2-IN1-deletion-CD4,2017_PNAS_Li___H3K27Ac_IL2-CD4,2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-TN,2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-TE,2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-MP,2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-Memory,2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-TN,2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-TE,2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-MP,2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-Memory,2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-TN,2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-TE,2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-MP,2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-Memory,2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-TN,2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-TE,2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-MP,2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-Memory,2017_NAT_IMMUNOL_Shan___H3K4Me3_LCMVarmD4-P14-CD8-WT,2017_NAT_IMMUNOL_Shan___H3K4Me3_LCMVarmD4-P14-CD8-Runx3KO,2017_NAT_IMMUNOL_Shan___H3K4Me1_LCMVarmD4-P14-CD8-Runx3KO,2017_NAT_IMMUNOL_Shan___H3K27Me3_LCMVarmD4-P14-CD8-WT,2017_NAT_IMMUNOL_Shan___H3K27Me3_LCMVarmD4-P14-CD8-Runx3KO,2017_NAT_IMMUNOL_Shan___H3K27Ac_LCMVarmD4-P14-CD8-WT,2017_NAT_IMMUNOL_Shan___H3K27Ac_LCMVarmD4-P14-CD8-Runx3KO,2017_NAT_IMMUNOL_Shan___CBFb_Naive_P14-CD8-WT,2017_NAT_IMMUNOL_Shan___CBFb_Naive_P14-CD8-CbfbKO,2017_NAT_IMMUNOL_Shan___CBFb_LCMVarmD8_P14-CD8-WT,2016_SCIENCE_Mackay___Hobit_invitro-CD8,2016_SCIENCE_Mackay___Blimp1-Bio_invitro-CD8,2016_NAT_IMMUNOL_Xing___Tcf1_naive-CD8-WT,2016_NAT_IMMUNOL_Roychoudhuri___p300_invitro-CD8-WT,2016_NAT_IMMUNOL_Roychoudhuri___JunD_invitro-stim-CD8-WT,2016_NAT_IMMUNOL_Roychoudhuri___JunD_invitro-stim-CD8-Bach2KO,2015_JEM_Dominguez___Tbet_LCMVarm-D8-CD8-Zeb2KO,2015_JEM_Dominguez___Tbet_LCMVarm-D8-CD8-WT,2015_JEM_Dominguez___Tbet_LCMVarm-D8-CD8-Il12-WT,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-PI-1h-WT,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-PI-1h-Nfat1KO-CA-RIT-RV,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-PI-1h-Nfat1KO,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-Nfat1KO-CA-RIT-RV,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-Nfat1KO,2014_NAT_IMMUNOL_Kurachi___JunD-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___JunB-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___IRF4-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___IgG-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___H3K4me3-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___H3K4me1-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___H3K36me3-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___H3K27me3-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___H3K27ac-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___cJun-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___BATF-invitro-d3-CD8,2013_PLOS_ONE_Lotem___Runx3_invitro-NAV-CD8,2013_PLOS_ONE_Lotem___Runx3_invitro-Il2-CD8,2013_PLOS_ONE_Lotem___H3K4me1_invitro-NAV-CD8,2013_PLOS_ONE_Lotem___H3K4me1_invitro-Il2-CD8,2013_IMMUNITY_KIM___Foxo1_naive-CD8-WT,2013_IMMUNITY_KIM___Foxo1_Biotin_naive-CD8-WT
2018_FRONTIERS_IMMUNOL_Li___Eomes_invitro-act-OTI-EomesOE,1642,0.1753,0.1154,0.1902,0.1129,0.1254,0.1275,0.2791,0.0429,0.1198,0.1095,1.0000,0.0270,0.2900,0.1465,0.1612,0.3232,0.3636,0.2967,0.0282,0.2536,0.1208,0.1239,0.1285,0.1280,0.1245,0.1210,0.1236,0.1345,0.1028,0.1468,0.1208,0.1256,0.1483,0.1393,0.1514,0.1679,0.1604,0.2217,0.2151,0.1538,0.0909,0.1486,0.1478,0.1529,0.1375,0.1348,0.2118,0.2200,0.1985,0.1303,0.1315,0.1638,0.0278,0.2186,0.0548,0.2870,0.1557,0.0133,0.2314,0.2195,0.2206,0.2184,0.1463,0.3062,0.3667,0.0957,0.3137,0.0235,0.1781,0.0441,0.3742,0.0147,0.1170,0.1485,0.1325,0.2338,0.1363,0.0928,0.4000,0.2619,0.3288,0.1343,0.3036,0.1550,0.1111
2017_PNAS_Li___STAT5B_noIL2-CD8,282,0.0137,0.0213,0.0218,0.0225,0.0213,0.0180,0.0204,0.0000,0.0144,0.0337,0.0270,1.0000,0.0147,0.0239,0.0184,0.0143,0.0588,0.0173,0.1818,0.0180,0.0174,0.0153,0.0108,0.0135,0.0156,0.0155,0.0158,0.0131,0.0162,0.0143,0.0163,0.0158,0.0169,0.0164,0.0178,0.0198,0.0328,0.0162,0.0184,0.0000,0.0202,0.0155,0.0186,0.0160,0.0157,0.0160,0.0163,0.0082,0.0104,0.0146,0.0144,0.0345,0.7500,0.0256,0.1333,0.0822,0.0230,0.0667,0.0242,0.0284,0.0143,0.0222,0.0178,0.0240,0.0069,0.0000,0.0144,0.0000,0.0833,0.0000,0.0186,0.1250,0.0153,0.0153,0.0155,0.0236,0.0147,0.0201,0.0339,0.0312,0.0229,0.0145,0.0192,0.0349,0.0526
2017_PNAS_Li___STAT5B_IL2-WT-CD4,1746,0.1467,0.1405,0.1545,0.1150,0.1246,0.1269,0.1705,0.0154,0.1478,0.1328,0.2900,0.0147,1.0000,0.1728,0.2287,0.8235,0.4896,0.3550,0.0476,0.2969,0.1274,0.1307,0.1280,0.1351,0.1289,0.1327,0.1306,0.1291,0.1176,0.1401,0.1304,0.1275,0.1453,0.1250,0.1333,0.1422,0.0741,0.1931,0.1902,0.1216,0.1091,0.1305,0.1316,0.1491,0.1295,0.1318,0.1984,0.1973,0.1628,0.1298,0.1310,0.1535,0.0152,0.1643,0.0448,0.2453,0.1555,0.0455,0.1992,0.1910,0.1546,0.1000,0.1333,0.2315,0.2453,0.0917,0.2516,0.0000,0.1286,0.0159,0.2616,0.0164,0.1212,0.1332,0.1291,0.1656,0.1263,0.0904,0.2681,0.2459,0.2635,0.1268,0.2848,0.1736,0.1649
2017_PNAS_Li___STAT5B_IL2-UP-deletion-CD4,7602,0.5850,0.5418,0.5733,0.5728,0.5514,0.6127,0.0987,0.0102,0.4645,0.2288,0.1465,0.0239,0.1728,1.0000,0.5881,0.1913,0.2104,0.3450,0.0102,0.2484,0.6124,0.6094,0.6013,0.6261,0.6313,0.6117,0.6289,0.6099,0.4986,0.5561,0.5617,0.6189,0.6073,0.5951,0.6039,0.5913,0.1122,0.3447,0.2821,0.0502,0.5099,0.5923,0.6094,0.5610,0.5952,0.5952,0.4251,0.2222,0.1832,0.6078,0.5830,0.4659,0.0205,0.5495,0.0238,0.1902,0.4375,0.0274,0.4821,0.5105,0.5000,0.0927,0.6179,0.3844,0.2768,0.1327,0.2918,0.0507,0.0438,0.0068,0.3023,0.0034,0.6073,0.6060,0.6005,0.2249,0.6025,0.2976,0.2156,0.2082,0.2901,0.6004,0.2953,0.1994,0.1353
2017_PNAS_Li___STAT5B_IL2-IN2-deletion-CD4,5473,0.4643,0.4629,0.4683,0.4515,0.4555,0.4398,0.0851,0.0140,0.4964,0.2692,0.1612,0.0184,0.2287,0.5881,1.0000,0.2321,0.2447,0.3368,0.0187,0.2619,0.4433,0.4492,0.4483,0.4545,0.4537,0.4561,0.4533,0.4585,0.4074,0.4482,0.4137,0.4610,0.4603,0.4335,0.4423,0.4575,0.0939,0.2970,0.2662,0.0491,0.4695,0.4476,0.4558,0.4622,0.4336,0.4381,0.3593,0.2015,0.1571,0.4670,0.4480,0.4460,0.0186,0.4697,0.0326,0.1833,0.4426,0.0327,0.4344,0.4306,0.4227,0.0773,0.4581,0.3312,0.2590,0.1483,0.2768,0.0594,0.0548,0.0093,0.2993,0.0047,0.4502,0.4524,0.4657,0.1879,0.4403,0.2796,0.2481,0.2308,0.2939,0.4398,0.2908,0.2353,0.1623
2017_PNAS_Li___STAT5B_IL2-IN1-deletion-CD4,1710,0.1522,0.1433,0.1641,0.1144,0.1239,0.1339,0.1798,0.0149,0.1515,0.1308,0.3232,0.0143,0.8235,0.1913,0.2321,1.0000,0.5426,0.3669,0.0303,0.3023,0.1317,0.1326,0.1274,0.1345,0.1359,0.1297,0.1326,0.1285,0.1250,0.1425,0.1366,0.1269,0.1473,0.1268,0.1353,0.1471,0.1238,0.2150,0.2143,0.1333,0.1164,0.1350,0.1363,0.1589,0.1365,0.1338,0.1969,0.2448,0.2063,0.1292,0.1277,0.1522,0.0147,0.1796,0.0435,0.2642,0.1542,0.0441,0.2070,0.1979,0.1655,0.1222,0.1353,0.2523,0.2739,0.1000,0.2727,0.0123,0.1096,0.0154,0.2733,0.0159,0.1255,0.1351,0.1285,0.2013,0.1282,0.0895,0.2826,0.2727,0.2945,0.1310,0.2970,0.1803,0.1616
2017_PNAS_Li___STAT5B_IL2-CD8,2526,0.1909,0.1792,0.2182,0.1587,0.1686,0.1685,0.1810,0.0357,0.1777,0.1370,0.3636,0.0588,0.4896,0.2104,0.2447,0.5426,1.0000,0.4368,0.0482,0.3650,0.1627,0.1613,0.1634,0.1667,0.1678,0.1612,0.1622,0.1674,0.1525,0.1758,0.1738,0.1615,0.1875,0.1680,0.1800,0.1966,0.1417,0.2476,0.2632,0.1064,0.1601,0.1744,0.1829,0.1957,0.1685,0.1663,0.2328,0.2236,0.2042,0.1690,0.1698,0.1933,0.0602,0.2334,0.0460,0.3190,0.2033,0.0588,0.2812,0.2683,0.2061,0.1538,0.1774,0.3105,0.3519,0.1111,0.3438,0.0306,0.1236,0.0366,0.3446,0.0122,0.1542,0.1790,0.1734,0.2289,0.1656,0.1188,0.3425,0.2910,0.3506,0.1705,0.3468,0.2074,0.1652
2017_PNAS_Li___STAT5B_IL2-CD4,5394,0.3776,0.3254,0.3903,0.3166,0.3130,0.3414,0.1732,0.0176,0.2534,0.1667,0.2967,0.0173,0.3550,0.3450,0.3368,0.3669,0.4368,1.0000,0.0237,0.3650,0.3355,0.3433,0.3426,0.3341,0.3428,0.3312,0.3385,0.3398,0.2607,0.3455,0.3268,0.3341,0.3615,0.3443,0.3681,0.3741,0.1554,0.3755,0.3416,0.0920,0.2755,0.3553,0.3537,0.3437,0.3443,0.3415,0.3725,0.2864,0.2356,0.3450,0.3349,0.2803,0.0175,0.3750,0.0231,0.2646,0.2905,0.0353,0.4425,0.4516,0.3547,0.1319,0.3560,0.4291,0.3739,0.1300,0.3935,0.0447,0.0941,0.0179,0.4273,0.0060,0.3270,0.3579,0.3261,0.2664,0.3487,0.1774,0.3689,0.2822,0.3868,0.3437,0.4115,0.1857,0.1458
2017_PNAS_Li___STAT3_noIL21-CD4,238,0.0110,0.0179,0.0125,0.0112,0.0122,0.0112,0.0444,0.1111,0.0146,0.0230,0.0282,0.1818,0.0476,0.0102,0.0187,0.0303,0.0482,0.0237,1.0000,0.0377,0.0108,0.0109,0.0109,0.0113,0.0112,0.0111,0.0113,0.0110,0.0122,0.0115,0.0132,0.0113,0.0121,0.0102,0.0111,0.0123,0.0000,0.0165,0.0124,0.0000,0.0163,0.0111,0.0117,0.0162,0.0112,0.0114,0.0165,0.0000,0.0000,0.0122,0.0121,0.0197,0.2222,0.0147,0.0769,0.0556,0.0234,0.0000,0.0162,0.0141,0.0145,0.0238,0.0111,0.0194,0.0216,0.0000,0.0222,0.0000,0.0455,0.0000,0.0190,0.2000,0.0109,0.0109,0.0130,0.0079,0.0105,0.0136,0.0348,0.0435,0.0315,0.0104,0.0331,0.0361,0.0755
2017_PNAS_Li___STAT3_IL21-CD4,2779,0.2561,0.2222,0.2649,0.1943,0.2000,0.2195,0.1855,0.0092,0.2271,0.1812,0.2536,0.0180,0.2969,0.2484,0.2619,0.3023,0.3650,0.3650,0.0377,1.0000,0.2120,0.2160,0.2103,0.2205,0.2185,0.2113,0.2188,0.2095,0.1918,0.2255,0.2289,0.2097,0.2310,0.2152,0.2284,0.2469,0.1511,0.2667,0.2767,0.1043,0.1911,0.2252,0.2276,0.2432,0.2168,0.2125,0.2721,0.2429,0.2357,0.2209,0.2126,0.2134,0.0183,0.2609,0.0179,0.2662,0.2269,0.0463,0.2810,0.2647,0.2583,0.1721,0.2203,0.3136,0.2539,0.1088,0.2332,0.0333,0.0982,0.0189,0.2985,0.0000,0.2034,0.2266,0.2129,0.2139,0.2164,0.1528,0.2659,0.2484,0.3051,0.2158,0.3061,0.2000,0.1377
2017_PNAS_Li___H3K4me3-noIL2-CD4,13677,0.7161,0.5901,0.6408,0.7420,0.6730,0.9154,0.0794,0.0087,0.4341,0.1822,0.1208,0.0174,0.1274,0.6124,0.4433,0.1317,0.1627,0.3355,0.0108,0.2120,1.0000,0.9679,0.9207,0.9072,0.9237,0.9241,0.9151,0.9123,0.5075,0.7134,0.6395,0.9193,0.8112,0.9328,0.8648,0.7856,0.1145,0.3667,0.3170,0.0432,0.5096,0.8979,0.8658,0.6245,0.9034,0.8866,0.4717,0.2387,0.1853,0.8432,0.8617,0.4320,0.0130,0.5335,0.0195,0.1466,0.4454,0.0174,0.4884,0.5577,0.5365,0.0662,0.8763,0.3992,0.2696,0.1258,0.2719,0.0412,0.0346,0.0065,0.2989,0.0022,0.9449,0.8832,0.7962,0.2484,0.9239,0.3067,0.2234,0.1845,0.2543,0.9303,0.3021,0.1757,0.1104
2017_PNAS_Li___H3K4me3_IL2-CD4,13823,0.7278,0.5871,0.6379,0.7393,0.6702,0.9254,0.0846,0.0087,0.4370,0.1808,0.1239,0.0153,0.1307,0.6094,0.4492,0.1326,0.1613,0.3433,0.0109,0.2160,0.9679,1.0000,0.9265,0.9170,0.9379,0.9258,0.9251,0.9181,0.5043,0.7106,0.6330,0.9170,0.8050,0.9267,0.8586,0.7794,0.1128,0.3632,0.3191,0.0435,0.5097,0.8877,0.8634,0.6285,0.9131,0.8962,0.4685,0.2376,0.1840,0.8526,0.8514,0.4317,0.0109,0.5433,0.0197,0.1425,0.4390,0.0175,0.4915,0.5612,0.5530,0.0690,0.8857,0.4047,0.2714,0.1242,0.2710,0.0392,0.0348,0.0066,0.2981,0.0022,0.9427,0.8770,0.7785,0.2527,0.9256,0.3087,0.2222,0.1883,0.2613,0.9242,0.3097,0.1743,0.1111
2017_PNAS_Li___H3K27Ac-noIL2-CD4,11701,0.7300,0.5791,0.6469,0.7415,0.6903,0.9032,0.0821,0.0109,0.4206,0.1753,0.1285,0.0108,0.1280,0.6013,0.4483,0.1274,0.1634,0.3426,0.0109,0.2103,0.9207,0.9265,1.0000,0.9315,0.9114,0.9403,0.9108,0.9741,0.5261,0.7238,0.6387,0.9191,0.8033,0.9327,0.8683,0.7851,0.1006,0.3481,0.2989,0.0411,0.5216,0.9017,0.8934,0.6481,0.8873,0.8824,0.4737,0.2161,0.1660,0.8747,0.8774,0.4276,0.0065,0.5325,0.0174,0.1422,0.4411,0.0174,0.4905,0.5600,0.5485,0.0734,0.8760,0.4068,0.2762,0.1239,0.2731,0.0414,0.0370,0.0065,0.3057,0.0022,0.9325,0.8907,0.8034,0.2283,0.9519,0.3109,0.2296,0.1905,0.2608,0.9262,0.3118,0.1714,0.1109
2017_PNAS_Li___H3K27Ac_IL2-WT-CD4,12167,0.7290,0.5855,0.6444,0.7370,0.6812,0.8894,0.0826,0.0090,0.4356,0.1816,0.1280,0.0135,0.1351,0.6261,0.4545,0.1345,0.1667,0.3341,0.0113,0.2205,0.9072,0.9170,0.9315,1.0000,0.9222,0.9435,0.9386,0.9395,0.5278,0.7152,0.6432,0.9054,0.7812,0.8961,0.8316,0.7557,0.1018,0.3573,0.3122,0.0426,0.5199,0.8919,0.8753,0.6455,0.8655,0.8803,0.4837,0.2264,0.1796,0.8402,0.8671,0.4397,0.0090,0.5476,0.0203,0.1473,0.4440,0.0181,0.4881,0.5491,0.5375,0.0737,0.8739,0.4026,0.2664,0.1284,0.2715,0.0429,0.0383,0.0068,0.2993,0.0023,0.9108,0.8616,0.7845,0.2336,0.9144,0.3073,0.2296,0.1920,0.2616,0.8973,0.3113,0.1775,0.1124
2017_PNAS_Li___H3K27Ac_IL2-UP-deletion-CD4,12990,0.7155,0.5736,0.6285,0.7269,0.6681,0.9183,0.0795,0.0112,0.4412,0.1826,0.1245,0.0156,0.1289,0.6313,0.4537,0.1359,0.1678,0.3428,0.0112,0.2185,0.9237,0.9379,0.9114,0.9222,1.0000,0.9229,0.9690,0.9110,0.5066,0.7017,0.6269,0.9140,0.7896,0.9004,0.8361,0.7603,0.1131,0.3630,0.3210,0.0399,0.5087,0.8766,0.8481,0.6154,0.9019,0.8970,0.4576,0.2379,0.1858,0.8448,0.8437,0.4295,0.0112,0.5429,0.0201,0.1511,0.4401,0.0179,0.4745,0.5412,0.5362,0.0754,0.8943,0.3961,0.2613,0.1247,0.2691,0.0425,0.0333,0.0067,0.2885,0.0022,0.9358,0.8432,0.7590,0.2533,0.8990,0.3075,0.2196,0.1929,0.2538,0.8978,0.3057,0.1733,0.1114
2017_PNAS_Li___H3K27Ac_IL2-IN2-deletion-CD4,12233,0.7203,0.5788,0.6300,0.7468,0.6876,0.8943,0.0788,0.0088,0.4342,0.1810,0.1210,0.0155,0.1327,0.6117,0.4561,0.1297,0.1612,0.3312,0.0111,0.2113,0.9241,0.9258,0.9403,0.9435,0.9229,1.0000,0.9349,0.9484,0.5120,0.7066,0.6320,0.9062,0.7905,0.9163,0.8480,0.7649,0.1000,0.3541,0.3069,0.0442,0.5142,0.8849,0.8763,0.6309,0.8706,0.8814,0.4786,0.2198,0.1714,0.8615,0.8804,0.4352,0.0111,0.5318,0.0200,0.1498,0.4457,0.0177,0.4861,0.5497,0.5349,0.0700,0.8711,0.3898,0.2618,0.1261,0.2641,0.0421,0.0353,0.0044,0.2942,0.0022,0.9116,0.8704,0.8056,0.2323,0.9311,0.3106,0.2229,0.1860,0.2516,0.9138,0.3030,0.1770,0.1104
2017_PNAS_Li___H3K27Ac_IL2-IN1-deletion-CD4,12574,0.7210,0.5708,0.6296,0.7326,0.6769,0.9136,0.0781,0.0090,0.4439,0.1851,0.1236,0.0158,0.1306,0.6289,0.4533,0.1326,0.1622,0.3385,0.0113,0.2188,0.9151,0.9251,0.9108,0.9386,0.9690,0.9349,1.0000,0.9104,0.5133,0.7183,0.6352,0.9259,0.7808,0.8921,0.8313,0.7588,0.1096,0.3589,0.3194,0.0381,0.5121,0.8758,0.8550,0.6304,0.8891,0.9004,0.4730,0.2328,0.1804,0.8359,0.8547,0.4353,0.0113,0.5466,0.0204,0.1506,0.4427,0.0181,0.4774,0.5416,0.5398,0.0764,0.8856,0.3952,0.2648,0.1264,0.2699,0.0431,0.0361,0.0068,0.2950,0.0023,0.9270,0.8422,0.7687,0.2456,0.8944,0.3058,0.2225,0.1928,0.2517,0.8893,0.3068,0.1757,0.1129
2017_PNAS_Li___H3K27Ac_IL2-CD4,11747,0.7362,0.5875,0.6525,0.7441,0.6890,0.8987,0.0828,0.0110,0.4273,0.1794,0.1345,0.0131,0.1291,0.6099,0.4585,0.1285,0.1674,0.3398,0.0110,0.2095,0.9123,0.9181,0.9741,0.9395,0.9110,0.9484,0.9104,1.0000,0.5274,0.7263,0.6407,0.9188,0.8025,0.9245,0.8601,0.7805,0.0968,0.3482,0.2960,0.0438,0.5229,0.9053,0.9052,0.6537,0.8828,0.8858,0.4809,0.2179,0.1724,0.8865,0.8932,0.4376,0.0088,0.5435,0.0198,0.1435,0.4512,0.0176,0.4979,0.5614,0.5565,0.0764,0.8794,0.4072,0.2731,0.1275,0.2727,0.0418,0.0396,0.0066,0.3112,0.0022,0.9241,0.8864,0.8065,0.2303,0.9395,0.3165,0.2343,0.1947,0.2630,0.9220,0.3203,0.1754,0.1143
2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-TN,5666,0.5176,0.5382,0.4973,0.5722,0.5531,0.4989,0.0795,0.0122,0.3434,0.1720,0.1028,0.0162,0.1176,0.4986,0.4074,0.1250,0.1525,0.2607,0.0122,0.1918,0.5075,0.5043,0.5261,0.5278,0.5066,0.5120,0.5133,0.5274,1.0000,0.5833,0.5690,0.5347,0.4886,0.4980,0.5076,0.4862,0.0643,0.2441,0.2115,0.0153,0.5710,0.5231,0.5448,0.5165,0.4860,0.4880,0.3333,0.1438,0.1067,0.5269,0.5208,0.4263,0.0122,0.4227,0.0244,0.1377,0.4105,0.0245,0.4174,0.4503,0.4231,0.0934,0.4978,0.2986,0.2179,0.1533,0.2368,0.0607,0.0276,0.0041,0.2430,0.0041,0.5217,0.5108,0.5355,0.1551,0.5127,0.3208,0.2061,0.1802,0.2059,0.5021,0.2548,0.2045,0.1434
2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-TE,7288,0.6675,0.5768,0.6165,0.6794,0.6617,0.6974,0.0960,0.0115,0.3829,0.1878,0.1468,0.0143,0.1401,0.5561,0.4482,0.1425,0.1758,0.3455,0.0115,0.2255,0.7134,0.7106,0.7238,0.7152,0.7017,0.7066,0.7183,0.7263,0.5833,1.0000,0.6857,0.7417,0.6586,0.7055,0.7060,0.6469,0.0926,0.2892,0.2632,0.0337,0.5567,0.7155,0.7184,0.5898,0.6974,0.6911,0.4179,0.1912,0.1478,0.7477,0.7312,0.4459,0.0086,0.5147,0.0201,0.1488,0.4470,0.0231,0.4874,0.5243,0.5525,0.0971,0.6879,0.3706,0.2578,0.1285,0.2739,0.0458,0.0370,0.0087,0.2972,0.0029,0.7122,0.6998,0.7079,0.2000,0.7191,0.3067,0.2366,0.2173,0.2826,0.7016,0.3324,0.1731,0.1211
2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-MP,6520,0.5772,0.5302,0.5459,0.6192,0.5949,0.6226,0.0849,0.0065,0.3639,0.1727,0.1208,0.0163,0.1304,0.5617,0.4137,0.1366,0.1738,0.3268,0.0132,0.2289,0.6395,0.6330,0.6387,0.6432,0.6269,0.6320,0.6352,0.6407,0.5690,0.6857,1.0000,0.6689,0.5854,0.6176,0.6242,0.5733,0.0783,0.2880,0.2665,0.0317,0.5194,0.6334,0.6561,0.5652,0.6017,0.6122,0.3878,0.1909,0.1429,0.6443,0.6333,0.4266,0.0131,0.4594,0.0196,0.1543,0.4321,0.0197,0.4562,0.4885,0.4745,0.0791,0.6172,0.3439,0.2500,0.1317,0.2601,0.0523,0.0322,0.0099,0.2786,0.0033,0.6415,0.6296,0.6499,0.1838,0.6358,0.3070,0.2301,0.2160,0.2581,0.6232,0.2971,0.1779,0.1234
2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-Memory,11227,0.7216,0.5890,0.6444,0.7445,0.7035,0.9015,0.0802,0.0090,0.4452,0.1816,0.1256,0.0158,0.1275,0.6189,0.4610,0.1269,0.1615,0.3341,0.0113,0.2097,0.9193,0.9170,0.9191,0.9054,0.9140,0.9062,0.9259,0.9188,0.5347,0.7417,0.6689,1.0000,0.8000,0.9039,0.8468,0.7667,0.1018,0.3543,0.3094,0.0333,0.5335,0.8879,0.8753,0.6564,0.8774,0.8803,0.4678,0.2264,0.1796,0.8442,0.8510,0.4333,0.0113,0.5343,0.0203,0.1448,0.4535,0.0181,0.4754,0.5393,0.5408,0.0737,0.8739,0.3935,0.2691,0.1158,0.2632,0.0429,0.0336,0.0068,0.3022,0.0023,0.9231,0.8577,0.7922,0.2363,0.9025,0.3044,0.2242,0.1920,0.2561,0.8973,0.3055,0.1775,0.1149
2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-TN,12275,0.6989,0.5621,0.6413,0.6954,0.6644,0.7817,0.0913,0.0097,0.4269,0.1866,0.1483,0.0169,0.1453,0.6073,0.4603,0.1473,0.1875,0.3615,0.0121,0.2310,0.8112,0.8050,0.8033,0.7812,0.7896,0.7905,0.7808,0.8025,0.4886,0.6586,0.5854,0.8000,1.0000,0.8443,0.8636,0.8484,0.1253,0.3578,0.3194,0.0508,0.4808,0.7996,0.7631,0.6094,0.7743,0.7724,0.5474,0.2429,0.1929,0.7468,0.7463,0.4481,0.0146,0.5581,0.0218,0.1611,0.4660,0.0194,0.5126,0.5737,0.5404,0.0843,0.7863,0.4282,0.3071,0.1298,0.2976,0.0436,0.0412,0.0073,0.3333,0.0024,0.8067,0.8471,0.7251,0.2419,0.8344,0.2841,0.2406,0.2120,0.2840,0.8527,0.3501,0.1794,0.1235
