ChIP,ChIP gene #,2021_GoldrathLab_Brd4___BRD4_TE-CD8,2021_GoldrathLab_Brd4___BRD4_NAV-CD8,2021_GoldrathLab_Brd4___BRD4_MP-CD8,2020_PNAS_KwesiMaliepaard___H3K79me2_naive-CD8,2020_PNAS_KwesiMaliepaard___H3K79me2_mem-CD8,2020_PNAS_KwesiMaliepaard___H3K4me3_mem-CD8,2019_IMMUNITY_Veeken___Eomes_LCMV-d07-CD8,2018_SCIENCE_Pace_native___H3K9me3_native_invitro-d3-CD8-WT,2018_IMMUNITY_Page___Tox_LCMVova_CNS-OTI-CD8-WT,2018_IMMUNITY_Page___Tox_LCMVova_CNS-OTI-CD8-ToxKO,2018_FRONTIERS_IMMUNOL_Li___Eomes_invitro-act-OTI-EomesOE,2017_PNAS_Li___STAT5B_noIL2-CD8,2017_PNAS_Li___STAT5B_IL2-WT-CD4,2017_PNAS_Li___STAT5B_IL2-UP-deletion-CD4,2017_PNAS_Li___STAT5B_IL2-IN2-deletion-CD4,2017_PNAS_Li___STAT5B_IL2-IN1-deletion-CD4,2017_PNAS_Li___STAT5B_IL2-CD8,2017_PNAS_Li___STAT5B_IL2-CD4,2017_PNAS_Li___STAT3_noIL21-CD4,2017_PNAS_Li___STAT3_IL21-CD4,2017_PNAS_Li___H3K4me3-noIL2-CD4,2017_PNAS_Li___H3K4me3_IL2-CD4,2017_PNAS_Li___H3K27Ac-noIL2-CD4,2017_PNAS_Li___H3K27Ac_IL2-WT-CD4,2017_PNAS_Li___H3K27Ac_IL2-UP-deletion-CD4,2017_PNAS_Li___H3K27Ac_IL2-IN2-deletion-CD4,2017_PNAS_Li___H3K27Ac_IL2-IN1-deletion-CD4,2017_PNAS_Li___H3K27Ac_IL2-CD4,2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-TN,2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-TE,2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-MP,2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-Memory,2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-TN,2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-TE,2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-MP,2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-Memory,2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-TN,2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-TE,2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-MP,2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-Memory,2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-TN,2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-TE,2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-MP,2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-Memory,2017_NAT_IMMUNOL_Shan___H3K4Me3_LCMVarmD4-P14-CD8-WT,2017_NAT_IMMUNOL_Shan___H3K4Me3_LCMVarmD4-P14-CD8-Runx3KO,2017_NAT_IMMUNOL_Shan___H3K4Me1_LCMVarmD4-P14-CD8-Runx3KO,2017_NAT_IMMUNOL_Shan___H3K27Me3_LCMVarmD4-P14-CD8-WT,2017_NAT_IMMUNOL_Shan___H3K27Me3_LCMVarmD4-P14-CD8-Runx3KO,2017_NAT_IMMUNOL_Shan___H3K27Ac_LCMVarmD4-P14-CD8-WT,2017_NAT_IMMUNOL_Shan___H3K27Ac_LCMVarmD4-P14-CD8-Runx3KO,2017_NAT_IMMUNOL_Shan___CBFb_Naive_P14-CD8-WT,2017_NAT_IMMUNOL_Shan___CBFb_Naive_P14-CD8-CbfbKO,2017_NAT_IMMUNOL_Shan___CBFb_LCMVarmD8_P14-CD8-WT,2016_SCIENCE_Mackay___Hobit_invitro-CD8,2016_SCIENCE_Mackay___Blimp1-Bio_invitro-CD8,2016_NAT_IMMUNOL_Xing___Tcf1_naive-CD8-WT,2016_NAT_IMMUNOL_Roychoudhuri___p300_invitro-CD8-WT,2016_NAT_IMMUNOL_Roychoudhuri___JunD_invitro-stim-CD8-WT,2016_NAT_IMMUNOL_Roychoudhuri___JunD_invitro-stim-CD8-Bach2KO,2015_JEM_Dominguez___Tbet_LCMVarm-D8-CD8-Zeb2KO,2015_JEM_Dominguez___Tbet_LCMVarm-D8-CD8-WT,2015_JEM_Dominguez___Tbet_LCMVarm-D8-CD8-Il12-WT,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-PI-1h-WT,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-PI-1h-Nfat1KO-CA-RIT-RV,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-PI-1h-Nfat1KO,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-Nfat1KO-CA-RIT-RV,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-Nfat1KO,2014_NAT_IMMUNOL_Kurachi___JunD-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___JunB-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___IRF4-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___IgG-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___H3K4me3-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___H3K4me1-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___H3K36me3-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___H3K27me3-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___H3K27ac-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___cJun-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___BATF-invitro-d3-CD8,2013_PLOS_ONE_Lotem___Runx3_invitro-NAV-CD8,2013_PLOS_ONE_Lotem___Runx3_invitro-Il2-CD8,2013_PLOS_ONE_Lotem___H3K4me1_invitro-NAV-CD8,2013_PLOS_ONE_Lotem___H3K4me1_invitro-Il2-CD8,2013_IMMUNITY_KIM___Foxo1_naive-CD8-WT,2013_IMMUNITY_KIM___Foxo1_Biotin_naive-CD8-WT
2018_FRONTIERS_IMMUNOL_Li___Eomes_invitro-act-OTI-EomesOE,1642,0.1387,0.1202,0.1497,0.1018,0.1077,0.1084,0.2965,0.0147,0.0936,0.0680,1.0000,0.0277,0.2423,0.1221,0.1328,0.2328,0.2742,0.2318,0.0172,0.2080,0.1069,0.1061,0.1096,0.1095,0.1065,0.1065,0.1067,0.1090,0.0965,0.1015,0.1004,0.1058,0.1231,0.1131,0.1260,0.1333,0.1170,0.1549,0.1626,0.0896,0.0977,0.1182,0.1156,0.1256,0.1107,0.1096,0.1730,0.1630,0.1669,0.1050,0.1102,0.1387,0.0141,0.1700,0.0530,0.2111,0.1333,0.0270,0.1991,0.1837,0.1827,0.1900,0.1124,0.2258,0.2359,0.0540,0.2227,0.0202,0.1349,0.0252,0.2891,0.0037,0.1032,0.1221,0.1118,0.1466,0.1147,0.0858,0.3022,0.2434,0.3046,0.1106,0.2714,0.1345,0.1314
2017_PNAS_Li___STAT5B_noIL2-CD8,282,0.0122,0.0126,0.0136,0.0161,0.0166,0.0142,0.0292,0.0000,0.0137,0.0261,0.0277,1.0000,0.0313,0.0174,0.0139,0.0256,0.0620,0.0122,0.0893,0.0196,0.0136,0.0131,0.0113,0.0122,0.0132,0.0116,0.0124,0.0121,0.0116,0.0128,0.0133,0.0131,0.0140,0.0128,0.0136,0.0132,0.0233,0.0172,0.0193,0.0089,0.0125,0.0122,0.0117,0.0132,0.0144,0.0141,0.0130,0.0128,0.0122,0.0108,0.0122,0.0219,0.5143,0.0233,0.2115,0.0580,0.0188,0.0147,0.0251,0.0211,0.0166,0.0352,0.0138,0.0176,0.0159,0.0094,0.0160,0.0085,0.0814,0.0870,0.0217,0.1290,0.0128,0.0134,0.0137,0.0182,0.0128,0.0208,0.0298,0.0190,0.0184,0.0129,0.0152,0.0256,0.0346
2017_PNAS_Li___STAT5B_IL2-WT-CD4,1746,0.1402,0.1474,0.1513,0.1247,0.1306,0.1260,0.1536,0.0098,0.1249,0.0855,0.2423,0.0313,1.0000,0.1742,0.2181,0.8318,0.5168,0.3580,0.0155,0.2923,0.1268,0.1275,0.1307,0.1343,0.1300,0.1346,0.1320,0.1342,0.1240,0.1280,0.1177,0.1232,0.1373,0.1262,0.1332,0.1453,0.0942,0.1545,0.1621,0.0716,0.1270,0.1331,0.1289,0.1415,0.1301,0.1276,0.1815,0.1487,0.1394,0.1274,0.1341,0.1483,0.0191,0.1550,0.0476,0.1824,0.1661,0.0244,0.2108,0.1936,0.1607,0.0952,0.1265,0.2081,0.2240,0.0502,0.2302,0.0212,0.0909,0.0063,0.2479,0.0067,0.1226,0.1369,0.1289,0.1267,0.1304,0.1010,0.2262,0.2319,0.2481,0.1258,0.2598,0.1667,0.1670
2017_PNAS_Li___STAT5B_IL2-UP-deletion-CD4,7602,0.5491,0.5242,0.5208,0.5508,0.5363,0.6142,0.0756,0.0042,0.4729,0.2054,0.1221,0.0174,0.1742,1.0000,0.6009,0.1744,0.1989,0.3659,0.0153,0.2335,0.6197,0.6198,0.6180,0.6390,0.6261,0.6269,0.6295,0.6294,0.4510,0.5035,0.4876,0.6220,0.5880,0.5991,0.5974,0.5693,0.1161,0.3213,0.3083,0.0682,0.4994,0.6060,0.6113,0.5529,0.6143,0.6144,0.3950,0.2301,0.1921,0.5961,0.6013,0.4478,0.0111,0.5026,0.0173,0.1435,0.4468,0.0194,0.4131,0.4662,0.4613,0.0602,0.6065,0.3638,0.2572,0.0867,0.2382,0.0382,0.0296,0.0069,0.3024,0.0021,0.6173,0.6037,0.5732,0.2436,0.6110,0.2717,0.2065,0.1850,0.2403,0.6026,0.2798,0.1952,0.1469
2017_PNAS_Li___STAT5B_IL2-IN2-deletion-CD4,5473,0.4501,0.4584,0.4514,0.4356,0.4293,0.4604,0.0708,0.0047,0.4702,0.2302,0.1328,0.0139,0.2181,0.6009,1.0000,0.2152,0.2350,0.3480,0.0167,0.2442,0.4643,0.4633,0.4723,0.4794,0.4700,0.4723,0.4734,0.4758,0.3673,0.4003,0.3901,0.4773,0.4528,0.4477,0.4600,0.4568,0.1018,0.2795,0.2706,0.0588,0.4454,0.4709,0.4809,0.4682,0.4671,0.4673,0.3382,0.2089,0.1786,0.4803,0.4801,0.4294,0.0093,0.4445,0.0195,0.1458,0.4151,0.0204,0.3580,0.3914,0.4056,0.0592,0.4569,0.3136,0.2354,0.0815,0.2297,0.0332,0.0330,0.0074,0.2880,0.0019,0.4625,0.4613,0.4634,0.2188,0.4583,0.2413,0.2029,0.1914,0.2264,0.4514,0.2690,0.1984,0.1611
2017_PNAS_Li___STAT5B_IL2-IN1-deletion-CD4,1710,0.1353,0.1418,0.1472,0.1205,0.1276,0.1224,0.1600,0.0101,0.1228,0.0777,0.2328,0.0256,0.8318,0.1744,0.2152,1.0000,0.5509,0.3565,0.0159,0.2940,0.1242,0.1239,0.1270,0.1300,0.1279,0.1299,0.1283,0.1299,0.1257,0.1249,0.1176,0.1199,0.1351,0.1219,0.1299,0.1417,0.0918,0.1515,0.1577,0.0752,0.1286,0.1303,0.1260,0.1400,0.1263,0.1237,0.1745,0.1542,0.1363,0.1224,0.1292,0.1483,0.0163,0.1515,0.0455,0.1879,0.1599,0.0282,0.2068,0.1903,0.1570,0.1033,0.1230,0.1981,0.2281,0.0465,0.2293,0.0189,0.0831,0.0098,0.2351,0.0103,0.1205,0.1332,0.1269,0.1254,0.1258,0.1020,0.2175,0.2330,0.2550,0.1238,0.2592,0.1669,0.1723
2017_PNAS_Li___STAT5B_IL2-CD8,2526,0.1692,0.1720,0.1821,0.1550,0.1590,0.1570,0.1488,0.0077,0.1452,0.0944,0.2742,0.0620,0.5168,0.1989,0.2350,0.5509,1.0000,0.4156,0.0250,0.3147,0.1575,0.1562,0.1582,0.1640,0.1598,0.1618,0.1600,0.1605,0.1448,0.1549,0.1523,0.1546,0.1728,0.1587,0.1687,0.1803,0.1171,0.1849,0.1991,0.0888,0.1534,0.1649,0.1613,0.1702,0.1591,0.1564,0.2067,0.1746,0.1592,0.1516,0.1615,0.1845,0.0469,0.1952,0.0537,0.2249,0.1915,0.0296,0.2648,0.2455,0.1868,0.1047,0.1603,0.2535,0.2778,0.0583,0.2721,0.0286,0.0860,0.0179,0.2897,0.0105,0.1523,0.1727,0.1625,0.1612,0.1640,0.1153,0.2690,0.2671,0.2923,0.1610,0.2952,0.1654,0.1634
2017_PNAS_Li___STAT5B_IL2-CD4,5394,0.3360,0.3286,0.3448,0.2965,0.2911,0.3335,0.1247,0.0087,0.2561,0.1301,0.2318,0.0122,0.3580,0.3659,0.3480,0.3565,0.4156,1.0000,0.0209,0.3351,0.3332,0.3330,0.3355,0.3394,0.3335,0.3368,0.3366,0.3361,0.2566,0.2940,0.2871,0.3239,0.3433,0.3360,0.3446,0.3550,0.1454,0.2977,0.2935,0.0931,0.2879,0.3413,0.3367,0.3282,0.3333,0.3285,0.3271,0.2458,0.2165,0.3187,0.3332,0.3028,0.0123,0.3491,0.0233,0.1945,0.3257,0.0282,0.4052,0.4239,0.3375,0.0787,0.3348,0.3894,0.3274,0.0765,0.3167,0.0361,0.0614,0.0123,0.3987,0.0025,0.3230,0.3500,0.3123,0.2384,0.3406,0.1850,0.3272,0.2712,0.3214,0.3348,0.3547,0.1861,0.1505
2017_PNAS_Li___STAT3_noIL21-CD4,238,0.0148,0.0186,0.0144,0.0162,0.0159,0.0128,0.0294,0.0250,0.0176,0.0155,0.0172,0.0893,0.0155,0.0153,0.0167,0.0159,0.0250,0.0209,1.0000,0.0422,0.0132,0.0132,0.0132,0.0136,0.0132,0.0135,0.0129,0.0131,0.0153,0.0157,0.0156,0.0131,0.0145,0.0124,0.0136,0.0143,0.0103,0.0131,0.0139,0.0044,0.0159,0.0132,0.0133,0.0153,0.0134,0.0136,0.0169,0.0113,0.0122,0.0136,0.0133,0.0219,0.0833,0.0182,0.0508,0.0266,0.0228,0.0000,0.0183,0.0180,0.0202,0.0210,0.0129,0.0166,0.0191,0.0095,0.0196,0.0086,0.0222,0.0208,0.0162,0.0625,0.0132,0.0134,0.0137,0.0130,0.0128,0.0192,0.0237,0.0363,0.0185,0.0129,0.0230,0.0257,0.0276
2017_PNAS_Li___STAT3_IL21-CD4,2779,0.2308,0.2371,0.2376,0.2011,0.2061,0.2096,0.1403,0.0040,0.1947,0.1153,0.2080,0.0196,0.2923,0.2335,0.2442,0.2940,0.3147,0.3351,0.0422,1.0000,0.2086,0.2082,0.2114,0.2163,0.2088,0.2140,0.2106,0.2125,0.1905,0.2047,0.2000,0.2045,0.2175,0.2056,0.2175,0.2243,0.1165,0.2025,0.2041,0.0703,0.2036,0.2173,0.2167,0.2320,0.2076,0.2076,0.2520,0.1779,0.1592,0.2097,0.2216,0.2270,0.0159,0.2383,0.0276,0.2000,0.2345,0.0354,0.2735,0.2647,0.2365,0.1020,0.2047,0.2952,0.2606,0.0927,0.2515,0.0435,0.0678,0.0140,0.2768,0.0041,0.2039,0.2168,0.2119,0.1589,0.2110,0.1488,0.2398,0.2423,0.2765,0.2068,0.2778,0.1989,0.1540
2017_PNAS_Li___H3K4me3-noIL2-CD4,13677,0.6609,0.5821,0.5642,0.6716,0.6305,0.9168,0.0578,0.0041,0.4479,0.1615,0.1069,0.0136,0.1268,0.6197,0.4643,0.1242,0.1575,0.3332,0.0132,0.2086,1.0000,0.9718,0.8911,0.9028,0.9264,0.9096,0.9222,0.8955,0.4831,0.6062,0.5531,0.8957,0.8176,0.9165,0.8270,0.7680,0.1422,0.3877,0.3660,0.0779,0.5204,0.8581,0.8380,0.6156,0.9010,0.8948,0.4460,0.2718,0.2221,0.7581,0.7904,0.4174,0.0091,0.5087,0.0141,0.1228,0.4382,0.0164,0.4302,0.5306,0.4798,0.0456,0.8732,0.3909,0.2558,0.0808,0.2298,0.0386,0.0263,0.0077,0.3008,0.0018,0.9455,0.8604,0.7095,0.2973,0.9137,0.2720,0.2028,0.1714,0.2196,0.9092,0.2682,0.1812,0.1178
2017_PNAS_Li___H3K4me3_IL2-CD4,13823,0.6602,0.5801,0.5602,0.6612,0.6219,0.9266,0.0595,0.0041,0.4455,0.1600,0.1061,0.0131,0.1275,0.6198,0.4633,0.1239,0.1562,0.3330,0.0132,0.2082,0.9718,1.0000,0.8900,0.9058,0.9337,0.9093,0.9244,0.8952,0.4754,0.5991,0.5470,0.8946,0.8158,0.9169,0.8260,0.7678,0.1449,0.3912,0.3694,0.0806,0.5139,0.8522,0.8329,0.6085,0.9074,0.8988,0.4450,0.2774,0.2260,0.7596,0.7839,0.4145,0.0086,0.5089,0.0141,0.1215,0.4340,0.0168,0.4318,0.5295,0.4800,0.0465,0.8777,0.3925,0.2552,0.0801,0.2282,0.0381,0.0263,0.0077,0.3008,0.0018,0.9460,0.8618,0.7019,0.3023,0.9134,0.2714,0.2029,0.1705,0.2208,0.9122,0.2671,0.1792,0.1186
2017_PNAS_Li___H3K27Ac-noIL2-CD4,11701,0.6759,0.5913,0.5823,0.6917,0.6532,0.8611,0.0623,0.0042,0.4520,0.1649,0.1096,0.0113,0.1307,0.6180,0.4723,0.1270,0.1582,0.3355,0.0132,0.2114,0.8911,0.8900,1.0000,0.9118,0.8960,0.9275,0.9000,0.9514,0.4958,0.6234,0.5708,0.8774,0.7983,0.8872,0.8342,0.7614,0.1152,0.3490,0.3297,0.0589,0.5422,0.8813,0.8685,0.6475,0.8439,0.8369,0.4415,0.2371,0.1867,0.7983,0.8078,0.4233,0.0075,0.5199,0.0132,0.1208,0.4441,0.0150,0.4378,0.5327,0.4949,0.0492,0.8416,0.3922,0.2566,0.0831,0.2321,0.0400,0.0258,0.0066,0.3016,0.0014,0.8963,0.8602,0.7354,0.2621,0.9220,0.2702,0.2031,0.1780,0.2267,0.8855,0.2823,0.1836,0.1220
2017_PNAS_Li___H3K27Ac_IL2-WT-CD4,12167,0.6639,0.5871,0.5760,0.6795,0.6435,0.8799,0.0622,0.0038,0.4523,0.1637,0.1095,0.0122,0.1343,0.6390,0.4794,0.1300,0.1640,0.3394,0.0136,0.2163,0.9028,0.9058,0.9118,1.0000,0.9205,0.9301,0.9334,0.9233,0.4961,0.6058,0.5602,0.8799,0.7937,0.8857,0.8239,0.7508,0.1287,0.3769,0.3554,0.0725,0.5282,0.8620,0.8457,0.6325,0.8611,0.8606,0.4444,0.2602,0.2085,0.7721,0.7972,0.4263,0.0080,0.5139,0.0136,0.1249,0.4430,0.0155,0.4406,0.5302,0.4897,0.0472,0.8518,0.3963,0.2609,0.0830,0.2353,0.0399,0.0263,0.0080,0.3049,0.0014,0.9022,0.8482,0.7182,0.2827,0.9070,0.2718,0.2041,0.1740,0.2214,0.8824,0.2773,0.1824,0.1192
2017_PNAS_Li___H3K27Ac_IL2-UP-deletion-CD4,12990,0.6527,0.5742,0.5571,0.6610,0.6224,0.9209,0.0588,0.0041,0.4443,0.1584,0.1065,0.0132,0.1300,0.6261,0.4700,0.1279,0.1598,0.3335,0.0132,0.2088,0.9264,0.9337,0.8960,0.9205,1.0000,0.9172,0.9671,0.9055,0.4743,0.5974,0.5508,0.8923,0.8097,0.9116,0.8270,0.7587,0.1443,0.3887,0.3699,0.0789,0.5114,0.8531,0.8314,0.6154,0.8967,0.8923,0.4432,0.2738,0.2207,0.7651,0.7871,0.4152,0.0086,0.5091,0.0141,0.1219,0.4360,0.0164,0.4338,0.5277,0.4776,0.0471,0.8875,0.3919,0.2527,0.0794,0.2267,0.0382,0.0254,0.0082,0.2982,0.0018,0.9309,0.8548,0.6944,0.3004,0.9162,0.2682,0.2013,0.1710,0.2160,0.9068,0.2707,0.1792,0.1184
2017_PNAS_Li___H3K27Ac_IL2-IN2-deletion-CD4,12233,0.6583,0.5815,0.5670,0.6835,0.6417,0.8729,0.0604,0.0037,0.4450,0.1620,0.1065,0.0116,0.1346,0.6269,0.4723,0.1299,0.1618,0.3368,0.0135,0.2140,0.9096,0.9093,0.9275,0.9301,0.9172,1.0000,0.9248,0.9399,0.4929,0.6169,0.5642,0.8778,0.7962,0.8955,0.8262,0.7504,0.1191,0.3578,0.3368,0.0648,0.5281,0.8592,0.8471,0.6301,0.8518,0.8489,0.4367,0.2426,0.1925,0.7870,0.8038,0.4206,0.0079,0.5038,0.0134,0.1222,0.4385,0.0162,0.4368,0.5335,0.4833,0.0465,0.8555,0.3893,0.2547,0.0819,0.2305,0.0389,0.0254,0.0069,0.3033,0.0014,0.9057,0.8607,0.7290,0.2679,0.9254,0.2716,0.2008,0.1695,0.2213,0.8971,0.2736,0.1816,0.1192
2017_PNAS_Li___H3K27Ac_IL2-IN1-deletion-CD4,12574,0.6585,0.5764,0.5619,0.6662,0.6287,0.9100,0.0594,0.0037,0.4494,0.1597,0.1067,0.0124,0.1320,0.6295,0.4734,0.1283,0.1600,0.3366,0.0129,0.2106,0.9222,0.9244,0.9000,0.9334,0.9671,0.9248,1.0000,0.9070,0.4823,0.6041,0.5556,0.8955,0.8067,0.9027,0.8233,0.7570,0.1423,0.3850,0.3656,0.0783,0.5206,0.8544,0.8382,0.6202,0.8898,0.8853,0.4462,0.2695,0.2188,0.7697,0.7920,0.4180,0.0083,0.5114,0.0138,0.1233,0.4364,0.0166,0.4374,0.5295,0.4823,0.0476,0.8761,0.3913,0.2544,0.0803,0.2287,0.0391,0.0257,0.0078,0.3022,0.0014,0.9242,0.8537,0.7028,0.2974,0.9103,0.2684,0.2014,0.1735,0.2185,0.8978,0.2715,0.1812,0.1198
2017_PNAS_Li___H3K27Ac_IL2-CD4,11747,0.6723,0.5924,0.5798,0.6887,0.6481,0.8687,0.0624,0.0042,0.4515,0.1651,0.1090,0.0121,0.1342,0.6294,0.4758,0.1299,0.1605,0.3361,0.0131,0.2125,0.8955,0.8952,0.9514,0.9233,0.9055,0.9399,0.9070,1.0000,0.4986,0.6215,0.5706,0.8811,0.7981,0.8923,0.8338,0.7582,0.1191,0.3578,0.3355,0.0629,0.5370,0.8706,0.8603,0.6447,0.8500,0.8462,0.4417,0.2435,0.1920,0.7964,0.8125,0.4236,0.0079,0.5198,0.0136,0.1227,0.4456,0.0159,0.4439,0.5340,0.4963,0.0494,0.8506,0.3932,0.2563,0.0836,0.2325,0.0398,0.0266,0.0075,0.3047,0.0014,0.9007,0.8605,0.7322,0.2701,0.9222,0.2746,0.2037,0.1753,0.2288,0.8906,0.2819,0.1821,0.1207
2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-TN,5666,0.5026,0.4939,0.4707,0.5603,0.5478,0.4627,0.0588,0.0045,0.3287,0.1606,0.0965,0.0116,0.1240,0.4510,0.3673,0.1257,0.1448,0.2566,0.0153,0.1905,0.4831,0.4754,0.4958,0.4961,0.4743,0.4929,0.4823,0.4986,1.0000,0.5712,0.5812,0.5159,0.4677,0.4611,0.4838,0.4587,0.0594,0.2155,0.2018,0.0262,0.5513,0.5108,0.5278,0.4991,0.4648,0.4622,0.3055,0.1395,0.1111,0.5306,0.5199,0.3583,0.0063,0.3944,0.0144,0.1186,0.4050,0.0170,0.3539,0.3871,0.4105,0.0547,0.4523,0.2840,0.2030,0.0967,0.1937,0.0441,0.0229,0.0081,0.2403,0.0027,0.4873,0.4742,0.5284,0.1710,0.4793,0.2791,0.1757,0.1770,0.1947,0.4643,0.2365,0.1904,0.1299
2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-TE,7288,0.6059,0.5308,0.5335,0.6017,0.5844,0.5822,0.0606,0.0043,0.3663,0.1714,0.1015,0.0128,0.1280,0.5035,0.4003,0.1249,0.1549,0.2940,0.0157,0.2047,0.6062,0.5991,0.6234,0.6058,0.5974,0.6169,0.6041,0.6215,0.5712,1.0000,0.6459,0.6495,0.5637,0.5862,0.5974,0.5562,0.0825,0.2485,0.2294,0.0345,0.5273,0.6406,0.6512,0.5765,0.5879,0.5834,0.3447,0.1577,0.1288,0.6697,0.6442,0.3905,0.0071,0.4697,0.0113,0.1138,0.4155,0.0142,0.3885,0.4453,0.4660,0.0574,0.5651,0.3169,0.2228,0.0936,0.2064,0.0393,0.0254,0.0071,0.2667,0.0022,0.6124,0.5866,0.6202,0.1910,0.6033,0.2893,0.1851,0.1805,0.2134,0.5855,0.2528,0.1754,0.1237
2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-MP,6520,0.5326,0.5055,0.4905,0.5591,0.5518,0.5350,0.0640,0.0031,0.3586,0.1625,0.1004,0.0133,0.1177,0.4876,0.3901,0.1176,0.1523,0.2871,0.0156,0.2000,0.5531,0.5470,0.5708,0.5602,0.5508,0.5642,0.5556,0.5706,0.5812,0.6459,1.0000,0.5965,0.5214,0.5318,0.5460,0.5134,0.0750,0.2520,0.2310,0.0346,0.5151,0.5771,0.5998,0.5447,0.5336,0.5337,0.3293,0.1759,0.1346,0.5983,0.5814,0.3751,0.0086,0.4231,0.0156,0.1242,0.4056,0.0179,0.3843,0.4254,0.4300,0.0516,0.5225,0.3185,0.2227,0.0868,0.2091,0.0399,0.0246,0.0110,0.2654,0.0024,0.5597,0.5397,0.5877,0.1974,0.5485,0.2693,0.1856,0.1764,0.2028,0.5328,0.2464,0.1809,0.1285
2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-Memory,11227,0.6688,0.5902,0.5722,0.6895,0.6542,0.8759,0.0572,0.0044,0.4656,0.1665,0.1058,0.0131,0.1232,0.6220,0.4773,0.1199,0.1546,0.3239,0.0131,0.2045,0.8957,0.8946,0.8774,0.8799,0.8923,0.8778,0.8955,0.8811,0.5159,0.6495,0.5965,1.0000,0.7814,0.8636,0.8063,0.7364,0.1256,0.3647,0.3430,0.0668,0.5431,0.8593,0.8573,0.6429,0.8644,0.8673,0.4323,0.2542,0.2081,0.7879,0.8043,0.4217,0.0087,0.5140,0.0141,0.1227,0.4436,0.0160,0.4251,0.5118,0.4837,0.0463,0.8326,0.3759,0.2449,0.0780,0.2240,0.0388,0.0242,0.0073,0.2926,0.0015,0.9096,0.8184,0.7235,0.2801,0.8753,0.2767,0.1973,0.1737,0.2161,0.8618,0.2655,0.1846,0.1195
2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-TN,12275,0.6438,0.5722,0.5622,0.6564,0.6217,0.8026,0.0684,0.0045,0.4278,0.1650,0.1231,0.0140,0.1373,0.5880,0.4528,0.1351,0.1728,0.3433,0.0145,0.2175,0.8176,0.8158,0.7983,0.7937,0.8097,0.7962,0.8067,0.7981,0.4677,0.5637,0.5214,0.7814,1.0000,0.8425,0.8665,0.8255,0.1490,0.3811,0.3682,0.0851,0.5050,0.7895,0.7582,0.5963,0.7839,0.7813,0.4924,0.2709,0.2215,0.6927,0.7102,0.4193,0.0095,0.5212,0.0155,0.1307,0.4478,0.0175,0.4536,0.5542,0.4945,0.0560,0.7960,0.4246,0.2770,0.0819,0.2461,0.0394,0.0290,0.0090,0.3197,0.0020,0.8161,0.8455,0.6731,0.2885,0.8369,0.2599,0.2159,0.1958,0.2465,0.8501,0.3085,0.1918,0.1264
