ChIP,ChIP gene #,2021_GoldrathLab_Brd4___BRD4_TE-CD8,2021_GoldrathLab_Brd4___BRD4_NAV-CD8,2021_GoldrathLab_Brd4___BRD4_MP-CD8,2020_PNAS_KwesiMaliepaard___H3K79me2_naive-CD8,2020_PNAS_KwesiMaliepaard___H3K79me2_mem-CD8,2020_PNAS_KwesiMaliepaard___H3K4me3_mem-CD8,2019_IMMUNITY_Veeken___Eomes_LCMV-d07-CD8,2018_SCIENCE_Pace_native___H3K9me3_native_invitro-d3-CD8-WT,2018_IMMUNITY_Page___Tox_LCMVova_CNS-OTI-CD8-WT,2018_IMMUNITY_Page___Tox_LCMVova_CNS-OTI-CD8-ToxKO,2018_FRONTIERS_IMMUNOL_Li___Eomes_invitro-act-OTI-EomesOE,2017_PNAS_Li___STAT5B_noIL2-CD8,2017_PNAS_Li___STAT5B_IL2-WT-CD4,2017_PNAS_Li___STAT5B_IL2-UP-deletion-CD4,2017_PNAS_Li___STAT5B_IL2-IN2-deletion-CD4,2017_PNAS_Li___STAT5B_IL2-IN1-deletion-CD4,2017_PNAS_Li___STAT5B_IL2-CD8,2017_PNAS_Li___STAT5B_IL2-CD4,2017_PNAS_Li___STAT3_noIL21-CD4,2017_PNAS_Li___STAT3_IL21-CD4,2017_PNAS_Li___H3K4me3-noIL2-CD4,2017_PNAS_Li___H3K4me3_IL2-CD4,2017_PNAS_Li___H3K27Ac-noIL2-CD4,2017_PNAS_Li___H3K27Ac_IL2-WT-CD4,2017_PNAS_Li___H3K27Ac_IL2-UP-deletion-CD4,2017_PNAS_Li___H3K27Ac_IL2-IN2-deletion-CD4,2017_PNAS_Li___H3K27Ac_IL2-IN1-deletion-CD4,2017_PNAS_Li___H3K27Ac_IL2-CD4,2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-TN,2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-TE,2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-MP,2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-Memory,2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-TN,2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-TE,2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-MP,2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-Memory,2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-TN,2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-TE,2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-MP,2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-Memory,2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-TN,2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-TE,2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-MP,2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-Memory,2017_NAT_IMMUNOL_Shan___H3K4Me3_LCMVarmD4-P14-CD8-WT,2017_NAT_IMMUNOL_Shan___H3K4Me3_LCMVarmD4-P14-CD8-Runx3KO,2017_NAT_IMMUNOL_Shan___H3K4Me1_LCMVarmD4-P14-CD8-Runx3KO,2017_NAT_IMMUNOL_Shan___H3K27Me3_LCMVarmD4-P14-CD8-WT,2017_NAT_IMMUNOL_Shan___H3K27Me3_LCMVarmD4-P14-CD8-Runx3KO,2017_NAT_IMMUNOL_Shan___H3K27Ac_LCMVarmD4-P14-CD8-WT,2017_NAT_IMMUNOL_Shan___H3K27Ac_LCMVarmD4-P14-CD8-Runx3KO,2017_NAT_IMMUNOL_Shan___CBFb_Naive_P14-CD8-WT,2017_NAT_IMMUNOL_Shan___CBFb_Naive_P14-CD8-CbfbKO,2017_NAT_IMMUNOL_Shan___CBFb_LCMVarmD8_P14-CD8-WT,2016_SCIENCE_Mackay___Hobit_invitro-CD8,2016_SCIENCE_Mackay___Blimp1-Bio_invitro-CD8,2016_NAT_IMMUNOL_Xing___Tcf1_naive-CD8-WT,2016_NAT_IMMUNOL_Roychoudhuri___p300_invitro-CD8-WT,2016_NAT_IMMUNOL_Roychoudhuri___JunD_invitro-stim-CD8-WT,2016_NAT_IMMUNOL_Roychoudhuri___JunD_invitro-stim-CD8-Bach2KO,2015_JEM_Dominguez___Tbet_LCMVarm-D8-CD8-Zeb2KO,2015_JEM_Dominguez___Tbet_LCMVarm-D8-CD8-WT,2015_JEM_Dominguez___Tbet_LCMVarm-D8-CD8-Il12-WT,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-PI-1h-WT,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-PI-1h-Nfat1KO-CA-RIT-RV,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-PI-1h-Nfat1KO,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-Nfat1KO-CA-RIT-RV,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-Nfat1KO,2014_NAT_IMMUNOL_Kurachi___JunD-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___JunB-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___IRF4-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___IgG-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___H3K4me3-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___H3K4me1-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___H3K36me3-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___H3K27me3-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___H3K27ac-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___cJun-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___BATF-invitro-d3-CD8,2013_PLOS_ONE_Lotem___Runx3_invitro-NAV-CD8,2013_PLOS_ONE_Lotem___Runx3_invitro-Il2-CD8,2013_PLOS_ONE_Lotem___H3K4me1_invitro-NAV-CD8,2013_PLOS_ONE_Lotem___H3K4me1_invitro-Il2-CD8,2013_IMMUNITY_KIM___Foxo1_naive-CD8-WT,2013_IMMUNITY_KIM___Foxo1_Biotin_naive-CD8-WT
2018_FRONTIERS_IMMUNOL_Li___Eomes_invitro-act-OTI-EomesOE,1642,0.1568,0.1479,0.1679,0.1188,0.1222,0.1361,0.2724,0.0038,0.1347,0.1090,1.0000,0.0148,0.2913,0.1558,0.1649,0.2857,0.3197,0.2699,0.0254,0.2695,0.1312,0.1290,0.1372,0.1334,0.1356,0.1342,0.1363,0.1382,0.1213,0.1355,0.1281,0.1299,0.1543,0.1372,0.1521,0.1621,0.1274,0.1720,0.1785,0.0627,0.1205,0.1395,0.1374,0.1350,0.1394,0.1374,0.2537,0.1589,0.1434,0.1366,0.1394,0.1525,0.0111,0.1927,0.0410,0.2384,0.1729,0.0532,0.2349,0.2065,0.2065,0.1470,0.1345,0.2460,0.2729,0.0855,0.2896,0.0280,0.1281,0.0224,0.3027,0.0077,0.1293,0.1466,0.1383,0.1606,0.1399,0.0920,0.3339,0.2333,0.3382,0.1378,0.3123,0.1616,0.1262
2017_PNAS_Li___STAT5B_noIL2-CD8,282,0.0116,0.0121,0.0125,0.0104,0.0111,0.0109,0.0308,0.0000,0.0122,0.0175,0.0148,1.0000,0.0171,0.0113,0.0102,0.0172,0.0407,0.0152,0.0435,0.0182,0.0111,0.0105,0.0103,0.0103,0.0102,0.0102,0.0097,0.0102,0.0079,0.0086,0.0087,0.0106,0.0089,0.0108,0.0109,0.0105,0.0214,0.0128,0.0146,0.0222,0.0110,0.0099,0.0095,0.0116,0.0106,0.0108,0.0114,0.0110,0.0131,0.0108,0.0107,0.0156,0.5600,0.0160,0.2222,0.0379,0.0133,0.0000,0.0168,0.0146,0.0159,0.0119,0.0111,0.0087,0.0139,0.0076,0.0163,0.0000,0.0789,0.1143,0.0142,0.2381,0.0106,0.0104,0.0116,0.0127,0.0104,0.0183,0.0152,0.0127,0.0175,0.0109,0.0103,0.0190,0.0133
2017_PNAS_Li___STAT5B_IL2-WT-CD4,1746,0.1577,0.1516,0.1599,0.1326,0.1368,0.1498,0.1637,0.0000,0.1455,0.1032,0.2913,0.0171,1.0000,0.1915,0.2349,0.8557,0.5346,0.3534,0.0235,0.2726,0.1477,0.1474,0.1511,0.1504,0.1513,0.1518,0.1540,0.1506,0.1339,0.1493,0.1488,0.1473,0.1631,0.1485,0.1612,0.1681,0.1125,0.1661,0.1636,0.0561,0.1386,0.1502,0.1476,0.1511,0.1529,0.1538,0.2182,0.1331,0.1318,0.1489,0.1530,0.1480,0.0137,0.1640,0.0238,0.2235,0.1552,0.0528,0.2211,0.2047,0.1809,0.0892,0.1447,0.2186,0.2524,0.0627,0.2777,0.0161,0.0831,0.0278,0.2523,0.0071,0.1464,0.1586,0.1521,0.1491,0.1507,0.1017,0.2627,0.1921,0.2439,0.1485,0.2914,0.1679,0.1302
2017_PNAS_Li___STAT5B_IL2-UP-deletion-CD4,7602,0.6034,0.5704,0.5888,0.5849,0.5723,0.6600,0.0796,0.0057,0.5274,0.2529,0.1558,0.0113,0.1915,1.0000,0.6367,0.1926,0.2485,0.4178,0.0203,0.2630,0.6616,0.6557,0.6729,0.6642,0.6661,0.6639,0.6685,0.6689,0.4873,0.5727,0.5397,0.6655,0.6327,0.6490,0.6485,0.6226,0.1139,0.3230,0.3021,0.0523,0.5705,0.6618,0.6579,0.6241,0.6477,0.6486,0.3584,0.1967,0.1727,0.6553,0.6460,0.4993,0.0097,0.5530,0.0146,0.1604,0.4480,0.0242,0.4598,0.5258,0.4887,0.0435,0.6496,0.4255,0.3302,0.0642,0.2871,0.0218,0.0378,0.0097,0.3672,0.0024,0.6568,0.6588,0.6528,0.2302,0.6578,0.2509,0.2840,0.1743,0.2170,0.6548,0.2751,0.2164,0.1458
2017_PNAS_Li___STAT5B_IL2-IN2-deletion-CD4,5473,0.5038,0.4956,0.4914,0.5036,0.5013,0.5289,0.0751,0.0051,0.5203,0.2651,0.1649,0.0102,0.2349,0.6367,1.0000,0.2376,0.2691,0.4088,0.0173,0.2551,0.5244,0.5239,0.5406,0.5338,0.5297,0.5328,0.5367,0.5383,0.4094,0.4822,0.4472,0.5404,0.5164,0.5201,0.5331,0.5198,0.1021,0.3005,0.2712,0.0500,0.5000,0.5360,0.5422,0.5359,0.5239,0.5242,0.3230,0.1826,0.1550,0.5383,0.5354,0.4732,0.0081,0.4912,0.0153,0.1629,0.4036,0.0283,0.4036,0.4531,0.4272,0.0506,0.5200,0.3675,0.3058,0.0615,0.2891,0.0263,0.0423,0.0122,0.3381,0.0020,0.5273,0.5340,0.5371,0.2180,0.5284,0.2095,0.2889,0.1720,0.2121,0.5236,0.2729,0.2146,0.1609
2017_PNAS_Li___STAT5B_IL2-IN1-deletion-CD4,1710,0.1578,0.1534,0.1618,0.1367,0.1403,0.1493,0.1607,0.0000,0.1467,0.1033,0.2857,0.0172,0.8557,0.1926,0.2376,1.0000,0.5358,0.3538,0.0201,0.2800,0.1466,0.1462,0.1518,0.1511,0.1514,0.1519,0.1541,0.1520,0.1380,0.1512,0.1508,0.1467,0.1647,0.1479,0.1627,0.1674,0.1037,0.1621,0.1638,0.0591,0.1432,0.1510,0.1471,0.1544,0.1523,0.1539,0.2231,0.1262,0.1163,0.1504,0.1567,0.1493,0.0137,0.1662,0.0239,0.2240,0.1591,0.0495,0.2238,0.2079,0.1800,0.0860,0.1442,0.2175,0.2510,0.0571,0.2781,0.0227,0.0799,0.0279,0.2558,0.0071,0.1465,0.1580,0.1544,0.1397,0.1508,0.1003,0.2591,0.1975,0.2514,0.1492,0.2897,0.1791,0.1358
2017_PNAS_Li___STAT5B_IL2-CD8,2526,0.2124,0.1985,0.2217,0.1838,0.1846,0.2100,0.1590,0.0025,0.1986,0.1297,0.3197,0.0407,0.5346,0.2485,0.2691,0.5358,1.0000,0.4649,0.0271,0.2989,0.2062,0.2046,0.2101,0.2057,0.2079,0.2085,0.2076,0.2106,0.1808,0.2022,0.2027,0.2034,0.2208,0.2074,0.2244,0.2280,0.1369,0.2038,0.2102,0.0764,0.1936,0.2107,0.2064,0.2031,0.2125,0.2131,0.2623,0.1664,0.1507,0.2042,0.2082,0.2024,0.0382,0.2296,0.0377,0.2733,0.2072,0.0512,0.3028,0.2864,0.2323,0.0887,0.2064,0.2940,0.3226,0.0568,0.3338,0.0215,0.0920,0.0277,0.3313,0.0154,0.2043,0.2190,0.2118,0.1774,0.2101,0.1358,0.3231,0.2238,0.2917,0.2095,0.3287,0.2036,0.1500
2017_PNAS_Li___STAT5B_IL2-CD4,5394,0.3948,0.3745,0.4046,0.3536,0.3537,0.4105,0.1161,0.0013,0.3377,0.1874,0.2699,0.0152,0.3534,0.4178,0.4088,0.3538,0.4649,1.0000,0.0228,0.3260,0.4095,0.4088,0.4177,0.4079,0.4068,0.4105,0.4096,0.4154,0.3269,0.3768,0.3522,0.4009,0.4278,0.4130,0.4304,0.4304,0.1418,0.3015,0.2908,0.0665,0.3638,0.4162,0.4055,0.3910,0.4182,0.4131,0.3627,0.2059,0.1728,0.4043,0.4113,0.3424,0.0140,0.3854,0.0242,0.2208,0.3409,0.0405,0.4702,0.4870,0.3869,0.0616,0.4053,0.4589,0.4048,0.0631,0.3785,0.0263,0.0699,0.0165,0.4687,0.0064,0.4080,0.4346,0.4089,0.2325,0.4193,0.1741,0.4026,0.2259,0.2856,0.4145,0.3594,0.2072,0.1434
2017_PNAS_Li___STAT3_noIL21-CD4,238,0.0181,0.0194,0.0180,0.0194,0.0190,0.0160,0.0677,0.0000,0.0162,0.0172,0.0254,0.0435,0.0235,0.0203,0.0173,0.0201,0.0271,0.0228,1.0000,0.0483,0.0150,0.0155,0.0155,0.0160,0.0160,0.0154,0.0155,0.0160,0.0178,0.0188,0.0175,0.0159,0.0166,0.0151,0.0170,0.0177,0.0137,0.0112,0.0129,0.0139,0.0177,0.0157,0.0167,0.0181,0.0165,0.0168,0.0214,0.0175,0.0180,0.0171,0.0164,0.0154,0.0444,0.0207,0.0400,0.0292,0.0242,0.0000,0.0241,0.0179,0.0233,0.0449,0.0150,0.0208,0.0247,0.0217,0.0270,0.0152,0.0588,0.0930,0.0240,0.0625,0.0150,0.0162,0.0167,0.0179,0.0154,0.0241,0.0264,0.0347,0.0248,0.0153,0.0246,0.0240,0.0260
2017_PNAS_Li___STAT3_IL21-CD4,2779,0.2392,0.2319,0.2422,0.2215,0.2241,0.2320,0.1387,0.0046,0.2253,0.1481,0.2695,0.0182,0.2726,0.2630,0.2551,0.2800,0.2989,0.3260,0.0483,1.0000,0.2269,0.2267,0.2372,0.2319,0.2292,0.2353,0.2310,0.2340,0.2057,0.2233,0.2124,0.2280,0.2428,0.2290,0.2404,0.2498,0.1156,0.1940,0.2000,0.0460,0.2196,0.2367,0.2357,0.2356,0.2309,0.2310,0.2884,0.1410,0.1229,0.2326,0.2389,0.2263,0.0182,0.2628,0.0367,0.2333,0.2376,0.0421,0.2966,0.2805,0.2709,0.0859,0.2258,0.3018,0.2850,0.0842,0.2730,0.0355,0.0722,0.0205,0.3116,0.0093,0.2278,0.2378,0.2338,0.1621,0.2334,0.1654,0.2844,0.2256,0.2962,0.2300,0.2857,0.2080,0.1498
2017_PNAS_Li___H3K4me3-noIL2-CD4,13677,0.7292,0.6658,0.6739,0.7198,0.6795,0.9400,0.0579,0.0050,0.5342,0.2098,0.1312,0.0111,0.1477,0.6616,0.5244,0.1466,0.2062,0.4095,0.0150,0.2269,1.0000,0.9770,0.9173,0.9237,0.9337,0.9280,0.9288,0.9212,0.5389,0.6812,0.6133,0.9204,0.8059,0.9453,0.8415,0.7825,0.1347,0.3563,0.3454,0.0601,0.6331,0.9022,0.8846,0.7373,0.9127,0.8998,0.3658,0.2230,0.1875,0.8470,0.8509,0.4871,0.0105,0.5674,0.0127,0.1351,0.4438,0.0233,0.4967,0.6089,0.5025,0.0343,0.9161,0.4672,0.3332,0.0579,0.2832,0.0199,0.0332,0.0100,0.3652,0.0033,0.9614,0.8854,0.8158,0.2745,0.9277,0.2588,0.2718,0.1598,0.1992,0.9387,0.2497,0.1959,0.1146
2017_PNAS_Li___H3K4me3_IL2-CD4,13823,0.7289,0.6636,0.6681,0.7119,0.6745,0.9495,0.0574,0.0050,0.5329,0.2096,0.1290,0.0105,0.1474,0.6557,0.5239,0.1462,0.2046,0.4088,0.0155,0.2267,0.9770,1.0000,0.9182,0.9299,0.9464,0.9279,0.9383,0.9222,0.5393,0.6791,0.6120,0.9203,0.8038,0.9432,0.8423,0.7804,0.1394,0.3608,0.3499,0.0632,0.6309,0.9031,0.8876,0.7342,0.9178,0.9060,0.3651,0.2268,0.1912,0.8468,0.8518,0.4857,0.0105,0.5617,0.0128,0.1347,0.4400,0.0233,0.4986,0.6093,0.5019,0.0338,0.9180,0.4675,0.3295,0.0575,0.2803,0.0188,0.0333,0.0100,0.3637,0.0033,0.9634,0.8853,0.8097,0.2778,0.9287,0.2608,0.2724,0.1589,0.1984,0.9387,0.2482,0.1950,0.1142
2017_PNAS_Li___H3K27Ac-noIL2-CD4,11701,0.7492,0.6791,0.7007,0.7405,0.7037,0.8973,0.0618,0.0040,0.5368,0.2139,0.1372,0.0103,0.1511,0.6729,0.5406,0.1518,0.2101,0.4177,0.0155,0.2372,0.9173,0.9182,1.0000,0.9303,0.9130,0.9487,0.9175,0.9657,0.5582,0.7017,0.6306,0.9099,0.8011,0.9210,0.8473,0.7851,0.1063,0.3279,0.3113,0.0449,0.6548,0.9275,0.9105,0.7666,0.8711,0.8603,0.3665,0.1906,0.1544,0.8783,0.8759,0.4926,0.0103,0.5840,0.0138,0.1406,0.4548,0.0229,0.5109,0.6141,0.5170,0.0367,0.8806,0.4697,0.3382,0.0612,0.2853,0.0200,0.0338,0.0097,0.3697,0.0034,0.9156,0.8799,0.8312,0.2416,0.9322,0.2638,0.2793,0.1642,0.2050,0.9143,0.2601,0.2009,0.1174
2017_PNAS_Li___H3K27Ac_IL2-WT-CD4,12167,0.7409,0.6657,0.6871,0.7284,0.6901,0.9183,0.0579,0.0046,0.5413,0.2129,0.1334,0.0103,0.1504,0.6642,0.5338,0.1511,0.2057,0.4079,0.0160,0.2319,0.9237,0.9299,0.9303,1.0000,0.9408,0.9478,0.9542,0.9354,0.5513,0.6843,0.6177,0.9197,0.7986,0.9202,0.8407,0.7769,0.1262,0.3455,0.3300,0.0560,0.6425,0.9138,0.9043,0.7522,0.8919,0.8873,0.3656,0.2115,0.1755,0.8648,0.8667,0.4938,0.0103,0.5708,0.0131,0.1406,0.4438,0.0222,0.5045,0.6141,0.5130,0.0354,0.8939,0.4669,0.3330,0.0615,0.2804,0.0200,0.0331,0.0109,0.3665,0.0034,0.9272,0.8720,0.8135,0.2610,0.9199,0.2640,0.2773,0.1602,0.2013,0.9125,0.2525,0.1980,0.1169
2017_PNAS_Li___H3K27Ac_IL2-UP-deletion-CD4,12990,0.7255,0.6593,0.6639,0.7121,0.6741,0.9456,0.0577,0.0045,0.5380,0.2096,0.1356,0.0102,0.1513,0.6661,0.5297,0.1514,0.2079,0.4068,0.0160,0.2292,0.9337,0.9464,0.9130,0.9408,1.0000,0.9228,0.9713,0.9191,0.5342,0.6703,0.6133,0.9182,0.7925,0.9208,0.8305,0.7652,0.1366,0.3617,0.3491,0.0618,0.6253,0.8956,0.8851,0.7317,0.9232,0.9187,0.3661,0.2251,0.1888,0.8449,0.8560,0.4924,0.0103,0.5666,0.0131,0.1395,0.4441,0.0228,0.5006,0.6088,0.5056,0.0347,0.9068,0.4721,0.3328,0.0596,0.2811,0.0193,0.0336,0.0108,0.3639,0.0034,0.9362,0.8607,0.7917,0.2764,0.9093,0.2633,0.2737,0.1617,0.2015,0.9080,0.2511,0.1981,0.1159
2017_PNAS_Li___H3K27Ac_IL2-IN2-deletion-CD4,12233,0.7414,0.6700,0.6886,0.7376,0.6992,0.9059,0.0595,0.0040,0.5351,0.2122,0.1342,0.0102,0.1518,0.6639,0.5328,0.1519,0.2085,0.4105,0.0154,0.2353,0.9280,0.9279,0.9487,0.9478,0.9228,1.0000,0.9337,0.9582,0.5564,0.7010,0.6293,0.9124,0.7989,0.9244,0.8439,0.7782,0.1128,0.3268,0.3167,0.0481,0.6515,0.9171,0.9087,0.7566,0.8767,0.8689,0.3621,0.1956,0.1588,0.8713,0.8732,0.4921,0.0102,0.5724,0.0131,0.1375,0.4488,0.0228,0.5078,0.6129,0.5087,0.0364,0.8861,0.4645,0.3363,0.0607,0.2845,0.0187,0.0330,0.0102,0.3653,0.0034,0.9252,0.8783,0.8258,0.2478,0.9367,0.2646,0.2757,0.1622,0.2040,0.9198,0.2545,0.1966,0.1165
2017_PNAS_Li___H3K27Ac_IL2-IN1-deletion-CD4,12574,0.7262,0.6607,0.6654,0.7185,0.6831,0.9341,0.0580,0.0046,0.5434,0.2107,0.1363,0.0097,0.1540,0.6685,0.5367,0.1541,0.2076,0.4096,0.0155,0.2310,0.9288,0.9383,0.9175,0.9542,0.9713,0.9337,1.0000,0.9236,0.5404,0.6784,0.6191,0.9250,0.7925,0.9150,0.8286,0.7680,0.1322,0.3522,0.3403,0.0591,0.6348,0.8980,0.8895,0.7383,0.9128,0.9083,0.3641,0.2160,0.1804,0.8543,0.8572,0.4941,0.0103,0.5668,0.0132,0.1396,0.4448,0.0229,0.5022,0.6074,0.5065,0.0349,0.8979,0.4663,0.3322,0.0605,0.2818,0.0194,0.0337,0.0109,0.3696,0.0034,0.9313,0.8609,0.7995,0.2679,0.9106,0.2632,0.2780,0.1612,0.2018,0.9063,0.2531,0.1991,0.1165
2017_PNAS_Li___H3K27Ac_IL2-CD4,11747,0.7545,0.6788,0.6994,0.7361,0.7005,0.9033,0.0613,0.0040,0.5354,0.2144,0.1382,0.0102,0.1506,0.6689,0.5383,0.1520,0.2106,0.4154,0.0160,0.2340,0.9212,0.9222,0.9657,0.9354,0.9191,0.9582,0.9236,1.0000,0.5550,0.6994,0.6278,0.9087,0.8003,0.9239,0.8524,0.7893,0.1086,0.3270,0.3133,0.0470,0.6490,0.9240,0.9103,0.7590,0.8762,0.8653,0.3623,0.1925,0.1583,0.8750,0.8737,0.4924,0.0103,0.5816,0.0137,0.1395,0.4523,0.0228,0.5115,0.6177,0.5175,0.0370,0.8875,0.4704,0.3410,0.0608,0.2897,0.0199,0.0341,0.0103,0.3685,0.0034,0.9237,0.8828,0.8303,0.2426,0.9361,0.2669,0.2787,0.1643,0.2089,0.9193,0.2596,0.1994,0.1172
2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-TN,5666,0.5628,0.5535,0.5406,0.6021,0.6054,0.5300,0.0588,0.0050,0.3942,0.1966,0.1213,0.0079,0.1339,0.4873,0.4094,0.1380,0.1808,0.3269,0.0178,0.2057,0.5389,0.5393,0.5582,0.5513,0.5342,0.5564,0.5404,0.5550,1.0000,0.6229,0.5943,0.5693,0.5268,0.5335,0.5476,0.5275,0.0566,0.2438,0.2302,0.0294,0.6237,0.5654,0.5750,0.5738,0.5157,0.5176,0.2840,0.1429,0.1176,0.5820,0.5588,0.4320,0.0089,0.4531,0.0128,0.1346,0.4312,0.0205,0.3926,0.4563,0.4268,0.0400,0.5162,0.3430,0.2629,0.0752,0.2273,0.0287,0.0310,0.0099,0.2913,0.0030,0.5427,0.5473,0.5878,0.1762,0.5429,0.2752,0.2382,0.1553,0.1773,0.5388,0.2263,0.2060,0.1297
2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-TE,7288,0.6614,0.6099,0.6169,0.6712,0.6568,0.6634,0.0589,0.0055,0.4635,0.2159,0.1355,0.0086,0.1493,0.5727,0.4822,0.1512,0.2022,0.3768,0.0188,0.2233,0.6812,0.6791,0.7017,0.6843,0.6703,0.7010,0.6784,0.6994,0.6229,1.0000,0.6674,0.7123,0.6481,0.6745,0.6778,0.6488,0.0847,0.2650,0.2514,0.0366,0.6412,0.7110,0.7126,0.6875,0.6467,0.6439,0.3254,0.1580,0.1313,0.7180,0.6898,0.4852,0.0102,0.5319,0.0133,0.1382,0.4403,0.0242,0.4560,0.5190,0.4872,0.0446,0.6468,0.3978,0.2957,0.0696,0.2654,0.0211,0.0342,0.0110,0.3186,0.0024,0.6839,0.6752,0.6983,0.1979,0.6828,0.2606,0.2507,0.1638,0.1965,0.6769,0.2399,0.2009,0.1239
2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-MP,6520,0.5973,0.5692,0.5686,0.6163,0.6167,0.6090,0.0602,0.0053,0.4380,0.1994,0.1281,0.0087,0.1488,0.5397,0.4472,0.1508,0.2027,0.3522,0.0175,0.2124,0.6133,0.6120,0.6306,0.6177,0.6133,0.6293,0.6191,0.6278,0.5943,0.6674,1.0000,0.6444,0.5802,0.6019,0.6146,0.5865,0.0851,0.2659,0.2522,0.0364,0.5756,0.6332,0.6481,0.6154,0.5936,0.5966,0.3139,0.1599,0.1343,0.6460,0.6287,0.4490,0.0087,0.4908,0.0140,0.1301,0.4245,0.0252,0.4330,0.4922,0.4568,0.0425,0.5930,0.3809,0.2906,0.0666,0.2541,0.0217,0.0363,0.0105,0.3208,0.0026,0.6165,0.6185,0.6325,0.1989,0.6108,0.2762,0.2487,0.1618,0.1909,0.6054,0.2379,0.1974,0.1255
2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-Memory,11227,0.7290,0.6775,0.6802,0.7450,0.7075,0.9117,0.0585,0.0053,0.5517,0.2164,0.1299,0.0106,0.1473,0.6655,0.5404,0.1467,0.2034,0.4009,0.0159,0.2280,0.9204,0.9203,0.9099,0.9197,0.9182,0.9124,0.9250,0.9087,0.5693,0.7123,0.6444,1.0000,0.7808,0.8964,0.8192,0.7598,0.1180,0.3397,0.3240,0.0547,0.6595,0.9050,0.9028,0.7674,0.8808,0.8834,0.3547,0.2045,0.1710,0.8680,0.8593,0.5038,0.0106,0.5702,0.0136,0.1365,0.4506,0.0230,0.4924,0.5945,0.5051,0.0347,0.8781,0.4536,0.3209,0.0573,0.2741,0.0200,0.0329,0.0106,0.3564,0.0035,0.9314,0.8499,0.8197,0.2586,0.8939,0.2675,0.2672,0.1607,0.1968,0.8937,0.2448,0.2002,0.1194
2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-TN,12275,0.6808,0.6258,0.6529,0.6999,0.6704,0.7922,0.0675,0.0045,0.5125,0.2166,0.1543,0.0089,0.1631,0.6327,0.5164,0.1647,0.2208,0.4278,0.0166,0.2428,0.8059,0.8038,0.8011,0.7986,0.7925,0.7989,0.7925,0.8003,0.5268,0.6481,0.5802,0.7808,1.0000,0.8343,0.8646,0.8206,0.1395,0.3625,0.3619,0.0653,0.6156,0.7956,0.7825,0.6881,0.7796,0.7683,0.4110,0.2269,0.1892,0.7443,0.7503,0.4900,0.0096,0.5812,0.0141,0.1507,0.4601,0.0262,0.5224,0.6132,0.5142,0.0403,0.7895,0.5021,0.3549,0.0635,0.3083,0.0217,0.0397,0.0115,0.3919,0.0038,0.8060,0.8428,0.7641,0.2684,0.8224,0.2532,0.3018,0.1874,0.2351,0.8432,0.2929,0.2084,0.1237
