ChIP,ChIP gene #,2020_PNAS_KwesiMaliepaard___H3K79me2_naive-CD8,2020_PNAS_KwesiMaliepaard___H3K79me2_mem-CD8,2020_PNAS_KwesiMaliepaard___H3K4me3_mem-CD8,2019_IMMUNITY_Veeken___Eomes_LCMV-d07-CD8,2018_SCIENCE_Pace_native___H3K9me3_native_invitro-d3-CD8-WT,2018_IMMUNITY_Page___Tox_LCMVova_CNS-OTI-CD8-WT,2018_IMMUNITY_Page___Tox_LCMVova_CNS-OTI-CD8-ToxKO,2018_FRONTIERS_IMMUNOL_Li___Eomes_invitro-act-OTI-EomesOE,2017_PNAS_Li___STAT5B_noIL2-CD8,2017_PNAS_Li___STAT5B_IL2-WT-CD4,2017_PNAS_Li___STAT5B_IL2-UP-deletion-CD4,2017_PNAS_Li___STAT5B_IL2-IN2-deletion-CD4,2017_PNAS_Li___STAT5B_IL2-IN1-deletion-CD4,2017_PNAS_Li___STAT5B_IL2-CD8,2017_PNAS_Li___STAT5B_IL2-CD4,2017_PNAS_Li___STAT3_noIL21-CD4,2017_PNAS_Li___STAT3_IL21-CD4,2017_PNAS_Li___H3K4me3-noIL2-CD4,2017_PNAS_Li___H3K4me3_IL2-CD4,2017_PNAS_Li___H3K27Ac-noIL2-CD4,2017_PNAS_Li___H3K27Ac_IL2-WT-CD4,2017_PNAS_Li___H3K27Ac_IL2-UP-deletion-CD4,2017_PNAS_Li___H3K27Ac_IL2-IN2-deletion-CD4,2017_PNAS_Li___H3K27Ac_IL2-IN1-deletion-CD4,2017_PNAS_Li___H3K27Ac_IL2-CD4,2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-TN,2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-TE,2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-MP,2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-Memory,2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-TN,2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-TE,2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-MP,2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-Memory,2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-TN,2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-TE,2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-MP,2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-Memory,2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-TN,2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-TE,2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-MP,2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-Memory,2017_NAT_IMMUNOL_Shan___H3K4Me3_LCMVarmD4-P14-CD8-WT,2017_NAT_IMMUNOL_Shan___H3K4Me3_LCMVarmD4-P14-CD8-Runx3KO,2017_NAT_IMMUNOL_Shan___H3K4Me1_LCMVarmD4-P14-CD8-Runx3KO,2017_NAT_IMMUNOL_Shan___H3K27Me3_LCMVarmD4-P14-CD8-WT,2017_NAT_IMMUNOL_Shan___H3K27Me3_LCMVarmD4-P14-CD8-Runx3KO,2017_NAT_IMMUNOL_Shan___H3K27Ac_LCMVarmD4-P14-CD8-WT,2017_NAT_IMMUNOL_Shan___H3K27Ac_LCMVarmD4-P14-CD8-Runx3KO,2017_NAT_IMMUNOL_Shan___CBFb_Naive_P14-CD8-WT,2017_NAT_IMMUNOL_Shan___CBFb_Naive_P14-CD8-CbfbKO,2017_NAT_IMMUNOL_Shan___CBFb_LCMVarmD8_P14-CD8-WT,2016_SCIENCE_Mackay___Hobit_invitro-CD8,2016_SCIENCE_Mackay___Blimp1-Bio_invitro-CD8,2016_NAT_IMMUNOL_Xing___Tcf1_naive-CD8-WT,2016_NAT_IMMUNOL_Roychoudhuri___p300_invitro-CD8-WT,2016_NAT_IMMUNOL_Roychoudhuri___JunD_invitro-stim-CD8-WT,2016_NAT_IMMUNOL_Roychoudhuri___JunD_invitro-stim-CD8-Bach2KO,2015_JEM_Dominguez___Tbet_LCMVarm-D8-CD8-Zeb2KO,2015_JEM_Dominguez___Tbet_LCMVarm-D8-CD8-WT,2015_JEM_Dominguez___Tbet_LCMVarm-D8-CD8-Il12-WT,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-PI-1h-WT,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-PI-1h-Nfat1KO-CA-RIT-RV,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-PI-1h-Nfat1KO,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-Nfat1KO-CA-RIT-RV,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-Nfat1KO,2014_NAT_IMMUNOL_Kurachi___JunD-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___JunB-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___IRF4-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___IgG-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___H3K4me3-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___H3K4me1-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___H3K36me3-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___H3K27me3-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___H3K27ac-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___cJun-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___BATF-invitro-d3-CD8,2013_PLOS_ONE_Lotem___Runx3_invitro-NAV-CD8,2013_PLOS_ONE_Lotem___Runx3_invitro-Il2-CD8,2013_PLOS_ONE_Lotem___H3K4me1_invitro-NAV-CD8,2013_PLOS_ONE_Lotem___H3K4me1_invitro-Il2-CD8,2013_IMMUNITY_KIM___Foxo1_naive-CD8-WT,2013_IMMUNITY_KIM___Foxo1_Biotin_naive-CD8-WT
2017_PNAS_Li___STAT5B_IL2-UP-deletion-CD4,7602,0.6525,0.6366,0.6736,0.1188,0.0064,0.5421,0.2427,0.2024,0.0107,0.2537,1.0000,0.6486,0.2574,0.2976,0.4856,0.0160,0.3347,0.6775,0.6751,0.6765,0.6884,0.6852,0.6897,0.6845,0.6887,0.5700,0.6192,0.5933,0.6760,0.6697,0.6553,0.6625,0.6528,0.1288,0.3930,0.3644,0.0645,0.6124,0.6566,0.6662,0.6473,0.6614,0.6644,0.5069,0.2806,0.2262,0.6508,0.6616,0.5738,0.0128,0.6155,0.0299,0.2334,0.5444,0.0223,0.5186,0.5840,0.5840,0.1075,0.6628,0.5013,0.3868,0.1068,0.3208,0.0278,0.0497,0.0150,0.4313,0.0032,0.6814,0.6704,0.6569,0.2539,0.6754,0.2755,0.3436,0.3017,0.3470,0.6662,0.4070,0.3562,0.2487
2017_PNAS_Li___STAT5B_IL2-IN2-deletion-CD4,5473,0.5276,0.5197,0.5186,0.1193,0.0056,0.5359,0.2686,0.2083,0.0069,0.3168,0.6486,1.0000,0.3097,0.3342,0.4650,0.0153,0.3642,0.5201,0.5220,0.5310,0.5289,0.5219,0.5329,0.5300,0.5424,0.4660,0.5056,0.4859,0.5332,0.5193,0.5028,0.5078,0.5120,0.1167,0.3735,0.3475,0.0664,0.5428,0.5194,0.5245,0.5396,0.5132,0.5199,0.4459,0.2682,0.2201,0.5379,0.5458,0.5241,0.0097,0.5145,0.0319,0.2328,0.4732,0.0248,0.4539,0.4893,0.4982,0.1168,0.5065,0.4358,0.3661,0.1013,0.3139,0.0249,0.0575,0.0182,0.4032,0.0042,0.5237,0.5206,0.5322,0.2356,0.5146,0.2509,0.3273,0.3017,0.3315,0.5093,0.3945,0.3451,0.2642
2017_PNAS_Li___STAT5B_IL2-IN1-deletion-CD4,1710,0.1989,0.2004,0.1946,0.2011,0.0037,0.1973,0.1330,0.2881,0.0182,0.8483,0.2574,0.3097,1.0000,0.5821,0.3958,0.0251,0.3500,0.1952,0.1933,0.2002,0.1989,0.1980,0.1995,0.1971,0.2036,0.2031,0.2088,0.1964,0.1930,0.2002,0.1889,0.1970,0.2014,0.1053,0.2003,0.1992,0.0565,0.2094,0.1940,0.1984,0.2135,0.1968,0.1980,0.2509,0.1872,0.1627,0.2123,0.2145,0.2077,0.0218,0.2239,0.0641,0.2522,0.2293,0.0346,0.2684,0.2513,0.2325,0.1373,0.1892,0.2684,0.3047,0.0769,0.3097,0.0241,0.1010,0.0216,0.2777,0.0075,0.1902,0.1989,0.2019,0.1641,0.1946,0.1309,0.2783,0.2505,0.3009,0.1914,0.3056,0.2328,0.2227
2017_PNAS_Li___STAT5B_IL2-CD8,2526,0.2520,0.2589,0.2517,0.2150,0.0056,0.2456,0.1566,0.3207,0.0340,0.5564,0.2976,0.3342,0.5821,1.0000,0.4848,0.0277,0.3843,0.2513,0.2485,0.2561,0.2534,0.2494,0.2534,0.2487,0.2603,0.2489,0.2647,0.2493,0.2512,0.2578,0.2475,0.2573,0.2609,0.1270,0.2399,0.2436,0.0877,0.2592,0.2522,0.2546,0.2649,0.2542,0.2544,0.2963,0.2083,0.1977,0.2668,0.2706,0.2623,0.0339,0.2804,0.0637,0.3024,0.2799,0.0407,0.3479,0.3222,0.2798,0.1553,0.2495,0.3322,0.3424,0.0915,0.3294,0.0214,0.1165,0.0307,0.3439,0.0085,0.2466,0.2575,0.2613,0.2059,0.2542,0.1571,0.3621,0.3070,0.3633,0.2498,0.3524,0.2611,0.2286
2017_PNAS_Li___STAT5B_IL2-CD4,5394,0.4574,0.4588,0.4731,0.1705,0.0044,0.3807,0.2067,0.3026,0.0118,0.3997,0.4856,0.4650,0.3958,0.4848,1.0000,0.0191,0.4224,0.4779,0.4731,0.4852,0.4812,0.4736,0.4804,0.4757,0.4866,0.4231,0.4757,0.4451,0.4690,0.4841,0.4762,0.4832,0.4962,0.1383,0.3645,0.3618,0.0641,0.4586,0.4847,0.4822,0.4917,0.4727,0.4709,0.4686,0.2614,0.2302,0.4692,0.4951,0.4341,0.0163,0.4792,0.0444,0.3015,0.4518,0.0368,0.5352,0.5605,0.4758,0.1309,0.4665,0.5450,0.4661,0.1083,0.3902,0.0233,0.0764,0.0222,0.5012,0.0045,0.4668,0.4914,0.4717,0.2432,0.4850,0.2080,0.4407,0.3631,0.4160,0.4739,0.4825,0.3295,0.2562
2017_PNAS_Li___STAT3_noIL21-CD4,238,0.0165,0.0159,0.0150,0.0238,0.0000,0.0141,0.0217,0.0315,0.1724,0.0247,0.0160,0.0153,0.0251,0.0277,0.0191,1.0000,0.0312,0.0150,0.0151,0.0140,0.0146,0.0153,0.0147,0.0146,0.0141,0.0182,0.0165,0.0162,0.0157,0.0155,0.0142,0.0152,0.0154,0.0042,0.0180,0.0159,0.0000,0.0164,0.0144,0.0148,0.0143,0.0146,0.0149,0.0156,0.0178,0.0156,0.0152,0.0155,0.0166,0.1290,0.0165,0.1042,0.0328,0.0153,0.0192,0.0202,0.0178,0.0174,0.0323,0.0139,0.0189,0.0238,0.0210,0.0293,0.0200,0.0519,0.0270,0.0223,0.0909,0.0152,0.0152,0.0145,0.0114,0.0147,0.0135,0.0209,0.0299,0.0224,0.0144,0.0215,0.0273,0.0363
2017_PNAS_Li___STAT3_IL21-CD4,2779,0.2945,0.3059,0.2958,0.1860,0.0048,0.2929,0.1813,0.2857,0.0048,0.3553,0.3347,0.3642,0.3500,0.3843,0.4224,0.0312,1.0000,0.2925,0.2936,0.3026,0.2984,0.2941,0.2987,0.2955,0.3023,0.3039,0.3180,0.3075,0.3029,0.2982,0.2877,0.3039,0.3043,0.1099,0.2690,0.2598,0.0726,0.3118,0.3025,0.3063,0.3183,0.2993,0.2993,0.3601,0.2152,0.2003,0.3124,0.3160,0.3244,0.0095,0.3177,0.0474,0.3061,0.3262,0.0303,0.3743,0.3495,0.3479,0.1706,0.2889,0.3696,0.3680,0.1335,0.3286,0.0427,0.0905,0.0215,0.3602,0.0024,0.2900,0.3012,0.3130,0.2061,0.2958,0.2028,0.3466,0.3392,0.3562,0.2896,0.3595,0.2946,0.2377
2017_PNAS_Li___H3K4me3-noIL2-CD4,13677,0.7994,0.7761,0.9416,0.1050,0.0038,0.5179,0.1958,0.1895,0.0105,0.1991,0.6775,0.5201,0.1952,0.2513,0.4779,0.0150,0.2925,1.0000,0.9740,0.9131,0.9289,0.9249,0.9287,0.9275,0.9056,0.6021,0.7421,0.6746,0.9197,0.8885,0.9350,0.8902,0.8792,0.1432,0.4550,0.4199,0.0714,0.6659,0.9204,0.9010,0.7940,0.9190,0.9112,0.5798,0.2996,0.2542,0.7960,0.8277,0.5677,0.0113,0.6771,0.0248,0.2160,0.5646,0.0248,0.5543,0.6686,0.6409,0.0944,0.9025,0.5452,0.3839,0.0913,0.3135,0.0225,0.0450,0.0135,0.4347,0.0030,0.9521,0.8949,0.7756,0.2822,0.9319,0.2654,0.3341,0.3125,0.3447,0.9374,0.4194,0.3478,0.2171
2017_PNAS_Li___H3K4me3_IL2-CD4,13823,0.7890,0.7659,0.9479,0.1062,0.0038,0.5176,0.1956,0.1902,0.0098,0.1963,0.6751,0.5220,0.1933,0.2485,0.4731,0.0151,0.2936,0.9740,1.0000,0.9108,0.9239,0.9325,0.9236,0.9338,0.8991,0.5972,0.7358,0.6709,0.9231,0.8849,0.9315,0.8840,0.8756,0.1463,0.4545,0.4215,0.0733,0.6597,0.9168,0.8932,0.7877,0.9252,0.9159,0.5808,0.3045,0.2561,0.7990,0.8240,0.5652,0.0105,0.6759,0.0249,0.2159,0.5621,0.0233,0.5529,0.6686,0.6408,0.0956,0.9017,0.5472,0.3832,0.0892,0.3157,0.0218,0.0452,0.0136,0.4373,0.0030,0.9527,0.8941,0.7668,0.2870,0.9283,0.2645,0.3353,0.3107,0.3440,0.9324,0.4178,0.3441,0.2151
2017_PNAS_Li___H3K27Ac-noIL2-CD4,11701,0.8117,0.7988,0.8964,0.1103,0.0047,0.5172,0.1998,0.1997,0.0077,0.2060,0.6765,0.5310,0.2002,0.2561,0.4852,0.0140,0.3026,0.9131,0.9108,1.0000,0.9170,0.8990,0.9427,0.9086,0.9617,0.6143,0.7568,0.6875,0.9104,0.8764,0.9032,0.8878,0.8657,0.1182,0.4211,0.3892,0.0560,0.6941,0.9114,0.9157,0.8294,0.8779,0.8672,0.5816,0.2665,0.2220,0.8344,0.8616,0.5825,0.0101,0.6887,0.0256,0.2207,0.5793,0.0256,0.5791,0.6875,0.6564,0.1036,0.8747,0.5602,0.3971,0.0953,0.3254,0.0233,0.0442,0.0140,0.4506,0.0031,0.9133,0.8980,0.7938,0.2474,0.9300,0.2619,0.3466,0.3182,0.3514,0.9108,0.4393,0.3578,0.2265
2017_PNAS_Li___H3K27Ac_IL2-WT-CD4,12167,0.8018,0.7836,0.9176,0.1066,0.0038,0.5198,0.1977,0.1894,0.0092,0.2029,0.6884,0.5289,0.1989,0.2534,0.4812,0.0146,0.2984,0.9289,0.9239,0.9170,1.0000,0.9347,0.9474,0.9505,0.9237,0.6065,0.7345,0.6727,0.9053,0.8756,0.9104,0.8775,0.8610,0.1303,0.4355,0.4066,0.0650,0.6752,0.9021,0.8992,0.8016,0.8867,0.8884,0.5802,0.2853,0.2424,0.8105,0.8470,0.5775,0.0100,0.6753,0.0254,0.2193,0.5613,0.0246,0.5543,0.6642,0.6398,0.0992,0.8887,0.5497,0.3824,0.0926,0.3139,0.0223,0.0453,0.0131,0.4329,0.0031,0.9264,0.8808,0.7789,0.2706,0.9193,0.2639,0.3328,0.3128,0.3457,0.9139,0.4249,0.3488,0.2185
2017_PNAS_Li___H3K27Ac_IL2-UP-deletion-CD4,12990,0.7848,0.7655,0.9361,0.1061,0.0046,0.5163,0.1941,0.1904,0.0099,0.1992,0.6852,0.5219,0.1980,0.2494,0.4736,0.0153,0.2941,0.9249,0.9325,0.8990,0.9347,1.0000,0.9244,0.9728,0.8956,0.5906,0.7236,0.6659,0.9041,0.8745,0.9133,0.8738,0.8667,0.1450,0.4527,0.4214,0.0736,0.6547,0.8968,0.8897,0.7783,0.9147,0.9096,0.5812,0.3022,0.2562,0.8028,0.8281,0.5666,0.0107,0.6773,0.0252,0.2192,0.5507,0.0237,0.5565,0.6613,0.6382,0.0995,0.9078,0.5530,0.3797,0.0914,0.3145,0.0214,0.0443,0.0138,0.4353,0.0031,0.9337,0.8797,0.7573,0.2865,0.9098,0.2627,0.3343,0.3084,0.3421,0.9168,0.4284,0.3421,0.2184
2017_PNAS_Li___H3K27Ac_IL2-IN2-deletion-CD4,12233,0.8106,0.7895,0.9048,0.1074,0.0039,0.5179,0.1992,0.1900,0.0093,0.2054,0.6897,0.5329,0.1995,0.2534,0.4804,0.0147,0.2987,0.9287,0.9236,0.9427,0.9474,0.9244,1.0000,0.9329,0.9394,0.6173,0.7519,0.6842,0.9092,0.8725,0.9034,0.8771,0.8619,0.1220,0.4219,0.3891,0.0582,0.6907,0.9073,0.9073,0.8145,0.8808,0.8769,0.5787,0.2676,0.2240,0.8263,0.8534,0.5795,0.0108,0.6778,0.0256,0.2200,0.5727,0.0248,0.5608,0.6716,0.6495,0.0999,0.8789,0.5469,0.3843,0.0942,0.3183,0.0240,0.0448,0.0132,0.4383,0.0031,0.9191,0.8872,0.7914,0.2549,0.9273,0.2679,0.3333,0.3132,0.3483,0.9136,0.4292,0.3546,0.2221
2017_PNAS_Li___H3K27Ac_IL2-IN1-deletion-CD4,12574,0.7924,0.7729,0.9275,0.1058,0.0038,0.5209,0.1959,0.1894,0.0100,0.1992,0.6845,0.5300,0.1971,0.2487,0.4757,0.0146,0.2955,0.9275,0.9338,0.9086,0.9505,0.9728,0.9329,1.0000,0.9080,0.5980,0.7307,0.6752,0.9166,0.8743,0.9118,0.8775,0.8664,0.1414,0.4461,0.4191,0.0699,0.6664,0.9007,0.8936,0.7896,0.9047,0.9108,0.5849,0.2958,0.2526,0.8105,0.8401,0.5763,0.0108,0.6828,0.0254,0.2183,0.5602,0.0238,0.5532,0.6569,0.6447,0.1008,0.8981,0.5497,0.3803,0.0910,0.3129,0.0215,0.0445,0.0138,0.4340,0.0031,0.9350,0.8808,0.7658,0.2810,0.9110,0.2620,0.3338,0.3118,0.3436,0.9153,0.4260,0.3488,0.2194
2017_PNAS_Li___H3K27Ac_IL2-CD4,11747,0.8120,0.7962,0.8861,0.1109,0.0047,0.5166,0.1986,0.1994,0.0086,0.2086,0.6887,0.5424,0.2036,0.2603,0.4866,0.0141,0.3023,0.9056,0.8991,0.9617,0.9237,0.8956,0.9394,0.9080,1.0000,0.6181,0.7554,0.6895,0.9028,0.8661,0.8906,0.8735,0.8542,0.1180,0.4135,0.3816,0.0551,0.6988,0.8982,0.9052,0.8270,0.8663,0.8595,0.5803,0.2613,0.2174,0.8362,0.8579,0.5910,0.0102,0.6881,0.0260,0.2215,0.5816,0.0260,0.5778,0.6818,0.6593,0.1049,0.8647,0.5598,0.3966,0.0965,0.3243,0.0236,0.0455,0.0142,0.4517,0.0031,0.9015,0.8878,0.7953,0.2430,0.9142,0.2671,0.3426,0.3171,0.3558,0.8994,0.4391,0.3559,0.2275
2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-TN,5666,0.6519,0.6323,0.5852,0.0998,0.0037,0.4284,0.2040,0.1893,0.0073,0.2129,0.5700,0.4660,0.2031,0.2489,0.4231,0.0182,0.3039,0.6021,0.5972,0.6143,0.6065,0.5906,0.6173,0.5980,0.6181,1.0000,0.6574,0.6795,0.6222,0.5872,0.5743,0.5861,0.5795,0.0804,0.3007,0.2830,0.0428,0.6715,0.5958,0.6138,0.6451,0.5819,0.5802,0.4346,0.1838,0.1613,0.6238,0.6248,0.5186,0.0085,0.5402,0.0303,0.2244,0.5264,0.0228,0.4720,0.5107,0.5413,0.1062,0.5672,0.4378,0.3476,0.1198,0.3008,0.0328,0.0427,0.0133,0.3740,0.0024,0.6077,0.5877,0.6147,0.1698,0.5975,0.2678,0.2961,0.3213,0.3306,0.5839,0.3751,0.3473,0.2438
2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-TE,7288,0.7167,0.7123,0.7253,0.1188,0.0039,0.4760,0.2085,0.2138,0.0097,0.2171,0.6192,0.5056,0.2088,0.2647,0.4757,0.0165,0.3180,0.7421,0.7358,0.7568,0.7345,0.7236,0.7519,0.7307,0.7554,0.6574,1.0000,0.7169,0.7704,0.7196,0.7231,0.7306,0.7137,0.1020,0.3586,0.3355,0.0481,0.6541,0.7502,0.7609,0.7328,0.7264,0.7211,0.5260,0.2325,0.1943,0.7549,0.7516,0.5584,0.0107,0.6370,0.0292,0.2256,0.5509,0.0272,0.5443,0.6182,0.6216,0.1180,0.7050,0.5121,0.4002,0.1099,0.3330,0.0282,0.0473,0.0166,0.4447,0.0029,0.7465,0.7299,0.7030,0.2211,0.7454,0.2555,0.3423,0.3306,0.3601,0.7299,0.4129,0.3468,0.2420
2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-MP,6520,0.6781,0.6788,0.6608,0.1176,0.0032,0.4473,0.1984,0.2042,0.0075,0.1992,0.5933,0.4859,0.1964,0.2493,0.4451,0.0162,0.3075,0.6746,0.6709,0.6875,0.6727,0.6659,0.6842,0.6752,0.6895,0.6795,0.7169,1.0000,0.7055,0.6654,0.6525,0.6607,0.6547,0.1015,0.3554,0.3284,0.0489,0.6244,0.6721,0.6899,0.6835,0.6547,0.6576,0.5187,0.2274,0.2030,0.6815,0.6798,0.5484,0.0097,0.5956,0.0291,0.2355,0.5362,0.0258,0.5227,0.5831,0.5790,0.1144,0.6373,0.4948,0.3822,0.1149,0.3262,0.0280,0.0446,0.0184,0.4113,0.0022,0.6797,0.6662,0.6672,0.2108,0.6725,0.2691,0.3375,0.3353,0.3435,0.6585,0.4000,0.3449,0.2370
2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-Memory,11227,0.8052,0.7812,0.9168,0.1089,0.0039,0.5334,0.2020,0.1954,0.0102,0.1971,0.6760,0.5332,0.1930,0.2512,0.4690,0.0157,0.3029,0.9197,0.9231,0.9104,0.9053,0.9041,0.9092,0.9166,0.9028,0.6222,0.7704,0.7055,1.0000,0.8635,0.8974,0.8722,0.8543,0.1339,0.4382,0.4056,0.0648,0.6834,0.9067,0.9138,0.8160,0.9009,0.9056,0.5723,0.2894,0.2428,0.8181,0.8384,0.5839,0.0110,0.6934,0.0259,0.2212,0.5746,0.0251,0.5602,0.6607,0.6533,0.1013,0.8741,0.5485,0.3896,0.0955,0.3207,0.0235,0.0455,0.0141,0.4389,0.0031,0.9357,0.8701,0.7793,0.2716,0.9004,0.2717,0.3359,0.3217,0.3531,0.9021,0.4264,0.3512,0.2233
2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-TN,12275,0.7823,0.7655,0.8857,0.1115,0.0046,0.4989,0.1952,0.2025,0.0108,0.2042,0.6697,0.5193,0.2002,0.2578,0.4841,0.0155,0.2982,0.8885,0.8849,0.8764,0.8756,0.8745,0.8725,0.8743,0.8661,0.5872,0.7196,0.6654,0.8635,1.0000,0.9129,0.9242,0.9129,0.1483,0.4541,0.4237,0.0752,0.6517,0.8840,0.8631,0.7784,0.8620,0.8499,0.6188,0.2995,0.2541,0.7765,0.8057,0.5584,0.0116,0.6806,0.0255,0.2225,0.5731,0.0247,0.5682,0.6731,0.6497,0.1066,0.8750,0.5694,0.3932,0.0949,0.3219,0.0224,0.0456,0.0139,0.4574,0.0031,0.8858,0.9080,0.7691,0.2770,0.9094,0.2511,0.3450,0.3249,0.3622,0.9219,0.4561,0.3468,0.2208
2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-TE,15671,0.7679,0.7519,0.9295,0.1080,0.0043,0.4933,0.1852,0.1953,0.0099,0.1918,0.6553,0.5028,0.1889,0.2475,0.4762,0.0142,0.2877,0.9350,0.9315,0.9032,0.9104,0.9133,0.9034,0.9118,0.8906,0.5743,0.7231,0.6525,0.8974,0.9129,1.0000,0.9334,0.9171,0.1517,0.4625,0.4366,0.0759,0.6396,0.9266,0.8956,0.7856,0.9063,0.8919,0.5855,0.3074,0.2592,0.7825,0.8143,0.5482,0.0107,0.6787,0.0234,0.2095,0.5453,0.0234,0.5563,0.6728,0.6459,0.0994,0.9425,0.5541,0.3809,0.0879,0.3069,0.0213,0.0433,0.0128,0.4407,0.0028,0.9258,0.9313,0.7653,0.2951,0.9569,0.2502,0.3322,0.3031,0.3414,0.9746,0.4230,0.3300,0.2071
2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-MP,12083,0.7747,0.7646,0.8861,0.1143,0.0045,0.4989,0.1931,0.2065,0.0106,0.2000,0.6625,0.5078,0.1970,0.2573,0.4832,0.0152,0.3039,0.8902,0.8840,0.8878,0.8775,0.8738,0.8771,0.8775,0.8735,0.5861,0.7306,0.6607,0.8722,0.9242,0.9334,1.0000,0.9299,0.1436,0.4484,0.4247,0.0737,0.6533,0.9035,0.8868,0.7904,0.8680,0.8520,0.6099,0.2974,0.2500,0.7885,0.8176,0.5588,0.0114,0.6881,0.0250,0.2189,0.5650,0.0242,0.5767,0.6807,0.6575,0.1061,0.8914,0.5708,0.3925,0.0913,0.3173,0.0219,0.0454,0.0136,0.4591,0.0030,0.8849,0.9179,0.7720,0.2790,0.9191,0.2517,0.3502,0.3163,0.3590,0.9316,0.4501,0.3428,0.2181
2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-Memory,11565,0.7747,0.7646,0.8778,0.1163,0.0046,0.4873,0.1956,0.2092,0.0100,0.2054,0.6528,0.5120,0.2014,0.2609,0.4962,0.0154,0.3043,0.8792,0.8756,0.8657,0.8610,0.8667,0.8619,0.8664,0.8542,0.5795,0.7137,0.6547,0.8543,0.9129,0.9171,0.9299,1.0000,0.1461,0.4517,0.4224,0.0758,0.6436,0.8869,0.8593,0.7827,0.8555,0.8435,0.6096,0.2967,0.2534,0.7665,0.7955,0.5509,0.0108,0.6773,0.0247,0.2246,0.5571,0.0247,0.5760,0.6773,0.6527,0.1071,0.8739,0.5748,0.3973,0.0913,0.3239,0.0208,0.0462,0.0139,0.4660,0.0023,0.8671,0.9025,0.7616,0.2838,0.9026,0.2494,0.3543,0.3229,0.3643,0.9152,0.4547,0.3397,0.2182
2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-TN,4470,0.0946,0.0911,0.1485,0.1250,0.0090,0.1253,0.0862,0.1259,0.0221,0.0968,0.1288,0.1167,0.1053,0.1270,0.1383,0.0042,0.1099,0.1432,0.1463,0.1182,0.1303,0.1450,0.1220,0.1414,0.1180,0.0804,0.1020,0.1015,0.1339,0.1483,0.1517,0.1436,0.1461,1.0000,0.2815,0.3186,0.3889,0.0887,0.1350,0.1281,0.1128,0.1505,0.1464,0.1615,0.3674,0.4248,0.1026,0.1077,0.1071,0.0265,0.1291,0.0288,0.1130,0.1085,0.0121,0.1254,0.1369,0.1185,0.1156,0.1551,0.1486,0.1300,0.0586,0.1201,0.0040,0.0611,0.0217,0.1431,0.0045,0.1439,0.1437,0.0987,0.4295,0.1336,0.0651,0.1376,0.1121,0.1329,0.1479,0.1197,0.0887,0.0781
