ChIP,ChIP gene #,2021_GoldrathLab_Brd4___BRD4_TE-CD8,2021_GoldrathLab_Brd4___BRD4_NAV-CD8,2021_GoldrathLab_Brd4___BRD4_MP-CD8,2020_PNAS_KwesiMaliepaard___H3K79me2_naive-CD8,2020_PNAS_KwesiMaliepaard___H3K79me2_mem-CD8,2020_PNAS_KwesiMaliepaard___H3K4me3_mem-CD8,2019_IMMUNITY_Veeken___Eomes_LCMV-d07-CD8,2018_SCIENCE_Pace_native___H3K9me3_native_invitro-d3-CD8-WT,2018_IMMUNITY_Page___Tox_LCMVova_CNS-OTI-CD8-WT,2018_IMMUNITY_Page___Tox_LCMVova_CNS-OTI-CD8-ToxKO,2018_FRONTIERS_IMMUNOL_Li___Eomes_invitro-act-OTI-EomesOE,2017_PNAS_Li___STAT5B_noIL2-CD8,2017_PNAS_Li___STAT5B_IL2-WT-CD4,2017_PNAS_Li___STAT5B_IL2-UP-deletion-CD4,2017_PNAS_Li___STAT5B_IL2-IN2-deletion-CD4,2017_PNAS_Li___STAT5B_IL2-IN1-deletion-CD4,2017_PNAS_Li___STAT5B_IL2-CD8,2017_PNAS_Li___STAT5B_IL2-CD4,2017_PNAS_Li___STAT3_noIL21-CD4,2017_PNAS_Li___STAT3_IL21-CD4,2017_PNAS_Li___H3K4me3-noIL2-CD4,2017_PNAS_Li___H3K4me3_IL2-CD4,2017_PNAS_Li___H3K27Ac-noIL2-CD4,2017_PNAS_Li___H3K27Ac_IL2-WT-CD4,2017_PNAS_Li___H3K27Ac_IL2-UP-deletion-CD4,2017_PNAS_Li___H3K27Ac_IL2-IN2-deletion-CD4,2017_PNAS_Li___H3K27Ac_IL2-IN1-deletion-CD4,2017_PNAS_Li___H3K27Ac_IL2-CD4,2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-TN,2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-TE,2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-MP,2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-Memory,2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-TN,2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-TE,2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-MP,2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-Memory,2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-TN,2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-TE,2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-MP,2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-Memory,2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-TN,2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-TE,2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-MP,2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-Memory,2017_NAT_IMMUNOL_Shan___H3K4Me3_LCMVarmD4-P14-CD8-WT,2017_NAT_IMMUNOL_Shan___H3K4Me3_LCMVarmD4-P14-CD8-Runx3KO,2017_NAT_IMMUNOL_Shan___H3K4Me1_LCMVarmD4-P14-CD8-Runx3KO,2017_NAT_IMMUNOL_Shan___H3K27Me3_LCMVarmD4-P14-CD8-WT,2017_NAT_IMMUNOL_Shan___H3K27Me3_LCMVarmD4-P14-CD8-Runx3KO,2017_NAT_IMMUNOL_Shan___H3K27Ac_LCMVarmD4-P14-CD8-WT,2017_NAT_IMMUNOL_Shan___H3K27Ac_LCMVarmD4-P14-CD8-Runx3KO,2017_NAT_IMMUNOL_Shan___CBFb_Naive_P14-CD8-WT,2017_NAT_IMMUNOL_Shan___CBFb_Naive_P14-CD8-CbfbKO,2017_NAT_IMMUNOL_Shan___CBFb_LCMVarmD8_P14-CD8-WT,2016_SCIENCE_Mackay___Hobit_invitro-CD8,2016_SCIENCE_Mackay___Blimp1-Bio_invitro-CD8,2016_NAT_IMMUNOL_Xing___Tcf1_naive-CD8-WT,2016_NAT_IMMUNOL_Roychoudhuri___p300_invitro-CD8-WT,2016_NAT_IMMUNOL_Roychoudhuri___JunD_invitro-stim-CD8-WT,2016_NAT_IMMUNOL_Roychoudhuri___JunD_invitro-stim-CD8-Bach2KO,2015_JEM_Dominguez___Tbet_LCMVarm-D8-CD8-Zeb2KO,2015_JEM_Dominguez___Tbet_LCMVarm-D8-CD8-WT,2015_JEM_Dominguez___Tbet_LCMVarm-D8-CD8-Il12-WT,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-PI-1h-WT,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-PI-1h-Nfat1KO-CA-RIT-RV,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-PI-1h-Nfat1KO,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-Nfat1KO-CA-RIT-RV,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-Nfat1KO,2014_NAT_IMMUNOL_Kurachi___JunD-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___JunB-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___IRF4-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___IgG-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___H3K4me3-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___H3K4me1-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___H3K36me3-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___H3K27me3-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___H3K27ac-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___cJun-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___BATF-invitro-d3-CD8,2013_PLOS_ONE_Lotem___Runx3_invitro-NAV-CD8,2013_PLOS_ONE_Lotem___Runx3_invitro-Il2-CD8,2013_PLOS_ONE_Lotem___H3K4me1_invitro-NAV-CD8,2013_PLOS_ONE_Lotem___H3K4me1_invitro-Il2-CD8,2013_IMMUNITY_KIM___Foxo1_naive-CD8-WT,2013_IMMUNITY_KIM___Foxo1_Biotin_naive-CD8-WT
2018_FRONTIERS_IMMUNOL_Li___Eomes_invitro-act-OTI-EomesOE,1642,0.1426,0.1339,0.1642,0.1032,0.1117,0.1016,0.3158,0.0242,0.0960,0.0766,1.0000,0.0154,0.1786,0.1056,0.1111,0.1846,0.2396,0.2459,0.0075,0.2054,0.0955,0.0961,0.1033,0.1006,0.0969,0.0981,0.0978,0.1028,0.0882,0.0922,0.0976,0.1003,0.1226,0.1038,0.1257,0.1320,0.1084,0.1463,0.1423,0.1088,0.1091,0.1149,0.1115,0.1228,0.0964,0.0998,0.1828,0.1349,0.1488,0.1015,0.1048,0.1540,0.0152,0.1908,0.0391,0.2124,0.1335,0.0149,0.2397,0.2000,0.2045,0.1773,0.1029,0.2354,0.2516,0.0559,0.2379,0.0072,0.1212,0.0320,0.3112,0.0000,0.0963,0.1194,0.1184,0.1236,0.1080,0.0881,0.3455,0.2579,0.3559,0.1045,0.3185,0.1330,0.1129
2017_PNAS_Li___STAT5B_noIL2-CD8,282,0.0063,0.0112,0.0119,0.0124,0.0168,0.0093,0.0000,0.0000,0.0147,0.0367,0.0154,1.0000,0.0259,0.0152,0.0170,0.0259,0.0608,0.0116,0.0455,0.0102,0.0082,0.0092,0.0058,0.0069,0.0075,0.0076,0.0067,0.0079,0.0117,0.0076,0.0097,0.0070,0.0086,0.0077,0.0064,0.0061,0.0099,0.0142,0.0197,0.0099,0.0090,0.0080,0.0073,0.0118,0.0078,0.0080,0.0095,0.0170,0.0167,0.0040,0.0074,0.0268,0.5714,0.0201,0.5000,0.0517,0.0164,0.0000,0.0230,0.0167,0.0095,0.0588,0.0090,0.0115,0.0037,0.0000,0.0091,0.0000,0.0588,0.1333,0.0190,0.2000,0.0084,0.0090,0.0070,0.0128,0.0071,0.0082,0.0234,0.0122,0.0053,0.0087,0.0083,0.0270,0.0326
2017_PNAS_Li___STAT5B_IL2-WT-CD4,1746,0.1078,0.1152,0.1109,0.0928,0.0957,0.0916,0.1096,0.0000,0.1106,0.0653,0.1786,0.0259,1.0000,0.1573,0.2023,0.7724,0.4629,0.3138,0.0083,0.2681,0.0946,0.0932,0.1035,0.1051,0.0980,0.1025,0.1011,0.1074,0.0928,0.0885,0.0844,0.0972,0.1005,0.0936,0.1013,0.1055,0.0819,0.1033,0.1144,0.0524,0.1211,0.1008,0.1026,0.1058,0.0934,0.0978,0.1197,0.0957,0.0949,0.0990,0.1064,0.1241,0.0168,0.1122,0.0435,0.1451,0.1241,0.0165,0.1769,0.1554,0.1272,0.0775,0.0922,0.1670,0.1821,0.0329,0.2030,0.0079,0.0547,0.0175,0.1960,0.0000,0.0944,0.1010,0.1084,0.0901,0.0974,0.0849,0.1955,0.1325,0.1852,0.0942,0.1747,0.0961,0.1149
2017_PNAS_Li___STAT5B_IL2-UP-deletion-CD4,7602,0.4314,0.4035,0.3599,0.3569,0.3246,0.5155,0.0455,0.0051,0.4267,0.1324,0.1056,0.0152,0.1573,1.0000,0.5354,0.1554,0.1661,0.3140,0.0134,0.2078,0.5090,0.5149,0.5032,0.5368,0.5202,0.5185,0.5280,0.5199,0.3079,0.3238,0.3522,0.5114,0.4767,0.4962,0.4734,0.4419,0.1527,0.3223,0.3141,0.0808,0.3495,0.5014,0.4985,0.4060,0.5140,0.5191,0.3018,0.2570,0.2173,0.4522,0.4710,0.3214,0.0135,0.3704,0.0169,0.1108,0.3204,0.0117,0.3032,0.3607,0.3351,0.0428,0.5093,0.3098,0.2054,0.0442,0.1867,0.0150,0.0216,0.0067,0.2598,0.0017,0.5118,0.5042,0.4498,0.2367,0.5004,0.2384,0.1664,0.1337,0.1599,0.5030,0.1908,0.1473,0.0940
2017_PNAS_Li___STAT5B_IL2-IN2-deletion-CD4,5473,0.3236,0.3267,0.2945,0.2848,0.2632,0.3544,0.0573,0.0024,0.3983,0.1509,0.1111,0.0170,0.2023,0.5354,1.0000,0.2023,0.1783,0.2924,0.0194,0.1869,0.3532,0.3566,0.3623,0.3772,0.3545,0.3654,0.3656,0.3722,0.2410,0.2685,0.2793,0.3681,0.3390,0.3444,0.3525,0.3315,0.1356,0.2778,0.2558,0.0661,0.3060,0.3691,0.3726,0.3391,0.3602,0.3636,0.2546,0.2249,0.1915,0.3341,0.3534,0.2990,0.0145,0.3220,0.0244,0.0947,0.2685,0.0072,0.2508,0.2853,0.2744,0.0487,0.3538,0.2663,0.1946,0.0317,0.1813,0.0119,0.0188,0.0097,0.2500,0.0024,0.3587,0.3607,0.3425,0.2082,0.3501,0.1904,0.1797,0.1303,0.1624,0.3501,0.1758,0.1482,0.1129
2017_PNAS_Li___STAT5B_IL2-IN1-deletion-CD4,1710,0.1078,0.1230,0.1129,0.1000,0.1061,0.0916,0.1172,0.0000,0.1130,0.0816,0.1846,0.0259,0.7724,0.1554,0.2023,1.0000,0.4971,0.3061,0.0252,0.2735,0.0946,0.0932,0.1014,0.1029,0.0980,0.1004,0.1001,0.1041,0.0928,0.0829,0.0863,0.0940,0.0994,0.0917,0.1013,0.1055,0.0780,0.1033,0.1122,0.0524,0.1281,0.0986,0.1003,0.1111,0.0934,0.0989,0.1149,0.0957,0.0978,0.0990,0.1064,0.1443,0.0254,0.1235,0.0526,0.1571,0.1241,0.0165,0.1714,0.1492,0.1272,0.0929,0.0912,0.1570,0.1746,0.0329,0.1985,0.0079,0.0547,0.0265,0.1826,0.0091,0.0944,0.1010,0.1099,0.0830,0.0964,0.0849,0.1778,0.1325,0.2000,0.0951,0.1869,0.1106,0.1214
2017_PNAS_Li___STAT5B_IL2-CD8,2526,0.1341,0.1494,0.1507,0.1290,0.1330,0.1247,0.1236,0.0066,0.1089,0.0730,0.2396,0.0608,0.4629,0.1661,0.1783,0.4971,1.0000,0.3768,0.0063,0.2537,0.1210,0.1198,0.1207,0.1248,0.1199,0.1236,0.1203,0.1282,0.1203,0.1120,0.1121,0.1139,0.1300,0.1204,0.1283,0.1388,0.1068,0.1377,0.1552,0.0913,0.1406,0.1241,0.1256,0.1389,0.1160,0.1221,0.1469,0.1196,0.1421,0.1219,0.1278,0.1643,0.0671,0.1492,0.0676,0.1826,0.1413,0.0255,0.2288,0.1996,0.1567,0.1105,0.1192,0.2025,0.2216,0.0484,0.2388,0.0123,0.0679,0.0267,0.2473,0.0136,0.1213,0.1364,0.1383,0.1102,0.1263,0.0850,0.2361,0.1790,0.2538,0.1253,0.2095,0.1378,0.1048
2017_PNAS_Li___STAT5B_IL2-CD4,5394,0.2865,0.2836,0.2899,0.2359,0.2315,0.2842,0.0950,0.0118,0.2144,0.0833,0.2459,0.0116,0.3138,0.3140,0.2924,0.3061,0.3768,1.0000,0.0144,0.3037,0.2818,0.2812,0.2946,0.2892,0.2828,0.2889,0.2862,0.2982,0.1950,0.2139,0.2187,0.2760,0.2999,0.2844,0.3027,0.3076,0.1435,0.2603,0.2619,0.0829,0.2557,0.2980,0.2979,0.2845,0.2731,0.2771,0.2715,0.2177,0.1895,0.2675,0.2952,0.2390,0.0115,0.2682,0.0174,0.1714,0.2363,0.0262,0.3912,0.4010,0.2720,0.0609,0.2775,0.3938,0.3216,0.0516,0.2881,0.0200,0.0519,0.0147,0.3940,0.0000,0.2755,0.3170,0.2765,0.2040,0.2972,0.1252,0.3079,0.1985,0.2603,0.2913,0.3142,0.1371,0.0872
2017_PNAS_Li___STAT3_noIL21-CD4,238,0.0110,0.0169,0.0158,0.0177,0.0167,0.0103,0.0154,0.0000,0.0171,0.0000,0.0075,0.0455,0.0083,0.0134,0.0194,0.0252,0.0063,0.0144,1.0000,0.0306,0.0110,0.0110,0.0106,0.0108,0.0112,0.0104,0.0095,0.0108,0.0093,0.0153,0.0176,0.0100,0.0129,0.0103,0.0117,0.0123,0.0048,0.0060,0.0108,0.0000,0.0090,0.0121,0.0115,0.0168,0.0117,0.0110,0.0094,0.0056,0.0098,0.0120,0.0086,0.0116,0.0417,0.0177,0.0435,0.0331,0.0163,0.0000,0.0228,0.0185,0.0143,0.0179,0.0117,0.0114,0.0186,0.0000,0.0136,0.0000,0.0541,0.0526,0.0125,0.0714,0.0121,0.0130,0.0155,0.0101,0.0107,0.0163,0.0137,0.0305,0.0159,0.0113,0.0123,0.0131,0.0103
2017_PNAS_Li___STAT3_IL21-CD4,2779,0.1901,0.2003,0.1955,0.1753,0.1649,0.1688,0.1308,0.0000,0.1562,0.0896,0.2054,0.0102,0.2681,0.2078,0.1869,0.2735,0.2537,0.3037,0.0306,1.0000,0.1642,0.1653,0.1673,0.1745,0.1640,0.1695,0.1653,0.1678,0.1402,0.1276,0.1408,0.1616,0.1740,0.1583,0.1745,0.1914,0.1228,0.1730,0.1878,0.0891,0.1901,0.1748,0.1757,0.1818,0.1692,0.1711,0.2202,0.1471,0.1442,0.1586,0.1859,0.1749,0.0152,0.2027,0.0204,0.1445,0.1799,0.0201,0.2372,0.2343,0.1893,0.0939,0.1586,0.2587,0.2329,0.0628,0.2461,0.0248,0.0697,0.0208,0.2556,0.0053,0.1599,0.1732,0.1662,0.1451,0.1658,0.1184,0.2134,0.2148,0.2391,0.1609,0.2297,0.1493,0.1048
2017_PNAS_Li___H3K4me3-noIL2-CD4,13677,0.5252,0.4604,0.4161,0.4799,0.4009,0.9227,0.0408,0.0037,0.3511,0.0892,0.0955,0.0082,0.0946,0.5090,0.3532,0.0946,0.1210,0.2818,0.0110,0.1642,1.0000,0.9666,0.8471,0.8640,0.9006,0.8817,0.8946,0.8484,0.3710,0.4523,0.4524,0.8753,0.7412,0.9015,0.7386,0.6454,0.1581,0.4021,0.3729,0.0772,0.3805,0.8188,0.8005,0.4912,0.8954,0.8866,0.3378,0.2872,0.2424,0.6341,0.6934,0.2874,0.0100,0.3689,0.0082,0.0954,0.3058,0.0119,0.3226,0.4316,0.3369,0.0299,0.8545,0.3383,0.2142,0.0391,0.1767,0.0146,0.0228,0.0055,0.2520,0.0018,0.9331,0.7786,0.5802,0.3141,0.8818,0.2124,0.1676,0.1261,0.1407,0.8887,0.1804,0.1226,0.0699
2017_PNAS_Li___H3K4me3_IL2-CD4,13823,0.5258,0.4554,0.4162,0.4750,0.4022,0.9320,0.0401,0.0037,0.3521,0.0897,0.0961,0.0092,0.0932,0.5149,0.3566,0.0932,0.1198,0.2812,0.0110,0.1653,0.9666,1.0000,0.8474,0.8660,0.9113,0.8821,0.9053,0.8504,0.3647,0.4512,0.4461,0.8877,0.7352,0.8988,0.7356,0.6436,0.1612,0.4021,0.3740,0.0797,0.3767,0.8159,0.7991,0.4929,0.9028,0.8922,0.3375,0.2914,0.2428,0.6381,0.6872,0.2880,0.0110,0.3700,0.0092,0.0960,0.3054,0.0119,0.3223,0.4317,0.3414,0.0319,0.8549,0.3404,0.2122,0.0384,0.1779,0.0147,0.0230,0.0055,0.2513,0.0018,0.9338,0.7787,0.5727,0.3172,0.8806,0.2138,0.1644,0.1269,0.1436,0.8908,0.1805,0.1224,0.0703
2017_PNAS_Li___H3K27Ac-noIL2-CD4,11701,0.5513,0.4694,0.4417,0.4981,0.4244,0.8335,0.0453,0.0048,0.3525,0.0913,0.1033,0.0058,0.1035,0.5032,0.3623,0.1014,0.1207,0.2946,0.0106,0.1673,0.8471,0.8474,1.0000,0.8737,0.8477,0.8920,0.8561,0.9149,0.3786,0.4581,0.4583,0.8279,0.7356,0.8587,0.7531,0.6547,0.1330,0.3544,0.3262,0.0624,0.4071,0.8335,0.8263,0.5297,0.8109,0.8016,0.3448,0.2475,0.2009,0.6695,0.7146,0.3031,0.0077,0.3904,0.0077,0.0916,0.3238,0.0087,0.3315,0.4470,0.3616,0.0366,0.8084,0.3540,0.2268,0.0405,0.1827,0.0165,0.0173,0.0039,0.2655,0.0000,0.8546,0.7804,0.5958,0.2726,0.8835,0.2099,0.1741,0.1423,0.1522,0.8536,0.2057,0.1288,0.0782
2017_PNAS_Li___H3K27Ac_IL2-WT-CD4,12167,0.5378,0.4654,0.4321,0.4943,0.4200,0.8453,0.0429,0.0039,0.3737,0.0928,0.1006,0.0069,0.1051,0.5368,0.3772,0.1029,0.1248,0.2892,0.0108,0.1745,0.8640,0.8660,0.8737,1.0000,0.8732,0.9052,0.8960,0.8823,0.3764,0.4390,0.4542,0.8400,0.7200,0.8405,0.7250,0.6389,0.1490,0.3884,0.3554,0.0736,0.4039,0.8240,0.8116,0.5276,0.8225,0.8229,0.3437,0.2733,0.2275,0.6623,0.7124,0.3066,0.0088,0.3754,0.0079,0.0951,0.3174,0.0098,0.3327,0.4389,0.3503,0.0341,0.8071,0.3429,0.2197,0.0421,0.1809,0.0167,0.0196,0.0039,0.2600,0.0000,0.8619,0.7587,0.5725,0.2931,0.8517,0.2155,0.1711,0.1335,0.1446,0.8416,0.1927,0.1320,0.0752
2017_PNAS_Li___H3K27Ac_IL2-UP-deletion-CD4,12990,0.5297,0.4545,0.4161,0.4836,0.3993,0.9055,0.0390,0.0047,0.3573,0.0884,0.0969,0.0075,0.0980,0.5202,0.3545,0.0980,0.1199,0.2828,0.0112,0.1640,0.9006,0.9113,0.8477,0.8732,1.0000,0.8761,0.9537,0.8441,0.3614,0.4383,0.4450,0.8713,0.7374,0.8788,0.7378,0.6491,0.1621,0.4018,0.3745,0.0761,0.3723,0.8095,0.7926,0.4923,0.8865,0.8826,0.3436,0.2873,0.2416,0.6452,0.6966,0.2922,0.0094,0.3767,0.0084,0.0907,0.3003,0.0103,0.3186,0.4229,0.3391,0.0335,0.8552,0.3429,0.2073,0.0382,0.1757,0.0159,0.0186,0.0056,0.2423,0.0019,0.8972,0.7738,0.5538,0.3170,0.8636,0.2110,0.1611,0.1303,0.1410,0.8691,0.1881,0.1247,0.0706
2017_PNAS_Li___H3K27Ac_IL2-IN2-deletion-CD4,12233,0.5281,0.4590,0.4253,0.5009,0.4188,0.8550,0.0405,0.0038,0.3444,0.0895,0.0981,0.0076,0.1025,0.5185,0.3654,0.1004,0.1236,0.2889,0.0104,0.1695,0.8817,0.8821,0.8920,0.9052,0.8761,1.0000,0.8867,0.9077,0.3801,0.4614,0.4616,0.8386,0.7252,0.8733,0.7378,0.6383,0.1376,0.3658,0.3378,0.0661,0.3964,0.8326,0.8172,0.5124,0.8278,0.8202,0.3480,0.2551,0.2090,0.6688,0.7309,0.3008,0.0095,0.3727,0.0085,0.0939,0.3102,0.0095,0.3287,0.4411,0.3471,0.0349,0.8185,0.3424,0.2201,0.0416,0.1802,0.0161,0.0198,0.0047,0.2581,0.0009,0.8764,0.7755,0.5903,0.2777,0.8887,0.2103,0.1707,0.1278,0.1439,0.8651,0.1895,0.1274,0.0746
2017_PNAS_Li___H3K27Ac_IL2-IN1-deletion-CD4,12574,0.5306,0.4610,0.4219,0.4921,0.4087,0.8927,0.0408,0.0038,0.3622,0.0892,0.0978,0.0067,0.1011,0.5280,0.3656,0.1001,0.1203,0.2862,0.0095,0.1653,0.8946,0.9053,0.8561,0.8960,0.9537,0.8867,1.0000,0.8559,0.3701,0.4406,0.4541,0.8803,0.7379,0.8681,0.7384,0.6486,0.1610,0.3984,0.3708,0.0787,0.3838,0.8124,0.8002,0.4982,0.8683,0.8711,0.3469,0.2836,0.2407,0.6507,0.6982,0.2958,0.0086,0.3755,0.0076,0.0874,0.3040,0.0095,0.3153,0.4210,0.3422,0.0352,0.8396,0.3364,0.2104,0.0380,0.1749,0.0153,0.0181,0.0048,0.2495,0.0010,0.8928,0.7716,0.5633,0.3114,0.8575,0.2119,0.1633,0.1330,0.1418,0.8599,0.1876,0.1283,0.0711
2017_PNAS_Li___H3K27Ac_IL2-CD4,11747,0.5558,0.4771,0.4489,0.5033,0.4272,0.8330,0.0460,0.0049,0.3543,0.0929,0.1028,0.0079,0.1074,0.5199,0.3722,0.1041,0.1282,0.2982,0.0108,0.1678,0.8484,0.8504,0.9149,0.8823,0.8441,0.9077,0.8559,1.0000,0.3821,0.4712,0.4687,0.8274,0.7267,0.8475,0.7380,0.6483,0.1319,0.3537,0.3252,0.0603,0.4083,0.8314,0.8241,0.5339,0.8103,0.8025,0.3415,0.2479,0.2029,0.6933,0.7359,0.3094,0.0098,0.3875,0.0098,0.0963,0.3240,0.0098,0.3356,0.4420,0.3662,0.0382,0.8002,0.3445,0.2211,0.0401,0.1857,0.0167,0.0196,0.0049,0.2626,0.0010,0.8577,0.7702,0.5933,0.2665,0.8670,0.2146,0.1735,0.1380,0.1525,0.8423,0.2033,0.1299,0.0806
2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-TN,5666,0.3539,0.3413,0.2963,0.4288,0.3870,0.3613,0.0304,0.0000,0.2171,0.0826,0.0882,0.0117,0.0928,0.3079,0.2410,0.0928,0.1203,0.1950,0.0093,0.1402,0.3710,0.3647,0.3786,0.3764,0.3614,0.3801,0.3701,0.3821,1.0000,0.4491,0.5130,0.3970,0.3426,0.3532,0.3506,0.3128,0.0639,0.1895,0.1647,0.0322,0.4372,0.3805,0.3941,0.3844,0.3699,0.3683,0.2046,0.1357,0.1118,0.4060,0.3991,0.2333,0.0141,0.2457,0.0165,0.0922,0.2752,0.0093,0.2363,0.2685,0.2519,0.0310,0.3427,0.2108,0.1618,0.0376,0.1491,0.0139,0.0229,0.0071,0.1823,0.0024,0.3744,0.3627,0.3882,0.1593,0.3677,0.1902,0.1413,0.1314,0.1215,0.3579,0.1511,0.1328,0.0720
2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-TE,7288,0.4417,0.3699,0.3528,0.4118,0.3734,0.4406,0.0382,0.0019,0.2215,0.0876,0.0922,0.0076,0.0885,0.3238,0.2685,0.0829,0.1120,0.2139,0.0153,0.1276,0.4523,0.4512,0.4581,0.4390,0.4383,0.4614,0.4406,0.4712,0.4491,1.0000,0.5291,0.4897,0.4014,0.4360,0.4329,0.3865,0.0852,0.2031,0.1792,0.0427,0.3682,0.4751,0.4760,0.4145,0.4493,0.4449,0.2180,0.1545,0.1292,0.4836,0.4711,0.2416,0.0115,0.2905,0.0076,0.0862,0.2662,0.0114,0.2699,0.3200,0.3035,0.0466,0.4178,0.2412,0.1732,0.0310,0.1391,0.0113,0.0264,0.0057,0.2206,0.0019,0.4623,0.4228,0.4334,0.1830,0.4500,0.1893,0.1485,0.1252,0.1315,0.4370,0.1623,0.1224,0.0749
2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-MP,6520,0.3873,0.3569,0.3220,0.4286,0.3653,0.4368,0.0428,0.0020,0.2428,0.0795,0.0976,0.0097,0.0844,0.3522,0.2793,0.0863,0.1121,0.2187,0.0176,0.1408,0.4524,0.4461,0.4583,0.4542,0.4450,0.4616,0.4541,0.4687,0.5130,0.5291,1.0000,0.4872,0.3984,0.4299,0.4315,0.3732,0.0866,0.2354,0.2050,0.0399,0.3796,0.4639,0.4823,0.3982,0.4427,0.4436,0.2323,0.1692,0.1439,0.4736,0.4616,0.2470,0.0097,0.2840,0.0137,0.0954,0.2682,0.0077,0.2630,0.2978,0.2913,0.0395,0.4164,0.2510,0.1776,0.0451,0.1467,0.0135,0.0230,0.0078,0.2077,0.0020,0.4625,0.4228,0.4301,0.1933,0.4449,0.2078,0.1417,0.1235,0.1207,0.4358,0.1612,0.1265,0.0762
2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-Memory,11227,0.5258,0.4543,0.4155,0.5005,0.4222,0.8681,0.0396,0.0020,0.3725,0.0934,0.1003,0.0070,0.0972,0.5114,0.3681,0.0940,0.1139,0.2760,0.0100,0.1616,0.8753,0.8877,0.8279,0.8400,0.8713,0.8386,0.8803,0.8274,0.3970,0.4897,0.4872,1.0000,0.7002,0.8353,0.7052,0.6103,0.1517,0.3849,0.3554,0.0740,0.4004,0.8002,0.8007,0.5182,0.8620,0.8647,0.3321,0.2770,0.2316,0.6553,0.7009,0.2945,0.0090,0.3691,0.0080,0.0894,0.3092,0.0080,0.3134,0.4147,0.3362,0.0327,0.7971,0.3253,0.1981,0.0357,0.1683,0.0140,0.0210,0.0050,0.2479,0.0010,0.8991,0.7316,0.5608,0.3032,0.8257,0.2184,0.1618,0.1238,0.1351,0.8238,0.1746,0.1266,0.0745
2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-TN,12275,0.5106,0.4566,0.4202,0.4623,0.4131,0.7348,0.0535,0.0043,0.3274,0.0907,0.1226,0.0086,0.1005,0.4767,0.3390,0.0994,0.1300,0.2999,0.0129,0.1740,0.7412,0.7352,0.7356,0.7200,0.7374,0.7252,0.7379,0.7267,0.3426,0.4014,0.3984,0.7002,1.0000,0.7838,0.7874,0.7250,0.1680,0.3949,0.3842,0.0871,0.3707,0.7203,0.6930,0.4691,0.7221,0.7106,0.4065,0.2969,0.2421,0.5615,0.6024,0.2958,0.0086,0.3867,0.0107,0.1037,0.3262,0.0139,0.3549,0.4559,0.3655,0.0439,0.7290,0.3751,0.2365,0.0426,0.1946,0.0150,0.0246,0.0054,0.2814,0.0021,0.7321,0.7727,0.5399,0.3050,0.7718,0.2093,0.2000,0.1601,0.1796,0.7952,0.2394,0.1391,0.0809
