ChIP,ChIP gene #,2021_GoldrathLab_Brd4___BRD4_TE-CD8,2021_GoldrathLab_Brd4___BRD4_NAV-CD8,2021_GoldrathLab_Brd4___BRD4_MP-CD8,2020_PNAS_KwesiMaliepaard___H3K79me2_naive-CD8,2020_PNAS_KwesiMaliepaard___H3K79me2_mem-CD8,2020_PNAS_KwesiMaliepaard___H3K4me3_mem-CD8,2019_IMMUNITY_Veeken___Eomes_LCMV-d07-CD8,2018_SCIENCE_Pace_native___H3K9me3_native_invitro-d3-CD8-WT,2018_IMMUNITY_Page___Tox_LCMVova_CNS-OTI-CD8-WT,2018_IMMUNITY_Page___Tox_LCMVova_CNS-OTI-CD8-ToxKO,2018_FRONTIERS_IMMUNOL_Li___Eomes_invitro-act-OTI-EomesOE,2017_PNAS_Li___STAT5B_noIL2-CD8,2017_PNAS_Li___STAT5B_IL2-WT-CD4,2017_PNAS_Li___STAT5B_IL2-UP-deletion-CD4,2017_PNAS_Li___STAT5B_IL2-IN2-deletion-CD4,2017_PNAS_Li___STAT5B_IL2-IN1-deletion-CD4,2017_PNAS_Li___STAT5B_IL2-CD8,2017_PNAS_Li___STAT5B_IL2-CD4,2017_PNAS_Li___STAT3_noIL21-CD4,2017_PNAS_Li___STAT3_IL21-CD4,2017_PNAS_Li___H3K4me3-noIL2-CD4,2017_PNAS_Li___H3K4me3_IL2-CD4,2017_PNAS_Li___H3K27Ac-noIL2-CD4,2017_PNAS_Li___H3K27Ac_IL2-WT-CD4,2017_PNAS_Li___H3K27Ac_IL2-UP-deletion-CD4,2017_PNAS_Li___H3K27Ac_IL2-IN2-deletion-CD4,2017_PNAS_Li___H3K27Ac_IL2-IN1-deletion-CD4,2017_PNAS_Li___H3K27Ac_IL2-CD4,2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-TN,2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-TE,2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-MP,2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-Memory,2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-TN,2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-TE,2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-MP,2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-Memory,2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-TN,2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-TE,2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-MP,2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-Memory,2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-TN,2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-TE,2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-MP,2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-Memory,2017_NAT_IMMUNOL_Shan___H3K4Me3_LCMVarmD4-P14-CD8-WT,2017_NAT_IMMUNOL_Shan___H3K4Me3_LCMVarmD4-P14-CD8-Runx3KO,2017_NAT_IMMUNOL_Shan___H3K4Me1_LCMVarmD4-P14-CD8-Runx3KO,2017_NAT_IMMUNOL_Shan___H3K27Me3_LCMVarmD4-P14-CD8-WT,2017_NAT_IMMUNOL_Shan___H3K27Me3_LCMVarmD4-P14-CD8-Runx3KO,2017_NAT_IMMUNOL_Shan___H3K27Ac_LCMVarmD4-P14-CD8-WT,2017_NAT_IMMUNOL_Shan___H3K27Ac_LCMVarmD4-P14-CD8-Runx3KO,2017_NAT_IMMUNOL_Shan___CBFb_Naive_P14-CD8-WT,2017_NAT_IMMUNOL_Shan___CBFb_Naive_P14-CD8-CbfbKO,2017_NAT_IMMUNOL_Shan___CBFb_LCMVarmD8_P14-CD8-WT,2016_SCIENCE_Mackay___Hobit_invitro-CD8,2016_SCIENCE_Mackay___Blimp1-Bio_invitro-CD8,2016_NAT_IMMUNOL_Xing___Tcf1_naive-CD8-WT,2016_NAT_IMMUNOL_Roychoudhuri___p300_invitro-CD8-WT,2016_NAT_IMMUNOL_Roychoudhuri___JunD_invitro-stim-CD8-WT,2016_NAT_IMMUNOL_Roychoudhuri___JunD_invitro-stim-CD8-Bach2KO,2015_JEM_Dominguez___Tbet_LCMVarm-D8-CD8-Zeb2KO,2015_JEM_Dominguez___Tbet_LCMVarm-D8-CD8-WT,2015_JEM_Dominguez___Tbet_LCMVarm-D8-CD8-Il12-WT,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-PI-1h-WT,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-PI-1h-Nfat1KO-CA-RIT-RV,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-PI-1h-Nfat1KO,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-Nfat1KO-CA-RIT-RV,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-Nfat1KO,2014_NAT_IMMUNOL_Kurachi___JunD-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___JunB-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___IRF4-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___IgG-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___H3K4me3-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___H3K4me1-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___H3K36me3-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___H3K27me3-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___H3K27ac-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___cJun-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___BATF-invitro-d3-CD8,2013_PLOS_ONE_Lotem___Runx3_invitro-NAV-CD8,2013_PLOS_ONE_Lotem___Runx3_invitro-Il2-CD8,2013_PLOS_ONE_Lotem___H3K4me1_invitro-NAV-CD8,2013_PLOS_ONE_Lotem___H3K4me1_invitro-Il2-CD8,2013_IMMUNITY_KIM___Foxo1_naive-CD8-WT,2013_IMMUNITY_KIM___Foxo1_Biotin_naive-CD8-WT
2018_FRONTIERS_IMMUNOL_Li___Eomes_invitro-act-OTI-EomesOE,1642,0.3046,0.2952,0.3202,0.2555,0.2610,0.2558,0.3741,0.0079,0.2441,0.1221,1.0000,0.0268,0.3256,0.2987,0.3007,0.3280,0.3705,0.3800,0.0264,0.3276,0.2581,0.2595,0.2677,0.2600,0.2595,0.2641,0.2562,0.2673,0.2397,0.2747,0.2662,0.2534,0.2659,0.2551,0.2711,0.2780,0.1734,0.3000,0.3024,0.1448,0.2567,0.2635,0.2697,0.2715,0.2571,0.2579,0.3304,0.2870,0.2500,0.2726,0.2657,0.3445,0.0269,0.3676,0.1034,0.3499,0.3065,0.0532,0.3695,0.3442,0.3597,0.2446,0.2593,0.3663,0.4023,0.1031,0.4176,0.0304,0.1758,0.0430,0.4341,0.0039,0.2554,0.2684,0.2744,0.2303,0.2565,0.1827,0.4977,0.3949,0.4571,0.2515,0.3890,0.2736,0.2428
2017_PNAS_Li___STAT5B_noIL2-CD8,282,0.0135,0.0138,0.0167,0.0195,0.0188,0.0172,0.0282,0.0000,0.0256,0.0563,0.0268,1.0000,0.0221,0.0175,0.0123,0.0234,0.0377,0.0166,0.0909,0.0105,0.0169,0.0160,0.0122,0.0153,0.0165,0.0153,0.0165,0.0135,0.0118,0.0142,0.0121,0.0165,0.0166,0.0152,0.0154,0.0169,0.0366,0.0271,0.0242,0.0196,0.0146,0.0148,0.0165,0.0128,0.0168,0.0167,0.0165,0.0236,0.0237,0.0124,0.0142,0.0232,0.5500,0.0250,0.1304,0.0446,0.0213,0.0250,0.0235,0.0187,0.0106,0.0185,0.0172,0.0189,0.0182,0.0000,0.0251,0.0000,0.0759,0.1071,0.0229,0.1176,0.0165,0.0160,0.0136,0.0285,0.0156,0.0177,0.0229,0.0098,0.0135,0.0164,0.0107,0.0247,0.0430
2017_PNAS_Li___STAT5B_IL2-WT-CD4,1746,0.2909,0.3236,0.3048,0.2788,0.2731,0.2641,0.2257,0.0038,0.2447,0.1550,0.3256,0.0221,1.0000,0.3522,0.4122,0.8370,0.6152,0.4842,0.0218,0.4427,0.2676,0.2691,0.2819,0.2821,0.2776,0.2807,0.2756,0.2917,0.2587,0.2675,0.2455,0.2608,0.2813,0.2629,0.2740,0.2838,0.1156,0.2449,0.2496,0.0940,0.2812,0.2721,0.2786,0.2802,0.2712,0.2705,0.3186,0.2206,0.2029,0.2895,0.2835,0.2965,0.0185,0.3016,0.0919,0.2924,0.3129,0.0214,0.3577,0.3399,0.3151,0.1342,0.2609,0.3717,0.3955,0.1037,0.3682,0.0294,0.1301,0.0185,0.3816,0.0076,0.2597,0.2766,0.2911,0.1925,0.2684,0.1671,0.3708,0.2921,0.3831,0.2633,0.4122,0.2708,0.2579
2017_PNAS_Li___STAT5B_IL2-UP-deletion-CD4,7602,0.6093,0.6239,0.5923,0.5872,0.5694,0.6347,0.1713,0.0064,0.4919,0.1943,0.2987,0.0175,0.3522,1.0000,0.6682,0.3499,0.3970,0.5585,0.0223,0.4123,0.6447,0.6411,0.6568,0.6573,0.6594,0.6502,0.6509,0.6663,0.4834,0.5666,0.5433,0.6532,0.6314,0.6294,0.6290,0.6272,0.1462,0.4204,0.3886,0.0974,0.5404,0.6325,0.6465,0.6147,0.6421,0.6390,0.5433,0.3181,0.2322,0.6196,0.6324,0.5400,0.0192,0.5601,0.0511,0.2836,0.5249,0.0254,0.5302,0.5692,0.5252,0.1205,0.6385,0.5462,0.4767,0.0951,0.4019,0.0289,0.0865,0.0208,0.4844,0.0048,0.6505,0.6328,0.5957,0.2684,0.6340,0.2609,0.4019,0.3208,0.4069,0.6316,0.4456,0.3294,0.2308
2017_PNAS_Li___STAT5B_IL2-IN2-deletion-CD4,5473,0.5075,0.5245,0.5080,0.4808,0.4649,0.4984,0.1644,0.0084,0.4719,0.2163,0.3007,0.0123,0.4122,0.6682,1.0000,0.4078,0.4263,0.5286,0.0246,0.4188,0.4979,0.5000,0.5138,0.5180,0.5192,0.5130,0.5180,0.5286,0.4221,0.4779,0.4403,0.5195,0.4914,0.4843,0.4941,0.4989,0.1426,0.3781,0.3722,0.1010,0.4934,0.5078,0.5097,0.5135,0.5049,0.5027,0.4628,0.3065,0.2448,0.5088,0.5080,0.4895,0.0123,0.5000,0.0575,0.2850,0.4580,0.0223,0.4685,0.4817,0.4864,0.1257,0.4920,0.4794,0.4418,0.1048,0.4065,0.0332,0.0895,0.0207,0.4451,0.0042,0.5060,0.4942,0.4901,0.2390,0.4881,0.2419,0.3840,0.3270,0.4077,0.4872,0.4369,0.3375,0.2586
2017_PNAS_Li___STAT5B_IL2-IN1-deletion-CD4,1710,0.2848,0.3074,0.2964,0.2691,0.2649,0.2548,0.2248,0.0040,0.2397,0.1480,0.3280,0.0234,0.8370,0.3499,0.4078,1.0000,0.6279,0.4562,0.0231,0.4213,0.2584,0.2572,0.2695,0.2672,0.2640,0.2658,0.2648,0.2748,0.2568,0.2605,0.2473,0.2552,0.2648,0.2490,0.2604,0.2713,0.1204,0.2427,0.2406,0.0915,0.2694,0.2610,0.2686,0.2754,0.2588,0.2610,0.2971,0.2147,0.1927,0.2781,0.2720,0.2778,0.0195,0.2984,0.0846,0.2807,0.3007,0.0188,0.3467,0.3281,0.3015,0.1448,0.2450,0.3446,0.3778,0.1092,0.3596,0.0311,0.1210,0.0195,0.3672,0.0081,0.2503,0.2606,0.2816,0.1834,0.2541,0.1646,0.3533,0.2902,0.3741,0.2505,0.3936,0.2745,0.2544
2017_PNAS_Li___STAT5B_IL2-CD8,2526,0.3440,0.3691,0.3610,0.3290,0.3176,0.3203,0.2368,0.0063,0.3017,0.1821,0.3705,0.0377,0.6152,0.3970,0.4263,0.6279,1.0000,0.5625,0.0277,0.4794,0.3232,0.3224,0.3319,0.3269,0.3239,0.3297,0.3232,0.3363,0.2848,0.3133,0.2977,0.3152,0.3381,0.3141,0.3304,0.3430,0.1584,0.3015,0.2797,0.1261,0.3154,0.3196,0.3322,0.3281,0.3238,0.3257,0.3689,0.2380,0.2215,0.3346,0.3314,0.3404,0.0411,0.3641,0.0802,0.3341,0.3502,0.0399,0.4329,0.4183,0.3631,0.1461,0.3171,0.4204,0.4278,0.1166,0.4056,0.0278,0.1502,0.0346,0.4598,0.0063,0.3197,0.3316,0.3480,0.2168,0.3192,0.1812,0.4493,0.3203,0.4100,0.3160,0.4347,0.2867,0.2615
2017_PNAS_Li___STAT5B_IL2-CD4,5394,0.5382,0.5432,0.5447,0.5066,0.4969,0.5329,0.1893,0.0056,0.3685,0.1693,0.3800,0.0166,0.4842,0.5585,0.5286,0.4562,0.5625,1.0000,0.0239,0.5042,0.5416,0.5376,0.5476,0.5447,0.5345,0.5529,0.5334,0.5541,0.4087,0.4752,0.4339,0.5154,0.5511,0.5359,0.5489,0.5648,0.1558,0.3939,0.3771,0.1083,0.4673,0.5471,0.5396,0.5129,0.5421,0.5331,0.5242,0.2999,0.2365,0.5157,0.5484,0.4692,0.0204,0.5208,0.0612,0.3508,0.4623,0.0408,0.6175,0.6278,0.5034,0.1230,0.5234,0.6267,0.5642,0.1040,0.4888,0.0259,0.1142,0.0242,0.6015,0.0037,0.5280,0.5608,0.5284,0.2688,0.5438,0.2175,0.5290,0.3507,0.4522,0.5345,0.5317,0.2960,0.2184
2017_PNAS_Li___STAT3_noIL21-CD4,238,0.0259,0.0279,0.0258,0.0222,0.0231,0.0204,0.0274,0.0000,0.0279,0.0267,0.0264,0.0909,0.0218,0.0223,0.0246,0.0231,0.0277,0.0239,1.0000,0.0347,0.0200,0.0203,0.0224,0.0218,0.0209,0.0218,0.0209,0.0226,0.0278,0.0271,0.0243,0.0212,0.0210,0.0203,0.0209,0.0214,0.0175,0.0206,0.0151,0.0093,0.0331,0.0229,0.0225,0.0229,0.0213,0.0211,0.0210,0.0174,0.0273,0.0235,0.0214,0.0270,0.0294,0.0302,0.0370,0.0215,0.0271,0.0465,0.0217,0.0230,0.0230,0.0364,0.0216,0.0235,0.0242,0.0230,0.0351,0.0263,0.0349,0.0294,0.0266,0.0455,0.0209,0.0213,0.0233,0.0154,0.0208,0.0308,0.0278,0.0196,0.0188,0.0205,0.0237,0.0316,0.0312
2017_PNAS_Li___STAT3_IL21-CD4,2779,0.4061,0.4022,0.4169,0.3687,0.3687,0.3819,0.2176,0.0027,0.2916,0.1567,0.3276,0.0105,0.4427,0.4123,0.4188,0.4213,0.4794,0.5042,0.0347,1.0000,0.3828,0.3795,0.3929,0.3866,0.3855,0.3881,0.3816,0.3902,0.3282,0.3566,0.3395,0.3718,0.3822,0.3688,0.3893,0.3894,0.1473,0.3085,0.2943,0.1068,0.3669,0.3842,0.3911,0.3810,0.3786,0.3817,0.4148,0.2460,0.2051,0.3777,0.3906,0.3896,0.0106,0.4131,0.0660,0.3298,0.3952,0.0315,0.4605,0.4377,0.4297,0.1464,0.3642,0.4620,0.4492,0.1148,0.4305,0.0293,0.1205,0.0241,0.4316,0.0027,0.3706,0.3831,0.3804,0.2242,0.3793,0.2409,0.4041,0.3442,0.4000,0.3683,0.4239,0.2996,0.2523
2017_PNAS_Li___H3K4me3-noIL2-CD4,13677,0.7445,0.6597,0.6775,0.7341,0.7123,0.9421,0.1349,0.0042,0.4021,0.1391,0.2581,0.0169,0.2676,0.6447,0.4979,0.2584,0.3232,0.5416,0.0200,0.3828,1.0000,0.9769,0.8901,0.9246,0.9243,0.9286,0.9204,0.8897,0.5131,0.6461,0.5912,0.8716,0.8879,0.9358,0.8850,0.8782,0.1602,0.4761,0.4432,0.0895,0.5614,0.8803,0.8589,0.7058,0.9196,0.9149,0.6486,0.3354,0.2487,0.7354,0.8412,0.5224,0.0158,0.5687,0.0380,0.2771,0.5219,0.0242,0.6058,0.6925,0.5667,0.0969,0.8750,0.6295,0.4906,0.0717,0.3987,0.0201,0.0717,0.0158,0.5228,0.0032,0.9343,0.8993,0.7322,0.3043,0.9312,0.2247,0.3929,0.3028,0.3686,0.9376,0.4574,0.2893,0.1867
2017_PNAS_Li___H3K4me3_IL2-CD4,13823,0.7432,0.6493,0.6653,0.7309,0.7108,0.9358,0.1339,0.0043,0.4034,0.1394,0.2595,0.0160,0.2691,0.6411,0.5000,0.2572,0.3224,0.5376,0.0203,0.3795,0.9769,1.0000,0.8837,0.9202,0.9239,0.9182,0.9200,0.8852,0.5185,0.6512,0.5941,0.8768,0.8739,0.9238,0.8730,0.8680,0.1594,0.4719,0.4448,0.0904,0.5624,0.8719,0.8485,0.7043,0.9273,0.9205,0.6417,0.3347,0.2474,0.7395,0.8347,0.5215,0.0149,0.5681,0.0384,0.2747,0.5146,0.0245,0.5971,0.6821,0.5628,0.0968,0.8725,0.6225,0.4911,0.0702,0.4030,0.0192,0.0725,0.0160,0.5172,0.0032,0.9401,0.8873,0.7254,0.3033,0.9211,0.2258,0.3897,0.3005,0.3653,0.9256,0.4545,0.2883,0.1849
2017_PNAS_Li___H3K27Ac-noIL2-CD4,11701,0.7723,0.6853,0.6985,0.7654,0.7368,0.8776,0.1403,0.0034,0.4133,0.1460,0.2677,0.0122,0.2819,0.6568,0.5138,0.2695,0.3319,0.5476,0.0224,0.3929,0.8901,0.8837,1.0000,0.9133,0.8771,0.9174,0.8851,0.9496,0.5467,0.6711,0.6170,0.8610,0.8701,0.8940,0.8809,0.8562,0.1330,0.4346,0.4044,0.0791,0.5962,0.8900,0.8861,0.7470,0.8585,0.8504,0.6571,0.2922,0.2200,0.7922,0.8675,0.5377,0.0122,0.5932,0.0391,0.2778,0.5457,0.0257,0.6076,0.6901,0.5928,0.1039,0.8404,0.6269,0.5109,0.0760,0.4096,0.0213,0.0736,0.0168,0.5330,0.0034,0.8771,0.8858,0.7688,0.2544,0.9144,0.2339,0.4020,0.3134,0.3856,0.8899,0.4824,0.2992,0.1964
2017_PNAS_Li___H3K27Ac_IL2-WT-CD4,12167,0.7505,0.6800,0.6838,0.7436,0.7232,0.9002,0.1370,0.0044,0.4141,0.1438,0.2600,0.0153,0.2821,0.6573,0.5180,0.2672,0.3269,0.5447,0.0218,0.3866,0.9246,0.9202,0.9133,1.0000,0.9200,0.9531,0.9323,0.9252,0.5303,0.6641,0.6058,0.8685,0.8696,0.9143,0.8706,0.8541,0.1481,0.4545,0.4274,0.0878,0.5837,0.8793,0.8615,0.7256,0.8853,0.8789,0.6489,0.3168,0.2356,0.7581,0.8416,0.5366,0.0142,0.5775,0.0393,0.2781,0.5377,0.0251,0.6002,0.6813,0.5822,0.1014,0.8607,0.6209,0.4894,0.0742,0.4045,0.0207,0.0718,0.0164,0.5190,0.0033,0.9000,0.8852,0.7452,0.2814,0.9134,0.2296,0.3955,0.3088,0.3795,0.9083,0.4742,0.2949,0.1943
2017_PNAS_Li___H3K27Ac_IL2-UP-deletion-CD4,12990,0.7347,0.6624,0.6681,0.7222,0.7018,0.9156,0.1369,0.0044,0.4131,0.1438,0.2595,0.0165,0.2776,0.6594,0.5192,0.2640,0.3239,0.5345,0.0209,0.3855,0.9243,0.9239,0.8771,0.9200,1.0000,0.9119,0.9591,0.8864,0.5151,0.6519,0.6059,0.8699,0.8633,0.9024,0.8529,0.8421,0.1632,0.4661,0.4386,0.0909,0.5699,0.8670,0.8550,0.7043,0.9048,0.8981,0.6544,0.3366,0.2497,0.7401,0.8255,0.5280,0.0154,0.5842,0.0396,0.2722,0.5341,0.0253,0.5968,0.6712,0.5736,0.1011,0.8754,0.6262,0.4920,0.0724,0.4080,0.0198,0.0713,0.0165,0.5074,0.0033,0.9136,0.8657,0.7167,0.3030,0.8937,0.2276,0.3899,0.3115,0.3693,0.9021,0.4656,0.2946,0.1947
2017_PNAS_Li___H3K27Ac_IL2-IN2-deletion-CD4,12233,0.7655,0.6781,0.6947,0.7511,0.7250,0.8963,0.1370,0.0044,0.4126,0.1450,0.2641,0.0153,0.2807,0.6502,0.5130,0.2658,0.3297,0.5529,0.0218,0.3881,0.9286,0.9182,0.9174,0.9531,0.9119,1.0000,0.9221,0.9273,0.5353,0.6677,0.6041,0.8586,0.8812,0.9182,0.8900,0.8636,0.1456,0.4515,0.4229,0.0842,0.5837,0.8993,0.8714,0.7275,0.8833,0.8750,0.6593,0.3140,0.2278,0.7676,0.8552,0.5399,0.0153,0.5894,0.0393,0.2823,0.5377,0.0251,0.6139,0.6973,0.5856,0.1014,0.8551,0.6295,0.5005,0.0742,0.4090,0.0207,0.0742,0.0164,0.5320,0.0033,0.8941,0.8967,0.7471,0.2827,0.9272,0.2323,0.4015,0.3102,0.3810,0.9102,0.4838,0.2949,0.1943
2017_PNAS_Li___H3K27Ac_IL2-IN1-deletion-CD4,12574,0.7313,0.6574,0.6649,0.7261,0.7039,0.9177,0.1354,0.0044,0.4138,0.1435,0.2562,0.0165,0.2756,0.6509,0.5180,0.2648,0.3232,0.5334,0.0209,0.3816,0.9204,0.9200,0.8851,0.9323,0.9591,0.9221,1.0000,0.8846,0.5238,0.6595,0.6133,0.8701,0.8711,0.9063,0.8588,0.8460,0.1603,0.4620,0.4316,0.0907,0.5806,0.8691,0.8513,0.7100,0.8948,0.8942,0.6600,0.3330,0.2465,0.7479,0.8295,0.5252,0.0154,0.5762,0.0396,0.2703,0.5280,0.0252,0.5905,0.6750,0.5690,0.1009,0.8717,0.6197,0.4878,0.0723,0.4056,0.0198,0.0699,0.0165,0.5095,0.0033,0.9037,0.8734,0.7170,0.2968,0.8977,0.2284,0.3846,0.3065,0.3700,0.9119,0.4709,0.2926,0.1930
2017_PNAS_Li___H3K27Ac_IL2-CD4,11747,0.7675,0.6914,0.6934,0.7566,0.7319,0.8636,0.1365,0.0045,0.4154,0.1461,0.2673,0.0135,0.2917,0.6663,0.5286,0.2748,0.3363,0.5541,0.0226,0.3902,0.8897,0.8852,0.9496,0.9252,0.8864,0.9273,0.8846,1.0000,0.5498,0.6770,0.6153,0.8604,0.8637,0.8879,0.8647,0.8460,0.1366,0.4352,0.4048,0.0810,0.5980,0.8814,0.8795,0.7478,0.8598,0.8478,0.6574,0.2988,0.2219,0.7913,0.8608,0.5476,0.0135,0.5914,0.0406,0.2817,0.5471,0.0247,0.6111,0.6960,0.5927,0.1036,0.8379,0.6270,0.5055,0.0755,0.4117,0.0214,0.0755,0.0169,0.5360,0.0034,0.8766,0.8814,0.7601,0.2592,0.9062,0.2373,0.4024,0.3147,0.3844,0.8818,0.4834,0.3019,0.1995
2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-TN,5666,0.5543,0.5545,0.5312,0.5932,0.5819,0.5058,0.1234,0.0040,0.3502,0.1618,0.2397,0.0118,0.2587,0.4834,0.4221,0.2568,0.2848,0.4087,0.0278,0.3282,0.5131,0.5185,0.5467,0.5303,0.5151,0.5353,0.5238,0.5498,1.0000,0.6442,0.6625,0.5738,0.5135,0.4990,0.5261,0.5164,0.0849,0.2867,0.2640,0.0597,0.6134,0.5427,0.5653,0.5830,0.5142,0.5070,0.4233,0.2067,0.1578,0.5908,0.5583,0.4610,0.0179,0.4620,0.0512,0.2447,0.4730,0.0275,0.4431,0.4704,0.4572,0.1086,0.4979,0.4160,0.3912,0.0925,0.3419,0.0319,0.0779,0.0158,0.3845,0.0040,0.5366,0.5110,0.5618,0.1612,0.5124,0.2535,0.3293,0.3145,0.3406,0.5051,0.3912,0.2953,0.2426
2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-TE,7288,0.6954,0.6215,0.6537,0.6742,0.6667,0.6414,0.1405,0.0032,0.3970,0.1677,0.2747,0.0142,0.2675,0.5666,0.4779,0.2605,0.3133,0.4752,0.0271,0.3566,0.6461,0.6512,0.6711,0.6641,0.6519,0.6677,0.6595,0.6770,0.6442,1.0000,0.7061,0.7125,0.6381,0.6275,0.6498,0.6392,0.1003,0.3362,0.3030,0.0610,0.6285,0.6968,0.7113,0.6889,0.6543,0.6422,0.5195,0.2399,0.1793,0.7364,0.6789,0.5153,0.0175,0.5661,0.0442,0.2518,0.4967,0.0252,0.5130,0.5635,0.5553,0.1234,0.6228,0.4964,0.4517,0.0878,0.3850,0.0288,0.0827,0.0175,0.4562,0.0032,0.6736,0.6377,0.6601,0.2036,0.6354,0.2560,0.3736,0.3175,0.3757,0.6297,0.4229,0.3124,0.2278
2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-MP,6520,0.6119,0.5828,0.5819,0.6291,0.6167,0.5877,0.1398,0.0035,0.3855,0.1653,0.2662,0.0121,0.2455,0.5433,0.4403,0.2473,0.2977,0.4339,0.0243,0.3395,0.5912,0.5941,0.6170,0.6058,0.6059,0.6041,0.6133,0.6153,0.6625,0.7061,1.0000,0.6651,0.5888,0.5745,0.5916,0.5756,0.1120,0.3372,0.3140,0.0715,0.5840,0.6247,0.6465,0.6302,0.6007,0.5926,0.5000,0.2441,0.2006,0.6517,0.6151,0.4972,0.0156,0.5291,0.0502,0.2648,0.4883,0.0241,0.4847,0.5156,0.5161,0.1139,0.5729,0.4743,0.4297,0.0903,0.3791,0.0315,0.0811,0.0174,0.4200,0.0035,0.6182,0.5762,0.6077,0.2105,0.5847,0.2285,0.3574,0.3216,0.3711,0.5812,0.4191,0.2940,0.2339
2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-Memory,11227,0.7409,0.6655,0.6715,0.7472,0.7317,0.8705,0.1323,0.0047,0.4398,0.1516,0.2534,0.0165,0.2608,0.6532,0.5195,0.2552,0.3152,0.5154,0.0212,0.3718,0.8716,0.8768,0.8610,0.8685,0.8699,0.8586,0.8701,0.8604,0.5738,0.7125,0.6651,1.0000,0.8164,0.8456,0.8212,0.8081,0.1429,0.4464,0.4179,0.0810,0.6016,0.8626,0.8664,0.7421,0.8749,0.8683,0.5992,0.3180,0.2403,0.7624,0.8275,0.5304,0.0165,0.5751,0.0413,0.2755,0.5247,0.0223,0.5727,0.6425,0.5711,0.1007,0.8158,0.5791,0.4648,0.0765,0.3875,0.0225,0.0727,0.0177,0.4924,0.0035,0.9086,0.8196,0.7489,0.2734,0.8516,0.2383,0.3735,0.3036,0.3612,0.8451,0.4456,0.3023,0.1977
2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-TN,12275,0.7389,0.6681,0.6702,0.7281,0.7059,0.8811,0.1386,0.0033,0.3991,0.1393,0.2659,0.0166,0.2813,0.6314,0.4914,0.2648,0.3381,0.5511,0.0210,0.3822,0.8879,0.8739,0.8701,0.8696,0.8633,0.8812,0.8711,0.8637,0.5135,0.6381,0.5888,0.8164,1.0000,0.9071,0.9245,0.9074,0.1599,0.4691,0.4354,0.0900,0.5700,0.8522,0.8325,0.7029,0.8488,0.8446,0.6941,0.3262,0.2465,0.7350,0.8224,0.5313,0.0166,0.5861,0.0398,0.2801,0.5459,0.0231,0.6142,0.7018,0.5909,0.1026,0.8459,0.6456,0.5049,0.0739,0.4155,0.0199,0.0739,0.0166,0.5317,0.0033,0.8519,0.9129,0.7208,0.2956,0.9003,0.2256,0.3957,0.3212,0.3855,0.9185,0.4978,0.2928,0.1940
