ChIP,ChIP gene #,2021_GoldrathLab_Brd4___BRD4_TE-CD8,2021_GoldrathLab_Brd4___BRD4_NAV-CD8,2021_GoldrathLab_Brd4___BRD4_MP-CD8,2020_PNAS_KwesiMaliepaard___H3K79me2_naive-CD8,2020_PNAS_KwesiMaliepaard___H3K79me2_mem-CD8,2020_PNAS_KwesiMaliepaard___H3K4me3_mem-CD8,2019_IMMUNITY_Veeken___Eomes_LCMV-d07-CD8,2018_SCIENCE_Pace_native___H3K9me3_native_invitro-d3-CD8-WT,2018_IMMUNITY_Page___Tox_LCMVova_CNS-OTI-CD8-WT,2018_IMMUNITY_Page___Tox_LCMVova_CNS-OTI-CD8-ToxKO,2018_FRONTIERS_IMMUNOL_Li___Eomes_invitro-act-OTI-EomesOE,2017_PNAS_Li___STAT5B_noIL2-CD8,2017_PNAS_Li___STAT5B_IL2-WT-CD4,2017_PNAS_Li___STAT5B_IL2-UP-deletion-CD4,2017_PNAS_Li___STAT5B_IL2-IN2-deletion-CD4,2017_PNAS_Li___STAT5B_IL2-IN1-deletion-CD4,2017_PNAS_Li___STAT5B_IL2-CD8,2017_PNAS_Li___STAT5B_IL2-CD4,2017_PNAS_Li___STAT3_noIL21-CD4,2017_PNAS_Li___STAT3_IL21-CD4,2017_PNAS_Li___H3K4me3-noIL2-CD4,2017_PNAS_Li___H3K4me3_IL2-CD4,2017_PNAS_Li___H3K27Ac-noIL2-CD4,2017_PNAS_Li___H3K27Ac_IL2-WT-CD4,2017_PNAS_Li___H3K27Ac_IL2-UP-deletion-CD4,2017_PNAS_Li___H3K27Ac_IL2-IN2-deletion-CD4,2017_PNAS_Li___H3K27Ac_IL2-IN1-deletion-CD4,2017_PNAS_Li___H3K27Ac_IL2-CD4,2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-TN,2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-TE,2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-MP,2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-Memory,2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-TN,2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-TE,2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-MP,2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-Memory,2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-TN,2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-TE,2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-MP,2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-Memory,2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-TN,2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-TE,2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-MP,2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-Memory,2017_NAT_IMMUNOL_Shan___H3K4Me3_LCMVarmD4-P14-CD8-WT,2017_NAT_IMMUNOL_Shan___H3K4Me3_LCMVarmD4-P14-CD8-Runx3KO,2017_NAT_IMMUNOL_Shan___H3K4Me1_LCMVarmD4-P14-CD8-Runx3KO,2017_NAT_IMMUNOL_Shan___H3K27Me3_LCMVarmD4-P14-CD8-WT,2017_NAT_IMMUNOL_Shan___H3K27Me3_LCMVarmD4-P14-CD8-Runx3KO,2017_NAT_IMMUNOL_Shan___H3K27Ac_LCMVarmD4-P14-CD8-WT,2017_NAT_IMMUNOL_Shan___H3K27Ac_LCMVarmD4-P14-CD8-Runx3KO,2017_NAT_IMMUNOL_Shan___CBFb_Naive_P14-CD8-WT,2017_NAT_IMMUNOL_Shan___CBFb_Naive_P14-CD8-CbfbKO,2017_NAT_IMMUNOL_Shan___CBFb_LCMVarmD8_P14-CD8-WT,2016_SCIENCE_Mackay___Hobit_invitro-CD8,2016_SCIENCE_Mackay___Blimp1-Bio_invitro-CD8,2016_NAT_IMMUNOL_Xing___Tcf1_naive-CD8-WT,2016_NAT_IMMUNOL_Roychoudhuri___p300_invitro-CD8-WT,2016_NAT_IMMUNOL_Roychoudhuri___JunD_invitro-stim-CD8-WT,2016_NAT_IMMUNOL_Roychoudhuri___JunD_invitro-stim-CD8-Bach2KO,2015_JEM_Dominguez___Tbet_LCMVarm-D8-CD8-Zeb2KO,2015_JEM_Dominguez___Tbet_LCMVarm-D8-CD8-WT,2015_JEM_Dominguez___Tbet_LCMVarm-D8-CD8-Il12-WT,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-PI-1h-WT,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-PI-1h-Nfat1KO-CA-RIT-RV,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-PI-1h-Nfat1KO,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-Nfat1KO-CA-RIT-RV,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-Nfat1KO,2014_NAT_IMMUNOL_Kurachi___JunD-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___JunB-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___IRF4-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___IgG-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___H3K4me3-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___H3K4me1-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___H3K36me3-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___H3K27me3-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___H3K27ac-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___cJun-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___BATF-invitro-d3-CD8,2013_PLOS_ONE_Lotem___Runx3_invitro-NAV-CD8,2013_PLOS_ONE_Lotem___Runx3_invitro-Il2-CD8,2013_PLOS_ONE_Lotem___H3K4me1_invitro-NAV-CD8,2013_PLOS_ONE_Lotem___H3K4me1_invitro-Il2-CD8,2013_IMMUNITY_KIM___Foxo1_naive-CD8-WT,2013_IMMUNITY_KIM___Foxo1_Biotin_naive-CD8-WT
2018_FRONTIERS_IMMUNOL_Li___Eomes_invitro-act-OTI-EomesOE,1642,0.3887,0.3583,0.3937,0.3268,0.3130,0.3533,0.4052,0.0000,0.2450,0.1477,1.0000,0.0177,0.3725,0.3404,0.3568,0.3716,0.4759,0.4524,0.0431,0.4011,0.3531,0.3487,0.3593,0.3424,0.3447,0.3456,0.3402,0.3581,0.2477,0.3440,0.3021,0.3287,0.3655,0.3688,0.3763,0.3857,0.1479,0.3039,0.2881,0.0574,0.2670,0.3724,0.3728,0.3045,0.3545,0.3514,0.4464,0.2053,0.2014,0.3478,0.3630,0.3707,0.0089,0.4332,0.0614,0.3191,0.3030,0.0609,0.4204,0.4084,0.4378,0.2632,0.3699,0.4225,0.4231,0.1500,0.4481,0.0417,0.2000,0.0446,0.4769,0.0090,0.3432,0.3776,0.3797,0.2515,0.3595,0.1950,0.4946,0.3810,0.4873,0.3688,0.4943,0.2531,0.1538
2017_PNAS_Li___STAT5B_noIL2-CD8,282,0.0116,0.0092,0.0123,0.0132,0.0141,0.0136,0.0000,0.0000,0.0216,0.0159,0.0177,1.0000,0.0300,0.0097,0.0124,0.0213,0.0147,0.0102,0.1667,0.0144,0.0134,0.0134,0.0138,0.0140,0.0141,0.0138,0.0143,0.0137,0.0000,0.0088,0.0051,0.0147,0.0140,0.0133,0.0105,0.0108,0.0370,0.0320,0.0342,0.0476,0.0058,0.0139,0.0141,0.0084,0.0136,0.0138,0.0093,0.0417,0.0154,0.0115,0.0139,0.0116,0.5000,0.0149,0.0769,0.0128,0.0067,0.0714,0.0169,0.0155,0.0099,0.0278,0.0138,0.0117,0.0135,0.0000,0.0101,0.0000,0.0690,0.1111,0.0144,0.2500,0.0135,0.0102,0.0156,0.0211,0.0131,0.0122,0.0182,0.0000,0.0079,0.0133,0.0130,0.0105,0.0175
2017_PNAS_Li___STAT5B_IL2-WT-CD4,1746,0.3284,0.3362,0.3518,0.3052,0.3013,0.3221,0.2177,0.0100,0.2742,0.2137,0.3725,0.0300,1.0000,0.3899,0.4576,0.7850,0.6181,0.5026,0.0481,0.4390,0.3223,0.3223,0.3276,0.3333,0.3310,0.3322,0.3357,0.3265,0.2500,0.2960,0.2895,0.3191,0.3287,0.3245,0.3299,0.3333,0.1353,0.2240,0.2343,0.0636,0.2642,0.3310,0.3310,0.3035,0.3188,0.3197,0.3624,0.1644,0.1752,0.3284,0.3265,0.3186,0.0100,0.3289,0.0481,0.2701,0.2746,0.0577,0.3714,0.3837,0.3453,0.1786,0.3153,0.3707,0.3836,0.2016,0.3981,0.0660,0.1053,0.0294,0.3891,0.0000,0.3211,0.3277,0.3296,0.2075,0.3246,0.2192,0.3915,0.2484,0.3681,0.3201,0.3867,0.2993,0.1860
2017_PNAS_Li___STAT5B_IL2-UP-deletion-CD4,7602,0.6523,0.6240,0.6434,0.5751,0.5581,0.6689,0.1852,0.0049,0.5405,0.2571,0.3404,0.0097,0.3899,1.0000,0.6425,0.3704,0.4890,0.6113,0.0388,0.4698,0.6711,0.6711,0.6918,0.6862,0.7028,0.6976,0.7067,0.6894,0.5226,0.6250,0.5709,0.6737,0.6747,0.6722,0.6712,0.6529,0.1532,0.3539,0.3487,0.0622,0.5805,0.6931,0.6678,0.6479,0.6490,0.6433,0.5916,0.2168,0.1982,0.6667,0.6931,0.5781,0.0049,0.6290,0.0338,0.2740,0.4936,0.0337,0.6273,0.6559,0.5759,0.1232,0.6655,0.6197,0.5604,0.1651,0.5094,0.0583,0.0948,0.0244,0.5725,0.0000,0.6779,0.6656,0.6547,0.3084,0.6689,0.3163,0.5144,0.2704,0.4138,0.6777,0.4472,0.3394,0.2000
2017_PNAS_Li___STAT5B_IL2-IN2-deletion-CD4,5473,0.5072,0.5203,0.5344,0.4981,0.4900,0.5286,0.1989,0.0063,0.4925,0.2959,0.3568,0.0124,0.4576,0.6425,1.0000,0.4509,0.5103,0.5830,0.0432,0.4653,0.5267,0.5267,0.5377,0.5310,0.5401,0.5377,0.5477,0.5358,0.4444,0.5118,0.4449,0.5374,0.5363,0.5232,0.5382,0.5352,0.1657,0.3209,0.3143,0.0727,0.4909,0.5433,0.5241,0.5192,0.5151,0.5135,0.5122,0.1979,0.1818,0.5217,0.5326,0.4820,0.0063,0.5212,0.0432,0.2928,0.4233,0.0366,0.5115,0.5331,0.4938,0.1497,0.5186,0.5091,0.4941,0.1237,0.4549,0.0422,0.1138,0.0248,0.5103,0.0000,0.5268,0.5201,0.5370,0.2663,0.5213,0.2461,0.4817,0.2872,0.3941,0.5282,0.4332,0.3422,0.2312
2017_PNAS_Li___STAT5B_IL2-IN1-deletion-CD4,1710,0.3120,0.3120,0.3294,0.2771,0.2827,0.3030,0.2101,0.0108,0.2568,0.2063,0.3716,0.0213,0.7850,0.3704,0.4509,1.0000,0.6028,0.4667,0.0515,0.4224,0.2990,0.2990,0.3082,0.3045,0.3066,0.3038,0.3110,0.3027,0.2404,0.2834,0.2812,0.2989,0.3090,0.3013,0.3101,0.3132,0.1707,0.2471,0.2667,0.0784,0.2488,0.3069,0.3066,0.2863,0.2997,0.3003,0.3436,0.1898,0.1846,0.3074,0.3069,0.2970,0.0108,0.3153,0.0408,0.2652,0.2646,0.0510,0.3429,0.3566,0.3258,0.1682,0.2959,0.3436,0.3593,0.1736,0.3649,0.0495,0.1226,0.0316,0.3575,0.0000,0.3020,0.3041,0.3132,0.2416,0.3016,0.2214,0.3763,0.2517,0.3585,0.3013,0.3943,0.2778,0.1967
2017_PNAS_Li___STAT5B_IL2-CD8,2526,0.4375,0.4187,0.4500,0.3846,0.3785,0.4300,0.2400,0.0149,0.3465,0.2050,0.4759,0.0147,0.6181,0.4890,0.5103,0.6028,1.0000,0.6566,0.0360,0.5225,0.4243,0.4290,0.4324,0.4252,0.4281,0.4276,0.4241,0.4262,0.3274,0.3861,0.3882,0.4132,0.4252,0.4356,0.4364,0.4472,0.2000,0.3282,0.3422,0.0780,0.3467,0.4369,0.4379,0.4068,0.4314,0.4388,0.4703,0.2202,0.2099,0.4312,0.4369,0.3881,0.0074,0.4335,0.0588,0.3397,0.3445,0.0741,0.5020,0.5135,0.4378,0.1678,0.4388,0.5116,0.5214,0.1795,0.5138,0.0571,0.1667,0.0370,0.5475,0.0075,0.4381,0.4459,0.4338,0.2898,0.4393,0.2456,0.5127,0.3064,0.4659,0.4356,0.4742,0.3533,0.2450
2017_PNAS_Li___STAT5B_IL2-CD4,5394,0.6165,0.5318,0.6185,0.5273,0.4926,0.6139,0.2239,0.0103,0.4310,0.2212,0.4524,0.0102,0.5026,0.6113,0.5830,0.4667,0.6566,1.0000,0.0408,0.5395,0.6164,0.6217,0.6133,0.6128,0.6061,0.6242,0.6034,0.6167,0.4575,0.5236,0.4962,0.5939,0.6074,0.6283,0.6259,0.6411,0.1827,0.3691,0.3581,0.0653,0.4696,0.6416,0.6224,0.5693,0.6213,0.6154,0.5775,0.2326,0.2190,0.5854,0.6195,0.4797,0.0000,0.5391,0.0462,0.3317,0.3918,0.0513,0.6902,0.7186,0.5675,0.1350,0.6100,0.6729,0.6378,0.1787,0.6049,0.0452,0.1276,0.0256,0.6680,0.0000,0.6225,0.6431,0.6129,0.3105,0.6307,0.2698,0.5982,0.3119,0.4521,0.6283,0.5109,0.3241,0.2098
2017_PNAS_Li___STAT3_noIL21-CD4,238,0.0389,0.0417,0.0412,0.0442,0.0423,0.0339,0.0690,0.0000,0.0496,0.0294,0.0431,0.1667,0.0481,0.0388,0.0432,0.0515,0.0360,0.0408,1.0000,0.0652,0.0334,0.0334,0.0345,0.0351,0.0353,0.0345,0.0358,0.0344,0.0292,0.0352,0.0250,0.0366,0.0351,0.0332,0.0352,0.0361,0.0164,0.0305,0.0242,0.0370,0.0347,0.0348,0.0353,0.0336,0.0305,0.0310,0.0421,0.0253,0.0435,0.0383,0.0348,0.0345,0.0909,0.0500,0.0000,0.0494,0.0608,0.0500,0.0422,0.0388,0.0446,0.0750,0.0310,0.0350,0.0450,0.0345,0.0404,0.0435,0.1212,0.1429,0.0431,0.0000,0.0338,0.0305,0.0391,0.0300,0.0328,0.0723,0.0545,0.0303,0.0308,0.0332,0.0588,0.0515,0.0323
2017_PNAS_Li___STAT3_IL21-CD4,2779,0.4539,0.4426,0.4902,0.4180,0.4073,0.4545,0.2517,0.0000,0.3547,0.2313,0.4011,0.0144,0.4390,0.4698,0.4653,0.4224,0.5225,0.5395,0.0652,1.0000,0.4485,0.4437,0.4573,0.4502,0.4433,0.4475,0.4444,0.4508,0.3289,0.4252,0.3776,0.4437,0.4653,0.4503,0.4720,0.4629,0.1812,0.3367,0.3026,0.0690,0.3540,0.4621,0.4685,0.4075,0.4512,0.4490,0.4957,0.2235,0.2061,0.4317,0.4671,0.4481,0.0146,0.4716,0.0500,0.3333,0.4271,0.0571,0.5203,0.5134,0.4956,0.1806,0.4392,0.5115,0.5084,0.1835,0.4800,0.0559,0.1549,0.0288,0.5132,0.0073,0.4433,0.4512,0.4556,0.2637,0.4492,0.2706,0.4828,0.3237,0.4914,0.4551,0.4974,0.4049,0.2566
2017_PNAS_Li___H3K4me3-noIL2-CD4,13677,0.8230,0.7133,0.7888,0.7384,0.6977,0.9604,0.1661,0.0033,0.4567,0.1967,0.3531,0.0134,0.3223,0.6711,0.5267,0.2990,0.4243,0.6164,0.0334,0.4485,1.0000,0.9867,0.9503,0.9338,0.9400,0.9439,0.9267,0.9536,0.5500,0.7351,0.6522,0.9067,0.9274,0.9608,0.9115,0.8885,0.1700,0.4040,0.3775,0.0567,0.5652,0.9213,0.9208,0.7774,0.9571,0.9406,0.6898,0.2292,0.1993,0.8605,0.9340,0.5581,0.0067,0.6469,0.0300,0.2467,0.4867,0.0333,0.7632,0.8262,0.6393,0.1104,0.9216,0.8078,0.7026,0.1633,0.6176,0.0468,0.0903,0.0201,0.6733,0.0033,0.9702,0.9316,0.8317,0.2980,0.9674,0.2558,0.5281,0.2990,0.4053,0.9737,0.4934,0.2990,0.1806
2017_PNAS_Li___H3K4me3_IL2-CD4,13823,0.8230,0.7076,0.7829,0.7384,0.6921,0.9539,0.1623,0.0033,0.4615,0.2007,0.3487,0.0134,0.3223,0.6711,0.5267,0.2990,0.4290,0.6217,0.0334,0.4437,0.9867,1.0000,0.9503,0.9274,0.9336,0.9439,0.9203,0.9536,0.5552,0.7409,0.6467,0.8940,0.9148,0.9544,0.9052,0.8824,0.1700,0.4040,0.3821,0.0602,0.5652,0.9213,0.9145,0.7774,0.9507,0.9406,0.6842,0.2252,0.1993,0.8667,0.9276,0.5581,0.0067,0.6469,0.0300,0.2425,0.4817,0.0333,0.7574,0.8262,0.6447,0.1104,0.9216,0.8078,0.7026,0.1633,0.6176,0.0468,0.0903,0.0201,0.6678,0.0033,0.9702,0.9316,0.8257,0.2980,0.9674,0.2600,0.5230,0.2947,0.4007,0.9672,0.4836,0.2947,0.1806
2017_PNAS_Li___H3K27Ac-noIL2-CD4,11701,0.8418,0.7235,0.8129,0.7671,0.7192,0.9435,0.1712,0.0034,0.4708,0.2069,0.3593,0.0138,0.3276,0.6918,0.5377,0.3082,0.4324,0.6133,0.0345,0.4573,0.9503,0.9503,1.0000,0.9295,0.9228,0.9463,0.9223,0.9762,0.5724,0.7637,0.6724,0.9150,0.9231,0.9441,0.9070,0.8837,0.1554,0.3833,0.3567,0.0476,0.5828,0.9362,0.9293,0.7831,0.9211,0.9172,0.6993,0.2074,0.1773,0.8870,0.9559,0.5753,0.0069,0.6724,0.0309,0.2543,0.4966,0.0344,0.7685,0.8206,0.6588,0.1138,0.9046,0.8020,0.6954,0.1684,0.6254,0.0483,0.0931,0.0207,0.6656,0.0034,0.9468,0.9274,0.8571,0.2809,0.9508,0.2594,0.5338,0.3038,0.4130,0.9505,0.5034,0.3082,0.1862
2017_PNAS_Li___H3K27Ac_IL2-WT-CD4,12167,0.8188,0.7065,0.7838,0.7322,0.7079,0.9205,0.1621,0.0035,0.4739,0.2063,0.3424,0.0140,0.3333,0.6862,0.5310,0.3045,0.4252,0.6128,0.0351,0.4502,0.9338,0.9274,0.9295,1.0000,0.9189,0.9625,0.9315,0.9264,0.5660,0.7466,0.6667,0.8851,0.9000,0.9213,0.8904,0.8733,0.1541,0.3758,0.3535,0.0484,0.5874,0.9130,0.9125,0.7842,0.9046,0.9007,0.6881,0.2150,0.1843,0.8571,0.9130,0.5690,0.0070,0.6610,0.0315,0.2587,0.4948,0.0314,0.7517,0.8100,0.6531,0.1119,0.8882,0.8033,0.6900,0.1754,0.6141,0.0491,0.0947,0.0211,0.6599,0.0035,0.9238,0.8984,0.8339,0.2814,0.9281,0.2683,0.5377,0.2955,0.4055,0.9276,0.5017,0.3000,0.1895
2017_PNAS_Li___H3K27Ac_IL2-UP-deletion-CD4,12990,0.7940,0.7113,0.7710,0.7196,0.6780,0.9203,0.1632,0.0035,0.4772,0.2035,0.3447,0.0141,0.3310,0.7028,0.5401,0.3066,0.4281,0.6061,0.0353,0.4433,0.9400,0.9336,0.9228,0.9189,1.0000,0.9293,0.9789,0.9262,0.5483,0.7397,0.6540,0.8721,0.8870,0.9211,0.8713,0.8482,0.1796,0.4021,0.3793,0.0561,0.5804,0.8937,0.8867,0.7534,0.9043,0.9067,0.6871,0.2292,0.1979,0.8567,0.9064,0.5567,0.0071,0.6485,0.0317,0.2561,0.4828,0.0352,0.7333,0.8033,0.6407,0.1127,0.9003,0.7848,0.6777,0.1603,0.6182,0.0495,0.0954,0.0212,0.6644,0.0035,0.9236,0.8918,0.8027,0.3056,0.9153,0.2702,0.5361,0.2887,0.4034,0.9211,0.4796,0.3021,0.1783
2017_PNAS_Li___H3K27Ac_IL2-IN2-deletion-CD4,12233,0.8294,0.7061,0.7886,0.7432,0.7017,0.9307,0.1633,0.0034,0.4708,0.2069,0.3456,0.0138,0.3322,0.6976,0.5377,0.3038,0.4276,0.6242,0.0345,0.4475,0.9439,0.9439,0.9463,0.9625,0.9293,1.0000,0.9354,0.9562,0.5670,0.7698,0.6553,0.9020,0.9040,0.9441,0.9070,0.8837,0.1515,0.3787,0.3522,0.0441,0.5828,0.9362,0.9164,0.7891,0.9085,0.9046,0.6767,0.2033,0.1733,0.8741,0.9298,0.5700,0.0069,0.6667,0.0309,0.2543,0.4864,0.0344,0.7625,0.8267,0.6532,0.1138,0.8922,0.8020,0.6898,0.1724,0.6200,0.0483,0.0893,0.0207,0.6600,0.0034,0.9468,0.9148,0.8384,0.2724,0.9508,0.2637,0.5286,0.2949,0.4034,0.9441,0.4983,0.2993,0.1862
2017_PNAS_Li___H3K27Ac_IL2-IN1-deletion-CD4,12574,0.8047,0.7093,0.7816,0.7295,0.6931,0.9133,0.1614,0.0036,0.4787,0.2064,0.3402,0.0143,0.3357,0.7067,0.5477,0.3110,0.4241,0.6034,0.0358,0.4444,0.9267,0.9203,0.9223,0.9315,0.9789,0.9354,1.0000,0.9192,0.5614,0.7500,0.6690,0.8776,0.8926,0.9079,0.8704,0.8533,0.1696,0.3931,0.3702,0.0495,0.5943,0.8930,0.8859,0.7577,0.8911,0.8933,0.6849,0.2195,0.1882,0.8621,0.8993,0.5590,0.0072,0.6517,0.0321,0.2598,0.4843,0.0357,0.7258,0.7900,0.6438,0.1143,0.8933,0.7715,0.6645,0.1625,0.6102,0.0502,0.0968,0.0215,0.6621,0.0036,0.9103,0.8911,0.8136,0.2962,0.9023,0.2740,0.5382,0.2837,0.3993,0.9142,0.4862,0.3063,0.1809
2017_PNAS_Li___H3K27Ac_IL2-CD4,11747,0.8389,0.7211,0.8041,0.7525,0.7109,0.9404,0.1747,0.0034,0.4642,0.2062,0.3581,0.0137,0.3265,0.6894,0.5358,0.3027,0.4262,0.6167,0.0344,0.4508,0.9536,0.9536,0.9762,0.9264,0.9262,0.9562,0.9192,1.0000,0.5704,0.7671,0.6701,0.9119,0.9200,0.9410,0.9167,0.8870,0.1510,0.3775,0.3510,0.0475,0.5808,0.9331,0.9327,0.7864,0.9243,0.9205,0.6970,0.2027,0.1728,0.8904,0.9527,0.5680,0.0069,0.6758,0.0344,0.2577,0.4898,0.0378,0.7659,0.8179,0.6566,0.1134,0.8954,0.7934,0.6931,0.1678,0.6233,0.0481,0.0890,0.0206,0.6633,0.0034,0.9437,0.9243,0.8542,0.2800,0.9541,0.2628,0.5320,0.3027,0.4068,0.9538,0.5068,0.3072,0.1856
2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-TN,5666,0.5902,0.5941,0.5611,0.6198,0.6293,0.5574,0.1534,0.0060,0.3881,0.2350,0.2477,0.0000,0.2500,0.5226,0.4444,0.2404,0.3274,0.4575,0.0292,0.3289,0.5500,0.5552,0.5724,0.5660,0.5483,0.5670,0.5614,0.5704,1.0000,0.6360,0.6636,0.6022,0.5498,0.5413,0.5571,0.5709,0.0792,0.2933,0.2864,0.0395,0.6184,0.5675,0.5754,0.6016,0.5541,0.5529,0.4863,0.1505,0.1343,0.5874,0.5675,0.5000,0.0000,0.5187,0.0353,0.2172,0.4764,0.0231,0.4926,0.4982,0.5165,0.1180,0.5476,0.4807,0.4424,0.1934,0.4141,0.0778,0.0782,0.0118,0.4667,0.0000,0.5556,0.5541,0.5630,0.2160,0.5443,0.2694,0.3866,0.2709,0.3364,0.5515,0.3826,0.3096,0.2291
2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-TE,7288,0.7786,0.6730,0.7206,0.6828,0.6938,0.7450,0.1688,0.0000,0.4291,0.2128,0.3440,0.0088,0.2960,0.6250,0.5118,0.2834,0.3861,0.5236,0.0352,0.4252,0.7351,0.7409,0.7637,0.7466,0.7397,0.7698,0.7500,0.7671,0.6360,1.0000,0.7284,0.7786,0.7526,0.7417,0.7612,0.7552,0.1215,0.3109,0.3053,0.0429,0.6082,0.7778,0.7639,0.7396,0.7300,0.7248,0.6343,0.1840,0.1480,0.7802,0.7655,0.5737,0.0044,0.6667,0.0352,0.2448,0.5184,0.0261,0.6383,0.6713,0.6512,0.1316,0.7248,0.6473,0.5629,0.1752,0.5254,0.0622,0.0957,0.0221,0.5745,0.0044,0.7367,0.7416,0.7117,0.2374,0.7377,0.3047,0.4791,0.3264,0.4421,0.7417,0.4784,0.3154,0.2078
2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-MP,6520,0.6803,0.6078,0.6283,0.6192,0.6280,0.6554,0.1818,0.0051,0.4110,0.1916,0.3021,0.0051,0.2895,0.5709,0.4449,0.2812,0.3882,0.4962,0.0250,0.3776,0.6522,0.6467,0.6724,0.6667,0.6540,0.6553,0.6690,0.6701,0.6636,0.7284,1.0000,0.7143,0.6495,0.6424,0.6517,0.6503,0.1279,0.3169,0.3109,0.0441,0.5556,0.6564,0.6831,0.6641,0.6465,0.6463,0.6000,0.1875,0.1682,0.6889,0.6621,0.5272,0.0051,0.5800,0.0354,0.2857,0.4615,0.0249,0.5882,0.6007,0.5714,0.1400,0.6463,0.5825,0.5275,0.1779,0.4811,0.0718,0.1045,0.0203,0.5208,0.0051,0.6421,0.6520,0.6282,0.2576,0.6393,0.2864,0.4653,0.2928,0.3930,0.6478,0.4641,0.2870,0.2146
2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-Memory,11227,0.8151,0.7063,0.7855,0.7570,0.7321,0.8997,0.1607,0.0036,0.4891,0.2065,0.3287,0.0147,0.3191,0.6737,0.5374,0.2989,0.4132,0.5939,0.0366,0.4437,0.9067,0.8940,0.9150,0.8851,0.8721,0.9020,0.8776,0.9119,0.6022,0.7786,0.7143,1.0000,0.8725,0.8944,0.8754,0.8456,0.1444,0.3630,0.3448,0.0468,0.6073,0.8983,0.8976,0.8244,0.8900,0.8796,0.6475,0.2028,0.1754,0.8478,0.9113,0.5765,0.0073,0.6538,0.0328,0.2563,0.5000,0.0253,0.7288,0.7819,0.6233,0.1209,0.8548,0.7401,0.6337,0.1619,0.5791,0.0513,0.0949,0.0220,0.6250,0.0037,0.8967,0.8590,0.8179,0.2664,0.8951,0.2754,0.5069,0.2807,0.3833,0.9007,0.4808,0.3129,0.1848
2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-TN,12275,0.8311,0.7123,0.8082,0.7440,0.7079,0.9398,0.1825,0.0000,0.4586,0.1979,0.3655,0.0140,0.3287,0.6747,0.5363,0.3090,0.4252,0.6074,0.0351,0.4653,0.9274,0.9148,0.9231,0.9000,0.8870,0.9040,0.8926,0.9200,0.5498,0.7526,0.6495,0.8725,1.0000,0.9213,0.9223,0.9116,0.1661,0.4089,0.3767,0.0557,0.5709,0.9067,0.8933,0.7601,0.9172,0.8944,0.7232,0.2276,0.1924,0.8508,0.9067,0.5799,0.0070,0.6782,0.0315,0.2587,0.5105,0.0386,0.7576,0.8040,0.6759,0.1158,0.9133,0.7914,0.6957,0.1713,0.6250,0.0491,0.0947,0.0211,0.6655,0.0035,0.9112,0.9172,0.8339,0.2990,0.9281,0.2683,0.5324,0.3228,0.4251,0.9404,0.5226,0.3228,0.1895
