ChIP,ChIP gene #,2021_GoldrathLab_Brd4___BRD4_TE-CD8,2021_GoldrathLab_Brd4___BRD4_NAV-CD8,2021_GoldrathLab_Brd4___BRD4_MP-CD8,2020_PNAS_KwesiMaliepaard___H3K79me2_naive-CD8,2020_PNAS_KwesiMaliepaard___H3K79me2_mem-CD8,2020_PNAS_KwesiMaliepaard___H3K4me3_mem-CD8,2019_IMMUNITY_Veeken___Eomes_LCMV-d07-CD8,2018_SCIENCE_Pace_native___H3K9me3_native_invitro-d3-CD8-WT,2018_IMMUNITY_Page___Tox_LCMVova_CNS-OTI-CD8-WT,2018_IMMUNITY_Page___Tox_LCMVova_CNS-OTI-CD8-ToxKO,2018_FRONTIERS_IMMUNOL_Li___Eomes_invitro-act-OTI-EomesOE,2017_PNAS_Li___STAT5B_noIL2-CD8,2017_PNAS_Li___STAT5B_IL2-WT-CD4,2017_PNAS_Li___STAT5B_IL2-UP-deletion-CD4,2017_PNAS_Li___STAT5B_IL2-IN2-deletion-CD4,2017_PNAS_Li___STAT5B_IL2-IN1-deletion-CD4,2017_PNAS_Li___STAT5B_IL2-CD8,2017_PNAS_Li___STAT5B_IL2-CD4,2017_PNAS_Li___STAT3_noIL21-CD4,2017_PNAS_Li___STAT3_IL21-CD4,2017_PNAS_Li___H3K4me3-noIL2-CD4,2017_PNAS_Li___H3K4me3_IL2-CD4,2017_PNAS_Li___H3K27Ac-noIL2-CD4,2017_PNAS_Li___H3K27Ac_IL2-WT-CD4,2017_PNAS_Li___H3K27Ac_IL2-UP-deletion-CD4,2017_PNAS_Li___H3K27Ac_IL2-IN2-deletion-CD4,2017_PNAS_Li___H3K27Ac_IL2-IN1-deletion-CD4,2017_PNAS_Li___H3K27Ac_IL2-CD4,2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-TN,2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-TE,2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-MP,2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-Memory,2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-TN,2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-TE,2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-MP,2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-Memory,2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-TN,2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-TE,2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-MP,2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-Memory,2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-TN,2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-TE,2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-MP,2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-Memory,2017_NAT_IMMUNOL_Shan___H3K4Me3_LCMVarmD4-P14-CD8-WT,2017_NAT_IMMUNOL_Shan___H3K4Me3_LCMVarmD4-P14-CD8-Runx3KO,2017_NAT_IMMUNOL_Shan___H3K4Me1_LCMVarmD4-P14-CD8-Runx3KO,2017_NAT_IMMUNOL_Shan___H3K27Me3_LCMVarmD4-P14-CD8-WT,2017_NAT_IMMUNOL_Shan___H3K27Me3_LCMVarmD4-P14-CD8-Runx3KO,2017_NAT_IMMUNOL_Shan___H3K27Ac_LCMVarmD4-P14-CD8-WT,2017_NAT_IMMUNOL_Shan___H3K27Ac_LCMVarmD4-P14-CD8-Runx3KO,2017_NAT_IMMUNOL_Shan___CBFb_Naive_P14-CD8-WT,2017_NAT_IMMUNOL_Shan___CBFb_Naive_P14-CD8-CbfbKO,2017_NAT_IMMUNOL_Shan___CBFb_LCMVarmD8_P14-CD8-WT,2016_SCIENCE_Mackay___Hobit_invitro-CD8,2016_SCIENCE_Mackay___Blimp1-Bio_invitro-CD8,2016_NAT_IMMUNOL_Xing___Tcf1_naive-CD8-WT,2016_NAT_IMMUNOL_Roychoudhuri___p300_invitro-CD8-WT,2016_NAT_IMMUNOL_Roychoudhuri___JunD_invitro-stim-CD8-WT,2016_NAT_IMMUNOL_Roychoudhuri___JunD_invitro-stim-CD8-Bach2KO,2015_JEM_Dominguez___Tbet_LCMVarm-D8-CD8-Zeb2KO,2015_JEM_Dominguez___Tbet_LCMVarm-D8-CD8-WT,2015_JEM_Dominguez___Tbet_LCMVarm-D8-CD8-Il12-WT,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-PI-1h-WT,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-PI-1h-Nfat1KO-CA-RIT-RV,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-PI-1h-Nfat1KO,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-Nfat1KO-CA-RIT-RV,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-Nfat1KO,2014_NAT_IMMUNOL_Kurachi___JunD-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___JunB-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___IRF4-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___IgG-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___H3K4me3-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___H3K4me1-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___H3K36me3-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___H3K27me3-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___H3K27ac-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___cJun-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___BATF-invitro-d3-CD8,2013_PLOS_ONE_Lotem___Runx3_invitro-NAV-CD8,2013_PLOS_ONE_Lotem___Runx3_invitro-Il2-CD8,2013_PLOS_ONE_Lotem___H3K4me1_invitro-NAV-CD8,2013_PLOS_ONE_Lotem___H3K4me1_invitro-Il2-CD8,2013_IMMUNITY_KIM___Foxo1_naive-CD8-WT,2013_IMMUNITY_KIM___Foxo1_Biotin_naive-CD8-WT
2018_FRONTIERS_IMMUNOL_Li___Eomes_invitro-act-OTI-EomesOE,1642,0.3296,0.3162,0.3469,0.3092,0.2738,0.3019,0.5050,0.0000,0.2283,0.1333,1.0000,0.0206,0.3716,0.3244,0.3299,0.3732,0.4966,0.4308,0.0505,0.3865,0.2932,0.2885,0.3092,0.2977,0.2890,0.2964,0.2939,0.3039,0.2512,0.3083,0.2664,0.2776,0.3287,0.3077,0.3287,0.3455,0.1382,0.2573,0.2395,0.0268,0.2500,0.3186,0.3140,0.2852,0.2922,0.2947,0.4027,0.1986,0.1642,0.3118,0.3116,0.3403,0.0104,0.3744,0.0722,0.3065,0.3081,0.0594,0.4107,0.3843,0.3773,0.3000,0.3208,0.3840,0.3955,0.1705,0.4098,0.0577,0.1881,0.0312,0.4583,0.0104,0.2922,0.3179,0.3478,0.2123,0.3048,0.1812,0.4783,0.3521,0.5035,0.3087,0.4875,0.2571,0.2109
2017_PNAS_Li___STAT5B_noIL2-CD8,282,0.0077,0.0047,0.0085,0.0087,0.0088,0.0098,0.0000,0.0000,0.0153,0.0000,0.0206,1.0000,0.0185,0.0049,0.0061,0.0099,0.0156,0.0109,0.1000,0.0076,0.0100,0.0098,0.0099,0.0103,0.0103,0.0099,0.0105,0.0099,0.0000,0.0085,0.0051,0.0105,0.0106,0.0096,0.0069,0.0073,0.0217,0.0252,0.0270,0.0000,0.0057,0.0102,0.0104,0.0043,0.0099,0.0102,0.0093,0.0270,0.0161,0.0074,0.0105,0.0062,0.3333,0.0097,0.1000,0.0147,0.0000,0.0769,0.0136,0.0126,0.0048,0.0000,0.0103,0.0120,0.0094,0.0000,0.0103,0.0000,0.0800,0.2000,0.0163,0.3333,0.0099,0.0099,0.0122,0.0120,0.0095,0.0122,0.0211,0.0000,0.0083,0.0096,0.0140,0.0000,0.0164
2017_PNAS_Li___STAT5B_IL2-WT-CD4,1746,0.3456,0.3632,0.3862,0.3268,0.3071,0.3333,0.2734,0.0000,0.2606,0.1799,0.3716,0.0185,1.0000,0.4174,0.5028,0.8230,0.6714,0.5761,0.0360,0.4906,0.3377,0.3366,0.3410,0.3525,0.3480,0.3454,0.3540,0.3399,0.2785,0.3154,0.2974,0.3232,0.3529,0.3387,0.3527,0.3559,0.1269,0.2556,0.2247,0.0588,0.3009,0.3423,0.3515,0.3439,0.3322,0.3311,0.4079,0.1921,0.1517,0.3416,0.3586,0.3350,0.0000,0.3220,0.0455,0.2910,0.2974,0.0442,0.4034,0.4357,0.3652,0.1849,0.3401,0.4055,0.4324,0.1912,0.4286,0.0708,0.0917,0.0185,0.4265,0.0000,0.3366,0.3498,0.3696,0.2051,0.3397,0.2222,0.4068,0.2767,0.3865,0.3355,0.4393,0.2721,0.2388
2017_PNAS_Li___STAT5B_IL2-UP-deletion-CD4,7602,0.6232,0.6047,0.5855,0.5596,0.5415,0.6355,0.2056,0.0000,0.4821,0.2512,0.3244,0.0049,0.4174,1.0000,0.6323,0.4065,0.5023,0.6042,0.0294,0.4498,0.6438,0.6440,0.6579,0.6577,0.6577,0.6634,0.6633,0.6557,0.5000,0.6185,0.5290,0.6321,0.6309,0.6422,0.6443,0.6528,0.1495,0.3660,0.3491,0.0676,0.5223,0.6445,0.6367,0.6111,0.6154,0.6189,0.5939,0.2332,0.2018,0.6389,0.6576,0.5603,0.0000,0.5961,0.0244,0.2465,0.5000,0.0340,0.5630,0.6036,0.5977,0.1238,0.6488,0.5915,0.5240,0.1789,0.5019,0.0588,0.0813,0.0099,0.4903,0.0000,0.6471,0.6471,0.6314,0.2805,0.6413,0.2818,0.4274,0.2900,0.3957,0.6442,0.4274,0.2936,0.2311
2017_PNAS_Li___STAT5B_IL2-IN2-deletion-CD4,5473,0.4982,0.5203,0.5172,0.4792,0.4715,0.5162,0.2247,0.0000,0.4673,0.2807,0.3299,0.0061,0.5028,0.6323,1.0000,0.5087,0.5291,0.6121,0.0241,0.4314,0.5180,0.5195,0.5263,0.5338,0.5286,0.5263,0.5324,0.5246,0.4316,0.5038,0.4240,0.5186,0.5222,0.5144,0.5203,0.5352,0.1508,0.3192,0.3000,0.0838,0.4545,0.5167,0.5084,0.5076,0.5114,0.5132,0.5410,0.2434,0.1935,0.5052,0.5272,0.5117,0.0000,0.4919,0.0303,0.2527,0.4326,0.0359,0.4864,0.5075,0.5185,0.1462,0.5304,0.5092,0.4627,0.1244,0.4315,0.0476,0.1006,0.0123,0.4661,0.0000,0.5213,0.5163,0.5187,0.2398,0.5143,0.2670,0.4074,0.2900,0.3842,0.5112,0.4009,0.3011,0.2416
2017_PNAS_Li___STAT5B_IL2-IN1-deletion-CD4,1710,0.3259,0.3405,0.3592,0.3004,0.2908,0.3117,0.2602,0.0000,0.2582,0.1818,0.3732,0.0099,0.8230,0.4065,0.5087,1.0000,0.6496,0.5326,0.0388,0.4679,0.3201,0.3149,0.3191,0.3254,0.3254,0.3191,0.3310,0.3180,0.2770,0.3098,0.2965,0.3051,0.3299,0.3131,0.3299,0.3321,0.1532,0.2457,0.2209,0.0631,0.2938,0.3154,0.3242,0.3175,0.3105,0.3133,0.3728,0.1944,0.1522,0.3226,0.3356,0.3420,0.0000,0.3217,0.0288,0.2791,0.3032,0.0476,0.3750,0.4083,0.3600,0.1770,0.3176,0.3740,0.4155,0.1667,0.4106,0.0561,0.1081,0.0200,0.3941,0.0000,0.3148,0.3234,0.3543,0.2081,0.3143,0.2260,0.4094,0.2829,0.3797,0.3141,0.4176,0.2606,0.2441
2017_PNAS_Li___STAT5B_IL2-CD8,2526,0.4296,0.4364,0.4556,0.3945,0.3591,0.3935,0.3071,0.0079,0.3247,0.2105,0.4966,0.0156,0.6714,0.5023,0.5291,0.6496,1.0000,0.6667,0.0305,0.5298,0.3987,0.3968,0.4066,0.4013,0.3967,0.3974,0.4034,0.4007,0.3333,0.3870,0.3602,0.3813,0.4172,0.3981,0.4212,0.4321,0.1875,0.3297,0.3077,0.0735,0.3438,0.4047,0.4102,0.4008,0.3929,0.4020,0.4891,0.2346,0.1688,0.4179,0.4227,0.4069,0.0079,0.4128,0.0630,0.3403,0.3650,0.0615,0.4766,0.5124,0.4585,0.1926,0.4122,0.4784,0.5294,0.2053,0.5023,0.0682,0.1353,0.0236,0.5550,0.0079,0.4020,0.4112,0.4531,0.2455,0.4032,0.2395,0.5371,0.3434,0.4643,0.3994,0.4780,0.3355,0.2740
2017_PNAS_Li___STAT5B_IL2-CD4,5394,0.5618,0.5490,0.6226,0.5073,0.4624,0.5541,0.2448,0.0055,0.3850,0.2183,0.4308,0.0109,0.5761,0.6042,0.6121,0.5326,0.6667,1.0000,0.0380,0.5419,0.5613,0.5673,0.5696,0.5728,0.5625,0.5747,0.5615,0.5728,0.4531,0.5036,0.4389,0.5428,0.5777,0.5714,0.5912,0.5923,0.1582,0.3482,0.3243,0.0632,0.4691,0.5762,0.5681,0.5465,0.5545,0.5519,0.5630,0.2249,0.1796,0.5514,0.5878,0.4913,0.0000,0.5276,0.0380,0.3105,0.4242,0.0543,0.6516,0.6746,0.5538,0.1543,0.5592,0.6402,0.6148,0.1841,0.5865,0.0535,0.1189,0.0109,0.6026,0.0000,0.5696,0.5850,0.5852,0.2512,0.5810,0.2464,0.5625,0.3286,0.4245,0.5683,0.5116,0.2892,0.2161
2017_PNAS_Li___STAT3_noIL21-CD4,238,0.0309,0.0377,0.0342,0.0348,0.0310,0.0262,0.0323,0.0000,0.0376,0.0156,0.0505,0.1000,0.0360,0.0294,0.0241,0.0388,0.0305,0.0380,1.0000,0.0534,0.0266,0.0261,0.0265,0.0274,0.0274,0.0265,0.0279,0.0264,0.0284,0.0340,0.0306,0.0280,0.0282,0.0256,0.0278,0.0292,0.0000,0.0242,0.0259,0.0000,0.0341,0.0273,0.0277,0.0299,0.0231,0.0236,0.0374,0.0253,0.0303,0.0296,0.0279,0.0370,0.0000,0.0390,0.0000,0.0423,0.0476,0.0556,0.0364,0.0335,0.0337,0.0244,0.0240,0.0320,0.0379,0.0328,0.0361,0.0476,0.1034,0.1000,0.0435,0.0000,0.0265,0.0265,0.0327,0.0230,0.0254,0.0602,0.0490,0.0400,0.0325,0.0257,0.0563,0.0353,0.0308
2017_PNAS_Li___STAT3_IL21-CD4,2779,0.4354,0.4492,0.4857,0.4062,0.3922,0.4169,0.2917,0.0000,0.3065,0.2065,0.3865,0.0076,0.4906,0.4498,0.4314,0.4679,0.5298,0.5419,0.0534,1.0000,0.4272,0.4156,0.4211,0.4161,0.4067,0.4164,0.4088,0.4243,0.3649,0.4202,0.3906,0.4198,0.4476,0.4121,0.4514,0.4585,0.1523,0.2640,0.2359,0.0420,0.3818,0.4291,0.4399,0.4348,0.4164,0.4120,0.4957,0.1941,0.1515,0.4184,0.4429,0.4428,0.0077,0.4076,0.0534,0.3243,0.4301,0.0522,0.4957,0.5061,0.4781,0.1884,0.4033,0.4504,0.4956,0.2333,0.4817,0.0827,0.1241,0.0231,0.4811,0.0077,0.4164,0.4211,0.4535,0.2126,0.4127,0.3043,0.4241,0.3373,0.4734,0.4180,0.4945,0.3725,0.2517
2017_PNAS_Li___H3K4me3-noIL2-CD4,13677,0.7891,0.6820,0.7314,0.7353,0.7190,0.9423,0.1705,0.0000,0.4272,0.1854,0.2932,0.0100,0.3377,0.6438,0.5180,0.3201,0.3987,0.5613,0.0266,0.4272,1.0000,0.9772,0.9389,0.9068,0.9129,0.9265,0.9029,0.9421,0.5695,0.7346,0.6391,0.9246,0.8810,0.9460,0.8818,0.8429,0.1386,0.3636,0.3420,0.0561,0.5625,0.8857,0.8910,0.7451,0.9389,0.9351,0.6613,0.2222,0.1875,0.8419,0.8786,0.5065,0.0033,0.6270,0.0232,0.2152,0.4656,0.0331,0.6861,0.7419,0.6334,0.1056,0.8734,0.7548,0.6410,0.1711,0.5833,0.0465,0.0797,0.0100,0.5696,0.0033,0.9578,0.9022,0.7613,0.2403,0.9432,0.2533,0.4383,0.3016,0.3725,0.9553,0.4383,0.2616,0.1921
2017_PNAS_Li___H3K4me3_IL2-CD4,13823,0.7880,0.6818,0.7197,0.7403,0.7240,0.9397,0.1677,0.0000,0.4248,0.1863,0.2885,0.0098,0.3366,0.6440,0.5195,0.3149,0.3968,0.5673,0.0261,0.4156,0.9772,1.0000,0.9425,0.9105,0.9167,0.9363,0.9068,0.9457,0.5654,0.7340,0.6234,0.9097,0.8730,0.9557,0.8797,0.8413,0.1401,0.3666,0.3495,0.0621,0.5635,0.8896,0.8889,0.7443,0.9425,0.9325,0.6613,0.2226,0.1922,0.8521,0.8825,0.5130,0.0033,0.6326,0.0228,0.2078,0.4628,0.0326,0.6752,0.7357,0.6338,0.1039,0.8892,0.7595,0.6465,0.1683,0.5942,0.0458,0.0784,0.0098,0.5655,0.0033,0.9613,0.9119,0.7660,0.2444,0.9590,0.2532,0.4359,0.3010,0.3666,0.9587,0.4313,0.2573,0.1928
2017_PNAS_Li___H3K27Ac-noIL2-CD4,11701,0.8155,0.6852,0.7574,0.7558,0.7336,0.9331,0.1815,0.0000,0.4305,0.1887,0.3092,0.0099,0.3410,0.6579,0.5263,0.3191,0.4066,0.5696,0.0265,0.4211,0.9389,0.9425,1.0000,0.9223,0.9223,0.9484,0.9123,0.9771,0.5728,0.7607,0.6370,0.9091,0.8964,0.9554,0.9094,0.8762,0.1344,0.3625,0.3280,0.0490,0.5658,0.9194,0.9188,0.7599,0.9175,0.8952,0.6808,0.2175,0.1753,0.8754,0.9123,0.5248,0.0033,0.6623,0.0231,0.2145,0.4737,0.0330,0.6948,0.7452,0.6634,0.1126,0.8946,0.7692,0.6495,0.1782,0.5865,0.0464,0.0795,0.0099,0.5831,0.0033,0.9421,0.9175,0.7876,0.2395,0.9525,0.2566,0.4463,0.3135,0.3894,0.9585,0.4605,0.2607,0.1954
2017_PNAS_Li___H3K27Ac_IL2-WT-CD4,12167,0.7890,0.6689,0.7303,0.7285,0.7233,0.9013,0.1717,0.0000,0.4354,0.1871,0.2977,0.0103,0.3525,0.6577,0.5338,0.3254,0.4013,0.5728,0.0274,0.4161,0.9068,0.9105,0.9223,1.0000,0.9338,0.9349,0.9365,0.9256,0.5604,0.7393,0.6254,0.8827,0.8521,0.9175,0.8650,0.8258,0.1390,0.3520,0.3213,0.0578,0.5690,0.8932,0.8987,0.7442,0.8917,0.8875,0.6645,0.2248,0.1852,0.8426,0.8984,0.5219,0.0034,0.6295,0.0239,0.2177,0.4649,0.0306,0.6678,0.7240,0.6469,0.1088,0.8686,0.7484,0.6278,0.1763,0.5798,0.0444,0.0785,0.0103,0.5607,0.0034,0.9100,0.8797,0.7607,0.2351,0.9088,0.2525,0.4467,0.2977,0.3746,0.9082,0.4515,0.2610,0.2021
2017_PNAS_Li___H3K27Ac_IL2-UP-deletion-CD4,12990,0.7832,0.6744,0.7190,0.7228,0.7119,0.9196,0.1717,0.0000,0.4305,0.1871,0.2890,0.0103,0.3480,0.6577,0.5286,0.3254,0.3967,0.5625,0.0274,0.4067,0.9129,0.9167,0.9223,0.9338,1.0000,0.9286,0.9761,0.9256,0.5397,0.7336,0.6254,0.8889,0.8521,0.9236,0.8530,0.8083,0.1468,0.3700,0.3344,0.0578,0.5690,0.8871,0.8864,0.7213,0.9100,0.9121,0.6811,0.2248,0.1852,0.8487,0.8984,0.5117,0.0034,0.6403,0.0239,0.2218,0.4649,0.0341,0.6678,0.7240,0.6469,0.1088,0.8867,0.7428,0.6331,0.1684,0.5902,0.0444,0.0822,0.0103,0.5658,0.0034,0.9223,0.8738,0.7435,0.2433,0.9088,0.2610,0.4371,0.2977,0.3746,0.9143,0.4371,0.2610,0.1939
2017_PNAS_Li___H3K27Ac_IL2-IN2-deletion-CD4,12233,0.8097,0.6634,0.7403,0.7329,0.7279,0.9209,0.1738,0.0000,0.4257,0.1887,0.2964,0.0099,0.3454,0.6634,0.5263,0.3191,0.3974,0.5747,0.0265,0.4164,0.9265,0.9363,0.9484,0.9349,0.9286,1.0000,0.9186,0.9579,0.5677,0.7549,0.6209,0.9029,0.8662,0.9554,0.8910,0.8581,0.1270,0.3537,0.3195,0.0525,0.5762,0.9194,0.9126,0.7541,0.9114,0.8892,0.6645,0.2097,0.1715,0.8571,0.9000,0.5248,0.0033,0.6569,0.0231,0.2145,0.4689,0.0330,0.6893,0.7452,0.6580,0.1126,0.8707,0.7636,0.6390,0.1782,0.5916,0.0464,0.0759,0.0099,0.5627,0.0033,0.9359,0.9114,0.7645,0.2315,0.9525,0.2566,0.4369,0.3007,0.3803,0.9460,0.4557,0.2566,0.1954
2017_PNAS_Li___H3K27Ac_IL2-IN1-deletion-CD4,12574,0.7785,0.6689,0.7138,0.7233,0.7124,0.9097,0.1747,0.0000,0.4330,0.1862,0.2939,0.0105,0.3540,0.6633,0.5324,0.3310,0.4034,0.5615,0.0279,0.4088,0.9029,0.9068,0.9123,0.9365,0.9761,0.9186,1.0000,0.9094,0.5436,0.7342,0.6250,0.8787,0.8479,0.9076,0.8429,0.8097,0.1453,0.3670,0.3356,0.0588,0.5788,0.8770,0.8762,0.7105,0.8939,0.9082,0.6812,0.2245,0.1843,0.8383,0.8882,0.5153,0.0035,0.6291,0.0243,0.2172,0.4678,0.0347,0.6515,0.7134,0.6412,0.1107,0.8827,0.7212,0.6169,0.1672,0.5842,0.0451,0.0799,0.0105,0.5596,0.0035,0.9061,0.8698,0.7329,0.2432,0.8931,0.2612,0.4348,0.2939,0.3763,0.9045,0.4444,0.2655,0.1972
2017_PNAS_Li___H3K27Ac_IL2-CD4,11747,0.8188,0.6721,0.7492,0.7418,0.7368,0.9302,0.1809,0.0000,0.4290,0.1881,0.3039,0.0099,0.3399,0.6557,0.5246,0.3180,0.4007,0.5728,0.0264,0.4243,0.9421,0.9457,0.9771,0.9256,0.9256,0.9579,0.9094,1.0000,0.5710,0.7524,0.6295,0.9186,0.8935,0.9586,0.9126,0.8734,0.1303,0.3526,0.3143,0.0489,0.5639,0.9226,0.9221,0.7632,0.9268,0.9045,0.6731,0.2090,0.1710,0.8725,0.9218,0.5230,0.0033,0.6601,0.0264,0.2178,0.4625,0.0363,0.6981,0.7484,0.6558,0.1122,0.8857,0.7668,0.6527,0.1738,0.5949,0.0462,0.0757,0.0099,0.5761,0.0033,0.9453,0.9206,0.7850,0.2347,0.9557,0.2557,0.4401,0.3039,0.3791,0.9617,0.4638,0.2640,0.1947
2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-TN,5666,0.5882,0.5779,0.5714,0.6120,0.5984,0.5519,0.1865,0.0000,0.3527,0.2299,0.2512,0.0000,0.2785,0.5000,0.4316,0.2770,0.3333,0.4531,0.0284,0.3649,0.5695,0.5654,0.5728,0.5604,0.5397,0.5677,0.5436,0.5710,1.0000,0.6063,0.6457,0.5938,0.5597,0.5446,0.5680,0.5684,0.0743,0.2696,0.2402,0.0323,0.6140,0.5585,0.5822,0.6047,0.5523,0.5497,0.4659,0.1495,0.1311,0.5935,0.5808,0.5205,0.0000,0.5242,0.0226,0.2320,0.4633,0.0222,0.4830,0.5036,0.5200,0.1189,0.5364,0.5000,0.4436,0.1875,0.4077,0.0747,0.0824,0.0057,0.4395,0.0000,0.5625,0.5472,0.5774,0.1545,0.5492,0.2714,0.3519,0.2871,0.3333,0.5513,0.4000,0.2843,0.2275
2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-TE,7288,0.7518,0.6255,0.7117,0.6727,0.6727,0.7419,0.2025,0.0000,0.4038,0.2016,0.3083,0.0085,0.3154,0.6185,0.5038,0.3098,0.3870,0.5036,0.0340,0.4202,0.7346,0.7340,0.7607,0.7393,0.7336,0.7549,0.7342,0.7524,0.6063,1.0000,0.6890,0.7782,0.7416,0.7476,0.7433,0.7313,0.1160,0.3111,0.2768,0.0325,0.5977,0.7898,0.7703,0.7143,0.7267,0.7152,0.5922,0.1938,0.1523,0.7596,0.7342,0.5675,0.0043,0.6794,0.0253,0.2186,0.5000,0.0250,0.5965,0.6345,0.6370,0.1398,0.7303,0.6441,0.5486,0.1885,0.5177,0.0596,0.0792,0.0128,0.5181,0.0043,0.7435,0.7267,0.6901,0.1880,0.7405,0.2702,0.3963,0.3187,0.4160,0.7444,0.4500,0.2910,0.2149
2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-MP,6520,0.6413,0.5798,0.5970,0.6061,0.5992,0.6254,0.2136,0.0000,0.3613,0.1896,0.2664,0.0051,0.2974,0.5290,0.4240,0.2965,0.3602,0.4389,0.0306,0.3906,0.6391,0.6234,0.6370,0.6254,0.6254,0.6209,0.6250,0.6295,0.6457,0.6890,1.0000,0.6783,0.6203,0.6166,0.6284,0.6027,0.1121,0.2934,0.2603,0.0340,0.5397,0.6397,0.6655,0.6174,0.6209,0.6192,0.5455,0.1762,0.1598,0.6454,0.6361,0.4750,0.0052,0.5709,0.0254,0.2745,0.4655,0.0250,0.5506,0.5632,0.5483,0.1457,0.6113,0.5634,0.4835,0.1801,0.4604,0.0722,0.0955,0.0155,0.4651,0.0052,0.6262,0.6156,0.6081,0.2009,0.6108,0.2569,0.3884,0.2946,0.3668,0.6186,0.4483,0.2804,0.2341
2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-Memory,11227,0.7869,0.6656,0.7333,0.7374,0.7322,0.9065,0.1753,0.0000,0.4444,0.1910,0.2776,0.0105,0.3232,0.6321,0.5186,0.3051,0.3813,0.5428,0.0280,0.4198,0.9246,0.9097,0.9091,0.8827,0.8889,0.9029,0.8787,0.9186,0.5938,0.7782,0.6783,1.0000,0.8387,0.8984,0.8516,0.8123,0.1263,0.3455,0.3146,0.0517,0.5862,0.8860,0.8914,0.7835,0.9029,0.8925,0.6234,0.2088,0.1769,0.8289,0.8604,0.5274,0.0035,0.6367,0.0244,0.2222,0.4595,0.0241,0.6645,0.7101,0.6271,0.1111,0.8435,0.7179,0.6032,0.1718,0.5603,0.0490,0.0801,0.0105,0.5512,0.0035,0.9216,0.8608,0.7583,0.2193,0.9019,0.2621,0.4219,0.2949,0.3682,0.9013,0.4362,0.2621,0.1938
2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-TN,12275,0.7862,0.6814,0.7383,0.7133,0.7023,0.8939,0.1972,0.0000,0.3893,0.1759,0.3287,0.0106,0.3529,0.6309,0.5222,0.3299,0.4172,0.5777,0.0282,0.4476,0.8810,0.8730,0.8964,0.8521,0.8521,0.8662,0.8479,0.8935,0.5597,0.7416,0.6203,0.8387,1.0000,0.8921,0.8878,0.8980,0.1469,0.3801,0.3481,0.0594,0.5421,0.8673,0.8484,0.7119,0.8722,0.8439,0.7232,0.2353,0.1821,0.7987,0.8419,0.5154,0.0035,0.6520,0.0282,0.2281,0.4983,0.0387,0.6913,0.7433,0.6588,0.1197,0.8548,0.7800,0.6555,0.1853,0.5900,0.0493,0.0845,0.0106,0.6082,0.0035,0.8782,0.8903,0.7517,0.2630,0.8896,0.2639,0.4639,0.3333,0.4140,0.9071,0.4947,0.2817,0.2035
