ChIP,ChIP gene #,2021_GoldrathLab_Brd4___BRD4_TE-CD8,2021_GoldrathLab_Brd4___BRD4_NAV-CD8,2021_GoldrathLab_Brd4___BRD4_MP-CD8,2020_PNAS_KwesiMaliepaard___H3K79me2_naive-CD8,2020_PNAS_KwesiMaliepaard___H3K79me2_mem-CD8,2020_PNAS_KwesiMaliepaard___H3K4me3_mem-CD8,2019_IMMUNITY_Veeken___Eomes_LCMV-d07-CD8,2018_SCIENCE_Pace_native___H3K9me3_native_invitro-d3-CD8-WT,2018_IMMUNITY_Page___Tox_LCMVova_CNS-OTI-CD8-WT,2018_IMMUNITY_Page___Tox_LCMVova_CNS-OTI-CD8-ToxKO,2018_FRONTIERS_IMMUNOL_Li___Eomes_invitro-act-OTI-EomesOE,2017_PNAS_Li___STAT5B_noIL2-CD8,2017_PNAS_Li___STAT5B_IL2-WT-CD4,2017_PNAS_Li___STAT5B_IL2-UP-deletion-CD4,2017_PNAS_Li___STAT5B_IL2-IN2-deletion-CD4,2017_PNAS_Li___STAT5B_IL2-IN1-deletion-CD4,2017_PNAS_Li___STAT5B_IL2-CD8,2017_PNAS_Li___STAT5B_IL2-CD4,2017_PNAS_Li___STAT3_noIL21-CD4,2017_PNAS_Li___STAT3_IL21-CD4,2017_PNAS_Li___H3K4me3-noIL2-CD4,2017_PNAS_Li___H3K4me3_IL2-CD4,2017_PNAS_Li___H3K27Ac-noIL2-CD4,2017_PNAS_Li___H3K27Ac_IL2-WT-CD4,2017_PNAS_Li___H3K27Ac_IL2-UP-deletion-CD4,2017_PNAS_Li___H3K27Ac_IL2-IN2-deletion-CD4,2017_PNAS_Li___H3K27Ac_IL2-IN1-deletion-CD4,2017_PNAS_Li___H3K27Ac_IL2-CD4,2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-TN,2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-TE,2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-MP,2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-Memory,2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-TN,2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-TE,2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-MP,2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-Memory,2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-TN,2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-TE,2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-MP,2017_NAT_IMMUNOL_Yu___H3K27me3_P14-CD8-Memory,2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-TN,2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-TE,2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-MP,2017_NAT_IMMUNOL_Yu___H3K27ac_P14-CD8-Memory,2017_NAT_IMMUNOL_Shan___H3K4Me3_LCMVarmD4-P14-CD8-WT,2017_NAT_IMMUNOL_Shan___H3K4Me3_LCMVarmD4-P14-CD8-Runx3KO,2017_NAT_IMMUNOL_Shan___H3K4Me1_LCMVarmD4-P14-CD8-Runx3KO,2017_NAT_IMMUNOL_Shan___H3K27Me3_LCMVarmD4-P14-CD8-WT,2017_NAT_IMMUNOL_Shan___H3K27Me3_LCMVarmD4-P14-CD8-Runx3KO,2017_NAT_IMMUNOL_Shan___H3K27Ac_LCMVarmD4-P14-CD8-WT,2017_NAT_IMMUNOL_Shan___H3K27Ac_LCMVarmD4-P14-CD8-Runx3KO,2017_NAT_IMMUNOL_Shan___CBFb_Naive_P14-CD8-WT,2017_NAT_IMMUNOL_Shan___CBFb_Naive_P14-CD8-CbfbKO,2017_NAT_IMMUNOL_Shan___CBFb_LCMVarmD8_P14-CD8-WT,2016_SCIENCE_Mackay___Hobit_invitro-CD8,2016_SCIENCE_Mackay___Blimp1-Bio_invitro-CD8,2016_NAT_IMMUNOL_Xing___Tcf1_naive-CD8-WT,2016_NAT_IMMUNOL_Roychoudhuri___p300_invitro-CD8-WT,2016_NAT_IMMUNOL_Roychoudhuri___JunD_invitro-stim-CD8-WT,2016_NAT_IMMUNOL_Roychoudhuri___JunD_invitro-stim-CD8-Bach2KO,2015_JEM_Dominguez___Tbet_LCMVarm-D8-CD8-Zeb2KO,2015_JEM_Dominguez___Tbet_LCMVarm-D8-CD8-WT,2015_JEM_Dominguez___Tbet_LCMVarm-D8-CD8-Il12-WT,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-PI-1h-WT,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-PI-1h-Nfat1KO-CA-RIT-RV,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-PI-1h-Nfat1KO,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-Nfat1KO-CA-RIT-RV,2015_IMMUNITY_Martinez___Nfat1_invitro-CD8-Nfat1KO,2014_NAT_IMMUNOL_Kurachi___JunD-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___JunB-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___IRF4-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___IgG-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___H3K4me3-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___H3K4me1-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___H3K36me3-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___H3K27me3-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___H3K27ac-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___cJun-invitro-d3-CD8,2014_NAT_IMMUNOL_Kurachi___BATF-invitro-d3-CD8,2013_PLOS_ONE_Lotem___Runx3_invitro-NAV-CD8,2013_PLOS_ONE_Lotem___Runx3_invitro-Il2-CD8,2013_PLOS_ONE_Lotem___H3K4me1_invitro-NAV-CD8,2013_PLOS_ONE_Lotem___H3K4me1_invitro-Il2-CD8,2013_IMMUNITY_KIM___Foxo1_naive-CD8-WT,2013_IMMUNITY_KIM___Foxo1_Biotin_naive-CD8-WT
2018_FRONTIERS_IMMUNOL_Li___Eomes_invitro-act-OTI-EomesOE,1642,0.1130,0.1042,0.1238,0.0853,0.0850,0.0942,0.2717,0.0000,0.0992,0.0757,1.0000,0.0243,0.2416,0.1061,0.1157,0.2316,0.2649,0.2175,0.0233,0.1994,0.0906,0.0897,0.0932,0.0912,0.0924,0.0916,0.0920,0.0943,0.0770,0.0870,0.0864,0.0852,0.1045,0.0943,0.1048,0.1137,0.1012,0.1405,0.1404,0.0776,0.0820,0.0959,0.0936,0.0957,0.0964,0.0951,0.1750,0.1335,0.1138,0.0921,0.0981,0.1275,0.0209,0.1426,0.0574,0.2075,0.1172,0.0330,0.1926,0.1689,0.1507,0.1370,0.0942,0.2059,0.2427,0.0703,0.2519,0.0262,0.1137,0.0320,0.2659,0.0018,0.0910,0.1017,0.0953,0.1182,0.0937,0.0839,0.3068,0.1910,0.2830,0.0937,0.2658,0.1021,0.0884
2017_PNAS_Li___STAT5B_noIL2-CD8,282,0.0109,0.0117,0.0127,0.0124,0.0128,0.0107,0.0276,0.0143,0.0126,0.0198,0.0243,1.0000,0.0232,0.0112,0.0100,0.0212,0.0593,0.0139,0.0794,0.0204,0.0101,0.0102,0.0098,0.0099,0.0102,0.0099,0.0099,0.0097,0.0075,0.0091,0.0091,0.0101,0.0092,0.0099,0.0097,0.0100,0.0219,0.0127,0.0178,0.0149,0.0095,0.0094,0.0095,0.0103,0.0106,0.0109,0.0109,0.0099,0.0139,0.0098,0.0106,0.0189,0.4324,0.0192,0.2286,0.0565,0.0152,0.0175,0.0212,0.0172,0.0155,0.0393,0.0100,0.0133,0.0123,0.0085,0.0177,0.0054,0.1131,0.1724,0.0187,0.2281,0.0098,0.0102,0.0101,0.0145,0.0099,0.0172,0.0245,0.0157,0.0171,0.0098,0.0158,0.0232,0.0191
2017_PNAS_Li___STAT5B_IL2-WT-CD4,1746,0.1255,0.1282,0.1323,0.1067,0.1113,0.1080,0.1459,0.0016,0.1099,0.0774,0.2416,0.0232,1.0000,0.1524,0.1940,0.7942,0.5027,0.3324,0.0285,0.2745,0.1079,0.1078,0.1094,0.1124,0.1094,0.1112,0.1104,0.1101,0.0952,0.1046,0.1001,0.1042,0.1168,0.1069,0.1154,0.1264,0.0813,0.1244,0.1233,0.0549,0.1050,0.1120,0.1094,0.1203,0.1103,0.1097,0.1712,0.1015,0.0838,0.1114,0.1141,0.1319,0.0171,0.1353,0.0430,0.1590,0.1278,0.0230,0.1953,0.1735,0.1453,0.0683,0.1060,0.1952,0.2248,0.0620,0.2246,0.0222,0.0822,0.0235,0.2177,0.0032,0.1053,0.1143,0.1156,0.0903,0.1081,0.0864,0.2369,0.1610,0.2177,0.1067,0.2447,0.1208,0.1170
2017_PNAS_Li___STAT5B_IL2-UP-deletion-CD4,7602,0.5469,0.5049,0.5015,0.5161,0.4939,0.5819,0.0554,0.0024,0.4272,0.1701,0.1061,0.0112,0.1524,1.0000,0.5725,0.1458,0.1798,0.3261,0.0197,0.2227,0.5857,0.5829,0.5924,0.5906,0.5884,0.5882,0.5897,0.5946,0.4251,0.4747,0.4630,0.5919,0.5514,0.5692,0.5703,0.5341,0.1014,0.2665,0.2580,0.0509,0.4686,0.5801,0.5857,0.5279,0.5800,0.5792,0.3347,0.1689,0.1293,0.5883,0.5847,0.3916,0.0100,0.4681,0.0161,0.1032,0.3851,0.0118,0.3654,0.4231,0.4163,0.0308,0.5791,0.3339,0.2488,0.0560,0.2241,0.0240,0.0259,0.0088,0.2819,0.0021,0.5825,0.5716,0.5569,0.2048,0.5745,0.2622,0.1991,0.1320,0.1765,0.5698,0.2098,0.1536,0.1007
2017_PNAS_Li___STAT5B_IL2-IN2-deletion-CD4,5473,0.4212,0.4202,0.4140,0.4103,0.4010,0.4215,0.0601,0.0025,0.4382,0.1991,0.1157,0.0100,0.1940,0.5725,1.0000,0.1871,0.2049,0.3216,0.0204,0.2316,0.4243,0.4221,0.4343,0.4360,0.4278,0.4311,0.4298,0.4337,0.3331,0.3719,0.3557,0.4368,0.4155,0.4145,0.4282,0.4189,0.0899,0.2362,0.2249,0.0510,0.3931,0.4321,0.4394,0.4367,0.4263,0.4255,0.2970,0.1468,0.1172,0.4431,0.4409,0.3714,0.0079,0.4041,0.0179,0.1106,0.3417,0.0151,0.3087,0.3473,0.3561,0.0335,0.4206,0.2939,0.2286,0.0520,0.2133,0.0213,0.0297,0.0100,0.2604,0.0008,0.4241,0.4214,0.4298,0.1813,0.4171,0.2177,0.2010,0.1360,0.1807,0.4145,0.2112,0.1585,0.1137
2017_PNAS_Li___STAT5B_IL2-IN1-deletion-CD4,1710,0.1159,0.1197,0.1224,0.1025,0.1061,0.1020,0.1451,0.0017,0.1043,0.0761,0.2316,0.0212,0.7942,0.1458,0.1871,1.0000,0.4924,0.3172,0.0284,0.2660,0.1023,0.1018,0.1032,0.1059,0.1034,0.1046,0.1042,0.1039,0.0934,0.1002,0.0960,0.0986,0.1100,0.1003,0.1087,0.1184,0.0845,0.1202,0.1194,0.0547,0.1026,0.1050,0.1025,0.1133,0.1036,0.1034,0.1615,0.1045,0.0844,0.1044,0.1081,0.1255,0.0180,0.1259,0.0421,0.1551,0.1230,0.0244,0.1837,0.1645,0.1362,0.0720,0.0995,0.1789,0.2158,0.0556,0.2147,0.0204,0.0750,0.0232,0.2066,0.0052,0.0998,0.1076,0.1098,0.0908,0.1020,0.0823,0.2256,0.1554,0.2099,0.1011,0.2309,0.1225,0.1153
2017_PNAS_Li___STAT5B_IL2-CD8,2526,0.1585,0.1599,0.1679,0.1406,0.1406,0.1410,0.1348,0.0037,0.1362,0.0968,0.2649,0.0593,0.5027,0.1798,0.2049,0.4924,1.0000,0.4083,0.0364,0.2921,0.1416,0.1407,0.1404,0.1431,0.1415,0.1427,0.1414,0.1425,0.1246,0.1359,0.1303,0.1360,0.1494,0.1400,0.1508,0.1608,0.1119,0.1534,0.1637,0.0684,0.1341,0.1426,0.1420,0.1489,0.1438,0.1441,0.2001,0.1287,0.1099,0.1407,0.1453,0.1640,0.0493,0.1778,0.0645,0.1968,0.1580,0.0311,0.2495,0.2238,0.1794,0.0775,0.1401,0.2422,0.2706,0.0615,0.2792,0.0253,0.0938,0.0392,0.2665,0.0175,0.1378,0.1494,0.1468,0.1282,0.1419,0.1104,0.2847,0.1834,0.2509,0.1404,0.2692,0.1381,0.1134
2017_PNAS_Li___STAT5B_IL2-CD4,5394,0.3088,0.2983,0.3094,0.2765,0.2749,0.3062,0.0922,0.0034,0.2361,0.1167,0.2175,0.0139,0.3324,0.3261,0.3216,0.3172,0.4083,1.0000,0.0266,0.3162,0.3098,0.3106,0.3030,0.3056,0.3063,0.3074,0.3062,0.3061,0.2408,0.2660,0.2603,0.2951,0.3120,0.3086,0.3181,0.3306,0.1348,0.2554,0.2449,0.0721,0.2627,0.3089,0.3021,0.2895,0.3083,0.3083,0.3047,0.1869,0.1527,0.2945,0.3075,0.2622,0.0134,0.2929,0.0256,0.1620,0.2642,0.0229,0.3960,0.4004,0.2969,0.0474,0.3064,0.3928,0.3611,0.0620,0.3474,0.0254,0.0567,0.0174,0.3841,0.0034,0.3033,0.3210,0.3015,0.2015,0.3089,0.1698,0.3380,0.1909,0.2602,0.3062,0.3058,0.1414,0.1063
2017_PNAS_Li___STAT3_noIL21-CD4,238,0.0183,0.0228,0.0190,0.0178,0.0178,0.0145,0.0421,0.0106,0.0197,0.0192,0.0233,0.0794,0.0285,0.0197,0.0204,0.0284,0.0364,0.0266,1.0000,0.0552,0.0142,0.0144,0.0151,0.0151,0.0145,0.0146,0.0144,0.0153,0.0161,0.0185,0.0176,0.0151,0.0159,0.0142,0.0154,0.0158,0.0099,0.0147,0.0170,0.0117,0.0174,0.0156,0.0159,0.0179,0.0152,0.0151,0.0208,0.0147,0.0156,0.0161,0.0155,0.0267,0.0744,0.0237,0.0552,0.0342,0.0246,0.0145,0.0241,0.0209,0.0212,0.0503,0.0143,0.0208,0.0258,0.0187,0.0293,0.0145,0.0657,0.0678,0.0246,0.0805,0.0143,0.0149,0.0155,0.0187,0.0144,0.0250,0.0312,0.0381,0.0285,0.0141,0.0278,0.0302,0.0285
2017_PNAS_Li___STAT3_IL21-CD4,2779,0.2136,0.2171,0.2227,0.1835,0.1886,0.1876,0.1141,0.0038,0.1761,0.1179,0.1994,0.0204,0.2745,0.2227,0.2316,0.2660,0.2921,0.3162,0.0552,1.0000,0.1855,0.1853,0.1906,0.1888,0.1858,0.1890,0.1864,0.1906,0.1615,0.1785,0.1750,0.1816,0.1979,0.1837,0.1987,0.2052,0.0938,0.1680,0.1668,0.0463,0.1812,0.1931,0.1925,0.1985,0.1878,0.1884,0.2440,0.1281,0.0991,0.1902,0.1987,0.2198,0.0214,0.2247,0.0323,0.1785,0.2115,0.0269,0.2605,0.2487,0.2279,0.0691,0.1847,0.2688,0.2611,0.0723,0.2499,0.0235,0.0632,0.0205,0.2626,0.0066,0.1823,0.1936,0.1922,0.1303,0.1859,0.1418,0.2475,0.1993,0.2557,0.1834,0.2662,0.1575,0.1306
2017_PNAS_Li___H3K4me3-noIL2-CD4,13677,0.6690,0.5644,0.5595,0.6536,0.5952,0.9236,0.0418,0.0022,0.3933,0.1298,0.0906,0.0101,0.1079,0.5857,0.4243,0.1023,0.1416,0.3098,0.0142,0.1855,1.0000,0.9698,0.8977,0.9068,0.9206,0.9190,0.9149,0.9060,0.4876,0.6162,0.5593,0.8979,0.7841,0.9239,0.8131,0.7251,0.1221,0.3119,0.2956,0.0589,0.5194,0.8634,0.8516,0.6261,0.8894,0.8849,0.3619,0.1941,0.1496,0.8126,0.8274,0.3576,0.0090,0.4535,0.0127,0.0932,0.3734,0.0107,0.3972,0.5026,0.4232,0.0229,0.8789,0.3796,0.2571,0.0534,0.2273,0.0230,0.0228,0.0079,0.2799,0.0024,0.9501,0.8590,0.7412,0.2540,0.9201,0.2660,0.1852,0.1163,0.1558,0.9156,0.1929,0.1336,0.0770
2017_PNAS_Li___H3K4me3_IL2-CD4,13823,0.6682,0.5619,0.5561,0.6462,0.5906,0.9312,0.0416,0.0024,0.3942,0.1301,0.0897,0.0102,0.1078,0.5829,0.4221,0.1018,0.1407,0.3106,0.0144,0.1853,0.9698,1.0000,0.8892,0.9031,0.9275,0.9135,0.9169,0.9005,0.4836,0.6104,0.5515,0.8954,0.7793,0.9192,0.8076,0.7225,0.1251,0.3165,0.3003,0.0615,0.5142,0.8596,0.8459,0.6195,0.8979,0.8928,0.3620,0.1984,0.1536,0.8118,0.8276,0.3585,0.0090,0.4537,0.0127,0.0929,0.3736,0.0109,0.3959,0.5010,0.4232,0.0229,0.8821,0.3810,0.2574,0.0536,0.2284,0.0233,0.0227,0.0081,0.2802,0.0024,0.9486,0.8550,0.7318,0.2597,0.9133,0.2672,0.1856,0.1164,0.1555,0.9102,0.1920,0.1329,0.0769
2017_PNAS_Li___H3K27Ac-noIL2-CD4,11701,0.6845,0.5770,0.5778,0.6824,0.6221,0.8611,0.0433,0.0021,0.3952,0.1336,0.0932,0.0098,0.1094,0.5924,0.4343,0.1032,0.1404,0.3030,0.0151,0.1906,0.8977,0.8892,1.0000,0.9156,0.8851,0.9355,0.8913,0.9574,0.5157,0.6478,0.5889,0.8873,0.7851,0.9034,0.8339,0.7280,0.0919,0.2791,0.2612,0.0414,0.5439,0.8923,0.8846,0.6638,0.8331,0.8241,0.3624,0.1621,0.1199,0.8494,0.8496,0.3688,0.0090,0.4673,0.0132,0.0953,0.3818,0.0105,0.3987,0.4983,0.4368,0.0241,0.8416,0.3712,0.2552,0.0554,0.2255,0.0237,0.0233,0.0080,0.2793,0.0025,0.9024,0.8582,0.7772,0.2196,0.9217,0.2722,0.1871,0.1217,0.1592,0.8967,0.2001,0.1388,0.0795
2017_PNAS_Li___H3K27Ac_IL2-WT-CD4,12167,0.6742,0.5714,0.5675,0.6640,0.6062,0.8815,0.0428,0.0021,0.4006,0.1335,0.0912,0.0099,0.1124,0.5906,0.4360,0.1059,0.1431,0.3056,0.0151,0.1888,0.9068,0.9031,0.9156,1.0000,0.9129,0.9304,0.9246,0.9232,0.5030,0.6272,0.5732,0.8922,0.7761,0.9007,0.8159,0.7199,0.1109,0.2984,0.2805,0.0540,0.5304,0.8746,0.8668,0.6459,0.8539,0.8487,0.3619,0.1801,0.1371,0.8248,0.8353,0.3649,0.0091,0.4576,0.0133,0.0955,0.3773,0.0103,0.3955,0.4988,0.4306,0.0234,0.8500,0.3725,0.2546,0.0544,0.2265,0.0236,0.0226,0.0086,0.2781,0.0025,0.9127,0.8484,0.7531,0.2393,0.9061,0.2708,0.1862,0.1183,0.1562,0.8924,0.1962,0.1355,0.0796
2017_PNAS_Li___H3K27Ac_IL2-UP-deletion-CD4,12990,0.6665,0.5601,0.5565,0.6434,0.5872,0.9194,0.0429,0.0021,0.3973,0.1307,0.0924,0.0102,0.1094,0.5884,0.4278,0.1034,0.1415,0.3063,0.0145,0.1858,0.9206,0.9275,0.8851,0.9129,1.0000,0.9055,0.9588,0.8938,0.4816,0.6058,0.5567,0.8896,0.7717,0.9025,0.7981,0.7126,0.1255,0.3169,0.3017,0.0616,0.5093,0.8509,0.8420,0.6193,0.8872,0.8858,0.3667,0.1977,0.1514,0.8083,0.8256,0.3626,0.0093,0.4586,0.0132,0.0942,0.3762,0.0106,0.3917,0.4949,0.4270,0.0234,0.8774,0.3752,0.2544,0.0540,0.2275,0.0234,0.0234,0.0083,0.2783,0.0026,0.9272,0.8390,0.7230,0.2577,0.8979,0.2674,0.1851,0.1184,0.1562,0.8958,0.1941,0.1344,0.0782
2017_PNAS_Li___H3K27Ac_IL2-IN2-deletion-CD4,12233,0.6776,0.5724,0.5662,0.6721,0.6116,0.8799,0.0425,0.0019,0.3929,0.1320,0.0916,0.0099,0.1112,0.5882,0.4311,0.1046,0.1427,0.3074,0.0146,0.1890,0.9190,0.9135,0.9355,0.9304,0.9055,1.0000,0.9146,0.9441,0.5041,0.6388,0.5776,0.8950,0.7856,0.9169,0.8289,0.7260,0.0983,0.2845,0.2686,0.0466,0.5304,0.8844,0.8750,0.6435,0.8498,0.8424,0.3591,0.1669,0.1245,0.8389,0.8452,0.3620,0.0092,0.4594,0.0133,0.0944,0.3763,0.0105,0.3961,0.5005,0.4274,0.0238,0.8526,0.3723,0.2546,0.0543,0.2249,0.0227,0.0227,0.0079,0.2793,0.0026,0.9183,0.8638,0.7622,0.2274,0.9290,0.2690,0.1843,0.1195,0.1571,0.9106,0.1970,0.1344,0.0789
2017_PNAS_Li___H3K27Ac_IL2-IN1-deletion-CD4,12574,0.6651,0.5645,0.5571,0.6488,0.5938,0.9080,0.0430,0.0021,0.3994,0.1314,0.0920,0.0099,0.1104,0.5897,0.4298,0.1042,0.1414,0.3062,0.0144,0.1864,0.9149,0.9169,0.8913,0.9246,0.9588,0.9146,1.0000,0.8959,0.4896,0.6127,0.5636,0.8928,0.7772,0.8986,0.8014,0.7146,0.1211,0.3115,0.2951,0.0596,0.5206,0.8569,0.8484,0.6282,0.8762,0.8762,0.3681,0.1927,0.1468,0.8128,0.8278,0.3622,0.0091,0.4594,0.0133,0.0949,0.3766,0.0102,0.3909,0.4958,0.4276,0.0235,0.8682,0.3713,0.2530,0.0541,0.2269,0.0235,0.0229,0.0083,0.2783,0.0025,0.9208,0.8399,0.7316,0.2523,0.8970,0.2681,0.1845,0.1173,0.1559,0.8939,0.1946,0.1353,0.0784
2017_PNAS_Li___H3K27Ac_IL2-CD4,11747,0.6894,0.5813,0.5794,0.6798,0.6206,0.8703,0.0438,0.0021,0.3962,0.1344,0.0943,0.0097,0.1101,0.5946,0.4337,0.1039,0.1425,0.3061,0.0153,0.1906,0.9060,0.9005,0.9574,0.9232,0.8938,0.9441,0.8959,1.0000,0.5150,0.6484,0.5872,0.8969,0.7842,0.9042,0.8322,0.7291,0.0944,0.2793,0.2624,0.0446,0.5421,0.8911,0.8844,0.6588,0.8413,0.8332,0.3622,0.1626,0.1201,0.8532,0.8554,0.3665,0.0090,0.4668,0.0135,0.0962,0.3820,0.0105,0.4005,0.4997,0.4374,0.0240,0.8453,0.3705,0.2553,0.0552,0.2263,0.0236,0.0232,0.0080,0.2784,0.0025,0.9111,0.8567,0.7727,0.2222,0.9202,0.2735,0.1856,0.1211,0.1612,0.8975,0.1998,0.1377,0.0794
2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-TN,5666,0.4994,0.4625,0.4500,0.5449,0.5239,0.4709,0.0362,0.0018,0.2796,0.1193,0.0770,0.0075,0.0952,0.4251,0.3331,0.0934,0.1246,0.2408,0.0161,0.1615,0.4876,0.4836,0.5157,0.5030,0.4816,0.5041,0.4896,0.5150,1.0000,0.5936,0.5839,0.5238,0.4800,0.4827,0.5043,0.4697,0.0482,0.1863,0.1700,0.0223,0.5627,0.5240,0.5373,0.5069,0.4642,0.4600,0.2603,0.1059,0.0797,0.5372,0.5166,0.3217,0.0079,0.3668,0.0118,0.0873,0.3555,0.0115,0.3230,0.3614,0.3640,0.0255,0.4617,0.2637,0.1956,0.0529,0.1798,0.0223,0.0204,0.0061,0.2270,0.0025,0.4941,0.4910,0.5304,0.1569,0.4886,0.2653,0.1574,0.1213,0.1357,0.4836,0.1683,0.1448,0.0847
2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-TE,7288,0.5859,0.5140,0.5107,0.5990,0.5661,0.5923,0.0394,0.0014,0.3081,0.1275,0.0870,0.0091,0.1046,0.4747,0.3719,0.1002,0.1359,0.2660,0.0185,0.1785,0.6162,0.6104,0.6478,0.6272,0.6058,0.6388,0.6127,0.6484,0.5936,1.0000,0.6364,0.6597,0.5736,0.6097,0.6153,0.5573,0.0605,0.2069,0.1857,0.0272,0.5358,0.6574,0.6581,0.5753,0.5769,0.5717,0.2907,0.1190,0.0908,0.6640,0.6370,0.3448,0.0088,0.4213,0.0122,0.0905,0.3699,0.0094,0.3496,0.4147,0.4034,0.0269,0.5728,0.3022,0.2217,0.0558,0.1975,0.0211,0.0225,0.0074,0.2384,0.0026,0.6256,0.6023,0.6294,0.1698,0.6178,0.2725,0.1649,0.1235,0.1502,0.6067,0.1838,0.1441,0.0830
2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-MP,6520,0.5432,0.4890,0.4759,0.5633,0.5360,0.5424,0.0416,0.0016,0.3017,0.1247,0.0864,0.0091,0.1001,0.4630,0.3557,0.0960,0.1303,0.2603,0.0176,0.1750,0.5593,0.5515,0.5889,0.5732,0.5567,0.5776,0.5636,0.5872,0.5839,0.6364,1.0000,0.5995,0.5265,0.5525,0.5634,0.5076,0.0586,0.2073,0.1912,0.0242,0.5084,0.5915,0.6100,0.5414,0.5347,0.5309,0.2808,0.1219,0.0909,0.6048,0.5841,0.3319,0.0082,0.3941,0.0128,0.0915,0.3577,0.0107,0.3395,0.3895,0.3902,0.0252,0.5329,0.2918,0.2139,0.0554,0.1937,0.0227,0.0227,0.0063,0.2318,0.0022,0.5660,0.5543,0.5854,0.1753,0.5606,0.2716,0.1630,0.1236,0.1519,0.5513,0.1820,0.1350,0.0850
2017_NAT_IMMUNOL_Yu___H3K4me3_P14-CD8-Memory,11227,0.6757,0.5789,0.5691,0.6767,0.6194,0.8769,0.0399,0.0026,0.4119,0.1361,0.0852,0.0101,0.1042,0.5919,0.4368,0.0986,0.1360,0.2951,0.0151,0.1816,0.8979,0.8954,0.8873,0.8922,0.8896,0.8950,0.8928,0.8969,0.5238,0.6597,0.5995,1.0000,0.7537,0.8714,0.7967,0.6985,0.1005,0.2875,0.2697,0.0480,0.5454,0.8747,0.8717,0.6572,0.8515,0.8462,0.3455,0.1729,0.1321,0.8333,0.8387,0.3695,0.0091,0.4609,0.0135,0.0924,0.3812,0.0099,0.3822,0.4808,0.4296,0.0225,0.8314,0.3529,0.2388,0.0522,0.2157,0.0235,0.0215,0.0083,0.2685,0.0026,0.9146,0.8159,0.7462,0.2311,0.8751,0.2787,0.1781,0.1157,0.1506,0.8637,0.1844,0.1377,0.0789
2017_NAT_IMMUNOL_Yu___H3K4me1_P14-CD8-TN,12275,0.6281,0.5378,0.5398,0.6409,0.5956,0.7650,0.0484,0.0021,0.3844,0.1358,0.1045,0.0092,0.1168,0.5514,0.4155,0.1100,0.1494,0.3120,0.0159,0.1979,0.7841,0.7793,0.7851,0.7761,0.7717,0.7856,0.7772,0.7842,0.4800,0.5736,0.5265,0.7537,1.0000,0.8126,0.8376,0.7742,0.1198,0.3030,0.2924,0.0615,0.5068,0.7594,0.7474,0.5950,0.7377,0.7332,0.4121,0.1913,0.1451,0.7150,0.7206,0.3676,0.0081,0.4616,0.0137,0.1038,0.3894,0.0118,0.4083,0.5028,0.4360,0.0268,0.7613,0.3987,0.2724,0.0565,0.2436,0.0255,0.0257,0.0084,0.2924,0.0024,0.7820,0.8147,0.7004,0.2425,0.8055,0.2670,0.1980,0.1361,0.1780,0.8212,0.2275,0.1438,0.0846
