All_ranked,All_ranked_likelihood,Arm_ranked,Arm_ranked_likelihood,Cl13_ranked,Cl13_ranked_likelihood,Arm_unique,Cl13_unique,Arm-Cl13_common,Union_likelihood_genes,Arm_Ms,Cl13_Ms,All_Ms,Arm_Mu,Cl13_Mu,All_Mu,Arm_Velocity,Cl13_Velocity,All_Velocity
Smarcc1,0.39591099799085816,Psip1,0.38657716611399123,Rfc1,0.4042589815430916,Srrm1,Smyd2,Suz12,Hells,1.4401980638504028,0.876913845539093,1.107007384300232,1.1349772214889526,0.6529701948165894,0.8490079045295715,-0.0697627125642949,-0.0031158667989075184,-0.13984007408270796
Cd226,0.39000198372773476,E2f1,0.3850703056537251,Hat1,0.3945627850002864,Atf1,Icos,Sp100,Nsd1,0.4999511241912842,0.6849831938743591,0.6066349744796753,0.8044369220733643,1.612011432647705,1.2808672189712524,,0.4267553985118866,-0.00721684814897118
Orc1,0.37831532588775296,Fasl,0.3827829212323333,E2f1,0.3645166522293713,Abcb1a,Pax5,Rbbp7,Actb,190.72218322753906,158.71353149414062,172.08616638183594,58.5079345703125,36.277774810791016,45.279109954833984,,-3.374427318572998,
Cenpk,0.37575298385600847,Cenpk,0.3795192306506855,Mcm3,0.3617989906570107,Ighm,Slamf6,Mcm4,Zbtb38,0.315646767616272,0.6388257741928101,0.5043109059333801,0.18019725382328033,0.304782509803772,0.2544102370738983,,0.11157485842704773,
Tfdp1,0.3687341238990906,Brca1,0.3777707279134164,H2-Ab1,0.3610944361923509,Klra4,Lef1,Ccr2,Dnmt1,1.4890413284301758,1.2561572790145874,1.3485972881317139,0.4721194803714752,0.29771724343299866,0.3641557991504669,-0.030258378433473326,-0.055821970105171204,-0.08498381539916956
Cd96,0.359041407254409,Klra8,0.37771274356508305,Rbbp7,0.3567936119550345,Psip1,Ctla4,Paxip1,Klra1,0.006416731979697943,0.0007608403102494776,0.002423148602247238,0.0037763917353004217,0.001370379701256752,0.0020745343063026667,0.003543060143683091,0.0003542860213201493,0.0014813275058996234
Hnrnpd,0.3588447168828458,Tcerg1,0.37726960412645777,Ssrp1,0.35456635016236515,Foxp1,Adam10,Kdm7a,Tox2,0.005592299625277519,0.08712267875671387,0.0537865124642849,0.009898459538817406,0.11576267331838608,0.07480475306510925,,0.019376562908291817,0.012000857537660522
Klrd1,0.35151049929554923,Tfdp1,0.3735140813230363,Tnfrsf9,0.35185474063106115,Nap1l1,Itga2,Tnfsf8,Mcm5,2.0202219486236572,1.3497579097747803,1.6111102104187012,0.1222211942076683,0.05565227195620537,0.08341974020004272,,-0.01536317728459835,
Lag3,0.35025898282631523,Snrpd1,0.3733845944253272,Fkbp5,0.3517559082313293,Trip11,Ly86,Mybl2,Zfhx2,0.04490353539586067,0.271331787109375,0.17900624871253967,0.023817090317606926,0.06916596740484238,0.048629723489284515,,0.03385210037231445,0.02492664875314153
Bard1,0.3471511111012452,Smarcc1,0.3651933035173503,Itgal,0.34981455530291955,Baz2a,Il2ra,Il7r,Smyd2,0.06180982664227486,0.06966561824083328,0.06688030809164047,0.02569856308400631,0.037472810596227646,0.03321562707424164,,0.011420250870287418,0.003568915349024893
Mcm6,0.3458854656708227,Rbbp4,0.36485041194527085,Uhrf1,0.3480169885903108,Polr2f,Ovol2,Hat1,Klrg1,1.3441838026046753,0.18905508518218994,0.6571434736251831,0.4404517114162445,0.03828835114836693,0.20455187559127808,0.17696089015195976,-0.017223792150616646,0.16120885239000685
Zbtb10,0.34549195584638215,Orc1,0.3645284781107629,Cbx5,0.3476835989279691,Klra8,Foxn3,Cd74,Pdcd1,0.327236533164978,1.4093186855316162,0.9580269455909729,0.2790699899196625,0.8501612544059753,0.6180474758148193,,0.14188814163208008,0.11463478890273444
Rfc1,0.3431018236848892,Klra4,0.349355506048228,Cd96,0.34053398739998164,E2f3,Hivep3,Tox,Icos,1.6274633407592773,2.3758583068847656,2.080000638961792,3.1080899238586426,3.0893163681030273,3.105055809020996,,0.5326049327850342,
Fosb,0.3423056258080595,Klrd1,0.3448299381415872,Tox,0.33965760615091634,Tnfrsf25,Carf,Itgal,Pax5,0.0,0.004110301844775677,0.002337109763175249,0.0032166866585612297,0.0021584019996225834,0.002540420973673463,,-0.0023562514688819647,0.0008113031594621028
Vax2,0.33366197350647625,Ccr2,0.3374886093231904,Suz12,0.3368836628511091,Bclaf1,Hdac7,Uhrf1,Cbx3,0.22575189173221588,0.1676102876663208,0.19045096635818481,0.690901517868042,0.4217446744441986,0.5380476713180542,0.013199482114802829,-0.20989155769348145,0.002071286498581269
Supt16,0.33347707822036937,Klrg1,0.33709137538772316,Smarca5,0.33629049869582683,Tial1,Fas,Hells,Pcgf5,0.30180492997169495,0.31184566020965576,0.30845338106155396,0.2942769527435303,0.3613003194332123,0.3302497863769531,0.022934344942001528,-0.005170793738216162,
Il1rl1,0.3332834680105983,Mcm8,0.33593828335141007,Fmr1,0.33554268674992954,Cx3cr1,E2f2,Chaf1a,Cbx5,0.9461467266082764,0.7219220995903015,0.8139073848724365,0.3645700216293335,0.2920236885547638,0.3220006227493286,-0.04558942689919333,-0.0805734395980835,-0.10210513336808018
Baz1b,0.332553467179805,E2f3,0.33549451973305644,Baz1b,0.3322004265656855,Dpy30,Mcm7,Tfdp1,Cd86,0.06864161789417267,0.12461811304092407,0.10110767185688019,0.19121602177619934,0.3436087369918823,0.28348296880722046,,0.08363668620586395,0.01751382716003971
Tcerg1,0.3308509852848003,Bclaf1,0.33275524103543774,Ybx1,0.3321596976209571,Tardbp,Itga4,Il10ra,Zeb2,0.23535951972007751,0.1496923863887787,0.1778682917356491,2.067883014678955,1.5887764692306519,1.8026087284088135,0.031127319327922308,0.29000920057296753,0.03407928437307348
Nap1l1,0.3251894423162188,Supt16,0.33152665530999886,Lag3,0.3313263826102666,Cd6,Fosb,Parp1,Lef1,0.9244912266731262,0.9207907915115356,0.9182342886924744,1.879258394241333,2.113854169845581,2.008105993270874,,0.4874022305011749,
Klrk1,0.3244047329241674,Atf1,0.32761002411070705,Sp100,0.32774072354976136,Ddx20,Il18rap,Rbbp4,Myb,0.19104637205600739,0.1752154529094696,0.18398216366767883,0.27700185775756836,0.16758546233177185,0.2062213271856308,,0.04642895981669426,0.023314504901837178
Cd74,0.3238820918207551,Cd96,0.3260088494051636,Tfdp1,0.32574565814364653,Atf7ip,Gadd45b,Klra3,Ctla4,1.4084173440933228,2.391106367111206,2.000645637512207,4.964543342590332,6.899341583251953,6.083261966705322,,0.9214971661567688,0.27127411488532804
Itga1,0.3194967074442133,Baz1b,0.3253604717055321,Entpd1,0.3249258015474746,Arid5b,Klf10,Dnmt1,Mcm6,2.586906909942627,2.4853243827819824,2.5169341564178467,1.6250059604644775,1.0962536334991455,1.315118670463562,-0.1939244384080035,-0.5748145580291748,-0.04479696103530262
Wdhd1,0.31165573099024896,Wdhd1,0.32507724377489927,Itga1,0.3238374709865434,Klrg1,Ercc5,Klra1,Fasl,0.36079278588294983,0.458128958940506,0.4192143380641937,0.6573480367660522,0.5246167778968811,0.5783836245536804,0.022526136749416847,0.0516606904566288,
Il2ra,0.3081918465500534,Cd226,0.3225755559825645,E2f8,0.3216052997409657,Ski,Zfp36l1,E2f1,Ar,0.08598794043064117,0.3397160470485687,0.24520710110664368,0.13091833889484406,0.4185514450073242,0.3079133927822113,,0.08537142723798752,0.027715333622817293
E2f1,0.30681616484737917,Dnmt1,0.31951930559470876,Il10ra,0.32026811776340713,Ptprc,Ruvbl2,Fkbp5,Itga2,0.11085990816354752,0.08340691030025482,0.08879170566797256,0.0578787624835968,0.09630642086267471,0.0766027495265007,,0.051440294831991196,
Ighm,0.3054844522914937,Hnrnpd,0.3185836728955828,Tcerg1,0.3179812903618523,Il18r1,Bcl11b,Cenpk,Foxp1,0.2680366635322571,0.3325807452201843,0.30604711174964905,2.856826066970825,2.5035524368286133,2.636695623397827,0.027951895362243292,0.716055154800415,
Brca2,0.3046809597168443,Mybl2,0.31508335443644164,Cenpk,0.31752554388265636,Mbd4,Ifi204,Itga1,Arntl,0.06712847203016281,0.1258523017168045,0.10387148708105087,0.23311398923397064,0.7591128945350647,0.5449162125587463,,0.15012145042419434,-0.0021579923124335765
E2f8,0.3040006227082351,Cxcr6,0.31398861278377704,Gadd45b,0.3117214255147102,,Lag3,Timeless,Ovol2,0.006612780969589949,0.023154033347964287,0.016039365902543068,0.012393483892083168,0.029745565727353096,0.024237411096692085,,0.021675195544958115,
Psip1,0.3036260430240548,Paxip1,0.3130259701897801,Bard1,0.3106747934101271,,Hnrnpr,Bard1,Itgal,1.980859398841858,2.964158058166504,2.5399973392486572,0.8694862723350525,1.177528977394104,1.0510977506637573,-0.035422694176491715,0.0499274879693985,-0.15385225554338355
Pdcd1,0.3030238740949158,Mbd4,0.31281258710749604,Klrk1,0.305904248334371,,Arid1a,Nsd2,Uhrf1,0.8392481207847595,0.41237685084342957,0.5809139013290405,0.29883936047554016,0.11744256317615509,0.19337473809719086,-0.057879764887558305,-0.07066507637500763,-0.06243041589655154
Cbx3,0.3026763538659565,Klra1,0.30879026541412047,Zfp36l1,0.30242797303847035,,Irf4,Cd96,Fas,0.1551295816898346,0.1594538539648056,0.15973062813282013,0.12032663077116013,0.08019573986530304,0.09909042716026306,,0.04354889690876007,
Pou2f2,0.30225363436674657,Rfc1,0.303809246871643,Dnajc2,0.29937289338355855,,Elk3,Brca2,E2f2,0.6882490515708923,0.6314714550971985,0.6532398462295532,0.260541707277298,0.30133935809135437,0.284682959318161,,0.010473410598933697,
Chaf1a,0.30173683533333806,Cbx3,0.3031256337881994,Irf2,0.2974935701555721,,Dnmt3a,Orc1,Atad2,1.0909512042999268,0.7667829990386963,0.8990218639373779,1.2162134647369385,0.5818310379981995,0.8355957269668579,0.07882225681979418,-0.020194577053189278,-0.007041570394914521
Sp100,0.2997891691962177,Pa2g4,0.2993521971676826,Dnmt3a,0.29728521572231786,,Znfx1,Atad2,Ptprc,10.237548828125,11.550636291503906,10.996627807617188,17.69415283203125,16.36052703857422,16.926368713378906,0.058912470821598936,1.6671680212020874,
Smarca5,0.2987720904823963,Tial1,0.296823330904986,Mybl2,0.29672789204296046,,Rnps1,Rfc1,Itga4,6.347099781036377,8.174076080322266,7.454135417938232,7.0982208251953125,12.79965591430664,10.52017593383789,,1.0388633012771606,-0.10281365139599974
Ssb,0.29774744339289494,Rbl1,0.2962249053261847,Ikzf1,0.2966969933106071,,Id3,Rbl1,Fosb,0.4994654655456543,0.2819938063621521,0.38245123624801636,0.22499115765094757,0.11692290753126144,0.16309133172035217,,0.01760009676218033,0.06359027770632385
Pa2g4,0.29680311399050313,Klra3,0.2954679647836179,Supt16,0.2965491296044534,,Cd38,Sfmbt1,Brca1,0.18061792850494385,0.12048114836215973,0.1449633240699768,0.5863897204399109,0.3005017936229706,0.41645410656929016,-0.007322177720116696,0.01600510999560356,-0.008740818217071825
H2-Ab1,0.2944542309846543,Chaf1a,0.29302016049971147,Wdhd1,0.29646254884719525,,Zmynd11,Baz1b,Ercc5,0.07233583927154541,0.13657815754413605,0.11366104334592819,0.07253703474998474,0.08441422134637833,0.07630017399787903,,0.04800897091627121,
Mybl2,0.29373686925575604,Brip1,0.2928283663673618,Brca1,0.2945871453788532,,Ssb,,Mcm3,2.6913061141967773,1.8203603029251099,2.1572813987731934,0.3511894643306732,0.17434418201446533,0.2449815571308136,-0.10333177584753957,0.0014334690058603883,-0.05785569192839489
Brca1,0.2925341730795285,Pcgf5,0.2906437199208442,Itgax,0.2932867284001922,,Il1rl1,,Ezh2,1.4325553178787231,1.0623224973678589,1.2070201635360718,0.8384861946105957,0.744779646396637,0.7778661251068115,-0.045773976104610176,-0.034134600311517715,-0.033830554836407456
Rad51,0.2905487924700871,Parp1,0.28993626610158335,Rel,0.292819884531891,,Zdhhc21,,Ruvbl2,0.21525707840919495,0.13693256676197052,0.16831743717193604,0.15988267958164215,0.08775720745325089,0.11721944808959961,,0.05034663528203964,
Suz12,0.29027174431433594,Tardbp,0.2882795382105019,Hdac7,0.2914442348584814,,Igf2r,,Klrk1,2.0673139095306396,1.9833588600158691,2.022156000137329,0.7420265674591064,0.5455043315887451,0.6349098086357117,0.11181626548587846,0.10332616418600082,0.14868191416050036
Mbd4,0.2898239989402147,Klrk1,0.2859735343789374,L1cam,0.29074757886027935,,Smarca5,,Klrd1,3.5893242359161377,4.422593593597412,4.074203968048096,0.29040762782096863,0.253735214471817,0.2691345810890198,0.4539810106994527,-0.0016801615711301565,-0.05994685145591276
Tnfrsf9,0.289663740300582,Klrc1,0.28498829628961403,Brca2,0.28850883835606966,,L3mbtl3,,Klf3,0.7472391724586487,0.5495538115501404,0.6419839262962341,0.7564074397087097,0.33018285036087036,0.5013360977172852,0.08918622865764463,-0.08164491504430771,0.06546819099193327
Itga4,0.28947520775203217,Sfmbt1,0.2839831584478013,Il7r,0.28662834503515294,,Tgif2,,Tcf4,0.032498881220817566,0.13935542106628418,0.0978151485323906,0.056333255022764206,0.20840485394001007,0.15052255988121033,,0.008945701643824577,0.012300887374415351
Itgal,0.28597396747156134,Kdm7a,0.28039473290595196,Fosb,0.28551203539502773,,Nfkbib,,Ifi204,0.02994520403444767,0.06691715121269226,0.05194468796253204,0.009061439894139767,0.007270447909832001,0.007335936184972525,,-0.0004949973663315177,
Klf3,0.28576176613923976,Il10ra,0.2803287939610718,Vax2,0.28461370934330305,,Eed,,Lag3,0.4940528869628906,3.1767330169677734,2.0962555408477783,0.07640549540519714,0.2493225783109665,0.1803959310054779,,0.04688801243901253,0.1622186655689526
Atf7ip,0.2844002587809423,Klf3,0.2783231213848334,Klrb1c,0.28294749450804363,,L1cam,,Arid1a,0.9488222599029541,1.155112862586975,1.0683252811431885,0.47230058908462524,0.6774752736091614,0.5941099524497986,,0.09820730984210968,
Mcm8,0.28401779716896813,Cx3cr1,0.27726294438131444,Arid1a,0.28123844613262083,,Irf2,,Irf4,0.32604220509529114,0.31269824504852295,0.3199719488620758,1.39459228515625,0.5544649362564087,0.8987581729888916,,0.13994376361370087,
Irf2,0.2824463486768235,Padi2,0.27678053095378663,Il2ra,0.27829944137512047,,Foxp4,,Nap1l1,2.6866726875305176,2.7107620239257812,2.701202392578125,1.0827455520629883,0.8025187253952026,0.9162194132804871,-0.04947466072078385,-0.24094925820827484,-0.17064413878836943
Gadd45b,0.28145403176379374,Ddx20,0.27660017919131397,Ssb,0.27786147942222383,,Tfdp2,,Jdp2,0.11026167124509811,0.22038370370864868,0.1748100370168686,0.027072949334979057,0.08386368304491043,0.06180157884955406,,-0.01975995860993862,-0.013285292056531763
Cd80,0.2801200273024305,Id2,0.27243834472285244,Il1rl1,0.27740180281188914,,Tnfrsf9,,Dpy30,2.117138147354126,1.642994999885559,1.8349887132644653,0.18434734642505646,0.11545587331056595,0.14526081085205078,-0.05368062525389303,-0.16681279242038727,
Ar,0.2799590576994723,Cd53,0.2707364451188191,Paxip1,0.2761478246539827,,Vax2,,Cd6,0.882599949836731,0.9439794421195984,0.9129082560539246,0.8298070430755615,0.94859379529953,0.8991147875785828,0.08296199209711187,0.09898505359888077,
Parp1,0.2779544562865423,Rad51,0.2690757878947487,Kntc1,0.27598370974097425,,Trip13,,Ssb,4.101363182067871,3.275280237197876,3.628176689147949,1.183371901512146,0.8151497840881348,0.9756852388381958,,-0.0216171033680439,-0.03137178084353222
Med21,0.27734532055006844,Il7r,0.26595745206959936,L3mbtl3,0.27554352837864204,,Brd9,,Il1rl1,0.03544770926237106,0.3621821105480194,0.23229017853736877,0.025943970307707787,0.21199969947338104,0.13537271320819855,,0.07279098033905029,0.05518243181235955
Taf1,0.2767194365933833,Polr2f,0.2599300515933129,Mcm8,0.2740934204002991,,Itgax,,Zdhhc21,0.247044637799263,0.25808921456336975,0.24862971901893616,0.5374608039855957,0.459405779838562,0.49321287870407104,,0.12499316781759262,
Polr2f,0.27632572087635304,Atf7ip,0.2593098666450203,Id2,0.2716080622570382,,Pml,,Orc1,0.15468570590019226,0.0924181267619133,0.11667431145906448,0.5601341724395752,0.3178963363170624,0.4136173129081726,0.014740957108592473,9.599135410098825e-06,0.012994500912153381
Cd84,0.2748952495552378,Tox,0.25618792200729973,Brip1,0.2669940954517742,,Entpd1,,Smarca5,2.823678731918335,2.331784725189209,2.531585454940796,1.0898656845092773,0.8017718195915222,0.922879695892334,,0.05175505578517914,0.11125380314678665
Sfmbt1,0.27425845114285147,Itgal,0.2559963316289799,Rnps1,0.2668699374815979,,Ssbp2,,Il18r1,0.8650363683700562,2.516249418258667,1.8599148988723755,4.790346145629883,9.649625778198242,7.688859462738037,0.00151643142308208,1.9789721965789795,0.25387564804782053
Kntc1,0.272802780619912,Hlf,0.25424150867635165,Zbtb10,0.2642047448411676,,Elf4,,Tgif2,0.0658571645617485,0.038174740970134735,0.046946022659540176,0.12091120332479477,0.07254406809806824,0.09269063919782639,,0.007057973649352789,
Nrp1,0.2714819818216933,Srrm1,0.25002830632324835,Rad51,0.26292232645846614,,Fmr1,,Rbl1,0.19347509741783142,0.25218114256858826,0.224183589220047,0.495525985956192,0.48554229736328125,0.49441662430763245,0.007357077401994549,0.17859679460525513,0.02468803419953637
Kdm7a,0.2714548083503035,Ifngr1,0.2496161573712743,Pml,0.2618834851042767,,Ccr9,,Sp4,0.3009897768497467,0.4072765111923218,0.36445504426956177,0.5382246971130371,0.8455564975738525,0.7269811034202576,,0.1144825741648674,0.02405912511325972
Paxip1,0.26488963263260046,Itga1,0.24635372053759563,Rbl1,0.26176036788353196,,Dek,,Fcgr2b,0.046514783054590225,0.033085379749536514,0.04156707972288132,0.025270575657486916,0.01265717577189207,0.01722702570259571,0.022515653981818595,-0.0002378143835812807,0.01005485663581003
Klrb1c,0.2637452875578221,Fcgr2b,0.24453079768530106,Eed,0.2610969184130809,,Cd28,,Tcf7,0.15748906135559082,0.1482306718826294,0.1551257073879242,0.04520288109779358,0.04612346366047859,0.0459272637963295,0.09901489906638754,0.008905689232051373,0.05632864953795436
Hivep3,0.2636616786286343,Setbp1,0.24361239758175213,Slamf6,0.2607328964796542,,Cxcr5,,Klrc1,1.6016346216201782,2.4378769397735596,2.1095523834228516,1.037919282913208,1.1494688987731934,1.0971328020095825,-0.07735922569421594,0.06644804775714874,
Hnrnpr,0.2622162097054966,Arid5b,0.24170680205474093,Setbp1,0.25938278556138067,,Dnajc2,,L1cam,0.08137112855911255,0.13417790830135345,0.11331792175769806,0.02715836837887764,0.09441069513559341,0.06606300920248032,,0.03888528048992157,-0.00600519101451817
Arntl,0.26164542023190784,Mtf2,0.23633743849902447,Ruvbl2,0.2586146601901146,,Ybx1,,Smarcc1,0.8163516521453857,0.7200688719749451,0.761113703250885,0.6503534317016602,0.6477218270301819,0.6533154845237732,-0.054180388062255586,-0.016003862023353577,0.05995513737683608
Cx3cr1,0.26064299310070166,Crtam,0.22993837568802206,Kdm7a,0.2581378347583904,,Ikzf1,,Irf2,1.0336830615997314,1.554015040397644,1.359564185142517,0.7013388276100159,1.5692768096923828,1.2041726112365723,,0.2287498414516449,-0.07720098129914876
Arid5b,0.2595425800241654,Foxp1,0.2277602561155491,Cd28,0.2575603683145355,,,,Vax2,0.010800949297845364,0.1864406019449234,0.11023644357919693,0.015680961310863495,0.16686031222343445,0.10416726022958755,,0.07655097544193268,0.023763914708895433
Eed,0.25885689065737394,Ski,0.22580501305538644,E2f2,0.2568687095309347,,,,Abcb1a,0.15385614335536957,0.12815804779529572,0.1431667059659958,1.1579662561416626,0.8789754509925842,0.9854393005371094,0.002983334180630651,0.24639487266540527,
Itgax,0.25845554881983385,Kmt5b,0.2246669174257833,Ccr9,0.255744999306213,,,,Phf19,0.055209480226039886,0.032686203718185425,0.04215499013662338,0.10772892087697983,0.04793792963027954,0.0701172724366188,,0.01952509395778179,0.004387859248988935
Cd86,0.25766237261033803,Zeb2,0.22406118989282214,Taf1,0.25558045051168055,,,,Itgax,0.6724637150764465,0.822821319103241,0.7741291522979736,0.15510407090187073,0.15078625082969666,0.15417473018169403,,0.03425830230116844,0.021250413799323072
Ccr9,0.2574274416761496,Tnfrsf25,0.2175580226005991,Nsd1,0.2546256418802202,,,,Pml,0.24033653736114502,0.343016117811203,0.29804205894470215,0.34647947549819946,0.5571683645248413,0.4754215478897095,,0.2141932249069214,0.03384301207410625
Myb,0.2561704446808857,Baz2a,0.2173212546985249,Tgif1,0.25454884157661717,,,,Ssbp2,0.026488108560442924,0.048163168132305145,0.03920559212565422,0.12803761661052704,0.19853922724723816,0.16813810169696808,,0.12598353624343872,0.006808410924234949
Cd38,0.2559515898434327,Trip11,0.21637678466717689,Irf4,0.25132014096878424,,,,Fmr1,0.7175254821777344,0.5373987555503845,0.6145305633544922,1.0199315547943115,0.711893618106842,0.8382082581520081,,0.11036404222249985,0.05966670855314582
Fcgr2b,0.25438430651717003,Il18r1,0.20943744493776373,Icos,0.2507879770460682,,,,E2f3,0.20418353378772736,0.1854410618543625,0.1896551102399826,0.488911509513855,0.48604562878608704,0.48623332381248474,0.016862375726839605,-0.2660069167613983,
Entpd1,0.2521178023475695,Abcb1a,0.20841371622549476,Cd38,0.2504772923939557,,,,Chaf1a,0.26056113839149475,0.17942370474338531,0.21067380905151367,0.18027476966381073,0.08617542684078217,0.12396625429391861,0.012837105667350645,0.0026440483052283525,0.013499519196499119
Brip1,0.24988713658403958,Khdrbs1,0.20434573109774248,Tgif2,0.24974131592901105,,,,Tial1,0.7404340505599976,0.6567015647888184,0.6897457838058472,0.4693295955657959,0.4228084087371826,0.4459092617034912,-0.006474501534530177,-0.04326183348894119,
