All_ranked,All_ranked_likelihood,Arm_ranked,Arm_ranked_likelihood,Cl13_ranked,Cl13_ranked_likelihood,Arm_unique,Cl13_unique,Arm-Cl13_common,Union_likelihood_genes,Arm_Ms,Cl13_Ms,All_Ms,Arm_Mu,Cl13_Mu,All_Mu,Arm_Velocity,Cl13_Velocity,All_Velocity
Mcm5,0.4158896087614587,Ctla4,0.3916921907094016,Ifngr1,0.46768389966324647,Epcam,Mbd4,Slamf6,Dnmt1,2.2714245319366455,1.8311810493469238,2.0357489585876465,0.6291489601135254,0.3991488218307495,0.5061711072921753,0.06947986403769382,-0.03773099184036255,-0.04050504492457478
Kdm5b,0.41292557311425704,Lgals3,0.375323372196189,Bard1,0.45604210751130636,Ccr2,Lair1,Hnrnpd,Klra1,0.05252498388290405,0.0012971729738637805,0.0262161772698164,0.022175142541527748,0.0,0.010762595571577549,0.04970576223864147,0.0,0.010669389678593119
Tox,0.4120697597808127,Klrd1,0.37305962531432574,Icos,0.45171219299491666,Srrm1,Kat2b,Crtam,Hmgb2,18.41121482849121,11.552733421325684,14.822970390319824,0.8290438652038574,0.5351961851119995,0.6745096445083618,0.8270187260143821,0.08211961388587952,1.0912940476849233
Trip13,0.4071622220689987,Paxip1,0.3721795540279613,Wdhd1,0.45124861056639964,Zfpm1,Nr4a3,Il6st,Tox2,0.017479170113801956,0.1970214992761612,0.10926827788352966,0.017835963517427444,0.230644091963768,0.12541140615940094,0.0030595241296168373,0.056452199816703796,0.06317810966186997
Timeless,0.4020640531659006,Slamf6,0.37116289476782904,Ezh2,0.4469104674703923,Atad2b,Cbx3,Mcm6,Mcm5,2.9556148052215576,1.9307721853256226,2.4262962341308594,0.15616503357887268,0.09290274977684021,0.12524844706058502,,-0.012631085701286793,-0.15824688352250582
Klrg1,0.40176337799133044,Crtam,0.3695762776452704,E2f1,0.44480078580800864,Tgif1,Mtf2,Fasl,Zfhx2,0.06663786619901657,0.14372983574867249,0.10940872877836227,0.023995809257030487,0.03021218255162239,0.026957325637340546,,0.005027866922318935,
Snrpd1,0.3990493850305731,Klra3,0.368971644248831,Zfp36l1,0.44360202319855396,Ighm,Cd84,Mcm4,Smyd2,0.13113223016262054,0.12525244057178497,0.12962882220745087,0.05862915888428688,0.07498952001333237,0.06736861914396286,,0.038325369358062744,0.014008972824535835
Ighm,0.388559890831399,Brip1,0.36704251924087167,Timeless,0.4418334918588046,Foxp1,Cdc5l,Dpp4,Klrg1,0.9780556559562683,0.057893306016922,0.5009035468101501,0.25542211532592773,0.021972892805933952,0.1364201456308365,-0.014498305891414891,-0.006731818430125713,0.0244061000472394
Klra1,0.3877326525341267,Notch3,0.3667716522378605,Ly86,0.4333210624897129,Elk3,Tbc1d2b,Tnfsf8,Pdcd1,0.3784477114677429,1.2151994705200195,0.8028466701507568,0.24264736473560333,0.7433074712753296,0.493732213973999,,0.21496450901031494,0.13098742404632313
Psip1,0.3869808238450748,Hmgb2,0.3666418557047962,Orc1,0.431342571229105,Pou2af1,Smurf2,Il2ra,Icos,1.42218816280365,3.018676519393921,2.2553346157073975,2.508622884750366,3.987565517425537,3.287489175796509,,0.4038679897785187,0.42448057845977805
Prdm1,0.3839198667430329,Pou6f1,0.366383917598707,Trip13,0.4305699270155489,Runx3,Rarg,Lgals3,Pax5,0.0,0.001973124220967293,0.001061341492459178,0.0,0.007787956856191158,0.0041224658489227295,,-0.0027331444434821606,0.0008685299179493165
Paxip1,0.3831918139926626,Nrp1,0.3654968250576747,Dek,0.4285918138708124,Trip11,Suv39h1,Uhrf1,Cbx3,0.2675288915634155,0.15470582246780396,0.21187302470207214,0.934088945388794,0.5377496480941772,0.7278994917869568,,0.14140906929969788,0.0326873931656822
Pecam1,0.3831023315983478,Fasl,0.36045140195644615,Ybx1,0.4285422475790542,Itgal,Thra,Taf15,Aff4,0.15905244648456573,0.19650980830192566,0.18173354864120483,0.7305437922477722,1.0133354663848877,0.8857965469360352,,0.36017999053001404,0.02500082524568555
Klra3,0.38305305143496154,Snrpd1,0.3545372064956524,Brca2,0.4207868497481151,Id3,Smad3,Ube2b,Cbx5,1.4025002717971802,1.0434272289276123,1.216003656387329,0.5898424983024597,0.3858080804347992,0.48513513803482056,0.08413542509192225,-0.2349943369626999,0.02942198631816261
Cxcr6,0.3821047988308367,Rbbp4,0.3535882620412265,Scml4,0.41948140330291783,Tnfrsf25,Trps1,Klra3,Btla,0.019773174077272415,0.05786462500691414,0.03979609161615372,0.568006694316864,1.2658121585845947,0.9259851574897766,0.003575102852355124,0.6229618787765503,0.006765916751203334
Rbbp4,0.38083328085129475,Batf,0.3488562576361567,Fasl,0.41537447331463384,Baz1b,Ly86,Tnf,Zeb2,0.16109994053840637,0.06512504816055298,0.1111019179224968,1.6982274055480957,0.9119327068328857,1.287679672241211,0.026706997436329392,0.5384986996650696,0.02409012195267269
Crtam,0.3806636343322795,Brca2,0.34413211901915935,Nap1l1,0.4145266568746971,Cd8b1,Ovol2,Mcm7,Il6ra,0.04417238384485245,0.01987597718834877,0.03249495103955269,0.012992612086236477,0.020038163289427757,0.017219707369804382,0.003741176223816174,0.003864048980176449,0.012574089115803827
Batf,0.3791382772246016,Lef1,0.3434085211861885,Wbp11,0.4124359218959452,Abcg2,Trdv1,Brca2,Lef1,0.9731470942497253,1.2112212181091309,1.0887359380722046,1.5588260889053345,1.3327991962432861,1.4291925430297852,0.044118125845421366,-0.340889573097229,
Il1rl1,0.37316037172087824,Prdm1,0.33969670505081034,Mcm7,0.41042481979566986,Tardbp,Hnrnpab,Tnfsf11,Tbc1d2b,0.14000862836837769,0.13778895139694214,0.14037981629371643,0.1460498869419098,0.07902367413043976,0.11345533281564713,,0.009296810254454613,
Cbx5,0.3678542757631231,Stat4,0.33650179901812327,Cxcr6,0.40823174265372875,Mafk,Tfdp1,Atad2,Ctla4,1.635225534439087,3.354980707168579,2.5345568656921387,4.604267597198486,8.191819190979004,6.45469331741333,0.24734886040945825,1.664962649345398,0.322329247769871
Fasl,0.3660757896828528,Cd9,0.33460704586168294,Tcerg1,0.40572332660974747,Itga6,Ddx20,Nt5e,Smurf2,0.09733925014734268,0.1293247491121292,0.1138659343123436,0.6582395434379578,0.8295934200286865,0.7418562769889832,,0.019538583233952522,0.021280716571938085
Orc1,0.3659895689860013,Dpp4,0.333684521740388,Chaf1b,0.4056214457906896,Klra1,Fas,Fosb,Mcm6,3.5859525203704834,2.925443172454834,3.24092960357666,1.8968452215194702,1.32517671585083,1.6012215614318848,0.21516009751658946,-0.03188243508338928,-0.0030206024521125903
Cbx3,0.36526795844607335,Id2,0.3326736806840207,Kdm5b,0.39887540551876693,Tlr1,Bbx,Polr2f,Suv39h1,0.3126230239868164,0.2227584421634674,0.26869991421699524,0.0601111575961113,0.05736934393644333,0.060489505529403687,,0.013946644961833954,-0.004305358436246887
Ikzf2,0.36435419290201426,Espl1,0.33017412477690405,Crtam,0.39387488837811185,Aff1,Mef2c,Espl1,Fasl,0.24483810365200043,0.14708128571510315,0.19696548581123352,0.4169338345527649,0.1720045506954193,0.29189494252204895,0.036406212836570764,-0.02097400091588497,0.006287786335869899
E2f1,0.36188894214042494,Havcr2,0.3290808200966155,Tox,0.3897137671557199,Ctcf,Bcl6,Brca1,Ar,0.13231512904167175,0.3593263626098633,0.2502467632293701,0.1898709386587143,0.5381771326065063,0.3761012852191925,0.02469612333506853,0.10933790355920792,0.027848490445519434
Rbl1,0.3605220360262125,E2f1,0.32811748992284356,Fcgr2b,0.3855601284642015,Cd96,E2f2,Scml4,Thra,0.014738030731678009,0.006573079619556665,0.010715648531913757,0.011481085792183876,0.017117353156208992,0.014695936813950539,,0.008665471337735653,
Cd83,0.35993844856258006,Polr2f,0.32766069805945386,Pcmt1,0.3836296722074849,Il18r1,Wdr5,Aff3,Sema7a,0.12720228731632233,0.13802258670330048,0.13197872042655945,0.4157222509384155,0.36035051941871643,0.3876383900642395,0.013004220275596386,0.1000199019908905,0.025691233392751624
Kntc1,0.35798563501070507,Tcf12,0.3266189762203721,Rad51,0.3822550554802805,Adam8,Thy1,Itgb1,Smad3,0.22424684464931488,0.1634690761566162,0.19065244495868683,0.5567395687103271,0.46689173579216003,0.5175843238830566,,-0.035096123814582825,
Ctla4,0.35288770460477153,Cenpk,0.32463771881274406,Pecam1,0.3809134274741371,Cd9,Crebl2,Chd3,Trps1,0.2096719741821289,0.4228253662586212,0.3209466338157654,2.3514950275421143,4.520238876342773,3.476971387863159,,0.4863167107105255,0.04097125956674626
Hnrnpd,0.34667375776551773,Ezh2,0.3237080436481629,Paxip1,0.3808139647490937,,Mxd4,Zbtb20,Trim25,0.3253340721130371,0.4916973412036896,0.413404643535614,0.2002161294221878,0.3579767346382141,0.27847158908843994,,0.058196984231472015,0.04671990750016528
Kdm7a,0.3454128848754286,Klra1,0.3228632510554354,Rbbp4,0.380143555630781,,Csf1r,Zfp36l1,Foxp1,0.30743181705474854,0.3452416956424713,0.3254413604736328,2.4223086833953857,2.697006940841675,2.562011241912842,0.054494478291569726,0.591099739074707,0.04229223934126194
Il2ra,0.3404367649184397,Baz1b,0.3211270550998354,Il2ra,0.3794666156940358,,Ccr6,Ezh2,Runx3,2.4845101833343506,1.8864983320236206,2.1838431358337402,2.3117480278015137,1.4996495246887207,1.905449390411377,-0.018664675633768387,-0.20760299265384674,-0.03375207906165831
Scml4,0.33652460637036596,Ikzf2,0.32004947974788533,E2f3,0.37939308408272204,,H2-Eb1,Klrd1,Lgals3,11.822831153869629,9.687104225158691,10.718320846557617,0.225790873169899,0.12151624262332916,0.17204001545906067,-1.1076217842344784,-0.03508258983492851,-1.0005607352313912
Suz12,0.3352561069931905,Zhx2,0.31892066471114877,Mybl2,0.3762261614689726,,Chaf1b,Tcf12,Ovol2,0.02152077853679657,0.022034136578440666,0.022222274914383888,0.00490046851336956,0.004714799113571644,0.005012648180127144,,-8.166915358742699e-05,
Rad51,0.3351425569549789,Ssbp2,0.31871796593560964,Cd83,0.3738502304748456,,Fus,Suz12,Itgal,1.9459928274154663,2.151900053024292,2.0565569400787354,0.6891307234764099,0.6676624417304993,0.6782199144363403,-0.08306043013294805,-0.33083221316337585,
Brca2,0.33493280848233814,Ar,0.3174585782929202,Pou6f1,0.37348672238205577,,Il2rb,Hnrnpr,Uhrf1,1.597780466079712,0.953829824924469,1.2603576183319092,0.5662575960159302,0.34532803297042847,0.4498078525066376,-0.05882260292705525,-0.034753162413835526,-0.04858123336981962
Sfmbt1,0.3343843316000165,Cbx5,0.3169337227497027,Supt16,0.3729373575228776,,Mcm3,Irf4,Taf15,1.1665012836456299,0.9088978171348572,1.0352600812911987,2.6731138229370117,1.803807258605957,2.2233779430389404,0.020524193452940053,0.2773233950138092,0.014885021868649593
Pou6f1,0.33353390866237753,Bard1,0.3165095508296411,E2f2,0.36808226482000755,,Pou2f2,Satb1,Hnrnpab,6.965949058532715,4.6915974617004395,5.79820442199707,0.12476605921983719,0.08004757016897202,0.1021323949098587,,-0.0022106063552200794,
Mbd4,0.3333719638728277,Hnrnpd,0.31477556962094194,Ebf1,0.3675118244925776,,Mxd3,Cd83,Ube2b,2.17720890045166,2.3671746253967285,2.280731201171875,1.3525745868682861,1.7871618270874023,1.5782550573349,-0.07086362931869192,0.09357073903083801,-0.05159005267097509
Ar,0.3294539137457818,Supt16,0.3118783859907007,Zbtb20,0.3636574340752767,,Sirt5,Cd5,Fas,0.15742158889770508,0.16390711069107056,0.1615547239780426,0.1276518553495407,0.21967583894729614,0.1782991588115692,,0.02243264950811863,
Cd84,0.3280539954573393,Tnfsf8,0.3116338137427206,Bbx,0.36211065856444624,,Hif1a,Cd6,Bbx,0.24343039095401764,0.3441396653652191,0.2978048026561737,0.655203104019165,0.6471831798553467,0.6472737193107605,,0.20659098029136658,
E2f3,0.32791976273680357,Eed,0.31107020959924253,Kdm7a,0.35673529222508243,,Ifi204,Hmmr,Mef2c,0.003316059708595276,0.006086765788495541,0.00477726710960269,0.010974772274494171,0.026788199320435524,0.021201416850090027,,0.012282270938158035,
Itgb1,0.3263701731729148,Wdhd1,0.3094321424098067,Chaf1a,0.3520219235435851,,Cd46,Sell,Ctcf,0.9823499321937561,0.8591262102127075,0.9159142374992371,0.8688328862190247,0.7471261024475098,0.7959914207458496,-0.0007414060635465428,-0.24040675163269043,-0.009313143037327705
Ddx20,0.3257499904280995,Fosb,0.30791234155394465,Bcl6,0.3490090414458256,,Mybl1,Tnfsf4,E2f2,0.7828910946846008,0.5768845081329346,0.6796776652336121,0.452752947807312,0.3306649327278137,0.3829238712787628,,0.015170307829976082,0.03198591013834405
Ilf2,0.32140137401516744,Foxp1,0.30622062595614646,Cxcr5,0.34670983499434554,,Lag3,Orc1,Wdr5,0.36846476793289185,0.28424909710884094,0.32682713866233826,0.14488829672336578,0.11274673789739609,0.12860289216041565,,0.01801525242626667,
Supt16,0.3208853280845783,Ly75,0.30369075997745837,Hnrnpd,0.34561833834422373,,Stat3,Pou6f1,Tnfsf11,0.012149503454566002,0.0598720908164978,0.03486333787441254,0.030399693176150322,0.20490247011184692,0.11362745612859726,0.007430740251119138,0.07219493389129639,0.012170483567569482
Hmmr,0.31983164289757915,Tox2,0.3024634560078305,Thy1,0.34433756740063703,,Plaur,Sfmbt1,Atad2,2.103198289871216,1.4949779510498047,1.7852860689163208,2.0543978214263916,1.1262855529785156,1.5649076700210571,0.07419506355527694,0.11316370964050293,0.15150104842845197
Chaf1a,0.3160999106735211,Hmmr,0.29994294997232085,Ikzf2,0.34338491514258157,,Tshz2,Eed,Csf1r,0.002604577224701643,0.0015964992344379425,0.0018328375881537795,0.0,0.0011628469219431281,0.0006229458376765251,,-0.0005724953371100128,0.00021711225619488282
Zbtb20,0.3145927934239804,Uhrf1,0.2965740319929677,Cd74,0.34229180622952904,,Ash1l,Fcgr2b,Fosb,1.0249195098876953,0.7963878512382507,0.8996060490608215,0.410026490688324,0.3021017014980316,0.35278525948524475,0.13007775852675357,0.018471354618668556,0.11686402941269834
Cd96,0.3135745075331408,Timeless,0.29523980955508433,Cbx3,0.3408499761405513,,Igf1r,Tcf7,Brca1,0.4506099820137024,0.3259979486465454,0.38377222418785095,1.4059568643569946,0.9028213024139404,1.138515591621399,0.03498606094919948,0.1492040753364563,0.03242846822381141
Cd226,0.31126564768165027,Il2ra,0.2950262567428819,Sfmbt1,0.33849031603848856,,Mybl2,Snrpd1,Chaf1b,1.0358467102050781,0.6754990220069885,0.842460572719574,0.09603161364793777,0.08687654137611389,0.0910554900765419,,-0.014129793271422386,
Fosb,0.3101123811287684,Suz12,0.29475388561584376,Kntc1,0.33729140760220866,,Nap1l1,Wdhd1,Fus,1.6084116697311401,1.2901400327682495,1.4395524263381958,0.9261398315429688,0.6535891890525818,0.7806073427200317,,0.02058420330286026,
Mcm8,0.3079057449332156,Pecam1,0.2938867804259415,Mbd4,0.3353369451658892,,Ighd,Ikzf2,Maf,0.040476299822330475,0.11760339140892029,0.08006655424833298,0.00937054306268692,0.018539492040872574,0.014727823436260223,,-0.00830130372196436,0.03364668688153057
Tcerg1,0.3070951106389023,Aurkb,0.2908044412694314,Kmt5b,0.33394941309024895,,Selplg,Nfkb1,Mcm3,3.8360939025878906,2.468186140060425,3.1096553802490234,0.40985968708992004,0.22608333826065063,0.3146001994609833,,0.012528798542916775,0.20703892637505705
Pou2f2,0.3049803040843273,Abcg2,0.2866243393878507,Tfdp1,0.3320625036101762,,Kdm6b,Entpd1,Ezh2,2.478886842727661,1.9014588594436646,2.1690218448638916,1.500333547592163,1.016700029373169,1.2477645874023438,0.18832607554399458,0.05388233810663223,0.19028449197623884
Ifngr1,0.30332553147272145,Il6st,0.28625948801385415,Taf3,0.33104112189758145,,Batf3,Ssbp2,Klrd1,2.5450878143310547,1.897026538848877,2.19290828704834,0.178948312997818,0.10149739682674408,0.13986647129058838,0.09523704717402894,0.004159054718911648,-0.1015614319066439
Sell,0.30126171439323396,Tlr1,0.28217299455211436,Wdr5,0.3304623581556822,,Ets1,Il7r,Klf3,0.4850824475288391,0.39212846755981445,0.43256741762161255,0.3746534585952759,0.23818162083625793,0.2993346154689789,0.051730413100591885,0.06988134235143661,0.03994189032683679
E2f2,0.30099008542851224,Gatad1,0.27995560689119015,Tcf12,0.3240455350405153,,Ebf1,Havcr2,Ifi204,0.03286418318748474,0.07137720286846161,0.05350219085812569,0.011257527396082878,0.011502189561724663,0.01127812173217535,,0.011077053844928741,0.014433717276656701
Eed,0.3002494071487558,Rad51,0.27515660324822117,Ovol2,0.32100212831138725,,Itgb3,Ly75,Lag3,0.4131011366844177,1.5805612802505493,1.020094871520996,0.03650854527950287,0.1154569461941719,0.07702530175447464,,-0.024746568873524666,-0.033080242093264316
Lair1,0.3002422834730387,Mcm8,0.2748511997960348,Tcf7l2,0.3203937205506098,,Zmynd11,Chaf1a,Stat3,0.6867173314094543,1.0544155836105347,0.8696194887161255,3.6989645957946777,6.998262405395508,5.367006778717041,,-0.08649732917547226,0.004013997066050447
Cxcr5,0.29912437986307244,Itgal,0.27441204676050335,Taf1,0.31996054716137057,,Ssb,Rbbp4,Ttf2,0.2575162947177887,0.16754557192325592,0.2099655717611313,0.09415191411972046,0.0703594982624054,0.0801229476928711,,-0.030494611710309982,0.009686860598409853
Bcl6,0.2976388910463469,Tardbp,0.27317639653544445,Ddx20,0.3188839178506138,,Cd300c2,Cenpk,Tshz2,0.00436961418017745,0.015727367252111435,0.01195905078202486,0.04294344782829285,0.13468968868255615,0.08707433193922043,,0.03910022974014282,0.005288308471751676
Il18r1,0.2975189236030521,Tnfsf11,0.2726857297277962,E2f8,0.31861001163897557,,Il1rl1,Itga1,Zfpm1,0.689259946346283,0.8179642558097839,0.7581895589828491,0.09716843068599701,0.09929861128330231,0.10350477695465088,-0.009765961687540797,-0.06442788243293762,-0.04006484437102103
Cd274,0.2972734519643829,Il7r,0.2721634750412731,Psip1,0.3184350080793968,,Fubp3,Cxcr5,Igf1r,0.0008095233934000134,0.008699717000126839,0.004904440604150295,0.013140234164893627,0.01840324141085148,0.015105723403394222,,-0.0007708535413257778,0.00427137287897548
Taf15,0.29304684215007837,Il23r,0.2691420253160364,Ccr6,0.3182403134696864,,Rfc1,Nsd2,Irf4,0.32232382893562317,0.30812788009643555,0.32024967670440674,1.0979218482971191,0.5816129446029663,0.82989901304245,0.03179942539472815,0.03396010398864746,0.03669795447736986
Hnrnpr,0.28971186539522886,Sema7a,0.2670334421093398,Mcm8,0.31652005183223264,,Rbl1,,Nap1l1,3.261291265487671,2.823763370513916,3.0365140438079834,1.3236119747161865,0.8875884413719177,1.1005332469940186,,-0.1412307769060135,
Kmt5b,0.2883972716665026,Hnrnpr,0.26647560096650313,Fosb,0.31471991837174373,,Cd47,,Ighd,0.005693437997251749,0.03379049524664879,0.019817188382148743,0.002368760062381625,0.014247838407754898,0.008264623582363129,,0.008011570200324059,0.0032633239061051235
Taf1,0.28780565036505107,Satb1,0.26490998852443276,Hnrnpr,0.31381074372697776,,Ewsr1,,Satb1,1.120473027229309,1.248816967010498,1.1916768550872803,3.685683012008667,3.758453130722046,3.7130351066589355,0.16638343666780153,0.4277242422103882,0.036987763378702465
Espl1,0.2875926917095459,Klf3,0.2636063242950987,Brd9,0.31069312560752904,,Ahr,,Kdm6b,0.4902336597442627,0.7395334243774414,0.6214118599891663,0.5857833623886108,0.6446389555931091,0.6182600259780884,,0.21168844401836395,
