All_ranked,All_ranked_likelihood,Arm_ranked,Arm_ranked_likelihood,Cl13_ranked,Cl13_ranked_likelihood,Arm_unique,Cl13_unique,Arm-Cl13_common,Union_likelihood_genes,Arm_Ms,Cl13_Ms,All_Ms,Arm_Mu,Cl13_Mu,All_Mu,Arm_Velocity,Cl13_Velocity,All_Velocity
Fasl,0.37820088388851736,Atad2,0.4183284533000436,Nap1l1,0.39787770350197416,Foxp1,Foxn3,Mtf2,Cbx3,0.21964098513126373,0.14888536930084229,0.18318988382816315,0.6489450931549072,0.4531915783882141,0.5462632775306702,0.010946299295651872,-0.1347653716802597,0.00039875129518789255
Wdhd1,0.37740903589156494,Ighm,0.41138175962085544,Wdhd1,0.3947635390302493,Trip11,Taf15,Hnrnpd,Pcgf5,0.3321540057659149,0.2957321107387543,0.3073122799396515,0.3589659333229065,0.5075200796127319,0.43325865268707275,0.008204289767290946,0.0363151989877224,
Id2,0.376906520090528,Rbbp4,0.4038729591845535,Ebf1,0.3935948354961551,Znfx1,Trdv1,Ssrp1,Cbx5,0.8922937512397766,0.6599268913269043,0.7689828872680664,0.35515347123146057,0.22877563536167145,0.2867339551448822,-0.039030649325858674,-0.058107439428567886,-0.08923693010796734
Hat1,0.3767137916069029,Psip1,0.4005509282086271,Scml4,0.3918010165581776,Hat1,Hnrnpab,Crtam,Btla,0.03010689467191696,0.05580371990799904,0.04414116591215134,0.5227755904197693,1.1835789680480957,0.8738003373146057,,0.1588878631591797,0.0063318648474563755
Pecam1,0.37511026995140406,Nap1l1,0.3979753844632517,Zbtb20,0.3869108487410763,Itgal,Hivep3,Il6st,Mef2d,0.5255407691001892,0.6013924479484558,0.5708580613136292,1.3339943885803223,1.4748061895370483,1.4212181568145752,0.019994664637089057,-0.136625275015831,0.009218712861055932
Psip1,0.3719615490928587,Fkbp5,0.3909117416533035,Pecam1,0.37549496253340486,Id3,Pbx4,Mcm6,Zeb2,0.20215651392936707,0.07746047526597977,0.13539861142635345,1.8565673828125,0.968629002571106,1.3806650638580322,0.028072398222320764,0.569682776927948,0.034318459525463384
E2f8,0.36938801399448495,Klra4,0.3832191285824424,Ssrp1,0.3752337888433833,Klra8,Fas,Fasl,Il6ra,0.03547388315200806,0.022979624569416046,0.02797955647110939,0.02276447042822838,0.01835913211107254,0.020852642133831978,,0.0015319522935897112,0.01309877475692944
Rbbp4,0.36735102648411183,Id3,0.38273559753842334,Suz12,0.371312468118495,Nsd1,Bbx,Ar,Myb,0.2392466813325882,0.2746487259864807,0.2580447793006897,0.2657272517681122,0.2458799034357071,0.252089262008667,,0.07211319357156754,
Il2ra,0.3672387682789726,Il23r,0.3809430021057312,Snrpd1,0.37123219458960544,Tnfrsf25,Bcl6,Sema7a,Ctla4,1.6400700807571411,3.3495442867279053,2.571052074432373,5.278637886047363,8.701077461242676,7.13163948059082,,1.3469123840332031,0.22323410758348003
Mcm7,0.3646612682846113,Klra1,0.3797306406500033,Fasl,0.36950677577387187,Ube2b,Thy1,Mcm4,Smurf2,0.0861862525343895,0.13483746349811554,0.11038412898778915,0.6188550591468811,0.8927045464515686,0.7573296427726746,,0.07251087576150894,0.02180020165747093
Cenpk,0.3640402088909171,Sox5,0.37924637403996986,Id2,0.3692882752373415,Pias2,Ccr6,Dpp4,Mcm6,2.3639116287231445,2.142810106277466,2.232501745223999,1.4637200832366943,0.9606294631958008,1.1959906816482544,-0.04612425855935484,-0.09604690223932266,-0.03951632148471471
Dnmt1,0.3619942211540635,Havcr2,0.3781995489770143,Rbbp4,0.3673895283426885,Ly75,H2-Eb1,Tnfsf8,Ehmt2,0.5769832730293274,0.577058732509613,0.5787990689277649,0.05193110555410385,0.051646605134010315,0.05203479900956154,,0.017951035872101784,
Pou6f1,0.3610113362467881,Tfdp1,0.37756712700779677,Ikzf2,0.3669264782403643,Il10ra,Chaf1b,Il2ra,Tcof1,1.2185618877410889,1.2450966835021973,1.224026083946228,0.20347867906093597,0.1493215411901474,0.17402221262454987,,-0.0233476459980011,
Nsd2,0.35844294464674364,Wdhd1,0.3757503892743372,Pou6f1,0.36653886444425865,Bclaf1,Il2rb,Uhrf1,Fasl,0.2921472489833832,0.1874709129333496,0.23543915152549744,0.5436676740646362,0.23220282793045044,0.37710586190223694,0.027154915188306317,0.033456798642873764,0.04369696131678749
Cd83,0.3548844740735219,Brip1,0.37368509425003893,Bbx,0.36495884135995355,Parp1,Fus,Tfdp1,Ar,0.14537975192070007,0.36741235852241516,0.26728734374046326,0.1799234300851822,0.5034478306770325,0.352437824010849,0.028075843652895133,0.0932701975107193,0.042081145528115135
Ezh2,0.35447034452265747,Pou6f1,0.3731218454361663,E2f8,0.3602480715435396,Cx3cr1,Pou2f2,Mcm7,Sema7a,0.15574391186237335,0.16345100104808807,0.1616331785917282,0.42958933115005493,0.38871902227401733,0.4171214699745178,0.00757972966289767,0.06412903219461441,0.023879231929890225
Hnrnpd,0.3541168190158752,Mcm8,0.36920403544574515,Tnfsf4,0.35892128235779724,Dpy30,Zfp36l1,Brca2,Trps1,0.1547166258096695,0.3592318892478943,0.26425692439079285,2.2690513134002686,4.471395969390869,3.452488422393799,,0.8596287965774536,0.03815638046112076
Rad51,0.3494507685777598,Tcf12,0.36768948280840547,E2f1,0.35778329391526975,Tardbp,Hif1a,Tnfsf11,Itga2,0.09377510100603104,0.02862040512263775,0.0586395263671875,0.04782792553305626,0.030573386698961258,0.03663012385368347,,0.008301216177642345,0.014304821721878053
E2f1,0.3465753630832494,Tcerg1,0.3673819617399855,Bcl6,0.3545503216810479,Klra3,Ifi204,Atad2,Trim25,0.4106629490852356,0.5507588386535645,0.4942169785499573,0.23036469519138336,0.32033878564834595,0.2844371795654297,,0.02718013897538185,0.044462844262219525
Tcerg1,0.34548550301319497,Kdm5b,0.3665626640421208,Mcm6,0.35445350336935316,Hdac7,Lag3,Nt5e,Rora,1.2973809242248535,1.8170125484466553,1.5740772485733032,4.582664489746094,7.408337593078613,6.06187629699707,0.1588378351912388,1.2617418766021729,0.14515700570711776
Suz12,0.3447018053511775,Zhx2,0.3653349026052357,Rad51,0.3488784501752851,Itga6,Plaur,Fosb,Foxp1,0.3455241322517395,0.3309073746204376,0.3362906277179718,3.165428876876831,2.9736275672912598,3.0546200275421143,0.05214336730034662,0.9277122020721436,
Zbtb20,0.34340288860423074,Dnmt1,0.36497046786587456,Dnmt1,0.34877007005037314,Sell,Tshz2,Polr2f,Lgals3,12.919656753540039,11.369388580322266,12.0905122756958,0.19133049249649048,0.1663295328617096,0.1799507886171341,,-0.04830896854400635,-0.8308969724894633
Bard1,0.33981811496577363,Cd226,0.3624013607366503,Il2ra,0.346906984767408,Klra1,Sp110,Brca1,Itgal,1.9959938526153564,2.230151891708374,2.1138360500335693,0.8410851359367371,0.8149665594100952,0.8263232111930847,-0.006785787805777605,-0.24398747086524963,
Mcm2,0.3381840300095733,Dpp4,0.36025427924867853,Fosb,0.34551692716688953,Tlr1,Fhl2,Scml4,Uhrf1,0.7922365665435791,0.42921897768974304,0.5967451930046082,0.27066677808761597,0.1268990933895111,0.19240513443946838,-0.0810615689132129,-0.1133057028055191,-0.05723895566385552
Atad2,0.33779684000855303,Orc1,0.3587495541497634,Tcf12,0.3444807162940829,Fkbp5,Ash1l,Aff3,Taf15,0.9690223336219788,0.8731916546821594,0.9124277234077454,1.902906894683838,1.4336384534835815,1.6502496004104614,,-0.03813449293375015,0.016670090328881722
Ikzf2,0.333692372147661,Cxcr5,0.3574958168259496,Orc1,0.34272384844226933,Phf14,Igf1r,Chd3,Hnrnpab,5.019021034240723,3.6533780097961426,4.285973072052002,0.09467041492462158,0.05152376741170883,0.0702877938747406,,-0.007320919539779425,
Chaf1b,0.3327014195527762,Bard1,0.3531539667187002,Kntc1,0.3419608670813094,Kdm5b,Nfya,Mcm3,Ube2b,2.5955276489257812,2.540135622024536,2.573786973953247,1.529908537864685,1.7868916988372803,1.6641618013381958,-0.004989402166396267,0.05306144803762436,0.0026873628165895447
Epas1,0.32422532131356185,Parp1,0.3527322694918845,Cbx5,0.3416105600900914,Cd96,Irf4,Ezh2,Fas,0.1927647590637207,0.1735682189464569,0.18145962059497833,0.13513576984405518,0.19436489045619965,0.17148278653621674,,0.05811171606183052,
Scml4,0.32003982528468194,Fosb,0.35102404784241503,Brca1,0.340347895723303,Ski,Ighd,Zbtb20,Bbx,0.20387497544288635,0.31092312932014465,0.2636856734752655,0.609016478061676,0.6201004981994629,0.6166256666183472,,0.22491396963596344,
E2f3,0.3169687441723201,Slamf6,0.34977920930407075,Atf7ip,0.33884114148836914,Cd55,Dnmt3a,Klrd1,Tnfsf11,0.009287698194384575,0.05625937134027481,0.03503929451107979,0.03820817545056343,0.1988815814256668,0.1273416131734848,0.0018267746972380774,0.05905762314796448,0.009773458303764087
Fosb,0.31603133482661094,Kdm7a,0.349441976110439,Mcm8,0.3387377985690108,Il18r1,Selplg,Tcf12,Atad2,1.0637537240982056,0.7770177721977234,0.907021164894104,1.1826237440109253,0.653116762638092,0.8976984024047852,0.07584018156402972,0.03774499148130417,0.11183297133078354
Cxcr5,0.3152480927554346,E2f3,0.3485350766839778,Ar,0.3384983863171817,Sox5,Zdhhc13,Klf3,Fosb,0.6822320818901062,0.6830070614814758,0.6885298490524292,0.281550794839859,0.2475898265838623,0.2638344466686249,0.0993832925115493,0.0273518618196249,0.08385422266596625
Mcm8,0.3148212662737513,E2f1,0.34404873634695754,Hnrnpd,0.33841578920082266,Cd9,Ebf1,Suz12,Brca1,0.17155306041240692,0.11757315695285797,0.1452576369047165,0.5346634387969971,0.35123196244239807,0.43085232377052307,-0.0015485278449895146,-0.07876787334680557,0.004948645169757525
Rbl1,0.31385635184322425,Ifngr1,0.3440468286841449,Baz1b,0.33736374413055104,,Chd7,Mybl2,Polr2k,0.2363581657409668,0.20533998310565948,0.22183790802955627,0.16651466488838196,0.1410885602235794,0.150667205452919,0.034354979465756205,-0.02583313174545765,
Il1rl1,0.3127585292925986,Baz1b,0.3416667828551297,Clec12a,0.33566799927722746,,Prmt7,Nap1l1,Maf,0.06708049029111862,0.13484899699687958,0.10113449394702911,0.03812006115913391,0.03394152596592903,0.035520195960998535,-0.0008142002370194216,-0.003541819518432021,
Prdm1,0.3122873570395442,Cenpk,0.34143194296163465,Aurkb,0.3350766080912226,,Cd300c2,Satb1,Chaf1b,0.650996208190918,0.455533504486084,0.5430541038513184,0.0857006311416626,0.06995003670454025,0.07666561007499695,,0.01712753437459469,0.0007351304198939992
Cbx3,0.3108203971219466,Zbtb20,0.3385832201387493,Bard1,0.33399993748191503,,Il1rl1,Cd83,Fus,1.4686636924743652,1.272924542427063,1.3670005798339844,0.7714079022407532,0.5988482236862183,0.6789149641990662,,0.05213713273406029,
Mbd4,0.3097283224980257,Klrc1,0.33740812021906647,Myb,0.3302542261798678,,Nap1l4,Cd5,Mcm3,2.4739291667938232,1.5944057703018188,1.9914087057113647,0.3181699812412262,0.1630081832408905,0.23109310865402222,-0.08905642253260772,-0.0184992253780365,-0.13886109437952618
Brca2,0.30967977029541094,Cd96,0.3357651242802928,Mxi1,0.32959362475408305,,Mycbp,Cd6,Ezh2,1.412366271018982,1.2413030862808228,1.3181949853897095,0.8608055114746094,0.6589676737785339,0.7501352429389954,-0.040487318404882025,-0.028369655832648277,0.04591349933017894
Pou2f2,0.30831743112162613,Paxip1,0.3350982489317766,Il7r,0.32798806763352994,,Fubp3,Tnfsf4,Klrk1,2.0471415519714355,1.3777250051498413,1.679756760597229,0.8037213087081909,0.5816008448600769,0.6895334124565125,0.19599996190125119,-0.2823339104652405,0.16804147241792697
Sell,0.3075037886381758,Cxcr6,0.330973452157314,Taf15,0.3210873621977244,,Spn,Orc1,Klrd1,3.571275472640991,2.206303358078003,2.8340306282043457,0.28265678882598877,0.08620362728834152,0.17549550533294678,0.021329005502831958,0.03164990618824959,0.007387961961048068
Cd226,0.3051721632727261,Supt16,0.3309377971280352,Mybl2,0.32098086220756944,,Rbl1,Rfc1,Klf3,0.7535297870635986,0.5192542672157288,0.6315747499465942,0.7109406590461731,0.35675910115242004,0.5092905759811401,0.07575278232932733,0.05289187282323837,0.04752641059812702
Ccr6,0.3011450892817392,Mbd4,0.3304147067506736,Tcerg1,0.3199521371570731,,Nfkbib,Pou6f1,Ifi204,0.031086022034287453,0.07025054842233658,0.05297650024294853,0.0108840586617589,0.009803904220461845,0.010470022447407246,,0.009542468003928661,0.061574737723378355
Ctla4,0.2998884606006387,Klrg1,0.3302841937902408,Ccr6,0.31982990678923445,,Ahr,Sfmbt1,Lag3,0.4421424865722656,1.6029646396636963,1.0645818710327148,0.0735921859741211,0.11534228920936584,0.09708110988140106,,-0.03661387413740158,0.059712823875491726
Sema7a,0.299526017587014,Id2,0.3289635598945462,Smyd2,0.3194466215092595,,Tfdp2,Eed,Stat3,0.7244089841842651,1.0339677333831787,0.8946583271026611,3.8245718479156494,6.564272880554199,5.3083367347717285,,-0.7128114700317383,0.0073699256930893605
Kntc1,0.2993675837468339,Prdm1,0.32813287489245296,Fcgr2b,0.3170655386104189,,Elf1,Baz1b,Tshz2,0.006361630745232105,0.014276991598308086,0.011071398854255676,0.03920256346464157,0.11529919505119324,0.08247816562652588,,0.03279817849397659,0.003771187982418407
Trps1,0.29889655461448333,Il2ra,0.3278900860108295,Fas,0.3168061944166707,,Jaml,Fcgr2b,Igf1r,0.0,0.007575990166515112,0.004242356400936842,0.004353880882263184,0.015351926907896996,0.0096329590305686,,-4.776899368152954e-05,0.0019391059366147172
Atf7ip,0.29785545939882013,Atf1,0.32694858197990073,Prmt7,0.3157788254959425,,Cd160,Tcf7,Nfya,0.11747977882623672,0.10253037512302399,0.11003799736499786,0.15567359328269958,0.0636514350771904,0.10490962117910385,,-0.0017017627833411098,
Foxp4,0.2976114538471129,Ar,0.3209128372896758,Trim24,0.31523316790834865,,Trim24,Snrpd1,Irf4,0.32804200053215027,0.31809523701667786,0.32727259397506714,1.34895658493042,0.7143528461456299,0.9967890381813049,,0.13221098482608795,
Kdm7a,0.2975286245576875,Tnfrsf9,0.3183809906808254,Ahr,0.3146450735495784,,Vax2,Id2,Nap1l1,2.5877883434295654,2.3732800483703613,2.466731309890747,1.0302919149398804,0.7361308932304382,0.8658930659294128,-0.053161913600117884,-0.1294887661933899,-0.20947227018991976
Thy1,0.2968018258225876,Znfx1,0.31515222480379734,Chaf1b,0.31084126170324894,,Apex1,Wdhd1,Ighd,0.0006040681037120521,0.041466761380434036,0.02218719758093357,0.0,0.01386228296905756,0.008545621298253536,,0.0074584768153727055,0.010053296682620106
Itgb1,0.294101198937237,Klrd1,0.3134294196584779,Brca2,0.3105954082211346,,Mxi1,Foxp4,Satb1,1.3183928728103638,1.276731014251709,1.2893736362457275,4.285399913787842,3.790846824645996,3.983771562576294,0.18180146604128122,0.3814776837825775,0.11655367187220751
Supt16,0.29405112836737407,Foxp1,0.3129030133933197,Ccr9,0.31007659596623327,,Entpd1,Ikzf2,Cd5,1.2914499044418335,1.6329843997955322,1.4790079593658447,1.7659327983856201,1.8035246133804321,1.7817661762237549,0.0024533430477012286,-0.020066389814019203,-0.0028803208468873016
Chaf1a,0.2932790221585933,Rad51,0.3122392484947772,Ybx1,0.3077215940830474,,Hdac8,Nfkb1,Zdhhc13,0.0650196224451065,0.10173001140356064,0.08775070309638977,0.17871995270252228,0.2509491741657257,0.22162288427352905,,0.03214248642325401,0.0024339968779388058
Mybl2,0.29031438763818895,Tardbp,0.3116137660832275,Hivep3,0.3046538709116226,,Elf4,Itgax,Ets1,3.7636311054229736,4.211815357208252,3.9961671829223633,3.6467881202697754,4.5262274742126465,4.134126663208008,,-0.2099449336528778,0.0055524517004359964
Id3,0.289606023406751,Il7r,0.3063699590022564,E2f3,0.30334208728530854,,Slc3a2,Ssbp2,Dpy30,2.0029196739196777,1.6842494010925293,1.8296304941177368,0.17666609585285187,0.1586831510066986,0.16780619323253632,-0.05148676892463032,-0.15807712078094482,
Ccr7,0.2870088716693216,Cbx3,0.30273340395783155,Wbp11,0.3012728196385447,,Cd22,Il7r,Ebf1,0.008582012727856636,0.01216735877096653,0.011053568683564663,0.03170505538582802,0.03152833506464958,0.03412995487451553,,-0.01133792009204626,0.0016851659990125439
Parp1,0.2853416132289681,Ikzf2,0.3026881931591531,Ssbp2,0.2999855738585288,,Fosl2,Havcr2,Cd6,0.9066219925880432,0.9259668588638306,0.9124549031257629,0.8588221669197083,1.1190601587295532,0.9970353841781616,-0.017164622466987713,-0.05167442932724953,-0.003193679430530039
Rfc1,0.2851775119869424,Ccr2,0.29950799087626273,Taf1,0.29914148890624304,,Ccr9,E2f3,Chd7,0.9291570782661438,0.786526083946228,0.847202718257904,4.563156604766846,3.11228346824646,3.786928415298462,,0.5440499186515808,0.04942441696755416
Baz1b,0.28479211549172523,Pa2g4,0.29894483722749376,Il2rb,0.29863333890617755,,Dek,Chaf1a,Elf2,0.4801483750343323,0.4768577814102173,0.4735048711299896,0.6576491594314575,0.49438852071762085,0.5743708610534668,,-0.05892285332083702,-0.004408746432850532
Tox2,0.28249019001811404,Tnfrsf25,0.2969110356014092,Epas1,0.2978707660182266,,Cebpz,Rbbp4,Prmt7,0.19308745861053467,0.18848295509815216,0.1907016932964325,0.13950461149215698,0.15927205979824066,0.15084415674209595,,-0.022940929979085922,
Brip1,0.2818469263242912,Polr2k,0.2930604918675256,Mbd4,0.2948342075466176,,Arid5b,Atf7ip,Tnfsf4,0.013566617853939533,0.04613599181175232,0.029439417645335197,0.01993982307612896,0.08267311006784439,0.05588463321328163,0.012448929886075587,0.011383677832782269,0.0394620485309579
Klra3,0.2803320971826278,Sfmbt1,0.2924302141841056,Tfdp2,0.2930465835383516,,Ybx1,Cenpk,Il1rl1,0.04651631414890289,0.28170186281204224,0.17369943857192993,0.02915804274380207,0.14859281480312347,0.09411680698394775,,0.11188756674528122,0.026621779585934417
Mxi1,0.27997552890366806,Polr2f,0.29145893446781296,Cenpk,0.288393156634289,,Tcf7l2,Itga1,Nap1l4,1.1942243576049805,1.1945667266845703,1.1918931007385254,0.42490053176879883,0.4512706995010376,0.4444831907749176,,0.0032768731471151114,-0.01784509368791466
Klrg1,0.2784459244136215,Satb1,0.2902750173922776,Ezh2,0.288101984116469,,Clec12a,Cxcr5,Mycbp,0.3092676103115082,0.2244870364665985,0.2616189420223236,0.05988956615328789,0.04810275509953499,0.054089438170194626,,-0.017459405586123466,
Taf1,0.27709515414212565,Klra3,0.28549342052607957,Jaml,0.28722361587120904,,Srebf2,Nsd2,Orc1,0.1364813596010208,0.09352508932352066,0.11269771307706833,0.5051725506782532,0.3690333664417267,0.4260812997817993,0.012790941160844319,0.0012232651934027672,0.013314132495066515
Aurkb,0.2760963126365956,Actb,0.28323215706016797,Tox2,0.2866632975444847,,,,Il18r1,0.9692410826683044,1.5108484029769897,1.2633551359176636,5.268937110900879,7.2635393142700195,6.358793258666992,0.12845554050569793,2.3428955078125,
Tfdp1,0.27553763570433387,Chaf1a,0.2827850451360413,Cxcr5,0.285588611248885,,,,Pou6f1,0.05464743822813034,0.08958074450492859,0.07229958474636078,0.22978362441062927,0.3018052577972412,0.2671079635620117,0.010247139792746262,0.055681001394987106,0.011034328191234977
Il10ra,0.2744302767962079,Pcgf5,0.28257713380929134,Selplg,0.28475113139677355,,,,Spn,0.4316762089729309,0.419233500957489,0.4275742769241333,0.18343567848205566,0.16506105661392212,0.17526353895664215,,0.05645846575498581,-0.010845970101047358
