All_ranked,All_ranked_likelihood,Arm_ranked,Arm_ranked_likelihood,Cl13_ranked,Cl13_ranked_likelihood,Arm_unique,Cl13_unique,Arm-Cl13_common,Union_likelihood_genes,Arm_Ms,Cl13_Ms,All_Ms,Arm_Mu,Cl13_Mu,All_Mu,Arm_Velocity,Cl13_Velocity,All_Velocity
Itga1,0.22562981878914773,Fkbp1a,0.23529003232811163,Tnfsf8,0.24873912134409668,,,,Tnfsf8,0.03940959647297859,0.12670131027698517,0.07235919684171677,0.045205529779195786,0.34109875559806824,0.15599216520786285,0.012582103863190168,-0.01338950451463461,0.06625523862398089
Klrc1,0.22401787684298105,Snrpd1,0.23486866856714447,Lair1,0.24619430516888977,,,,Rora,1.2420239448547363,1.8011795282363892,1.4480462074279785,4.667798042297363,7.99539852142334,5.890052795410156,,0.9247972965240479,0.07880103886676852
Stat3,0.22332878003191547,Chaf1a,0.2343793829568642,Fasl,0.24424831264929123,,,,Foxp1,0.24748386442661285,0.2801176607608795,0.25857657194137573,2.3977973461151123,2.653914451599121,2.47684907913208,0.02716944084721703,0.795781672000885,
Slamf6,0.22278445232761945,Havcr2,0.23354699144937963,Smyd2,0.24120171877997937,,,,Runx3,2.4372055530548096,1.9270237684249878,2.2514488697052,2.45131778717041,1.760095238685608,2.206455945968628,0.003909051191833988,-0.3626920282840729,-0.005728854423429835
Cx3cr1,0.22147336123782757,Btg1,0.23189378580089295,Itgb1,0.23939798594260775,,,,Il2ra,0.26768752932548523,0.2553578317165375,0.26455411314964294,1.1839715242385864,1.2357014417648315,1.194132924079895,0.026749446294913135,0.42819803953170776,0.030994647460587794
Polr2f,0.21994566812774302,Ube2b,0.22838502758514975,Jaml,0.23532406387802354,,,,Itgal,1.9141480922698975,1.9980909824371338,1.9386683702468872,0.7624706625938416,0.6635766625404358,0.7222900986671448,-0.019919900918842735,-0.23722189664840698,-0.052434651672674
Srrm1,0.21938526148622212,Cd6,0.2283609135555658,Cd53,0.23396544610286577,,,,Uhrf1,1.3543418645858765,1.1844526529312134,1.2832201719284058,0.4933914542198181,0.4314838945865631,0.4707247018814087,-0.07121708610647118,-0.013413996435701847,-0.0545096835599036
Abcb1a,0.21897582330863272,Kmt5b,0.22794967450502296,Trbc1,0.23117786188337805,,,,Taf15,1.1118340492248535,1.1690089702606201,1.1345536708831787,2.464902877807617,2.165130376815796,2.362506866455078,0.009508140080945115,0.33386409282684326,0.015088262949534437
Trbc1,0.2169814945146157,Itgal,0.22514309067366303,Mxd3,0.22991609693894927,,,,Foxn3,0.4876551330089569,0.6675705313682556,0.5539277791976929,4.066091537475586,4.699086666107178,4.249558925628662,,1.2522928714752197,
Sp100,0.2158725570864027,Mxd1,0.2238291708999813,Lgals9,0.22921727908432837,,,,Lgals9,0.6827847957611084,0.7661877274513245,0.7073925733566284,0.2738882005214691,0.26396849751472473,0.27539315819740295,,0.039713360369205475,
Nfkb1,0.2144703536963627,Runx3,0.22339439455193633,Vax2,0.22867382580573153,,,,Ube2b,2.2914786338806152,2.2310664653778076,2.273024559020996,1.345875859260559,1.506293535232544,1.4021241664886475,-0.004781473712395494,0.041306160390377045,
Taf15,0.21248837298382756,Zfpm1,0.2204345519686236,Rnf20,0.22787652567505187,,,,Il10ra,0.16733945906162262,0.16872672736644745,0.1666928082704544,0.41222476959228516,0.35895678400993347,0.39236170053482056,0.01932398618756316,0.10768325626850128,
Klrd1,0.20835046622350836,Smyd2,0.21571937104710756,Eed,0.22735678838321835,,,,Parp1,0.4230916500091553,0.42748740315437317,0.4265541434288025,0.23065587878227234,0.21098501980304718,0.22431297600269318,0.03198093115677991,0.029656914994120598,
Bclaf1,0.20607122820931148,Il7r,0.21549285684207564,Cd28,0.22606096171509363,,,,Klra3,0.0567682646214962,0.026708494871854782,0.047790467739105225,0.024153342470526695,0.0060890670865774155,0.01802014745771885,0.042955657739416044,0.005432520993053913,0.04227312228619071
Zeb2,0.20591583991502713,Il18r1,0.2141337923763843,Phip,0.22556892374044832,,,,Atf3,0.00590400118380785,0.0013279661070555449,0.00463075889274478,0.01993701420724392,0.016016030684113503,0.01965022273361683,,0.007802573498338461,
Vax2,0.2052938810304335,Dpp4,0.2131869983501205,Psip1,0.22521936683974922,,,,Mef2c,0.0026486937422305346,0.008434438146650791,0.0047188387252390385,0.018370511010289192,0.020800603553652763,0.019844168797135353,,0.012125845067203045,
Cd5,0.20496432431354755,Crtam,0.20969321232636742,Ccr9,0.22385115516505102,,,,Tnf,0.23134630918502808,0.09748364239931107,0.1856675148010254,0.2652243971824646,0.045025698840618134,0.18669332563877106,-0.006685586207636102,-0.03957010805606842,-0.01649180729210729
Tnfsf8,0.19970248947089947,Itgb1,0.20957448567015724,Cd83,0.21926011148098104,,,,E2f2,0.7718883752822876,0.7342771887779236,0.7601191401481628,0.3837028741836548,0.328594833612442,0.3597863018512726,,-0.04198500141501427,
Itgax,0.1992903153691842,Klf3,0.20747245604651063,Slc3a2,0.21798509561982987,,,,Mcm7,2.1571807861328125,2.023733377456665,2.1038215160369873,0.3373976945877075,0.19474554061889648,0.2845472991466522,0.02916815829947107,0.008352747187018394,0.1034532525845105
Rora,0.1966001153617995,Icos,0.20511577810337775,Smad7,0.2160314815339846,,,,Brca2,0.3308950662612915,0.34411588311195374,0.33551716804504395,0.14375099539756775,0.17571263015270233,0.1535644382238388,0.021689111934382294,0.015363169834017754,0.023592922428481655
Smyd2,0.19485210536940026,Sp100,0.20493245777977348,Rnf19a,0.2157162117958742,,,,Atad2,1.7368642091751099,1.7396659851074219,1.7371429204940796,1.7758737802505493,1.271454930305481,1.5847089290618896,0.14028107943107054,0.10798384249210358,0.21021192420250698
Crtam,0.19394186543845837,Taf15,0.20456836195130387,Batf,0.2155784893589525,,,,Mxd4,0.20083865523338318,0.2363031655550003,0.21489845216274261,0.011198428459465504,0.03278937563300133,0.019704049453139305,,-0.0271332748234272,0.06491636609610832
Cd74,0.19378756404602804,Klra4,0.20107094991496047,Mef2c,0.21352364962236428,,,,Fosb,0.7113809585571289,0.6357545256614685,0.687367856502533,0.3046780526638031,0.2791688144207001,0.29451900720596313,0.1079519757698136,0.01909915916621685,0.14883442076864692
Cd9,0.19118274145559216,Ighm,0.19924703505591054,Klrg1,0.21126433585325288,,,,Ccr6,0.0008003597613424063,0.004572838544845581,0.0024734451435506344,0.000868593284394592,0.0016152900643646717,0.0010821321047842503,,-0.00013808326912112534,0.0006214010740285098
Fcgr2b,0.1890959083713361,Tnf,0.1967290535182197,Crtam,0.2109795739396449,,,,Polr2f,1.9346787929534912,1.8002952337265015,1.8813252449035645,0.330683171749115,0.3129153549671173,0.31692659854888916,,-0.0953282043337822,-0.02360668598687957
Klra1,0.1852043370319281,Cd74,0.196419838122135,Dnmt3b,0.20823760763528307,,,,Cd9,0.6723622679710388,1.3396644592285156,0.9082180261611938,0.08074910193681717,0.18905198574066162,0.1207936704158783,,-0.12152372300624847,0.0030105967813389106
Ccr9,0.1819325410512666,Cd37,0.19492833409671814,Taf15,0.2053516519549147,,,,Brca1,0.3530031740665436,0.39162394404411316,0.36649975180625916,1.1102588176727295,1.051719069480896,1.08268404006958,0.03581868947728335,0.17156605422496796,0.0396791756438443
Klra6,0.17974237644337698,Foxp1,0.1870679532336787,Tox2,0.19666184438372014,,,,Aff3,0.009270352311432362,0.02513447403907776,0.015763524919748306,0.5791553854942322,0.9750060439109802,0.7325950860977173,0.01097054653966834,0.647331714630127,0.011172654299007077
Il7r,0.17754921558771758,Batf,0.187042884683147,Ythdc1,0.1929657291571011,,,,Chaf1b,0.9456014633178711,0.9415509104728699,0.9398744106292725,0.09539638459682465,0.14392276108264923,0.11169712990522385,,0.025348417460918427,
Tox2,0.17110171275925248,Cx3cr1,0.18657813924585773,Elf1,0.19063750865526646,,,,Itgb1,2.2069196701049805,4.7315778732299805,3.144315242767334,0.5709013938903809,1.0641213655471802,0.7531669735908508,-0.15880349020891843,0.1073124036192894,0.1392112970508751
Ahr,0.16379953415767262,Bclaf1,0.18207246778970662,Tnfrsf25,0.1882821706244572,,,,Nrp1,0.1411985158920288,0.5904037952423096,0.30563464760780334,0.2357712835073471,0.6842759251594543,0.39921295642852783,0.010142644954061959,0.00046422076411545277,0.030426938852950166
Tnf,0.1533045668939185,Kcnip3,0.18065732275793592,Pou2af1,0.18408887835980772,,,,Mcm3,3.5385828018188477,3.3140347003936768,3.4383959770202637,0.4079066216945648,0.32576942443847656,0.37699639797210693,,0.009953358210623264,0.008966602155133842
Mxd4,0.15244511630758437,Tcf7,0.17725670332611984,Atf3,0.18391467076979043,,,,Ezh2,2.0947277545928955,2.0160343647003174,2.067758560180664,1.2389358282089233,1.0177310705184937,1.1626906394958496,0.18162977819965878,0.04663718864321709,0.2014066552754457
