All_ranked,All_ranked_likelihood,Arm_ranked,Arm_ranked_likelihood,Cl13_ranked,Cl13_ranked_likelihood,Arm_unique,Cl13_unique,Arm-Cl13_common,Union_likelihood_genes,Arm_Ms,Cl13_Ms,All_Ms,Arm_Mu,Cl13_Mu,All_Mu,Arm_Velocity,Cl13_Velocity,All_Velocity
Tfdp1,0.40048902216285337,Snrpd1,0.39961022446169975,Rbbp7,0.3442066702572646,Slamf6,Nfya,Kdm7a,Cbfa2t3,0.008054804056882858,0.0332476906478405,0.01177089661359787,0.003896427806466818,0.0018688197014853358,0.0032368709798902273,,-0.002500352915376425,
Dnmt1,0.39914454629860885,Dnmt1,0.39848374905190337,Rfc1,0.34060899613087836,Zeb2,Itgax,Tnfsf8,Mcm5,0.8293886184692383,1.7178773880004883,0.9647886753082275,0.04169134795665741,0.051170896738767624,0.04391127824783325,-0.09051762340883893,-0.036766763776540756,-0.1045336306341715
Rbbp7,0.39072639804629167,Mcm4,0.39582457021264145,Itga1,0.3344621218029111,Lef1,Zfp354c,Psip1,Zfhx2,0.2578442394733429,0.1197475790977478,0.23548533022403717,0.06096548214554787,0.01836378127336502,0.05533906817436218,,-0.00020020206284243613,
Zfp36l1,0.3897612802699322,Arntl,0.39519873262985283,Wbp11,0.33289570643026034,Crebbp,Zbtb10,Nap1l1,Klrg1,1.2920485734939575,0.14083081483840942,1.0972986221313477,0.24864086508750916,0.046955011785030365,0.2155279666185379,,0.000819056760519743,-0.07826418603750135
Ssrp1,0.38912534246149816,Tnfrsf9,0.3950934932601973,Mcm7,0.3324521256963915,Myb,Slc3a2,Cd74,Pdcd1,0.19549742341041565,1.0084269046783447,0.31709399819374084,0.1240876242518425,0.9419251680374146,0.24771326780319214,-0.013379158621996071,0.17768245935440063,-0.0018980090653906209
Cenpk,0.3876681028891059,Orc1,0.3948356226511414,Ybx1,0.3317395285574234,Mcm6,Hat1,E2f3,Cbx3,0.1307476907968521,0.1947462558746338,0.1397269368171692,0.38765597343444824,0.6006085276603699,0.4201717674732208,0.014924930922835406,-0.028821734711527824,0.012214229501306503
Cd226,0.38086149331252206,Rora,0.3929556520866761,Clec12a,0.32861256940555617,Ar,Taf15,Hells,Pcgf5,0.3084747791290283,0.2924362123012543,0.3021535873413086,0.37054553627967834,0.4217124283313751,0.3797973394393921,-0.043085658375094885,0.13076703250408173,0.00851211578772237
Ybx1,0.37026940269263375,Itgal,0.3891165243712194,Snrpd1,0.3269797143282667,Dpp4,Wbp11,Chaf1a,Cbx5,0.49687713384628296,0.7630943655967712,0.5381388664245605,0.15592987835407257,0.2502055764198303,0.17485898733139038,-0.039833228807761696,-0.06693653017282486,-0.07064108737256965
Mcm6,0.368928853777259,Klra1,0.3874367493864137,E2f8,0.32532251526307265,Setdb2,Lgals9,Tfdp1,Cd86,0.16068510711193085,0.04553830623626709,0.14491762220859528,0.39935943484306335,0.18098266422748566,0.3619697690010071,0.021200455245860977,0.09026094526052475,0.021281170345444706
Atad2,0.3661936786689709,Rbbp7,0.3852473503472243,Nap1l1,0.32244090422326105,Rora,Id3,Dek,Mef2d,0.8993266224861145,0.5854286551475525,0.8514077663421631,1.701537847518921,1.4712122678756714,1.6706347465515137,,0.2470158189535141,
Pdcd1,0.36324861601573055,Supt16,0.37828214791846615,Klf3,0.32132423159342416,Ly86,Ccr9,Dnmt1,Zeb2,0.2999582886695862,0.13453352451324463,0.27050861716270447,2.2800416946411133,1.0427970886230469,2.071451425552368,0.0352460360323997,0.3709108233451843,0.03273402869893068
Brca2,0.3606908253621218,Tfdp1,0.37672786642383166,Mcm8,0.3183756389976238,Il2ra,Rnf19a,Atf7ip,Lef1,1.300667405128479,0.904330313205719,1.2494629621505737,2.557068347930908,1.8941618204116821,2.44268798828125,0.013549080194372315,-0.3954387307167053,0.03519207100579256
Arntl,0.3598570792024817,Lgals3,0.3733316052616932,Smad7,0.31667892985902585,Arntl,Jade1,E2f1,Crebbp,1.0715492963790894,0.677676796913147,1.008919358253479,1.9865989685058594,1.3572182655334473,1.8848103284835815,0.04125907055134964,0.19093665480613708,0.03908784527146618
Tnfrsf9,0.3547736042748144,Cenpk,0.37055276603402165,Bard1,0.3131423315598168,Lgals3,Cbfa2t3,Cenpk,Myb,0.10850902646780014,0.138438880443573,0.11324510723352432,0.134536013007164,0.18249541521072388,0.137332484126091,-0.0007035923297663911,-0.014448565430939198,0.006094417879494061
Il2ra,0.34962777549339763,Kdm7a,0.3684344435514696,Tfdp1,0.3117095497333314,Ilf2,Elf2,Mcm5,Ctla4,1.8934102058410645,3.154895544052124,2.0958199501037598,4.13296365737915,9.344653129577637,4.959417343139648,,1.4182101488113403,0.0202004446946581
Brca1,0.3474973853603686,Cxcr6,0.36830773580039017,Cenpk,0.31093734460699596,Itgal,Mef2c,Timeless,Mcm6,1.3910093307495117,2.582629919052124,1.574991226196289,0.7251182198524475,1.326124906539917,0.8241340517997742,-0.08674275097764629,-0.6874904632568359,-0.12653369432802952
E2f8,0.3471714330002831,Itgb1,0.3653781718726132,Kntc1,0.31056969396233997,Uhrf1,Tnfsf4,Bard1,Ar,0.216227725148201,0.2637926936149597,0.22875021398067474,0.24690388143062592,0.3190673291683197,0.2544819116592407,0.028288429857123664,-0.0008120232378132641,0.02630712327133882
Itgal,0.34336303251898365,Ssrp1,0.3625876993498912,Suz12,0.3071816234772339,Hnrnpab,Zdhhc21,Itga1,Sema7a,0.09991579502820969,0.22715532779693604,0.11849208176136017,0.21688596904277802,0.5522564053535461,0.27296629548072815,,0.08454281091690063,0.008543911449254397
Havcr2,0.3424767616860432,Zfp36l1,0.3622596828838657,Hmg20b,0.30661031633189684,Parp1,Zfhx2,Nsd2,Smad7,1.728456974029541,0.9381665587425232,1.5960274934768677,0.38927942514419556,0.48638373613357544,0.40841105580329895,,-0.07153498381376266,
Wdhd1,0.3423781636179927,Wdhd1,0.3613827720700632,Itgax,0.30422730436420414,Klra3,Cxcr5,Mcm7,Rora,3.163266897201538,1.8692963123321533,2.9474947452545166,7.087588787078857,7.0585618019104,7.097593784332275,0.3104018966970859,0.7234328389167786,0.19426189302073538
E2f1,0.3418645247808372,Tcf19,0.35815648943381195,Rad51,0.30406712707234357,E2f2,Klrg1,Orc1,Arntl,0.2041233777999878,0.10505438596010208,0.18611790239810944,0.8706260919570923,0.37332722544670105,0.7961800694465637,0.019541380605581086,0.1230250895023346,0.020864927225586083
Tcf7,0.34150112207461164,Atad2,0.3573014240537216,Supt16,0.30367998238959293,C5ar1,Mxd4,Atad2,Lgals3,8.504668235778809,19.082122802734375,10.202289581298828,0.14906427264213562,0.3386295437812805,0.17957139015197754,-0.5073031278241398,-0.12442593276500702,-0.902534762705208
Itgb1,0.34129514870778366,Cbx1,0.34766169821704185,Slc3a2,0.3031678098383612,Brca2,Dnmt3b,Rfc1,Itgal,3.363591194152832,2.128122329711914,3.168153762817383,1.194445252418518,0.8371478319168091,1.1506747007369995,0.038310084795232756,-0.10845819115638733,0.0063183060297320815
Rora,0.33359979497791475,Sp100,0.3416232181777754,Brca1,0.29846063039159393,Itga4,Clec12a,Ybx1,Uhrf1,0.31302279233932495,0.5649183392524719,0.3534298241138458,0.10358050465583801,0.17471228539943695,0.11471584439277649,-0.06584285314797737,-0.1986449956893921,-0.052067996150316
Mcm8,0.33117584028157765,Ilf2,0.3392501430877653,Ccr2,0.29541403047282494,Il18rap,Rbl1,Fosb,Taf15,0.7790842652320862,1.0769157409667969,0.8266845941543579,1.3049087524414062,1.7163593769073486,1.3708186149597168,,-0.09260660409927368,-0.0026499495278070936
Mbd4,0.3261164906947396,Chaf1a,0.3338322325493155,Foxp4,0.2920379365390461,H2-Eb1,Sfmbt1,Mbd4,Hnrnpab,3.104490041732788,4.481092929840088,3.319160223007202,0.06744067370891571,0.04960322007536888,0.06499528139829636,0.9325117322416775,-0.04843596741557121,
Bard1,0.3153315003085288,Mbd4,0.33061891804519505,Cbx5,0.29173373429085,Stat2,Eed,Baz1b,Jade1,0.20599883794784546,0.11947693675756454,0.1859096884727478,0.03771109879016876,0.03814680501818657,0.03840266168117523,,-0.0016617953078821301,
Nsd2,0.31191682604464294,Itga1,0.33036584555313137,Itgb1,0.28477444088052073,Chaf1b,,,Mef2c,0.00040590279968455434,0.0113214747980237,0.0024769846349954605,0.02625052072107792,0.01637229695916176,0.026715479791164398,,0.007239283062517643,
Mcm2,0.31116542936493025,Rad51,0.32162665619252706,Nfya,0.28115623376474297,Mcm2,,,E2f2,0.4661215841770172,0.6026782989501953,0.48824524879455566,0.13415028154850006,0.20786717534065247,0.1475130021572113,-0.03702805620524685,-0.0852302685379982,
E2f3,0.3097688213731724,Klrc1,0.31828715461543855,Ccr9,0.2783833968375656,Aff3,,,Atad2,0.6694484353065491,0.8940284252166748,0.7036032676696777,0.8252537846565247,0.7256584763526917,0.8025068044662476,0.1268276868627456,-0.029243294149637222,0.117982962927021
Cd96,0.3084597901686917,Tcf7,0.3167569645607577,Rbl1,0.27307057530942885,Sirpa,,,Klra9,0.007316248491406441,0.0,0.004745009820908308,0.0018694725586101413,0.0,0.0014794728485867381,,0.0,0.0005676703127336818
Cxcr6,0.3029132274069808,Il2ra,0.31662557538625186,Tnfsf8,0.26850805649212295,Nrp1,,,Itga4,8.331208229064941,6.8744988441467285,8.091270446777344,8.823346138000488,9.204761505126953,8.906264305114746,0.04276584721736018,0.45167431235313416,0.12410465224899304
Satb1,0.302674569658345,Rfc1,0.31399081094244924,Sfmbt1,0.2682340349624687,Zfp36l1,,,Fosb,0.8534581661224365,0.507176399230957,0.8011057376861572,0.26149749755859375,0.21956850588321686,0.25255581736564636,0.15807977042094493,0.024175118654966354,0.14096473184906097
Scml4,0.29828252671038846,Mcm8,0.3122649141626763,Klrg1,0.266687144179251,Ifi204,,,Brca1,0.0700838714838028,0.14959965646266937,0.08194795995950699,0.19607999920845032,0.3912748098373413,0.22960281372070312,-0.007502810556831249,-0.15799042582511902,-0.008968344327876064
Klrk1,0.29732202091377186,Chaf1b,0.31009692394499144,Psip1,0.26431108047827845,Plaur,,,Chaf1b,0.4139980971813202,0.6600241661071777,0.45633363723754883,0.058228760957717896,0.11303509026765823,0.06822367757558823,0.05521112095710959,-0.04076617583632469,0.06730171147223023
Rfc1,0.2967783783614114,Brip1,0.30981969068194815,Tcf7,0.2588036380796898,Mybl2,,,Sirpa,0.008417772129178047,0.0031657449435442686,0.007406275719404221,0.0014546315651386976,0.0,0.0012568826787173748,0.009867797695681663,0.0,0.008507618437620365
Hnrnpd,0.2966693774694808,Havcr2,0.3089470641465288,Fosb,0.2569638397188667,Znfx1,,,Mcm3,1.141160249710083,2.2305095195770264,1.3070780038833618,0.14029979705810547,0.24494889378547668,0.15792155265808105,-0.169939927592736,-0.04753461480140686,-0.1625385096233276
Chaf1a,0.2936515712609983,Nsd2,0.3070630312688172,Kdm7a,0.2562356847776632,Satb1,,,Ezh2,0.7901644110679626,1.2221983671188354,0.8633089065551758,0.5153270959854126,0.5905291438102722,0.5384248495101929,0.005950926565959036,-0.05034773424267769,-0.001484134157066252
Myb,0.2932389449174833,Mcm2,0.3064211213087729,Lair1,0.25582263532672667,Klra8,,,Klrk1,2.7514472007751465,1.3997547626495361,2.544447183609009,1.1985710859298706,0.38391634821891785,1.0784673690795898,-0.07098574057765476,0.09201973676681519,-0.057199373084419
Cd74,0.29259689610648765,Klrk1,0.3037867466073418,Mxd4,0.25396757435631717,Ebf1,,,Klrd1,6.096373558044434,2.5272254943847656,5.500514030456543,0.3643621802330017,0.06005873158574104,0.30444979667663574,,0.019646581262350082,-0.4116368909383143
Itga1,0.29077931978694405,Trip13,0.2983250903327389,Zbtb10,0.25341056671463635,Cd6,,,Klf3,1.2867910861968994,0.5993829369544983,1.1786824464797974,0.862773060798645,0.5501077175140381,0.8053427934646606,,0.08919060230255127,
Rbbp4,0.2878068260214842,Myb,0.2955932334654245,Baz1b,0.2503409820650795,Sell,,,Zbtb48,0.015929516404867172,0.02925744093954563,0.01845833845436573,0.02248072810471058,0.05365392938256264,0.027361372485756874,,-0.004275880288332701,
Klrc1,0.28658798109069966,Tial1,0.29250021428776185,Jaml,0.2500520406705543,Prmt1,,,Ifi204,0.06518516689538956,0.06257238239049911,0.06779199093580246,0.015145351178944111,0.001759141799993813,0.01286640390753746,0.01775004446782755,0.0006839921115897596,0.10960321081140252
Sema7a,0.2856172480371699,Cd74,0.2876893295599905,Thrap3,0.2496279542183773,Il18r1,,,Nfya,0.12480129301548004,0.10661467909812927,0.1199619472026825,0.11505024880170822,0.08383273333311081,0.11229322850704193,,-0.026456868276000023,
Kntc1,0.2838781795168997,E2f3,0.2867237896294815,Sf1,0.24863090476009597,Pou6f1,,,Nap1l1,1.608154535293579,2.5589568614959717,1.740744709968567,0.5593631267547607,0.8563997745513916,0.6033616065979004,-0.11071005454457566,-0.10201690346002579,-0.11456484310355167
Tial1,0.28317330277803643,Nrp1,0.2850496821078461,Mbd4,0.24464496634551675,Ncor1,,,Satb1,2.0987024307250977,0.8535012602806091,1.9150875806808472,5.729945659637451,2.8341381549835205,5.262853622436523,0.10799943260129118,-0.4159872531890869,0.1279863996475047
Cbx3,0.28170770762384495,Parp1,0.2844845349167198,Klrd1,0.24149353742648633,Csf3r,,,Ebf1,0.012100172229111195,0.005482351407408714,0.010975101962685585,0.0163413118571043,0.006007776595652103,0.01619221270084381,0.0038447573596129886,0.002239780966192484,0.0013084320018333312
Parp1,0.28050583804567103,Satb1,0.28315345800443825,Ankrd10,0.23565427747411852,Fcgr2b,,,Cd6,1.1279720067977905,0.7537448406219482,1.0715035200119019,1.3045252561569214,0.9932525753974915,1.2461588382720947,-0.005257876745208138,-0.11583150923252106,0.0036142065839720036
Atf7ip,0.27722078194979227,Atf7ip,0.28049042240581173,Elf2,0.23564385016292932,Cbx1,,,Elf2,0.5699607133865356,0.4637317657470703,0.5507159233093262,0.67350172996521,0.5194422006607056,0.6464519500732422,,0.05990932136774063,
Brip1,0.27660458188415893,Cops5,0.2789773009964141,Daxx,0.23488904661774207,Klrc1,,,Tnfsf4,0.004219022113829851,0.005895921960473061,0.004464900586754084,0.002778860507532954,0.004030053969472647,0.0030336182098835707,,0.0009717259672470391,
Ebf1,0.2764418422499182,Ighm,0.27616091153274497,Atf7ip,0.23371501070896883,Klf6,,,Zdhhc21,0.2544967234134674,0.23515141010284424,0.24866452813148499,0.39596661925315857,0.46183961629867554,0.40375521779060364,,0.08504631370306015,
Cops5,0.2763571364580046,Fosb,0.2717063111556413,Rnf19a,0.23281820591901323,Cry1,,,Orc1,0.05973975360393524,0.14503997564315796,0.07252563536167145,0.23920851945877075,0.5092079639434814,0.2820194661617279,0.008279482925039565,-0.06398272514343262,0.010490243715967655
Gatad1,0.2729147489028358,Baz1b,0.2713354680126915,Klrk1,0.23014440966025373,Tnfrsf9,,,Prmt1,1.1020716428756714,1.410914421081543,1.1533904075622559,0.07469400018453598,0.13904604315757751,0.08421698212623596,-0.1202676965612353,-0.08625346422195435,
Klf6,0.2718148438304346,Pou6f1,0.2683125066280473,Taf15,0.22996714479430747,Ikzf2,,,Il18r1,2.067537784576416,1.6515183448791504,2.0198423862457275,9.581535339355469,7.970448970794678,9.35637378692627,0.31742037547957536,1.1653831005096436,0.1963619324007598
Trip13,0.2717208546456517,Pdcd1,0.26472336436434846,Zbtb48,0.22924884949424437,Trip13,,,Pou6f1,0.134144127368927,0.023480834439396858,0.11978284269571304,0.4061916172504425,0.10837429016828537,0.36113449931144714,0.017419645096940405,0.05248906463384628,0.016937176343909847
Ighm,0.2684808504828739,Kntc1,0.2623143437104911,Zfp354c,0.22908340084867804,Cops5,,,Ncor1,2.879502773284912,2.126742362976074,2.7722227573394775,3.3124215602874756,2.0734329223632812,3.0965681076049805,0.0054262863011590974,-0.1401045173406601,-0.012676406944582594
Rad51,0.2670870768983177,Rbbp4,0.25744731338391913,Cd53,0.22558960164909453,Phf19,,,Csf3r,0.009099827148020267,0.0,0.0078627560287714,0.004363895393908024,0.0,0.0037706480361521244,0.0017469518752917742,0.0,6.8938769219045665e-09
Chaf1b,0.2667278413888003,Cry1,0.25591646729385853,Jade1,0.2241451422723812,Pml,,,Dnmt3b,0.04016228765249252,0.03584250807762146,0.038475994020700455,0.01888151466846466,0.016146043315529823,0.01750539056956768,,0.0011203085305169225,
Cd86,0.26643986667278113,Cbx3,0.2547595291275461,Trp73,0.22321949228141982,Ssbp2,,,Rbl1,0.19104523956775665,0.19534264504909515,0.19194786250591278,0.2955816388130188,0.49559590220451355,0.32993701100349426,,0.18852494657039642,
Nrp1,0.2650794034706545,Psip1,0.25432601807820104,Brd9,0.22107463521048598,Havcr2,,,Fcgr2b,0.16695696115493774,0.017224974930286407,0.14282846450805664,0.08568868041038513,0.009542715735733509,0.07196470350027084,0.06668988652121016,0.0048180315643548965,0.04305494192068894
Pa2g4,0.265063142521823,H2-Ab1,0.2541080379256654,Cxcr5,0.22095120625705508,Tial1,,,Tcf7,1.040340781211853,0.24931330978870392,0.9261875748634338,0.22857920825481415,0.0919237956404686,0.2088872194290161,0.15140089057362574,0.028586795553565025,0.15255475823724182
Fosb,0.2630195717068609,Mybl2,0.2540376480043331,Mtf2,0.21793259649096858,Rbbp4,,,Cbx1,0.6133629679679871,0.9997290372848511,0.6696632504463196,0.11583447456359863,0.12743288278579712,0.11633186042308807,-0.06654014204904063,-0.03679609298706055,
Baz1b,0.26296736759422135,Gatad1,0.2535944731189828,Pa2g4,0.21665658413679312,,,,Klrc1,2.6994526386260986,1.7721253633499146,2.546262741088867,1.4347375631332397,1.1762300729751587,1.3933584690093994,0.16550731081840683,-0.03964685648679733,0.22179061438644368
Pou6f1,0.26161496273082074,Zeb2,0.2530968031858003,Lgals9,0.21339366141212227,,,,Klf6,7.382801532745361,3.67466139793396,6.805171489715576,0.39583614468574524,0.09544222056865692,0.3510492742061615,0.5782784724610581,-0.03751010447740555,-0.08312832484692716
Ctla4,0.2607989126833945,Ifngr1,0.25204809148943436,Polr2a,0.21119048390316958,,,,Elf1,2.812361240386963,1.8405627012252808,2.655275583267212,3.012558937072754,3.699733257293701,3.147124767303467,,0.21708722412586212,
H2-Ab1,0.25503455440211564,Cd6,0.2475561882696177,Cd160,0.2103733427612199,,,,Cry1,0.36977460980415344,0.30677109956741333,0.3590976893901825,0.5240504145622253,0.445860356092453,0.5099163055419922,0.035847707364353235,-0.009924273937940598,
Suz12,0.25109496855163665,Klf6,0.2471697051201101,Zdhhc21,0.2080308680844945,,,,Vax2,0.025219855830073357,0.07278050482273102,0.0345577746629715,0.025869015604257584,0.037551190704107285,0.026329103857278824,,0.01165014412254095,
Zeb2,0.251006597364825,Crebbp,0.24276620693004963,Mef2d,0.2021408040456026,,,,Phf19,0.024441953748464584,0.03351666405797005,0.02540169097483158,0.03752283751964569,0.05669722706079483,0.040465254336595535,0.0006573846128648686,-0.003051342908293009,0.002673997665687273
Psip1,0.24708941273542048,Hnrnpd,0.24256668799245734,Eed,0.20032648616086235,,,,Pml,0.2836461067199707,0.22572031617164612,0.2771666646003723,0.3499123752117157,0.39371412992477417,0.36341148614883423,-0.025018611034443562,-0.14445973932743073,-0.017735375400635738
Ar,0.2453119140994907,Pa2g4,0.24169212665834572,Cbfa2t3,0.1984713809850991,,,,Itgax,1.4165664911270142,0.5831316709518433,1.291188359260559,0.18210600316524506,0.07953710108995438,0.16243048012256622,,0.037055596709251404,
Batf,0.24135293109784114,Aff3,0.2375673595582788,Elf1,0.1873768389944707,,,,Ssbp2,0.04528554901480675,0.014150379225611687,0.04010346159338951,0.334479957818985,0.07035215198993683,0.2981864809989929,0.008947649268381068,0.038717497140169144,0.015255337598170852
Klra3,0.24022076026788233,Ar,0.23525740056371358,Mef2c,0.180459236449635,,,,Slc3a2,1.4620537757873535,1.0505964756011963,1.3916149139404297,1.4624817371368408,0.9832189679145813,1.388785719871521,,-0.05044965073466301,
Phf19,0.23750228785845176,Klra3,0.23441582617866616,Id3,0.17686215536762986,,,,Havcr2,0.4297151267528534,0.6698203086853027,0.4715858995914459,1.490268588066101,2.312335729598999,1.62314772605896,-0.029980735861903182,0.31504660844802856,0.0017480717630188893
Crebbp,0.23741409010501074,Phf19,0.2338216667593419,Dnmt3b,0.16276107348569074,,,,E2f3,0.12841500341892242,0.18822328746318817,0.1367177814245224,0.3136700391769409,0.3996635675430298,0.31968218088150024,0.025257112099776106,-0.047901760786771774,0.028275253227215472
Mybl2,0.2352646244522906,Fcgr2b,0.2287694853285453,Zfhx2,0.15022930942472176,,,,Chaf1a,0.09957976639270782,0.21285203099250793,0.11646728962659836,0.058422837406396866,0.0943768098950386,0.06503812223672867,-0.004807937222112239,-0.01420803926885128,-0.002258830597987892
Aff3,0.23115429457223322,Cd86,0.2287054152762345,Vax2,0.13666151920703914,,,,Ggt1,0.4296499490737915,0.9590362906455994,0.510347843170166,0.03015393204987049,0.06404118239879608,0.03388567641377449,,-0.029916686937212944,0.02424566795962119
Nsd1,0.23059529587062197,Suz12,0.22838364348543624,,,,,,Rnf19a,0.2738977372646332,0.35048896074295044,0.28599125146865845,1.7776421308517456,2.411351203918457,1.8682715892791748,,0.716228723526001,
