gene_names,A8P,C5P,wilcoxon_logfc,wilcoxon_padj,wilcoxon_score,t-test_logfc,t-test_padj,t-test_score,t-test_overestim_var_logfc,t-test_overestim_var_padj,t-test_overestim_var_score
Vcpip1,0.22795207798480988,0.23068515956401825,-0.019241437315940857,6.50989461841063e-09,-6.00077486038208,-0.019241437315940857,0.959697202753462,-0.17432115972042084,-0.019241437315940857,0.9619285330678874,-0.17177177965641022
Sgk3,0.03053252026438713,0.038743164390325546,-0.3495519161224365,0.03215563117409186,-2.4085304737091064,-0.3495519161224365,0.29116507627466764,-1.3208450078964233,-0.3495519161224365,0.30449352032110105,-1.2980029582977295
Mcmdc2,0.001471830764785409,0.001828882028348744,-0.31360766291618347,0.9979031040791063,-0.05351097136735916,-0.31360766291618347,0.8837935166888625,-0.2866317927837372,-0.31360766291618347,0.8879014902353712,-0.281853586435318
Ppp1r42,0.0,0.0,0.0,0.9979031040791063,0.07107950747013092,0.0,1.0,0.0,0.0,1.0,0.0
Cops5,0.29374974966049194,0.5660187602043152,-1.1566869020462036,2.909637463177908e-53,-15.552602767944336,-1.1566869020462036,1.3756369064731935e-49,-15.39734935760498,-1.1566869020462036,6.272559401004114e-48,-15.121071815490723
Cspp1,0.23314376175403595,0.21816317737102509,0.10702443867921829,1.8727403637609063e-06,-4.973984718322754,0.10702443867921829,0.45126466253260245,0.9510694146156311,0.10702443867921829,0.46034764636731657,0.9377627372741699
Arfgef1,0.3896736204624176,0.30840855836868286,0.39944687485694885,0.49239111132599656,-1.044716715812683,0.39944687485694885,4.829261218768323e-05,4.335873603820801,0.39944687485694885,6.20621591283027e-05,4.280558109283447
Prex2,0.004531997721642256,0.00146062474232167,1.635777473449707,0.9979031040791063,0.05547960102558136,1.635777473449707,0.2476283668648476,1.4430325031280518,1.635777473449707,0.2513985591044135,1.4368252754211426
A830018L16Rik,0.0,0.00023529233294539154,-17.844270706176758,0.9979031040791063,0.03728467971086502,-17.844270706176758,0.42362857917163443,-1.0,-17.844270706176758,0.4521497782789481,-0.951630175113678
Slco5a1,0.0,0.001027936115860939,-19.972061157226562,0.9979031040791063,0.03728467971086502,-19.972061157226562,0.42362857917163443,-1.0,-19.972061157226562,0.4521497782789481,-0.951630175113678
Ncoa2,0.4163669943809509,0.2803468108177185,0.674445629119873,0.16054008271306852,1.7073101997375488,0.674445629119873,7.016005132157861e-12,7.1378326416015625,0.674445629119873,1.3161466532192111e-11,7.048303127288818
Tram1,0.8096815943717957,0.853933572769165,-0.11306523531675339,0.9150979847873841,0.5218662023544312,-0.11306523531675339,0.10456538864030196,-1.9177156686782837,-0.11306523531675339,0.11167374919543425,-1.8913631439208984
Lactb2,0.17904449999332428,0.1598195731639862,0.17813338339328766,5.463414514888206e-05,-4.251646518707275,0.17813338339328766,0.2605718053021185,1.4032988548278809,0.17813338339328766,0.27284918552754156,1.3838257789611816
Xkr9,0.0,0.0002999594435095787,-18.194629669189453,0.9979031040791063,0.03728467971086502,-18.194629669189453,0.42362857917163443,-1.0,-18.194629669189453,0.4521497782789481,-0.951630175113678
Eya1,0.0,0.0,0.0,0.9979031040791063,0.07107950747013092,0.0,1.0,0.0,0.0,1.0,0.0
Msc,0.015477901324629784,0.0013168920995667577,3.5652291774749756,0.8047245094206782,0.6499465107917786,3.5652291774749756,0.00030493337000063155,3.8895702362060547,3.5652291774749756,0.0003167104771804906,3.8833141326904297
Trpa1,0.0,0.0,0.0,0.9979031040791063,0.07107950747013092,0.0,1.0,0.0,0.0,1.0,0.0
Terf1,0.22658619284629822,0.23997023701667786,-0.09282512962818146,4.3074177694723313e-08,-5.678098678588867,-0.09282512962818146,0.5002033920137796,-0.8679311275482178,-0.09282512962818146,0.5101008258580875,-0.8541383147239685
Sbspon,0.0,0.0,0.0,0.9979031040791063,0.07107950747013092,0.0,1.0,0.0,0.0,1.0,0.0
4930444P10Rik,0.0,0.0004526424454525113,-18.788341522216797,0.9979031040791063,0.03728467971086502,-18.788341522216797,0.42362857917163443,-1.0,-18.788341522216797,0.4521497782789481,-0.951630175113678
Rpl7,3.101963996887207,3.17470121383667,-0.10969431698322296,4.5985370496360066e-08,-5.666674613952637,-0.10969431698322296,1.2304003793281257e-09,-6.3439106941223145,-0.10969431698322296,2.453719804476556e-09,-6.234575271606445
Rdh10,0.03743572533130646,0.022927913814783096,0.7178284525871277,0.7917833559062,-0.6653972864151001,0.7178284525871277,0.04601008389420024,2.2921390533447266,0.7178284525871277,0.04928602205149186,2.2682783603668213
Stau2,0.002848906209692359,0.005222722422331572,-0.8761072158813477,0.9979031040791063,-0.4198552966117859,-0.8761072158813477,0.3449441657604559,-1.2061823606491089,-0.8761072158813477,0.3596048295310759,-1.1799566745758057
Ube2w,0.1390582174062729,0.09818846732378006,0.5321276187896729,0.04819099848977773,-2.2493696212768555,0.5321276187896729,0.0019874972937894793,3.3729963302612305,0.5321276187896729,0.002309611132422446,3.3325467109680176
Eloc,0.6975942254066467,1.0928122997283936,-0.9746274948120117,8.743610607423845e-50,-15.023040771484375,-0.9746274948120117,3.6249969948787303e-65,-17.936878204345703,-0.9746274948120117,1.2804702314505067e-63,-17.692880630493164
Tmem70,0.12709765136241913,0.25209614634513855,-1.0810515880584717,3.458848262129401e-37,-12.929819107055664,-1.0810515880584717,1.8750419122234745e-20,-9.575124740600586,-1.0810515880584717,1.1743456192983374e-19,-9.377503395080566
Ly96,0.04515102133154869,0.04131326079368591,0.13094216585159302,0.12683433590940088,-1.8237278461456299,0.13094216585159302,0.7179087401347787,0.5256539583206177,0.13094216585159302,0.724107325197709,0.5180063843727112
Pi15,0.0,0.0015232161385938525,-20.5397891998291,0.9979031040791063,-0.06409981846809387,-20.5397891998291,0.10052538909932186,-1.9377049207687378,-20.5397891998291,0.12271866536893607,-1.8439785242080688
Il17a,0.0,0.00077293865615502,-19.56055450439453,0.9979031040791063,0.03728467971086502,-19.56055450439453,0.42362857917163443,-1.0,-19.56055450439453,0.4521497782789481,-0.951630175113678
Il17f,0.0,0.0006984741194173694,-19.414352416992188,0.9979031040791063,0.003489845898002386,-19.414352416992188,0.2585245465888938,-1.413953185081482,-19.414352416992188,0.2887320505859123,-1.3455605506896973
Mcm3,0.20940476655960083,0.9289826154708862,-2.717297315597534,5.909247463125683e-146,-25.9185791015625,-2.717297315597534,1.3157807927582266e-184,-32.09406280517578,-2.717297315597534,2.614409801297546e-172,-31.091428756713867
Paqr8,0.002568651922047138,0.003111260710284114,-0.2768794000148773,0.9979031040791063,-0.12050408124923706,-0.2768794000148773,0.8802691321205675,-0.2921386659145355,-0.2768794000148773,0.8847155432350731,-0.286769300699234
Efhc1,0.0,0.0,0.0,0.9979031040791063,0.07107950747013092,0.0,1.0,0.0,0.0,1.0,0.0
Tram2,0.03355440869927406,0.03585455194115639,-0.09732275456190109,0.0906204977742426,-1.9794882535934448,-0.09732275456190109,0.827287481579051,-0.3668941259384155,-0.09732275456190109,0.8321700566049338,-0.3612513542175293
Tmem14a,0.010772868990898132,0.02732752077281475,-1.3549314737319946,0.060745633835806986,-2.153801679611206,-1.3549314737319946,0.0005773266280174977,-3.7169923782348633,-1.3549314737319946,0.0008383759664648598,-3.6203596591949463
Gsta3,0.0,0.0007440231856890023,-19.50552749633789,0.9979031040791063,0.003489845898002386,-19.50552749633789,0.2730904673902333,-1.3653117418289185,-19.50552749633789,0.3041344423747771,-1.299271821975708
Khdc1a,0.0,0.0,0.0,0.9979031040791063,0.07107950747013092,0.0,1.0,0.0,0.0,1.0,0.0
Khdc1c,0.0,0.0,0.0,0.9979031040791063,0.07107950747013092,0.0,1.0,0.0,0.0,1.0,0.0
Khdc1b,0.0,0.0,0.0,0.9979031040791063,0.07107950747013092,0.0,1.0,0.0,0.0,1.0,0.0
Kcnq5,0.0,0.010624745860695839,-23.348596572875977,0.3456033728282597,-1.2807137966156006,-23.348596572875977,4.337484332770479e-09,-6.156291484832764,-23.348596572875977,2.5676836691845592e-08,-5.858512878417969
Ogfrl1,0.020144758746027946,0.013624430634081364,0.5689252614974976,0.9979031040791063,-0.31402647495269775,0.5689252614974976,0.2560899153604828,1.4219090938568115,0.5689252614974976,0.26373705832309485,1.4048426151275635
B3gat2,0.010987911373376846,0.010953504592180252,0.004549434408545494,0.9201751656814202,-0.5161392688751221,0.004549434408545494,1.0,0.009009551256895065,0.004549434408545494,1.0,0.00886588729918003
Smap1,0.8848470449447632,0.8925212025642395,-0.018803482875227928,0.0684797763475136,2.1031243801116943,-0.018803482875227928,0.8553016619876118,-0.32718485593795776,-0.018803482875227928,0.8592883680134639,-0.3225176930427551
Sdhaf4,0.290433406829834,0.32868045568466187,-0.20748886466026306,1.0819376150514771e-11,-6.986701488494873,-0.20748886466026306,0.051487542113822185,-2.2441892623901367,-0.20748886466026306,0.056350985579466835,-2.2093663215637207
Fam135a,0.0009150684345513582,0.0,19.804182052612305,0.9979031040791063,0.10833436250686646,19.804182052612305,0.42362857917163443,1.0,19.804182052612305,0.4477489005275009,1.0
Lmbrd1,0.14917245507240295,0.127480149269104,0.24271681904792786,0.002860387489619978,-3.220799684524536,0.24271681904792786,0.15126529997738206,1.729265809059143,0.24271681904792786,0.15937578809357478,1.7051026821136475
Phf3,0.6790226101875305,0.5809446573257446,0.30318647623062134,0.001237162177306418,3.461479663848877,0.30318647623062134,4.002076922934091e-05,4.378873348236084,0.30318647623062134,5.1759290275845004e-05,4.322879791259766
Ptp4a1,0.001847239793278277,0.0031251623295247555,-0.7594819068908691,0.9979031040791063,-0.15802738070487976,-0.7594819068908691,0.5753206312559465,-0.7445292472839355,-0.7594819068908691,0.5869424435567442,-0.7288317680358887
Ptp4a1-1,0.01539851538836956,0.013423419557511806,0.19946716725826263,0.9892295010018458,-0.43679746985435486,0.19946716725826263,0.743069654741468,0.48921138048171997,0.19946716725826263,0.7492483413263911,0.48188504576683044
Prim2,0.0524599552154541,0.19064797461032867,-1.9633231163024902,5.4423069770087435e-40,-13.423527717590332,-1.9633231163024902,1.715042671293532e-41,-13.960151672363281,-1.9633231163024902,3.657282061166944e-39,-13.56061840057373
Rab23,0.03352807089686394,0.0324379988014698,0.04847541078925133,0.1329047164249814,-1.8007007837295532,0.04847541078925133,0.9591220876867909,0.17523093521595,0.04847541078925133,0.9613772183683218,0.17272715270519257
Bag2,0.01361806970089674,0.06627322733402252,-2.3211395740509033,1.2242301874327649e-08,-5.895214557647705,-2.3211395740509033,1.5470109490456025e-18,-9.084504127502441,-2.3211395740509033,2.3034540319217e-17,-8.781269073486328
Zfp451,0.1492549031972885,0.1651630401611328,-0.15788839757442474,1.4210242681553888e-09,-6.2484049797058105,-0.15788839757442474,0.3369406873496273,-1.222048044204712,-0.15788839757442474,0.34815796398890486,-1.20292329788208
Bend6,0.0015043570892885327,0.0010207733139395714,0.5598330497741699,0.9979031040791063,0.01064850389957428,0.5598330497741699,0.8035076805394554,0.4004785418510437,0.5598330497741699,0.8071789230710477,0.3967467248439789
Dst,0.00226104399189353,0.0036862187553197145,-0.7061808705329895,0.9979031040791063,-0.08697769790887833,-0.7061808705329895,0.5778745184716075,-0.7404528856277466,-0.7061808705329895,0.592075391229403,-0.7208553552627563
Ccdc115,0.21581383049488068,0.2560448944568634,-0.27677008509635925,5.1886693289224235e-14,-7.716019630432129,-0.27677008509635925,0.01827382832240875,-2.6519479751586914,-0.27677008509635925,0.020802624741878467,-2.6085150241851807
Imp4,0.2683952748775482,0.43268710374832153,-0.8143854141235352,1.240224308474202e-34,-12.461374282836914,-0.8143854141235352,2.6748008416045374e-21,-9.792610168457031,-0.8143854141235352,1.371753720246519e-20,-9.61851692199707
Ptpn18,2.1748008728027344,1.4015127420425415,1.3493913412094116,3.032359363119312e-216,31.587787628173828,1.3493913412094116,5.836594374792724e-235,37.22324752807617,1.3493913412094116,5.873009242679706e-226,36.423709869384766
Prss39,0.0,0.0,0.0,0.9979031040791063,0.07107950747013092,0.0,1.0,0.0,0.0,1.0,0.0
Arhgef4,0.044987645000219345,0.013814324513077736,1.7259604930877686,0.6174902863075947,0.8768163323402405,1.7259604930877686,1.2681538184075533e-05,4.640519618988037,1.7259604930877686,1.4837398499071715e-05,4.609662055969238
Fam168b,0.2566449046134949,0.29266127943992615,-0.21662628650665283,3.73283011448036e-13,-7.45469856262207,-0.21662628650665283,0.05221858165258963,-2.2381420135498047,-0.21662628650665283,0.05701734634285316,-2.204272747039795
Plekhb2,0.20800520479679108,0.30294734239578247,-0.6138465404510498,3.7060734630637605e-26,-10.76542854309082,-0.6138465404510498,5.228883401092578e-09,-6.105724334716797,-0.6138465404510498,9.977462386428412e-09,-6.000319957733154
Hs6st1,0.022025682032108307,0.020130645483732224,0.13116493821144104,0.6168398096884391,-0.8777111768722534,0.13116493821144104,0.8297771420459238,0.36309993267059326,0.13116493821144104,0.8344889840381695,0.3577311635017395
Uggt1,0.2502930462360382,0.2811775207519531,-0.19112692773342133,3.277937743481852e-12,-7.155765056610107,-0.19112692773342133,0.10976739295537105,-1.8938443660736084,-0.19112692773342133,0.11791063374731552,-1.8639997243881226
Neurl3,0.2452387511730194,0.10349497944116592,1.3498424291610718,0.0514155293962832,2.222942352294922,1.3498424291610718,1.9744645853443718e-17,8.820480346679688,1.3498424291610718,3.5961812732050316e-17,8.749029159545898
Arid5a,0.4057977795600891,0.23309077322483063,0.9310715794563293,0.009568994560003404,2.841599464416504,0.9310715794563293,1.5642845015262152e-18,9.106956481933594,0.9310715794563293,3.701337813896648e-18,9.007624626159668
Kansl3,0.2061241865158081,0.17913857102394104,0.22252841293811798,3.337343396864954e-05,-4.364216327667236,0.22252841293811798,0.12527352787741122,1.8261770009994507,0.22252841293811798,0.1327101485835015,1.8019713163375854
Lman2l,0.0343632698059082,0.053001806139945984,-0.638716995716095,0.0005773813624462892,-3.6680965423583984,-0.638716995716095,0.01202808578463561,-2.801229238510132,-0.638716995716095,0.014227228062698993,-2.746377468109131
Cnnm4,0.03363886848092079,0.04567781835794449,-0.45010605454444885,0.0020933769817470397,-3.3126094341278076,-0.45010605454444885,0.11541449639705213,-1.8685609102249146,-0.45010605454444885,0.12438588351614789,-1.8358731269836426
Cnnm3,0.05867805704474449,0.04667201638221741,0.33899980783462524,0.13010759820040804,-1.8111703395843506,0.33899980783462524,0.2166221299694914,1.5211478471755981,0.33899980783462524,0.22530923177307022,1.502320408821106
Ankrd23,0.0029570073820650578,0.003164631314575672,-0.09804927557706833,0.9979031040791063,-0.04960353672504425,-0.09804927557706833,1.0,-0.10714611411094666,-0.09804927557706833,1.0,-0.10513946413993835
Gm42417,0.0,0.0,0.0,0.9979031040791063,0.07107950747013092,0.0,1.0,0.0,0.0,1.0,0.0
Ankrd39,0.09901008009910583,0.12508569657802582,-0.3564302921295166,1.2568089151856077e-09,-6.268150806427002,-0.3564302921295166,0.03184745708149874,-2.4414560794830322,-0.3564302921295166,0.03567952850443127,-2.4002363681793213
Sema4c,0.0013282590080052614,0.006290048360824585,-2.24711537361145,0.9088994915793799,-0.5292336344718933,-2.24711537361145,0.012295272023516997,-2.793703556060791,-2.24711537361145,0.016414667024182365,-2.6952500343322754
Cox5b,1.5835680961608887,2.1400551795959473,-0.9536781907081604,2.5551844691717267e-129,-24.38113784790039,-0.9536781907081604,4.6733987001822666e-123,-26.009096145629883,-0.9536781907081604,1.6305371377928316e-121,-25.766502380371094
Actr1b,0.1277581751346588,0.17156371474266052,-0.4577159285545349,1.3416582462089429e-15,-8.17799186706543,-0.4577159285545349,0.001141479920056509,-3.532094717025757,-0.4577159285545349,0.0014314584467497477,-3.4719440937042236
4933424G06Rik,0.0016858575399965048,0.0007040301570668817,1.2604807615280151,0.9979031040791063,0.07811886072158813,1.2604807615280151,0.5665036581802874,0.759022057056427,1.2604807615280151,0.5718111056842424,0.7531331181526184
Zap70,0.626994252204895,0.7626522183418274,-0.391670823097229,2.6773778587100287e-06,-4.902278900146484,-0.391670823097229,3.99738135538002e-09,-6.153655052185059,-0.391670823097229,6.828890226157657e-09,-6.066747188568115
Tmem131,0.12168792635202408,0.08234994858503342,0.5922053456306458,0.16078355933595262,-1.706475019454956,0.5922053456306458,0.0010780152577173875,3.5493662357330322,0.5922053456306458,0.0012588961213954575,3.509127616882324
Vwa3b,0.0009685104014351964,0.0010292652295902371,-0.08781897276639938,0.9979031040791063,0.07793989032506943,-0.08781897276639938,1.0,-0.05819191783666611,-0.08781897276639938,1.0,-0.05671105906367302
Inpp4a,0.13712507486343384,0.11603867262601852,0.2564181685447693,0.0007326963360085734,-3.6046230792999268,0.2564181685447693,0.14657999029502466,1.7455191612243652,0.2564181685447693,0.15407300427307555,1.7229669094085693
Coa5,0.21751627326011658,0.29364559054374695,-0.4902050197124481,9.412474071105026e-21,-9.528055191040039,-0.4902050197124481,4.107382742765876e-06,-4.873469352722168,-0.4902050197124481,6.212156554678764e-06,-4.79083776473999
Unc50,0.31779614090919495,0.3679802417755127,-0.24979165196418762,5.706775036193595e-12,-7.077854633331299,-0.24979165196418762,0.008001701105090003,-2.939939260482788,-0.24979165196418762,0.009187628988451341,-2.8975932598114014
Mgat4a,0.06057816743850708,0.028071966022253036,1.133289098739624,0.9979031040791063,0.033287759870290756,1.133289098739624,9.215939924622638e-05,4.184441089630127,1.133289098739624,0.0001085071360362227,4.14905309677124
2010300C02Rik,0.017212769016623497,0.02511252462863922,-0.5506464838981628,0.3199633115130161,-1.3284679651260376,-0.5506464838981628,0.18049083872858712,-1.627424716949463,-0.5506464838981628,0.19485113895146047,-1.5908162593841553
Tsga10,0.029170535504817963,0.020060738548636436,0.5467354655265808,0.5946183637153749,-0.9063159823417664,0.5467354655265808,0.20028257351693482,1.5671840906143188,0.5467354655265808,0.20771547322912526,1.5510149002075195
Lipt1,0.003470298368483782,0.010881354101002216,-1.654078483581543,0.5299048615757171,-0.992219865322113,-1.654078483581543,0.010702547848752223,-2.841749429702759,-1.654078483581543,0.01355644420734826,-2.7637476921081543
Mitd1,0.213002547621727,0.38127321004867554,-0.9673377275466919,2.096266225005265e-43,-14.002216339111328,-0.9673377275466919,1.2255006582750828e-22,-10.114856719970703,-0.9673377275466919,8.163814642071394e-22,-9.919754028320312
Mrpl30,0.7834551334381104,0.8623261451721191,-0.20299221575260162,0.451987553407215,-1.104103684425354,-0.20299221575260162,0.001278055127318177,-3.5009729862213135,-0.20299221575260162,0.0015217850261286855,-3.455065965652466
Txndc9,0.43485331535339355,0.627826452255249,-0.6813052892684937,8.907043356312639e-24,-10.238044738769531,-0.6813052892684937,9.205406438261012e-21,-9.668267250061035,-0.6813052892684937,3.448431251982845e-20,-9.5247163772583
Eif5b,0.5851173996925354,0.9270790815353394,-0.941417932510376,1.2706137687192978e-37,-13.007550239562988,-0.941417932510376,1.3423126224555305e-45,-14.733372688293457,-0.941417932510376,3.175890930985459e-44,-14.492748260498047
Rev1,0.041632313281297684,0.05360007286071777,-0.37323254346847534,0.005196857980088051,-3.0386714935302734,-0.37323254346847534,0.19081410369598376,-1.5957573652267456,-0.37323254346847534,0.20246491621007562,-1.567155361175537
Aff3,0.02069757878780365,0.0863998681306839,-2.109384059906006,1.8199885422779018e-07,-5.420058727264404,-2.109384059906006,9.701096120469823e-17,-8.599035263061523,-2.109384059906006,1.1315365949332459e-15,-8.307756423950195
Chst10,0.044587619602680206,0.03202708438038826,0.4864690601825714,0.3988806945970238,-1.1885758638381958,0.4864690601825714,0.13078173422704195,1.8036631345748901,0.4864690601825714,0.13740800383345164,1.783459186553955
Pdcl3,0.3451470136642456,0.5549407005310059,-0.8477676510810852,1.847561632788344e-32,-12.049006462097168,-0.8477676510810852,1.6937040045645765e-27,-11.23279094696045,-0.8477676510810852,1.2765983351996769e-26,-11.041448593139648
Rpl31,1.5939067602157593,2.0397887229919434,-0.7698505520820618,2.4361872747868985e-74,-18.431547164916992,-0.7698505520820618,6.667032168283935e-78,-19.87326431274414,-0.7698505520820618,1.881995529028988e-76,-19.64647102355957
Tbc1d8,0.0,0.001704061753116548,-20.7017765045166,0.9979031040791063,0.003489845898002386,-20.7017765045166,0.37404016117543004,-1.1492044925689697,-20.7017765045166,0.405429998036894,-1.0936176776885986
Cnot11,0.14333313703536987,0.271702378988266,-1.01845383644104,8.10152662061431e-36,-12.680310249328613,-1.01845383644104,1.0057447589507129e-20,-9.6436767578125,-1.01845383644104,6.216681366841841e-20,-9.448296546936035
Rnf149,0.132524311542511,0.13955873250961304,-0.0798046886920929,1.0070829796224165e-07,-5.528065204620361,-0.0798046886920929,0.695240341801471,-0.5591111779212952,-0.0798046886920929,0.7022871444088808,-0.5506419539451599
Rfx8,0.0,0.0007414863794110715,-19.50059700012207,0.9979031040791063,0.003489845898002386,-19.50059700012207,0.2784892396602553,-1.3523410558700562,-19.50059700012207,0.3091643713979675,-1.2869285345077515
Map4k4,0.6344596147537231,0.6554301381111145,-0.06365544348955154,0.286888034677714,-1.393074870109558,-0.06365544348955154,0.4827414806047547,-0.8974493741989136,-0.06365544348955154,0.4935241901140385,-0.8817599415779114
Il1r2,0.002049872884526849,0.00683771725744009,-1.7414361238479614,0.7964539837785967,-0.6599686145782471,-1.7414361238479614,0.024008277867740273,-2.54988956451416,-1.7414361238479614,0.029510039284904466,-2.4758141040802
Il1r1,0.0,0.0,0.0,0.9979031040791063,0.07107950747013092,0.0,1.0,0.0,0.0,1.0,0.0
Il1rl2,0.014218389056622982,0.01834665611386299,-0.3707451820373535,0.2703499338297224,-1.4276154041290283,-0.3707451820373535,0.43848554932340456,-0.9732140898704529,-0.3707451820373535,0.4521497782789481,-0.957731306552887
Il1rl1,0.016839317977428436,0.11779779195785522,-2.880049705505371,1.9588563890078932e-17,-8.682677268981934,-2.880049705505371,5.134886871810145e-34,-12.600678443908691,-2.880049705505371,1.5812947681794237e-31,-12.129775047302246
Il18r1,1.2728732824325562,0.841774046421051,0.9613227844238281,1.1376987103222205e-62,16.89837074279785,0.9613227844238281,6.4340259864881076e-55,16.32221031188965,0.9613227844238281,1.6205118953493363e-53,16.08905029296875
Il18rap,1.3688020706176758,0.4145283102989197,2.5123393535614014,8.15707664004664e-174,28.301456451416016,2.5123393535614014,7.533384520591683e-209,36.396785736083984,2.5123393535614014,3.391466226212116e-207,36.07777404785156
Slc9a2,0.0006657650810666382,0.0,19.345136642456055,0.9979031040791063,0.10833436250686646,19.345136642456055,0.42362857917163443,1.0,19.345136642456055,0.4477489005275009,1.0
Mfsd9,0.0031718274112790823,0.0005695593426935375,2.47927188873291,0.9979031040791063,0.15274786949157715,2.47927188873291,0.2155116858225031,1.5245020389556885,2.47927188873291,0.21894437569046116,1.5198683738708496
Mrps9,0.26337558031082153,0.38225257396698,-0.6277616620063782,7.207633117090231e-26,-10.702909469604492,-0.6277616620063782,9.548025085614477e-12,-7.087121486663818,-0.6277616620063782,2.180684804694448e-11,-6.9693217277526855
Gpr45,0.0,0.0007822592742741108,-19.57785415649414,0.9979031040791063,-0.030304986983537674,-19.57785415649414,0.178830401852557,-1.633254051208496,-19.57785415649414,0.20679713014344814,-1.5542539358139038
Tgfbrap1,0.0869692713022232,0.06690855324268341,0.3929714858531952,0.05382790558504709,-2.2037930488586426,0.3929714858531952,0.07253409406250816,2.091604709625244,0.3929714858531952,0.07764135862376431,2.066068649291992
AI597479,0.02886841632425785,0.02970159985125065,-0.04165252298116684,0.11847401013078106,-1.8560014963150024,-0.04165252298116684,0.9844093800246843,-0.1380770057439804,-0.04165252298116684,0.9861633079530273,-0.13615576922893524
Fhl2,0.15136395394802094,0.34998619556427,-1.358530879020691,4.482736800069288e-47,-14.598681449890137,-1.358530879020691,6.0260611487857405e-37,-13.120361328125,-1.358530879020691,3.851845916623043e-35,-12.789613723754883
Nck2,0.17724061012268066,0.06022882089018822,1.643259048461914,0.007242953278525329,2.933260202407837,1.643259048461914,1.6786752213611034e-19,9.378926277160645,1.643259048461914,3.092382214646892e-19,9.309829711914062
Uxs1,0.03641529753804207,0.05775967240333557,-0.6810354590415955,0.00010420562041860344,-4.100002288818359,-0.6810354590415955,0.004815513965966263,-3.104097366333008,-0.6810354590415955,0.005941793041536559,-3.0412557125091553
Tpp2,0.6829693913459778,0.6374438405036926,0.13594990968704224,0.13493167070419645,1.793571949005127,0.13594990968704224,0.08949583619588923,1.9953066110610962,0.13594990968704224,0.0953713730425578,1.9695013761520386
Mettl21c,0.0015303560066968203,0.003350520972162485,-1.131831169128418,0.9979031040791063,-0.19206082820892334,-1.131831169128418,0.41041331562245004,-1.0812256336212158,-1.131831169128418,0.42612049865868357,-1.0557920932769775
Gm8251,0.01237124390900135,0.02995258755981922,-1.2884169816970825,0.32099665353218404,-1.326499342918396,-1.2884169816970825,0.005298370928147231,-3.0742075443267822,-1.2884169816970825,0.007097215239616445,-2.9839634895324707
Tex30,0.24611127376556396,0.43603456020355225,-0.9699042439460754,1.7763756512366666e-36,-12.800844192504883,-0.9699042439460754,1.0756642773857605e-28,-11.481461524963379,-0.9699042439460754,1.1931861562641535e-27,-11.260066986083984
Poglut2,0.012768964283168316,0.026102755218744278,-1.0412101745605469,0.040144527030105306,-2.3220300674438477,-1.0412101745605469,0.003296229315858352,-3.221762180328369,-1.0412101745605469,0.004225902463943801,-3.1490540504455566
