gene_names,A5T,A8P,wilcoxon_logfc,wilcoxon_padj,wilcoxon_score,t-test_logfc,t-test_padj,t-test_score,t-test_overestim_var_logfc,t-test_overestim_var_padj,t-test_overestim_var_score
Vcpip1,0.23210583627223969,0.22795207798480988,-0.029163416475057602,3.4641237999464717e-07,-5.335765361785889,-0.029163416475057602,0.8974427996052223,-0.25659888982772827,-0.029163416475057602,0.9011938067639236,-0.25228291749954224
Sgk3,0.058018408715724945,0.03053252026438713,-0.9461371302604675,0.0004929300347595182,-3.7421886920928955,-0.9461371302604675,0.0005317195214689938,-3.7933409214019775,-0.9461371302604675,0.0007809002660218743,-3.6955013275146484
Mcmdc2,0.0016362781170755625,0.001471830764785409,-0.15292491018772125,0.9976967267654268,0.08137007802724838,-0.15292491018772125,0.991835654678693,-0.11539474874734879,-0.15292491018772125,0.9941540042831677,-0.11257516592741013
Ppp1r42,0.0,0.0,0.0,0.9976967267654268,0.07107950747013092,0.0,1.0,0.0,0.0,1.0,0.0
Cops5,0.5033185482025146,0.29374974966049194,-0.9380688667297363,1.5711297812892359e-32,-12.10827350616455,-0.9380688667297363,3.1668978048658825e-28,-11.417813301086426,-0.9380688667297363,3.910206983269305e-27,-11.186861038208008
Cspp1,0.23554247617721558,0.23314376175403595,-0.016565315425395966,3.4598697493486944e-07,-5.336033821105957,-0.016565315425395966,0.9727478042526517,-0.14599642157554626,-0.016565315425395966,0.974892880773839,-0.14352725446224213
Arfgef1,0.28838595747947693,0.3896736204624176,0.5114492177963257,0.9976967267654268,0.28628668189048767,0.5114492177963257,6.599397082797855e-07,5.291615962982178,0.5114492177963257,9.948728498245087e-07,5.215917587280273
Prex2,0.0012426442699506879,0.004531997721642256,1.8691068887710571,0.9976967267654268,0.1563570201396942,1.8691068887710571,0.23960848366754875,1.4922466278076172,1.8691068887710571,0.2463585904037616,1.4810872077941895
A830018L16Rik,0.0,0.0,0.0,0.9976967267654268,0.07107950747013092,0.0,1.0,0.0,0.0,1.0,0.0
Slco5a1,0.0,0.0,0.0,0.9976967267654268,0.07107950747013092,0.0,1.0,0.0,0.0,1.0,0.0
Ncoa2,0.2679012417793274,0.4163669943809509,0.7493441104888916,0.03108099450582925,2.445039749145508,0.7493441104888916,2.278576534200391e-13,7.661782741546631,0.7493441104888916,5.053545648858406e-13,7.556158065795898
Tram1,0.8232439160346985,0.8096815943717957,-0.035065025091171265,0.4192806197682003,1.175302505493164,-0.035065025091171265,0.7020989786761693,-0.5596386790275574,-0.035065025091171265,0.7102150339697506,-0.5500494241714478
Lactb2,0.13119958341121674,0.17904449999332428,0.483959823846817,0.025815156339382164,-2.5157315731048584,0.483959823846817,0.0012303460411778888,3.5633182525634766,0.483959823846817,0.0014643892428572837,3.519205093383789
Xkr9,0.00019025873916689306,0.0,-17.537748336791992,0.9976967267654268,0.03728467971086502,-17.537748336791992,0.4343290937067897,-1.0,-17.537748336791992,0.4636388466478116,-0.951630175113678
Eya1,0.00017874313925858587,0.0,-17.44766616821289,0.9976967267654268,0.03728467971086502,-17.44766616821289,0.4343290937067897,-1.0,-17.44766616821289,0.4636388466478116,-0.951630175113678
Msc,0.004633596632629633,0.015477901324629784,1.7478408813476562,0.9976967267654268,0.3168899416923523,1.7478408813476562,0.01257252737209142,2.8366684913635254,1.7478408813476562,0.013470326473294998,2.8189353942871094
Trpa1,0.0001204355139634572,0.0,-16.878000259399414,0.9976967267654268,0.03728467971086502,-16.878000259399414,0.4343290937067897,-1.0,-16.878000259399414,0.4636388466478116,-0.951630175113678
Terf1,0.2499292939901352,0.22658619284629822,-0.15896663069725037,4.115803939998049e-09,-6.112987041473389,-0.15896663069725037,0.24540499369779395,-1.4770069122314453,-0.15896663069725037,0.2578783655113907,-1.4511208534240723
Sbspon,0.0,0.0,0.0,0.9976967267654268,0.07107950747013092,0.0,1.0,0.0,0.0,1.0,0.0
4930444P10Rik,0.00036721338983625174,0.0,-18.486528396606445,0.9976967267654268,0.003489845898002386,-18.486528396606445,0.27213209488520035,-1.4049350023269653,-18.486528396606445,0.3037195481532506,-1.336978554725647
Rpl7,3.212111234664917,3.101963996887207,-0.1659753918647766,6.139500470310505e-15,-8.030433654785156,-0.1659753918647766,1.2541069888897563e-17,-8.880285263061523,-0.1659753918647766,6.82681481666791e-17,-8.685309410095215
Rdh10,0.027899209409952164,0.03743572533130646,0.43110811710357666,0.6645417593693472,-0.8363698720932007,0.43110811710357666,0.2643798155843154,1.4291259050369263,0.43110811710357666,0.2749822598558835,1.4085111618041992
Stau2,0.0038739668671041727,0.002848906209692359,-0.44414326548576355,0.9976967267654268,-0.31894806027412415,-0.44414326548576355,0.7007691719585373,-0.5616544485092163,-0.44414326548576355,0.7089228159465945,-0.5519982576370239
Ube2w,0.08783688396215439,0.1390582174062729,0.700437068939209,0.3502012724480967,-1.2902884483337402,0.700437068939209,8.901778753610479e-05,4.245046138763428,0.700437068939209,0.00011139364436746215,4.195512771606445
Eloc,0.9894945025444031,0.6975942254066467,-0.7441132068634033,1.0037570494746522e-27,-11.144688606262207,-0.7441132068634033,5.8354435245421e-33,-12.409834861755371,-0.7441132068634033,7.870987475491385e-32,-12.185612678527832
Tmem70,0.21754257380962372,0.12709765136241913,-0.8424752950668335,5.98428000961494e-26,-10.768173217773438,-0.8424752950668335,2.057958396558376e-11,-7.018124580383301,-0.8424752950668335,5.442556557580913e-11,-6.878589153289795
Ly96,0.026511309668421745,0.04515102133154869,0.7816768884658813,0.8673230675833473,-0.5962565541267395,0.7816768884658813,0.019483406382583363,2.6781375408172607,0.7816768884658813,0.02143566828831512,2.6488096714019775
Pi15,0.0,0.0,0.0,0.9976967267654268,0.07107950747013092,0.0,1.0,0.0,0.0,1.0,0.0
Il17a,0.0,0.0,0.0,0.9976967267654268,0.07107950747013092,0.0,1.0,0.0,0.0,1.0,0.0
Il17f,0.00032264809124171734,0.0,-18.29983901977539,0.9976967267654268,0.03728467971086502,-18.29983901977539,0.4343290937067897,-1.0,-18.29983901977539,0.4636388466478116,-0.951630175113678
Mcm3,0.8140524625778198,0.20940476655960083,-2.431971311569214,2.556143344021042e-99,-21.383956909179688,-2.431971311569214,3.6439090576055234e-129,-26.117511749267578,-2.431971311569214,2.1540198667409868e-120,-25.273107528686523
Paqr8,0.0017859021900221705,0.002568651922047138,0.5249226689338684,0.9976967267654268,0.014317316003143787,0.5249226689338684,0.7734612633159584,0.4526810348033905,0.5249226689338684,0.7790398780497979,0.446565181016922
Efhc1,0.00019863290071953088,0.0,-17.599895477294922,0.9976967267654268,0.03728467971086502,-17.599895477294922,0.4343290937067897,-1.0,-17.599895477294922,0.4636388466478116,-0.951630175113678
Tram2,0.03541070222854614,0.03355440869927406,-0.07902979105710983,0.06100064855303847,-2.1734580993652344,-0.07902979105710983,0.871666977667276,-0.2974694073200226,-0.07902979105710983,0.8756957130098616,-0.29299047589302063
Tmem14a,0.01951824128627777,0.010772868990898132,-0.8637446761131287,0.2238110814905159,-1.5516988039016724,-0.8637446761131287,0.07310345613890211,-2.1310646533966064,-0.8637446761131287,0.082109795265972,-2.0844993591308594
Gsta3,0.0,0.0,0.0,0.9976967267654268,0.07107950747013092,0.0,1.0,0.0,0.0,1.0,0.0
Khdc1a,0.0008131008944474161,0.0,-19.633663177490234,0.9976967267654268,-0.030304986983537674,-19.633663177490234,0.1726327845927967,-1.688022255897522,-19.633663177490234,0.2019121300423529,-1.6063729524612427
Khdc1c,0.0,0.0,0.0,0.9976967267654268,0.07107950747013092,0.0,1.0,0.0,0.0,1.0,0.0
Khdc1b,0.00019545276882126927,0.0,-17.576608657836914,0.9976967267654268,0.03728467971086502,-17.576608657836914,0.4343290937067897,-1.0,-17.576608657836914,0.4636388466478116,-0.951630175113678
Kcnq5,0.005432929843664169,0.0,-22.377220153808594,0.7737839584816593,-0.7062016129493713,-22.377220153808594,2.7815175017069136e-05,-4.518883228302002,-22.377220153808594,7.40536069847832e-05,-4.300305366516113
Ogfrl1,0.06825707852840424,0.020144758746027946,-1.7955354452133179,4.336312205188054e-06,-4.838656425476074,-1.7955354452133179,1.7788123664762684e-11,-7.039832592010498,-1.7955354452133179,8.701357903057946e-11,-6.8110246658325195
B3gat2,0.00698050856590271,0.010987911373376846,0.6574081182479858,0.9976967267654268,-0.21422284841537476,0.6574081182479858,0.4001664981907684,1.1191754341125488,0.6574081182479858,0.40931937730430434,1.1066135168075562
Smap1,0.713141679763794,0.8848470449447632,0.4514177143573761,5.117380889590594e-16,8.3396577835083,0.4514177143573761,1.167249794747893e-11,7.104958534240723,0.4514177143573761,2.6452051805130437e-11,6.988827705383301
Sdhaf4,0.2709548771381378,0.290433406829834,0.11486202478408813,0.00014665073353984046,-4.049384593963623,0.11486202478408813,0.3850327144414238,1.147355318069458,0.11486202478408813,0.39704729877249867,1.129860281944275
Fam135a,0.00015510628873016685,0.0009150684345513582,2.5611629486083984,0.9976967267654268,0.07456935942173004,2.5611629486083984,0.5402525696222777,0.8188181519508362,2.5611629486083984,0.5431951864539241,0.817628800868988
Lmbrd1,0.10448180884122849,0.14917245507240295,0.5466482043266296,0.0819878016223262,-2.0443637371063232,0.5466482043266296,0.0009630625396957398,3.6317570209503174,0.5466482043266296,0.001158960522199773,3.586183547973633
Phf3,0.6194485425949097,0.6790226101875305,0.18006618320941925,0.09203606673636797,1.9927616119384766,0.18006618320941925,0.027560487590267947,2.5444138050079346,0.18006618320941925,0.03109659670444284,2.503796100616455
Ptp4a1,0.0035956413485109806,0.001847239793278277,-0.9621394276618958,0.9976967267654268,-0.2255573868751526,-0.9621394276618958,0.4606081743536114,-0.9530836343765259,-0.9621394276618958,0.47615623370066307,-0.9296272993087769
Ptp4a1-1,0.017144236713647842,0.01539851538836956,-0.15619531273841858,0.6073209183146638,-0.9068528413772583,-0.15619531273841858,0.8035882225883421,-0.4052715599536896,-0.15619531273841858,0.8101811526118026,-0.3974810838699341
Prim2,0.17055627703666687,0.0524599552154541,-1.7877306938171387,2.276312628399372e-33,-12.268925666809082,-1.7877306938171387,1.3387269835589314e-31,-12.114324569702148,-1.7877306938171387,7.154534320418113e-30,-11.775290489196777
Rab23,0.029411153867840767,0.03352807089686394,0.1919914186000824,0.3175888947577016,-1.348989486694336,0.1919914186000824,0.6496691238024349,0.641615629196167,0.1919914186000824,0.6582345885465883,0.6310675144195557
Bag2,0.03775155171751976,0.01361806970089674,-1.4884966611862183,0.00041214491776707526,-3.7888689041137695,-1.4884966611862183,2.3550701822741724e-06,-5.035021781921387,-1.4884966611862183,4.610233071425271e-06,-4.903078079223633
Zfp451,0.16133162379264832,0.1492549031972885,-0.12118791788816452,9.41760831894356e-07,-5.144301414489746,-0.12118791788816452,0.49865146679724803,-0.8890675902366638,-0.12118791788816452,0.5103430491872831,-0.8726670742034912
Bend6,0.0037405265029519796,0.0015043570892885327,-1.3157074451446533,0.9976967267654268,-0.12453082203865051,-1.3157074451446533,0.33527821273487945,-1.248145580291748,-1.3157074451446533,0.3572370059709352,-1.2091881036758423
Dst,0.0017547323368489742,0.00226104399189353,0.36610332131385803,0.9976967267654268,0.014138350263237953,0.36610332131385803,0.8667086745862042,0.30537575483322144,0.36610332131385803,0.8715469610973839,0.2997291386127472
Ccdc115,0.2451810985803604,0.21581383049488068,-0.20605754852294922,2.3334043016981433e-11,-6.9156813621521,-0.20605754852294922,0.11291169177218714,-1.919489860534668,-0.20605754852294922,0.12248314851614049,-1.886968970298767
Imp4,0.39937376976013184,0.2683952748775482,-0.6731088757514954,2.705368415255764e-21,-9.704605102539062,-0.6731088757514954,3.394351873052781e-13,-7.598909854888916,-0.6731088757514954,1.0283618993540993e-12,-7.451028347015381
Ptpn18,1.6083492040634155,2.1748008728027344,0.9655174612998962,5.194048788900489e-119,23.426589965820312,0.9655174612998962,1.9595670667259422e-120,24.998088836669922,0.9655174612998962,3.412659867987138e-114,24.3501033782959
Prss39,0.0,0.0,0.0,0.9976967267654268,0.07107950747013092,0.0,1.0,0.0,0.0,1.0,0.0
Arhgef4,0.012449553236365318,0.044987645000219345,1.8770182132720947,0.5133111703355239,1.034008502960205,1.8770182132720947,7.516455163951192e-06,4.800660610198975,1.8770182132720947,9.049913483402055e-06,4.7649641036987305
Fam168b,0.2832877039909363,0.2566449046134949,-0.1625768095254898,1.3008762189519267e-09,-6.300543785095215,-0.1625768095254898,0.1976689218575034,-1.6068470478057861,-0.1625768095254898,0.210633221196212,-1.5792746543884277
Plekhb2,0.2200593799352646,0.20800520479679108,-0.09027848392724991,3.2016221647702337e-10,-6.5208516120910645,-0.09027848392724991,0.5545479779603271,-0.7958099246025085,-0.09027848392724991,0.5639190851184713,-0.7834750413894653
Hs6st1,0.028779489919543266,0.022025682032108307,-0.3907468914985657,0.3011636643504072,-1.3811438083648682,-0.3907468914985657,0.3767286446820732,-1.1638591289520264,-0.3907468914985657,0.39235474051284075,-1.1388602256774902
Uggt1,0.25655055046081543,0.2502930462360382,-0.04032907262444496,2.8260304819165475e-08,-5.7866716384887695,-0.04032907262444496,0.817016476834443,-0.3838854432106018,-0.04032907262444496,0.8221547701673687,-0.3778478503227234
Neurl3,0.22562512755393982,0.2452387511730194,0.13496214151382446,0.10269202486458953,-1.943187952041626,0.13496214151382446,0.4343290937067897,1.0219897031784058,0.13496214151382446,0.46146922533837764,1.0008678436279297
Arid5a,0.3336518406867981,0.4057977795600891,0.33765941858291626,0.9976967267654268,0.013959383592009544,0.33765941858291626,0.002236879537697355,3.3900792598724365,0.33765941858291626,0.002825582998303275,3.325726270675659
Kansl3,0.16566526889801025,0.2061241865158081,0.34533146023750305,0.01726714000900527,-2.663259506225586,0.34533146023750305,0.020040958734158357,2.667091131210327,0.34533146023750305,0.022717620629911825,2.6267008781433105
Lman2l,0.057920750230550766,0.0343632698059082,-0.7703368663787842,0.00010050764658843066,-4.141283988952637,-0.7703368663787842,0.0026270345919836274,-3.342100143432617,-0.7703368663787842,0.003442845518930538,-3.2657504081726074
Cnnm4,0.04279391095042229,0.03363886848092079,-0.3539222478866577,0.015315706726163463,-2.705793857574463,-0.3539222478866577,0.27589730587127026,-1.3895748853683472,-0.3539222478866577,0.29428990531841237,-1.3633044958114624
Cnnm3,0.0569942370057106,0.05867805704474449,0.04323132336139679,0.03236848843980599,-2.429081916809082,0.04323132336139679,0.9377667674124243,0.19844362139701843,0.04323132336139679,0.9407341313953099,0.1949775516986847
Ankrd23,0.0023521115072071552,0.0029570073820650578,0.3306179344654083,0.9976967267654268,0.051423028111457825,0.3306179344654083,0.878975101387765,0.28620895743370056,0.3306179344654083,0.8845138862474816,0.27944353222846985
Gm42417,0.0,0.0,0.0,0.9976967267654268,0.07107950747013092,0.0,1.0,0.0,0.0,1.0,0.0
Ankrd39,0.11121939867734909,0.09901008009910583,-0.1767226606607437,7.681830221289529e-07,-5.184001922607422,-0.1767226606607437,0.3933177447747605,-1.132076382637024,-0.1767226606607437,0.4061679454577573,-1.1122417449951172
Sema4c,0.00076720817014575,0.0013282590080052614,0.792250394821167,0.9976967267654268,0.04438368231058121,0.792250394821167,0.7190392477026757,0.5349414944648743,0.792250394821167,0.724007759766419,0.5300232768058777
Cox5b,2.011814832687378,1.5835680961608887,-0.7421031594276428,7.341800980357609e-80,-19.153467178344727,-0.7421031594276428,1.3078539020987167e-58,-16.857439041137695,-0.7421031594276428,3.1599208670343157e-56,-16.500606536865234
Actr1b,0.16888347268104553,0.1277581751346588,-0.43301141262054443,1.3215716100461691e-14,-7.933165550231934,-0.43301141262054443,0.003322093664700861,-3.271691083908081,-0.43301141262054443,0.004091415932206363,-3.2131221294403076
4933424G06Rik,0.0012013461673632264,0.0016858575399965048,0.4891800582408905,0.9976967267654268,-0.0230866726487875,0.4891800582408905,0.8259800621360346,0.3697948157787323,0.4891800582408905,0.8294078360763062,0.3665219247341156
Zap70,0.6408282518386841,0.626994252204895,-0.04251182824373245,0.9976967267654268,-0.3347269296646118,-0.04251182824373245,0.6705720273110838,-0.6096888780593872,-0.04251182824373245,0.6786760230464767,-0.5998477339744568
Tmem131,0.12355488538742065,0.12168792635202408,-0.023340171203017235,2.9585685961660906e-05,-4.426138877868652,-0.023340171203017235,0.9674613449391942,-0.15465840697288513,-0.023340171203017235,0.9696272577392062,-0.15196120738983154
Vwa3b,0.002700646175071597,0.0009685104014351964,-1.4807140827178955,0.9976967267654268,-0.023504260927438736,-1.4807140827178955,0.37378070676835357,-1.169477105140686,-1.4807140827178955,0.39891198791116417,-1.125990390777588
Inpp4a,0.10860856622457504,0.13712507486343384,0.3573458790779114,0.0061639620265924915,-3.0111403465270996,0.3573458790779114,0.04611375248308039,2.335341691970825,0.3573458790779114,0.05055609375275807,2.3033108711242676
Coa5,0.27804720401763916,0.21751627326011658,-0.3996717631816864,7.617039030146217e-16,-8.291038513183594,-0.3996717631816864,0.0005564498236424353,-3.781687021255493,-0.3996717631816864,0.0007367556543900015,-3.7116501331329346
Unc50,0.3330972194671631,0.31779614090919495,-0.07947671413421631,2.8647167375644855e-06,-4.923486709594727,-0.07947671413421631,0.5030022007760203,-0.8813567757606506,-0.07947671413421631,0.5130988286706615,-0.8676146864891052
Mgat4a,0.0749579444527626,0.06057816743850708,-0.31777364015579224,0.003934418543455546,-3.1524643898010254,-0.31777364015579224,0.21977374561287596,-1.5435268878936768,-0.31777364015579224,0.23417958085775448,-1.510887622833252
2010300C02Rik,0.049196790903806686,0.017212769016623497,-1.5382843017578125,0.00031981750140109113,-3.854102373123169,-1.5382843017578125,8.987039860820778e-08,-5.6594109535217285,-1.5382843017578125,2.3088719837436527e-07,-5.492546558380127
Tsga10,0.014611311256885529,0.029170535504817963,1.0079667568206787,0.9976967267654268,-0.1848425269126892,1.0079667568206787,0.027964727978308766,2.5389983654022217,1.0079667568206787,0.03023831139427916,2.5156362056732178
Lipt1,0.010174408555030823,0.003470298368483782,-1.5566545724868774,0.7304210127082986,-0.7570281028747559,-1.5566545724868774,0.04332089958767597,-2.361950159072876,-1.5566545724868774,0.05221781539957973,-2.2892048358917236
Mitd1,0.31304603815078735,0.213002547621727,-0.6308301091194153,6.107946764987438e-23,-10.093887329101562,-0.6308301091194153,1.3676357924018821e-08,-5.992619514465332,-0.6308301091194153,2.765496843766492e-08,-5.8757548332214355
Mrpl30,0.9322127103805542,0.7834551334381104,-0.37326979637145996,0.00029693936101599745,-3.8730428218841553,-0.37326979637145996,1.1509233916808407e-09,-6.405465602874756,-0.37326979637145996,2.152644378234436e-09,-6.307451248168945
Txndc9,0.5587594509124756,0.43485331535339355,-0.45844799280166626,1.2470668219096916e-11,-7.006387710571289,-0.45844799280166626,1.565531301421135e-08,-5.970089435577393,-0.45844799280166626,2.9384406063901556e-08,-5.865667819976807
Eif5b,0.8626731634140015,0.5851173996925354,-0.7842418551445007,4.928022738611811e-25,-10.567014694213867,-0.7842418551445007,1.3402018679975578e-28,-11.502839088439941,-0.7842418551445007,1.4197799607457763e-27,-11.2861328125
Rev1,0.058403339236974716,0.041632313281297684,-0.5005456805229187,0.006403048725200649,-2.999119758605957,-0.5005456805229187,0.07850078571457224,-2.097949504852295,-0.5005456805229187,0.08790741588464003,-2.0523672103881836
Aff3,0.04509354382753372,0.02069757878780365,-1.1411532163619995,0.13737215607891992,-1.8053539991378784,-1.1411532163619995,0.0010021737686842999,-3.619110584259033,-1.1411532163619995,0.0014971846805228238,-3.511904001235962
Chst10,0.060802098363637924,0.044587619602680206,-0.45927682518959045,0.0035255870109491623,-3.186497688293457,-0.45927682518959045,0.09357113140854093,-2.0141961574554443,-0.45927682518959045,0.10362473831887344,-1.971971035003662
Pdcl3,0.4781864285469055,0.3451470136642456,-0.572895348072052,3.484525312662613e-16,-8.38615894317627,-0.572895348072052,2.0798839626695003e-11,-7.018247604370117,-0.572895348072052,5.010000968224058e-11,-6.891952037811279
Rpl31,2.104137420654297,1.5939067602157593,-0.8760655522346497,6.619168074304691e-94,-20.785640716552734,-0.8760655522346497,1.1752260109428154e-96,-22.447864532470703,-0.8760655522346497,1.0281433537527135e-94,-22.1691951751709
Tbc1d8,0.001605273224413395,0.0,-20.61554718017578,0.9976967267654268,-0.030304986983537674,-20.61554718017578,0.18849547602805525,-1.636522889137268,-20.61554718017578,0.21809360183840382,-1.557364583015442
Cnot11,0.22985485196113586,0.14333313703536987,-0.7457029223442078,7.4781219558788e-24,-10.302383422851562,-0.7457029223442078,4.45774427128223e-10,-6.551930904388428,-0.7457029223442078,1.0435130349796764e-09,-6.4222846031188965
Rnf149,0.16087697446346283,0.132524311542511,-0.30065295100212097,2.1731287997072164e-10,-6.580656051635742,-0.30065295100212097,0.07037631114946495,-2.1490700244903564,-0.30065295100212097,0.07787469738552329,-2.109740972518921
Rfx8,0.0,0.0,0.0,0.9976967267654268,0.07107950747013092,0.0,1.0,0.0,0.0,1.0,0.0
Map4k4,0.6181725859642029,0.6344596147537231,0.05048589035868645,0.9689631412490777,-0.47503662109375,0.05048589035868645,0.631939171593206,0.6693260669708252,0.05048589035868645,0.6426468368368005,0.6559418439865112
Il1r2,0.007735589053481817,0.002049872884526849,-1.9200807809829712,0.9828073110281157,-0.4580944776535034,-1.9200807809829712,0.09354309050752613,-2.0147552490234375,-1.9200807809829712,0.11167133803686605,-1.9342445135116577
Il1r1,0.0,0.0,0.0,0.9976967267654268,0.07107950747013092,0.0,1.0,0.0,0.0,1.0,0.0
Il1rl2,0.014495663344860077,0.014218389056622982,-0.02806391753256321,0.4716735336307011,-1.094916820526123,-0.02806391753256321,1.0,-0.0669633001089096,-0.02806391753256321,1.0,-0.06601137667894363
Il1rl1,0.018712829798460007,0.016839317977428436,-0.15354907512664795,0.39268640542221933,-1.2179263830184937,-0.15354907512664795,0.8137048661327859,-0.3895401358604431,-0.15354907512664795,0.819587339752716,-0.382968544960022
Il18r1,0.5892356634140015,1.2728732824325562,1.6796138286590576,8.836490044203853e-110,22.493457794189453,1.6796138286590576,1.8188187145182126e-120,25.276185989379883,1.6796138286590576,3.0511158515195083e-117,24.87308120727539
Il18rap,0.3461887836456299,1.3688020706176758,2.824665069580078,5.437180694569733e-184,29.155485153198242,2.824665069580078,1.1251964584023826e-229,38.71648406982422,2.824665069580078,8.450182677308197e-228,38.353271484375
Slc9a2,0.0,0.0006657650810666382,19.345136642456055,0.9976967267654268,0.10833436250686646,19.345136642456055,0.4343290937067897,1.0,19.345136642456055,0.46146922533837764,1.0
Mfsd9,0.0032914651092141867,0.0031718274112790823,-0.0535019226372242,0.9976967267654268,-0.11695457994937897,-0.0535019226372242,1.0,-0.058220651000738144,-0.0535019226372242,1.0,-0.05718565359711647
Mrps9,0.35330381989479065,0.26337558031082153,-0.4919855296611786,8.58609011330983e-17,-8.554268836975098,-0.4919855296611786,8.371522049101246e-07,-5.24329137802124,-0.4919855296611786,1.388519744207063e-06,-5.148543357849121
Gpr45,0.0021222284995019436,0.0,-21.018680572509766,0.9976967267654268,-0.06409981846809387,-21.018680572509766,0.13383997339342835,-1.8324156999588013,-21.018680572509766,0.1598859471566327,-1.7437820434570312
Tgfbrap1,0.06170693784952164,0.0869692713022232,0.5135217905044556,0.21114976068746824,-1.5834355354309082,0.5135217905044556,0.02372681833839023,2.603292226791382,0.5135217905044556,0.026379034392160973,2.5692081451416016
AI597479,0.02934904210269451,0.02886841632425785,-0.024169817566871643,0.11437788808072154,-1.8932265043258667,-0.024169817566871643,1.0,-0.0776183009147644,-0.024169817566871643,1.0,-0.07639656960964203
Fhl2,0.26988470554351807,0.15136395394802094,-0.9228150248527527,1.4238007977517862e-25,-10.685580253601074,-0.9228150248527527,3.3979916471526116e-15,-8.198148727416992,-0.9228150248527527,1.5400533387239308e-14,-8.010547637939453
Nck2,0.10234016925096512,0.17724061012268066,0.8476242423057556,0.9976967267654268,-0.19552084803581238,0.8476242423057556,6.668992537856695e-08,5.72008752822876,0.8476242423057556,9.759686493059654e-08,5.655043601989746
Uxs1,0.07274916023015976,0.03641529753804207,-1.0248336791992188,2.2529660439998391e-07,-5.41600227355957,-1.0248336791992188,3.2383581851032716e-06,-4.969799995422363,-1.0248336791992188,5.857222559646302e-06,-4.852423667907715
Tpp2,0.6136504411697388,0.6829693913459778,0.20977212488651276,0.025039431018326865,2.5275731086730957,0.20977212488651276,0.008951140015524151,2.9527039527893066,0.20977212488651276,0.010391092677326694,2.9084067344665527
Mettl21c,0.004199412651360035,0.0015303560066968203,-1.458245873451233,0.9976967267654268,-0.25959083437919617,-1.458245873451233,0.239276690751882,-1.492861270904541,-1.458245873451233,0.25685754956964013,-1.4533907175064087
Gm8251,0.03657274320721626,0.01237124390900135,-1.581307053565979,0.07295120261816206,-2.0957865715026855,-1.581307053565979,0.00023262081185375762,-4.007413864135742,-1.581307053565979,0.00038924077856552857,-3.881697177886963
Tex30,0.40517181158065796,0.24611127376556396,-0.8401768207550049,1.4162991315788914e-25,-10.68614673614502,-0.8401768207550049,1.7544368857143908e-19,-9.370996475219727,-0.8401768207550049,1.033906808532509e-18,-9.175999641418457
Poglut2,0.02300918847322464,0.012768964283168316,-0.8569774627685547,0.06882225280692943,-2.1209611892700195,-0.8569774627685547,0.030365203117554505,-2.5045957565307617,-0.8569774627685547,0.03548515171231156,-2.449732780456543
