gene_names,A5P,A8P,wilcoxon_logfc,wilcoxon_padj,wilcoxon_score,t-test_logfc,t-test_padj,t-test_score,t-test_overestim_var_logfc,t-test_overestim_var_padj,t-test_overestim_var_score
Plekhb2,0.2724123001098633,0.20800520479679108,-0.4374902844429016,7.354081586838064e-37,-12.814475059509277,-0.4374902844429016,3.2039828812008034e-05,-4.393526554107666,-0.4374902844429016,4.1719723017733905e-05,-4.3357415199279785
Hs6st1,0.020836343988776207,0.022025682032108307,0.08094541728496552,0.11166954932575356,-1.837567925453186,0.08094541728496552,0.8970001942774971,0.2333993911743164,0.08094541728496552,0.8995955768366065,0.23035404086112976
Uggt1,0.29755130410194397,0.2502930462360382,-0.2851642668247223,6.518537001827458e-28,-11.083333015441895,-0.2851642668247223,0.00531350869604143,-3.031574010848999,-0.2851642668247223,0.006028495467771211,-2.9936656951904297
Neurl3,0.08672315627336502,0.2452387511730194,1.617203950881958,0.1546400700982444,1.6795107126235962,1.617203950881958,2.208657413257714e-22,10.079901695251465,1.617203950881958,3.9179593248316246e-22,10.01740837097168
Arid5a,0.14312443137168884,0.4057977795600891,1.701623797416687,6.281464395747045e-07,5.138634204864502,1.701623797416687,1.4676566306443775e-44,14.675188064575195,1.701623797416687,4.088175941455243e-44,14.587061882019043
Kansl3,0.15690311789512634,0.2061241865158081,0.43021878600120544,1.6102439237213068e-10,-6.539613246917725,0.43021878600120544,0.0011150003194519648,3.5011303424835205,0.43021878600120544,0.0012646519694580077,3.468413829803467
Lman2l,0.06089084595441818,0.0343632698059082,-0.8446455001831055,2.9050594434958953e-10,-6.449533462524414,-0.8446455001831055,0.00011200991807876483,-4.097924709320068,-0.8446455001831055,0.00015278857609439425,-4.024668216705322
Cnnm4,0.06411851197481155,0.03363886848092079,-0.9527771472930908,9.072823151962244e-11,-6.626352310180664,-0.9527771472930908,1.2272731962636563e-05,-4.605236053466797,-0.9527771472930908,1.8593564838730455e-05,-4.516883850097656
Cnnm3,0.06439848989248276,0.05867805704474449,-0.1383744329214096,1.5286225239501717e-08,-5.808714389801025,-0.1383744329214096,0.5657054075460104,-0.7254077196121216,-0.1383744329214096,0.5723387178863002,-0.7164778709411621
Ankrd23,0.001952205435372889,0.0029570073820650578,0.599757730960846,0.9974904347962836,-0.015749048441648483,0.599757730960846,0.6656137816003782,0.5708779096603394,0.599757730960846,0.6711519602429571,0.5639826655387878
Gm42417,0.0,0.0,0.0,0.9974904347962836,0.07107950747013092,0.0,1.0,0.0,0.0,1.0,0.0
Ankrd39,0.13477495312690735,0.09901008009910583,-0.47120675444602966,1.3429898291419234e-24,-10.369793891906738,-0.47120675444602966,0.0011539900534746318,-3.4905216693878174,-0.47120675444602966,0.0013849838447475946,-3.4416205883026123
Sema4c,0.002106635132804513,0.0013282590080052614,-0.6659652590751648,0.9974904347962836,-0.19182221591472626,-0.6659652590751648,0.6189978897345827,-0.640747606754303,-0.6659652590751648,0.6282165767866511,-0.6281725764274597
Cox5b,2.2062742710113525,1.5835680961608887,-1.0614851713180542,3.333962857645924e-170,-27.95271110534668,-1.0614851713180542,2.795316245320217e-152,-29.844324111938477,-1.0614851713180542,3.786669067537687e-151,-29.62993812561035
Actr1b,0.20715591311454773,0.1277581751346588,-0.7561726570129395,1.4216353968398994e-43,-13.973700523376465,-0.7561726570129395,2.6498266399428225e-10,-6.5512590408325195,-0.7561726570129395,5.119681099213482e-10,-6.449890613555908
4933424G06Rik,0.0013683631550520658,0.0016858575399965048,0.3012602925300598,0.9974904347962836,-0.05682184919714928,0.3012602925300598,0.8944200957809574,0.2372988909482956,0.3012602925300598,0.8966545527465232,0.23479066789150238
Zap70,0.6434609293937683,0.626994252204895,-0.05052764341235161,0.6560759426316242,-0.7753721475601196,-0.05052764341235161,0.5312255873902132,-0.781417727470398,-0.05052764341235161,0.5374270714155811,-0.7730602622032166
Tmem131,0.1156812533736229,0.12168792635202408,0.077449731528759,1.4425849863991605e-13,-7.532340049743652,0.077449731528759,0.6860485460072686,0.5409334897994995,0.077449731528759,0.6913233765496926,0.5347201228141785
Vwa3b,0.001732866046950221,0.0009685104014351964,-0.8398714661598206,0.9974904347962836,-0.023205984383821487,-0.8398714661598206,0.6236140529132315,-0.6339110136032104,-0.8398714661598206,0.6375192984529646,-0.6140444278717041
Inpp4a,0.11907251179218292,0.13712507486343384,0.21695195138454437,1.0941767356657652e-10,-6.598015785217285,0.21695195138454437,0.1916050627187272,1.546331524848938,0.21695195138454437,0.19803990119357096,1.5304664373397827
Coa5,0.2964230477809906,0.21751627326011658,-0.5058886408805847,2.6811329622169496e-40,-13.420992851257324,-0.5058886408805847,3.8162340623215195e-07,-5.309804439544678,-0.5058886408805847,5.615204826537584e-07,-5.238260746002197
Unc50,0.40204328298568726,0.31779614090919495,-0.40365830063819885,1.1768556819019792e-27,-11.02982234954834,-0.40365830063819885,1.0359084112916282e-06,-5.118212699890137,-0.40365830063819885,1.4168405433715626e-06,-5.058372497558594
Mgat4a,0.055043261498212814,0.06057816743850708,0.14226281642913818,6.567880618506222e-05,-4.161149024963379,0.14226281642913818,0.58955944590002,0.6877577900886536,0.14226281642913818,0.5955093144059199,0.6799577474594116
2010300C02Rik,0.04344920814037323,0.017212769016623497,-1.3548719882965088,1.5759233495327447e-06,-4.959936141967773,-1.3548719882965088,3.7024473119123497e-07,-5.311431407928467,-1.3548719882965088,7.205740557579353e-07,-5.187049865722656
Tsga10,0.01680864207446575,0.029170535504817963,0.8042600750923157,0.36456019962325914,-1.2005666494369507,0.8042600750923157,0.0499659575578473,2.2071316242218018,0.8042600750923157,0.052233232942168834,2.19126296043396
Lipt1,0.008358078077435493,0.003470298368483782,-1.2716405391693115,0.2977193734308795,-1.3242324590682983,-1.2716405391693115,0.040815165523880766,-2.2910754680633545,-1.2716405391693115,0.04514832141748264,-2.2530810832977295
Mitd1,0.34154456853866577,0.213002547621727,-0.7782056927680969,1.7854370803731438e-53,-15.527159690856934,-0.7782056927680969,8.689078617603755e-16,-8.301933288574219,-0.7782056927680969,2.288841706922224e-15,-8.18109130859375
Mrpl30,0.8869913220405579,0.7834551334381104,-0.2640320956707001,0.3395717998143282,-1.2446222305297852,-0.2640320956707001,4.9509681284618796e-06,-4.802530765533447,-0.2640320956707001,6.23548391417005e-06,-4.756092548370361
Txndc9,0.5996747016906738,0.43485331535339355,-0.59274822473526,9.17537571699331e-23,-9.953577041625977,-0.59274822473526,9.161040938283185e-17,-8.585693359375,-0.59274822473526,2.1303685517237366e-16,-8.482877731323242
Eif5b,1.0239202976226807,0.5851173996925354,-1.165793776512146,7.803184505256658e-62,-16.72745704650879,-1.165793776512146,6.012251462239324e-78,-19.77512550354004,-1.165793776512146,3.122676215880428e-76,-19.515113830566406
Rev1,0.07848095148801804,0.041632313281297684,-0.9414855241775513,2.134127561746463e-15,-8.070372581481934,-0.9414855241775513,2.8265286908808944e-06,-4.913615703582764,-0.9414855241775513,4.389545341222691e-06,-4.825563907623291
Aff3,0.019106438383460045,0.02069757878780365,0.11655476689338684,0.37378042773983533,-1.1846386194229126,0.11655476689338684,0.842254612048769,0.3136640787124634,0.11655476689338684,0.8457884100628739,0.3091185688972473
Chst10,0.03452498838305473,0.044587619602680206,0.3763088285923004,0.015285328632552189,-2.6333720684051514,0.3763088285923004,0.21749716190992507,1.4734885692596436,0.3763088285923004,0.22386138157625318,1.4593013525009155
Pdcl3,0.5979347825050354,0.3451470136642456,-0.9893991947174072,1.797743059463488e-51,-15.225690841674805,-0.9893991947174072,2.0616410744748425e-43,-14.35364055633545,-0.9893991947174072,2.063222690238609e-42,-14.168377876281738
Rpl31,2.2846624851226807,1.5939067602157593,-1.1692298650741577,1.7743750618293943e-184,-29.108983993530273,-1.1692298650741577,1.5607315392190775e-170,-31.83013343811035,-1.1692298650741577,5.699914969020602e-169,-31.553050994873047
Tbc1d8,0.0011375448666512966,0.0,-20.118314743041992,0.9974904347962836,-0.09789465367794037,-20.118314743041992,0.07040878557712292,-2.0564849376678467,-20.118314743041992,0.08819655890999376,-1.9570132493972778
Cnot11,0.2972549796104431,0.14333313703536987,-1.1674326658248901,6.447399487638652e-69,-17.680126190185547,-1.1674326658248901,9.464561531513646e-32,-12.092820167541504,-1.1674326658248901,1.0247179061840207e-30,-11.881231307983398
Rnf149,0.1886238008737564,0.132524311542511,-0.5508044362068176,6.79902630131015e-34,-12.267851829528809,-0.5508044362068176,2.1357264414963268e-05,-4.485148906707764,-0.5508044362068176,2.898706545894477e-05,-4.419063091278076
Rfx8,0.0,0.0,0.0,0.9974904347962836,0.07107950747013092,0.0,1.0,0.0,0.0,1.0,0.0
Map4k4,0.4623264670372009,0.6344596147537231,0.5920753479003906,4.5460323445485586e-05,4.246336936950684,0.5920753479003906,7.765677324631876e-15,8.031497955322266,0.5920753479003906,1.5711376234237117e-14,7.940659999847412
Il1r2,0.011983820237219334,0.002049872884526849,-2.5546553134918213,0.17963906133383808,-1.6037184000015259,-2.5546553134918213,1.1470403783468418e-05,-4.619893550872803,-2.5546553134918213,2.3753397094850784e-05,-4.463996887207031
Il1r1,0.0005285551305860281,0.0,-19.0120792388916,0.9974904347962836,-0.030304986983537674,-19.0120792388916,0.15566534045800157,-1.660583257675171,-19.0120792388916,0.1820121831887685,-1.5802611112594604
Il1rl2,0.019159480929374695,0.014218389056622982,-0.4338747262954712,0.045568849033523394,-2.225865364074707,-0.4338747262954712,0.3311641308072173,-1.1917054653167725,-0.4338747262954712,0.3406421145897883,-1.1746501922607422
Il1rl1,0.03068855218589306,0.016839317977428436,-0.8758962750434875,0.0017896754665556404,-3.3102829456329346,-0.8758962750434875,0.010765333921788169,-2.7948238849639893,-0.8758962750434875,0.012622329077813084,-2.742330551147461
Il18r1,0.571296751499176,1.2728732824325562,1.7384029626846313,1.5776306015722743e-125,23.97252655029297,1.7384029626846313,5.148894607191472e-140,27.951425552368164,1.7384029626846313,4.065959876726029e-138,27.660537719726562
Il18rap,0.34567779302597046,1.3688020706176758,2.827185869216919,1.2620150151977013e-184,29.120824813842773,2.827185869216919,3.522532980250146e-235,40.09402084350586,2.827185869216919,2.3124789452689206e-234,39.836910247802734
Slc9a2,0.0002511155034881085,0.0006657650810666382,1.406957745552063,0.9974904347962836,0.07456935942173004,1.406957745552063,0.657572391496766,0.5827420353889465,1.406957745552063,0.6609080487675523,0.5789956450462341
Mfsd9,0.0014020624803379178,0.0031718274112790823,1.1790401935577393,0.9974904347962836,0.0852775126695633,1.1790401935577393,0.4253219590534786,0.9660178422927856,1.1790401935577393,0.4342048116099139,0.9569472670555115
Mrps9,0.419156551361084,0.26337558031082153,-0.7891184091567993,1.2224361634219141e-48,-14.788833618164062,-0.7891184091567993,5.651247828152541e-21,-9.692035675048828,-0.7891184091567993,1.893715576094581e-20,-9.559863090515137
Gpr45,0.0015568024246022105,0.0,-20.571279525756836,0.9974904347962836,-0.16548430919647217,-20.571279525756836,0.0203380693903388,-2.5667965412139893,-20.571279525756836,0.028398479107691013,-2.442641019821167
Tgfbrap1,0.07268650829792023,0.0869692713022232,0.26925820112228394,8.451365605570188e-07,-5.08151388168335,0.26925820112228394,0.203752361056708,1.5119359493255615,0.26925820112228394,0.2107126499329536,1.4952614307403564
AI597479,0.03443269804120064,0.02886841632425785,-0.2583220899105072,0.0003017521892982764,-3.7896742820739746,-0.2583220899105072,0.4341484879973179,-0.9502779245376587,-0.2583220899105072,0.441357873616375,-0.939204216003418
Fhl2,0.30339545011520386,0.15136395394802094,-1.116997480392456,1.6036636173323553e-60,-16.544404983520508,-1.116997480392456,2.579655138177866e-27,-11.148948669433594,-1.116997480392456,2.595807531199615e-26,-10.93066692352295
Nck2,0.079017773270607,0.17724061012268066,1.2378253936767578,0.8978648290464903,-0.48514822125434875,1.2378253936767578,1.9419894603368005e-14,7.925308704376221,1.2378253936767578,2.9374967126083475e-14,7.871548652648926
Uxs1,0.09320171922445297,0.03641529753804207,-1.397217035293579,8.713026616138189e-23,-9.958797454833984,-1.397217035293579,8.760913205054705e-15,-7.997426986694336,-1.397217035293579,3.508074867548608e-14,-7.820943832397461
Tpp2,0.6225453019142151,0.6829693913459778,0.18193726241588593,0.06314114514436533,2.091193199157715,0.18193726241588593,0.01157821077002473,2.770078659057617,0.18193726241588593,0.012589378782131826,2.744065284729004
Mettl21c,0.0036888085305690765,0.0015303560066968203,-1.2708446979522705,0.9469926613683263,-0.4280877709388733,-1.2708446979522705,0.24849292447888333,-1.3816108703613281,-1.2708446979522705,0.2653692399869435,-1.3548978567123413
Gm8251,0.03458746522665024,0.01237124390900135,-1.4993468523025513,0.006325464638207877,-2.9281299114227295,-1.4993468523025513,7.705004946006746e-05,-4.186663627624512,-1.4993468523025513,0.0001232155966460382,-4.077075958251953
Tex30,0.5284320712089539,0.24611127376556396,-1.319166660308838,3.491969033762195e-79,-18.977542877197266,-1.319166660308838,1.2802726204321393e-65,-17.90789031982422,-1.319166660308838,1.0312894151286685e-63,-17.61785316467285
