,Accession,Chromosome,End,Start,Strand,gene_count_corr,velocity_gamma,velocity_r2,velocity_genes
Ankrd44,ENSMUSG00000052331,1,54926387,54645340,-,-0.0925,9.745923,-3.1355671882629395,False
Sf3b1,ENSMUSG00000025982,1,55027481,54985169,-,0.1117,0.33029738,-1.8217620849609375,False
Hspd1,ENSMUSG00000025980,1,55088243,55077835,-,0.5211,0.021076318,-0.18619108200073242,False
Rftn2,ENSMUSG00000025978,1,55226782,55170159,-,-0.0045,0.52467066,-0.21944069862365723,False
Boll,ENSMUSG00000025977,1,55363469,55248658,-,-0.0115,10.355519,-0.8278460502624512,False
Tyw5,ENSMUSG00000048495,1,57407101,57388237,-,0.0324,1.7480569,-1.101658821105957,False
Kctd18,ENSMUSG00000054770,1,58018956,57955101,-,-0.017,3.5886528,-0.2601524591445923,False
Clk1,ENSMUSG00000026034,1,58424066,58410189,-,-0.1856,1.145982,-1.511357307434082,False
Ppil3,ENSMUSG00000026035,1,58445486,58430994,-,0.0518,0.2197211,-0.9975392818450928,False
Orc2,ENSMUSG00000026037,1,58505109,58462771,-,0.0982,0.7273683,-0.7168887853622437,False
Fam126b,ENSMUSG00000038174,1,58586323,58522806,-,-0.0499,0.44989264,-0.5514546632766724,False
Trak2,ENSMUSG00000026028,1,58973430,58900449,-,-0.029,1.5308347,-3.6609859466552734,False
Tmem237,ENSMUSG00000038079,1,59120408,59100590,-,0.0895,0.2485284,0.062125205993652344,True
Als2,ENSMUSG00000026024,1,59237231,59162926,-,-0.0013,2.6603417,-6.804235935211182,False
Sumo1,ENSMUSG00000026021,1,59670834,59586558,-,0.0432,14.803498,-12.352164268493652,False
Wdr12,ENSMUSG00000026019,1,60098645,60069785,-,0.0274,0.44523722,-0.575423002243042,False
Raph1,ENSMUSG00000026014,1,60567104,60482292,-,0.0546,0.3361145,0.3489455580711365,True
Ino80d,ENSMUSG00000040865,1,63114667,62958418,-,-0.0481,1.35884,-6.458808422088623,False
Ndufs1,ENSMUSG00000025968,1,63176833,63143596,-,0.0689,0.49854434,0.04412585496902466,True
Klf7,ENSMUSG00000025959,1,64122282,64029447,-,-0.1428,1.0209144,0.6089958846569061,True
Mettl21a,ENSMUSG00000025956,1,64617242,64606473,-,0.009,0.24799106,-6.205636501312256,False
Plekhm3,ENSMUSG00000051344,1,64956824,64785983,-,-0.0257,18.678099,-1.5317950248718262,False
Idh1,ENSMUSG00000025950,1,65186500,65158616,-,0.0008,0.5816516,-0.1585005521774292,False
Kansl1l,ENSMUSG00000026004,1,66817562,66719248,-,-0.022,5.830659,-2.9388365745544434,False
Acadl,ENSMUSG00000026003,1,66863277,66830839,-,0.2298,0.18167932,0.20931881666183472,True
Lancl1,ENSMUSG00000026000,1,67038872,67000517,-,-0.0089,0.38771483,-1.5574820041656494,False
Ikzf2,ENSMUSG00000025997,1,69687245,69531214,-,-0.0297,3.0292182,0.7076478600502014,True
Bard1,ENSMUSG00000026196,1,71103146,71027498,-,0.1687,1.4609594,0.860301673412323,True
Mreg,ENSMUSG00000039395,1,72212307,72159442,-,-0.0106,1.9300053,-0.044768452644348145,False
Pecr,ENSMUSG00000026189,1,72284314,72259167,-,0.0158,0.29302114,-0.6869710683822632,False
Aamp,ENSMUSG00000006299,1,74284738,74279840,-,-0.0204,0.037837077,-2.0698204040527344,False
Usp37,ENSMUSG00000033364,1,74544284,74435511,-,0.0575,3.4865274,0.33727914094924927,True
Zfp142,ENSMUSG00000026135,1,74588246,74565127,-,-0.0118,0.71950406,-0.7225027084350586,False
Rnf25,ENSMUSG00000026171,1,74601397,74593748,-,-0.0325,0.7577694,-1.7997915744781494,False
Nhej1,ENSMUSG00000026162,1,75125200,74967139,-,0.0699,0.6122056,-0.46418464183807373,False
Cnppd1,ENSMUSG00000033159,1,75142711,75134554,-,-0.0577,0.21038646,-0.7183495759963989,False
Atg9a,ENSMUSG00000033124,1,75192196,75180860,-,-0.0469,0.31830707,-0.693662166595459,False
Tuba4a,ENSMUSG00000026202,1,75219865,75214228,-,0.1993,0.020520277,-1.2480006217956543,False
Dnpep,ENSMUSG00000026209,1,75317990,75307896,-,0.0488,0.085211,-2.0885634422302246,False
Farsb,ENSMUSG00000026245,1,78488897,78417975,-,0.0844,1.5472401,-0.5495914220809937,False
Ap1s3,ENSMUSG00000054702,1,79671972,79606876,-,0.0606,2.4557683,-2.9602463245391846,False
Wdfy1,ENSMUSG00000073643,1,79776143,79702262,-,-0.0818,1.6621376,-0.9943889379501343,False
Serpine2,ENSMUSG00000026249,1,79861180,79794197,-,0.0564,0.11478725,-0.08826291561126709,False
Cul3,ENSMUSG00000004364,1,80340480,80264923,-,0.0308,1.6763823,-1.242236614227295,False
Dock10,ENSMUSG00000038608,1,80758527,80501073,-,-0.0708,11.6494,-8.495296478271484,False
Trip12,ENSMUSG00000026219,1,84840516,84721189,-,-0.0368,1.8144614,-2.516145944595337,False
Sp110,ENSMUSG00000070034,1,85598817,85576899,-,-0.1564,0.12095101,-0.6419050693511963,False
A630001G21Rik,ENSMUSG00000052760,1,85778643,85717083,-,-0.0502,0.7288245,0.2766340970993042,True
Gpr55,ENSMUSG00000049608,1,85961007,85938318,-,-0.0092,0.8787388,0.40827155113220215,True
Ncl,ENSMUSG00000026234,1,86359400,86344719,-,0.3456,0.11637989,-1.4581561088562012,False
Pde6d,ENSMUSG00000026239,1,86582629,86542994,-,-0.0156,1.208529,-2.5246078968048096,False
Usp40,ENSMUSG00000005501,1,88008551,87945119,-,-0.0333,1.257449,-1.0191771984100342,False
Hjurp,ENSMUSG00000044783,1,88277633,88262471,-,0.0629,0.44461808,0.5537016689777374,True
Arl4c,ENSMUSG00000049866,1,88702221,88673125,-,-0.0968,0.34597442,-0.08586573600769043,False
Ilkap,ENSMUSG00000026309,1,91398815,91373861,-,0.1238,0.26590544,-0.23158729076385498,False
Hdac4,ENSMUSG00000026313,1,92195699,91928779,-,-0.0913,1.035322,0.15904253721237183,True
Ndufa10,ENSMUSG00000026260,1,92473860,92439010,-,0.1287,0.14643781,-1.147911548614502,False
Cops9,ENSMUSG00000073616,1,92641985,92637145,-,0.0781,0.028574418,-2.127678155899048,False
Mterf4,ENSMUSG00000026273,1,93305915,93299211,-,0.003,0.1843429,-0.4447134733200073,False
Pask,ENSMUSG00000026274,1,93343482,93308770,-,0.0895,0.656926,0.7046742737293243,True
Hdlbp,ENSMUSG00000034088,1,93478815,93405940,-,0.2369,0.48668796,-0.030108332633972168,False
Stk25,ENSMUSG00000026277,1,93658659,93619751,-,-0.0315,0.26298916,-0.5595372915267944,False
Thap4,ENSMUSG00000026279,1,93754864,93701935,-,0.0178,0.62582123,-0.8516091108322144,False
Dtymk,ENSMUSG00000026281,1,93801934,93792576,-,0.1976,0.60757506,0.6781438887119293,True
Pdcd1,ENSMUSG00000026285,1,94052553,94038305,-,0.1159,1.0609783,0.7547219097614288,True
St8sia4,ENSMUSG00000040710,1,95667571,95587682,-,-0.0566,0.94070905,0.07573145627975464,True
D1Ertd622e,ENSMUSG00000044768,1,97662074,97606318,-,-0.0049,0.31456992,0.24681341648101807,True
Ppip5k2,ENSMUSG00000040648,1,97770411,97706048,-,0.0158,1.6808249,-0.3291018009185791,False
Pam,ENSMUSG00000026335,1,98095646,97795114,-,-0.0168,9.632436,-1.4336926937103271,False
Pign,ENSMUSG00000056536,1,105663677,105518422,-,-0.0193,4.43664,-3.382678985595703,False
Bcl2,ENSMUSG00000057329,1,106714274,106538178,-,-0.167,2.156151,0.9205764979124069,True
Kdsr,ENSMUSG00000009905,1,106759727,106720459,-,-0.0828,0.4473985,-0.29018259048461914,False
Vps4b,ENSMUSG00000009907,1,106796728,106764071,-,-0.0084,1.3452636,-4.33258056640625,False
Tsn,ENSMUSG00000026374,1,118311739,118294778,-,0.2497,0.084323734,-0.08569025993347168,False
Ptpn4,ENSMUSG00000026384,1,119837613,119652467,-,-0.0821,2.4308155,-12.282181739807129,False
Dbi,ENSMUSG00000026385,1,120121078,120113280,-,0.3636,0.0073612346,-0.4790499210357666,False
Insig2,ENSMUSG00000003721,1,121332589,121304353,-,-0.0075,0.47656673,-0.7102985382080078,False
Ddx18,ENSMUSG00000001674,1,121567989,121553835,-,0.0742,0.34083164,-0.8190692663192749,False
Actr3,ENSMUSG00000026341,1,125435727,125392905,-,0.2331,0.21586417,0.8063587993383408,True
Tmem163,ENSMUSG00000026347,1,127679548,127486546,-,0.0301,12.411759,0.8181284368038177,True
Zranb3,ENSMUSG00000036086,1,128103047,127954184,-,0.0442,3.3247235,-0.6082096099853516,False
Mcm6,ENSMUSG00000026355,1,128359664,128331590,-,0.4204,0.6389202,0.9618761539459229,True
Dars,ENSMUSG00000026356,1,128417368,128363707,-,0.1538,0.28655702,-0.1274203062057495,False
Cxcr4,ENSMUSG00000045382,1,128592293,128588199,-,-0.0379,0.046310663,-0.4283987283706665,False
Cd55,ENSMUSG00000026399,1,130462744,130439027,-,-0.1072,0.4051925,0.48870372772216797,True
Mapkapk2,ENSMUSG00000016528,1,131097826,131053700,-,0.0171,1.2704198,-0.282253623008728,False
Dyrk3,ENSMUSG00000016526,1,131138340,131127455,-,0.0868,1.3056054,-3.838539123535156e-05,False
Rassf5,ENSMUSG00000026430,1,131245258,131176410,-,-0.0733,0.08502603,-2.2872815132141113,False
Ikbke,ENSMUSG00000042349,1,131279606,131254343,-,-0.1157,0.29554936,-0.6669520139694214,False
Srgap2,ENSMUSG00000026425,1,131527352,131285251,-,-0.0434,6.5182815,-0.9749377965927124,False
Mdm4,ENSMUSG00000054387,1,133030561,132959484,-,-0.0384,2.4600606,-4.774241924285889,False
Snrpe,ENSMUSG00000090553,1,133610291,133603871,-,0.3906,0.04339537,-0.9948973655700684,False
Lax1,ENSMUSG00000051998,1,133690108,133679091,-,-0.0931,0.62843275,0.15745866298675537,True
Atp2b4,ENSMUSG00000026463,1,133801041,133699457,-,-0.0304,0.47412726,0.40616416931152344,True
Btg2,ENSMUSG00000020423,1,134079120,134075170,-,-0.2306,0.04447665,-0.45212459564208984,False
Tmem183a,ENSMUSG00000042305,1,134361979,134346097,-,0.0697,0.52231723,-0.9766143560409546,False
Ppp1r12b,ENSMUSG00000073557,1,134955942,134754658,-,-0.0325,4.528341,-7.3118896484375,False
Rnpep,ENSMUSG00000041926,1,135284084,135262712,-,0.2034,0.25845078,0.4192442297935486,True
Timm17a,ENSMUSG00000062580,1,135313778,135295213,-,0.1671,0.12233482,-0.5930260419845581,False
Ipo9,ENSMUSG00000041879,1,135430499,135382312,-,0.0589,2.3722491,-0.6399381160736084,False
Camsap2,ENSMUSG00000041570,1,136346104,136268123,-,-0.0506,1.1539007,0.04570746421813965,True
Ptprc,ENSMUSG00000026395,1,138175708,138062861,-,-0.1792,1.3055949,-4.322175979614258,False
Nek7,ENSMUSG00000026393,1,138620141,138482875,-,-0.0163,1.7535448,-0.10460293292999268,False
2310009B15Rik,ENSMUSG00000079283,1,138856852,138851983,-,0.0117,0.19430162,-0.9524401426315308,False
Cdc73,ENSMUSG00000026361,1,143702893,143598800,-,-0.0132,2.4654732,-1.733048439025879,False
Ro60,ENSMUSG00000018199,1,143777068,143750790,-,-0.0392,0.65995044,-0.5151858329772949,False
Rgs2,ENSMUSG00000026360,1,144004161,143999338,-,-0.0856,0.096812755,-0.0397646427154541,False
Rgs1,ENSMUSG00000026358,1,144249242,144242296,-,0.0133,0.06901785,-0.18225526809692383,False
Odr4,ENSMUSG00000006010,1,150393080,150361305,-,0.0275,0.43073836,-0.631999135017395,False
Swt1,ENSMUSG00000052748,1,151428455,151367699,-,-0.0426,1.7242237,-1.7219138145446777,False
Rnf2,ENSMUSG00000026484,1,151500955,151458004,-,0.0044,5.521832,-2.2571043968200684,False
1700025G04Rik,ENSMUSG00000032666,1,152090125,151852403,-,-0.0181,2.8977594,0.7684469372034073,True
Tsen15,ENSMUSG00000014980,1,152386688,152370735,-,0.0648,0.34360003,-0.07223153114318848,False
Smg7,ENSMUSG00000042772,1,152902646,152836995,-,-0.0351,3.0941062,-3.567410469055176,False
Lamc1,ENSMUSG00000026478,1,153332786,153218922,-,0.0098,3.8635976,0.8456149101257324,True
Dhx9,ENSMUSG00000042699,1,153487660,153455758,-,0.1253,0.65554947,0.19848227500915527,True
Cacna1e,ENSMUSG00000004110,1,154884501,154390731,-,-0.0145,12.802209,0.9848639229312539,True
Xpr1,ENSMUSG00000026469,1,155417415,155275701,-,-0.0649,3.9513452,-5.229307651519775,False
Qsox1,ENSMUSG00000033684,1,155812889,155776029,-,-0.0365,0.417189,-0.6525706052780151,False
Cep350,ENSMUSG00000033671,1,155973255,155844964,-,-0.0861,1.1930302,-0.3796963691711426,False
Tor1aip1,ENSMUSG00000026466,1,156036480,156004599,-,-0.0217,1.6397752,-0.9716066122055054,False
Soat1,ENSMUSG00000026600,1,156474331,156424525,-,0.0121,0.4093709,-0.881576657295227,False
Tor3a,ENSMUSG00000060519,1,156674356,156653617,-,-0.0162,1.1657243,-1.2071137428283691,False
Fam20b,ENSMUSG00000033557,1,156719086,156678532,-,0.0026,0.597421,-0.5081251859664917,False
Ralgps2,ENSMUSG00000026594,1,156939626,156804166,-,-0.0577,1.4682995,0.33290594816207886,True
Rasal2,ENSMUSG00000070565,1,157412595,157135182,-,0.0401,4.130671,-1.0784146785736084,False
Cacybp,ENSMUSG00000014226,1,160212875,160202367,-,0.3057,0.03911929,0.12844115495681763,True
Rabgap1l,ENSMUSG00000026721,1,160793211,160219174,-,-0.098,8.777056,-0.958884596824646,False
Zbtb37,ENSMUSG00000043467,1,161034849,161002922,-,-0.0742,0.44691905,-0.0708458423614502,False
Dars2,ENSMUSG00000026709,1,161070658,161040601,-,0.1329,0.42511016,-1.5720572471618652,False
Klhl20,ENSMUSG00000026705,1,161131511,161088375,-,-0.0361,0.50344574,-0.278145432472229,False
Prdx6,ENSMUSG00000026701,1,161251219,161240112,-,0.0375,0.22683959,-1.6069223880767822,False
Fasl,ENSMUSG00000000817,1,161788495,161780689,-,-0.0855,0.8495016,0.653282642364502,True
Suco,ENSMUSG00000040297,1,161876682,161816114,-,-0.0777,2.2770646,-6.287501811981201,False
Dnm3,ENSMUSG00000040265,1,162478034,161982453,-,0.033,14.08314,-0.3393009901046753,False
Prrc2c,ENSMUSG00000040225,1,162740556,162670725,-,-0.0631,0.5804927,0.41161149740219116,True
Gorab,ENSMUSG00000040124,1,163403669,163384908,-,0.002,0.4840828,-0.6791149377822876,False
BC055324,ENSMUSG00000041406,1,163994796,163945993,-,0.0465,1.4635631,0.5241996645927429,True
Blzf1,ENSMUSG00000026577,1,164307489,164289800,-,-0.0005,0.8967148,-0.9946204423904419,False
Atp1b1,ENSMUSG00000026576,1,164458355,164437109,-,-0.1274,0.12989496,0.036527037620544434,True
Xcl1,ENSMUSG00000026573,1,164935527,164931644,-,-0.0113,0.0561454,0.44433385133743286,True
Sft2d2,ENSMUSG00000040848,1,165194438,165174337,-,0.0111,0.31517622,-0.46713006496429443,False
Tiprl,ENSMUSG00000040843,1,165236996,165212286,-,0.073,1.0180771,-1.5392415523529053,False
Dcaf6,ENSMUSG00000026571,1,165460475,165328698,-,-0.0557,4.9994564,-0.8183088302612305,False
Rcsd1,ENSMUSG00000040723,1,165709757,165646516,-,-0.006,0.7814285,-1.0647404193878174,False
Pou2f1,ENSMUSG00000026565,1,166002678,165865154,-,-0.045,6.1346335,-5.059676647186279,False
Pogk,ENSMUSG00000040596,1,166409863,166384622,-,-0.0206,4.35863,-0.8525508642196655,False
Uck2,ENSMUSG00000026558,1,167285320,167222883,-,0.1692,0.83710957,0.27567166090011597,True
Mgst3,ENSMUSG00000026688,1,167393841,167371966,-,0.056,0.11939156,-1.5266804695129395,False
Pbx1,ENSMUSG00000052534,1,168432270,168119364,-,0.0112,0.0,-0.0886162519454956,False
Nuf2,ENSMUSG00000026683,1,169531464,169497934,-,0.2757,0.28383377,0.5928758084774017,True
Hsd17b7,ENSMUSG00000026675,1,169969241,169949535,-,0.0106,0.5583717,-0.6122466325759888,False
Uap1,ENSMUSG00000026670,1,170174957,170141938,-,0.1021,0.8763988,0.46196413040161133,True
Uhmk1,ENSMUSG00000026667,1,170215397,170193420,-,-0.0252,0.54104054,-0.325148344039917,False
Atf6,ENSMUSG00000026663,1,170867771,170704674,-,0.0034,8.8161335,0.7666846513748169,True
Dusp12,ENSMUSG00000026659,1,170885540,170873498,-,0.0272,0.7495181,-0.9446101188659668,False
Fcrla,ENSMUSG00000038421,1,170927583,170917576,-,-0.0332,0.508229,-1.6592767238616943,False
Fcgr2b,ENSMUSG00000026656,1,170976547,170958617,-,-0.0851,0.26999924,0.08792424201965332,True
Sdhc,ENSMUSG00000058076,1,171150603,171127165,-,0.113,0.13915552,-0.573813796043396,False
Fcer1g,ENSMUSG00000058715,1,171234365,171229572,-,-0.0376,0.008638168,0.3254892826080322,False
Ndufs2,ENSMUSG00000013593,1,171251388,171234853,-,0.1838,0.049015783,-1.184631109237671,False
Usp21,ENSMUSG00000053483,1,171287991,171281945,-,-0.0292,0.43084508,-0.7628917694091797,False
Ufc1,ENSMUSG00000062963,1,171295024,171288563,-,0.1682,0.16648293,-0.04318356513977051,False
Ly9,ENSMUSG00000004707,1,171607410,171588624,-,-0.0381,0.06980437,-1.9513227939605713,False
Slamf7,ENSMUSG00000038179,1,171653035,171632403,-,-0.0004,1.5604694,0.8066910058259964,True
Ncstn,ENSMUSG00000003458,1,172082795,172066013,-,-0.0125,1.2553438,-0.31644129753112793,False
Pea15a,ENSMUSG00000013698,1,172206804,172196728,-,-0.0488,0.62476593,-0.37059056758880615,False
Ifi206,ENSMUSG00000037849,1,173491041,173468485,-,-0.14,0.35767844,0.1788998246192932,True
Ifi214,ENSMUSG00000070501,1,173535957,173519717,-,-0.1299,0.20947798,0.23342937231063843,True
Ifi213,ENSMUSG00000073491,1,173599274,173566283,-,-0.1621,0.6280019,0.5935730338096619,True
Ifi207,ENSMUSG00000073490,1,173741747,173723427,-,-0.0174,0.30601493,0.4604366421699524,True
Ifi204,ENSMUSG00000073489,1,173766943,173747293,-,-0.017,0.053126562,0.2652361989021301,True
Mndal,ENSMUSG00000090272,1,173880881,173849126,-,-0.0626,0.86674434,-1.4827296733856201,False
Ifi211,ENSMUSG00000026536,1,173913046,173896345,-,0.0448,0.14482997,0.25833332538604736,True
Ifi203,ENSMUSG00000039997,1,173942672,173920407,-,-0.1247,0.13024577,-1.242009162902832,False
Ifi205,ENSMUSG00000054203,1,174031810,174011998,-,-0.0059,0.11733523,0.7803554683923721,True
Fh1,ENSMUSG00000026526,1,175625635,175600374,-,0.1929,0.05978479,0.11395794153213501,True
Cep170,ENSMUSG00000057335,1,176814067,176733653,-,0.018,1.1365544,-1.1482560634613037,False
Akt3,ENSMUSG00000019699,1,177258203,177020073,-,-0.0476,19.830963,-0.6680706739425659,False
Adss,ENSMUSG00000015961,1,177796511,177762962,-,0.1211,0.99027133,-2.2687463760375977,False
Hnrnpu,ENSMUSG00000039630,1,178337797,178321108,-,0.3146,0.33133665,0.7219601273536682,True
Smyd3,ENSMUSG00000055067,1,179518041,178951960,-,-0.0447,15.302609,-0.24013853073120117,False
Tfb2m,ENSMUSG00000026492,1,179546267,179528055,-,-0.0042,1.6455357,-3.544456958770752,False
Ahctf1,ENSMUSG00000026491,1,179803680,179744894,-,-0.0283,1.5758947,-1.4588377475738525,False
Coq8a,ENSMUSG00000026489,1,180199602,180165238,-,-0.0404,0.08988503,-0.6948517560958862,False
Psen2,ENSMUSG00000010609,1,180263438,180227004,-,0.0071,0.2868441,-0.37986111640930176,False
H3f3a,ENSMUSG00000060743,1,180813943,180800832,-,0.1227,0.22951831,-2.7842071056365967,False
Nvl,ENSMUSG00000026516,1,181144204,181087138,-,0.0139,1.0196661,-1.523810625076294,False
Wdr26,ENSMUSG00000038733,1,181212001,181173228,-,-0.08,0.7354986,0.39073795080184937,True
Lbr,ENSMUSG00000004880,1,181843046,181815335,-,0.1492,0.102198005,-0.7760187387466431,False
Degs1,ENSMUSG00000038633,1,182282804,182275772,-,0.0643,0.08318551,-1.338210105895996,False
Fbxo28,ENSMUSG00000047539,1,182341629,182313102,-,-0.0334,1.4313992,-0.4384044408798218,False
Capn2,ENSMUSG00000026509,1,182517608,182467260,-,0.0463,0.28540918,-1.459306001663208,False
Disp1,ENSMUSG00000030768,1,183221522,183086266,-,-0.0278,3.5285454,-0.890255331993103,False
Brox,ENSMUSG00000046836,1,183297269,183276352,-,-0.0228,1.0170141,-0.42838597297668457,False
Mia3,ENSMUSG00000056050,1,183369553,183326725,-,-0.0814,0.8060871,-0.7956825494766235,False
Marc2,ENSMUSG00000073481,1,184846451,184813068,-,0.0316,0.1140597,-7.367316246032715,False
Iars2,ENSMUSG00000026618,1,185329396,185284726,-,0.0217,0.65432364,-0.8822348117828369,False
Rrp15,ENSMUSG00000001305,1,186749358,186720978,-,0.0713,0.38181725,-0.5257706642150879,False
Kctd3,ENSMUSG00000026608,1,189007841,188971095,-,-0.0055,0.5183688,-1.381101369857788,False
Cenpf,ENSMUSG00000026605,1,189688086,189640606,-,0.1974,0.08181867,0.8966433182358742,True
Smyd2,ENSMUSG00000026603,1,189922363,189880492,-,0.0943,0.4461108,-0.35764920711517334,False
Flvcr1,ENSMUSG00000066595,1,191026158,191005847,-,-0.0064,1.852105,-0.9371976852416992,False
Tatdn3,ENSMUSG00000026632,1,191062932,191045826,-,0.0226,0.15529245,-0.5619269609451294,False
Atf3,ENSMUSG00000026628,1,191218039,191170296,-,-0.0184,1.4290115,0.8899550959467888,True
Nenf,ENSMUSG00000037499,1,191318194,191306789,-,0.0819,0.124891646,-1.1745800971984863,False
Ppp2r5a,ENSMUSG00000026626,1,191403272,191351975,-,-0.0256,1.3460675,-0.29815924167633057,False
Dtl,ENSMUSG00000037474,1,191575544,191537356,-,0.1749,3.2124383,0.807347759604454,True
Traf5,ENSMUSG00000026637,1,192092559,191997205,-,-0.0138,0.8966641,-2.672023296356201,False
Rcor3,ENSMUSG00000037395,1,192138062,192098546,-,-0.0359,0.15616961,-0.24405276775360107,False
Utp25,ENSMUSG00000016181,1,193130272,193091104,-,0.0153,2.3857834,-1.3394381999969482,False
Traf3ip3,ENSMUSG00000037318,1,193201703,193175453,-,-0.0704,0.84185135,-1.2340636253356934,False
Hsd11b1,ENSMUSG00000016194,1,193264075,193221634,-,-0.0596,0.69148487,-0.8361058235168457,False
