,Accession,Chromosome,End,Start,Strand,gene_count_corr,velocity_gamma,velocity_r2,velocity_genes
Serpine2,ENSMUSG00000026249,1,79861180,79794197,-,0.0564,0.108767256,-0.08055472373962402,False
Cul3,ENSMUSG00000004364,1,80340480,80264923,-,0.0308,1.4358443,-1.2962653636932373,False
Dock10,ENSMUSG00000038608,1,80758527,80501073,-,-0.0708,19.026274,-0.3181476593017578,False
Trip12,ENSMUSG00000026219,1,84840516,84721189,-,-0.0368,1.7938818,-1.8604159355163574,False
Sp110,ENSMUSG00000070034,1,85598817,85576899,-,-0.1564,0.12866458,-0.19368517398834229,False
A630001G21Rik,ENSMUSG00000052760,1,85778643,85717083,-,-0.0502,0.87142986,-0.7098050117492676,False
Gpr55,ENSMUSG00000049608,1,85961007,85938318,-,-0.0092,1.0569628,-0.29035770893096924,False
Ncl,ENSMUSG00000026234,1,86359400,86344719,-,0.3456,0.05079864,-1.1758739948272705,False
Pde6d,ENSMUSG00000026239,1,86582629,86542994,-,-0.0156,3.2517126,-0.8394711017608643,False
Usp40,ENSMUSG00000005501,1,88008551,87945119,-,-0.0333,2.1584108,-0.2841818332672119,False
Hjurp,ENSMUSG00000044783,1,88277633,88262471,-,0.0629,0.477969,-0.08000528812408447,False
Arl4c,ENSMUSG00000049866,1,88702221,88673125,-,-0.0968,0.22595899,0.1416400671005249,True
Ilkap,ENSMUSG00000026309,1,91398815,91373861,-,0.1238,0.3633389,-1.9906561374664307,False
Hdac4,ENSMUSG00000026313,1,92195699,91928779,-,-0.0913,0.80023783,-6.7092366218566895,False
Ndufa10,ENSMUSG00000026260,1,92473860,92439010,-,0.1287,0.15342978,-2.1001923084259033,False
Cops9,ENSMUSG00000073616,1,92641985,92637145,-,0.0781,0.032805406,-5.408141613006592,False
Mterf4,ENSMUSG00000026273,1,93305915,93299211,-,0.003,0.42205063,-1.7000210285186768,False
Pask,ENSMUSG00000026274,1,93343482,93308770,-,0.0895,1.0932872,-0.6433435678482056,False
Hdlbp,ENSMUSG00000034088,1,93478815,93405940,-,0.2369,0.39886707,-0.7292215824127197,False
Stk25,ENSMUSG00000026277,1,93658659,93619751,-,-0.0315,0.28932065,-1.26298189163208,False
Thap4,ENSMUSG00000026279,1,93754864,93701935,-,0.0178,0.7632954,-1.0446743965148926,False
Dtymk,ENSMUSG00000026281,1,93801934,93792576,-,0.1976,1.1514885,-3.804466724395752,False
Pdcd1,ENSMUSG00000026285,1,94052553,94038305,-,0.1159,0.6046769,0.5166691839694977,True
St8sia4,ENSMUSG00000040710,1,95667571,95587682,-,-0.0566,2.0977945,-0.33935773372650146,False
D1Ertd622e,ENSMUSG00000044768,1,97662074,97606318,-,-0.0049,0.4404092,-0.26906466484069824,False
Ppip5k2,ENSMUSG00000040648,1,97770411,97706048,-,0.0158,1.3707004,-0.4069640636444092,False
Pam,ENSMUSG00000026335,1,98095646,97795114,-,-0.0168,7.7433467,-3.374701976776123,False
Pign,ENSMUSG00000056536,1,105663677,105518422,-,-0.0193,4.0414085,-2.6966798305511475,False
Bcl2,ENSMUSG00000057329,1,106714274,106538178,-,-0.167,1.8311163,0.9217465668916702,True
Kdsr,ENSMUSG00000009905,1,106759727,106720459,-,-0.0828,0.97273797,-1.1390838623046875,False
Vps4b,ENSMUSG00000009907,1,106796728,106764071,-,-0.0084,2.315635,-0.8997864723205566,False
Tsn,ENSMUSG00000026374,1,118311739,118294778,-,0.2497,0.100560606,-1.6003506183624268,False
Ptpn4,ENSMUSG00000026384,1,119837613,119652467,-,-0.0821,2.9438665,-6.279068946838379,False
Dbi,ENSMUSG00000026385,1,120121078,120113280,-,0.3636,0.011726478,-3.3082189559936523,False
Insig2,ENSMUSG00000003721,1,121332589,121304353,-,-0.0075,0.47462404,-0.5170961618423462,False
Ddx18,ENSMUSG00000001674,1,121567989,121553835,-,0.0742,0.14014716,-0.19330692291259766,False
Actr3,ENSMUSG00000026341,1,125435727,125392905,-,0.2331,0.22242187,-0.2683979272842407,False
Tmem163,ENSMUSG00000026347,1,127679548,127486546,-,0.0301,15.866242,-0.1075432300567627,False
Zranb3,ENSMUSG00000036086,1,128103047,127954184,-,0.0442,5.938621,-0.6562472581863403,False
Mcm6,ENSMUSG00000026355,1,128359664,128331590,-,0.4204,0.51336956,-0.2655397653579712,False
Dars,ENSMUSG00000026356,1,128417368,128363707,-,0.1538,0.31691322,-0.2896249294281006,False
Cxcr4,ENSMUSG00000045382,1,128592293,128588199,-,-0.0379,0.0791603,-0.9825462102890015,False
Cd55,ENSMUSG00000026399,1,130462744,130439027,-,-0.1072,0.80671847,-0.8681836128234863,False
Mapkapk2,ENSMUSG00000016528,1,131097826,131053700,-,0.0171,1.6906307,-0.2014613151550293,False
Dyrk3,ENSMUSG00000016526,1,131138340,131127455,-,0.0868,1.3478454,-0.46534836292266846,False
Rassf5,ENSMUSG00000026430,1,131245258,131176410,-,-0.0733,0.08632573,-0.8490351438522339,False
Ikbke,ENSMUSG00000042349,1,131279606,131254343,-,-0.1157,0.6712473,-0.32390570640563965,False
Srgap2,ENSMUSG00000026425,1,131527352,131285251,-,-0.0434,5.6387577,-2.9631528854370117,False
Mdm4,ENSMUSG00000054387,1,133030561,132959484,-,-0.0384,5.781772,-2.7735300064086914,False
Snrpe,ENSMUSG00000090553,1,133610291,133603871,-,0.3906,0.04575459,-1.376009225845337,False
Lax1,ENSMUSG00000051998,1,133690108,133679091,-,-0.0931,0.6762636,0.6370117664337158,True
Atp2b4,ENSMUSG00000026463,1,133801041,133699457,-,-0.0304,1.0893397,-0.5412956476211548,False
Btg2,ENSMUSG00000020423,1,134079120,134075170,-,-0.2306,0.038289357,0.40639591217041016,True
Tmem183a,ENSMUSG00000042305,1,134361979,134346097,-,0.0697,0.44833127,-0.6595953702926636,False
Ppp1r12b,ENSMUSG00000073557,1,134955942,134754658,-,-0.0325,11.9951515,-5.35711669921875,False
Rnpep,ENSMUSG00000041926,1,135284084,135262712,-,0.2034,0.29832888,-1.266406774520874,False
Timm17a,ENSMUSG00000062580,1,135313778,135295213,-,0.1671,0.062831566,-0.02510702610015869,False
Ipo9,ENSMUSG00000041879,1,135430499,135382312,-,0.0589,1.466182,-2.568650960922241,False
Camsap2,ENSMUSG00000041570,1,136346104,136268123,-,-0.0506,1.9250929,-0.1233820915222168,False
Ptprc,ENSMUSG00000026395,1,138175708,138062861,-,-0.1792,1.4706075,-3.743407726287842,False
Nek7,ENSMUSG00000026393,1,138620141,138482875,-,-0.0163,1.2702293,0.16299223899841309,True
2310009B15Rik,ENSMUSG00000079283,1,138856852,138851983,-,0.0117,0.16975237,-1.0831618309020996,False
Cdc73,ENSMUSG00000026361,1,143702893,143598800,-,-0.0132,2.377296,-1.1202895641326904,False
Ro60,ENSMUSG00000018199,1,143777068,143750790,-,-0.0392,0.25151888,-0.9452379941940308,False
Rgs2,ENSMUSG00000026360,1,144004161,143999338,-,-0.0856,0.091173284,0.009650111198425293,False
Rgs1,ENSMUSG00000026358,1,144249242,144242296,-,0.0133,0.05106464,-0.08171737194061279,False
Odr4,ENSMUSG00000006010,1,150393080,150361305,-,0.0275,0.5613908,-1.0129063129425049,False
Swt1,ENSMUSG00000052748,1,151428455,151367699,-,-0.0426,1.7424383,-1.1464979648590088,False
Rnf2,ENSMUSG00000026484,1,151500955,151458004,-,0.0044,4.0359898,-4.27459192276001,False
1700025G04Rik,ENSMUSG00000032666,1,152090125,151852403,-,-0.0181,5.060238,-0.0883406400680542,False
Tsen15,ENSMUSG00000014980,1,152386688,152370735,-,0.0648,0.29681128,-0.9746990203857422,False
Smg7,ENSMUSG00000042772,1,152902646,152836995,-,-0.0351,2.915427,-5.511409759521484,False
Lamc1,ENSMUSG00000026478,1,153332786,153218922,-,0.0098,3.2381272,-1.1440129280090332,False
Dhx9,ENSMUSG00000042699,1,153487660,153455758,-,0.1253,0.65880555,-1.438004732131958,False
Cacna1e,ENSMUSG00000004110,1,154884501,154390731,-,-0.0145,0.0,-0.03775370121002197,False
Xpr1,ENSMUSG00000026469,1,155417415,155275701,-,-0.0649,4.2061505,-7.510951995849609,False
Qsox1,ENSMUSG00000033684,1,155812889,155776029,-,-0.0365,0.46014646,-0.5307823419570923,False
Cep350,ENSMUSG00000033671,1,155973255,155844964,-,-0.0861,1.576735,-1.3720593452453613,False
Tor1aip1,ENSMUSG00000026466,1,156036480,156004599,-,-0.0217,1.5401766,-1.8985962867736816,False
Soat1,ENSMUSG00000026600,1,156474331,156424525,-,0.0121,0.6448379,-1.0406007766723633,False
Tor3a,ENSMUSG00000060519,1,156674356,156653617,-,-0.0162,2.4184783,-1.1435391902923584,False
Fam20b,ENSMUSG00000033557,1,156719086,156678532,-,0.0026,1.0556396,-0.6704094409942627,False
Ralgps2,ENSMUSG00000026594,1,156939626,156804166,-,-0.0577,1.3883866,-0.7049614191055298,False
Rasal2,ENSMUSG00000070565,1,157412595,157135182,-,0.0401,7.2637744,-0.9261455535888672,False
Cacybp,ENSMUSG00000014226,1,160212875,160202367,-,0.3057,0.034825817,0.03394240140914917,True
Rabgap1l,ENSMUSG00000026721,1,160793211,160219174,-,-0.098,9.533008,-1.5169494152069092,False
Zbtb37,ENSMUSG00000043467,1,161034849,161002922,-,-0.0742,0.27903724,-0.2430030107498169,False
Dars2,ENSMUSG00000026709,1,161070658,161040601,-,0.1329,0.576693,-0.9333997964859009,False
Klhl20,ENSMUSG00000026705,1,161131511,161088375,-,-0.0361,0.7669961,-0.45801424980163574,False
Prdx6,ENSMUSG00000026701,1,161251219,161240112,-,0.0375,0.09070539,-2.1102983951568604,False
Fasl,ENSMUSG00000000817,1,161788495,161780689,-,-0.0855,0.77377385,0.4484255909919739,True
Suco,ENSMUSG00000040297,1,161876682,161816114,-,-0.0777,3.1663187,-2.6280698776245117,False
Dnm3,ENSMUSG00000040265,1,162478034,161982453,-,0.033,6.665158,-0.9057958126068115,False
Prrc2c,ENSMUSG00000040225,1,162740556,162670725,-,-0.0631,0.5830543,-1.8470828533172607,False
Gorab,ENSMUSG00000040124,1,163403669,163384908,-,0.002,1.0689675,-1.589508295059204,False
BC055324,ENSMUSG00000041406,1,163994796,163945993,-,0.0465,2.2843654,-1.3084042072296143,False
Blzf1,ENSMUSG00000026577,1,164307489,164289800,-,-0.0005,1.7364981,-0.669780969619751,False
Atp1b1,ENSMUSG00000026576,1,164458355,164437109,-,-0.1274,0.20749822,-0.8243499994277954,False
Xcl1,ENSMUSG00000026573,1,164935527,164931644,-,-0.0113,0.01811945,-0.2736607789993286,False
Sft2d2,ENSMUSG00000040848,1,165194438,165174337,-,0.0111,0.500068,-0.9420647621154785,False
Tiprl,ENSMUSG00000040843,1,165236996,165212286,-,0.073,0.6484112,-0.9307775497436523,False
Dcaf6,ENSMUSG00000026571,1,165460475,165328698,-,-0.0557,6.5753574,-1.1707072257995605,False
Rcsd1,ENSMUSG00000040723,1,165709757,165646516,-,-0.006,1.1874218,-3.9790172576904297,False
Pou2f1,ENSMUSG00000026565,1,166002678,165865154,-,-0.045,6.3615417,-4.098345756530762,False
Pogk,ENSMUSG00000040596,1,166409863,166384622,-,-0.0206,1.5655805,-0.7658544778823853,False
Uck2,ENSMUSG00000026558,1,167285320,167222883,-,0.1692,1.0915195,0.08226388692855835,True
Mgst3,ENSMUSG00000026688,1,167393841,167371966,-,0.056,0.076803386,-2.005204916000366,False
Pbx1,ENSMUSG00000052534,1,168432270,168119364,-,0.0112,12.474691,0.5765270292758942,True
Nuf2,ENSMUSG00000026683,1,169531464,169497934,-,0.2757,0.41220015,0.06124824285507202,True
Hsd17b7,ENSMUSG00000026675,1,169969241,169949535,-,0.0106,0.9272499,-0.5004236698150635,False
Uap1,ENSMUSG00000026670,1,170174957,170141938,-,0.1021,0.9341986,-1.0804877281188965,False
Uhmk1,ENSMUSG00000026667,1,170215397,170193420,-,-0.0252,0.31236514,-0.9122087955474854,False
Atf6,ENSMUSG00000026663,1,170867771,170704674,-,0.0034,6.9708233,-4.901510238647461,False
Dusp12,ENSMUSG00000026659,1,170885540,170873498,-,0.0272,0.7180755,-0.14177227020263672,False
Fcrla,ENSMUSG00000038421,1,170927583,170917576,-,-0.0332,3.7535648,-3.2501578330993652,False
Fcgr2b,ENSMUSG00000026656,1,170976547,170958617,-,-0.0851,0.82978964,0.39814281463623047,True
Sdhc,ENSMUSG00000058076,1,171150603,171127165,-,0.113,0.20747544,-4.753847599029541,False
Fcer1g,ENSMUSG00000058715,1,171234365,171229572,-,-0.0376,0.017816786,0.4273514151573181,True
Ndufs2,ENSMUSG00000013593,1,171251388,171234853,-,0.1838,0.050850634,-2.627372980117798,False
Usp21,ENSMUSG00000053483,1,171287991,171281945,-,-0.0292,0.9290721,-1.2791035175323486,False
Ufc1,ENSMUSG00000062963,1,171295024,171288563,-,0.1682,0.18727712,-2.5133283138275146,False
Ly9,ENSMUSG00000004707,1,171607410,171588624,-,-0.0381,0.16999757,-3.7106223106384277,False
Slamf7,ENSMUSG00000038179,1,171653035,171632403,-,-0.0004,1.9414662,-1.8030507564544678,False
Ncstn,ENSMUSG00000003458,1,172082795,172066013,-,-0.0125,1.0953792,-0.4136064052581787,False
Pea15a,ENSMUSG00000013698,1,172206804,172196728,-,-0.0488,0.5762159,-0.4892688989639282,False
Ifi206,ENSMUSG00000037849,1,173491041,173468485,-,-0.14,0.30039006,0.5710655748844147,True
Ifi214,ENSMUSG00000070501,1,173535957,173519717,-,-0.1299,0.2805012,0.08510708808898926,True
Ifi213,ENSMUSG00000073491,1,173599274,173566283,-,-0.1621,0.6517539,0.660624235868454,True
Ifi207,ENSMUSG00000073490,1,173741747,173723427,-,-0.0174,1.5383059,0.9843558054417372,True
Ifi204,ENSMUSG00000073489,1,173766943,173747293,-,-0.017,0.1971504,0.16428399085998535,True
Mndal,ENSMUSG00000090272,1,173880881,173849126,-,-0.0626,1.0985092,-0.08896374702453613,False
Ifi211,ENSMUSG00000026536,1,173913046,173896345,-,0.0448,0.8388069,-0.032944440841674805,False
Ifi203,ENSMUSG00000039997,1,173942672,173920407,-,-0.1247,0.21734668,-0.31995177268981934,False
Ifi205,ENSMUSG00000054203,1,174031810,174011998,-,-0.0059,0.71075606,0.8793418556451797,True
Fh1,ENSMUSG00000026526,1,175625635,175600374,-,0.1929,0.11755121,-3.986556053161621,False
Cep170,ENSMUSG00000057335,1,176814067,176733653,-,0.018,1.4080473,-0.5057624578475952,False
Akt3,ENSMUSG00000019699,1,177258203,177020073,-,-0.0476,19.320868,-2.937917709350586,False
Adss,ENSMUSG00000015961,1,177796511,177762962,-,0.1211,0.7860367,-0.5500158071517944,False
Hnrnpu,ENSMUSG00000039630,1,178337797,178321108,-,0.3146,0.39286256,0.2819642424583435,True
Smyd3,ENSMUSG00000055067,1,179518041,178951960,-,-0.0447,18.673208,-0.7603728771209717,False
Tfb2m,ENSMUSG00000026492,1,179546267,179528055,-,-0.0042,1.8002927,-1.0860133171081543,False
Ahctf1,ENSMUSG00000026491,1,179803680,179744894,-,-0.0283,2.2936318,-0.5417661666870117,False
Coq8a,ENSMUSG00000026489,1,180199602,180165238,-,-0.0404,1.6482725,-1.3233702182769775,False
Psen2,ENSMUSG00000010609,1,180263438,180227004,-,0.0071,0.3666913,-0.7342119216918945,False
H3f3a,ENSMUSG00000060743,1,180813943,180800832,-,0.1227,0.23942187,-1.6859805583953857,False
Nvl,ENSMUSG00000026516,1,181144204,181087138,-,0.0139,1.3801317,-1.4462599754333496,False
Wdr26,ENSMUSG00000038733,1,181212001,181173228,-,-0.08,0.9072883,-0.03907012939453125,False
Lbr,ENSMUSG00000004880,1,181843046,181815335,-,0.1492,0.1723189,-1.0897343158721924,False
Degs1,ENSMUSG00000038633,1,182282804,182275772,-,0.0643,0.07312483,-2.2654001712799072,False
Fbxo28,ENSMUSG00000047539,1,182341629,182313102,-,-0.0334,1.6173744,-1.3309195041656494,False
Capn2,ENSMUSG00000026509,1,182517608,182467260,-,0.0463,0.25593683,-0.5135154724121094,False
Disp1,ENSMUSG00000030768,1,183221522,183086266,-,-0.0278,3.0352612,-2.072748899459839,False
Brox,ENSMUSG00000046836,1,183297269,183276352,-,-0.0228,0.53662455,-0.9393459558486938,False
Mia3,ENSMUSG00000056050,1,183369553,183326725,-,-0.0814,1.1719135,-0.8828094005584717,False
Marc2,ENSMUSG00000073481,1,184846451,184813068,-,0.0316,0.10015813,-4.515252590179443,False
Iars2,ENSMUSG00000026618,1,185329396,185284726,-,0.0217,0.84920347,-1.5853686332702637,False
Rrp15,ENSMUSG00000001305,1,186749358,186720978,-,0.0713,0.17748277,-0.0379939079284668,False
Kctd3,ENSMUSG00000026608,1,189007841,188971095,-,-0.0055,1.3522273,-0.8702901601791382,False
Cenpf,ENSMUSG00000026605,1,189688086,189640606,-,0.1974,0.12291794,0.41325634717941284,True
Smyd2,ENSMUSG00000026603,1,189922363,189880492,-,0.0943,0.40056956,-0.05110335350036621,False
Flvcr1,ENSMUSG00000066595,1,191026158,191005847,-,-0.0064,1.3483145,-0.8146812915802002,False
Tatdn3,ENSMUSG00000026632,1,191062932,191045826,-,0.0226,1.3486125,-0.7457587718963623,False
Atf3,ENSMUSG00000026628,1,191218039,191170296,-,-0.0184,0.70000184,0.8487501889467239,True
Nenf,ENSMUSG00000037499,1,191318194,191306789,-,0.0819,0.13208915,-1.5564405918121338,False
Ppp2r5a,ENSMUSG00000026626,1,191403272,191351975,-,-0.0256,0.85659593,-1.3256809711456299,False
Dtl,ENSMUSG00000037474,1,191575544,191537356,-,0.1749,2.495614,-0.05312836170196533,False
Traf5,ENSMUSG00000026637,1,192092559,191997205,-,-0.0138,1.2829995,-2.0388150215148926,False
Rcor3,ENSMUSG00000037395,1,192138062,192098546,-,-0.0359,0.7466389,-0.3100550174713135,False
Utp25,ENSMUSG00000016181,1,193130272,193091104,-,0.0153,1.4779091,-1.2073006629943848,False
Traf3ip3,ENSMUSG00000037318,1,193201703,193175453,-,-0.0704,0.7897099,0.061919331550598145,True
