,Accession,Chromosome,End,Start,Strand,gene_count_corr,velocity_gamma,velocity_r2,velocity_genes
Zfp451,ENSMUSG00000042197,1,33814595,33761545,-,-0.0267,1.3508508,-0.7802555561065674,False
Fam168b,ENSMUSG00000037503,1,34843065,34813219,-,-0.0581,1.5435952,-1.5682461261749268,False
Uggt1,ENSMUSG00000037470,1,36244720,36140027,-,-0.0226,1.9528898,-0.4612342119216919,False
Neurl3,ENSMUSG00000047180,1,36274679,36264597,-,-0.1125,0.9826979,0.5668155550956726,True
Kansl3,ENSMUSG00000010453,1,36369181,36335730,-,-0.0571,0.54830706,-1.9843852519989014,False
Actr1b,ENSMUSG00000037351,1,36714422,36698114,-,0.0154,0.3843558,-1.4966456890106201,False
Tmem131,ENSMUSG00000026116,1,36943666,36792191,-,-0.0504,2.9853678,-0.35153400897979736,False
Coa5,ENSMUSG00000026112,1,37430103,37417084,-,0.024,0.03505728,-8.857331275939941,False
Mgat4a,ENSMUSG00000026110,1,37541016,37439340,-,-0.0577,1.789244,0.27548831701278687,True
Tsga10,ENSMUSG00000060771,1,37866429,37754776,-,0.0033,1.5586907,-0.4973255395889282,False
Mitd1,ENSMUSG00000026088,1,37890411,37874801,-,0.0064,1.5208019,-0.4760783910751343,False
Txndc9,ENSMUSG00000058407,1,37997893,37985189,-,0.0627,0.054903865,-1.2085964679718018,False
Rev1,ENSMUSG00000026082,1,38129801,38052786,-,-0.0317,2.258748,-0.6387215852737427,False
Aff3,ENSMUSG00000037138,1,38664955,38177326,-,-0.0878,17.710014,0.537310004234314,True
Rnf149,ENSMUSG00000048234,1,39577405,39551296,-,-0.0074,0.6086101,-0.901343822479248,False
Tgfbrap1,ENSMUSG00000070939,1,43098637,43047200,-,-0.0302,0.4560925,-0.46998047828674316,False
Fhl2,ENSMUSG00000008136,1,43196984,43123074,-,0.1746,0.22586797,0.24577254056930542,True
Uxs1,ENSMUSG00000057363,1,43827800,43746966,-,0.0153,1.6550019,-0.4863945245742798,False
Tex30,ENSMUSG00000026049,1,44102441,44086613,-,0.196,0.33115423,-1.2750742435455322,False
Poglut2,ENSMUSG00000026047,1,44118808,44106546,-,0.0253,0.180473,-0.14710283279418945,False
Slc39a10,ENSMUSG00000025986,1,46892852,46807544,-,-0.005,0.6151036,-0.33447790145874023,False
Nabp1,ENSMUSG00000026107,1,51478425,51465862,-,-0.0297,4.6810746,-0.5201016664505005,False
Gls,ENSMUSG00000026103,1,52233232,52163448,-,-0.0127,6.6164894,-1.3826251029968262,False
Nab1,ENSMUSG00000002881,1,52500679,52457294,-,0.0824,0.92447597,0.46682024002075195,True
Mfsd6,ENSMUSG00000041439,1,52727462,52656286,-,-0.0384,1.4664283,0.24136888980865479,True
Inpp1,ENSMUSG00000026102,1,52817688,52785427,-,-0.0939,0.29263973,-0.4311091899871826,False
Pms1,ENSMUSG00000026098,1,53297018,53189187,-,0.0396,2.114241,-0.7261492013931274,False
Stk17b,ENSMUSG00000026094,1,53785224,53755506,-,-0.2109,0.57086945,0.12464529275894165,True
Gtf3c3,ENSMUSG00000041303,1,54438971,54396004,-,-0.0092,0.79416,-0.6541968584060669,False
Pgap1,ENSMUSG00000073678,1,54557684,54472994,-,-0.0425,1.9142666,-1.7231695652008057,False
Ankrd44,ENSMUSG00000052331,1,54926387,54645340,-,-0.0925,9.274838,-0.33044564723968506,False
Sf3b1,ENSMUSG00000025982,1,55027481,54985169,-,0.1117,0.29467103,-1.2846393585205078,False
Hspd1,ENSMUSG00000025980,1,55088243,55077835,-,0.5211,0.03644493,-0.07600319385528564,False
Rftn2,ENSMUSG00000025978,1,55226782,55170159,-,-0.0045,0.528435,-0.3454183340072632,False
Boll,ENSMUSG00000025977,1,55363469,55248658,-,-0.0115,10.965546,-0.2925069332122803,False
Tyw5,ENSMUSG00000048495,1,57407101,57388237,-,0.0324,1.1877317,-0.448879599571228,False
Kctd18,ENSMUSG00000054770,1,58018956,57955101,-,-0.017,2.4814563,-0.29655396938323975,False
Clk1,ENSMUSG00000026034,1,58424066,58410189,-,-0.1856,1.26519,-1.4376180171966553,False
Ppil3,ENSMUSG00000026035,1,58445486,58430994,-,0.0518,0.34279087,-1.6865363121032715,False
Orc2,ENSMUSG00000026037,1,58505109,58462771,-,0.0982,1.0392832,-0.22420978546142578,False
Fam126b,ENSMUSG00000038174,1,58586323,58522806,-,-0.0499,0.75184035,-0.520142674446106,False
Trak2,ENSMUSG00000026028,1,58973430,58900449,-,-0.029,2.1324115,-1.4681806564331055,False
Tmem237,ENSMUSG00000038079,1,59120408,59100590,-,0.0895,0.4143209,-0.21690642833709717,False
Als2,ENSMUSG00000026024,1,59237231,59162926,-,-0.0013,3.412259,-4.998884201049805,False
Sumo1,ENSMUSG00000026021,1,59670834,59586558,-,0.0432,15.119181,-5.566751480102539,False
Wdr12,ENSMUSG00000026019,1,60098645,60069785,-,0.0274,0.35667837,-0.28783535957336426,False
Raph1,ENSMUSG00000026014,1,60567104,60482292,-,0.0546,4.4173613,0.08524966239929199,True
Ino80d,ENSMUSG00000040865,1,63114667,62958418,-,-0.0481,2.1047914,-4.793378829956055,False
Ndufs1,ENSMUSG00000025968,1,63176833,63143596,-,0.0689,0.87596565,-0.0636911392211914,False
Klf7,ENSMUSG00000025959,1,64122282,64029447,-,-0.1428,0.97952425,0.6700981855392456,True
Mettl21a,ENSMUSG00000025956,1,64617242,64606473,-,0.009,0.29655895,-0.869564414024353,False
Plekhm3,ENSMUSG00000051344,1,64956824,64785983,-,-0.0257,8.657528,-2.067702531814575,False
Idh1,ENSMUSG00000025950,1,65186500,65158616,-,0.0008,0.3966087,-0.31676363945007324,False
Kansl1l,ENSMUSG00000026004,1,66817562,66719248,-,-0.022,6.620556,0.15416520833969116,True
Acadl,ENSMUSG00000026003,1,66863277,66830839,-,0.2298,0.13016792,0.05202043056488037,True
Lancl1,ENSMUSG00000026000,1,67038872,67000517,-,-0.0089,0.48305416,-0.5009392499923706,False
Ikzf2,ENSMUSG00000025997,1,69687245,69531214,-,-0.0297,4.2184467,0.7788958847522736,True
Bard1,ENSMUSG00000026196,1,71103146,71027498,-,0.1687,1.3138111,0.7433049380779266,True
Mreg,ENSMUSG00000039395,1,72212307,72159442,-,-0.0106,0.0,-0.05700182914733887,False
Pecr,ENSMUSG00000026189,1,72284314,72259167,-,0.0158,0.31745493,-0.18373262882232666,False
Aamp,ENSMUSG00000006299,1,74284738,74279840,-,-0.0204,0.06612165,-6.723532676696777,False
Usp37,ENSMUSG00000033364,1,74544284,74435511,-,0.0575,4.716559,-0.337493896484375,False
Zfp142,ENSMUSG00000026135,1,74588246,74565127,-,-0.0118,0.9651195,-0.8269190788269043,False
Rnf25,ENSMUSG00000026171,1,74601397,74593748,-,-0.0325,0.9389812,-0.7393970489501953,False
Nhej1,ENSMUSG00000026162,1,75125200,74967139,-,0.0699,1.2415594,-0.8076491355895996,False
Cnppd1,ENSMUSG00000033159,1,75142711,75134554,-,-0.0577,0.18626288,-0.41158735752105713,False
Atg9a,ENSMUSG00000033124,1,75192196,75180860,-,-0.0469,0.3134101,-0.5624067783355713,False
Tuba4a,ENSMUSG00000026202,1,75219865,75214228,-,0.1993,0.026214853,-2.2632012367248535,False
Dnpep,ENSMUSG00000026209,1,75317990,75307896,-,0.0488,0.06667944,-3.2588448524475098,False
Farsb,ENSMUSG00000026245,1,78488897,78417975,-,0.0844,1.24574,-0.2165064811706543,False
Ap1s3,ENSMUSG00000054702,1,79671972,79606876,-,0.0606,2.7084403,-1.467231035232544,False
Wdfy1,ENSMUSG00000073643,1,79776143,79702262,-,-0.0818,1.5585494,-1.3939850330352783,False
Serpine2,ENSMUSG00000026249,1,79861180,79794197,-,0.0564,0.72678846,0.5214260816574097,True
Cul3,ENSMUSG00000004364,1,80340480,80264923,-,0.0308,1.5503682,-0.4796426296234131,False
Dock10,ENSMUSG00000038608,1,80758527,80501073,-,-0.0708,14.136213,-2.140813112258911,False
Trip12,ENSMUSG00000026219,1,84840516,84721189,-,-0.0368,1.8303418,-1.3602802753448486,False
Sp110,ENSMUSG00000070034,1,85598817,85576899,-,-0.1564,0.11547544,-0.3492565155029297,False
A630001G21Rik,ENSMUSG00000052760,1,85778643,85717083,-,-0.0502,0.7409806,0.17509925365447998,True
Gpr55,ENSMUSG00000049608,1,85961007,85938318,-,-0.0092,0.77407396,0.26406556367874146,True
Ncl,ENSMUSG00000026234,1,86359400,86344719,-,0.3456,0.14711364,-0.9720755815505981,False
Pde6d,ENSMUSG00000026239,1,86582629,86542994,-,-0.0156,0.95278156,-2.53200101852417,False
Usp40,ENSMUSG00000005501,1,88008551,87945119,-,-0.0333,0.92870003,-0.5487091541290283,False
Hjurp,ENSMUSG00000044783,1,88277633,88262471,-,0.0629,0.33097598,0.5861375629901886,True
Arl4c,ENSMUSG00000049866,1,88702221,88673125,-,-0.0968,0.052945796,0.11167967319488525,True
Ilkap,ENSMUSG00000026309,1,91398815,91373861,-,0.1238,0.40284574,-1.3525283336639404,False
Hdac4,ENSMUSG00000026313,1,92195699,91928779,-,-0.0913,0.99997413,0.11617857217788696,True
Ndufa10,ENSMUSG00000026260,1,92473860,92439010,-,0.1287,0.15138146,-0.9243383407592773,False
Cops9,ENSMUSG00000073616,1,92641985,92637145,-,0.0781,0.030354695,-4.036437511444092,False
Mterf4,ENSMUSG00000026273,1,93305915,93299211,-,0.003,0.20529713,-0.8871839046478271,False
Pask,ENSMUSG00000026274,1,93343482,93308770,-,0.0895,1.091107,0.18067938089370728,True
Hdlbp,ENSMUSG00000034088,1,93478815,93405940,-,0.2369,0.3373632,-0.8608440160751343,False
Stk25,ENSMUSG00000026277,1,93658659,93619751,-,-0.0315,0.28960842,-0.9685460329055786,False
Thap4,ENSMUSG00000026279,1,93754864,93701935,-,0.0178,0.56508124,-0.41473472118377686,False
Dtymk,ENSMUSG00000026281,1,93801934,93792576,-,0.1976,0.33908543,0.2593231201171875,True
Pdcd1,ENSMUSG00000026285,1,94052553,94038305,-,0.1159,0.47665554,0.5058007836341858,True
St8sia4,ENSMUSG00000040710,1,95667571,95587682,-,-0.0566,1.2532763,0.11584877967834473,True
D1Ertd622e,ENSMUSG00000044768,1,97662074,97606318,-,-0.0049,0.37494156,-0.26185107231140137,False
Ppip5k2,ENSMUSG00000040648,1,97770411,97706048,-,0.0158,1.3268067,-0.23421144485473633,False
Pam,ENSMUSG00000026335,1,98095646,97795114,-,-0.0168,9.769209,-0.2592509984970093,False
Pign,ENSMUSG00000056536,1,105663677,105518422,-,-0.0193,4.6257825,-2.6766157150268555,False
Bcl2,ENSMUSG00000057329,1,106714274,106538178,-,-0.167,2.065782,0.9183337762951851,True
Kdsr,ENSMUSG00000009905,1,106759727,106720459,-,-0.0828,0.42963138,-0.09064877033233643,False
Vps4b,ENSMUSG00000009907,1,106796728,106764071,-,-0.0084,1.9232062,-1.1150262355804443,False
Tsn,ENSMUSG00000026374,1,118311739,118294778,-,0.2497,0.09771792,-1.1108105182647705,False
Ptpn4,ENSMUSG00000026384,1,119837613,119652467,-,-0.0821,2.3686717,-4.581398963928223,False
Dbi,ENSMUSG00000026385,1,120121078,120113280,-,0.3636,0.008864913,-2.9963338375091553,False
Insig2,ENSMUSG00000003721,1,121332589,121304353,-,-0.0075,0.41372195,-0.14434278011322021,False
Ddx18,ENSMUSG00000001674,1,121567989,121553835,-,0.0742,0.18734886,0.05928272008895874,True
Actr3,ENSMUSG00000026341,1,125435727,125392905,-,0.2331,0.18525074,0.47638869285583496,True
Tmem163,ENSMUSG00000026347,1,127679548,127486546,-,0.0301,14.159448,0.8570668250322342,True
Zranb3,ENSMUSG00000036086,1,128103047,127954184,-,0.0442,3.5443277,-0.1103745698928833,False
Mcm6,ENSMUSG00000026355,1,128359664,128331590,-,0.4204,0.5385906,0.7587498873472214,True
Dars,ENSMUSG00000026356,1,128417368,128363707,-,0.1538,0.44708344,-0.4471818208694458,False
Cxcr4,ENSMUSG00000045382,1,128592293,128588199,-,-0.0379,0.044390906,-0.24448490142822266,False
Cd55,ENSMUSG00000026399,1,130462744,130439027,-,-0.1072,0.41503578,0.5629110038280487,True
Mapkapk2,ENSMUSG00000016528,1,131097826,131053700,-,0.0171,1.5686953,-0.6281230449676514,False
Dyrk3,ENSMUSG00000016526,1,131138340,131127455,-,0.0868,1.7289965,-0.0837472677230835,False
Rassf5,ENSMUSG00000026430,1,131245258,131176410,-,-0.0733,0.10197628,-2.767505645751953,False
Ikbke,ENSMUSG00000042349,1,131279606,131254343,-,-0.1157,0.28438976,-0.5828198194503784,False
Srgap2,ENSMUSG00000026425,1,131527352,131285251,-,-0.0434,5.778044,0.15622568130493164,True
Mdm4,ENSMUSG00000054387,1,133030561,132959484,-,-0.0384,2.8745563,-5.321169853210449,False
Snrpe,ENSMUSG00000090553,1,133610291,133603871,-,0.3906,0.04262723,-1.8832974433898926,False
Lax1,ENSMUSG00000051998,1,133690108,133679091,-,-0.0931,0.62349266,0.03476983308792114,True
Atp2b4,ENSMUSG00000026463,1,133801041,133699457,-,-0.0304,0.9818124,0.5988587737083435,True
Btg2,ENSMUSG00000020423,1,134079120,134075170,-,-0.2306,0.046495568,-0.17215096950531006,False
Tmem183a,ENSMUSG00000042305,1,134361979,134346097,-,0.0697,0.5867487,-0.6083188056945801,False
Ppp1r12b,ENSMUSG00000073557,1,134955942,134754658,-,-0.0325,4.606277,-5.9633917808532715,False
Rnpep,ENSMUSG00000041926,1,135284084,135262712,-,0.2034,0.19984704,-0.03070056438446045,False
Timm17a,ENSMUSG00000062580,1,135313778,135295213,-,0.1671,0.11897118,-0.008414626121520996,False
Ipo9,ENSMUSG00000041879,1,135430499,135382312,-,0.0589,1.8888661,-0.29805731773376465,False
Camsap2,ENSMUSG00000041570,1,136346104,136268123,-,-0.0506,1.2710991,0.33632999658584595,True
Ptprc,ENSMUSG00000026395,1,138175708,138062861,-,-0.1792,1.4484091,-0.9337570667266846,False
Nek7,ENSMUSG00000026393,1,138620141,138482875,-,-0.0163,1.8018463,0.4959656596183777,True
2310009B15Rik,ENSMUSG00000079283,1,138856852,138851983,-,0.0117,0.21549757,-0.7767919301986694,False
Cdc73,ENSMUSG00000026361,1,143702893,143598800,-,-0.0132,2.426738,-0.9374032020568848,False
Ro60,ENSMUSG00000018199,1,143777068,143750790,-,-0.0392,0.65688086,-0.339510440826416,False
Rgs2,ENSMUSG00000026360,1,144004161,143999338,-,-0.0856,0.11245112,-0.2721247673034668,False
Rgs1,ENSMUSG00000026358,1,144249242,144242296,-,0.0133,0.03727073,0.414156436920166,True
Odr4,ENSMUSG00000006010,1,150393080,150361305,-,0.0275,0.48640662,-0.5291492938995361,False
Swt1,ENSMUSG00000052748,1,151428455,151367699,-,-0.0426,1.7467753,-1.5160906314849854,False
Rnf2,ENSMUSG00000026484,1,151500955,151458004,-,0.0044,5.9764256,-2.1804373264312744,False
1700025G04Rik,ENSMUSG00000032666,1,152090125,151852403,-,-0.0181,3.005276,0.6465789079666138,True
Tsen15,ENSMUSG00000014980,1,152386688,152370735,-,0.0648,0.3031981,-0.4375556707382202,False
Smg7,ENSMUSG00000042772,1,152902646,152836995,-,-0.0351,3.7155795,-1.8886570930480957,False
Lamc1,ENSMUSG00000026478,1,153332786,153218922,-,0.0098,1.9329568,0.4950864911079407,True
Dhx9,ENSMUSG00000042699,1,153487660,153455758,-,0.1253,0.7161267,-0.7547341585159302,False
Cacna1e,ENSMUSG00000004110,1,154884501,154390731,-,-0.0145,0.0,-0.1116476058959961,False
Xpr1,ENSMUSG00000026469,1,155417415,155275701,-,-0.0649,4.1104293,-6.873841285705566,False
Qsox1,ENSMUSG00000033684,1,155812889,155776029,-,-0.0365,0.3794221,-0.46315884590148926,False
Cep350,ENSMUSG00000033671,1,155973255,155844964,-,-0.0861,1.6085069,-0.13982224464416504,False
Tor1aip1,ENSMUSG00000026466,1,156036480,156004599,-,-0.0217,1.3870555,-0.20632445812225342,False
Soat1,ENSMUSG00000026600,1,156474331,156424525,-,0.0121,0.46901178,-0.5789476633071899,False
Tor3a,ENSMUSG00000060519,1,156674356,156653617,-,-0.0162,1.4911782,-1.3218295574188232,False
Fam20b,ENSMUSG00000033557,1,156719086,156678532,-,0.0026,1.731307,-1.4929656982421875,False
Ralgps2,ENSMUSG00000026594,1,156939626,156804166,-,-0.0577,1.7378275,0.3852233290672302,True
Rasal2,ENSMUSG00000070565,1,157412595,157135182,-,0.0401,4.8239684,0.1729346513748169,True
Cacybp,ENSMUSG00000014226,1,160212875,160202367,-,0.3057,0.06837007,-1.1499958038330078,False
Rabgap1l,ENSMUSG00000026721,1,160793211,160219174,-,-0.098,14.191097,0.03259086608886719,True
Zbtb37,ENSMUSG00000043467,1,161034849,161002922,-,-0.0742,0.5052747,-0.26724445819854736,False
Dars2,ENSMUSG00000026709,1,161070658,161040601,-,0.1329,0.5922079,-1.1270923614501953,False
Klhl20,ENSMUSG00000026705,1,161131511,161088375,-,-0.0361,0.5852405,-0.6954609155654907,False
Prdx6,ENSMUSG00000026701,1,161251219,161240112,-,0.0375,0.21107373,-1.708749771118164,False
Fasl,ENSMUSG00000000817,1,161788495,161780689,-,-0.0855,1.5116379,0.7264417707920074,True
Suco,ENSMUSG00000040297,1,161876682,161816114,-,-0.0777,2.9226496,-1.4790499210357666,False
Dnm3,ENSMUSG00000040265,1,162478034,161982453,-,0.033,3.7696712,-0.4920680522918701,False
Prrc2c,ENSMUSG00000040225,1,162740556,162670725,-,-0.0631,0.5529838,0.30374640226364136,True
Gorab,ENSMUSG00000040124,1,163403669,163384908,-,0.002,0.4968113,-0.6908794641494751,False
BC055324,ENSMUSG00000041406,1,163994796,163945993,-,0.0465,2.7669713,0.12040770053863525,True
Blzf1,ENSMUSG00000026577,1,164307489,164289800,-,-0.0005,0.9115206,-1.2886385917663574,False
Atp1b1,ENSMUSG00000026576,1,164458355,164437109,-,-0.1274,0.15308474,0.4628801941871643,True
Xcl1,ENSMUSG00000026573,1,164935527,164931644,-,-0.0113,0.123868585,0.5327586531639099,True
Sft2d2,ENSMUSG00000040848,1,165194438,165174337,-,0.0111,0.41423056,-0.3768477439880371,False
Tiprl,ENSMUSG00000040843,1,165236996,165212286,-,0.073,0.92570657,-2.395228624343872,False
Dcaf6,ENSMUSG00000026571,1,165460475,165328698,-,-0.0557,5.633176,-1.0519640445709229,False
Rcsd1,ENSMUSG00000040723,1,165709757,165646516,-,-0.006,1.0443064,-2.23004412651062,False
Pou2f1,ENSMUSG00000026565,1,166002678,165865154,-,-0.045,6.246158,-1.3104372024536133,False
Pogk,ENSMUSG00000040596,1,166409863,166384622,-,-0.0206,2.002256,-0.994901180267334,False
Uck2,ENSMUSG00000026558,1,167285320,167222883,-,0.1692,0.87728095,-0.12805306911468506,False
Mgst3,ENSMUSG00000026688,1,167393841,167371966,-,0.056,0.0,0.0,False
Pbx1,ENSMUSG00000052534,1,168432270,168119364,-,0.0112,0.0,-0.047167301177978516,False
Nuf2,ENSMUSG00000026683,1,169531464,169497934,-,0.2757,0.2749484,-0.12803375720977783,False
Hsd17b7,ENSMUSG00000026675,1,169969241,169949535,-,0.0106,0.73385906,-0.7273256778717041,False
Uap1,ENSMUSG00000026670,1,170174957,170141938,-,0.1021,1.3102745,0.0011006593704223633,False
Uhmk1,ENSMUSG00000026667,1,170215397,170193420,-,-0.0252,0.5723629,-0.740551233291626,False
Atf6,ENSMUSG00000026663,1,170867771,170704674,-,0.0034,5.738358,0.10634535551071167,True
Dusp12,ENSMUSG00000026659,1,170885540,170873498,-,0.0272,1.0096968,-0.8916442394256592,False
Fcrla,ENSMUSG00000038421,1,170927583,170917576,-,-0.0332,1.4756513,-2.206665515899658,False
Fcgr2b,ENSMUSG00000026656,1,170976547,170958617,-,-0.0851,0.21562557,0.47754722833633423,True
Sdhc,ENSMUSG00000058076,1,171150603,171127165,-,0.113,0.18947469,-1.9980854988098145,False
Fcer1g,ENSMUSG00000058715,1,171234365,171229572,-,-0.0376,0.07237524,-0.9506340026855469,False
Ndufs2,ENSMUSG00000013593,1,171251388,171234853,-,0.1838,0.053018555,-2.1981561183929443,False
Usp21,ENSMUSG00000053483,1,171287991,171281945,-,-0.0292,0.59105426,-0.7093021869659424,False
Ufc1,ENSMUSG00000062963,1,171295024,171288563,-,0.1682,0.19093692,-0.5412684679031372,False
Ly9,ENSMUSG00000004707,1,171607410,171588624,-,-0.0381,0.08852677,-1.677527904510498,False
Slamf7,ENSMUSG00000038179,1,171653035,171632403,-,-0.0004,0.8871595,0.3432408571243286,True
Ncstn,ENSMUSG00000003458,1,172082795,172066013,-,-0.0125,1.1603708,-0.5140070915222168,False
Pea15a,ENSMUSG00000013698,1,172206804,172196728,-,-0.0488,0.6381469,-0.3445866107940674,False
Ifi206,ENSMUSG00000037849,1,173491041,173468485,-,-0.14,0.38747144,0.173803448677063,True
Ifi214,ENSMUSG00000070501,1,173535957,173519717,-,-0.1299,0.35103905,0.4383596181869507,True
Ifi213,ENSMUSG00000073491,1,173599274,173566283,-,-0.1621,0.6234856,0.6506722569465637,True
Ifi207,ENSMUSG00000073490,1,173741747,173723427,-,-0.0174,0.0,-0.02439296245574951,False
Ifi204,ENSMUSG00000073489,1,173766943,173747293,-,-0.017,0.27824247,-0.3356447219848633,False
Mndal,ENSMUSG00000090272,1,173880881,173849126,-,-0.0626,1.0914207,-0.010979771614074707,False
Ifi211,ENSMUSG00000026536,1,173913046,173896345,-,0.0448,1.5127394,0.0010006427764892578,False
Ifi203,ENSMUSG00000039997,1,173942672,173920407,-,-0.1247,0.2542547,-0.3356363773345947,False
Ifi205,ENSMUSG00000054203,1,174031810,174011998,-,-0.0059,0.0,0.0,False
Fh1,ENSMUSG00000026526,1,175625635,175600374,-,0.1929,0.055492375,-0.6342462301254272,False
Cep170,ENSMUSG00000057335,1,176814067,176733653,-,0.018,1.4804854,-0.27291083335876465,False
Akt3,ENSMUSG00000019699,1,177258203,177020073,-,-0.0476,22.149437,-0.0310513973236084,False
Adss,ENSMUSG00000015961,1,177796511,177762962,-,0.1211,0.8474624,-0.7050567865371704,False
Hnrnpu,ENSMUSG00000039630,1,178337797,178321108,-,0.3146,0.3173767,-0.09284484386444092,False
Smyd3,ENSMUSG00000055067,1,179518041,178951960,-,-0.0447,12.221045,0.06730306148529053,True
Tfb2m,ENSMUSG00000026492,1,179546267,179528055,-,-0.0042,2.0053675,-1.004758358001709,False
Ahctf1,ENSMUSG00000026491,1,179803680,179744894,-,-0.0283,1.646223,-0.517095685005188,False
Coq8a,ENSMUSG00000026489,1,180199602,180165238,-,-0.0404,0.7689595,-1.0574214458465576,False
Psen2,ENSMUSG00000010609,1,180263438,180227004,-,0.0071,0.2687528,0.04070097208023071,True
H3f3a,ENSMUSG00000060743,1,180813943,180800832,-,0.1227,0.14556375,-0.8482158184051514,False
Nvl,ENSMUSG00000026516,1,181144204,181087138,-,0.0139,0.946387,-1.3868262767791748,False
Wdr26,ENSMUSG00000038733,1,181212001,181173228,-,-0.08,1.1146173,-0.020258188247680664,False
Lbr,ENSMUSG00000004880,1,181843046,181815335,-,0.1492,0.14872736,-1.0348846912384033,False
Degs1,ENSMUSG00000038633,1,182282804,182275772,-,0.0643,0.0999585,-2.5577828884124756,False
Fbxo28,ENSMUSG00000047539,1,182341629,182313102,-,-0.0334,1.3377441,-0.7487698793411255,False
Capn2,ENSMUSG00000026509,1,182517608,182467260,-,0.0463,0.6062598,-0.9926284551620483,False
Disp1,ENSMUSG00000030768,1,183221522,183086266,-,-0.0278,4.7140017,-0.5134692192077637,False
Brox,ENSMUSG00000046836,1,183297269,183276352,-,-0.0228,0.91543275,-0.6725116968154907,False
Mia3,ENSMUSG00000056050,1,183369553,183326725,-,-0.0814,1.0043576,-0.9285575151443481,False
Marc2,ENSMUSG00000073481,1,184846451,184813068,-,0.0316,0.09336433,-3.7522902488708496,False
Iars2,ENSMUSG00000026618,1,185329396,185284726,-,0.0217,0.80523705,-1.263155460357666,False
Rrp15,ENSMUSG00000001305,1,186749358,186720978,-,0.0713,0.13273586,0.1108505129814148,True
Kctd3,ENSMUSG00000026608,1,189007841,188971095,-,-0.0055,0.78023386,-0.9251382350921631,False
Cenpf,ENSMUSG00000026605,1,189688086,189640606,-,0.1974,0.09044674,0.31836122274398804,True
Smyd2,ENSMUSG00000026603,1,189922363,189880492,-,0.0943,0.6440796,-1.0149683952331543,False
Flvcr1,ENSMUSG00000066595,1,191026158,191005847,-,-0.0064,1.3696271,-0.6411449909210205,False
Tatdn3,ENSMUSG00000026632,1,191062932,191045826,-,0.0226,0.20031947,-0.3843327760696411,False
Atf3,ENSMUSG00000026628,1,191218039,191170296,-,-0.0184,1.3877761,-0.06272614002227783,False
Nenf,ENSMUSG00000037499,1,191318194,191306789,-,0.0819,0.054930378,-0.29498279094696045,False
Ppp2r5a,ENSMUSG00000026626,1,191403272,191351975,-,-0.0256,1.3252002,-0.30819201469421387,False
Dtl,ENSMUSG00000037474,1,191575544,191537356,-,0.1749,2.115218,0.07493674755096436,True
Traf5,ENSMUSG00000026637,1,192092559,191997205,-,-0.0138,1.6436473,-1.6477293968200684,False
Rcor3,ENSMUSG00000037395,1,192138062,192098546,-,-0.0359,0.24278322,-0.31553328037261963,False
Utp25,ENSMUSG00000016181,1,193130272,193091104,-,0.0153,1.7526139,-1.2526652812957764,False
Traf3ip3,ENSMUSG00000037318,1,193201703,193175453,-,-0.0704,0.862198,-0.9832557439804077,False
Hsd11b1,ENSMUSG00000016194,1,193264075,193221634,-,-0.0596,0.74355257,-0.05563247203826904,False
