gene_names,scores
Rpa1,9.359999656677246
Mbd4,9.279999732971191
E2f2,9.279999732971191
E2f1,9.220000267028809
Sass6,9.170000076293945
Pycard,9.15999984741211
Mastl,9.119999885559082
Rif1,9.069999694824219
Clic4,9.010000228881836
Hras,8.899999618530273
Ska2,8.789999961853027
Mrpl20,8.770000457763672
Lax1,8.75
Dscc1,8.710000038146973
Dek,8.6899995803833
Itgax,8.630000114440918
Haus4,8.59000015258789
Pik3ap1,8.579999923706055
Rap1gap2,8.579999923706055
Atp2b1,8.579999923706055
Cd96,8.449999809265137
Timeless,8.380000114440918
Pmf1,8.369999885559082
Lrmp,8.359999656677246
Spcs2,8.329999923706055
Hip1,8.270000457763672
Gimap6,8.239999771118164
Smc1a,8.220000267028809
Mcm4,8.210000038146973
Bicdl1,8.210000038146973
Chek1,8.119999885559082
Actn1,8.100000381469727
Nop58,8.079999923706055
Dtl,8.0
Wdr76,7.980000019073486
Txnl1,7.949999809265137
Zfp36l1,7.929999828338623
Batf,7.909999847412109
Casp8ap2,7.849999904632568
Ctla2a,7.840000152587891
Mcm6,7.699999809265137
Ppp1r8,7.690000057220459
Mybl2,7.690000057220459
Nod1,7.679999828338623
Erh,7.579999923706055
Atad2,7.570000171661377
Srsf5,7.570000171661377
Pxylp1,7.519999980926514
Etfb,7.46999979019165
Nr4a2,7.460000038146973
Cct5,7.429999828338623
Prdm1,7.360000133514404
Csrp1,7.329999923706055
Rrm1,7.320000171661377
Rangap1,7.320000171661377
Topbp1,7.309999942779541
Dnmt1,7.21999979019165
Tacc3,7.190000057220459
Rfc3,7.139999866485596
Arl6ip5,7.110000133514404
H2bc4,7.099999904632568
Traf3ip3,7.090000152587891
Ccr2,7.079999923706055
Bhlhe40,7.070000171661377
Siah2,7.019999980926514
Exo1,7.0
Itgal,7.0
Chaf1a,6.929999828338623
Clspn,6.909999847412109
Dut,6.840000152587891
Arap2,6.829999923706055
Tpm3,6.710000038146973
E2f7,6.690000057220459
Mga,6.619999885559082
Bora,6.599999904632568
Polr2f,6.510000228881836
Dapk2,6.440000057220459
Itga1,6.400000095367432
Herc6,6.329999923706055
Rad51ap1,6.239999771118164
Hells,6.210000038146973
Psmc1,6.190000057220459
Stard10,6.190000057220459
Irf4,6.130000114440918
Rbms1,6.130000114440918
Adam19,6.110000133514404
Sept11,6.090000152587891
Ube2t,6.070000171661377
Ehd4,6.039999961853027
Anp32e,6.010000228881836
Brip1,5.980000019073486
Pole2,5.820000171661377
Satb1,5.820000171661377
Fkbp3,5.789999961853027
Ccne1,5.78000020980835
Bcat1,5.760000228881836
Hp1bp3,5.760000228881836
Rab27a,5.71999979019165
Pja2,5.690000057220459
Smpdl3b,5.690000057220459
Supt16,5.670000076293945
Odc1,5.670000076293945
Cfap20,5.650000095367432
Sidt1,5.619999885559082
Snrnp40,5.539999961853027
Hirip3,5.46999979019165
Mtfr2,5.46999979019165
Cdk1,5.440000057220459
Rfc2,5.440000057220459
Naf1,5.420000076293945
Prag1,5.420000076293945
Eif2s2,5.409999847412109
Slc20a1,5.380000114440918
Pou6f1,5.329999923706055
G2e3,5.260000228881836
Ctc1,5.25
Chsy1,5.239999771118164
Pdia3,5.239999771118164
Itgb2,5.239999771118164
Incenp,5.230000019073486
Pim1,5.21999979019165
Id2,5.190000057220459
Rnaseh2b,5.079999923706055
Crybg1,5.079999923706055
Sgk1,5.070000171661377
Prmt1,4.920000076293945
Cmah,4.900000095367432
Cenpn,4.889999866485596
Reep5,4.880000114440918
Fam49a,4.860000133514404
Agfg2,4.860000133514404
Brca1,4.809999942779541
Acsbg1,4.789999961853027
Il10ra,4.739999771118164
Evl,4.730000019073486
BC055324,4.71999979019165
Prim1,4.690000057220459
Ndc80,4.639999866485596
Ifngr1,4.639999866485596
Calm3,4.630000114440918
S100a6,4.630000114440918
Smc4,4.599999904632568
Anxa2,4.599999904632568
Parp9,4.559999942779541
Cep57,4.550000190734863
Phf19,4.539999961853027
Apobec2,4.53000020980835
Map3k8,4.409999847412109
Car5b,4.329999923706055
Daxx,4.329999923706055
Ikzf1,4.320000171661377
G3bp1,4.28000020980835
Serpinb9,4.190000057220459
Stk10,4.179999828338623
Rap1b,4.170000076293945
Mboat1,4.139999866485596
Ezh2,4.119999885559082
Serpinb6b,4.110000133514404
Fancd2,4.03000020980835
Taf15,4.010000228881836
Stmn1,3.9800000190734863
Stil,3.9800000190734863
Cdk6,3.9700000286102295
Dgkh,3.950000047683716
Rad54b,3.950000047683716
Ddx58,3.9100000858306885
Golt1b,3.890000104904175
Suz12,3.859999895095825
Ppih,3.8499999046325684
Plscr1,3.819999933242798
Hnrnpr,3.7799999713897705
Trdc,3.740000009536743
Hjurp,3.7200000286102295
Asap1,3.680000066757202
Abce1,3.6600000858306885
Lpgat1,3.6600000858306885
Ttc39c,3.630000114440918
Ncaph,3.630000114440918
Wee1,3.5899999141693115
Ipo7,3.569999933242798
Tdp2,3.559999942779541
Kif18a,3.509999990463257
Kdm7a,3.5
Atp5a1,3.490000009536743
Haus5,3.4800000190734863
Camk2d,3.4800000190734863
Kntc1,3.4600000381469727
Rpa2,3.4600000381469727
Cd86,3.4000000953674316
Phf11b,3.390000104904175
Tbc1d31,3.359999895095825
Samhd1,3.3299999237060547
Meaf6,3.319999933242798
Mrps28,3.309999942779541
Cwc15,3.2899999618530273
Dsn1,3.25
Gmps,3.2300000190734863
Ube2e3,3.0399999618530273
Depdc1a,3.0199999809265137
Pdia6,3.009999990463257
Eed,2.940000057220459
Polh,2.940000057220459
Dlgap5,2.940000057220459
Hk2,2.9200000762939453
Cdc45,2.9200000762939453
Klf3,2.9200000762939453
Lig1,2.9200000762939453
Rpp30,2.9100000858306885
Ilf2,2.890000104904175
Larp7,2.890000104904175
Nusap1,2.869999885559082
Cdc7,2.869999885559082
Cops3,2.8499999046325684
Utp20,2.8399999141693115
Atad5,2.7799999713897705
Tanc1,2.75
Nup160,2.75
Nrp1,2.740000009536743
Cd9,2.700000047683716
Top2a,2.690000057220459
Mdm1,2.690000057220459
Itgb1,2.680000066757202
Kif11,2.680000066757202
Myb,2.6700000762939453
Rpf2,2.640000104904175
Wdr95,2.630000114440918
Ccdc50,2.619999885559082
Ncapd3,2.5799999237060547
Rbl1,2.559999942779541
Prpf40a,2.559999942779541
Gmnn,2.5399999618530273
Rnf168,2.5
Zwilch,2.5
Fam102a,2.4800000190734863
Cdt1,2.4600000381469727
Cenph,2.430000066757202
Naa40,2.4200000762939453
Psmd11,2.4200000762939453
Smc2,2.4200000762939453
Ncaph2,2.4100000858306885
Efr3a,2.4000000953674316
Mcm10,2.390000104904175
Cit,2.3499999046325684
Ddx39,2.3399999141693115
Mcm3,2.319999933242798
Orc6,2.299999952316284
Ifi203,2.2899999618530273
Ints7,2.240000009536743
Cenps,2.2300000190734863
Fam117a,2.2300000190734863
Gart,2.2200000286102295
Nup155,2.200000047683716
Fosb,2.190000057220459
Cdca2,2.140000104904175
Cxcr6,2.140000104904175
Cenpi,2.109999895095825
Cenpp,2.0999999046325684
Arhgef18,2.0899999141693115
Tm6sf1,2.069999933242798
Apol7e,2.059999942779541
Jaml,2.0
Fam107b,1.9900000095367432
Gpatch4,1.9800000190734863
U2surp,1.9299999475479126
Cep55,1.8799999952316284
Fanca,1.840000033378601
Gbp3,1.840000033378601
Ppat,1.7999999523162842
Trappc1,1.75
Spag5,1.7400000095367432
Ckap5,1.7000000476837158
Dna2,1.6100000143051147
Ipcef1,1.600000023841858
Mcm5,1.5499999523162842
Fbxo5,1.5199999809265137
Smc3,1.5
Eif4e,1.4299999475479126
Crlf3,1.4199999570846558
Tgfbr2,1.4199999570846558
Agpat4,1.3600000143051147
Mndal,1.2799999713897705
Prc1,1.25
Pask,1.2300000190734863
Shmt1,1.2200000286102295
Ncapd2,1.2100000381469727
Ubash3a,1.190000057220459
Ifi206,1.1799999475479126
Rad21,1.159999966621399
Jak1,1.1399999856948853
Hspa14,1.1100000143051147
Pitpnm2,1.100000023841858
Adap1,1.0499999523162842
Tbcel,0.9599999785423279
Srsf4,0.9399999976158142
Pclaf,0.9399999976158142
Rrm2,0.9300000071525574
Blm,0.8999999761581421
Rfc4,0.8999999761581421
Timm9,0.8799999952316284
Rnf138,0.8700000047683716
Tmpo,0.8500000238418579
Msh6,0.8500000238418579
Arl14ep,0.8399999737739563
Cdc6,0.8299999833106995
Bard1,0.8199999928474426
Pik3r1,0.8100000023841858
Eif3j1,0.800000011920929
Sf3b6,0.800000011920929
Skp2,0.7900000214576721
Ybx3,0.7599999904632568
Il7r,0.75
Gpr183,0.699999988079071
Trps1,0.6899999976158142
Ect2,0.6800000071525574
Klhl6,0.6700000166893005
Hmgb2,0.6600000262260437
Mki67,0.6200000047683716
Wdr12,0.6000000238418579
Il2ra,0.5699999928474426
Ncapg,0.5699999928474426
Mdfic,0.5600000023841858
Cenpk,0.5199999809265137
Dennd1c,0.5099999904632568
Tasor,0.47999998927116394
Mad2l1,0.4399999976158142
Lck,0.4300000071525574
Cx3cr1,0.4300000071525574
Fanci,0.4099999964237213
Rbbp7,0.3700000047683716
Ikbkb,0.36000001430511475
Mcm8,0.3199999928474426
Gimap3,0.3199999928474426
Hs3st3b1,0.28999999165534973
Diaph1,0.2800000011920929
Fasl,0.23000000417232513
Nap1l1,0.18000000715255737
Blmh,0.18000000715255737
Poc1a,0.14000000059604645
St13,0.11999999731779099
Rtp4,0.10999999940395355
Glipr1,0.07000000029802322
Kif1b,0.05999999865889549
Dnajc2,0.05000000074505806
Plk4,0.009999999776482582
Nup133,-0.03999999910593033
Fbxl20,-0.07000000029802322
Cd2ap,-0.15000000596046448
Rsrp1,-0.1599999964237213
Ubap2,-0.2199999988079071
Lyar,-0.23999999463558197
Trim12c,-0.2800000011920929
Gna15,-0.28999999165534973
Alg8,-0.28999999165534973
Neil3,-0.30000001192092896
Caprin1,-0.30000001192092896
Umps,-0.3499999940395355
Uhrf1,-0.38999998569488525
Kif4,-0.4399999976158142
Mtbp,-0.5199999809265137
Trbc1,-0.550000011920929
Stt3a,-0.6000000238418579
Gins3,-0.6700000166893005
Arsb,-0.8700000047683716
Hsph1,-0.8899999856948853
Spn,-0.8999999761581421
Cnot9,-0.9399999976158142
Stk24,-0.9399999976158142
Mthfd1,-0.9399999976158142
Gbp8,-0.9599999785423279
Paxip1,-1.0199999809265137
Zeb2,-1.0299999713897705
Cip2a,-1.0299999713897705
Tcp1,-1.1399999856948853
Ccl4,-1.149999976158142
Myo1f,-1.149999976158142
Odf2,-1.149999976158142
Parp14,-1.1699999570846558
Ugcg,-1.190000057220459
Cd5,-1.2000000476837158
Klf13,-1.2100000381469727
Kif15,-1.2599999904632568
Txk,-1.2699999809265137
Tcerg1,-1.2999999523162842
Ubash3b,-1.309999942779541
Mmd,-1.350000023841858
Crtc3,-1.350000023841858
Zc3h15,-1.3700000047683716
Cgas,-1.4199999570846558
Stk39,-1.4299999475479126
Dpp4,-1.4500000476837158
Nlrc3,-1.4800000190734863
Ifih1,-1.4800000190734863
Tut4,-1.5299999713897705
Thoc2l,-1.5499999523162842
Lef1,-1.5800000429153442
Epsti1,-1.590000033378601
Dock2,-1.6399999856948853
Tmem71,-1.7100000381469727
Ulbp1,-1.75
Fam3c,-1.7899999618530273
Rad51c,-1.8300000429153442
Itpr2,-1.850000023841858
Herc3,-1.8700000047683716
Sorl1,-1.899999976158142
Hdhd5,-1.940000057220459
Ski,-1.9500000476837158
Ifit2,-1.9700000286102295
Ddx1,-2.130000114440918
Adk,-2.180000066757202
Fam53b,-2.2100000381469727
Crim1,-2.2200000286102295
Cct4,-2.2200000286102295
Klrk1,-2.259999990463257
Sytl2,-2.3399999141693115
Gzmk,-2.359999895095825
Yars,-2.4000000953674316
Ckap2,-2.5199999809265137
Fyn,-2.5799999237060547
Sema7a,-2.5999999046325684
Prkd2,-2.6600000858306885
Ralgps2,-2.809999942779541
Hdlbp,-2.819999933242798
Nucks1,-2.8299999237060547
Tnrc6b,-2.880000114440918
Racgap1,-2.950000047683716
Rad51,-3.0199999809265137
Emp1,-3.0899999141693115
Arl6ip1,-3.119999885559082
Shcbp1,-3.1500000953674316
Galnt10,-3.180000066757202
Pa2g4,-3.180000066757202
Slc12a7,-3.2200000286102295
Dusp5,-3.2300000190734863
Tecpr1,-3.2699999809265137
Hpf1,-3.4600000381469727
Dgka,-3.4600000381469727
Usp28,-3.5799999237060547
Cinp,-3.630000114440918
Lin9,-3.799999952316284
Klrc2,-3.819999933242798
Fyb,-3.8299999237060547
Snx10,-3.8399999141693115
Pold3,-3.930000066757202
Arhgap11a,-3.9600000381469727
Ighm,-4.110000133514404
Melk,-4.110000133514404
Gnl3,-4.119999885559082
Lyst,-4.159999847412109
Ppm1h,-4.170000076293945
Itga4,-4.380000114440918
Pus7,-4.380000114440918
Mpp6,-4.449999809265137
Il18rap,-4.449999809265137
Dis3,-4.510000228881836
Litaf,-4.53000020980835
Usp48,-4.550000190734863
Chaf1b,-4.579999923706055
Dhx9,-4.579999923706055
Ccne2,-4.619999885559082
Nup107,-4.679999828338623
Knl1,-4.679999828338623
Fam169b,-4.739999771118164
Cacybp,-4.739999771118164
Neurl3,-4.869999885559082
Picalm,-4.869999885559082
Fam129a,-5.019999980926514
Parp1,-5.039999961853027
Rasa3,-5.079999923706055
Pola2,-5.099999904632568
Ctss,-5.150000095367432
Psat1,-5.239999771118164
Uchl5,-5.309999942779541
Nsd1,-5.369999885559082
Pde7a,-5.400000095367432
Rbbp8,-5.400000095367432
Znrf1,-5.400000095367432
St3gal6,-5.579999923706055
Akap8l,-5.610000133514404
Clint1,-5.670000076293945
Ifi209,-5.940000057220459
Stk4,-6.03000020980835
Slfn8,-6.130000114440918
Mthfd2,-6.170000076293945
Gramd4,-6.210000038146973
Bspry,-6.28000020980835
Ndc1,-6.320000171661377
Tnrc6c,-6.590000152587891
E2f3,-6.630000114440918
Brca2,-6.670000076293945
Pbdc1,-6.71999979019165
Ablim1,-6.769999980926514
Rasa1,-6.800000190734863
Ppp1r12a,-6.889999866485596
Gimap8,-7.099999904632568
Arhgef3,-7.28000020980835
Slamf6,-7.289999961853027
Tcp11l2,-7.300000190734863
Kpna3,-7.389999866485596
Ube2h,-7.550000190734863
Kmt5b,-7.570000171661377
Usp14,-7.579999923706055
Jmy,-7.579999923706055
Fancm,-7.760000228881836
Card11,-7.800000190734863
Fam160a2,-7.849999904632568
Ddx24,-7.929999828338623
BC035044,-7.949999809265137
Dnajb11,-8.020000457763672
Rcc2,-8.0600004196167
Nab1,-8.119999885559082
Rnf213,-8.140000343322754
Ccr9,-8.380000114440918
Tspan32,-8.430000305175781
Slc28a2,-8.59000015258789
Tipin,-8.609999656677246
Cblb,-8.640000343322754
Eif1ax,-8.65999984741211
Kdm6b,-8.65999984741211
Rab8b,-8.770000457763672
Ipo5,-8.829999923706055
Arl5c,-8.859999656677246
Ccdc82,-8.979999542236328
Foxo3,-9.130000114440918
Ifi213,-9.279999732971191
Xpo1,-9.289999961853027
Fmr1,-9.319999694824219
Trim34a,-9.369999885559082
Tox,-9.470000267028809
Metap2,-9.479999542236328
Eef1g,-9.5
Srsf10,-9.5600004196167
Ikzf2,-9.649999618530273
Dennd2d,-9.670000076293945
Trim12a,-9.979999542236328
Arhgap30,-10.010000228881836
Phf11c,-10.130000114440918
Plac8,-10.170000076293945
Dkc1,-10.229999542236328
Uck2,-10.40999984741211
Kdm5b,-10.5
Tssc4,-10.600000381469727
Syne1,-10.619999885559082
Nudc,-10.739999771118164
Fen1,-10.84000015258789
Arntl,-10.970000267028809
Rnf216,-11.0
Cd6,-11.039999961853027
Eea1,-11.0600004196167
Ptges3,-11.229999542236328
Ube2b,-11.399999618530273
Nbn,-11.489999771118164
Epas1,-11.649999618530273
Atic,-11.670000076293945
Il18r1,-11.930000305175781
Eif2s1,-11.960000038146973
Ikbke,-12.029999732971191
Flnb,-12.09000015258789
Golim4,-12.470000267028809
Trim30a,-13.0600004196167
Klrc1,-13.770000457763672
Gldc,-13.779999732971191
Plxdc2,-14.989999771118164
Canx,-15.09000015258789
Stat2,-15.920000076293945
Bcl2,-16.65999984741211
Ncald,-16.670000076293945
Pim2,-17.850000381469727
Cmtm7,-17.979999542236328
Uhrf2,-18.3700008392334
Il6st,-19.18000030517578
Fam241a,-20.56999969482422
Rora,-26.079999923706055
