gene_names,scores
Ugcg,5.110000133514404
Dgkh,5.110000133514404
Stk39,5.050000190734863
Arl6ip5,5.050000190734863
Rbbp8,5.03000020980835
Nap1l1,4.949999809265137
Ncapd3,4.929999828338623
Hras,4.920000076293945
Ccne1,4.909999847412109
Tk1,4.849999904632568
U2surp,4.829999923706055
Etfb,4.800000190734863
Itgax,4.789999961853027
Fkbp3,4.789999961853027
Atp8b4,4.769999980926514
Mettl8,4.760000228881836
Rsrp1,4.739999771118164
Map3k8,4.730000019073486
Eif3j1,4.710000038146973
Wdr12,4.710000038146973
Lman1,4.690000057220459
Evl,4.630000114440918
Hspa14,4.579999923706055
Nde1,4.559999942779541
Nelfe,4.519999980926514
Arap2,4.46999979019165
Kif2c,4.440000057220459
Ndc80,4.440000057220459
Prag1,4.429999828338623
Ttc27,4.340000152587891
Thoc2l,4.309999942779541
Dnajc2,4.28000020980835
Hsph1,4.210000038146973
Mgat4a,4.190000057220459
Cmah,4.170000076293945
Dtl,4.159999847412109
Dut,4.130000114440918
Pa2g4,4.119999885559082
Ncapg,4.110000133514404
Eif2ak2,4.099999904632568
Cxcr6,4.099999904632568
Ccnb1,4.079999923706055
Ska2,4.070000171661377
Prmt1,4.059999942779541
Klf13,4.050000190734863
Esco2,4.019999980926514
Dock2,4.010000228881836
Nab1,4.010000228881836
Zmynd11,3.950000047683716
Neurl3,3.950000047683716
Nxt1,3.940000057220459
Stil,3.9100000858306885
Pus7,3.890000104904175
Mrps28,3.890000104904175
Pik3r1,3.859999895095825
Aspm,3.859999895095825
Clspn,3.8399999141693115
Fyb,3.8399999141693115
Herc6,3.799999952316284
Cdca5,3.799999952316284
Atp5a1,3.7799999713897705
Eif4e,3.759999990463257
Tcp1,3.7100000381469727
Mthfd1,3.6500000953674316
Stard10,3.630000114440918
Adap1,3.5799999237060547
Smc3,3.5799999237060547
Fam83d,3.569999933242798
Blmh,3.549999952316284
Fancm,3.509999990463257
Cep55,3.5
Stk24,3.5
Prpf40a,3.4600000381469727
Cd96,3.450000047683716
Znrf1,3.450000047683716
Pitpnm2,3.440000057220459
Rfc4,3.440000057220459
Paxip1,3.430000066757202
Spn,3.390000104904175
Epas1,3.380000114440918
Gnl3,3.380000114440918
Sun1,3.369999885559082
Pole2,3.369999885559082
Tecpr1,3.359999895095825
Itpr2,3.3499999046325684
Fyn,3.299999952316284
Tbc1d2,3.200000047683716
1700025G04Rik,3.1700000762939453
H2az2,3.140000104904175
Dna2,3.069999933242798
Sgk1,3.059999942779541
Kif18a,3.0
Cgas,3.0
Brip1,3.0
E2f7,3.0
Ralgps2,2.9700000286102295
Uhrf1,2.9600000381469727
Nrp1,2.950000047683716
Agfg2,2.940000057220459
Fancd2,2.9100000858306885
Cinp,2.819999933242798
Srsf10,2.819999933242798
Ctps,2.819999933242798
Gimap3,2.799999952316284
Ulbp1,2.7799999713897705
Prc1,2.7699999809265137
Odc1,2.75
Cx3cr1,2.75
Polh,2.740000009536743
Wdr76,2.7100000381469727
Aunip,2.690000057220459
Cdc25c,2.630000114440918
Rnf138,2.5999999046325684
Tbc1d31,2.5899999141693115
Stk4,2.5199999809265137
Sgo1,2.4700000286102295
Timeless,2.4600000381469727
Psmd11,2.440000057220459
Arhgap11a,2.430000066757202
Cenpu,2.380000114440918
Tfdp1,2.380000114440918
Fasl,2.380000114440918
Dusp5,2.369999885559082
Atad5,2.359999895095825
Rnf168,2.359999895095825
Gins3,2.359999895095825
Cdc6,2.3499999046325684
Sidt1,2.3399999141693115
Uck2,2.319999933242798
Sass6,2.319999933242798
Rangap1,2.309999942779541
Ckap5,2.309999942779541
Metap2,2.2699999809265137
Mtbp,2.25
Ifi203,2.2200000286102295
Asap1,2.2100000381469727
Rad54l,2.190000057220459
Trdc,2.180000066757202
Elovl6,2.1700000762939453
Poc1a,2.069999933242798
Gmps,2.059999942779541
Spc24,2.0299999713897705
Ect2,2.0299999713897705
Rbbp4,2.0
Odf2,1.9700000286102295
Pim1,1.9600000381469727
Rgs1,1.940000057220459
Tpm3,1.940000057220459
Eed,1.9299999475479126
Rasa3,1.909999966621399
Kif23,1.8700000047683716
Zwilch,1.840000033378601
Itgal,1.8300000429153442
Kif20b,1.8200000524520874
Cd5,1.7799999713897705
Bard1,1.7799999713897705
Pfas,1.7799999713897705
Mis18bp1,1.7699999809265137
Il2ra,1.690000057220459
Traip,1.6699999570846558
Txk,1.6699999570846558
Aurkb,1.6699999570846558
Naa40,1.659999966621399
Ttc39b,1.659999966621399
Cdca7,1.6399999856948853
Ggt1,1.6299999952316284
Ttk,1.590000033378601
Ifi206,1.590000033378601
Asf1b,1.5399999618530273
Rfc2,1.5399999618530273
Melk,1.5199999809265137
Chaf1a,1.4900000095367432
Kif18b,1.4700000286102295
Yars,1.4299999475479126
Gpsm2,1.409999966621399
Myo1f,1.399999976158142
Nsl1,1.3899999856948853
Rabac1,1.3799999952316284
Uchl5,1.3700000047683716
Cit,1.3700000047683716
Ncaph2,1.3300000429153442
Cenpe,1.3200000524520874
Snrpa1,1.2699999809265137
Cenpl,1.25
Ska3,1.2200000286102295
Nup160,1.2100000381469727
Slamf6,1.2000000476837158
Ppm1h,1.2000000476837158
Itga4,1.1799999475479126
Taf15,1.1699999570846558
Rad51,1.1699999570846558
Gen1,1.149999976158142
Dpp4,1.1399999856948853
Rcc2,1.1299999952316284
Top2a,0.9900000095367432
Kif1b,0.9900000095367432
Cops3,0.9900000095367432
Cwc15,0.9800000190734863
Haus6,0.9700000286102295
Itgb1,0.949999988079071
Cenpn,0.9399999976158142
Suz12,0.9200000166893005
Kif4,0.8899999856948853
Lig1,0.7900000214576721
Pou6f1,0.7200000286102295
Kifc5b,0.699999988079071
Tmem71,0.6800000071525574
Smc2,0.6600000262260437
Skp1a,0.6299999952316284
Bub1,0.6100000143051147
Abce1,0.6100000143051147
Eef1g,0.6000000238418579
Dek,0.6000000238418579
Ccne2,0.5899999737739563
Bub1b,0.5899999737739563
Pbk,0.5699999928474426
Mastl,0.550000011920929
Depdc1a,0.5
Rfc3,0.4699999988079071
Gnai2,0.44999998807907104
Lax1,0.41999998688697815
Pmf1,0.38999998569488525
Lpgat1,0.3799999952316284
BC030867,0.3499999940395355
Ikbke,0.3499999940395355
Tacc3,0.3400000035762787
Fmr1,0.3100000023841858
Brca2,0.25999999046325684
Rpa2,0.2199999988079071
Efr3a,0.2199999988079071
Adk,0.20000000298023224
Cdk1,0.18000000715255737
Crtc3,0.15000000596046448
Pxylp1,0.10999999940395355
Nlrc3,0.10000000149011612
Foxm1,0.05000000074505806
Ube2h,0.009999999776482582
Tgfbr2,-0.009999999776482582
Ckap2,-0.019999999552965164
Cenph,-0.019999999552965164
Klrk1,-0.029999999329447746
Rap1b,-0.03999999910593033
Klrd1,-0.03999999910593033
Ttf2,-0.10000000149011612
Stmn1,-0.12999999523162842
Sf3b6,-0.15000000596046448
Tanc1,-0.1599999964237213
Acsbg1,-0.20999999344348907
Slc35b1,-0.2199999988079071
Apol7e,-0.23999999463558197
Rad51ap1,-0.25
Hmmr,-0.2800000011920929
Erh,-0.2800000011920929
Tm6sf1,-0.30000001192092896
Hdhd5,-0.3100000023841858
Tmpo,-0.3400000035762787
Kdm6b,-0.36000001430511475
Rnaseh2b,-0.36000001430511475
Utp20,-0.3700000047683716
BC055324,-0.3799999952316284
Traf3ip3,-0.4399999976158142
Ikzf1,-0.46000000834465027
Mcm8,-0.46000000834465027
Dgka,-0.49000000953674316
Dhfr,-0.5
Ebna1bp2,-0.550000011920929
Kdm7a,-0.5600000023841858
Bub3,-0.5600000023841858
Fanci,-0.5899999737739563
Klrc2,-0.5899999737739563
Eif3b,-0.6600000262260437
Fam53b,-0.6800000071525574
Lin9,-0.6899999976158142
Satb1,-0.699999988079071
Ndc1,-0.7200000286102295
Shcbp1,-0.7200000286102295
Fam49a,-0.7300000190734863
Serpinb9,-0.7300000190734863
Ccnf,-0.7400000095367432
Gpr183,-0.7699999809265137
Cenpf,-0.7799999713897705
Cdc25b,-0.8100000023841858
Crybg1,-0.8299999833106995
Il7r,-0.8500000238418579
Spag5,-0.8600000143051147
Kif11,-0.8600000143051147
Kifc1,-0.8700000047683716
Rad21,-0.8899999856948853
Gart,-0.8899999856948853
Uba2,-0.8899999856948853
Mki67,-0.9100000262260437
Fosb,-0.9200000166893005
Anxa2,-0.9200000166893005
Ctc1,-0.9300000071525574
Ccdc50,-0.9800000190734863
Sgo2a,-1.0399999618530273
Ybx3,-1.0499999523162842
Incenp,-1.0499999523162842
Smc4,-1.059999942779541
Pdia6,-1.090000033378601
Herc3,-1.1399999856948853
Rasa1,-1.1699999570846558
Zc3h15,-1.2200000286102295
Ifi213,-1.2300000190734863
Kif15,-1.25
Psmc1,-1.2599999904632568
Cd86,-1.2699999809265137
Ckap2l,-1.2799999713897705
Spdl1,-1.340000033378601
Wee1,-1.4500000476837158
Gramd4,-1.4800000190734863
Kif14,-1.4800000190734863
Stt3a,-1.4800000190734863
Cdc45,-1.5199999809265137
Arl6ip1,-1.5399999618530273
Ska1,-1.5499999523162842
Crtam,-1.559999942779541
Car5b,-1.6399999856948853
Cip2a,-1.7300000190734863
Hjurp,-1.7699999809265137
Arhgef18,-1.7799999713897705
Bspry,-1.850000023841858
Ddx39,-1.8700000047683716
Nusap1,-1.899999976158142
Dlgap5,-1.899999976158142
Tspan32,-1.9199999570846558
Kif22,-1.9199999570846558
Troap,-1.9900000095367432
Espl1,-2.0
Rtp4,-2.0899999141693115
Msh6,-2.140000104904175
Ifi209,-2.200000047683716
Spc25,-2.2300000190734863
Pola2,-2.2799999713897705
Gbp8,-2.2799999713897705
Tpx2,-2.299999952316284
Gbp3,-2.319999933242798
Ddx1,-2.3499999046325684
Ncapd2,-2.390000104904175
Dapk2,-2.4000000953674316
Nup107,-2.5299999713897705
Slc12a7,-2.5299999713897705
Tnrc6b,-2.5799999237060547
Mcm10,-2.630000114440918
Knl1,-2.630000114440918
Sema7a,-2.759999990463257
Bcat1,-2.9100000858306885
Topbp1,-2.9200000762939453
Cdca8,-2.930000066757202
Ccdc82,-2.940000057220459
Ablim1,-2.9700000286102295
Bora,-2.9800000190734863
Tssc4,-2.990000009536743
Neil3,-3.009999990463257
Mmd,-3.0199999809265137
Birc5,-3.0299999713897705
E2f2,-3.0799999237060547
Srsf4,-3.109999895095825
Fam160a2,-3.2200000286102295
Dkc1,-3.2799999713897705
Jak1,-3.2799999713897705
Lrr1,-3.2899999618530273
Crim1,-3.359999895095825
Cd6,-3.390000104904175
Eif2s2,-3.4100000858306885
Cacybp,-3.440000057220459
Lyst,-3.450000047683716
Ipcef1,-3.4600000381469727
Arhgef3,-3.490000009536743
Mpp6,-3.509999990463257
Parp14,-3.5899999141693115
Jmy,-3.619999885559082
Mtfr2,-3.630000114440918
Mdm1,-3.630000114440918
Gna15,-3.6700000762939453
Anln,-3.799999952316284
Nucks1,-3.8399999141693115
Sestd1,-3.859999895095825
Gpatch4,-3.940000057220459
Parpbp,-4.039999961853027
Nudc,-4.059999942779541
Oas1a,-4.090000152587891
Usp28,-4.159999847412109
Chaf1b,-4.21999979019165
Cblb,-4.21999979019165
Il1rl1,-4.239999771118164
Galnt10,-4.25
Golt1b,-4.289999961853027
Tcf7,-4.300000190734863
Pde7a,-4.320000171661377
Kmt5b,-4.380000114440918
Sesn3,-4.409999847412109
Anp32e,-4.599999904632568
Trip13,-4.599999904632568
Cenpk,-4.690000057220459
Eif1ax,-4.940000057220459
Ube2e3,-4.949999809265137
Agpat4,-4.980000019073486
Arl14ep,-4.980000019073486
Epsti1,-5.010000228881836
Ptges3,-5.059999942779541
Cenpp,-5.139999866485596
Ncald,-5.179999828338623
Racgap1,-5.21999979019165
Setd7,-5.21999979019165
H2bc4,-5.329999923706055
Ppargc1b,-5.400000095367432
Plscr1,-5.440000057220459
Pold3,-5.460000038146973
Eif2s1,-5.590000152587891
Plxdc2,-5.630000114440918
Pclaf,-5.670000076293945
Lef1,-5.75
Fam162a,-5.840000152587891
Il4ra,-6.03000020980835
Klrc1,-6.110000133514404
Nsd1,-6.110000133514404
Ubash3a,-6.150000095367432
St13,-6.150000095367432
Ttc39c,-6.349999904632568
Ift80,-6.389999866485596
Nuf2,-6.409999847412109
Akap8l,-6.420000076293945
Rpf2,-6.429999828338623
Ccr9,-6.440000057220459
Trim30a,-6.519999980926514
Tasor,-6.570000171661377
Fen1,-6.610000133514404
Rnf213,-6.639999866485596
Fam117a,-6.659999847412109
Hpf1,-6.800000190734863
Dnajb11,-6.820000171661377
St3gal6,-6.829999923706055
Cxcl10,-6.980000019073486
Cd9,-7.199999809265137
Skp2,-7.28000020980835
Mdfic,-7.409999847412109
E2f3,-7.480000019073486
Tnfsf8,-7.53000020980835
Hmgb2,-7.659999847412109
Arhgap30,-7.739999771118164
Eea1,-7.809999942779541
Tcerg1,-7.869999885559082
Litaf,-7.949999809265137
Emp1,-8.069999694824219
Rab8b,-8.140000343322754
Psmd14,-8.34000015258789
Fam129a,-8.649999618530273
Fam169b,-8.800000190734863
Hmgn2,-8.899999618530273
Bcl2,-9.119999885559082
Gimap8,-9.210000038146973
Il18rap,-9.319999694824219
Arl5c,-9.369999885559082
Ttc28,-9.760000228881836
Trim12c,-9.859999656677246
Slc28a2,-10.0
Fam107b,-10.109999656677246
Ikzf2,-10.279999732971191
Syne1,-10.399999618530273
Trim12a,-10.479999542236328
Rora,-10.75
BC035044,-10.880000114440918
Snx10,-10.9399995803833
Canx,-11.109999656677246
Slc43a3,-11.319999694824219
Ddx24,-11.369999885559082
Tipin,-11.819999694824219
Eme1,-11.960000038146973
Smyd2,-12.210000038146973
Flnb,-12.239999771118164
Il21r,-12.25
Plac8,-12.520000457763672
Fam241a,-14.680000305175781
Mndal,-14.84000015258789
Cct4,-14.90999984741211
Arntl,-16.290000915527344
Alg8,-16.399999618530273
Ccdc34,-16.739999771118164
Ifit2,-16.860000610351562
Il6st,-18.489999771118164
Stat2,-19.260000228881836
Phf11c,-20.790000915527344
Pim2,-21.040000915527344
Gldc,-22.860000610351562
Ighm,-24.420000076293945
Tox,-24.770000457763672
Il18r1,-26.530000686645508
Uhrf2,-26.860000610351562
Cmtm7,-27.780000686645508
