gene_names,scores
Snrnp40,4.730000019073486
Clspn,4.730000019073486
Cd55,4.699999809265137
Cdca5,4.679999828338623
Lyar,4.650000095367432
Pou6f1,4.610000133514404
Foxm1,4.599999904632568
Kdm5b,4.599999904632568
Tasor,4.570000171661377
Ppp1r8,4.5
Cit,4.5
Ccl4,4.489999771118164
Bora,4.429999828338623
Abce1,4.420000076293945
Cfap20,4.409999847412109
Adam8,4.400000095367432
Aunip,4.349999904632568
E2f7,4.210000038146973
Pole2,4.179999828338623
Ska3,4.170000076293945
Kif20b,4.139999866485596
Nlrc3,4.099999904632568
Mcm8,4.099999904632568
Rfc3,4.079999923706055
Pmaip1,4.059999942779541
Ccdc82,4.059999942779541
Pdia3,4.059999942779541
Golim4,4.03000020980835
Xaf1,4.0
Ncapd3,4.0
Ect2,3.930000066757202
Zfp1,3.9000000953674316
Cd5,3.880000114440918
Meaf6,3.869999885559082
Plac8,3.859999895095825
Brca2,3.8299999237060547
Lyst,3.8299999237060547
Neurl3,3.809999942779541
Thoc2l,3.799999952316284
Cep55,3.7799999713897705
Fam129a,3.75
Rbms1,3.7300000190734863
Kif18b,3.7200000286102295
Dusp4,3.630000114440918
Myb,3.5999999046325684
Ifi206,3.559999942779541
Tmem71,3.549999952316284
Hp1bp3,3.549999952316284
Fbxo5,3.5299999713897705
Gimap3,3.490000009536743
Sesn3,3.4600000381469727
Gbp2,3.4200000762939453
Esco2,3.380000114440918
Ube2e3,3.359999895095825
Pcmt1,3.359999895095825
Rbl1,3.3299999237060547
Stk10,3.319999933242798
Zc3h15,3.299999952316284
Blmh,3.2899999618530273
Retreg1,3.25
Emp1,3.2300000190734863
Smchd1,3.200000047683716
Arhgap11a,3.190000057220459
Sass6,3.130000114440918
Jmy,3.119999885559082
Cdk6,3.0799999237060547
Ulbp1,3.069999933242798
H2az2,3.069999933242798
Ccdc34,2.9800000190734863
Ebna1bp2,2.9800000190734863
Cd96,2.9700000286102295
Anln,2.940000057220459
Cdkn1a,2.9100000858306885
Hectd2,2.890000104904175
Mybl2,2.859999895095825
Arhgap30,2.8499999046325684
Lin9,2.759999990463257
Tpm3,2.630000114440918
Racgap1,2.5899999141693115
Pole,2.5799999237060547
Trdc,2.549999952316284
Galnt10,2.5299999713897705
Itga4,2.5199999809265137
Klrc2,2.490000009536743
Mcm10,2.490000009536743
Smc1a,2.4200000762939453
Serpinb9,2.390000104904175
Efr3a,2.3499999046325684
Chek1,2.3499999046325684
Card11,2.309999942779541
Knstrn,2.2799999713897705
Ncapg2,2.2799999713897705
Tube1,2.2699999809265137
Ccdc18,2.259999990463257
Dgka,2.2300000190734863
Brca1,2.190000057220459
Cblb,2.1600000858306885
Arap2,2.140000104904175
Supt16,2.130000114440918
Hspa14,2.0299999713897705
Gzmk,2.0299999713897705
Mrpl28,2.0199999809265137
Nrp1,2.009999990463257
Rab27a,1.9700000286102295
Herc3,1.9600000381469727
Csrp1,1.940000057220459
Rcc2,1.9299999475479126
Nelfe,1.8899999856948853
Chek2,1.8799999952316284
Mrps28,1.8700000047683716
Eif2ak2,1.8700000047683716
Dek,1.8600000143051147
G3bp1,1.8600000143051147
Cdc25b,1.840000033378601
Arhgap19,1.840000033378601
Nup107,1.8200000524520874
Sept11,1.809999942779541
Kif15,1.7999999523162842
Usp48,1.7899999618530273
Epsti1,1.690000057220459
Cdt1,1.6799999475479126
Hs3st3b1,1.649999976158142
Herc6,1.6200000047683716
Abcg1,1.600000023841858
Fam160a2,1.590000033378601
Smc2,1.5800000429153442
Camk2d,1.5700000524520874
Parp14,1.559999942779541
U2surp,1.5
Nudc,1.4500000476837158
Ddx60,1.4299999475479126
Plk4,1.4199999570846558
L3mbtl3,1.409999966621399
Ipo5,1.409999966621399
Kif4,1.409999966621399
Rfc2,1.399999976158142
Adk,1.3899999856948853
Cenpp,1.3899999856948853
Fancd2,1.3700000047683716
Tnrc6b,1.3700000047683716
Suz12,1.350000023841858
Dna2,1.3300000429153442
Prc1,1.2200000286102295
Cct5,1.2000000476837158
Smc4,1.190000057220459
Syne1,1.1699999570846558
Ube2h,1.090000033378601
Pask,0.9800000190734863
Cenpu,0.8899999856948853
Arsb,0.8899999856948853
Kif18a,0.8799999952316284
Smc3,0.8799999952316284
Stk4,0.8600000143051147
Fam107b,0.7599999904632568
Ablim1,0.7099999785423279
Ccnb1,0.6700000166893005
Fam162a,0.6399999856948853
Wee1,0.5899999737739563
Gen1,0.5600000023841858
Tssc4,0.4699999988079071
Fam102a,0.4699999988079071
Ugcg,0.4699999988079071
Mastl,0.46000000834465027
Spc24,0.44999998807907104
Pik3r1,0.36000001430511475
Spc25,0.27000001072883606
Irak3,0.25999999046325684
Pus7,0.25999999046325684
Rasa3,0.1899999976158142
Blm,0.18000000715255737
Mis18bp1,0.17000000178813934
Cenpi,0.15000000596046448
Cd86,0.14000000059604645
Cdc45,0.11999999731779099
Ska1,0.11999999731779099
Polh,0.07999999821186066
Dnmt1,0.07999999821186066
Foxo3,0.05000000074505806
Sp100,0.05000000074505806
Setd7,0.0
Cd47,-0.03999999910593033
Lman1,-0.03999999910593033
Znrf1,-0.07999999821186066
Cd2ap,-0.10000000149011612
Umps,-0.20000000298023224
Cip2a,-0.20999999344348907
Mki67,-0.20999999344348907
Ifi213,-0.23999999463558197
Chaf1b,-0.25
Iqgap3,-0.2800000011920929
Ybx3,-0.33000001311302185
Aspm,-0.3400000035762787
Txnl1,-0.3799999952316284
Kif11,-0.4000000059604645
Rrm1,-0.4000000059604645
Stmn1,-0.4300000071525574
Fen1,-0.4399999976158142
Pmf1,-0.47999998927116394
Lig1,-0.49000000953674316
Prim1,-0.5099999904632568
Eif3c,-0.5199999809265137
Ttf2,-0.5199999809265137
Utp20,-0.5400000214576721
Ncapd2,-0.5400000214576721
Haus4,-0.5600000023841858
Hk2,-0.5699999928474426
Hells,-0.5699999928474426
Tipin,-0.5699999928474426
Skp2,-0.5799999833106995
Plscr1,-0.6200000047683716
Samhd1,-0.6299999952316284
Cdc25c,-0.6499999761581421
Pbdc1,-0.6499999761581421
Kifc5b,-0.699999988079071
Trim30d,-0.699999988079071
Il4ra,-0.7300000190734863
Galnt6,-0.800000011920929
Hsph1,-0.8199999928474426
Gna15,-0.8700000047683716
Usp1,-0.8999999761581421
Nuf2,-0.9300000071525574
Cgas,-1.0199999809265137
Aurkb,-1.0399999618530273
E2f8,-1.0800000429153442
Cx3cr1,-1.090000033378601
Uhrf1,-1.100000023841858
Spag5,-1.1399999856948853
Rpa1,-1.1399999856948853
Stk39,-1.2400000095367432
Atp2b4,-1.25
Pitpnm2,-1.2599999904632568
Pclaf,-1.309999942779541
E2f2,-1.350000023841858
Mga,-1.409999966621399
Fyb,-1.4199999570846558
Nod1,-1.440000057220459
Mcm5,-1.4500000476837158
Fosb,-1.600000023841858
Ncaph2,-1.6100000143051147
Ifi208,-1.6100000143051147
Cdkn3,-1.659999966621399
Baz1b,-1.7300000190734863
Mtbp,-1.7300000190734863
Tox2,-1.7400000095367432
Arl6ip1,-1.75
Asf1b,-1.7699999809265137
BC030867,-1.809999942779541
Mettl8,-1.8200000524520874
Incenp,-1.8600000143051147
Tnfsf8,-1.8600000143051147
Eif3b,-1.899999976158142
Kif23,-1.909999966621399
Parp9,-1.9299999475479126
Bard1,-1.940000057220459
Tbcel,-1.9600000381469727
Mndal,-1.9800000190734863
Psmc1,-2.0
Ttc27,-2.0299999713897705
Nbn,-2.049999952316284
Pola2,-2.0799999237060547
Prkd2,-2.119999885559082
Hirip3,-2.130000114440918
Srsf10,-2.1500000953674316
Nsl1,-2.1700000762939453
Gbp8,-2.2100000381469727
Prpf40a,-2.2200000286102295
Neil3,-2.259999990463257
Srsf4,-2.2799999713897705
Lef1,-2.309999942779541
Ezh2,-2.369999885559082
Rab8b,-2.380000114440918
Fancm,-2.4200000762939453
Slfn1,-2.430000066757202
Ube2b,-2.430000066757202
Nusap1,-2.440000057220459
Abca3,-2.450000047683716
Mrpl15,-2.450000047683716
Pdia6,-2.490000009536743
Ncapg,-2.509999990463257
Kpnb1,-2.5399999618530273
Trip13,-2.5799999237060547
Ikzf2,-2.630000114440918
Ddx24,-2.630000114440918
Ikzf3,-2.680000066757202
Phf11c,-2.690000057220459
Rad54b,-2.7799999713897705
Slc28a2,-2.7799999713897705
Sun1,-2.7899999618530273
Top2a,-2.7899999618530273
Topbp1,-2.869999885559082
Pde7a,-2.9000000953674316
Chaf1a,-2.9100000858306885
Kifc1,-2.930000066757202
Gins2,-2.950000047683716
Nsd2,-3.009999990463257
Rrm2,-3.0299999713897705
Cenpl,-3.059999942779541
Eif1ax,-3.069999933242798
Shcbp1,-3.069999933242798
Rnf138,-3.069999933242798
Klrc1,-3.109999895095825
Evl,-3.1500000953674316
Ncaph,-3.1700000762939453
Stil,-3.180000066757202
Apol7e,-3.190000057220459
Wdr76,-3.2100000381469727
Cdk1,-3.2300000190734863
Taf15,-3.319999933242798
Crim1,-3.3399999141693115
Itgal,-3.3399999141693115
Itgax,-3.3399999141693115
Kntc1,-3.4200000762939453
Myo1f,-3.450000047683716
Cdkn2c,-3.4600000381469727
Cct4,-3.5199999809265137
Dck,-3.569999933242798
Tox,-3.5999999046325684
Hras,-3.640000104904175
Hjurp,-3.640000104904175
Il18rap,-3.700000047683716
Ifi209,-3.7200000286102295
Metap2,-3.799999952316284
Zwilch,-3.8299999237060547
Slc35b1,-3.8499999046325684
Ndc80,-3.869999885559082
Nde1,-3.880000114440918
Tmpo,-3.9700000286102295
Slc43a3,-4.019999980926514
Arl6ip5,-4.059999942779541
Espl1,-4.090000152587891
Rora,-4.130000114440918
E2f3,-4.139999866485596
Itgb1,-4.170000076293945
Cdca2,-4.179999828338623
Knl1,-4.179999828338623
Ctps,-4.199999809265137
Itih5,-4.210000038146973
Ikzf1,-4.21999979019165
Chd3,-4.25
Slamf6,-4.349999904632568
Plxdc2,-4.380000114440918
Rpp30,-4.53000020980835
Agpat4,-4.619999885559082
Clint1,-4.619999885559082
Uck2,-4.679999828338623
Plk1,-4.690000057220459
Ctc1,-4.690000057220459
Gart,-4.769999980926514
Ckap2l,-4.800000190734863
Trbc1,-4.869999885559082
Cxcl10,-4.889999866485596
Ggt1,-4.949999809265137
Tspan32,-4.949999809265137
Ptges3,-4.960000038146973
Arhgef18,-4.960000038146973
Rad54l,-4.96999979019165
Gins3,-5.050000190734863
Lpgat1,-5.21999979019165
Nle1,-5.239999771118164
Ttc3,-5.269999980926514
Naa40,-5.380000114440918
Crlf3,-5.389999866485596
Ttk,-5.489999771118164
Atic,-5.630000114440918
Dhfr,-5.710000038146973
Kif22,-5.760000228881836
Cenpk,-5.78000020980835
Fam53b,-5.829999923706055
Xpo1,-5.980000019073486
Dnajc2,-6.019999980926514
Tfdp1,-6.039999961853027
Psmd11,-6.309999942779541
Ikbke,-6.309999942779541
Bcat1,-6.400000095367432
Tm6sf1,-6.670000076293945
Stim1,-6.679999828338623
Tcf7,-6.71999979019165
Ccnf,-6.800000190734863
Golt1b,-6.860000133514404
Mmd,-6.860000133514404
Sema7a,-6.960000038146973
Usp14,-6.980000019073486
Phf11b,-7.019999980926514
Il6st,-7.050000190734863
Acsbg1,-7.059999942779541
Slc12a7,-7.110000133514404
Caprin1,-7.199999809265137
Fbxl20,-7.300000190734863
Itpr2,-7.309999942779541
Ttc28,-7.369999885559082
Mdfic,-7.440000057220459
Rpf2,-7.510000228881836
Akap8l,-7.539999961853027
Shmt1,-7.730000019073486
Rnf216,-7.75
Rangap1,-7.809999942779541
Dpp4,-7.900000095367432
Flnb,-8.079999923706055
Mthfd1,-8.210000038146973
Pim1,-8.25
Arl14ep,-8.3100004196167
BC035044,-8.359999656677246
Alg8,-8.460000038146973
Trim30a,-8.529999732971191
Cenps,-8.550000190734863
Melk,-8.6899995803833
Tcp1,-8.770000457763672
Lrr1,-8.8100004196167
Arntl,-8.819999694824219
Pold3,-8.869999885559082
Trim12c,-8.979999542236328
Paxip1,-8.989999771118164
Erh,-9.029999732971191
Rps6ka3,-9.0600004196167
Haus5,-9.149999618530273
Cbx5,-9.260000228881836
Rnaseh2b,-9.390000343322754
Id2,-9.539999961853027
Slfn8,-9.569999694824219
Reep5,-9.630000114440918
Hnrnpr,-9.84000015258789
Pxylp1,-9.850000381469727
Pacsin1,-9.880000114440918
Ifit2,-9.979999542236328
Sgo2a,-9.989999771118164
Il18r1,-10.050000190734863
Gramd4,-10.3100004196167
Uba2,-10.380000114440918
Ildr1,-10.390000343322754
Snx10,-10.5
Slc14a1,-10.510000228881836
Cenph,-10.609999656677246
Pa2g4,-10.640000343322754
Stk24,-10.6899995803833
Ddx39,-10.789999961853027
Cdc7,-10.880000114440918
Ppih,-11.25
Lrp6,-11.260000228881836
Ralgps2,-11.359999656677246
Fam117a,-11.510000228881836
Trim12a,-11.569999694824219
Spdl1,-11.649999618530273
Ddx1,-11.770000457763672
Dapk2,-12.100000381469727
Hpf1,-12.5
Nsd1,-12.539999961853027
Il1rl1,-12.539999961853027
Gins1,-12.5600004196167
Mpp6,-12.9399995803833
Rad51ap1,-13.100000381469727
Ccr9,-13.210000038146973
Fam49a,-13.970000267028809
Pbk,-14.029999732971191
Itgb2,-14.119999885559082
Bcl2,-14.180000305175781
Il21r,-14.460000038146973
Tcerg1,-14.880000114440918
Cmtm7,-14.899999618530273
Naa50,-15.430000305175781
Canx,-15.5600004196167
Usp28,-15.649999618530273
Ccdc50,-16.75
Ighm,-16.75
Emb,-16.829999923706055
Pim2,-17.059999465942383
Arl5c,-17.18000030517578
Eea1,-17.329999923706055
Tnip3,-17.959999084472656
Cd9,-18.84000015258789
Trps1,-19.950000762939453
Fam241a,-21.09000015258789
Uchl5,-22.06999969482422
Uhrf2,-23.3700008392334
Bicdl1,-26.170000076293945
Ncald,-27.040000915527344
Gldc,-30.670000076293945
