gene_names,A,N,wilcoxon_logfc,wilcoxon_padj,wilcoxon_score,t-test_logfc,t-test_padj,t-test_score,t-test_overestim_var_logfc,t-test_overestim_var_padj,t-test_overestim_var_score
Trpa1,0.000899988692253828,0.0,19.78019905090332,0.9925134032801444,0.21652688086032867,19.78019905090332,0.013420141710634935,2.7227673530578613,19.78019905090332,0.011545545851335557,2.7227673530578613
Terf1,0.24437913298606873,0.1854771375656128,0.44188907742500305,4.388998630062163e-19,9.095545768737793,0.44188907742500305,0.0003927973540035755,3.7955188751220703,0.44188907742500305,3.1766002213534663e-07,5.298794746398926
Sbspon,0.00014017312787473202,0.0,17.096961975097656,0.9925134032801444,0.10480418801307678,17.096961975097656,0.23634292955989683,1.4052624702453613,17.096961975097656,0.21432407900593542,1.4052624702453613
4930444P10Rik,0.0,0.0,0.0,0.9925134032801444,0.06756328791379929,0.0,1.0,0.0,0.0,1.0,0.0
Rpl7,3.1844732761383057,3.579440116882324,-0.5900051593780518,8.741481943736364e-222,-31.94723129272461,-0.5900051593780518,2.76773684763769e-233,-38.24091339111328,-0.5900051593780518,0.0,-50.18729019165039
Rdh10,0.0313468761742115,0.02295737713575363,0.4554429054260254,0.062279903172427396,2.1269397735595703,0.4554429054260254,0.2342134086193827,1.4177113771438599,0.4554429054260254,0.08073472138114897,1.93505859375
Stau2,0.004378295037895441,0.0,22.06509780883789,0.7857616967185163,0.6447972059249878,22.06509780883789,9.341179454253865e-06,4.673633575439453,22.06509780883789,7.445334166001356e-06,4.673633575439453
Ube2w,0.10485026240348816,0.14233987033367157,-0.46860912442207336,0.12173072672753225,1.8275755643844604,-0.46860912442207336,0.010500901502038664,-2.811156749725342,-0.46860912442207336,0.00012340124724524696,-4.028848171234131
Eloc,0.950259268283844,0.49535617232322693,1.3071562051773071,5.129207621890476e-75,18.50199317932129,1.3071562051773071,2.2475616688465437e-78,20.05434799194336,1.3071562051773071,2.175127593922297e-152,27.419193267822266
Tmem70,0.21256549656391144,0.14688093960285187,0.5820600390434265,2.7942051052238025e-22,9.877645492553711,0.5820600390434265,5.868539053519249e-06,4.780566215515137,0.5820600390434265,8.939458556022127e-11,6.668935775756836
Ly96,0.03720519319176674,0.004183698911219835,3.1765549182891846,0.0011946486257442316,3.453918933868408,3.1765549182891846,8.992344775604548e-17,8.564912796020508,3.1765549182891846,1.975360316633239e-20,9.486173629760742
Pi15,7.976310007506981e-05,0.0,16.283510208129883,0.9925134032801444,0.08618373423814774,16.283510208129883,0.39897837011712384,1.0,16.283510208129883,0.37225067790848815,1.0
Il17a,0.0004650081100407988,0.0,18.827234268188477,0.9925134032801444,0.10480418801307678,18.827234268188477,0.26037273318152987,1.3376790285110474,18.827234268188477,0.2367792392542538,1.3376790285110474
Il17f,0.0019187923753634095,0.0010590950259938836,0.8579862117767334,0.9925134032801444,0.2790398597717285,0.8579862117767334,0.552986197450687,0.7245410680770874,0.8579862117767334,0.37225067790848815,1.0175731182098389
Mcm3,0.769132137298584,0.19454102218151093,2.4307491779327393,1.2116459070735791e-90,20.363176345825195,2.4307491779327393,5.672678733939343e-155,28.556821823120117,2.4307491779327393,8.770476712344793e-224,34.26506423950195
Paqr8,0.0020571600180119276,0.018305469304323196,-3.1652886867523193,0.9033494869451046,-0.5011302828788757,-3.1652886867523193,0.0018181917241968468,-3.373579740524292,-3.1652886867523193,2.5157099625114313e-07,-5.348761558532715
Efhc1,7.706552423769608e-05,0.0,16.233871459960938,0.9925134032801444,0.08618373423814774,16.233871459960938,0.39897837011712384,1.0,16.233871459960938,0.37225067790848815,1.0
Tram2,0.03866041451692581,0.015359603799879551,1.3486000299453735,0.0008913547761211006,3.5344979763031006,1.3486000299453735,1.5607829522890754e-05,4.563959121704102,1.3486000299453735,1.0782704571058447e-08,5.902406215667725
Tmem14a,0.02083635702729225,0.01642240397632122,0.34663140773773193,0.1225177245906607,1.8243935108184814,0.34663140773773193,0.453652774412315,0.8962928652763367,0.34663140773773193,0.26314031430027723,1.268550992012024
Gsta3,0.0,0.0018523887265473604,-20.82229232788086,0.9925134032801444,-0.030281327664852142,-20.82229232788086,0.23483542609589636,-1.4139819145202637,-20.82229232788086,0.03616267997996231,-2.290191650390625
Khdc1a,0.0,0.0,0.0,0.9925134032801444,0.06756328791379929,0.0,1.0,0.0,0.0,1.0,0.0
Khdc1c,0.0,0.0,0.0,0.9925134032801444,0.06756328791379929,0.0,1.0,0.0,0.0,1.0,0.0
Khdc1b,0.0,0.0,0.0,0.9925134032801444,0.06756328791379929,0.0,1.0,0.0,0.0,1.0,0.0
Kcnq5,0.006630069576203823,0.0022760448046028614,1.5456374883651733,0.4287547678018778,1.121640920639038,1.5456374883651733,0.03691724206808733,2.336101770401001,1.5456374883651733,0.0027751994012078225,3.185417652130127
Ogfrl1,0.04651004821062088,0.02864101529121399,0.7124302983283997,0.0016289863579281175,3.3660311698913574,0.7124302983283997,0.013983575113742718,2.709317207336426,0.7124302983283997,0.00044120358746600855,3.7051374912261963
B3gat2,0.009055120870471,0.006125498563051224,0.5660223960876465,0.7601717323431172,0.6755507588386536,0.5660223960876465,0.44598157353399687,0.9120584726333618,0.5660223960876465,0.27826408595647173,1.232380747795105
Smap1,0.8416614532470703,0.3278752863407135,1.766589641571045,3.685527749978474e-100,21.418731689453125,1.766589641571045,5.088112380264118e-116,25.018964767456055,1.766589641571045,4.470155487395776e-220,33.549964904785156
Sdhaf4,0.29056161642074585,0.2234029620885849,0.42971301078796387,2.8377078092588236e-20,9.394293785095215,0.42971301078796387,0.00016632219256509004,4.0154242515563965,0.42971301078796387,6.239673252859134e-08,5.597378253936768
Fam135a,0.00043486879440024495,0.0,18.73053741455078,0.9925134032801444,0.08618373423814774,18.73053741455078,0.39897837011712384,1.0,18.73053741455078,0.37225067790848815,1.0
Lmbrd1,0.12728522717952728,0.09074290096759796,0.515047013759613,3.5340252294093267e-10,6.44729471206665,0.515047013759613,0.003598811130642692,3.1642701625823975,0.515047013759613,3.401238822323858e-05,4.333740234375
Phf3,0.6111257076263428,0.693731427192688,-0.24892926216125488,0.022023291680474733,-2.5326480865478516,-0.24892926216125488,0.0020851238386632815,-3.3305861949920654,-0.24892926216125488,5.385059955828724e-06,-4.736943244934082
Ptp4a1,0.0019238217500969768,0.0023235876578837633,-0.27266737818717957,0.9925134032801444,0.15559469163417816,-0.27266737818717957,0.8894841216398378,-0.22186179459095,-0.27266737818717957,0.8090217835345284,-0.3188956677913666
Ptp4a1-1,0.01420893706381321,0.012682681903243065,0.16504229605197906,0.49491286260873285,1.0217227935791016,0.16504229605197906,0.797842774109587,0.35655099153518677,0.16504229605197906,0.6782524315736932,0.504550039768219
Prim2,0.16087706387043,0.03599683567881584,2.2515764236450195,8.276130085763041e-41,13.55162239074707,2.2515764236450195,3.0777199702728457e-47,14.968476295471191,2.2515764236450195,1.1205195813943157e-74,18.776103973388672
Rab23,0.03601081296801567,0.02501102350652218,0.5338408946990967,0.013164301566540715,2.714890241622925,0.5338408946990967,0.10922309507507848,1.8439885377883911,0.5338408946990967,0.019910556069113624,2.523669481277466
Bag2,0.04999174550175667,0.008911890909075737,2.5176644325256348,3.1253223493038763e-09,6.101122856140137,2.5176644325256348,8.503636571737793e-21,9.638588905334473,2.5176644325256348,2.690495304470889e-31,11.881505966186523
Zfp451,0.14833007752895355,0.20509479939937592,-0.5096322894096375,0.006222526280444333,2.963156223297119,-0.5096322894096375,0.0008036700798740898,-3.6039135456085205,-0.5096322894096375,3.981874441128286e-07,-5.256677150726318
Bend6,0.0012429128400981426,0.0012159791076555848,0.03162597864866257,0.9925134032801444,0.14884042739868164,0.03162597864866257,1.0,0.020011931657791138,0.03162597864866257,1.0,0.02844722382724285
Dst,0.0022476930171251297,0.004563600290566683,-1.0233988761901855,0.9925134032801444,0.13157492876052856,-1.0233988761901855,0.42343933071068623,-0.9547672271728516,-1.0233988761901855,0.2024031060757202,-1.4444270133972168
Ccdc115,0.2480812668800354,0.24205565452575684,0.03999800607562065,4.760162348658121e-10,6.401041507720947,0.03999800607562065,0.7954043040391748,0.360086590051651,0.03999800607562065,0.672240149982155,0.5132396817207336
Imp4,0.38544806838035583,0.2764340043067932,0.5625675916671753,2.3817931168817097e-20,9.412894248962402,0.5625675916671753,1.1543801042835273e-08,5.964461326599121,0.5625675916671753,2.228710222028874e-16,8.401128768920898
Ptpn18,1.654151439666748,1.9331187009811401,-0.4832152724266052,3.2170825565657492e-31,-11.792800903320312,-0.4832152724266052,2.0660480669204172e-29,-11.644754409790039,-0.4832152724266052,1.0103247620443302e-49,-15.143731117248535
Prss39,0.0001586628786753863,0.0,17.275728225708008,0.9925134032801444,0.10480418801307678,17.275728225708008,0.23483542609589636,1.4140901565551758,17.275728225708008,0.21254725447755615,1.4140901565551758
Arhgef4,0.025093821808695793,0.03744540736079216,-0.5864128470420837,0.9951172427675959,0.014863512478768826,-0.5864128470420837,0.15219078898954197,-1.6667951345443726,-0.5864128470420837,0.028642495364434927,-2.3828492164611816
Fam168b,0.2775750160217285,0.27657297253608704,0.005973749794065952,1.6958115677429597e-08,5.81898307800293,0.005973749794065952,1.0,0.05584269016981125,0.005973749794065952,0.9833922328224532,0.07966586202383041
Plekhb2,0.24180404841899872,0.09371768683195114,1.4772520065307617,6.2622751735348565e-43,13.910420417785645,1.4772520065307617,3.1138334261267274e-31,12.025999069213867,1.4772520065307617,8.553968083817057e-53,15.628374099731445
Hs6st1,0.021401554346084595,0.06972381472587585,-1.7390578985214233,0.6023470850566518,-0.8728412985801697,-1.7390578985214233,7.365235588826484e-07,-5.21122932434082,-1.7390578985214233,6.8980880196140415e-15,-7.986690521240234
Uggt1,0.2750927209854126,0.2376282811164856,0.23938974738121033,9.711386426204792e-15,7.912500381469727,0.23938974738121033,0.055121878781826304,2.164517641067505,0.23938974738121033,0.004184688106075466,3.0578370094299316
Neurl3,0.16205467283725739,0.3594280481338501,-1.2977763414382935,1.0538277462700511e-07,-5.498267650604248,-1.2977763414382935,3.2550826268651267e-21,-9.832084655761719,-1.2977763414382935,1.979977942318378e-44,-14.29272747039795
Arid5a,0.26795494556427,0.2885173261165619,-0.1221870556473732,0.005111705548904789,3.025176525115967,-0.1221870556473732,0.38189891017026434,-1.0749785900115967,-0.1221870556473732,0.18655943810597037,-1.4923770427703857
Kansl3,0.18029451370239258,0.17432622611522675,0.05299832671880722,4.4209408640120124e-09,6.044337749481201,0.05299832671880722,0.7721840306817901,0.393625944852829,0.05299832671880722,0.6450897931494732,0.5529458522796631
Lman2l,0.04828412085771561,0.08755777776241302,-0.8873372077941895,0.15114486144363912,1.7213753461837769,-0.8873372077941895,0.0006009272460501418,-3.685063362121582,-0.8873372077941895,7.237566357035629e-08,-5.573737144470215
Cnnm4,0.04963364452123642,0.01881490647792816,1.421800136566162,3.651882379815036e-06,4.818056583404541,1.421800136566162,2.940182793676891e-07,5.372942924499512,1.421800136566162,7.787219897717977e-12,7.02797269821167
Cnnm3,0.061679959297180176,0.0831182599067688,-0.44601455330848694,0.013456305071133249,2.7072532176971436,-0.44601455330848694,0.0711685641984886,-2.052234649658203,-0.44601455330848694,0.004875973756227341,-3.009483814239502
Ankrd23,0.0024297183845192194,0.007259734906256199,-1.5826141834259033,0.9925134032801444,-0.022254209965467453,-1.5826141834259033,0.1907230134985215,-1.5390874147415161,-1.5826141834259033,0.030826281985408856,-2.3541719913482666
Gm42417,0.0,0.001033083419315517,-19.979272842407227,0.9925134032801444,0.018640980124473572,-19.979272842407227,0.39897837011712384,-1.0,-19.979272842407227,0.14863240233156783,-1.6196752786636353
Ankrd39,0.11777837574481964,0.11110281944274902,0.08908645808696747,8.328904235909443e-09,5.939554214477539,0.08908645808696747,0.6606977784025869,0.5566769242286682,0.08908645808696747,0.4876089107091125,0.7953368425369263
Sema4c,0.0017367268446832895,0.0010880706831812859,0.6750659346580505,0.9925134032801444,0.24184001982212067,0.6750659346580505,0.6841630835738282,0.5217794179916382,0.6750659346580505,0.5349577312505395,0.719466507434845
Cox5b,1.910345196723938,1.0519988536834717,1.6270078420639038,2.8063119562892434e-208,30.95515251159668,1.6270078420639038,6.37209127263722e-174,32.79616928100586,1.6270078420639038,0.0,45.95176315307617
Actr1b,0.1694236546754837,0.13297542929649353,0.37642979621887207,6.258928693640628e-15,7.96834135055542,0.37642979621887207,0.01204965238107854,2.762720823287964,0.37642979621887207,0.0002327471114962366,3.87129807472229
4933424G06Rik,0.0015192462597042322,0.0010737116681411862,0.5010701417922974,0.9925134032801444,0.1674814075231552,0.5010701417922974,0.7987051584409628,0.3549834191799164,0.5010701417922974,0.6957374727745038,0.4799182415008545
Zap70,0.635635495185852,0.46588215231895447,0.5818681120872498,9.138254697882957e-16,8.207758903503418,0.5818681120872498,1.6405801963031816e-13,7.659010410308838,0.5818681120872498,1.1319532189578674e-25,10.69041919708252
Tmem131,0.11853580921888351,0.12762853503227234,-0.11332157254219055,1.274067541799349e-05,4.555892467498779,-0.11332157254219055,0.5606366457133579,-0.7121450901031494,-0.11332157254219055,0.37225067790848815,-1.0152164697647095
Vwa3b,0.0013696206733584404,0.015600960701704025,-3.520066022872925,0.9134548609953823,-0.4886893033981323,-3.520066022872925,0.0018045465577602884,-3.3758978843688965,-3.520066022872925,2.1687611228089569e-07,-5.376855373382568
Inpp4a,0.127651646733284,0.06516949087381363,1.0157389640808105,2.5692304255207603e-15,8.080351829528809,1.0157389640808105,9.290998145569993e-09,5.994015693664551,1.0157389640808105,6.664570708236832e-15,7.979379653930664
Coa5,0.2589241564273834,0.15204934775829315,0.8477219343185425,3.2875398282589266e-31,11.790932655334473,0.8477219343185425,1.3258753171116613e-12,7.3626389503479,0.8477219343185425,8.198017396177471e-23,10.038002967834473
Unc50,0.36200642585754395,0.27382907271385193,0.4697107970714569,2.2849329620473874e-21,9.661016464233398,0.4697107970714569,3.7730852926039865e-06,4.873800277709961,0.4697107970714569,2.3943143134085236e-11,6.8650665283203125
Mgat4a,0.0576736181974411,0.13604694604873657,-1.2955678701400757,0.7597771675740443,-0.6765361428260803,-1.2955678701400757,2.5089891233010882e-09,-6.2318925857543945,-1.2955678701400757,4.730220147935436e-20,-9.382294654846191
2010300C02Rik,0.030980844050645828,0.008885747753083706,1.8178023099899292,0.0011598245969621883,3.462089776992798,1.8178023099899292,1.6079558370535637e-07,5.4834818840026855,1.8178023099899292,1.0157900379147597e-11,6.990474700927734
Tsga10,0.02268339693546295,0.010384127497673035,1.136152982711792,0.17223213134611823,1.6559677124023438,1.136152982711792,0.01766197401047076,2.6235413551330566,1.136152982711792,0.0012307040747849857,3.4238967895507812
Lipt1,0.0060352543368935585,0.01452729944139719,-1.2734161615371704,0.9919132927552937,0.38673874735832214,-1.2734161615371704,0.07257624846626506,-2.043750286102295,-1.2734161615371704,0.0031139082897760715,-3.1507883071899414
Mitd1,0.28045740723609924,0.2803875207901001,0.00041243102168664336,2.9370533626132878e-08,5.724238395690918,0.00041243102168664336,1.0,0.0037864744663238525,0.00041243102168664336,1.0,0.005416225641965866
Mrpl30,0.8377877473831177,0.8084500432014465,0.07545983791351318,0.9045503417866237,-0.4998779892921448,0.07545983791351318,0.3275733808663238,1.1839200258255005,0.07545983791351318,0.1326724283142369,1.6871498823165894
Txndc9,0.5213465094566345,0.36494627594947815,0.6356820464134216,1.5705743477486985e-18,8.954136848449707,0.6356820464134216,7.659318112143594e-14,7.760815620422363,0.6356820464134216,4.6600023453014235e-26,10.774805068969727
Eif5b,0.8153876066207886,0.6479873061180115,0.46686863899230957,4.5972551346205685e-10,6.4064202308654785,0.46686863899230957,4.396536780678751e-10,6.50205135345459,0.46686863899230957,5.090842319070254e-19,9.10786247253418
Rev1,0.06096934154629707,0.07112792134284973,-0.22974056005477905,0.0016146070724648038,3.368638515472412,-0.22974056005477905,0.3970279905516547,-1.046917200088501,-0.22974056005477905,0.1766701867866407,-1.5237927436828613
Aff3,0.019862597808241844,0.1764366328716278,-3.265815258026123,5.9041010111890494e-08,-5.6018195152282715,-3.265815258026123,1.0946142318561453e-26,-11.22231388092041,-3.265815258026123,1.0245972220741131e-65,-17.726076126098633
Chst10,0.039307061582803726,0.07141924649477005,-0.88490229845047,0.8828813579767951,0.5263202786445618,-0.88490229845047,0.0017362834084843613,-3.385460376739502,-0.88490229845047,1.4219899536855802e-06,-5.009854316711426
Pdcl3,0.47780221700668335,0.24843309819698334,1.1190001964569092,9.636012229966792e-42,13.710891723632812,1.1190001964569092,2.8902837528066934e-35,12.895718574523926,1.1190001964569092,5.336322012540833e-66,17.567943572998047
Rpl31,1.9563939571380615,2.217501640319824,-0.43027588725090027,8.466268657145385e-29,-11.305158615112305,-0.43027588725090027,1.4684180496798834e-33,-12.485815048217773,-0.43027588725090027,2.83055409041336e-55,-16.01373863220215
Tbc1d8,0.0005969483754597604,0.0,19.187679290771484,0.9925134032801444,0.16066554188728333,19.187679290771484,0.07051189934613372,2.0552234649658203,19.187679290771484,0.062409176245028626,2.0552234649658203
Cnot11,0.2241065353155136,0.11031484603881836,1.1069276332855225,1.7425363878178542e-35,12.605551719665527,1.1069276332855225,2.826213842485129e-18,9.029081344604492,1.1069276332855225,3.5842101524496434e-33,12.240347862243652
Rnf149,0.1619635969400406,0.13280853629112244,0.30786892771720886,9.182994574483762e-13,7.312601566314697,0.30786892771720886,0.05384885396188038,2.175105571746826,0.30786892771720886,0.004420015064213916,3.040754556655884
Rfx8,0.0,0.0,0.0,0.9925134032801444,0.06756328791379929,0.0,1.0,0.0,0.0,1.0,0.0
Map4k4,0.5441294312477112,0.8397704362869263,-0.8636963367462158,3.0326935855324746e-24,-10.328703880310059,-0.8636963367462158,1.714879807319611e-28,-11.537351608276367,-0.8636963367462158,1.0556697255454491e-58,-16.539913177490234
Il1r2,0.007262901868671179,0.0,22.7973575592041,0.43590635807381933,1.1103085279464722,22.7973575592041,2.037161605112682e-10,6.602048397064209,22.7973575592041,1.5338120250583291e-10,6.602048397064209
Il1r1,0.0002773693995550275,0.0,18.081653594970703,0.9925134032801444,0.12342463433742523,18.081653594970703,0.15383366823707165,1.6600285768508911,18.081653594970703,0.13957851662144605,1.6600285768508911
Il1rl2,0.016811320558190346,0.013715964742004871,0.2958155870437622,0.26879277296721477,1.412895917892456,0.2958155870437622,0.5708037203642095,0.6960444450378418,0.2958155870437622,0.38561019488834525,0.9744861721992493
Il1rl1,0.02410697191953659,0.0,24.54037094116211,0.013287527572020284,2.711667060852051,24.54037094116211,1.4212844096987562e-21,9.830018997192383,24.54037094116211,9.934936139488834e-22,9.830018997192383
Il18r1,0.9047075510025024,0.22816886007785797,2.521111488342285,1.2574779246186016e-153,26.570026397705078,2.521111488342285,1.5116311669995211e-183,31.840299606323242,2.521111488342285,8.182216587593529e-287,39.328216552734375
Il18rap,0.8318980932235718,0.046275850385427475,4.776017189025879,2.3388752398694223e-220,31.84396743774414,4.776017189025879,0.0,44.537357330322266,4.776017189025879,0.0,46.95840072631836
Slc9a2,0.0004481697687879205,0.0,18.774011611938477,0.9925134032801444,0.10480418801307678,18.774011611938477,0.272253888923996,1.3078112602233887,18.774011611938477,0.24775785013321117,1.3078112602233887
Mfsd9,0.0022431095130741596,0.006840299349278212,-1.611877679824829,0.9925134032801444,-0.07758178561925888,-1.611877679824829,0.18208073063256852,-1.5657039880752563,-1.611877679824829,0.029886750922427225,-2.3663675785064697
Mrps9,0.34512466192245483,0.27757129073143005,0.36551302671432495,5.5296062417845424e-15,7.984005451202393,0.36551302671432495,0.0005128969689680307,3.7254481315612793,0.36551302671432495,3.9552289341186347e-07,5.257211685180664
Gpr45,0.0008169618085958064,0.0,19.640501022338867,0.9925134032801444,0.19790643453598022,19.640501022338867,0.0206484459764323,2.564073085784912,19.640501022338867,0.01791279016387449,2.564073085784912
Tgfbrap1,0.07947412133216858,0.06512276083230972,0.297800213098526,2.3400245277789913e-05,4.4228596687316895,0.297800213098526,0.20575044203570445,1.4943751096725464,0.297800213098526,0.060784815242385125,2.0666115283966064
AI597479,0.03178837522864342,0.041442323476076126,-0.38961178064346313,0.1550824125325088,1.7086470127105713,-0.38961178064346313,0.26803022393044784,-1.3184908628463745,-0.38961178064346313,0.0845011383743231,-1.9130144119262695
Fhl2,0.23114536702632904,0.02135496959090233,3.5906713008880615,5.341881695787306e-65,17.201005935668945,3.5906713008880615,1.3629076295810083e-120,24.5496826171875,3.5906713008880615,2.865671129857514e-150,27.662382125854492
Nck2,0.12569628655910492,0.10527261346578598,0.27082791924476624,1.1676871275973621e-05,4.574676990509033,0.27082791924476624,0.1547466917409386,1.6570156812667847,0.27082791924476624,0.03740636945196847,2.2747597694396973
Uxs1,0.06621506065130234,0.053719181567430496,0.31082600355148315,3.9895786697494134e-07,5.252917289733887,0.31082600355148315,0.230256601842736,1.4283424615859985,0.31082600355148315,0.06286528010420327,2.0514354705810547
Tpp2,0.6512606739997864,0.3529353141784668,1.1169542074203491,7.342000815689252e-46,14.391657829284668,1.1169542074203491,2.1263687279916826e-42,14.253751754760742,1.1169542074203491,1.018709559772292e-79,19.404996871948242
Mettl21c,0.0026630449574440718,0.008641458116471767,-1.7025141716003418,0.9925134032801444,0.027181340381503105,-1.7025141716003418,0.09872008142346227,-1.89457368850708,-1.7025141716003418,0.0062637882532654435,-2.929211378097534
Gm8251,0.024029629305005074,0.06838560849428177,-1.5411208868026733,0.9925134032801444,-0.08552678674459457,-1.5411208868026733,0.00012907357059446965,-4.082808494567871,-1.5411208868026733,9.370360658198415e-10,-6.31035041809082
Tex30,0.3942645192146301,0.11362753808498383,2.0058441162109375,9.249228131772932e-76,18.5948486328125,2.0058441162109375,2.4213150160004187e-84,20.59632682800293,2.0058441162109375,1.247087219244314e-141,26.390573501586914
Poglut2,0.029149821028113365,0.016336116939783096,0.844700276851654,0.0016337237147562226,3.365189552307129,0.844700276851654,0.014234978650577643,2.703399896621704,0.844700276851654,0.000350476245138016,3.766221046447754
Bivm,0.019620055332779884,0.02743867225944996,-0.4895436763763428,0.22831521360066848,1.5055670738220215,-0.4895436763763428,0.26579135530994974,-1.3243050575256348,-0.4895436763763428,0.07417959782752283,-1.975663423538208
