,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127
Ahr,0.05249919133881728,0.05396234343449275,0.05640319188435873,0.057100166752934466,0.06057077186803024,0.06109350305050613,0.06310345623642208,0.06369749940931799,0.06413789850970111,0.06576901686688266,0.06615884822482866,0.07022792420660458,0.07107440422599516,0.07225213885928196,0.07272639830286307,0.0736595742714902,0.07368486613656085,0.07135436326886219,0.07252932790045938,0.07238214366758862,0.07186830372860034,0.0722686596835653,0.07326039485633372,0.07289731837809085,0.07183409792681535,0.045390584692358966,0.045947579170266796,0.04613283077875774,0.046524619807799664,0.04621323806544146,0.05621373609950146,0.05656359884887934,0.05570714020480713,0.058411645703017726,0.05573617145419121,0.05704770690451065,0.05647802595049144,0.05881737818320593,0.0612108978132407,0.06037447514633337,0.06058050794526934,0.05775914182886481,0.058579247413824,0.059809479831407455,0.0608501642011106,0.06210798891261218,0.06228981871778764,0.06276838577662902,0.061572698845217606,0.06116716461256145,0.06624613745758928,0.06373227381457883,0.06354588189472753,0.06334771967182555,0.06251726690679786,0.061574716307222825,0.06000385116785763,0.059718309901654706,0.06577809670319158,0.0658331925049424,0.05637606376161177,0.056026201012233885,0.05444181120644012,0.05462919306010007,0.05469074596961339,0.053726257942616935,0.05415846351534128,0.05163472096125284,0.04904548904548089,0.049403145474692184,0.05060820188373327,0.050118869977692763,0.04914304893463849,0.047355772865315275,0.04700865267465512,0.04589327902843555,0.044303710324068865,0.044216874179740746,0.04421695036192735,0.04250381017724673,0.03812000279625257,0.03708138018846512,0.0357329689587156,0.035936955052117504,0.03661477845162153,0.03663755686332782,0.03629705732067426,0.035647880658507346,0.03008804296453795,0.028792467340826997,0.028753069912393896,0.028485158830881124,0.028658498668422308,0.02639133318637809,0.03426429998750488,0.03477710426474612,0.032904626460125055,0.03297022419671218,0.033356044068932535,0.03414645319183667,0.03234553262591362,0.03158715466658274,0.03204759334524473,0.03142690236369769,0.03221324843664964,0.033307107537984854,0.03330710753798485,0.031869900226593015,0.0308751018717885,0.031944647245109085,0.031859513434271014,0.03374904363105695,0.03333939077953498,0.032330389693379404,0.03053359873592854,0.029440617437163995,0.028752791198591397,0.027974629588425164,0.026345858536660674,0.02634585853666067,0.025075815928479038,0.02388057491431634,0.023707235076775156,0.022385538338373107,0.013655887761463722,0.012273304878423612,0.01227330487842361,0.011798054290314514
Tnfrsf8,0.2237361282110214,0.2482365002234777,0.2568316628535589,0.27060317099094394,0.28630644778410597,0.3014011194308599,0.3235654423634211,0.3378698905309041,0.3524200975894928,0.37093204259872437,0.3873055289189021,0.4018797556559245,0.4159940004348755,0.4344110727310181,0.4485720495382945,0.4599740376075109,0.4634050240119298,0.44380334466695776,0.4294167558352152,0.42956070701281224,0.438726536432902,0.44159581263860065,0.44029638568560286,0.43873428503672285,0.43317200243473053,0.44487687150637306,0.4378649483124415,0.43947656551996866,0.43980815708637233,0.4344053372740746,0.43155038903156917,0.4259818151593209,0.4356363967061044,0.4227921568478148,0.41071335257341474,0.41098877967645736,0.4072565494105221,0.4071971345071992,0.4028879968449474,0.40510766189545405,0.39813010475287847,0.3900153794015448,0.3884078461055955,0.38778831145415715,0.3913683054968714,0.4031527368351817,0.3935602553809682,0.3987144215032458,0.4094701397543153,0.4132877218847474,0.3873461771135529,0.37605782728642223,0.36828673016279934,0.36295682421574993,0.37747864952931803,0.38382139336317783,0.37985104502489175,0.3789693939809999,0.37147767326484127,0.37670553059627615,0.3689402806883057,0.3647971151396632,0.3546276925131678,0.3649961839119593,0.3748504305879275,0.3680409585436185,0.36183455934127173,0.3563197766741117,0.35610797454913456,0.34393469740947086,0.35746776312589645,0.363468045492967,0.3678358539938927,0.35838571141163506,0.35153047293424605,0.3455611452460289,0.3532921319206555,0.3497455830375352,0.3450962012012799,0.33969991654157633,0.3459411054849624,0.34853728115558624,0.3538084382812182,0.3479009722669919,0.3270982498923937,0.31764464726050695,0.31851802468299867,0.31460280319054923,0.32458786070346834,0.32113145192464193,0.3294745003183682,0.326154001057148,0.32719421237707136,0.3283374761541685,0.3165900841355324,0.31098477169871336,0.300381920983394,0.2966598890721798,0.2918394558131695,0.2848707256217798,0.2627333963289857,0.25794688804696003,0.24540313575416803,0.24448626432567835,0.2378301540389657,0.22500533207009235,0.20704337699959674,0.2008336851373315,0.20133806659529607,0.194819581694901,0.19507887034366528,0.18523400401075682,0.1760724758108457,0.17319895972808202,0.17035697648922601,0.1617629662156105,0.15343422243992486,0.14522871524095535,0.12898145665725072,0.11991234074036279,0.10517346709966659,0.09370533376932143,0.08458480089902877,0.07214577744404475,0.07041445026795069,0.06745913599928219,0.06583629325032234,0.060828074564536413
Hmgb2,0.43591304110984,0.4718043514837821,0.49235580650468663,0.5270990757892529,0.551129888370633,0.5919979124019542,0.6256607720007498,0.6493049689879019,0.6796158401916423,0.7255428163955608,0.7592739908645549,0.7875123430043458,0.8202205507705608,0.8476171621431906,0.8655743508289256,0.8865485915293295,0.8888576695074637,0.8775535502781471,0.8616260964423419,0.8600213327755531,0.8560973801960549,0.8498744546125333,0.8347042877227068,0.8233143089960019,0.8237283745159705,0.8483015845219294,0.8424411286910374,0.8336692680915195,0.8385176410277684,0.8305233905712762,0.7949161020418007,0.8002383756140866,0.8127063937485217,0.7831234308580556,0.786515946437915,0.7666528753936289,0.7652833831806977,0.7621540658175945,0.7501499665280181,0.7391443582872549,0.7321886810163656,0.7229221217334271,0.7215163322786491,0.7211414131025474,0.7259450130164624,0.7353282364706198,0.7268784595032535,0.7445502224067848,0.751743306964636,0.7664242587983608,0.7325327076017856,0.72482279514273,0.7385919012129306,0.7416665174067021,0.7520575977861882,0.7549579101304215,0.7664021906753382,0.7736233470340571,0.7627302882572016,0.7672334569195907,0.7812250057856243,0.7759549180666607,0.7750953058401744,0.7996968602140745,0.7944966112573942,0.8000048513213793,0.7958172356088956,0.8070033346613248,0.8208357289433479,0.8161833023031553,0.8181467905640601,0.8303043320775031,0.8316501572728155,0.8374312693874039,0.8480677420894303,0.846947965522607,0.8532093877593675,0.8457079365849492,0.8427152569095291,0.834298145274321,0.8522097309430439,0.8567392190297444,0.8613004306952158,0.8582123895486197,0.8515862206617991,0.8513263682524363,0.8470907370249432,0.8449556330839795,0.8471939285596213,0.8496190726757051,0.855504910151164,0.8422853926817578,0.8345712562402091,0.8310916920502983,0.8144361376762392,0.7974386910597484,0.7820097704728445,0.7596857428550721,0.7378132442633311,0.7148057709137599,0.693062009414037,0.6697717810670534,0.6511465286215145,0.626274733742078,0.6044146358966825,0.5873588393131891,0.5673933138449986,0.5559426933526992,0.5385693043470383,0.5251477658748628,0.5303807934125265,0.5160859594742457,0.49583006103833516,0.4845005283753077,0.45939064919948575,0.4311110069354375,0.4057512690623601,0.3790752500295638,0.35021849771340685,0.32353487710158024,0.30061940451463065,0.2778954257567724,0.25344970126946764,0.22716740469137828,0.221599879860878,0.21208413342634838,0.19940730233987172,0.19003035128116608
Mtf2,0.41940114001433054,0.45845805704593656,0.49048967262109117,0.5196734637022018,0.5523754507303238,0.586254679163297,0.6123716364304225,0.6397515883048376,0.665869747598966,0.6924423009157181,0.722756921251615,0.7502357453107834,0.781972125172615,0.8152310679356257,0.8460824797550838,0.8729722748200099,0.8775756905476253,0.859330663084984,0.8515108456214271,0.8521805514891942,0.8475678791602455,0.85171344379584,0.8608575254678726,0.8540001720190049,0.844385009010633,0.8560945709546408,0.8529549221197765,0.8575639327367147,0.8658998807271322,0.8703864057858786,0.8549203554789226,0.8468690017859141,0.8459619303544361,0.8389429608980814,0.8378837784131368,0.8348863681157429,0.8386729538440704,0.8441624542077383,0.8423875868320464,0.8389798502127328,0.8388087630271911,0.8404583950837452,0.8391035139560699,0.8460816085338592,0.8530966023604074,0.8639204343159993,0.8572508513927459,0.862087897459666,0.8636581122875213,0.8672327518463134,0.8633561968803405,0.8535723884900411,0.8649429519971211,0.861358497540156,0.8699692030747732,0.8668170889218649,0.8627025663852692,0.855957422653834,0.8473956664403279,0.843993188937505,0.8628020743529,0.864089121421178,0.8619615733623504,0.8701182345549264,0.8627184132734934,0.8577608426411946,0.855027816692988,0.8460414707660673,0.8454837520917254,0.8487852334976194,0.8488437652587889,0.8449577371279398,0.8437049428621927,0.836937924226125,0.8342306892077126,0.831312568982442,0.8267411967118579,0.8267318467299141,0.8282315889994301,0.8083645612001417,0.811858468254407,0.8111688226461408,0.7966083596150078,0.7848515580097832,0.775007868806521,0.7793477684259413,0.7904343595107395,0.7834898660580317,0.794165250658989,0.8031289865573246,0.806405441959699,0.8012465486923852,0.7950238953034081,0.793512647350629,0.7913403322299323,0.7743430147568384,0.7613304545481999,0.747707735498746,0.7355182160933811,0.7157556906342505,0.7052112375696499,0.6960053289930025,0.6797525996963184,0.6616362209121388,0.6382189090053241,0.6172690307100613,0.608778498073419,0.6030364289879798,0.596422695616881,0.5922954534490902,0.5920464510718981,0.5809326176842053,0.5647687698403995,0.5630642240246138,0.5395551607012748,0.5109007780750592,0.4761744404832522,0.45534062633911765,0.42285264184077576,0.38804741948843,0.35991516162951787,0.33278144448995595,0.3100071017940839,0.2811968669295311,0.2591261987884839,0.25019926875829696,0.2360413119196892,0.2257809246579806
Prdm4,0.057580684373776114,0.062489905208349225,0.06485298449794451,0.07010815516114234,0.07479022418459255,0.08039611354470251,0.08377461011211075,0.08680824140707649,0.0889559080203374,0.0930802412331104,0.09555772816141443,0.10144928470253942,0.1052853484948476,0.10916471978028613,0.11298882191379864,0.11507020369172095,0.11561499883731205,0.11292460660139719,0.11149675200382868,0.11191470871369044,0.1134620820482572,0.11214194819331169,0.10889152958989143,0.11027632777889569,0.1100309950610002,0.11384509404500326,0.11536596814791361,0.1141546646753947,0.11006220752994218,0.10557991589109102,0.10202766905228294,0.10024796426296233,0.10294069200754165,0.09862266114602486,0.10066029013444978,0.09766768074283998,0.09902811950693527,0.0980914695188403,0.09917364946256078,0.0984440610433618,0.09710841123014687,0.09291125778108834,0.0931466670706868,0.09335168842226267,0.09264834194133678,0.09444324988871813,0.09341520760208367,0.09289813879877327,0.09486556916187205,0.0958575744802753,0.09324448624004919,0.09327003179738919,0.0937933255607883,0.0946978548541665,0.09614919318507116,0.09738065842539073,0.0983652029807369,0.09804481311390797,0.09857155227412781,0.10197144939253729,0.10400561435769001,0.10523552789042392,0.10198659282177686,0.1067867025732994,0.1022026424606641,0.10194496810436247,0.10204715728759763,0.10404477243622143,0.10393873080611227,0.10324329957365987,0.10518732406198977,0.10807550090054668,0.10799938328564164,0.1077863823622465,0.10857253906627495,0.10947772500415644,0.10904987839361031,0.11102233864367007,0.10936127764483293,0.1084241334348917,0.10795596564809481,0.10881289492050808,0.11125616704424224,0.10822374771038692,0.10563932980100314,0.10292653565605482,0.10109658489624661,0.09895912284652393,0.09792075728376708,0.09735066120823224,0.09858629330992699,0.09697175696492198,0.09851215071976187,0.09587702540059885,0.09416908323764801,0.09483852088451387,0.09136279771725338,0.08957068448265394,0.08927497640252112,0.0880449840178092,0.08715939931571481,0.0878761337449153,0.08583664347728093,0.08651955624421435,0.08491233562429745,0.08279354646801948,0.08420360957582791,0.07946307559808094,0.07821437393625577,0.07839447110891341,0.08080180399119853,0.08050997195144495,0.07724200574060283,0.07583976251383623,0.07375597544014455,0.0708957139402628,0.06793112518886726,0.0657881174236536,0.0630060455451409,0.060176244502266246,0.05637895601491133,0.053634062781929975,0.05028679706156254,0.04718467282752196,0.046756977091232936,0.043731933832168585,0.042366532484690356,0.04006404926379521
Cenpk,0.5167858290175597,0.5561323332289855,0.5925998774667581,0.6380696224669615,0.6742978699505329,0.7109391657014688,0.7537335204581419,0.7810731756190459,0.8141415027280648,0.8580805766085784,0.8989899225533009,0.9330346889793873,0.9728536792099477,1.0088321951528392,1.0393717654049397,1.0652199275791645,1.0682011850178241,1.0563315721849602,1.0548979771633944,1.0591954879462722,1.0508816214899224,1.0525533926983675,1.0371017488340537,1.0109753422439098,1.0024024578432242,1.0363634839653968,1.0303748523195584,1.0193616246183714,1.02376708338658,1.0161390081048012,0.9717045319577058,0.9778108052909373,0.9765921644866465,0.9311224194864431,0.9275419883430004,0.9210860066115856,0.9170764856040476,0.9159660331904887,0.9129757933318615,0.9103105199833711,0.9014601898690064,0.9029462926089763,0.8933333508670329,0.8874957554042339,0.8837030621866384,0.8881824386616546,0.8763925604522227,0.8971301910777886,0.8796326356629529,0.8800774353245893,0.8518688065310318,0.830182149261236,0.8346313439309595,0.8331291101872919,0.8438439908126988,0.8322559061149754,0.8385080459217228,0.8335690222680567,0.8092995407680669,0.8001279594997563,0.8204607531428335,0.8107771997650463,0.8000420694549877,0.8347299898664154,0.822910297413667,0.8185782457391421,0.7973856871326764,0.8028741225600242,0.8005549038449923,0.7862224524219831,0.781786801914374,0.7720333422223726,0.7720007802049318,0.7752010608712832,0.7750999435782432,0.772466052075227,0.7757823054989179,0.7781746511658033,0.7834804897507032,0.7673999513188997,0.7891429503758748,0.7911672055721283,0.7979924778143566,0.8022952834765116,0.7840321481227874,0.7804141620794932,0.7754810273647308,0.775565505027771,0.7822615067164103,0.7935009320576986,0.7941900789737701,0.7807808061440785,0.7778687894344329,0.7638207097848256,0.7444287256648144,0.7212210865070423,0.7041781046738228,0.6734911321972809,0.64659564178437,0.6196542926753561,0.5930149648338557,0.5782306088755529,0.5504844517757497,0.5180767360453806,0.4941879394774634,0.46763092509160425,0.43740419975171474,0.4144618979965646,0.38951029417415445,0.3744227678825457,0.3737239292512336,0.3566291683663923,0.3199114157507816,0.2979007218033074,0.28089009461303555,0.2603639000405868,0.23031281170745693,0.20815360086659593,0.18122613765299322,0.15058715281387167,0.12779397306342918,0.10543402172625065,0.08383226531247298,0.06319242455065249,0.06175628478328387,0.0591106615960598,0.05856136828660965,0.057530702588458854
Hnrnpul1,0.24775038907925287,0.26662555088599527,0.2855212325851123,0.30231572737296425,0.3185667956868808,0.3393028701345126,0.3598696375886599,0.3737527971466382,0.3936973636349042,0.41857047329346336,0.43476600497961043,0.451067741215229,0.4684788420796394,0.4861118271946907,0.4985493039091428,0.5162107303738594,0.5189038768410682,0.5159177412589391,0.5080029209454854,0.49697404702504466,0.5003734906514485,0.49903082251548764,0.5000520259141922,0.5004044791062673,0.492910839120547,0.5013725971182188,0.5052714869379997,0.4981620187560717,0.49557099193334575,0.489267903069655,0.47776431739330283,0.48312630355358116,0.48004565735658,0.46661106546719855,0.46685210863749177,0.46450296243031813,0.4745464920997619,0.4743630091349283,0.472334603468577,0.4652013103167215,0.4628469347953795,0.46317873497804,0.45937568346659335,0.4597337166468302,0.46248277723789216,0.46489610771338147,0.45584985613822937,0.4640063529213269,0.4671382630864779,0.4735666419068972,0.45707311928272243,0.44930501778920484,0.4471939156452814,0.44445886214574165,0.45121456384658803,0.45057496925195045,0.45031565527121215,0.45015657345453886,0.4467239022254943,0.44346866408983854,0.44651071677605303,0.43930050581693636,0.4367652401328086,0.45062144547700866,0.4437673086921373,0.4450846090912818,0.42630355209112164,0.4321569090088208,0.4342010622223218,0.4268087044358253,0.43110709935426705,0.42915619065364197,0.42876996745665863,0.4304761762420336,0.4279765372474988,0.4253600304325421,0.42923098852237057,0.4331495131055514,0.4298504287997882,0.42403252472480135,0.4317552924156189,0.43299262821674356,0.436906385421753,0.4342278848091761,0.4237053026755651,0.41774661441644034,0.4143723487854004,0.41600089768568677,0.416794502735138,0.4183718283971152,0.42046910425027223,0.41404156088829047,0.4115488251050314,0.4050299912691117,0.40045083910226825,0.3905193015933037,0.3871592278281848,0.3731177295247714,0.35681181699037556,0.3511375000079473,0.34029885778824487,0.3306055689851443,0.3243199785550435,0.3121469810605049,0.30617554237445194,0.2959108625849088,0.28751187175512305,0.28246031254529946,0.28243615776300424,0.28151890983184175,0.29324533591667806,0.28958880056937536,0.27715389380852384,0.280509722729524,0.27440771609544756,0.26511451651652657,0.2522354985276858,0.23870314707358678,0.22477876295646032,0.21364339838425317,0.200714406867822,0.19011501322189966,0.17932797918717067,0.16863070478041964,0.1635718822479248,0.15379919111728665,0.14533002475897472,0.1398184895515442
Phip,0.71211978495121,0.7492028226455053,0.791634272535642,0.8548277844985326,0.9050156980752945,0.9727740595738092,1.016249953707059,1.0676900655031203,1.1138146231571833,1.1507481644550959,1.1951797634363175,1.2571245779593787,1.3080132474501929,1.3563638001680376,1.4033919920523963,1.4436136474212011,1.4439787516991298,1.3892400612433753,1.3826780945062638,1.3748169769843421,1.397365465760231,1.4014116317033767,1.3857402433951695,1.3924328118562697,1.3892394294341404,1.4335814515749614,1.437923828760783,1.4345222353935239,1.4318694074948626,1.419372717539469,1.385198738177617,1.383730997641881,1.391095560789108,1.3541123251120244,1.3636183400948838,1.3417480170726774,1.3459155619144438,1.338775990406672,1.331388042370478,1.350144773721695,1.344031176964442,1.3323372979958854,1.3352202157179516,1.3395249625047048,1.3372089962164562,1.3411170224348705,1.3465534726778665,1.3605492333571116,1.3493764579296113,1.3490282515684764,1.3177884380022684,1.3083441615104676,1.320201285680135,1.3107525428136189,1.3033262411753337,1.287376844882965,1.2835884133974709,1.2730614582697548,1.253686235348383,1.2489527086416878,1.2594827830791473,1.2556297779083252,1.2447866121927897,1.2769533475240071,1.252183711528778,1.2430734713872271,1.2336581309636432,1.2279764215151467,1.240809150536855,1.2254642486572265,1.2317392706871033,1.2226463357607524,1.2030243237813316,1.1933549960454308,1.1833821455637614,1.1735252022743226,1.1713238994280497,1.1696832378705344,1.1716121435165405,1.1732033212979633,1.181511789560318,1.174289443095525,1.169421805938085,1.1702690303325654,1.1758439520994823,1.1668063998222353,1.1767760396003724,1.1736831784248352,1.179427057504654,1.1754255870978036,1.1855541507403053,1.1888965189456937,1.1894316176573434,1.1767936090628306,1.1752041439215344,1.1543276866277061,1.1405950168768568,1.12065388361613,1.0880871335665387,1.1122058788935345,1.103974199295044,1.0914001146952312,1.0945224920908614,1.083326268196106,1.0717818001906076,1.0573029696941374,1.047550348440806,1.043113076686859,1.025906225045522,1.0061580876509348,1.0123564461867014,0.9985882182916004,0.9794909814993539,0.9667284866174061,0.9249076147874195,0.8930862387021381,0.8420953631401061,0.8089660962422688,0.7707056760787964,0.7344373027483622,0.6938212434450785,0.658716583251953,0.6192286372184752,0.5734896341959634,0.5401548067728679,0.5242534657319388,0.4997580369313558,0.4810803393522898
Uhrf1,0.3545455192526182,0.37145524968703586,0.3880599821607272,0.41859507411718366,0.4492195054888725,0.47763430923223493,0.5043798809250195,0.5341975415746371,0.5570306921998659,0.5746581976612408,0.5998136942585308,0.6248463893930116,0.6636287157734234,0.6947742248574892,0.72074885815382,0.7390695835153261,0.7393770481149355,0.7346425975362461,0.7126692230502766,0.7079867020249369,0.7159905071059864,0.7203841144839924,0.7126675759752592,0.7086050962408383,0.7073321238160135,0.73305218766133,0.7317586377263069,0.7291785235206284,0.7354700679580369,0.7195623710751533,0.6883018369476,0.6960792755087217,0.7164420867959659,0.6859069948395093,0.6743228122591973,0.6736097281177839,0.672568516433239,0.6579799875617027,0.6587314034501711,0.6713866377870242,0.6588177368044853,0.645838202536106,0.6259461457530657,0.6240394209822018,0.618123719592889,0.616531395415465,0.6103885173797606,0.6119717697302499,0.6048393572370211,0.5965430185198783,0.5664690557867288,0.5382237038264671,0.5227649004509051,0.5020534235984087,0.49083974845707423,0.4764860291033984,0.4765549698223671,0.45820814656714604,0.43081318524976575,0.42095176813503105,0.4226220584164064,0.40781114064157015,0.3802870160589616,0.39989689849317084,0.38541691961387803,0.3766004469245673,0.35575054896374547,0.3525735468914112,0.3496875376751026,0.3266500970969598,0.3308092893411716,0.329957868779699,0.3255518984049559,0.32004089864591756,0.3089751811077197,0.3013185035437345,0.3149508651345968,0.31955457739531995,0.31895181896785896,0.3083758637309075,0.31466324391464395,0.31794511166711653,0.32790956087410456,0.3282251083602509,0.32131405460337803,0.3190735795845589,0.309152347718676,0.3033701165268819,0.3047836809108655,0.30929552751282846,0.31018561609089373,0.30712213702499863,0.30067613931993636,0.28356454906364276,0.2798561577374736,0.26097091082483526,0.2573257053270936,0.245600386057049,0.2249018287596603,0.21765652953957518,0.20091074168061218,0.19329396594936651,0.18037650569652522,0.1566487211423616,0.14855293144161505,0.1394812078215182,0.11751655448849004,0.10982567900791765,0.10393533840154609,0.10396036428088944,0.11806233646348119,0.11395761361345651,0.09675699022288127,0.09624843979254367,0.09235817526156706,0.08323230578874549,0.07205285563444098,0.0676806974845628,0.060159833574046695,0.05083061192805568,0.04827023306861519,0.04145746091380715,0.03846003944054245,0.03596174726262688,0.03510986867671211,0.03510986867671211,0.03390061212703586,0.03357380169133345
Mcm7,0.18919690350691476,0.19990271826585135,0.20990858177344004,0.23445902367432914,0.24971450964609784,0.26615937153498337,0.2801807622114818,0.29330907563368486,0.3061474690834682,0.31896722217400875,0.32920758326848354,0.3407644500335058,0.35416879157225295,0.36752455532550815,0.3799384584029516,0.39170667330423997,0.3925705293814341,0.3804474721352259,0.37979800303777056,0.3774093856414159,0.37891857127348577,0.37384421030680337,0.3717091331879298,0.37425875266393027,0.3733019530773163,0.386090146501859,0.38736134767532343,0.3769829799731573,0.3702088266611099,0.3700313617785771,0.364733209212621,0.36377160946528103,0.36926138699054706,0.346030935148398,0.3468171541889508,0.34342750658591586,0.3441760912537575,0.34213884323835375,0.34803537378708527,0.34507691909869515,0.3431349938114485,0.34329820126295096,0.34127847701311115,0.34434810131788257,0.3415376886725426,0.33946614911158884,0.33575278719266255,0.34461750586827594,0.34334778785705566,0.34353335201740265,0.33449850529432296,0.33130711466073987,0.32724393357833226,0.31964461257060367,0.3164567495385806,0.3131921435395877,0.3094368562102318,0.30734683920939765,0.29917747974395753,0.29569563716650005,0.29598757425944006,0.2967747112115224,0.28974182407061255,0.30489959468444183,0.2958148941397667,0.29354432672262193,0.2860378791888555,0.28048762281735734,0.27453944385051726,0.27463783721129104,0.27691332896550497,0.2717379167675972,0.26937086135149,0.2648549442489942,0.2668151840567589,0.26714398711919785,0.2719577620426814,0.2695009301106135,0.26727844029664993,0.26235529184341433,0.2653849795460701,0.2642505322893461,0.2654967998464903,0.2611184080441793,0.25725743025541303,0.25514752119779593,0.25462787896394734,0.25089732855558394,0.2548343420028687,0.25521436681350074,0.25695603390534716,0.25021508534749354,0.24667139798402787,0.2377903317411741,0.2321799761305253,0.22179725114256146,0.21765869054943324,0.2123072929835568,0.2005488859023899,0.19236715201598903,0.18466037078760567,0.18229589625261725,0.17327833437981705,0.1620407829216371,0.15047705268176892,0.14186895969323812,0.1327237241746237,0.1276235489329944,0.1210722144227475,0.11682108949559432,0.1264843186829239,0.12312686007159451,0.11353049934841694,0.10981776526508233,0.10381947021620969,0.09640579184827705,0.08644474308627348,0.08094603777863085,0.07191403370040159,0.06324109694299598,0.057718290497238436,0.05392788709141314,0.04900882056293388,0.0414121261332184,0.04006547727622091,0.039663555395479,0.036538588178033626,0.03634917670860886
Chaf1a,0.15053788324197134,0.16044041911760965,0.17009943226973215,0.1837706426779429,0.19379010697205862,0.20340857307116192,0.216794154047966,0.22584310472011568,0.23603550891081493,0.248262490828832,0.2562600538134575,0.2677707518140475,0.2815249765912692,0.29355309754610065,0.3030627146363259,0.3116073573629062,0.3122029418746631,0.2990501403808594,0.2954416344563167,0.2963863318165144,0.29925799916187923,0.2956360921263695,0.2969283377130827,0.29668623606363936,0.29731274942557023,0.31052209635575617,0.3107630600531896,0.30728839139143616,0.3023913820584614,0.3008910780151684,0.28758534242709466,0.289348701139291,0.2902320648233095,0.27656085441509876,0.2829675768812497,0.28252498060464853,0.28300640235344565,0.28095060686270396,0.2834256509939829,0.2818141460418701,0.2810107365250587,0.27414270490407944,0.269549190501372,0.26553153097629545,0.26392706980307895,0.2614867414037387,0.2580058182279269,0.2640883396069209,0.2671666373809179,0.26812136769294737,0.2577695433050394,0.25184203175206976,0.24605705079933002,0.2490129772573709,0.2459139867375294,0.23982529329756894,0.23833104607959585,0.23877805011967815,0.23063917073110737,0.22975045504669347,0.23288216777145862,0.23031666365762551,0.22889746812482678,0.23668332186837995,0.22479270833233997,0.2211875392744939,0.21258018600444004,0.2113106016069651,0.20520087418456875,0.20203187304238482,0.2023445073515177,0.20398486989239856,0.20019906548162303,0.1999154953906934,0.19794551469385627,0.19619320320586364,0.1953591554115216,0.19500480877856413,0.19307430473466716,0.18680355759958428,0.18975621933738393,0.1888779647648335,0.19220719461639726,0.18554517403244974,0.18484127049644788,0.1834970471759637,0.17986032888293266,0.1766931322713693,0.17842810750007632,0.17753041634956995,0.18048519665996232,0.1755940549075603,0.17174044574300443,0.17497725412249562,0.17095048343762756,0.1653797826729715,0.16012013321742416,0.15439656243349117,0.14783884153390928,0.14233512695257863,0.1348283391756316,0.1310980954828362,0.12572318951909742,0.11799629818027219,0.11206112296010057,0.10770912012085318,0.10075183948501944,0.09708007788285614,0.09065107917413116,0.08769697835668921,0.08758574814225238,0.08336756667122246,0.07619627996658286,0.07242386673266689,0.06659378493204714,0.06081735476230582,0.05695073887084921,0.051938369218260054,0.04707088405266405,0.04098427776868145,0.03489778473352393,0.030688536011924346,0.02541896387313803,0.014396301750093697,0.013887499210735161,0.013887499210735161,0.013887499210735163,0.013887499210735163
