,Cl13_P2,Cl13_P7,Cl13_P9,Cl13_P10
Tox,0.3247843044775661,0.19881619598771058,-0.085217905369898,-0.026203952361578964
Crtam,0.14793491751571294,0.05097748230162131,-0.1196660791620084,-0.15813318460099504
Cxcr6,0.6429375098316155,-0.003932112816799169,0.28226195796853015,-0.5897855281909143
Cd160,0.027548179976835646,-0.10295321971706514,-0.10671071360192322,0.26470070024982667
Trps1,0.06055612295674477,0.04790993134688171,0.06480548520202457,0.06267137132616632
Tcf7,0.6253148460999531,-0.036470399696655435,0.4643212360183282,0.26930253353301137
Zfhx2,0.02594548159408482,0.009847839103056356,0.03720736556185769,-0.013161532692192456
Nr4a2,0.23014736583675907,0.07269020521064538,0.12118263340351738,0.16196325418193175
Ighm,0.2658837945643446,0.05607736791679746,0.28534216690269815,0.2621621902118715
Sema7a,0.07364223924333353,0.05007902379852973,0.06276521995192723,0.03905356063134377
Nrp1,0.1607434580006067,0.08397424117548737,-0.01919753669380705,0.18467716653555838
Icos,0.34328639983091874,0.10118804178556187,0.06760283458653434,0.2474756313385163
Lair1,0.060084053785546834,0.05247496211801929,0.028065112364832487,-0.03844691533702119
Cbx5,0.17893368675902863,-0.10017148404328893,-0.09239296132057534,-0.07955189721048707
Ccr7,0.9655217063288619,-0.07122155284220172,0.6393269916485775,0.0
Padi4,0.01990177417322797,0.006254994249200162,0.017755981400150403,0.01917966684533216
Supt16,0.07872421497119013,-0.2768329923249451,-0.08626508384271542,0.44993765340992775
Klrb1c,0.06681639734804314,-0.009563325154564015,-0.03873644155368304,-0.08808905744653876
Cd22,0.03749313220742065,0.003057462103715658,-0.00336700765712368,0.0
Cbx3,0.02327305673387581,-0.0053920339221657535,-0.013072423340452506,-0.005455640881751607
Irf4,0.04979631524363123,-0.013955765760361973,0.05415234806203755,0.007740347272574971
Havcr2,0.29566989964526524,0.04823079414102323,0.26785291019458923,0.33116734096575473
Mcm4,0.02494578017934721,-0.07886917782181399,-0.0966540993378547,-0.13542230947161726
Timeless,0.07101718267744515,-0.0234266466773079,0.00031733193532761106,0.14887016740594278
Rbbp4,0.11817070396577904,-0.168367744656128,-0.16247448922369412,0.017325961241325405
Trp73,0.007272878364258632,0.004767951984653331,0.0036684100063719433,0.00969048471671601
Polr2f,0.03401558545253457,-0.1599178042062591,-0.17247417123212302,-0.16294853140314194
Hnrnpd,0.08991730149768347,-0.3525740754694124,-0.38142004768305227,-0.3960975000468288
Cenpk,0.0903911957868997,0.027251659523252064,0.0016527240113949338,-0.027305924210531858
Chaf1a,0.04521863468571879,-0.01254602199219993,-0.009447362239334544,-0.006386801130784804
Jaml,0.11981371694870978,-0.014186614335316426,-0.028041959940562553,0.08704124895923054
Phf19,0.02996986345214849,0.0022204698745018764,0.00017781825861076176,0.010781205984477118
Tox2,0.07434504017002937,0.03207787085174479,-0.014511200919115706,0.017318394654593172
Fcgr1,0.017446364415918254,0.0026850462914896384,0.0036507617821884128,0.002627057647062015
Itga1,-0.007484568054751798,-0.04327820981111629,-0.049196316226434535,0.0439413202750958
Mcm6,0.44733746326464063,-0.25343077091848276,-0.35479322432533034,-0.550334670281604
Tnf,0.02652323426294025,-0.03623704258216766,-0.02259942738292671,0.01218814116166412
Ccr6,0.050277817964276925,-0.017581532719487623,0.005217537914230917,0.07000521687747278
Tnfsf8,0.25076474566014384,0.1870253318454335,-0.005988308647587435,0.0
Mcm7,0.3471549814880212,-0.14261660062317458,0.02707877798533302,0.4419820486856298
Dnajc2,-0.0160238042339584,-0.11077205017392713,0.0017585122809446463,-0.3026051990197469
Pdcd1,0.3199881448979388,0.2819812835398749,0.25918051497067895,0.19821478138326556
Espl1,0.06833779853235426,0.0468883662098938,0.03701784403327604,0.02897254295068477
Hmmr,1.1280830463211475,0.4143975476652252,0.15136854821767853,0.0
Cd47,0.46630331193712515,-0.3171096733952797,0.41445780924037756,-0.02614421252255772
Slamf6,0.25668300719247245,0.057781229466504984,-0.14308610725899293,-0.25672429719513035
Tshz2,0.008989611794566121,0.008501486915033593,0.0048693134965236235,0.007069443169501267
Treml2,0.17456031852555468,0.07170576858650651,-0.013715600274994152,0.0
Itgae,0.03134563505263748,0.006583634490556843,-0.005710169324091852,0.030381406062505556
Lgals3,0.9145480424065819,-1.8212798860061117,-3.2204497378977583,1.1425273446652344
Trip13,0.02575393627602397,-0.016053888368546425,0.01087633555841492,-0.02263723686337471
Eya2,0.020663757072482053,0.016778055523061237,0.025222441034859735,0.021043325650396277
Maml3,0.001911193708631396,0.0008505551894410656,0.00044306843341780536,0.0011488032068077906
Bard1,0.037468305394383686,0.009576918223969798,0.00450226067144375,-0.0001506344777276944
Kdm6b,0.14947370099251758,0.17305509120355514,0.18025605601173555,0.1704260658117661
Cd200,0.12553489242095714,0.12339884342038392,0.10128998027232383,-0.02112271822988987
Dek,0.5275943697139132,0.5247174228787846,0.6176247916871882,0.7688471329561027
Csf3r,0.0748434940692892,0.3856713751984714,0.10569330154916386,0.48122276307639533
Prmt1,0.01796117541246819,0.13013641901186748,0.0697494372085891,0.20832859347505006
Ahr,0.012118031749711645,0.00937584886163119,0.005924546813639461,0.01719670355314657
Kdm5b,0.044581079572805736,0.05777822873317925,0.05554013164071854,0.06912425766426541
Atf3,0.04299333859389638,0.16057008373302664,0.22253095458855332,0.04140307190022341
Setbp1,0.0330749029485362,0.04018069161353816,0.03410117024123366,0.04750446255190775
Eed,0.04030176238081006,0.045020922918425556,0.038712952152653704,0.08309001605931324
Ovol2,-0.0019738258672370983,0.0022784561495557396,0.0038323009980886277,0.03394560155390397
Trgv2,0.017518154497837078,0.01589689623042588,-0.0010748370330220117,0.01669177983651178
Ly86,0.0016510465512265906,0.01824803451152412,0.031400076925047184,0.2441637633907808
Rai1,0.04158529769189682,0.043450101393248466,0.04189451326786495,0.04576538597802047
Sirpa,0.001127799923929199,0.022715614935078027,0.006716607447753868,0.025660512611855108
Pcmt1,0.06393767688262939,0.06713007673980767,-0.024947280003912484,0.020323812146118808
Adam8,0.028304060369942076,0.03229675480933187,0.012702808200170525,0.037546544738583834
Zbtb20,0.031792947774470656,0.08674412167815562,0.0534272333992858,0.09237274916785981
Mxd3,0.19940141846118967,0.09919133022464306,-0.021469466119388835,0.005090046983726948
Lmo2,0.019364171815057132,0.01370731145652043,0.0033571808005302068,0.0
Nsd1,-0.03357786663220914,-0.015731452432425484,-0.02744240656855054,-0.015941833391107288
Klrg1,0.49565631764920565,0.7449487746401645,0.17360174902068237,0.0018205969577893555
Plaur,0.006745962897912081,0.08311161429784251,0.13321343961351073,0.05623031542843783
Cbfa2t3,-0.004420299998560749,-0.010397053960396214,-0.004392018056175895,0.0
Btbd11,0.0065349360798661734,0.012010338403778343,0.015368926947233047,0.015695705489930475
Nsd2,0.05611609189983604,0.05293291167198842,0.08376306063432178,0.22306610996550827
Scml4,0.012557590779351839,0.056665443927262124,0.04221120014924054,0.05373967158781019
Il7r,0.5271880284970715,1.1196886771648564,0.4677135528554987,0.41860316319084667
Itga6,-0.004327905929569082,0.028877664652043618,0.032894254341180006,0.0431005378531691
Id2,0.9624658911772325,0.8931571387647992,-0.511916417612948,-0.5038826118176306
Ifngr2,0.006405150480935363,0.07587134653581325,0.09566411655058571,0.06900426975653454
E2f2,0.10766747217653691,0.12383630967817852,-0.12271536891387955,-0.14116287793827426
Dpp4,-0.062160209257711665,0.00839855758610649,-0.028240029284899708,0.02537271038693456
Mcm8,0.01279631171193916,0.013809108091908266,0.020146638971395972,0.038712215880249354
Crebl2,0.027325652319382002,0.017048952936542378,0.018023161854246503,-0.014331401503412545
Tlr2,0.005491748261217108,0.08776943103070652,0.10892485458349993,0.039672276187530664
Fbxo17,0.001974672131349101,0.008241476488491667,-0.004598779781077401,0.0
Cd80,0.016824830199962715,0.01703097770627517,0.019219651926057756,0.019684893033404406
Tbx21,0.10523633497471699,0.11497541284295103,0.11509203310792053,0.09270248851095371
Csf1r,0.00554636022257037,0.08082430741893441,0.037399141141642354,4.102244751788295e-07
Maf,0.04565408334689946,0.0638584248461233,-0.042596884051341426,0.020886871434279402
Mcm2,-0.018522840709417378,0.03934779724957704,-0.08413639437450741,0.01767386823764408
Chaf1b,0.05700589045157508,0.006650934638534859,0.13694044667563102,0.17514164439928148
Parp1,0.010134521284820685,-0.007665445771620357,-0.0485555430901151,-0.10762552265334867
Rere,0.05028601023342214,0.053723365687649856,0.03206333686550832,0.06856345035054526
Lag3,0.601251315186476,0.12914466470480415,-0.1098331987726079,0.49845972990717646
L3mbtl3,0.04546214262621483,0.02931592216870342,0.028087100965177483,0.04223942556834775
Itgb2,0.40746422728700765,0.2594970776698861,0.025304936548208905,0.05899125870978239
Ikzf1,-0.11017657067962247,-0.08227396704026765,-0.0950046291978422,-0.07286735158771684
Cd55,-0.01670012381345737,-0.013467326835712697,-0.03269126271183634,-0.050580182385589006
Rel,0.1411424697647056,0.0809666628541694,0.11263527398198174,0.12971614579003166
Cd96,0.08645142076120578,-0.012177487281855671,-0.07316551530576881,0.10149899187637484
Sub1,0.8914502252534222,0.7134931854032693,0.9753706595269355,1.548232292361923
Top2b,-0.16094073968750464,-0.08621617990823105,-0.07423130247233656,-0.08150046430905702
Ikbkb,0.06330210134412828,0.07280050501454899,0.06305595107009171,0.04532724285143072
Itgb1,-0.6537711919453013,-0.3267944740972245,-0.4797671029827381,-0.957007588556779
Nt5e,0.0242009013323099,0.007459431376486429,-0.013819352835697312,0.0
Cd180,0.00010185290991894573,0.0001611962717244915,0.0001000549751652349,0.0
Klrd1,0.2695168184247611,0.23356047037776737,-0.6529985180578913,-0.11615988276176159
Arntl,0.015405322079754957,0.027488367058229615,0.03256498956901978,0.032086789494772575
Itgal,-0.07842597929030018,-0.302661695428667,-0.43949480448451056,0.2472107725576631
Izumo1r,0.015210323124906295,0.03236673710864335,0.008293070011186121,0.0
Klrk1,0.2324240338321005,0.272197935520087,-0.22742972653525223,-0.18668265467211792
Sp100,0.01294278365555521,-0.0850548843822236,-0.23259365518430558,0.1679095986504764
Zmynd11,0.07935334575504195,0.08343536758376341,0.08291454671299006,0.08246070867236872
Entpd1,0.028014183190216854,0.012968009369862345,0.04069234454839985,0.05084816148627459
Fos,0.6940340953674324,0.11961708181775073,0.8954439901010302,0.8715249412185158
Tlr1,0.0045332149694273715,-0.009343721720140412,-0.0028177805887385837,0.0
Sfmbt1,0.02533834395911277,0.022237435361551473,0.021190672134181927,0.016563366867837
Kntc1,0.043508543655515625,0.04042016111034977,0.01301865133408455,0.026462544873943478
Cd74,0.026485290353194912,0.05282751066660344,0.11095848958245436,0.0
Itgax,0.15529218868748274,0.10154925727059397,-0.031070021870373436,-0.14995361505765403
E2f3,0.041827097478377415,0.04191729470977305,0.03774761444543362,-0.004077556928004669
Rarg,0.025416310685756515,0.01129049444006823,-0.008781667828251608,-0.018396391523577055
Tnfsf11,0.013059005154656918,0.02117872534815112,0.01383579864785246,0.014699344461513018
Batf,0.004549665728150741,0.08838249314660462,-0.05520971847428714,-0.2544939261020348
Ttf2,0.027450324391224468,0.03565280236454153,-0.007148728425385793,-0.039979198108284555
Zeb1,0.03655391518602032,0.04553388759988431,0.04468448551929801,0.037292131913690504
Atf7ip,0.05971877142568272,0.05712620969789059,0.033854157259297746,0.058012743214197
H2-Ab1,0.0027366022201349934,-0.015921027575896366,0.06652222028320548,-0.034396637231111526
Ifngr1,0.5442412553230545,0.45663817929111805,0.29454443212178716,0.527468394006646
Smad1,-0.015360191694886368,0.01681800154443656,0.022593124566301397,0.03355589867439654
Notch3,0.005117272307992703,0.011557450525381006,-0.0002183268640289913,0.0
Ifi204,0.03583168550751455,0.17062922206297654,0.16213229882135982,-0.016892838487552266
C5ar1,0.0003493151184152154,0.0023013154135069036,0.00360325516556227,0.00032225532419668
Aff3,0.015020551116954587,0.031964930839232394,0.0221219466125333,0.008158882525253736
Klf13,-0.25094384638418593,-0.07642281540724133,-0.15161982863680656,-0.1738058668891871
Kmt5b,0.051969710604049806,0.0628016885955808,0.0655906114977814,0.04807685881439409
Il10ra,0.06586505501054474,0.07018098654703932,0.0736113569382882,0.06875636276696509
Cd86,0.014118490932950175,0.01775666745417753,0.0202167362738754,0.025303459986000067
Hdac9,0.0002385084706033487,0.00030522469865352034,0.000126130590264706,0.0006711290857051263
Klra9,0.0015609481712738702,0.011124149341203126,0.02605722604263834,0.003441638478533293
Pbx1,1.9763855795957925e-06,3.7679105354406314e-05,8.418301182971934e-06,0.00022954781618034548
Bcl11a,9.031040030078242e-05,0.00047106542891718964,0.0002991076611596906,0.004097641320281038
Ciita,0.0009489106285008767,0.001684795023485827,0.0022097135360981154,0.0016565479720904136
Brca2,0.02428529051701043,0.044404203598097484,0.08181857011821655,0.05866096002606913
Il1r2,0.0097048218051145,0.012253523737040865,0.021314128975620107,0.012967403892572879
H2-Eb1,0.09963186785074611,0.8541299192494942,0.6617422583975162,1.2193597314537568
Mef2c,-0.0005967840341535007,0.0171572793979522,0.036253998860203814,0.0
Tnfrsf9,0.19919540525778873,0.2510249812138029,0.2427649600708071,0.1493733673515409
Ccr2,0.03151467587546937,0.05957786487249627,0.05800747736295168,-0.024525540357053177
Il21r,0.10327461520166814,0.07028010856997295,0.041932331661573605,0.05187677072598576
Stat2,0.01895605166130178,0.027064090685936595,0.02954534008665369,0.027682498435989574
Ikzf2,0.07843465464678301,0.08225417699746923,0.07491904194112603,0.08471036526339534
Tnfrsf4,0.16998580241167086,0.1896723418879046,0.10232799757905414,-0.018737081419116886
Il1rl1,0.08012124817183941,0.09302229352253945,0.09460592643660386,0.03124517443428325
Srebf2,0.03168097018568982,0.020255901302062545,0.015167568348591783,-0.014132374966398475
Alcam,0.04535056330787583,0.0441446277437343,0.045656908134492795,0.050085266304335796
Il4ra,0.08179658215343338,0.08928760540784889,0.09023011579210505,0.13654969858148172
Thra,0.029138853192658378,0.030753962928380625,0.026470102935948328,0.023981809816117236
Apex1,-0.007219643739022673,-0.015265165308324037,-0.04443516892125025,0.059465973438405484
Tcf7l2,0.00758021879626095,0.008735219186863532,0.010585348935541175,0.009328753746270154
Smyd2,0.008452126016616938,0.006546465111091491,0.03508992868845609,-0.017790665950342312
Orc1,0.022628296203857385,0.023398348387561156,0.025661316445780482,0.03113980413939942
Ezh2,0.3495741433810346,0.4029351098323957,0.34481685226808767,0.47164615892468825
Cd300lf,0.0022765533717796146,0.04831080215269722,0.0315249401991968,0.08034399477219946
Clec12a,0.03303966266401989,0.022946404535002598,0.03001125239449111,0.0018296163716769623
Pirb,0.0006292822575604454,0.013891958102158227,0.005807534505246599,0.05320422121358898
Vax2,-0.026258968794620304,0.00928349761924934,0.039148081862359484,0.00942303036195915
Cd300c2,0.0011601826005941008,0.008794127888780846,0.0024035633032953134,0.0003424634379529208
Maff,0.015232988220700846,0.032692643847433284,0.036957908928861104,0.055418267019323966
Zfp1,0.03817597318162326,0.04232765720285447,0.03269196819178901,0.011525111273678647
Rora,0.44167099811028043,0.44702554167693553,0.3903354772585038,0.32973630011548394
Cxcr5,0.012673156955781908,0.02617781136566865,0.009729185371697384,0.03144972338850385
Fosb,0.3649715418289587,0.37901204486511186,0.29158807251193847,0.2047450824778808
Myb,0.09014342347200134,0.08855103583769072,0.08711007495998929,0.06980632988303544
Eng,0.008231227516342901,0.014356946621467173,-0.0023289647970756774,0.0
Ebf1,0.008443904618946904,0.013499456532198376,-0.0009073757366582965,0.01519503336104919
Klra8,-0.0015847009844821946,0.00018297363124816906,0.00398842089586361,0.0
Mbd4,0.01966714161782575,0.0203544112335144,0.010687043846073975,0.0
Fosl2,0.03249622309636397,0.06957860175698445,0.060743125458877056,0.05811139604156304
Tcerg1,0.019195642813305484,0.10541506228399991,0.0501191586089989,0.008278038671135496
Chd3,0.1831278408322966,0.2963629472115229,0.0982614681395796,0.08408759058801824
Wbp11,0.047422242913850776,0.09917766241227921,0.10291609829788775,0.06932375188214465
Brd9,0.03477398031763953,0.06681017363526891,0.08158910104152227,0.07852284239503331
Kdm7a,-0.009862092894062676,0.20692751831457426,0.22172201940529312,0.21468952329564098
Pa2g4,0.030657953338738192,0.2924524373407105,0.3496499225839186,0.4106504069431566
Il18r1,0.17522781715982014,0.2234156784981068,0.20128353564321222,0.22556212265266629
Pou6f1,0.008535761212675276,0.027446038211602568,0.023216650378738993,0.03091756590538955
Jmy,0.021224475761952334,0.03545021869889104,0.036327000610793296,0.03312844222115277
Suz12,0.07477915330629871,0.0023616788283608143,-0.22038749692243342,-0.08817290167393527
Il6st,0.050052490676596735,0.11170595863484023,0.06784891260144886,0.04406144948684772
Hat1,0.0268429590471545,0.15598572136292924,0.17946141626965875,0.17609754268339667
Tnfsf4,0.02982536359028396,0.03558389018700887,0.023064405986509145,0.029546097770379476
Satb1,0.2336600023749676,0.3107413801522913,0.30826880887409286,0.32641296221677657
E2f1,0.11804552655479252,0.1069195943451669,0.041647691089435654,-0.011382865889752805
Hmgb3,-0.0515418625528358,0.0843662287146096,0.02513235047839473,0.09459731560980306
Klf3,0.10798911263700907,0.2219613929508657,0.18224367833715224,0.05009060568032925
Ms4a1,0.004758287200413814,0.035908890971774035,0.0010363218898403381,0.0
Zhx2,0.01686975118910565,0.026117390493511087,0.005390356792425988,0.015017873329706184
Abcb1a,0.03265910173073561,0.05804219706983807,0.05788504820655781,0.05833925170121684
Suv39h1,0.01415371111805897,0.039555696844840234,0.04246369389416596,0.04848232972575689
Klrc1,0.38990922879944023,0.471148858777231,0.44111981689336466,0.20999813267702666
Paxip1,0.011205915622145906,0.014217295719236953,-0.04404000701885344,-0.05667089601258134
Id3,0.001908278439659378,0.005625248110013516,0.0009964375125796668,0.00010543079521977116
Mybl2,0.017947730334096208,0.01846409092490765,-0.00178250010101066,0.02434351842666997
S1pr1,0.3383219189344422,0.35356100457400497,-0.1274907079452211,-0.3778325707458988
Snrpb,-0.04368002371486191,0.2944096685495599,-0.06044100273550996,0.05456008917975108
Cd83,0.0711576269801361,0.11717772108287254,0.06707981477931346,0.062053486951248696
Smad4,0.07867047726974084,0.09314286734809862,0.09443669007988956,0.07984828583388731
Ube2b,-0.14815360546539968,0.13007877369987275,0.16576311349037984,0.19633673251749698
Smad3,0.03950087126976556,0.057048757395501276,0.06064255751450856,0.04808000748477715
Ctsl,0.019779944425567,0.024073341675977914,0.03314044149714001,-0.0040845991807603454
Il23r,0.017245857921332028,0.019023564728387184,0.022012458407219593,0.028086162957469088
Il2rb,-0.1670514106717024,0.23124165784069614,0.4045153663215088,0.5250819092245935
Dach1,4.824655153860199e-07,7.112852610738617e-05,0.00013684304598814376,0.00022113868247270466
Klrc2,0.028490547202512623,0.0434454443714855,0.05030761098291245,0.04242084947310715
Ski,0.04485748522370941,0.039114370437701086,0.04911029363520165,0.02816894000531049
Wdhd1,0.009253698524589727,0.012420311505777217,0.03362511083197742,0.026216067784979362
Tshz3,0.005659049488311787,0.006611301402650338,0.010730111001212076,0.0012083472470541179
Itga2,-0.006181083042365219,0.009266461023851166,0.026511607263661727,0.029935050371629954
Cx3cr1,0.08442886888304767,0.10068342940975898,0.20091431053868858,0.03550072593122083
Fmr1,0.03977570897271858,0.0684326782653573,0.09273941752279848,0.044178027969490274
Nab1,0.04588195390722506,0.12735845966421125,0.136298449284819,-0.012215655916497564
Ilf2,0.026695827086007966,0.0657879278280137,0.1195893943315171,0.11356635020292358
Zfp354c,0.010103917763177648,0.006505242826911381,0.012810073830271678,0.009805064258678112
Cd6,-0.10168320577504708,0.012465328839117253,0.08009828270814484,0.08442341311170384
Smurf2,0.023328582320058303,0.022254444993687315,0.025781678348644102,0.02797332727198839
Cxcr2,0.0,0.0015027758987478904,0.0011081935086063631,0.023419294825418036
Il18rap,0.19236276912308606,0.25412704170131833,0.3728806017930099,0.36870934443569303
Hmgb2,1.9334746274578514,1.8140324265136287,2.5754365375359534,3.358247766104904
Fasl,0.13561541327665685,0.16244681039094794,0.26820101363972954,0.2674094293795536
Pecam1,0.04047471180830459,0.031341646859635246,0.05158234081470332,0.041998027357475945
Hnrnpr,0.04728617760120365,0.009823552643916086,0.1100621775104486,0.12764776782158532
Klra4,3.693030194934728e-05,4.2495748149706614e-05,0.000758671584051792,0.016507831077371367
Cd5,-0.12819890629243524,-0.004318648049271846,0.05211456205014659,0.044526319187599
Tcf12,0.051243230610319865,0.0498431112690657,0.059800196757699625,0.05353632335140637
Rbbp7,0.04110729109562637,0.16630411608124934,0.25736668867225937,0.44012840876884507
Hif1a,0.06782632653498795,0.05288304281199913,0.10219475124877592,0.10749864805918707
Trem1,2.985323502306492e-06,0.007922648226055684,0.0170974081666137,0.02178195480104598
Ssbp2,0.0615283416014954,0.055943106673959596,0.09057962997892502,0.08328806773650532
Zeb2,0.1637691210724174,0.1626316965837188,0.516591974406553,0.736610085067943
Klra6,0.0,0.005633693960100361,0.061711846526522916,0.430674853928346
Klra3,0.04742272025217543,0.015351995298224896,0.08294975069124047,0.07345450769562316
Cd53,-0.22240189007950187,-0.30562062128889594,0.06062958778344199,0.19436910228180382
Klra1,0.02030860213356526,0.003313993629886106,0.044804672115446684,0.0
Slc3a2,-0.06484967561031024,-0.04981175466201117,0.07078195816574562,0.04148318264023809
Jdp2,-0.022716959902632866,-0.015451964985642243,-0.005747611357647965,0.03127927643453224
Mcm3,-0.0030122030681888103,-0.1012610353015706,0.060524846332636786,0.6986806709701708
Ncor1,-0.03524596256943107,-0.057371479553285705,0.031177549649298832,0.11058590493886306
Mcm5,-0.1923197534684726,-0.15808601300039676,-0.13929147071484094,-0.24851604594632393
Lef1,-0.3487189638544218,-0.38314923290358244,-0.3078729133242967,0.13458410973353108
Pcgf5,-0.049119269189999204,-0.048405905581972115,-0.04131481958357949,-0.01966031569028299
