,AllAct_P2,AllAct_P7,AllAct_P9,AllAct_P10
Csf3r,0.13310154943639257,0.3775849791254543,0.19579511743884645,0.0813812691021204
Cd200,0.10771668421934284,0.125290565868709,0.05063093731164661,-0.0005285930842118412
Ikbkb,0.05854191400027074,0.0671732121759715,0.03440400539878214,0.010196748577945862
Klrc1,0.3621697171401235,0.4692366284183962,0.3466128915714838,0.12748507401322987
Smad1,-0.0018878185649597234,0.015860574134652156,0.006785002798370318,-0.00406927272432311
Treml2,0.11056260284083017,0.06269924779997192,-0.008599429935140903,-0.0008343104433177337
Ube2b,-0.13028264625257538,0.1265877018887447,0.09498462205458277,0.09021955999992391
Ifngr1,0.5759756249984123,0.487492224675212,0.27447849954145315,0.5684617107901071
Srebf2,0.03100753258484054,0.023318663483347976,-0.0015388821240885872,-0.012869890281700123
Tcf7l2,0.007919558554397098,0.009471218079559281,0.0075988873677284305,0.0018842543923303296
Sfmbt1,0.02269327441571622,0.021986468574955308,0.012088451407717925,0.010774650373521492
Klf13,-0.19327517954807333,-0.1209901816517156,-0.4920076965443971,-0.22755761134349708
Tnfsf11,0.008749330333720624,0.020260970441704367,0.0022316306555038535,0.010474752971170117
Ahr,0.011437217446798714,0.010465952671044842,0.005610467469075756,0.009675822036156741
Tshz3,0.002186889403616422,0.006755707214003624,0.0017145905440714075,0.005626454861749724
Klrk1,0.1727019014961993,0.2742770699368158,-0.05077462937857729,-0.030680136438261185
Maf,0.03590733939652773,0.05471986366558755,-0.020709916248609676,-0.01543518668532996
Klrc2,0.027987960281086365,0.044397103330028345,0.04443167597982853,0.0246538716328447
Tnfsf4,0.01671809553209908,0.03570739507945191,0.017339386038090477,0.024998185502087218
Aff3,0.01045272397175365,0.03343088991431836,0.02514396932093312,0.005308722328155447
Kdm6b,0.15810631978484613,0.1731977370030162,0.16612267379627477,0.15337496133410727
Pirb,0.003231689511616367,0.015210822719600317,0.00695272433746851,0.0065450053274028145
Myb,0.09318208445985803,0.08996046808543344,0.08130039827766697,0.03887817677386846
Kdm5b,0.033582898170239676,0.05616108299813211,0.029271372254453,0.04757812343404533
Atf7ip,0.05430715220039246,0.055896914952803925,0.02798304601419816,0.04169735807161149
Klrg1,0.7364155662599001,0.6711566158026713,-0.2594371275210077,-0.2874552608278584
Ccr2,0.04571530354611838,0.050273021617727454,-0.043501938192369624,-0.09629208315343667
Notch3,0.0019388433743673969,0.012445930703467988,-0.00028750955247554906,-0.0038816390514848516
Rora,0.4224318234716013,0.4431729142190679,0.30362745125506974,0.27780737682060896
Batf,-0.0032746470151510027,0.06557530381815795,-0.2501123416541262,-0.20347915167545358
Prmt1,0.008595777437046273,0.1130237952116039,-0.08015578899117157,0.0058818842826020516
Tnfrsf4,0.1659474345026695,0.1846038096402294,0.014833043537472035,0.016315061036400312
Paxip1,0.012838874667120227,0.008892694217682321,-0.03654317609128909,-0.05038700216831789
Ikzf2,0.05411739637887853,0.08452880467276991,0.04259705838356482,0.03935958446645258
Ms4a1,0.006058663457749042,0.03440510621905404,0.0008600044910826627,0.00011622828114924062
Tox,0.20373540099642473,0.21387341656270442,-0.1031299126476554,-0.05993845224697562
Tnfrsf9,0.221752952404364,0.24930430251699665,0.14225059408336982,0.09480602756612236
Klf3,0.1493759035648597,0.22794313613847345,0.005424386652072223,-0.11735150284503955
Zfp1,0.031158515869712928,0.0368538600747522,-0.007129531343617979,-0.031989419424550546
Clec12a,0.03312187136998251,0.023444725944216656,0.009723391916925188,0.0023156107383911066
Tshz2,0.007844420792193604,0.008268014346905578,0.0052109731201618725,0.0019768873746779966
Id3,0.0012461310726157168,0.005434195219354264,0.0003695356198185255,0.00019610437091533472
Il6st,0.04178842960036851,0.10897429275832106,0.04574405119040187,0.028117465585697554
Smad4,0.07864684767095574,0.0924646202875898,0.09022973932310514,0.06975591330794811
Snrpb,-0.0352688323693659,0.2269223595358423,-0.3925435260271305,-0.23660157089874329
Il7r,0.36968633142188057,0.9497231993823871,-0.6157255279199376,-0.154720087905388
Kmt5b,0.04787220441259506,0.06034052541705153,0.0487834585964283,0.04615643645596954
Chd3,0.1481038318406357,0.2661089673847057,-0.10640291635613496,0.14306209070012293
Mbd4,0.01820798090172018,0.018971760084871267,-0.0072719575391567174,-0.013836797988379385
Cd83,0.03630258943545092,0.10798535360640943,0.04353287082762642,0.05029684491682544
Fosl2,0.030679856446849497,0.06220865553370325,0.037996141151973056,0.015022300819751686
Wbp11,0.04592370064161992,0.09810994145970175,0.09930214920890174,-0.04470447574867822
Zmynd11,0.07682371355917436,0.07895296277095874,0.03945848431055162,0.035079860838614745
Setbp1,0.02727334361192184,0.038794770660843185,0.020329918445666978,0.027053115552088693
Wdhd1,0.010930056246996722,0.015622409414177557,0.04879665052394033,0.025257541340877408
Epas1,0.03620296378114241,0.03794719707699262,0.04508590474658748,-0.004741011938776568
Crebl2,0.01649592799312526,0.016020670778457806,0.018273618835111454,-0.009529373617443838
Tcf12,0.04575801938753774,0.049606461121105325,0.0585793220812188,0.04259708503000179
Cd300c2,0.0024638281249088566,0.008355500474355872,0.005992434044232257,0.0038529484723653492
Ssbp2,0.04466884560290648,0.06107178258797145,0.07757722019484546,0.0640804629057247
Itgb1,-0.5300194973356063,-0.2952347148773136,0.05781844570169779,-0.21201372968857068
Pecam1,0.03608069698702216,0.033518570987789584,0.051868836268440424,0.03047237190000549
Pa2g4,0.04966553855510027,0.29063674615703605,0.37314303348345595,0.3326978052029477
Nab1,0.03666995639905686,0.1293193903205098,0.12747369204481426,-0.005345654221417405
Klra8,0.0008224825569593977,0.0007397511939636541,0.018452036740624712,0.009656408107405779
H2-Eb1,0.19343090110569647,0.9210723333084972,1.002350600538895,0.6036634574417781
Brip1,0.11077902469882894,0.060017906539610366,0.09255998986970172,0.028209580903137937
Klra3,0.028537196762681648,0.014614772809772811,0.09941269274914895,0.06747711044461303
Btbd11,0.006110016288526619,0.012466919424483218,0.017973380470181325,0.016316676307738486
Top2b,-0.13358432061358871,-0.08214818020022079,0.016617526081284688,0.014417124574541236
Alcam,0.04722921805014085,0.04535734947425762,0.04909427981402618,0.04700589137312326
Plaur,0.01074503745248757,0.08724672543072652,0.11978956146535398,0.12242686045966436
C5ar1,0.0005003604716912223,0.0033407239003034337,0.004494314305215357,0.00124340724593301
Smyd2,0.0013764917292261993,0.007510221804743784,0.020821372070547517,-0.003477344676664958
Itga1,-0.006447880507208111,-0.041643267939968594,0.05202080964910958,-0.0033012755968421935
Rai1,0.04158077459928969,0.043668410965479895,0.04156455504160829,0.04276494312952373
Cd300lf,0.004922453145107309,0.049470546116758225,0.042877514513078335,0.03900419776045889
Smurf2,0.023207100547124798,0.022730926494676746,0.027056861164165266,0.026214002951276787
Hif1a,0.08651722470206742,0.058527103022312926,0.1065679294321044,0.10247846039784272
Ctsl,0.024826015449696526,0.023844315033261662,0.033104433781318075,0.007989050515254455
Klra1,0.007991301506472516,0.007358921173658128,0.02801573767989983,0.005128101670231237
Rad51,0.02656730164075563,0.017022123054617724,0.027586851358583447,0.022297017876043032
Lag3,0.5737421491735182,0.13497543248724864,0.6697134823363095,0.5817327822317675
Rfc1,0.07838240392993913,-0.05281491807711712,0.148412291949019,0.14322879828551355
Trp73,0.00629249218932727,0.004337976182378995,0.008977410647659818,0.005468750150368824
Irf8,0.0742381368482359,-0.06416894023349017,0.0972246382879636,0.11850249806038697
Ssrp1,0.17107397061249766,-0.18584851630989094,0.1359924860860942,-0.2513472262195744
Hmgb3,-0.02350408796646613,0.08589801877444618,0.11766523042715564,0.14617449977355007
Hat1,0.014318690402280983,0.1560474277604579,0.18398296436126824,0.15785406356530018
Fos,0.7111910555364229,0.12196592430471909,0.9517027275048876,0.6122056942889629
Bcl11a,0.00013122066096905397,0.00047349160971206495,0.00019428609416056444,0.0001485774941524473
Cbfa2t3,0.002992428252300304,-0.007485137710353949,0.009018554362264843,5.443603927720034e-05
Cxcr2,0.0005457158244409749,0.0016924860538016047,0.004735734218092165,0.005545669773811027
Ciita,0.0014747258043584003,0.0026386379451865533,0.002420962173374205,0.0006458815014251458
Mcm2,-0.0070960353679053135,0.05167164282960816,0.1794729229386893,0.16267955119120137
Nrp1,0.1158317691448179,0.1004001486648997,0.17214940194985126,0.18230578661636324
Satb1,0.23046945664224144,0.3145024213772894,0.3438824778244127,0.3396140217704309
Vax2,0.00019243803130713298,0.010643290320461673,0.034023567134310706,0.001139826321043658
Zfp354c,0.00987727890347376,0.007399596526192948,0.018524461543520956,0.0026150029113972363
Orc1,0.021700720327050203,0.022671505851105174,0.021348960463098927,0.017292708095951202
Trps1,0.06565234883974462,0.05022233155506861,0.06619496975376356,0.06501789515534895
Zeb2,0.20189386822782304,0.1835354476568536,0.5171162804666445,0.5227529622356695
Il23r,0.021051529187514656,0.018129344198075666,0.0191646275438366,0.017266848826674
Ly86,0.01191089509832272,0.022332499620922895,0.046930514371965396,0.035901451703255316
Slc3a2,-0.016096430229187237,-0.04176392874559377,0.05468369512405077,0.024433443033592607
Il2rb,-0.08658957540309054,0.23719676366583842,0.5380801351119033,0.5429308826308336
Chaf1b,0.03847357828328325,0.011049263359453207,0.16169969304325127,0.15249472396242097
Trem1,0.00022146846537447084,0.007602703030737255,0.009958156657934827,0.003424999219098765
H2-Ab1,0.012205041893327698,-0.012225453997905283,0.03827430992704651,-0.0029900652523679487
Il2ra,0.06465789748641979,0.046663436454381244,0.07570844196092198,0.07553078561322395
Hmgb2,1.4094148972231224,1.8278277707030361,2.6492970168215253,2.492343450187629
Jmy,0.020949919785765186,0.035053892881248015,0.03579621012810734,0.036008611765807705
Cd53,-0.05617552162179406,-0.25780853232570433,0.1539927907701423,0.0038624345318821174
Nr3c1,0.09655565260360043,0.05143966237521588,0.10270574036291459,0.052111928100856394
Irf4,0.05556229932590852,-0.0025672378294945334,0.053205883904299534,-0.03454886011171133
Eya2,0.012636793704160244,0.01814183778099702,0.025148519069373702,0.000524123962758487
Fasl,0.157560032367267,0.16405768867918075,0.2508380447672306,0.20116823278946014
Klra9,0.003522653828160901,0.015401220394741422,0.02079756971787481,-0.03086741823924794
Brd9,0.04759351096653605,0.06310113262076242,0.06344333865940424,0.05576097468809732
Ifi204,0.0980322507628636,0.17286323056345987,0.1533292364230295,0.0007751231208060069
Fmr1,0.030401466893514414,0.07083944306792775,0.09412171703007165,0.08423740261287896
Fcgr2b,0.06901588020939435,0.021728140975867116,0.09852642270581098,0.019819425723927555
Cd74,0.02486951561714575,0.053133405943235096,0.10770318551251282,0.07533676771018058
Ncor1,-0.01753571990581868,-0.039101022558064406,0.07469237113760051,0.024735930904085223
Dek,0.5449195427413227,0.5351920345626652,0.7104721538151846,0.5572868238840541
Atad2,0.26897167066144767,0.25063886486184883,0.30316759747771843,0.3029042634671585
Il18rap,0.1977228056130945,0.2603927933254237,0.4050095023233421,0.22884738517880912
Arntl,0.0145088213145482,0.0276686984944778,0.03214583674719672,0.024995444844191233
Itgae,0.020088524525327736,0.008768168660602283,0.029098308942497104,0.010385666066905042
Cd5,-0.09840994898868563,0.004402649818999338,0.05018585808478467,-0.03364622548982243
Smad3,0.04649144015389811,0.05797827004584108,0.05944244934387508,0.044301284693879735
Mef2c,0.008278130169717004,0.017364644332600494,0.013782890038864747,-0.0002820136625161256
Pou6f1,0.008646287307557945,0.026045393229684913,0.026329297992183934,0.024102651588376732
Pax5,0.0002930280271099668,0.00021180829381515354,0.0002701885390290577,9.530364423257052e-06
Il1rl1,0.055880874066474184,0.0919612736828709,0.07437288496470229,0.05195140375151042
Rbbp7,0.05358460379243983,0.19124615661343614,0.41374125171567755,0.46506154591735704
Timeless,0.06984757221692892,-0.013444756862335656,0.052204778601008014,0.10555926936950155
Bard1,0.029797343809397855,0.008077142253008443,-0.008533342514129046,0.0265214805731291
Thra,0.02769604358487886,0.027830985036732255,0.030875871301002524,0.03079144762943274
Cd160,0.20073419846749951,-0.09529147654964908,0.1896801692634654,0.28350728964572863
Klra4,8.193403999583362e-05,5.244318239687227e-05,0.0019782879738816043,0.008339023094009267
Entpd1,0.02901371816720298,0.013513938960041796,0.04633934407494202,0.048531951384503634
Mcm7,0.35204045567273745,-0.11098305340069603,0.37053974664959527,0.3997972494666744
Ifngr2,0.011854073770778758,0.07832273364201733,0.0876399077354723,0.09135822639892588
Il6ra,0.15599012319396977,0.03345108130404394,0.1196410467970646,0.19828820365868405
Cd6,-0.08781942968456073,0.01532060275334004,0.062116911318267715,0.06593246172454527
Eif2ak2,0.0655797712745001,0.03742809046408475,0.06421634747264135,0.06834970338741733
Itgal,-0.1462554468904187,-0.3350579421133954,-0.1296377589652731,0.12086358166042711
Mcm3,0.1465897411817357,-0.05814001945913489,0.390059362311819,0.42846341097875806
Lef1,-0.37248972956976406,-0.39961358684196274,-0.12379236461619278,0.2918433561973458
Jdp2,-0.02425019490246739,-0.014018529292285187,0.016375560567317163,0.030045615924794482
Stat2,0.019535724206918008,0.027492268411843074,0.026130082894761285,0.0303972518598285
Ggt1,0.08292960988052969,-0.052340621055711814,0.02369399826869658,0.09896227120589988
Trip13,0.004906916499524176,-0.014918821828118432,0.03586704905702998,0.08995164991170694
Cxcr5,0.008919975620209146,0.024048160590349258,0.003612734406579175,0.029448023750514658
Eed,0.02470999129412978,0.04177175327597673,0.0067907467887122,0.06450416235156571
Mcm8,0.015893309109065897,0.01435523617379313,0.011461756682853626,0.0199293314070806
Padi4,0.021629478120309444,0.006671960137108853,0.01315852546348747,0.026117007984300313
Dpp4,-0.05811186245423568,0.009940476074115766,0.014826829378450304,0.056461752959903126
Bbx,0.06123371798585396,0.057590047836303816,0.055906859950556886,0.06256597122272561
Il18r1,0.165014013306797,0.22164940603814096,0.19165848266104873,0.22215076340144896
Ovol2,-0.00018771851110859508,0.004785113458677799,0.005314958107532379,0.025930495755301784
Il10ra,0.06118583151034337,0.06990516764382006,0.0438044133777993,0.07630785721514102
Dach1,8.42641922486619e-06,6.961913180601892e-05,9.645311228298272e-05,0.000298339546616942
Lgals3,0.3991830320821387,-1.7797516816292127,-1.9299591222933572,2.436035565928005
Sub1,1.0856463864951444,0.7930061902567557,1.4446399261474774,1.6894732402145145
Nsd1,-0.03675320261449566,-0.01609916977321087,-0.002506047298731113,0.017018370711480293
Zbtb20,0.03477121071042228,0.08748198157876777,0.06881071212044025,0.09832505720965964
Ilf2,0.02855742583620643,0.07163205503282595,0.11576933450846154,0.11719746141277042
Mcm5,-0.0011055969862832505,-0.1473952394641389,-0.06548335132766228,0.17410958019585204
Cd86,0.010129611009919414,0.01846680025383573,0.01659304230320696,0.022718702182537742
Nsd2,0.06396966751230657,0.06948636829417561,0.19599355639583793,0.20402982693251243
Tfdp1,0.03159413734881448,-0.08595467466968636,0.04769636134419284,0.13125736126519463
Atp1b3,0.062536953477974,-0.12828361666498056,0.09952236897403097,0.2755460653881938
Mybl2,0.01730614963325698,0.017288888021051756,0.00021526632159776416,0.019357000072572676
Tnfrsf1b,0.048276227833465676,0.03231551961277023,0.0589577735333416,0.07471116633832238
Suv39h1,0.00253114137320231,0.03799225311754645,0.037643614014359617,0.04988746715523979
Ebf1,0.007808178638679902,0.012433193304434641,0.0042660680253913995,0.012911680112244727
Il4ra,0.07341200008122795,0.09307227428566799,0.05907184055342906,0.1348382020725772
Lmo2,0.040353868331739845,0.011863023989353953,0.005028987607944344,0.04900380820357931
Supt16,0.11963262644727003,-0.24940414689066467,0.3274013165842777,0.4320740006422663
Rere,0.050808422378667895,0.05303777761610314,0.05821230071569545,0.06621393438012348
Apex1,-0.030681972590815287,-0.012013634123508709,-0.025794776076767376,0.01593906587804259
Atf3,0.04959685692870283,0.16541792660205626,0.2076261884841369,0.23968190753473442
Brca2,0.028939879099154325,0.04581472613255106,0.05033007057289231,0.05946081599609846
Cd80,0.013634788654409398,0.016562051372016197,0.0175933562597253,0.019016443659573164
Itga2,-0.006400788783252334,0.0069975916302764335,0.020227228125902327,0.030218043973075447
Itga6,-0.022875378870913295,0.025811190036110796,0.03042849501595133,0.032293642405107736
Klra6,0.007752274371375527,0.00589444177947452,0.014314852126702252,0.2463492587585511
Abcb1a,0.0377742987467715,0.05633723334961303,0.054593997656178575,0.06026362940001703
Trgv2,0.020966422151036723,0.017708109947977654,0.026379204672846407,0.030858313379357922
Tlr2,0.01176532053993467,0.08417809678225581,0.10938040830773123,0.11457910685359383
Maff,0.01901341192287335,0.03461506056733352,0.030335792850690414,0.03694534758870417
Hnrnpr,0.05033414953833819,0.0038641732611434374,0.03783024409436528,0.0733493411198789
Pcgf5,-0.04912606860214234,-0.047703173768354964,-0.040777198593515585,-0.031660861815473146
