,Cl13_P2,Cl13_P4,Cl13_P9,Cl13_P10
Il6ra,0.16020204868048618,0.11271653853152559,0.07607998618472916,0.1608873649806838
Rbl1,0.07468892557590688,0.025615935745314733,-0.04112116965011161,-0.06729830290657399
Uhrf1,0.06743773333032681,-0.23893152398614334,-0.058214513997698454,-0.043519185134327884
Baz1b,0.11187024845632988,-0.09707890407017486,-0.08206709793263192,-0.1906191143406619
Foxm1,0.033839052252394815,0.008694234524184103,0.026223558490379044,0.03257754663394039
Il4ra,0.08179658215343338,0.07838701114169426,0.09023011579210505,0.13654969858148172
Cd69,0.2801075004910935,-0.25043226315319544,-0.37667668320109093,-0.47796075756140116
Suz12,0.07477915330629871,-0.14913951512961693,-0.22038749692243342,-0.08817290167393527
Ighd,0.0288365919470107,0.02474398994231603,-0.0013831588207793089,0.0
Crtam,0.14793491751571294,0.1286463929482697,-0.1196660791620084,-0.15813318460099504
Rbbp4,0.11817070396577904,-0.011241942782828326,-0.16247448922369412,0.017325961241325405
Havcr2,0.29566989964526524,0.29539177805252187,0.26785291019458923,0.33116734096575473
E2f2,0.10766747217653691,0.0041622536391660555,-0.12271536891387955,-0.14116287793827426
Taf15,0.09400733425902176,0.06881505515745366,-0.04547307275772416,-0.05770367764544833
Pcmt1,0.06393767688262939,0.05727243519310244,-0.024947280003912484,0.020323812146118808
Aurkb,0.4728536370076588,-0.3025587336250482,0.423232343199985,0.08624993896565836
Irf4,0.04979631524363123,0.012217736078794086,0.05415234806203755,0.007740347272574971
Apex1,-0.007219643739022673,-0.05454387333472428,-0.04443516892125025,0.059465973438405484
Tnf,0.02652323426294025,-0.013068634762733405,-0.02259942738292671,0.01218814116166412
Ctla4,0.5840880246493216,0.501372706450681,0.2133484764153961,-0.39867979711533247
Klrb1c,0.06681639734804314,-0.004942925081808647,-0.03873644155368304,-0.08808905744653876
Srebf2,0.03168097018568982,0.030336184074039003,0.015167568348591783,-0.014132374966398475
Ccr7,0.9655217063288619,0.6721669041890592,0.6393269916485775,0.0
Padi4,0.01990177417322797,0.018644728640252482,0.017755981400150403,0.01917966684533216
Nr4a2,0.23014736583675907,0.19295884867704494,0.12118263340351738,0.16196325418193175
Thra,0.029138853192658378,0.008715564631912674,0.026470102935948328,0.023981809816117236
Ctcf,0.040954283223123875,0.012949914786063638,0.00651933506894157,-0.021542438412231538
Trbc1,1.496802592811886,1.383650937374661,0.8381439137950184,1.2428209289324181
Cd47,0.46630331193712515,0.5066964251880739,0.41445780924037756,-0.02614421252255772
Btg2,0.4881784467403611,-0.3894553406856092,-0.5371854929980294,-0.2636806338013995
Itgb2,0.40746422728700765,0.022701592396230756,0.025304936548208905,0.05899125870978239
Clec12a,0.03303966266401989,0.012541696558554426,0.03001125239449111,0.0018296163716769623
Ikbkb,0.06330210134412828,0.06220211141092617,0.06305595107009171,0.04532724285143072
Cd44,0.2268340385706814,0.19527900186732908,0.1441702860491131,0.08153098167439349
Rfc1,0.0594850879123226,-0.0776472985278399,-0.0036309499616415494,-0.0024508920028248754
Icos,0.34328639983091874,0.24083825880713028,0.06760283458653434,0.2474756313385163
Dnmt1,0.2744862901461969,-0.13718871789529602,-0.06342775143575134,-0.21953930011146278
Cd22,0.03749313220742065,0.03233698044095129,-0.00336700765712368,0.0
Rarg,0.025416310685756515,0.010249678833824527,-0.008781667828251608,-0.018396391523577055
Cd96,0.08645142076120578,-0.0335483731119725,-0.07316551530576881,0.10149899187637484
Lair1,0.060084053785546834,0.0018428318896250623,0.028065112364832487,-0.03844691533702119
Sema7a,0.07364223924333353,0.07844676348521436,0.06276521995192723,0.03905356063134377
Daxx,0.07002906279760096,0.06018591110380682,0.028052732030441896,0.03653076356467268
Kdm5b,0.044581079572805736,0.02662489511680876,0.05554013164071854,0.06912425766426541
Igf1r,0.051164390758515074,0.012375385849829716,0.05317393915500431,0.0968264975118266
Mcm4,0.02494578017934721,-0.04848412656670566,-0.0966540993378547,-0.13542230947161726
Mxd3,0.19940141846118967,-0.48858924943638865,-0.021469466119388835,0.005090046983726948
Atad2,0.2727938687421952,-0.17640336632716383,0.28825577663617097,0.37134386910122535
Cbx5,0.17893368675902863,-0.1193244014675089,-0.09239296132057534,-0.07955189721048707
Itgal,-0.07842597929030018,-0.46064529243435903,-0.43949480448451056,0.2472107725576631
Cd83,0.0711576269801361,0.05181878586623945,0.06707981477931346,0.062053486951248696
Trip13,0.02575393627602397,-0.0007213133607413547,0.01087633555841492,-0.02263723686337471
Klrk1,0.2324240338321005,0.006536986095556299,-0.22742972653525223,-0.18668265467211792
Parp1,0.010134521284820685,-0.04597586590418211,-0.0485555430901151,-0.10762552265334867
Tox2,0.07434504017002937,-0.006508250831210982,-0.014511200919115706,0.017318394654593172
Lgals3,0.9145480424065819,-2.038624257669803,-3.2204497378977583,1.1425273446652344
Snrpb,-0.04368002371486191,-0.19205556747093133,-0.06044100273550996,0.05456008917975108
Tcf7,0.6253148460999531,0.3752218096647462,0.4643212360183282,0.26930253353301137
Sub1,0.8914502252534222,-0.1586308070080773,0.9753706595269355,1.548232292361923
Zhx2,0.01686975118910565,0.014314997220994736,0.005390356792425988,0.015017873329706184
Kntc1,0.043508543655515625,-0.011887883364817445,0.01301865133408455,0.026462544873943478
Tnfsf11,0.013059005154656918,0.010803932618765718,0.01383579864785246,0.014699344461513018
Sfmbt1,0.02533834395911277,0.00030924578740114243,0.021190672134181927,0.016563366867837
Pax5,0.0005553584222845609,0.00012560827038465787,0.000734324809012112,0.0001355419251678387
Fcgr1,0.017446364415918254,0.001847303717950117,0.0036507617821884128,0.002627057647062015
Id3,0.001908278439659378,0.0008348558800585908,0.0009964375125796668,0.00010543079521977116
Dek,0.5275943697139132,0.000675326835103148,0.6176247916871882,0.7688471329561027
Maml3,0.001911193708631396,0.0010259379762063443,0.00044306843341780536,0.0011488032068077906
Ttf2,0.027450324391224468,0.01428278965617332,-0.007148728425385793,-0.039979198108284555
Nrp1,0.1607434580006067,-0.02326272811664526,-0.01919753669380705,0.18467716653555838
Tnfsf4,0.02982536359028396,0.01818883850695692,0.023064405986509145,0.029546097770379476
Bbx,0.063717090930558,0.060562462885176645,0.044255477412383545,0.06368069560803108
Eya2,0.020663757072482053,0.003447819880985931,0.025222441034859735,0.021043325650396277
Rel,0.1411424697647056,0.13624195910655174,0.11263527398198174,0.12971614579003166
Rai1,0.04158529769189682,0.03543875065004602,0.04189451326786495,0.04576538597802047
Hmmr,1.1280830463211475,0.3444071840997234,0.15136854821767853,0.0
Espl1,0.06833779853235426,-0.01840733288194839,0.03701784403327604,0.02897254295068477
Ccr6,0.050277817964276925,0.051149524585984575,0.005217537914230917,0.07000521687747278
Ccr9,0.09897728549017941,0.08393206123529777,0.04821421550544226,0.03854844854467249
Trp73,0.007272878364258632,0.005945577771137821,0.0036684100063719433,0.00969048471671601
Rere,0.05028601023342214,0.04029699230709644,0.03206333686550832,0.06856345035054526
Crebl2,0.027325652319382002,0.0072568411547424124,0.018023161854246503,-0.014331401503412545
Ppargc1b,0.027235577425070285,0.02171682982615976,0.002491542069625698,0.025008184106917488
Hmgb2,1.9334746274578514,0.37742188458996917,2.5754365375359534,3.358247766104904
Ncam1,0.0032366838141265246,0.00011833040907531977,0.002967362748365825,0.0
Tshz2,0.008989611794566121,0.007978884142425913,0.0048693134965236235,0.007069443169501267
Setbp1,0.0330749029485362,0.032672123496093705,0.03410117024123366,0.04750446255190775
Zmynd11,0.07935334575504195,0.07751687531811821,0.08291454671299006,0.08246070867236872
L3mbtl3,0.04546214262621483,0.03353339159786704,0.028087100965177483,0.04223942556834775
Epas1,0.04362608225994732,0.03866951682429984,0.04170995267391926,0.015351132210415237
Zbtb10,0.041159475572180235,0.021388137951910028,0.016859589427587283,0.0010896845088287286
Slamf6,0.25668300719247245,0.2537144432108851,-0.14308610725899293,-0.25672429719513035
Cd180,0.00010185290991894573,0.00011171277923325396,0.0001000549751652349,0.0
Izumo1r,0.015210323124906295,0.016715929763093138,0.008293070011186121,0.0
Tnfrsf4,0.16998580241167086,0.17297224045400042,0.10232799757905414,-0.018737081419116886
Tox,0.3247843044775661,0.30871481367885595,-0.085217905369898,-0.026203952361578964
Hdac9,0.0002385084706033487,0.00023608942786539782,0.000126130590264706,0.0006711290857051263
Ms4a1,0.004758287200413814,0.007209010539556574,0.0010363218898403381,0.0
Cd300c2,0.0011601826005941008,0.0001635957727323931,0.0024035633032953134,0.0003424634379529208
Il1rl1,0.08012124817183941,0.0936133595687961,0.09460592643660386,0.03124517443428325
Mcm8,0.01279631171193916,0.031990145927669404,0.020146638971395972,0.038712215880249354
Timeless,0.07101718267744515,0.10144153987469924,0.00031733193532761106,0.14887016740594278
Chaf1a,0.04521863468571879,0.06685164398399787,-0.009447362239334544,-0.006386801130784804
Csf3r,0.0748434940692892,0.35419398833255666,0.10569330154916386,0.48122276307639533
H2-Ab1,0.0027366022201349934,0.8683959967521742,0.06652222028320548,-0.034396637231111526
Klrc1,0.38990922879944023,0.46223349663122465,0.44111981689336466,0.20999813267702666
Pirb,0.0006292822575604454,0.03400007094008053,0.005807534505246599,0.05320422121358898
Fbxo17,0.001974672131349101,0.011156613551160505,-0.004598779781077401,0.0
Adam8,0.028304060369942076,0.05230859215220535,0.012702808200170525,0.037546544738583834
Cd160,0.027548179976835646,0.018267897162019518,-0.10671071360192322,0.26470070024982667
Mbd4,0.01966714161782575,0.018737788721333474,0.010687043846073975,0.0
Alcam,0.04535056330787583,0.04649357135735097,0.045656908134492795,0.050085266304335796
H2-Eb1,0.09963186785074611,1.001535037444437,0.6617422583975162,1.2193597314537568
Brca1,0.11526710948206045,0.13252938063305927,0.05148991541991917,-0.013886163714799898
Trps1,0.06055612295674477,0.06566980787005221,0.06480548520202457,0.06267137132616632
Rora,0.44167099811028043,0.44678983511655795,0.3903354772585038,0.32973630011548394
Treml2,0.17456031852555468,0.15634666501571648,-0.013715600274994152,0.0
Tlr1,0.0045332149694273715,0.011656430482456407,-0.0028177805887385837,0.0
Ski,0.04485748522370941,0.04689581799049155,0.04911029363520165,0.02816894000531049
Klrg1,0.49565631764920565,0.5903550311206642,0.17360174902068237,0.0018205969577893555
Ebf1,0.008443904618946904,0.015826965402923554,-0.0009073757366582965,0.01519503336104919
Eif2ak2,0.060569633221323756,0.0669990957419043,0.06030128385118478,0.06591145409369442
Nt5e,0.0242009013323099,0.027727713377684024,-0.013819352835697312,0.0
E2f3,0.041827097478377415,0.04969494427857796,0.03774761444543362,-0.004077556928004669
Atf7ip,0.05971877142568272,0.0736319029397161,0.033854157259297746,0.058012743214197
Klf13,-0.25094384638418593,0.41912000047778347,-0.15161982863680656,-0.1738058668891871
Itga1,-0.007484568054751798,0.09067376582090383,-0.049196316226434535,0.0439413202750958
Phf19,0.02996986345214849,0.033905439353634256,0.00017781825861076176,0.010781205984477118
Cd53,-0.22240189007950187,0.44961118254659993,0.06062958778344199,0.19436910228180382
Ighm,0.2658837945643446,0.30026165196704674,0.28534216690269815,0.2621621902118715
Cbx3,0.02327305673387581,0.02919785826348825,-0.013072423340452506,-0.005455640881751607
Mcm3,-0.0030122030681888103,0.4942012815474699,0.060524846332636786,0.6986806709701708
Hells,0.1639050591594721,0.41811843406363236,-0.1218201019876609,-0.09396909357975358
Itgax,0.15529218868748274,0.2754965741952081,-0.031070021870373436,-0.14995361505765403
Mcm2,-0.018522840709417378,0.15680382096777923,-0.08413639437450741,0.01767386823764408
Trgv2,0.017518154497837078,0.02780124895608055,-0.0010748370330220117,0.01669177983651178
Il18r1,0.17522781715982014,0.2191022081367946,0.20128353564321222,0.22556212265266629
Srrm1,0.0019013778906876706,0.044220432062761106,-0.025012368179918223,-0.0340106853722357
Cenpk,0.0903911957868997,0.10505244810877301,0.0016527240113949338,-0.027305924210531858
Rad51,0.026781672966280864,0.0360579940827867,0.018741294050810132,0.0
Ifi204,0.03583168550751455,0.14341812624567604,0.16213229882135982,-0.016892838487552266
Klra8,-0.0015847009844821946,0.00541331640647227,0.00398842089586361,0.0
Cxcr6,0.6429375098316155,0.8569201933757116,0.28226195796853015,-0.5897855281909143
Orc1,0.022628296203857385,0.03397149825340335,0.025661316445780482,0.03113980413939942
Batf,0.004549665728150741,0.2285095227788584,-0.05520971847428714,-0.2544939261020348
Klrd1,0.2695168184247611,0.4085881486492868,-0.6529985180578913,-0.11615988276176159
Notch3,0.005117272307992703,0.012431238154675776,-0.0002183268640289913,0.0
Maf,0.04565408334689946,0.06030164910190129,-0.042596884051341426,0.020886871434279402
Id2,0.9624658911772325,1.0403262445024608,-0.511916417612948,-0.5038826118176306
Myb,0.09014342347200134,0.1029262701551772,0.08711007495998929,0.06980632988303544
Paxip1,0.011205915622145906,0.02366588613994337,-0.04404000701885344,-0.05667089601258134
Lmo2,0.019364171815057132,0.025198711888473183,0.0033571808005302068,0.0
Mcm6,0.44733746326464063,0.6046478813750502,-0.35479322432533034,-0.550334670281604
Fosb,0.3649715418289587,0.3921275977412815,0.29158807251193847,0.2047450824778808
Mybl1,0.01619928622793834,0.017474805523815775,0.00919107276798269,0.0
Zfp36l1,0.2938582374752454,0.32829015855418087,-0.021774735377229532,-0.2095204632886804
Mybl2,0.017947730334096208,0.018074577637864523,-0.00178250010101066,0.02434351842666997
Chd3,0.1831278408322966,0.2334043462817956,0.0982614681395796,0.08408759058801824
Il1r2,0.0097048218051145,0.02992711257123784,0.021314128975620107,0.012967403892572879
Ikzf2,0.07843465464678301,0.08729643816158998,0.07491904194112603,0.08471036526339534
Zfp1,0.03817597318162326,0.039384541226742495,0.03269196819178901,0.011525111273678647
Il10ra,0.06586505501054474,0.07605752818925537,0.0736113569382882,0.06875636276696509
Ccr2,0.03151467587546937,0.04928854377404427,0.05800747736295168,-0.024525540357053177
Klf3,0.10798911263700907,0.2351588220233198,0.18224367833715224,0.05009060568032925
Zfhx2,0.02594548159408482,0.034017242976622335,0.03720736556185769,-0.013161532692192456
Dnajc2,-0.0160238042339584,0.04117786862536029,0.0017585122809446463,-0.3026051990197469
Il7r,0.5271880284970715,0.5182961001948848,0.4677135528554987,0.41860316319084667
Zfp354c,0.010103917763177648,0.009901498483683014,0.012810073830271678,0.009805064258678112
Kmt5b,0.051969710604049806,0.06320190356556499,0.0655906114977814,0.04807685881439409
Smad1,-0.015360191694886368,0.020825667570546325,0.022593124566301397,0.03355589867439654
Kdm6b,0.14947370099251758,0.17617479324514984,0.18025605601173555,0.1704260658117661
Tbx21,0.10523633497471699,0.11265716040727825,0.11509203310792053,0.09270248851095371
Il6st,0.050052490676596735,0.0700387144471202,0.06784891260144886,0.04406144948684772
Csf1r,0.00554636022257037,0.001198610872513379,0.037399141141642354,4.102244751788295e-07
Mef2c,-0.0005967840341535007,0.0063948147405515155,0.036253998860203814,0.0
Ciita,0.0009489106285008767,0.0014733651585026651,0.0022097135360981154,0.0016565479720904136
Tcf7l2,0.00758021879626095,0.007715869352160147,0.010585348935541175,0.009328753746270154
Il2ra,0.06863415914373935,0.09086956458274732,0.0944506150695082,0.042318387101002095
Nab1,0.04588195390722506,0.10914374439367637,0.136298449284819,-0.012215655916497564
Tlr2,0.005491748261217108,0.07556792245692524,0.10892485458349993,0.039672276187530664
Tnfrsf9,0.19919540525778873,0.20892166881986945,0.2427649600708071,0.1493733673515409
Stat2,0.01895605166130178,0.027221153302169614,0.02954534008665369,0.027682498435989574
Smad4,0.07867047726974084,0.08691931439695808,0.09443669007988956,0.07984828583388731
Cd74,0.026485290353194912,0.05016413685152731,0.11095848958245436,0.0
Cx3cr1,0.08442886888304767,0.12430975530565497,0.20091431053868858,0.03550072593122083
Ctsl,0.019779944425567,0.021527231046712676,0.03314044149714001,-0.0040845991807603454
Klra3,0.04742272025217543,0.03423617180249174,0.08294975069124047,0.07345450769562316
Bcl11a,9.031040030078242e-05,8.40911678373107e-05,0.0002991076611596906,0.004097641320281038
Pecam1,0.04047471180830459,0.04907922755811261,0.05158234081470332,0.041998027357475945
Aff3,0.015020551116954587,0.014566312985979964,0.0221219466125333,0.008158882525253736
Tshz3,0.005659049488311787,0.0053870696580454085,0.010730111001212076,0.0012083472470541179
Fmr1,0.03977570897271858,0.028488011077552212,0.09273941752279848,0.044178027969490274
Cxcr2,0.0,0.0009269615177052107,0.0011081935086063631,0.023419294825418036
Zeb1,0.03655391518602032,0.040118844160507136,0.04468448551929801,0.037292131913690504
Klra1,0.02030860213356526,0.0016009256602904358,0.044804672115446684,0.0
Wbp11,0.047422242913850776,0.02700694824273059,0.10291609829788775,0.06932375188214465
Plaur,0.006745962897912081,0.007907573804241647,0.13321343961351073,0.05623031542843783
Cd80,0.016824830199962715,0.017035581838760513,0.019219651926057756,0.019684893033404406
Fcgr2b,0.06897346274982079,0.04291555016641704,0.09591366999851175,0.07512542030218529
Ly86,0.0016510465512265906,0.0036717259740603786,0.031400076925047184,0.2441637633907808
Abcb1a,0.03265910173073561,0.05076854529970308,0.05788504820655781,0.05833925170121684
Jmy,0.021224475761952334,0.02011616469636601,0.036327000610793296,0.03312844222115277
Arntl,0.015405322079754957,0.017345752995569674,0.03256498956901978,0.032086789494772575
Chaf1b,0.05700589045157508,0.03384696999067092,0.13694044667563102,0.17514164439928148
Satb1,0.2336600023749676,0.2364832143928132,0.30826880887409286,0.32641296221677657
Il2rb,-0.1670514106717024,0.08809538143750958,0.4045153663215088,0.5250819092245935
C5ar1,0.0003493151184152154,0.000274644594552439,0.00360325516556227,0.00032225532419668
Cd86,0.014118490932950175,0.012638021945158534,0.0202167362738754,0.025303459986000067
Hat1,0.0268429590471545,0.06930303946437423,0.17946141626965875,0.17609754268339667
Atf3,0.04299333859389638,0.16052441673176943,0.22253095458855332,0.04140307190022341
Fosl2,0.03249622309636397,0.04070117162922175,0.060743125458877056,0.05811139604156304
Pou6f1,0.008535761212675276,0.011234897754860916,0.023216650378738993,0.03091756590538955
Sirpa,0.001127799923929199,0.0008307645466308996,0.006716607447753868,0.025660512611855108
Klra4,3.693030194934728e-05,0.0002066753440025512,0.000758671584051792,0.016507831077371367
Fasl,0.13561541327665685,0.22714129016986995,0.26820101363972954,0.2674094293795536
Brca2,0.02428529051701043,0.013975833594783502,0.08181857011821655,0.05866096002606913
Smad3,0.03950087126976556,0.04992511149270588,0.06064255751450856,0.04808000748477715
Klra9,0.0015609481712738702,0.0036460656990512617,0.02605722604263834,0.003441638478533293
Maff,0.015232988220700846,0.0214568363712136,0.036957908928861104,0.055418267019323966
Hnrnpr,0.04728617760120365,0.015166127893021082,0.1100621775104486,0.12764776782158532
Fos,0.6940340953674324,0.6633382054710819,0.8954439901010302,0.8715249412185158
Hif1a,0.06782632653498795,0.07546824821890093,0.10219475124877592,0.10749864805918707
Btbd11,0.0065349360798661734,0.006019339308394718,0.015368926947233047,0.015695705489930475
Klrc2,0.028490547202512623,0.03908117169710862,0.05030761098291245,0.04242084947310715
Kdm7a,-0.009862092894062676,0.15701722299173432,0.22172201940529312,0.21468952329564098
Cd300lf,0.0022765533717796146,0.0026465607095235324,0.0315249401991968,0.08034399477219946
Entpd1,0.028014183190216854,0.038281514146769675,0.04069234454839985,0.05084816148627459
Il18rap,0.19236276912308606,0.26141880412924123,0.3728806017930099,0.36870934443569303
Zbtb20,0.031792947774470656,0.05195285850564285,0.0534272333992858,0.09237274916785981
Zeb2,0.1637691210724174,0.200316438979718,0.516591974406553,0.736610085067943
Trem1,2.985323502306492e-06,0.000876502662449834,0.0170974081666137,0.02178195480104598
Pbx1,1.9763855795957925e-06,2.0959586665414486e-06,8.418301182971934e-06,0.00022954781618034548
Scml4,0.012557590779351839,0.017088800550847685,0.04221120014924054,0.05373967158781019
Smurf2,0.023328582320058303,0.022403806800306347,0.025781678348644102,0.02797332727198839
Ube2b,-0.14815360546539968,0.010463284955388152,0.16576311349037984,0.19633673251749698
Cd6,-0.10168320577504708,-0.03498813812899715,0.08009828270814484,0.08442341311170384
Ifngr2,0.006405150480935363,0.005084380781826258,0.09566411655058571,0.06900426975653454
Dach1,4.824655153860199e-07,3.8191032014946914e-05,0.00013684304598814376,0.00022113868247270466
Brd9,0.03477398031763953,0.03183074064834359,0.08158910104152227,0.07852284239503331
Wdhd1,0.009253698524589727,0.019569018118669887,0.03362511083197742,0.026216067784979362
Slc3a2,-0.06484967561031024,0.016845626752175904,0.07078195816574562,0.04148318264023809
Pa2g4,0.030657953338738192,-0.17640108315452246,0.3496499225839186,0.4106504069431566
Tcerg1,0.019195642813305484,-0.03717451332146513,0.0501191586089989,0.008278038671135496
Itga6,-0.004327905929569082,-0.012462750843110831,0.032894254341180006,0.0431005378531691
Prmt1,0.01796117541246819,-0.030036661011941312,0.0697494372085891,0.20832859347505006
Nsd2,0.05611609189983604,-0.126536263247274,0.08376306063432178,0.22306610996550827
Itga2,-0.006181083042365219,-0.007353862438847877,0.026511607263661727,0.029935050371629954
Smyd2,0.008452126016616938,-0.026457562255579943,0.03508992868845609,-0.017790665950342312
Rbbp7,0.04110729109562637,-0.3461790159277595,0.25736668867225937,0.44012840876884507
Ncor1,-0.03524596256943107,-0.11820888499549831,0.031177549649298832,0.11058590493886306
Suv39h1,0.01415371111805897,-0.014383307163515784,0.04246369389416596,0.04848232972575689
Cd5,-0.12819890629243524,-0.02159484999792629,0.05211456205014659,0.044526319187599
Ilf2,0.026695827086007966,-0.014714045111070426,0.1195893943315171,0.11356635020292358
Klra6,0.0,0.015957094273568572,0.061711846526522916,0.430674853928346
Ovol2,-0.0019738258672370983,-0.002239076633834911,0.0038323009980886277,0.03394560155390397
Vax2,-0.026258968794620304,-0.02777044440165363,0.039148081862359484,0.00942303036195915
Hmgb3,-0.0515418625528358,-0.12554525775654568,0.02513235047839473,0.09459731560980306
Top2b,-0.16094073968750464,-0.14642141835086672,-0.07423130247233656,-0.08150046430905702
Dpp4,-0.062160209257711665,-0.06557162958136722,-0.028240029284899708,0.02537271038693456
Nsd1,-0.03357786663220914,-0.041395995872227205,-0.02744240656855054,-0.015941833391107288
Lef1,-0.3487189638544218,-0.2745581611885181,-0.3078729133242967,0.13458410973353108
Irf8,-0.06605634043738437,-0.08168547293049531,-0.05868988058140544,0.052792534560698934
Pcgf5,-0.049119269189999204,-0.048647877159098546,-0.04131481958357949,-0.01966031569028299
Ikzf1,-0.11017657067962247,-0.10951166657947944,-0.0950046291978422,-0.07286735158771684
Jdp2,-0.022716959902632866,-0.029020256268509705,-0.005747611357647965,0.03127927643453224
Itgb1,-0.6537711919453013,-0.6426507493559573,-0.4797671029827381,-0.957007588556779
