,Accession,Chromosome,End,Start,Strand,gene_count_corr,velocity_gamma,velocity_r2,velocity_genes,fit_alpha,fit_beta,fit_gamma,fit_t_,fit_scaling,fit_std_u,fit_std_s,fit_likelihood,fit_u0,fit_s0,fit_pval_steady,fit_steady_u,fit_steady_s,fit_variance,fit_alignment_scaling
Fam126b,ENSMUSG00000038174,1,58586323,58522806,-,-0.0499,0.716329,-0.3922227621078491,False,,,,,,,,,,,,,,,
Trak2,ENSMUSG00000026028,1,58973430,58900449,-,-0.029,1.2269765,-1.9205284118652344,False,,,,,,,,,,,,,,,
Tmem237,ENSMUSG00000038079,1,59120408,59100590,-,0.0895,0.27425516,-0.3856842517852783,False,,,,,,,,,,,,,,,
Als2,ENSMUSG00000026024,1,59237231,59162926,-,-0.0013,4.651326,-3.1361637115478516,False,,,,,,,,,,,,,,,
Sumo1,ENSMUSG00000026021,1,59670834,59586558,-,0.0432,10.830472,-6.096240043640137,False,,,,,,,,,,,,,,,
Wdr12,ENSMUSG00000026019,1,60098645,60069785,-,0.0274,0.49770227,-0.08671116828918457,False,,,,,,,,,,,,,,,
Raph1,ENSMUSG00000026014,1,60567104,60482292,-,0.0546,4.719324,0.39131468534469604,True,0.014349127473528803,0.023004305937477633,0.09258139509127966,24.64173605722933,8.474655096530915,0.15183687210083008,0.031040482223033905,0.20814234976785845,0.0,0.0,0.0006861829753137462,0.5104137927939457,0.0915997225855445,0.8196140336252409,5.92528002917502
Ino80d,ENSMUSG00000040865,1,63114667,62958418,-,-0.0481,2.257914,-3.1360483169555664,False,,,,,,,,,,,,,,,
Ndufs1,ENSMUSG00000025968,1,63176833,63143596,-,0.0689,0.72876316,-0.8459248542785645,False,,,,,,,,,,,,,,,
Klf7,ENSMUSG00000025959,1,64122282,64029447,-,-0.1428,0.44213676,0.17378026247024536,True,0.12847461580174904,0.162750187991024,0.10165436489942908,22.24492985128295,1.4493587851524352,0.2908956706523895,0.2709537148475647,0.24417037196435884,0.0,0.0,0.3316112459244273,0.8585213432329527,0.8230443378460819,0.9567738015671267,5.93778499215148
Mettl21a,ENSMUSG00000025956,1,64617242,64606473,-,0.009,0.37785277,-0.7748899459838867,False,,,,,,,,,,,,,,,
Plekhm3,ENSMUSG00000051344,1,64956824,64785983,-,-0.0257,4.4473057,-4.239689350128174,False,,,,,,,,,,,,,,,
Idh1,ENSMUSG00000025950,1,65186500,65158616,-,0.0008,0.3687516,-0.3817722797393799,False,,,,,,,,,,,,,,,
Kansl1l,ENSMUSG00000026004,1,66817562,66719248,-,-0.022,4.0567584,-3.0307846069335938,False,,,,,,,,,,,,,,,
Acadl,ENSMUSG00000026003,1,66863277,66830839,-,0.2298,0.1344586,0.3122609257698059,True,0.8939646214240197,2.117964001504261,0.3905170166445306,13.457566319899177,0.10034848306328058,0.11182844638824463,0.5265544652938843,0.3234666093623434,0.0,0.0,0.4562180193555947,0.3111450576012566,1.6668702281754593,0.5220256850953725,2.2231687381177956
Lancl1,ENSMUSG00000026000,1,67038872,67000517,-,-0.0089,0.7491337,-0.579241156578064,False,,,,,,,,,,,,,,,
Ikzf2,ENSMUSG00000025997,1,69687245,69531214,-,-0.0297,1.2121315,0.5593842267990112,True,0.15178963825654393,0.07890479913993886,0.09886015501411627,21.289762317301268,2.2537158568700155,0.6364864706993103,0.27300259470939636,0.15477856352050454,0.0,0.0,0.4690303377483263,2.19653950319464,0.9596593555641071,2.0443234795144702,5.993117084111376
Bard1,ENSMUSG00000026196,1,71103146,71027498,-,0.1687,1.6514554,0.7810188382863998,True,0.1046881468798804,0.1086589520253988,0.14551733013358387,20.513487009983535,0.8248882234096527,0.23291760683059692,0.12706318497657776,0.2866164357519945,0.0,0.0,0.4556502942172437,0.586130603863106,0.498229628155843,0.34112379799627834,5.020556955298344
Mreg,ENSMUSG00000039395,1,72212307,72159442,-,-0.0106,0.0,-0.06974852085113525,False,,,,,,,,,,,,,,,
Pecr,ENSMUSG00000026189,1,72284314,72259167,-,0.0158,0.25612056,-0.19627392292022705,False,,,,,,,,,,,,,,,
Aamp,ENSMUSG00000006299,1,74284738,74279840,-,-0.0204,0.053536605,-2.699510335922241,False,,,,,,,,,,,,,,,
Usp37,ENSMUSG00000033364,1,74544284,74435511,-,0.0575,1.2409317,0.10161429643630981,True,0.1434838168416321,0.0724708118260071,0.1960181088224923,19.99999903142456,1.3650115728378296,0.4282154440879822,0.1411687284708023,0.2083366419857073,0.0,0.0,0.4789205571917923,2.19457881378197,0.4213457744375899,1.053521290742693,4.548969803893228
Zfp142,ENSMUSG00000026135,1,74588246,74565127,-,-0.0118,0.6758404,-0.6403259038925171,False,,,,,,,,,,,,,,,
Rnf25,ENSMUSG00000026171,1,74601397,74593748,-,-0.0325,0.5293724,-0.5839235782623291,False,,,,,,,,,,,,,,,
Nhej1,ENSMUSG00000026162,1,75125200,74967139,-,0.0699,1.1578325,-0.7119325399398804,False,,,,,,,,,,,,,,,
Cnppd1,ENSMUSG00000033159,1,75142711,75134554,-,-0.0577,0.2699835,-1.014002799987793,False,,,,,,,,,,,,,,,
Atg9a,ENSMUSG00000033124,1,75192196,75180860,-,-0.0469,0.2717233,-0.3636118173599243,False,,,,,,,,,,,,,,,
Tuba4a,ENSMUSG00000026202,1,75219865,75214228,-,0.1993,0.05564995,-0.8686707019805908,False,,,,,,,,,,,,,,,
Dnpep,ENSMUSG00000026209,1,75317990,75307896,-,0.0488,0.143424,-1.6195013523101807,False,,,,,,,,,,,,,,,
Farsb,ENSMUSG00000026245,1,78488897,78417975,-,0.0844,1.5538949,-1.8989639282226562,False,,,,,,,,,,,,,,,
Ap1s3,ENSMUSG00000054702,1,79671972,79606876,-,0.0606,2.662505,-1.151336669921875,False,,,,,,,,,,,,,,,
Wdfy1,ENSMUSG00000073643,1,79776143,79702262,-,-0.0818,0.7708302,-0.2640336751937866,False,,,,,,,,,,,,,,,
Serpine2,ENSMUSG00000026249,1,79861180,79794197,-,0.0564,0.1152732,0.26934003829956055,True,0.053740422104700036,0.9423568963515162,0.11635024398166814,13.435768064562684,0.2566245716437697,0.014019977301359177,0.08891398459672928,0.1928695004796171,0.0,0.0,0.12269521979452819,0.0439777247219019,0.2535162544327563,0.777145648693723,6.729880406118977
Cul3,ENSMUSG00000004364,1,80340480,80264923,-,0.0308,1.2977289,-1.5348222255706787,False,,,,,,,,,,,,,,,
Dock10,ENSMUSG00000038608,1,80758527,80501073,-,-0.0708,9.26595,-7.594476699829102,False,,,,,,,,,,,,,,,
Trip12,ENSMUSG00000026219,1,84840516,84721189,-,-0.0368,1.6106843,-3.115602970123291,False,,,,,,,,,,,,,,,
Sp110,ENSMUSG00000070034,1,85598817,85576899,-,-0.1564,0.21827927,-0.9561929702758789,False,,,,,,,,,,,,,,,
A630001G21Rik,ENSMUSG00000052760,1,85778643,85717083,-,-0.0502,0.72809666,0.39845359325408936,True,0.2894408676579871,0.3895209716572796,0.33705205735837224,13.497489801682066,0.44617074966430664,0.20273321866989136,0.2112889438867569,0.32803632232444313,0.0,0.0,0.36839500274852977,0.5926187871782892,0.5666519072677555,0.5101413317070065,2.5828160595230036
Gpr55,ENSMUSG00000049608,1,85961007,85938318,-,-0.0092,0.33290082,0.5661945641040802,True,0.0994591342453546,0.35214199022323295,0.17179484931612904,14.984386173901761,1.1018106223642825,0.10368829220533371,0.11912401020526886,0.23616350382090906,0.0,0.0,0.12916964811803072,0.26206186282330995,0.34840063972334406,0.8966609203774907,3.1071517145214487
Ncl,ENSMUSG00000026234,1,86359400,86344719,-,0.3456,0.08187882,0.016211867332458496,True,0.6528597121660353,0.6304063619911936,0.039484212715657704,24.92834274911879,0.09866751506924631,0.24410420656204224,1.4287395477294922,0.20045883931179886,0.0,0.0,0.47890074552644013,0.7791535221954146,8.123025898275705,1.3392428725406291,7.95811885177493
Pde6d,ENSMUSG00000026239,1,86582629,86542994,-,-0.0156,2.482413,-1.6711039543151855,False,,,,,,,,,,,,,,,
Usp40,ENSMUSG00000005501,1,88008551,87945119,-,-0.0333,1.466907,-1.2596139907836914,False,,,,,,,,,,,,,,,
Hjurp,ENSMUSG00000044783,1,88277633,88262471,-,0.0629,0.47943774,-0.7098108530044556,False,,,,,,,,,,,,,,,
Arl4c,ENSMUSG00000049866,1,88702221,88673125,-,-0.0968,0.19132134,0.16751056909561157,True,0.1800242843473211,1.0057882352616503,0.28318836474123027,9.150792401270339,0.8995642006397248,0.0819280818104744,0.13205918669700623,0.20491332830259124,0.0,0.0,0.16393803996378747,0.24587458106800972,0.40414331384516994,0.8864526200279237,1.7248147265969223
Ilkap,ENSMUSG00000026309,1,91398815,91373861,-,0.1238,0.45716846,-0.9582701921463013,False,,,,,,,,,,,,,,,
Hdac4,ENSMUSG00000026313,1,92195699,91928779,-,-0.0913,0.9376831,0.03930014371871948,True,0.07564531938865308,0.04811017960905593,0.0657231406830285,28.67331263741604,3.3664896845817567,0.4952225387096405,0.21330013871192932,0.4003001550256052,0.0,0.0,0.20462942544297608,1.397360283205397,0.5126008679126871,0.35452133028681215,8.952693901242053
Ndufa10,ENSMUSG00000026260,1,92473860,92439010,-,0.1287,0.20794041,-2.104188919067383,False,,,,,,,,,,,,,,,
Cops9,ENSMUSG00000073616,1,92641985,92637145,-,0.0781,0.02968523,-3.970541477203369,False,,,,,,,,,,,,,,,
Mterf4,ENSMUSG00000026273,1,93305915,93299211,-,0.003,0.1990663,-0.9563820362091064,False,,,,,,,,,,,,,,,
Pask,ENSMUSG00000026274,1,93343482,93308770,-,0.0895,0.06436254,0.23206424713134766,True,0.06380699499507071,0.5078601133711645,0.30153463855741264,6.941961857970227,0.8785727434688144,0.03475828468799591,0.04769444838166237,0.25034410409630126,0.0,0.0,0.060408772116919675,0.09358710561010376,0.11704704205601893,0.55754377883772,2.701875901132573
Hdlbp,ENSMUSG00000034088,1,93478815,93405940,-,0.2369,0.4310942,-1.0429611206054688,False,,,,,,,,,,,,,,,
Stk25,ENSMUSG00000026277,1,93658659,93619751,-,-0.0315,0.2375194,-0.6433347463607788,False,,,,,,,,,,,,,,,
Thap4,ENSMUSG00000026279,1,93754864,93701935,-,0.0178,0.62100744,-0.6540626287460327,False,,,,,,,,,,,,,,,
Dtymk,ENSMUSG00000026281,1,93801934,93792576,-,0.1976,0.5424164,-0.20147705078125,False,,,,,,,,,,,,,,,
Pdcd1,ENSMUSG00000026285,1,94052553,94038305,-,0.1159,0.38324726,0.8704017102718353,True,0.7328397690453956,0.607333088978053,0.2531938240487403,15.021772383475646,0.2222020717710257,0.2637089788913727,0.5607620477676392,0.3864741176271132,0.0,0.0,0.42134324754384506,0.7923823829178293,1.994848431296775,0.37681390690713873,3.334551787794041
St8sia4,ENSMUSG00000040710,1,95667571,95587682,-,-0.0566,1.8808546,-0.3700416088104248,False,,,,,,,,,,,,,,,
D1Ertd622e,ENSMUSG00000044768,1,97662074,97606318,-,-0.0049,0.3503113,-0.5465507507324219,False,,,,,,,,,,,,,,,
Ppip5k2,ENSMUSG00000040648,1,97770411,97706048,-,0.0158,0.49452916,0.12271314859390259,True,0.10896786642036246,0.20778415934326142,0.1924956035331601,15.21508039387982,1.4825950980186462,0.18003496527671814,0.15583814680576324,0.22768966922213338,0.0,0.0,0.2955764758470898,0.5504560909861148,0.47323667868201075,0.9783644939406783,4.165858164376899
Pam,ENSMUSG00000026335,1,98095646,97795114,-,-0.0168,16.284098,-1.1757557392120361,False,,,,,,,,,,,,,,,
Pign,ENSMUSG00000056536,1,105663677,105518422,-,-0.0193,3.9331496,-5.606657981872559,False,,,,,,,,,,,,,,,
Bcl2,ENSMUSG00000057329,1,106714274,106538178,-,-0.167,3.3072045,-0.0937279462814331,False,,,,,,,,,,,,,,,
Kdsr,ENSMUSG00000009905,1,106759727,106720459,-,-0.0828,0.40963882,-0.278688907623291,False,,,,,,,,,,,,,,,
Vps4b,ENSMUSG00000009907,1,106796728,106764071,-,-0.0084,0.90871215,-2.0152719020843506,False,,,,,,,,,,,,,,,
Tsn,ENSMUSG00000026374,1,118311739,118294778,-,0.2497,0.07474184,-1.4749023914337158,False,,,,,,,,,,,,,,,
Ptpn4,ENSMUSG00000026384,1,119837613,119652467,-,-0.0821,3.2079206,-0.625273585319519,False,,,,,,,,,,,,,,,
Dbi,ENSMUSG00000026385,1,120121078,120113280,-,0.3636,0.005481453,-0.056136488914489746,False,,,,,,,,,,,,,,,
Insig2,ENSMUSG00000003721,1,121332589,121304353,-,-0.0075,0.43957588,-0.39884352684020996,False,,,,,,,,,,,,,,,
Ddx18,ENSMUSG00000001674,1,121567989,121553835,-,0.0742,0.27631187,-0.13290858268737793,False,,,,,,,,,,,,,,,
Actr3,ENSMUSG00000026341,1,125435727,125392905,-,0.2331,0.2959575,-2.2461094856262207,False,,,,,,,,,,,,,,,
Tmem163,ENSMUSG00000026347,1,127679548,127486546,-,0.0301,13.2432165,0.9379821047186852,True,0.04486798585449234,0.0020148960021660867,0.02388450056053558,103.73460116226448,7.582082648277283,7.025444030761719,0.4378114342689514,0.39815811286031294,0.0,0.0,0.3359883500908197,18.370545031397107,1.0924951409888934,0.35450402008311965,29.455836767375217
Zranb3,ENSMUSG00000036086,1,128103047,127954184,-,0.0442,7.5655203,-1.1792654991149902,False,,,,,,,,,,,,,,,
Mcm6,ENSMUSG00000026355,1,128359664,128331590,-,0.4204,0.33861783,0.8948673084378242,True,2.9993533950855,2.0842767628811814,0.719152039625835,11.19983591380199,0.1676773524284363,0.40014132857322693,1.1275629997253418,0.35612186513403776,0.0,0.0,0.49466355862481765,1.4171769714497529,4.202273931290055,0.35490765347776676,1.3519854511729845
Dars,ENSMUSG00000026356,1,128417368,128363707,-,0.1538,0.9903429,-0.6591897010803223,False,,,,,,,,,,,,,,,
Cxcr4,ENSMUSG00000045382,1,128592293,128588199,-,-0.0379,0.07439995,-0.15646445751190186,False,,,,,,,,,,,,,,,
Cd55,ENSMUSG00000026399,1,130462744,130439027,-,-0.1072,0.44197923,0.5607553422451019,True,0.34294127062035906,0.6410482399077708,0.37971771050282493,12.231946564557871,1.0604405691226324,0.21575608849525452,0.24528102576732635,0.2747089618583876,0.0,0.0,0.32009211847829827,0.5502564793166062,0.673060243860979,0.7379355146480727,1.955189159618611
Mapkapk2,ENSMUSG00000016528,1,131097826,131053700,-,0.0171,1.021756,-0.18113374710083008,False,,,,,,,,,,,,,,,
Dyrk3,ENSMUSG00000016526,1,131138340,131127455,-,0.0868,0.1475836,-0.08442151546478271,False,,,,,,,,,,,,,,,
Rassf5,ENSMUSG00000026430,1,131245258,131176410,-,-0.0733,0.08642964,-1.4588277339935303,False,,,,,,,,,,,,,,,
Ikbke,ENSMUSG00000042349,1,131279606,131254343,-,-0.1157,0.31739596,0.15522581338882446,True,0.12766598700969922,0.22770181388244864,0.10857870321873091,17.881576263008718,0.9403796307742596,0.18643304705619812,0.2810235619544983,0.2843256035809524,0.0,0.0,0.2583588565361731,0.5084091875162421,0.763480061536719,0.645233342696619,5.957936543058201
Srgap2,ENSMUSG00000026425,1,131527352,131285251,-,-0.0434,3.2255363,-3.966601848602295,False,,,,,,,,,,,,,,,
Mdm4,ENSMUSG00000054387,1,133030561,132959484,-,-0.0384,2.5629718,-4.305846214294434,False,,,,,,,,,,,,,,,
Snrpe,ENSMUSG00000090553,1,133610291,133603871,-,0.3906,0.034782622,-1.153883457183838,False,,,,,,,,,,,,,,,
Lax1,ENSMUSG00000051998,1,133690108,133679091,-,-0.0931,0.6143213,0.7666360288858414,True,0.6954093764205651,0.5926559273099501,0.4625051576133994,12.074268663274712,0.43796144485473637,0.3999127149581909,0.4246022403240204,0.3888533257277735,0.0,0.0,0.4590977119126749,0.9824069054545089,1.191532171042315,0.35227663219018945,1.7293659589739259
Atp2b4,ENSMUSG00000026463,1,133801041,133699457,-,-0.0304,0.7213134,0.8595464676618576,True,0.3035799635764669,0.2560096681842456,0.2069754668102719,17.528561015563614,0.41044454097747807,0.33279404044151306,0.383109450340271,0.5494119317447577,0.0,0.0,0.40484651487617573,0.7601982969673023,0.9408496504906436,0.1843069836116924,4.2825423190382
Btg2,ENSMUSG00000020423,1,134079120,134075170,-,-0.2306,0.07776016,-1.126220464706421,False,,,,,,,,,,,,,,,
Tmem183a,ENSMUSG00000042305,1,134361979,134346097,-,0.0697,0.54410064,-0.5567090511322021,False,,,,,,,,,,,,,,,
Ppp1r12b,ENSMUSG00000073557,1,134955942,134754658,-,-0.0325,5.511268,-4.434175968170166,False,,,,,,,,,,,,,,,
Rnpep,ENSMUSG00000041926,1,135284084,135262712,-,0.2034,0.49012884,-0.12058365345001221,False,,,,,,,,,,,,,,,
Timm17a,ENSMUSG00000062580,1,135313778,135295213,-,0.1671,0.13998517,-3.354670524597168,False,,,,,,,,,,,,,,,
Ipo9,ENSMUSG00000041879,1,135430499,135382312,-,0.0589,1.9051251,-1.6376314163208008,False,,,,,,,,,,,,,,,
Camsap2,ENSMUSG00000041570,1,136346104,136268123,-,-0.0506,1.3511771,-0.09104311466217041,False,,,,,,,,,,,,,,,
Ptprc,ENSMUSG00000026395,1,138175708,138062861,-,-0.1792,1.0920361,0.14593052864074707,True,3.9288502740248674,0.22982093271217544,0.26185787851420295,17.311450393850862,0.483032640516758,1.7399024963378906,1.7019635438919067,0.21178655546592323,0.0,0.0,0.47470820214165566,14.35417150594334,11.615808676029072,1.2705205577417726,4.053651903519722
Nek7,ENSMUSG00000026393,1,138620141,138482875,-,-0.0163,1.840445,-0.921907901763916,False,,,,,,,,,,,,,,,
2310009B15Rik,ENSMUSG00000079283,1,138856852,138851983,-,0.0117,0.21235134,-1.234877109527588,False,,,,,,,,,,,,,,,
Cdc73,ENSMUSG00000026361,1,143702893,143598800,-,-0.0132,1.3675468,-2.5465540885925293,False,,,,,,,,,,,,,,,
