,Accession,Chromosome,End,Start,Strand,gene_count_corr,velocity_gamma,velocity_r2,velocity_genes
Stk17b,ENSMUSG00000026094,1,53785224,53755506,-,-0.2109,0.482181,-0.7413681745529175,False
Gtf3c3,ENSMUSG00000041303,1,54438971,54396004,-,-0.0092,0.7191354,-1.0395073890686035,False
Pgap1,ENSMUSG00000073678,1,54557684,54472994,-,-0.0425,1.9094656,-0.6554900407791138,False
Ankrd44,ENSMUSG00000052331,1,54926387,54645340,-,-0.0925,6.101267,-13.0694580078125,False
Sf3b1,ENSMUSG00000025982,1,55027481,54985169,-,0.1117,0.34716222,-0.9365328550338745,False
Hspd1,ENSMUSG00000025980,1,55088243,55077835,-,0.5211,0.08257192,-1.8575055599212646,False
Rftn2,ENSMUSG00000025978,1,55226782,55170159,-,-0.0045,0.20170933,-0.20351827144622803,False
Boll,ENSMUSG00000025977,1,55363469,55248658,-,-0.0115,0.0,-0.4254873991012573,False
Tyw5,ENSMUSG00000048495,1,57407101,57388237,-,0.0324,0.97972125,-0.9164296388626099,False
Kctd18,ENSMUSG00000054770,1,58018956,57955101,-,-0.017,1.1750441,-1.1461217403411865,False
Clk1,ENSMUSG00000026034,1,58424066,58410189,-,-0.1856,1.354903,-4.226346015930176,False
Ppil3,ENSMUSG00000026035,1,58445486,58430994,-,0.0518,0.3108372,-0.821009635925293,False
Orc2,ENSMUSG00000026037,1,58505109,58462771,-,0.0982,0.8123059,-0.9011561870574951,False
Fam126b,ENSMUSG00000038174,1,58586323,58522806,-,-0.0499,0.48474255,-0.3972731828689575,False
Trak2,ENSMUSG00000026028,1,58973430,58900449,-,-0.029,1.6102751,-1.548994779586792,False
Tmem237,ENSMUSG00000038079,1,59120408,59100590,-,0.0895,0.31285816,-0.44147777557373047,False
Als2,ENSMUSG00000026024,1,59237231,59162926,-,-0.0013,3.061164,-2.3928892612457275,False
Sumo1,ENSMUSG00000026021,1,59670834,59586558,-,0.0432,17.17617,-17.711254119873047,False
Wdr12,ENSMUSG00000026019,1,60098645,60069785,-,0.0274,0.18443838,-0.971686601638794,False
Raph1,ENSMUSG00000026014,1,60567104,60482292,-,0.0546,0.9580168,-1.2500152587890625,False
Ino80d,ENSMUSG00000040865,1,63114667,62958418,-,-0.0481,2.2380865,-2.439419984817505,False
Ndufs1,ENSMUSG00000025968,1,63176833,63143596,-,0.0689,0.56652015,-0.6037397384643555,False
Klf7,ENSMUSG00000025959,1,64122282,64029447,-,-0.1428,0.916475,-0.9719091653823853,False
Mettl21a,ENSMUSG00000025956,1,64617242,64606473,-,0.009,0.1302379,-0.9855788946151733,False
Plekhm3,ENSMUSG00000051344,1,64956824,64785983,-,-0.0257,3.621839,-3.6721911430358887,False
Idh1,ENSMUSG00000025950,1,65186500,65158616,-,0.0008,0.31099638,-0.17929422855377197,False
Kansl1l,ENSMUSG00000026004,1,66817562,66719248,-,-0.022,2.5164037,-1.8475563526153564,False
Acadl,ENSMUSG00000026003,1,66863277,66830839,-,0.2298,0.2903139,-1.1736233234405518,False
Lancl1,ENSMUSG00000026000,1,67038872,67000517,-,-0.0089,0.29679966,-0.7435839176177979,False
Ikzf2,ENSMUSG00000025997,1,69687245,69531214,-,-0.0297,2.2445629,0.08106011152267456,True
Bard1,ENSMUSG00000026196,1,71103146,71027498,-,0.1687,1.0552243,-0.6256142854690552,False
Mreg,ENSMUSG00000039395,1,72212307,72159442,-,-0.0106,0.0,0.0,False
Pecr,ENSMUSG00000026189,1,72284314,72259167,-,0.0158,0.062523395,-0.07697272300720215,False
Aamp,ENSMUSG00000006299,1,74284738,74279840,-,-0.0204,0.0537908,-3.2060670852661133,False
Usp37,ENSMUSG00000033364,1,74544284,74435511,-,0.0575,2.235566,-3.0658960342407227,False
Zfp142,ENSMUSG00000026135,1,74588246,74565127,-,-0.0118,0.5721757,-0.6808763742446899,False
Rnf25,ENSMUSG00000026171,1,74601397,74593748,-,-0.0325,0.56937486,-0.499731183052063,False
Nhej1,ENSMUSG00000026162,1,75125200,74967139,-,0.0699,0.999254,-0.4823967218399048,False
Cnppd1,ENSMUSG00000033159,1,75142711,75134554,-,-0.0577,0.21053326,-0.8787738084793091,False
Atg9a,ENSMUSG00000033124,1,75192196,75180860,-,-0.0469,0.4388413,-0.43089377880096436,False
Tuba4a,ENSMUSG00000026202,1,75219865,75214228,-,0.1993,0.10572412,-3.8730955123901367,False
Dnpep,ENSMUSG00000026209,1,75317990,75307896,-,0.0488,0.060932983,-1.1079027652740479,False
Farsb,ENSMUSG00000026245,1,78488897,78417975,-,0.0844,0.7986944,-1.085099458694458,False
Ap1s3,ENSMUSG00000054702,1,79671972,79606876,-,0.0606,2.7794797,-0.920630693435669,False
Wdfy1,ENSMUSG00000073643,1,79776143,79702262,-,-0.0818,0.65976983,-0.3879661560058594,False
Serpine2,ENSMUSG00000026249,1,79861180,79794197,-,0.0564,0.0,0.0,False
Cul3,ENSMUSG00000004364,1,80340480,80264923,-,0.0308,1.542491,-1.1001064777374268,False
Dock10,ENSMUSG00000038608,1,80758527,80501073,-,-0.0708,10.639597,-4.81450080871582,False
Trip12,ENSMUSG00000026219,1,84840516,84721189,-,-0.0368,1.4664521,-2.5057778358459473,False
Sp110,ENSMUSG00000070034,1,85598817,85576899,-,-0.1564,0.1162991,-1.577514886856079,False
A630001G21Rik,ENSMUSG00000052760,1,85778643,85717083,-,-0.0502,0.8730273,-0.7906988859176636,False
Gpr55,ENSMUSG00000049608,1,85961007,85938318,-,-0.0092,0.48222244,-0.0883493423461914,False
Ncl,ENSMUSG00000026234,1,86359400,86344719,-,0.3456,0.18101424,-1.2183294296264648,False
Pde6d,ENSMUSG00000026239,1,86582629,86542994,-,-0.0156,1.3949001,-1.4049272537231445,False
Usp40,ENSMUSG00000005501,1,88008551,87945119,-,-0.0333,1.4643232,-0.8979314565658569,False
Hjurp,ENSMUSG00000044783,1,88277633,88262471,-,0.0629,0.3449159,-0.43896615505218506,False
Arl4c,ENSMUSG00000049866,1,88702221,88673125,-,-0.0968,0.27420014,-0.3943854570388794,False
Ilkap,ENSMUSG00000026309,1,91398815,91373861,-,0.1238,0.34783491,-0.7610516548156738,False
Hdac4,ENSMUSG00000026313,1,92195699,91928779,-,-0.0913,1.4190457,-1.161832571029663,False
Ndufa10,ENSMUSG00000026260,1,92473860,92439010,-,0.1287,0.11929894,-0.9574816226959229,False
Cops9,ENSMUSG00000073616,1,92641985,92637145,-,0.0781,0.01600231,-9.240853309631348,False
Mterf4,ENSMUSG00000026273,1,93305915,93299211,-,0.003,0.2820242,-0.8993542194366455,False
Pask,ENSMUSG00000026274,1,93343482,93308770,-,0.0895,0.04219016,-0.10573530197143555,False
Hdlbp,ENSMUSG00000034088,1,93478815,93405940,-,0.2369,0.5101001,-0.6623393297195435,False
Stk25,ENSMUSG00000026277,1,93658659,93619751,-,-0.0315,0.22092697,-0.9542971849441528,False
Thap4,ENSMUSG00000026279,1,93754864,93701935,-,0.0178,0.21695864,-0.4612685441970825,False
Dtymk,ENSMUSG00000026281,1,93801934,93792576,-,0.1976,0.28590664,-1.122819423675537,False
Pdcd1,ENSMUSG00000026285,1,94052553,94038305,-,0.1159,0.18608376,-0.25964534282684326,False
St8sia4,ENSMUSG00000040710,1,95667571,95587682,-,-0.0566,1.5595572,-1.3110060691833496,False
D1Ertd622e,ENSMUSG00000044768,1,97662074,97606318,-,-0.0049,0.2940688,-1.5303966999053955,False
Ppip5k2,ENSMUSG00000040648,1,97770411,97706048,-,0.0158,0.91733897,-0.8863751888275146,False
Pam,ENSMUSG00000026335,1,98095646,97795114,-,-0.0168,0.0,-1.2642245292663574,False
Pign,ENSMUSG00000056536,1,105663677,105518422,-,-0.0193,3.9077501,-4.243978977203369,False
Bcl2,ENSMUSG00000057329,1,106714274,106538178,-,-0.167,1.4418354,-0.15782153606414795,False
Kdsr,ENSMUSG00000009905,1,106759727,106720459,-,-0.0828,0.5290885,-0.8685911893844604,False
Vps4b,ENSMUSG00000009907,1,106796728,106764071,-,-0.0084,1.2812774,-2.2725040912628174,False
Tsn,ENSMUSG00000026374,1,118311739,118294778,-,0.2497,0.10475857,-2.9763317108154297,False
Ptpn4,ENSMUSG00000026384,1,119837613,119652467,-,-0.0821,2.0333023,-0.6700799465179443,False
Dbi,ENSMUSG00000026385,1,120121078,120113280,-,0.3636,0.008890601,-6.638493537902832,False
Insig2,ENSMUSG00000003721,1,121332589,121304353,-,-0.0075,0.32290167,-0.6011419296264648,False
Ddx18,ENSMUSG00000001674,1,121567989,121553835,-,0.0742,0.31010377,-1.3989369869232178,False
Actr3,ENSMUSG00000026341,1,125435727,125392905,-,0.2331,0.25054833,-0.324587345123291,False
Tmem163,ENSMUSG00000026347,1,127679548,127486546,-,0.0301,13.004743,-4.276804447174072,False
Zranb3,ENSMUSG00000036086,1,128103047,127954184,-,0.0442,0.5262503,-0.3284391164779663,False
Mcm6,ENSMUSG00000026355,1,128359664,128331590,-,0.4204,0.42028338,-0.12685906887054443,False
Dars,ENSMUSG00000026356,1,128417368,128363707,-,0.1538,0.37412933,-0.6639246940612793,False
Cxcr4,ENSMUSG00000045382,1,128592293,128588199,-,-0.0379,0.06653294,-0.5010117292404175,False
Cd55,ENSMUSG00000026399,1,130462744,130439027,-,-0.1072,0.4061846,-0.21191143989562988,False
Mapkapk2,ENSMUSG00000016528,1,131097826,131053700,-,0.0171,0.99425495,-0.5914890766143799,False
Dyrk3,ENSMUSG00000016526,1,131138340,131127455,-,0.0868,0.23376662,-0.13897395133972168,False
Rassf5,ENSMUSG00000026430,1,131245258,131176410,-,-0.0733,0.07289416,-2.637559175491333,False
Ikbke,ENSMUSG00000042349,1,131279606,131254343,-,-0.1157,0.32978156,-0.4063471555709839,False
Srgap2,ENSMUSG00000026425,1,131527352,131285251,-,-0.0434,3.705354,-4.459497451782227,False
Mdm4,ENSMUSG00000054387,1,133030561,132959484,-,-0.0384,2.3114061,-2.7451133728027344,False
Snrpe,ENSMUSG00000090553,1,133610291,133603871,-,0.3906,0.054076757,-5.18600606918335,False
Lax1,ENSMUSG00000051998,1,133690108,133679091,-,-0.0931,0.7897964,-0.7407979965209961,False
Atp2b4,ENSMUSG00000026463,1,133801041,133699457,-,-0.0304,0.920671,-1.1457738876342773,False
Btg2,ENSMUSG00000020423,1,134079120,134075170,-,-0.2306,0.05454862,-0.9507303237915039,False
Tmem183a,ENSMUSG00000042305,1,134361979,134346097,-,0.0697,0.6767278,-0.8956918716430664,False
Ppp1r12b,ENSMUSG00000073557,1,134955942,134754658,-,-0.0325,3.8785014,-3.106544017791748,False
Rnpep,ENSMUSG00000041926,1,135284084,135262712,-,0.2034,0.5405574,-1.1705005168914795,False
Timm17a,ENSMUSG00000062580,1,135313778,135295213,-,0.1671,0.116726324,-1.7205133438110352,False
Ipo9,ENSMUSG00000041879,1,135430499,135382312,-,0.0589,1.5759542,-1.338561773300171,False
Camsap2,ENSMUSG00000041570,1,136346104,136268123,-,-0.0506,0.7911645,-1.1352941989898682,False
Ptprc,ENSMUSG00000026395,1,138175708,138062861,-,-0.1792,0.9893922,-1.1233673095703125,False
Nek7,ENSMUSG00000026393,1,138620141,138482875,-,-0.0163,1.3354945,-1.5859699249267578,False
2310009B15Rik,ENSMUSG00000079283,1,138856852,138851983,-,0.0117,0.23069727,-1.2558047771453857,False
Cdc73,ENSMUSG00000026361,1,143702893,143598800,-,-0.0132,1.3347882,-3.383908271789551,False
Ro60,ENSMUSG00000018199,1,143777068,143750790,-,-0.0392,0.40314478,-0.23936045169830322,False
Rgs2,ENSMUSG00000026360,1,144004161,143999338,-,-0.0856,0.13412905,-0.669327974319458,False
Rgs1,ENSMUSG00000026358,1,144249242,144242296,-,0.0133,0.08838771,-0.16230547428131104,False
Odr4,ENSMUSG00000006010,1,150393080,150361305,-,0.0275,0.39512908,-0.6509593725204468,False
Swt1,ENSMUSG00000052748,1,151428455,151367699,-,-0.0426,1.2084268,-1.0137088298797607,False
Rnf2,ENSMUSG00000026484,1,151500955,151458004,-,0.0044,2.7113051,-2.6208224296569824,False
1700025G04Rik,ENSMUSG00000032666,1,152090125,151852403,-,-0.0181,3.3140762,-1.1366746425628662,False
Tsen15,ENSMUSG00000014980,1,152386688,152370735,-,0.0648,0.1250167,-1.0672669410705566,False
Smg7,ENSMUSG00000042772,1,152902646,152836995,-,-0.0351,2.6388373,-4.437860012054443,False
Lamc1,ENSMUSG00000026478,1,153332786,153218922,-,0.0098,2.9390266,-2.40632700920105,False
Dhx9,ENSMUSG00000042699,1,153487660,153455758,-,0.1253,0.73334885,-0.9326566457748413,False
Cacna1e,ENSMUSG00000004110,1,154884501,154390731,-,-0.0145,0.0,0.0,False
Xpr1,ENSMUSG00000026469,1,155417415,155275701,-,-0.0649,3.896085,-4.286555767059326,False
Qsox1,ENSMUSG00000033684,1,155812889,155776029,-,-0.0365,0.43511516,-0.7376033067703247,False
Cep350,ENSMUSG00000033671,1,155973255,155844964,-,-0.0861,1.2211765,-1.5268137454986572,False
Tor1aip1,ENSMUSG00000026466,1,156036480,156004599,-,-0.0217,1.4219358,-0.6675171852111816,False
Soat1,ENSMUSG00000026600,1,156474331,156424525,-,0.0121,0.3498152,-0.8543378114700317,False
Tor3a,ENSMUSG00000060519,1,156674356,156653617,-,-0.0162,1.4846512,-1.4967000484466553,False
Fam20b,ENSMUSG00000033557,1,156719086,156678532,-,0.0026,0.90407085,-0.38429367542266846,False
Ralgps2,ENSMUSG00000026594,1,156939626,156804166,-,-0.0577,0.979986,-0.7179036140441895,False
Rasal2,ENSMUSG00000070565,1,157412595,157135182,-,0.0401,0.0,-0.22699809074401855,False
Cacybp,ENSMUSG00000014226,1,160212875,160202367,-,0.3057,0.12269427,-2.6374731063842773,False
Rabgap1l,ENSMUSG00000026721,1,160793211,160219174,-,-0.098,7.0611377,-3.577854633331299,False
Zbtb37,ENSMUSG00000043467,1,161034849,161002922,-,-0.0742,0.26550567,-0.3570985794067383,False
Dars2,ENSMUSG00000026709,1,161070658,161040601,-,0.1329,0.81919175,-0.251800537109375,False
Klhl20,ENSMUSG00000026705,1,161131511,161088375,-,-0.0361,0.89262414,-1.4569377899169922,False
Prdx6,ENSMUSG00000026701,1,161251219,161240112,-,0.0375,0.18976353,-2.089083433151245,False
Fasl,ENSMUSG00000000817,1,161788495,161780689,-,-0.0855,0.96257603,-0.616003155708313,False
Suco,ENSMUSG00000040297,1,161876682,161816114,-,-0.0777,3.0283554,-1.951982021331787,False
Dnm3,ENSMUSG00000040265,1,162478034,161982453,-,0.033,0.18423603,-0.019516587257385254,False
Prrc2c,ENSMUSG00000040225,1,162740556,162670725,-,-0.0631,0.49182016,-1.3894579410552979,False
Gorab,ENSMUSG00000040124,1,163403669,163384908,-,0.002,0.68543917,-0.4662400484085083,False
BC055324,ENSMUSG00000041406,1,163994796,163945993,-,0.0465,0.10295037,-0.26171696186065674,False
Blzf1,ENSMUSG00000026577,1,164307489,164289800,-,-0.0005,1.0675752,-0.6943517923355103,False
Atp1b1,ENSMUSG00000026576,1,164458355,164437109,-,-0.1274,0.0,0.0,False
Xcl1,ENSMUSG00000026573,1,164935527,164931644,-,-0.0113,0.094361104,-0.08088958263397217,False
Sft2d2,ENSMUSG00000040848,1,165194438,165174337,-,0.0111,0.17874691,-0.7473827600479126,False
Tiprl,ENSMUSG00000040843,1,165236996,165212286,-,0.073,0.6005484,-1.7648882865905762,False
Dcaf6,ENSMUSG00000026571,1,165460475,165328698,-,-0.0557,2.915276,-2.4546117782592773,False
Rcsd1,ENSMUSG00000040723,1,165709757,165646516,-,-0.006,0.5200791,-0.5751549005508423,False
Pou2f1,ENSMUSG00000026565,1,166002678,165865154,-,-0.045,4.066097,-3.873762607574463,False
Pogk,ENSMUSG00000040596,1,166409863,166384622,-,-0.0206,3.1298027,-2.0152127742767334,False
Uck2,ENSMUSG00000026558,1,167285320,167222883,-,0.1692,0.7935172,-0.6132224798202515,False
Mgst3,ENSMUSG00000026688,1,167393841,167371966,-,0.056,0.0,0.0,False
Pbx1,ENSMUSG00000052534,1,168432270,168119364,-,0.0112,0.0,-0.03997325897216797,False
Nuf2,ENSMUSG00000026683,1,169531464,169497934,-,0.2757,0.0,0.0,False
Hsd17b7,ENSMUSG00000026675,1,169969241,169949535,-,0.0106,0.29422268,-0.2828946113586426,False
Uap1,ENSMUSG00000026670,1,170174957,170141938,-,0.1021,0.83705866,-0.6877362728118896,False
Uhmk1,ENSMUSG00000026667,1,170215397,170193420,-,-0.0252,0.30273554,-0.6106137037277222,False
Atf6,ENSMUSG00000026663,1,170867771,170704674,-,0.0034,3.9245892,-1.6945862770080566,False
Dusp12,ENSMUSG00000026659,1,170885540,170873498,-,0.0272,0.6080335,-0.5720088481903076,False
Fcrla,ENSMUSG00000038421,1,170927583,170917576,-,-0.0332,0.0,-0.7267801761627197,False
Fcgr2b,ENSMUSG00000026656,1,170976547,170958617,-,-0.0851,0.4297057,-0.23758149147033691,False
Sdhc,ENSMUSG00000058076,1,171150603,171127165,-,0.113,0.28405008,-2.1619269847869873,False
Fcer1g,ENSMUSG00000058715,1,171234365,171229572,-,-0.0376,0.0,0.0,False
Ndufs2,ENSMUSG00000013593,1,171251388,171234853,-,0.1838,0.050400592,-2.4052958488464355,False
Usp21,ENSMUSG00000053483,1,171287991,171281945,-,-0.0292,0.9067714,-0.9784746170043945,False
Ufc1,ENSMUSG00000062963,1,171295024,171288563,-,0.1682,0.1268362,-0.8035714626312256,False
Ly9,ENSMUSG00000004707,1,171607410,171588624,-,-0.0381,0.0970536,-2.2028489112854004,False
Slamf7,ENSMUSG00000038179,1,171653035,171632403,-,-0.0004,0.59809536,-0.7089824676513672,False
Ncstn,ENSMUSG00000003458,1,172082795,172066013,-,-0.0125,0.64615697,-0.48061156272888184,False
Pea15a,ENSMUSG00000013698,1,172206804,172196728,-,-0.0488,0.47669816,-0.3861013650894165,False
Ifi206,ENSMUSG00000037849,1,173491041,173468485,-,-0.14,0.3653344,-0.3318643569946289,False
Ifi214,ENSMUSG00000070501,1,173535957,173519717,-,-0.1299,0.43479326,-0.6972059011459351,False
Ifi213,ENSMUSG00000073491,1,173599274,173566283,-,-0.1621,0.8360201,-0.8269311189651489,False
Ifi207,ENSMUSG00000073490,1,173741747,173723427,-,-0.0174,0.2315127,-0.042235374450683594,False
Ifi204,ENSMUSG00000073489,1,173766943,173747293,-,-0.017,0.0,0.0,False
Mndal,ENSMUSG00000090272,1,173880881,173849126,-,-0.0626,1.0050725,-1.0392889976501465,False
Ifi211,ENSMUSG00000026536,1,173913046,173896345,-,0.0448,0.5793547,-0.3079613447189331,False
Ifi203,ENSMUSG00000039997,1,173942672,173920407,-,-0.1247,0.18730147,-1.6835508346557617,False
Ifi205,ENSMUSG00000054203,1,174031810,174011998,-,-0.0059,0.0,0.0,False
Fh1,ENSMUSG00000026526,1,175625635,175600374,-,0.1929,0.15089658,-4.422765254974365,False
Cep170,ENSMUSG00000057335,1,176814067,176733653,-,0.018,1.2177886,-0.9234914779663086,False
Akt3,ENSMUSG00000019699,1,177258203,177020073,-,-0.0476,9.760328,-7.483860015869141,False
Adss,ENSMUSG00000015961,1,177796511,177762962,-,0.1211,0.6264199,-0.5631091594696045,False
Hnrnpu,ENSMUSG00000039630,1,178337797,178321108,-,0.3146,0.34278733,-0.8098543882369995,False
Smyd3,ENSMUSG00000055067,1,179518041,178951960,-,-0.0447,10.277763,-5.217167854309082,False
Tfb2m,ENSMUSG00000026492,1,179546267,179528055,-,-0.0042,1.6227266,-1.0007433891296387,False
Ahctf1,ENSMUSG00000026491,1,179803680,179744894,-,-0.0283,1.3836309,-1.794003963470459,False
Coq8a,ENSMUSG00000026489,1,180199602,180165238,-,-0.0404,0.56420976,-0.41309845447540283,False
Psen2,ENSMUSG00000010609,1,180263438,180227004,-,0.0071,0.26201147,-0.7954748868942261,False
H3f3a,ENSMUSG00000060743,1,180813943,180800832,-,0.1227,0.17601448,-2.7938790321350098,False
Nvl,ENSMUSG00000026516,1,181144204,181087138,-,0.0139,0.59743094,-0.8108274936676025,False
Wdr26,ENSMUSG00000038733,1,181212001,181173228,-,-0.08,0.6768493,-0.4250056743621826,False
Lbr,ENSMUSG00000004880,1,181843046,181815335,-,0.1492,0.26286218,-1.3350191116333008,False
Degs1,ENSMUSG00000038633,1,182282804,182275772,-,0.0643,0.079346366,-1.825439691543579,False
Fbxo28,ENSMUSG00000047539,1,182341629,182313102,-,-0.0334,1.0901761,-0.8080960512161255,False
Capn2,ENSMUSG00000026509,1,182517608,182467260,-,0.0463,0.5134525,-0.3947153091430664,False
Disp1,ENSMUSG00000030768,1,183221522,183086266,-,-0.0278,1.4779651,-2.0068182945251465,False
Brox,ENSMUSG00000046836,1,183297269,183276352,-,-0.0228,0.63858503,-1.0581486225128174,False
Mia3,ENSMUSG00000056050,1,183369553,183326725,-,-0.0814,0.6523359,-1.1250743865966797,False
Marc2,ENSMUSG00000073481,1,184846451,184813068,-,0.0316,0.14099152,-3.210331439971924,False
Iars2,ENSMUSG00000026618,1,185329396,185284726,-,0.0217,0.67554724,-0.6579568386077881,False
Rrp15,ENSMUSG00000001305,1,186749358,186720978,-,0.0713,0.20532714,-0.3282616138458252,False
Kctd3,ENSMUSG00000026608,1,189007841,188971095,-,-0.0055,0.79865706,-0.5746105909347534,False
Cenpf,ENSMUSG00000026605,1,189688086,189640606,-,0.1974,0.033631355,-0.12630975246429443,False
Smyd2,ENSMUSG00000026603,1,189922363,189880492,-,0.0943,0.20567894,-0.23775625228881836,False
Flvcr1,ENSMUSG00000066595,1,191026158,191005847,-,-0.0064,1.0443037,-0.908994197845459,False
Tatdn3,ENSMUSG00000026632,1,191062932,191045826,-,0.0226,0.33289552,-0.529629111289978,False
Atf3,ENSMUSG00000026628,1,191218039,191170296,-,-0.0184,1.1782659,-0.28417110443115234,False
Nenf,ENSMUSG00000037499,1,191318194,191306789,-,0.0819,0.122731365,-0.6174123287200928,False
Ppp2r5a,ENSMUSG00000026626,1,191403272,191351975,-,-0.0256,1.1032404,-0.7320622205734253,False
Dtl,ENSMUSG00000037474,1,191575544,191537356,-,0.1749,1.2420517,-0.6434173583984375,False
Traf5,ENSMUSG00000026637,1,192092559,191997205,-,-0.0138,1.432729,-0.9265367984771729,False
Rcor3,ENSMUSG00000037395,1,192138062,192098546,-,-0.0359,0.16793463,-0.25865769386291504,False
Utp25,ENSMUSG00000016181,1,193130272,193091104,-,0.0153,0.89023143,-0.6202389001846313,False
Traf3ip3,ENSMUSG00000037318,1,193201703,193175453,-,-0.0704,0.92511773,-1.4839351177215576,False
Hsd11b1,ENSMUSG00000016194,1,193264075,193221634,-,-0.0596,0.75310767,-0.7508898973464966,False
