gene_name,Chd7,Ctrl
Slc27a4,1094.8891270191864,1058.2708056908293
Gm454,0.1689503912267267,0.0
Ddx47,1232.234423449175,1352.1632356366601
Galnt6,2065.2096048086337,2210.4156962878637
Opn3,11.398592845814328,8.352222901650647
Lgr4,6.690195756312977,4.174849443983285
Cerk,754.0090745860703,651.8239064711
Tlcd2,64.60837276012747,59.650786560875666
Adipor1,1939.0493149215265,2073.7402201203267
Acsl1,130.41498846336756,115.56066697252815
Gm47791,0.0,0.0
Vsx1,3.5988908860158655,2.8153251946258067
Gm16250,0.0,0.0
Olfr1066,0.0,0.0
Gm19257,0.1302676135165255,0.0
Ins2,0.17009387042373336,0.3478829649525133
Olfr1069-ps1,0.0,0.0
Gm17764,0.0,0.0
Gm48628,0.0,0.0
1600012H06Rik,383.55070236701596,415.4843013451703
Olfr1070-ps1,0.0,0.0
Kng2,0.0,0.0
P4ha3,5.968709576400239,4.881405845867554
Olfr228,2.762806965699357,2.5135701219637934
Gdpd5,233.41573665295417,176.20696205202333
Ifi44,64.42113142182286,61.4197177341328
Olfr1073-ps1,0.0,0.0
Olfr1073-ps1,0.0,0.0
Taf1c,442.20546622008214,445.7930254764223
Wdr64,0.0,0.0
Olfr1075-ps1,0.0,0.0
Gm5023,0.0,0.0
Gapt,0.6344594598807517,0.33811558211260334
Olfr1076,0.0,0.0
Gm20651,0.0,0.0
Dnttip1,376.55581184636475,367.0417266059897
Gm47618,0.0,0.0
Setd1a,1069.1977672258097,894.597721729053
Gm30191,0.0,0.0
Chst14,45.78365943160035,53.44241825666953
Gm47619,0.0,0.0
Il17ra,5542.778901095375,5662.930435589721
Dnah10,23.95800623265347,8.183315821695157
Gm4968,2.53682697640739,3.5705761712567337
Uqcrh-ps2,0.0,0.0
Gm7308,0.837756916022665,0.38677782846373
Gm28266,0.15144831760587582,0.6890444496347233
Cacnb3,81.63714409016137,74.78993468335948
Gm47055,0.0,0.0
Gm5419,0.0,0.0
Tnfaip8l1,480.92828376756137,527.0794095973894
Dtx4,65.88633530668845,65.71302001967456
Ccdc32,295.1282008483225,314.92375221701735
Kcnh5,0.0,0.0
Pcx,58.32145743572255,42.09779297513084
Tmem121b,1.2638737708953685,0.0
Dnaaf1,0.0,1.1154934024832701
Gm45658,0.0,0.0
Gm9392,0.9118732946156785,0.0
Gm19855,0.0,0.0
Lman2,4535.263149091489,4520.111285017997
Lrp10,5010.5118554303335,5051.184411585859
Ppp2r3a,63.426461048448466,68.11306866842382
Gtf2h1,1218.7159129975,1237.84778160478
Gm49388,22.752874126532873,20.559228022917136
Cyp2d41-ps,0.5040295491583701,1.01544672558447
Zfp1,140.46669712170117,142.5440373549093
Pigp,76.16599492449235,90.5813617572828
Exoc7,852.8700150160365,890.1241076140008
Rps13-ps4,18.694601562692664,9.9410605662621
Foxl2,0.0,0.0
Entpd6,655.7017802467402,663.9045881873184
Pglyrp2,1719.1954695582683,1560.2671825384969
Tbc1d22a,1036.293407330995,1159.8187594388166
Mpc2,483.8728390423562,539.4780973674054
Coq7,110.29763786165148,117.30429972960617
Gm13542,2.2792348097203683,1.76585083303717
Gm19183,0.4790414763856037,0.73317999432896
Alk,0.0,0.0
Nfatc2,2395.0801455635483,2007.7587453539666
Gm11437,0.1302676135165255,0.0
Tfb1m,262.8004815802718,246.51653576006
Fam111a,2889.5358433868896,2821.96509276786
Nagk,141.85173143417947,135.14413351305532
Hdhd5,2190.8660031459854,2285.3802701138197
Gm44571,8.851841202099916,5.532908991816384
Gm7290,2.74147458182232,2.5459265976594097
Acaca,2149.8157125788503,2338.8542897358566
Bpifb6,0.0,0.0
Pou2f2,577.1883433556409,590.9061946567977
Klhl35,7.1123093655424965,5.864192325626983
Tcf7l2,5.73716706808311,6.101314771000176
Gm7043,0.7706894434261174,0.3857034521430267
Tiam2,31.181134044235733,34.296899889464726
Mydgf,895.2969634944496,864.9404347727456
Capn11,3.3496281398034284,3.0922048062732927
Tjp1,13.202288819990558,18.537436323211463
Ankrd13a,4386.904021673437,4607.530341171717
C2cd3,3059.3436508251502,2903.5610067633766
Gm16274,1.267098867380065,0.0
Th,2.365222160598743,3.2300385981305433
Gm6545,163.95565952742,110.84472144395077
Gm47058,0.16919567971288332,0.0
Slc1a3,59.91736625698089,39.08387689387817
Gm28883,0.0,0.0
Tlcd1,92.30600494413574,78.4478765754065
Ube2c,1640.9266511263602,1643.0473201687
Rps3,17679.5186785269,17680.662497051468
Alox12b,0.0,0.0
Golga4,3442.2956921487616,3472.97263021431
Gm20392,0.1719671877665667,0.0
Gm10074,0.0,0.0
Gm20545,0.6827266908331281,0.0
Hif3a,10.292842383849047,9.592520983512598
Gm29402,0.0,0.0
Tas1r3,53.99817665428568,61.960675644299236
Gm18604,0.0,2.0946068976768966
Gm20391,0.0,0.38257180296667
Phf5a,927.6387817936851,929.3702641765418
Gm4252,0.0,0.0
Gm6493,1.93942860969433,0.34919708814058
Slc45a4,306.2202697095733,338.0730709586264
Gm6633,0.15238853818954734,0.0
Dvl1,769.9053265464628,792.4138047551743
Clec2h,11.893884677672617,11.220029602122509
Car4,0.0,0.0
Bdh2,8.660260882822422,5.73169900487742
Ube3a,2258.4629758266997,2400.9956368315666
Mtap,621.8517049444852,595.1343443502705
Gm15036,0.0,0.0
Nsun5,202.08574798522486,213.507054679714
Tnnc2,1.3951429775517006,0.2629267066144853
Gm15310,0.0,0.0
Bpifb3,0.0,0.0
Oas1f,0.0,0.0
Mrps12,332.88494091507613,333.82529407713633
Kansl1,2878.9656095705,3066.426615639317
Vps35,2399.241304691115,2423.3726771071065
Tor1aip2,2327.0331170657832,2218.2511520062303
Gm7583,0.16913328137322833,0.33741891716358335
Siglec1,32.451475617351285,22.21045318289347
Aldh4a1,236.0879108247235,242.4973982664043
Gm26963,0.0,0.0
Eaf1,1144.4991560732526,1104.192553633125
Clmp,0.14452557818251233,2.5289156996337034
Gm49465,0.0,0.0
Gm12607,0.4686097295589872,0.3387048495353467
Cyp27b1,1.8006652652784385,0.9878093849436067
Tlx2,0.0,0.0
Gm49467,0.0,0.0
Wasf2,4255.855291156248,3594.1579979188396
Gm44666,0.3218267333184662,0.0
Tgm1,35.10375874213212,31.780317665747564
Adad2,0.0,0.0
Rpl23a,11783.799846815617,11577.748551443632
Mettl6,1405.199054501955,1514.8028204957366
Gm18935,0.0,0.34972973342859665
Tas1r2,0.0,0.0
Git2,3724.006909810705,3878.4492540573933
Pom121,726.373566516609,709.3820900380642
Cyp2d26,7.258152356519457,7.408777273219225
Aldh3a1,0.0,0.0
Sel1l3,12.51864305760517,10.955579126437824
Gm18825,0.0,0.0
Gm44074,0.0,0.0
Gm21969,2.80266528008378,3.0619445339120297
Igfbp3,1.5153338791843762,0.67543643748933
Pkp1,0.4711626089012366,0.0
Gm49680,0.0,0.0
Fam184a,30.910813908353116,28.496364996540134
Ascl2,0.4220264682754688,0.6026449005521103
Gm18168,0.0,0.0
Gm49435,42.67365838660203,32.231285116502
Iffo2,237.46757622675548,285.6639592248973
Gm17137,7.3138135432646285,9.16857381112532
Wdr26,3823.0794884225547,3869.0542107368606
Exo1,829.8659977911069,657.1728411134446
Gm39147,3.2521679965297934,7.375490033341023
Xpo6,4420.663941902431,4624.700527471373
Gm19087,3.33934208215106,1.7586338930779732
Dennd4a,4698.827622373785,5475.876291674357
Tmc7,0.7512904163100539,0.3375131986287667
Gm8941,0.0,1.0346493239694465
Tor1aip1,2302.36363581502,2121.6788826569
Lrfn4,15.77415287102375,12.7917397884942
Upp2,0.0,0.33729447911507665
Slc12a3,16.039330621932866,20.667317139195564
Grrp1,0.1719671877665667,0.0
Tulp1,416.1242487723403,616.1674570875483
Nsl1,565.838911063094,517.1362796581543
Naglu,125.82759603479184,151.981217264597
Pbk,557.5224968286565,494.48996372239003
Nxpe5,27.1462318116938,27.508516299354667
Orc6,935.5308914508778,874.4263723513135
1700001O22Rik,52.27042559635865,52.506398790597835
Prss35,34.36972329750245,22.5390418246597
Pik3ap1,4958.669343520323,4766.80025683219
Fndc5,12.524447987776957,8.719546558946142
Tspan32,1010.7906920971272,1265.4361349968667
Dpp9,1512.2746411648184,1549.3938437555432
Batf3,1.6055961777693468,4.169110571604114
Ypel5,1510.0688680705334,1401.3047412448268
Plk2,86.81192663618596,59.529570049413934
Cldn20,0.0,0.0
Mki67,45197.45938500469,41098.078317534666
Gm49221,0.0,0.0
Dvl2,517.2002323683334,508.05346681907366
Olfm1,15.222441300305057,7.569636397066488
Hook1,407.55974942958596,357.892595089834
Ppme1,635.9919255014769,680.4507067090593
Arrb1,250.95416195592585,309.100044029712
Ighg2c,16.469296935522028,14.701669816795397
Gm21983,1.3218542972243266,5.926763216445447
Ubac1,531.4048045125984,550.8899842364757
Cyp2d10,0.16919567971288332,0.0
Tgif2-ps1,0.0,0.33729447911507665
Col16a1,0.13036672939256452,0.34946383913895
Mia,2.2844843127099113,3.146808008749377
Gm13559,0.6395671848182741,0.0
Cdkn2a,26.6345359031274,25.415420871757135
Pygb,2844.8661037595866,2768.5240647554433
Sars2,468.2521264094448,422.88936637226305
Kcng4,0.0,0.0
Zmym5,848.702210335186,867.5723872110551
Gm4952,0.9814751038513476,0.166229080508634
Rab4b,940.3852113677367,887.3180731259544
Gm45308,1.3671769157439408,0.7714592979918867
Bpifb4,0.0,0.0
Cops8,846.0758194655888,921.5793978872988
Tcf20,5899.048031639458,5938.771623338576
Gm8128,0.0,0.0
Hsd17b1,0.13006655881234666,0.3378158632613067
Elmo3,76.56760759836004,71.83558283572833
Cdkn2b,7.200557472957688,7.675854970791986
Maf1,1691.3534069032269,1804.890271142717
Gm9788,0.0,0.0
Smim20,403.06202114388,396.48988176403435
Ucp3,5.3926176661873555,4.80893945632337
Gm18908,0.0,0.0
Gm44795,0.0,0.0
1700034J05Rik,0.3376971698106033,0.7325687336817833
Rpusd2,118.95206170840903,103.50013350510592
Gm45439,0.0,0.38257180296667
Gm8130,1.1226611479807318,0.34083148846852995
Rpl35a-ps2,0.676782718851535,0.0
Ccdc7b,40.37627556493582,34.581320732230964
Ctrb1,0.68857395751367,0.38478239261124664
Gm8146,0.0,0.33729447911507665
Gm9341,0.0,0.0
Fam71a,1.4557098137411717,0.33787643084773666
Gm35876,0.822919322125672,1.0310120691612266
Rem2,19.10181796565527,18.58260483390247
Bpifa6,0.0,0.0
Rpp21,364.92167999041567,390.5196609981487
Gm6212,0.0,0.0
Hs6st3,0.0,0.0
Ppfibp1,151.66188805200065,172.59910489693868
Gm6087,0.0,0.0
Irf3,1546.6066559689868,1523.17104860781
Mrpl45,523.027980444516,491.0254689971886
Coasy,315.3592930427812,310.26721391630497
Msrb3,5.24323056978326,1.24778802993378
Bcar1,67.75531343117383,56.776954359339605
Gm14283,0.0,0.0
Gm48985,0.0,0.0
Gm14304,0.0,0.0
Gm16539,0.0,0.0
Gm11594,0.13072187294284096,0.3485144201493733
Ccar1,2198.52892594563,2243.31331461691
Maff,77.69851396150041,74.70169953931027
Gm16547,0.0,0.0
Glyat,27.90092344179685,26.63694330409427
Gm15578,0.16919567971288332,0.0
Gm11439,6.699328818900656,3.3574218096526067
Gpr179,7.101224292693765,5.99051119359152
Cnih3,4.439967081330818,7.311418362918864
Gm11440,6.398796757165095,5.44349525799957
Slc9b2,113.21352565013973,99.5005524988624
Rpl13-ps1,11.24171135319858,8.700276582562843
Usp32,885.6136351382942,763.7521198817575
Trim39,1157.9459588586951,1219.5304777403564
Negr1,1.7320885036762916,2.793296649268447
Socs7,704.2833108130526,717.7478927901084
Wdr41,224.3676367602565,218.775058052634
Snrpn,4.518019371090882,4.539999035532483
Gm49879,0.0,1.37114484288933
Gm17136,0.3205406899051593,0.3856077915601533
Acadvl,1093.9346093184133,1138.9886584613298
Gm38100,0.942548973417657,1.94241356287876
Gm6553,0.0,0.33729447911507665
Fem1a,1344.4501670356901,1333.7811501855901
Gm7626,0.16919567971288332,0.0
Faim,498.1209489212443,533.078921260618
Klhl12,736.6792798584171,744.1147529815516
Oas1h,0.0,0.0
Tafa5,0.0,0.0
Gm5904,0.3409230195649517,0.0
Pold2,607.7921865864517,603.2112548305226
Gm9347,0.172187517222445,0.3492822226966133
Dusp27,0.0,0.0
Ubxn4,1535.7540834674717,1648.6750890343535
Rbm8a2,10.24743264404546,8.42818677221943
Arhgap23,63.32177618301614,47.94097420424246
Mgmt,3.4042652539760776,1.4192877751997501
Pld5,58.016494014936136,54.18405567348776
Marveld2,106.16012387509646,96.02635260685419
Wfdc1,0.0,0.0
Efl1,650.9571375569243,695.5411074998987
Gm45499,0.0,0.72001602680089
Snx21,14.85720250528665,17.12379431460831
Bpifa2,1.9595368497017152,1.4660026306194502
Snurf,0.7094107476645833,0.0
Prpf8,8964.215729178271,9034.432106631137
Gm38393,54.792971664056495,55.94168424433976
Mlx,955.9133830960678,959.3714452614444
Oxgr1,0.1719671877665667,0.0
Acot8,464.18859560726486,440.3457362899207
Cpne1,2463.533145715092,2558.5339640990737
Aebp1,5.203947044836534,3.77261341020179
4933428G20Rik,0.0,0.0
Gm20167,0.0,0.0
Ccdc34,295.41466028885037,302.4523697404067
Phf20,1054.4948003431134,997.6476503090453
Ccdc121,0.0,0.0
Bcl2l12,268.58369993564185,259.05910040444866
Psg16,977.0788120772226,964.631132872175
Gm17807,0.0,0.0
Gm48349,6.3838864077483946,6.051287351221524
Gm6750,1.377524471656236,0.6867005818190933
Fbxw21,3.9940550354639837,7.413671840233537
Lyve1,0.4318062777534463,0.0
Lbh,1868.0408035149133,1748.8085350587035
Ptprn2,0.1302676135165255,0.0
Sec22c,330.45181103648815,352.203559237585
Idua,228.01398621012967,195.78218799070933
Renbp,87.66027679198517,79.01440964962033
Stx4a,369.2697132037119,404.3746694487213
Iscu,400.9721982803197,407.02716853918065
Ankrd12,1495.112387033615,1594.0532585171768
Gm11660,0.0,0.34972973342859665
Gm21850,0.0,0.0
Gm45219,0.0,0.0
Alox8,79.13385952042398,85.55940080107047
Ddx23,1942.1648764318434,1965.5640430159335
Gm44917,5.07401138743239,8.173753324724883
Slc4a8,368.00646102202603,378.62508920450404
Mrps34,275.01677219723297,313.861271338095
Gm27475,0.0,0.0
Ticam1,212.95023090431104,256.09838677334534
Gm9411,0.3388397177411017,0.3483080534667067
Ighg2b,7.266176626566316,9.406849197920913
Gm6741,48.78229024911001,50.83982570672353
Gm49988,0.0,0.0
Gm49989,0.0,0.0
E2f7,995.4351191987697,875.1238631737937
Zdhhc25,0.0,0.0
2610044O15Rik8,441.77345385086215,421.9801255763213
Eme2,512.6436828486411,553.1931470181551
Gm48145,0.1719671877665667,0.0
Plin3,480.2168155117738,523.8169463304293
Gm37944,0.0,0.0
Zswim3,143.783588107175,139.17252158688666
Gm48906,0.1689503912267267,0.0
Gm8983,1.3535342655054083,1.40005598138787
Herpud1,1061.4516787998448,1029.749562601185
Gm49990,0.0,0.0
Pcgf1,152.13100318415434,161.99067586449166
Ighg1,0.8453875642482883,0.34946678769115996
Ifi44l,0.0,0.0
H2-M10.2,1.3240346200203883,1.8278526296308932
Spata25,1.8862757496126117,2.044602835621395
1700125H20Rik,0.16922300916437336,0.38251001776629007
Gm43631,0.0,0.0
Lrrc29,93.06502848849168,92.36473001384475
Txn2,570.0697149361611,630.542144565604
Cfdp1,705.2084254412543,738.356890890178
Hspa12b,18.964549170009402,25.276652680090205
Zswim1,163.08103917037835,175.80018317782933
Cdc27,2213.1208273220936,2372.5795168917034
Arrdc5,0.136964106402903,0.43910802848703007
Spsb3,935.785994643732,930.131377179132
Ppp2ca,6192.759498496495,6354.9342251846
Grina,734.0259881763322,783.433280465994
Gm48119,1693.5280308882866,1687.8467279150366
Gm13937,0.0,0.38257180296667
Trnau1ap,397.6203343564452,437.559930944027
Sgsm3,127.14892724159368,122.96658694934371
Stx1b,28.258619451356704,23.8118229519178
Oas1g,66.87257740203223,51.637877955584166
Lct,31.606854961845723,17.7151445658079
Gm49925,0.0,0.38257180296667
Gm13981,1.0930022360067422,0.3874728498261934
Gm21399,2.6517712295123763,0.38537001608609
Gm15403,0.0,0.0
Spred1,258.70696045026335,148.553940318835
Gm47985,1.5528024075344782,0.34889060098856
Gm49992,0.0,0.0
Gm49993,0.0,0.0
Gm8947,1.5361619889782219,3.512957620807237
Gpr20,3.155861717666538,2.489574936174447
Dgkq,617.0465122607094,684.5345046119729
Hhat,205.7897580344163,218.7905617021157
H2-M10.1,0.0,0.0
Gm47995,1.35576466637155,0.0
Gm49994,0.0,0.0
Gm19145,0.0,0.0
Cox7a2l,3314.882574872605,3546.5467543417503
Tmem170,98.97518890061998,97.31283409903237
Lamtor4,552.8409507727896,558.446782068755
Igf1r,10.47380401404469,8.559143487982416
Aldh3a2,1223.93422578282,1283.57093977252
Gm18186,38.74051537618136,25.536347355833737
Gm6751,0.1686445427312,0.7331091262311501
Adcy10,9.036289924827711,5.893004919225729
Rabif,747.7992918100932,788.1381359355356
Mex3b,230.9182304947823,259.8483289340866
Gm12297,0.0,0.0
Srcin1,301.42112710016517,345.9410258873357
Pde8b,0.665471459975354,0.0
Alx4,70.57589440181285,77.3911828764513
Olfr1442,0.36906833307406756,0.0
Gm27039,0.0,0.0
3110040M04Rik,0.0,0.38257180296667
Gm7287,0.8993186613180667,0.34807306080952
Eif1b,434.35937785375717,450.84030623780063
Gm49995,0.0,0.0
Tcf3,2453.045663868367,2355.8912527642833
Chst5,0.0,0.0
Gm47996,0.0,0.7651436059333433
Gm6112,1.379175999218085,0.72423098836035
Erbin,5618.950406812183,6039.40693492146
Ext2,797.5766653362148,815.7874596854421
Gm21018,0.1689503912267267,0.0
Col6a3,2.110919165922811,0.09163146800285034
Gm49996,0.7617870523854774,1.7232418372299165
Pltp,113.62396150835957,117.75940942099452
Gm49997,0.0,0.0
Gm13560,0.0,0.0
Ccdc148,15.000752234656565,14.688561079161
Psmc3ip,123.78822071776345,105.28676526457991
Knl1,3769.372152784903,3734.929118682476
Rap1a-ps2,0.0,0.0
Tnks2,6745.551399470848,6594.766750184527
Med11,498.69830959483534,529.1376304356569
Foxj1,6.637826480078555,4.584543419872077
Pirt,13.37839105357777,14.482391933212364
Ivns1abp,3945.8837409109615,3815.3263655543738
Gm49998,0.0,0.0
Tmem238l,0.46102398869218847,0.0
Nme3,245.3024347450055,242.186522744871
Fam98b,219.81758743996102,204.95518152758268
Rps11-ps2,3.039332379738075,2.4539584787550766
Paip2b,776.2050212571365,809.7409885015301
Kcnh1,0.337900782453455,0.0
Rnf157,384.4478429468388,384.2880589214853
Gm13557,0.0,0.0
Gm44845,158.32363100891965,154.18241224893498
Gm13550,0.2605352270330517,0.0
Ceacam3,4.662831840044006,1.1154872867168502
Gm7229,0.0,0.0
Gm5983,0.1302676135165255,0.0
Ighg3,4.909159743043326,3.64544781739125
Mapk8ip3,1987.7958058060967,1964.00034254839
Gm15454,1.663421802081608,0.7698666687027966
Cxcl16,6.780085481096163,2.3880490571273767
Gm29376,0.331525399845985,0.6791769283576333
Gprc5a,4.608115464779706,8.73238727170863
Ano10,672.1719094141714,661.5981854234013
Rnd1,58.28017074149352,74.08070637121193
Mgat4e,0.0,0.0
Klf3,4585.406845623853,4614.26939804682
Bbox1,0.0,0.0
Zmynd15,9.389321164117073,3.873776637993173
Gm17421,0.0,0.0
Kif1b,1301.5020560252917,1209.33547962861
Gm7546,0.0,0.0
Gm9134,0.0,0.0
Ebf3,2.2995091923578825,1.7602450678020622
Gm9136,0.0,0.0
Gm5190,0.0,0.0
Gtf2a2,455.4819188720201,518.6603002541341
Ksr2,53.5390105251149,51.43244442195803
Tmem231,78.13745065427862,83.2645463307851
H2-M10.3,0.1302676135165257,0.0
Ccdc65,0.0,0.0
Gpa33,0.0,0.0
Mcm6,8996.842648733083,8287.466374246684
Gm13818,0.0,0.0
Gm39653,6.72153781662987,3.5674319615457697
Dytn,3.4381526487716463,1.72351958307699
Zbtb7a,2214.2070835375134,2491.7714954429202
Spatc1,0.0,0.33729447911507665
Tmem175,395.9483167579968,375.70883483996363
Cd81,33.34008607767861,29.685163287845867
Tmem63b,127.11336110762409,141.93784781268727
Rhoj,0.0,0.0
Tg,36.232483226960966,39.97970028092737
Mrtfa,2709.2620042151084,2646.127884504133
Gm14251,3.198310188490787,2.2531948472012098
Gm12748,0.0,0.0
Adcyap1,0.15238853818954734,0.0
Ldha,8639.386677432716,8335.658992899336
Cptp,256.873923644303,226.47129942188465
Gm6195,0.3382425338053983,0.38869275367142003
Gm14253,1.4540902298324516,10.756801072072266
Klrb1,1.113111466345318,0.9404941488978623
Cnbd2,80.00984942667945,87.55798718973215
Smox,192.6901041625663,222.234995101765
Sgk3,285.4603753905558,236.05359644872738
Dlgap1,10.94812496567502,8.039675125477212
Fgfbp3,8.119075710508776,9.644797963603473
Gprc5d,0.0,0.0
Gm7957,0.0,0.0
Ctsa,3850.7661520659385,3954.068277949886
Fkbp11,85.19154168104913,61.2638705223604
Arhgef28,0.0,0.0
Scand1,477.38863469897257,597.7540508296216
Taf9,129.10409452489105,146.334979506616
Slc26a1,0.523705145277761,0.0
Sirt1,1159.705839255141,1144.7184399968266
Rad17,687.4618203219479,749.2609988109243
Gpc2,10.922001812018172,11.895067264054033
Gm11661,0.0,0.0
Gm11663,0.0,0.0
Ubald2,1467.6622374010615,1526.3772129409465
Kcng3,6.8917009360147725,12.029826714267264
Slc24a1,0.49028404649156504,0.0
Myl4,98.06271463259121,111.59026775157186
Tmc5,65.00838008074754,54.928651090976565
Qrich2,6.266631814733347,7.462915686798637
Cecr2,80.85956201310735,83.52001234310647
Atp9a,14.568096529127814,17.9204524530158
Tyro3,250.63962150298588,240.16272151062
Prc1,4292.867077885251,4303.135170029073
Hic1,110.32951806371072,110.53893114312824
Gm5312,2.687945065051192,2.7564131719230467
Ak6,831.4389773588192,908.028039407622
Gm6342,11.231263235432898,9.367362979424295
Mrpl14,103.33586144507676,105.15324432194195
Ppp1r26,5.182945435218671,3.8728691055637263
Rgs14,1415.6066487702117,1468.2509963200864
Gal3st4,0.0,0.0
Prpsap1,756.0871935985662,850.9180165648007
Gm29803,0.0,0.0
Ovca2,433.708055877342,414.645734903211
Ighd,13.71873667324949,8.049116218054554
Dph1,151.99082652072016,156.59508242897732
Zmym2,1496.5983126444833,1577.7632341433666
Apc2,21.01862140823769,20.86303319860566
Map11,827.152996185043,787.7835589518196
Itgb3,1043.6055494426246,1085.4037549512818
Pam,116.80585393478673,146.54715827734833
Abhd12,750.7587872430676,728.1990615406011
Sla,10058.383688957889,9671.85454147884
Ints3,1241.0785654830784,1173.2718941348867
Slc9b1,23.965674509638248,30.068807611845198
Fibin,0.0,0.0
Arf3,1633.3076194499517,1782.8406272018067
Arid2,2226.546263311027,2015.7459664240034
Rpl36-ps1,0.0,0.0
Slc47a2,0.1302676135165255,0.0
Gm43720,4.582777497678214,7.30832957948364
2310011J03Rik,684.9266226951945,717.8945665503746
Tpbgl,3.2687673725355815,3.256035215452327
Neurl2,17.839472408712982,23.26336042152583
Fam234b,411.29186663119384,335.0168004578164
1700007K13Rik,0.0,0.0
Itpkc,201.9381016730515,253.21199094830934
Rab34,171.5654435629373,148.97806419094866
Gm44703,0.169356020682335,0.33697513927965667
Fhod1,560.7707374851939,614.4864703450079
Sphk1,7.739406399800562,12.264837353094196
Nfs1,704.4265821735444,685.3326718871504
Tssc4,271.7573947688215,279.177598356867
Gm9311,0.16921124367846832,0.3825366142035267
Sbk1,1837.6254467571882,1952.2602364327597
Tmem119,0.352220280417275,0.0
Gm49772,0.0,0.0
Gm45514,0.0,0.0
Lclat1,168.79242221086568,168.822954700008
Olfr1443,1.3778053848677434,0.43220826104501336
Gm17841,9.295734922879467,14.125707561569001
Snrpa,808.016610393062,821.3437995083201
Akirin1-ps,0.1302676135165255,0.0
Appbp2,1509.3335391137434,1482.964066477777
Eef1a2,0.0,0.0
Gm19931,0.0,0.0
Gm3531,8.262790345508948,13.652002383577416
Gm10155,4.6704694096304396,5.9320720527208595
Ap3s1-ps2,29.122107161877,35.0631629548468
Gm45032,0.0,0.0
Nrl,25.18656884012633,29.788411699771533
Psg29,0.507602802381065,0.6990387128904167
Tmem208,492.88432880587055,446.2408637295527
Gm43907,0.0,0.0
9430038I01Rik,142.22937986185,146.34854892919333
Spef1,94.79656007914922,101.13018593906133
Lat,6837.344362495307,6206.342457903783
Gm1123,5.658235329117378,6.842178753673033
Gsg1,0.180256596166015,0.0
Trpm5,0.1689503912267267,0.0
BC024978,122.80521513569262,97.92288339061405
Csnk1g2,2411.8438378121195,2629.98703668706
Rpl21-ps9,0.74563718112354,0.0
Nlrc5,14705.724025485752,14362.482887735934
1700001K19Rik,6.8431827405080385,3.607065660910447
Glrx3,1357.4039718093516,1316.0550094665466
Gde1,527.9024468429781,491.02119718789163
Mdh1b,0.0,0.0
