"","Cd4_1_1","Chd7_1_1","Chd7_2_1","Chd7_3_1","Cd4_1_2","Chd7_1_2","Chd7_2_2","Chd7_3_2","Cd19_1_1"
"ENSMUSG00000000600",2832.72979515612,2853.18921822933,2969.46567218795,2759.40430648941,3145.16435453869,3514.11336160743,3020.17436097325,3489.18098367314,3337.60741689317
"ENSMUSG00000000605",1972.15942549294,1819.56003413406,1859.14083770426,1877.41976265426,2075.30993173985,1961.7493820356,1860.67672238987,1946.66733982226,2124.90303456484
"ENSMUSG00000000606",2.29748925587894,4.32364719317244,7.09083403202429,8.2532539109971,7.33654585546676,8.12908563446434,3.65496401574049,17.1987667870079,9.11698436704996
"ENSMUSG00000000617",6.17820712705937,2.90545075402002,1.81515708387297,4.62234502689903,0,0.910847733204382,1.96572787346663,4.20364479963438,4.54037999432211
"ENSMUSG00000000627",421.895133855119,259.751384321585,230.443273239369,325.360503752974,341.680401078774,225.554268301448,209.40658799983,259.554443892102,324.148701623619
"ENSMUSG00000000628",1049.31179561558,844.222926195312,739.612290427161,841.175038364289,890.689030503954,783.243938817451,839.072773371472,792.818165057185,992.728030923226
"ENSMUSG00000000631",2497.40302098482,2667.64277107427,2667.27161309394,2431.76065116697,3053.34447432412,2450.88508827188,2604.93419135867,2815.18750614239,2476.97170370515
"ENSMUSG00000000632",8.04811573637865,9.722799069107,15.184226446749,16.5042574234566,5.23508003707951,11.1876297683664,12.7844679409113,25.8030791248629,20.2813408059646
"ENSMUSG00000000673",735.869794340608,674.648725310807,615.134086271698,720.467798545276,885.978917073876,578.799399822924,652.324080785281,684.429672267335,645.038526275064
"ENSMUSG00000000682",9934.64377681235,10924.8490717276,9842.15256844461,10798.5460471748,11498.8247834748,10132.1772204314,10026.7618052745,9926.28078710363,11400.9762445337
"ENSMUSG00000000686",70.1123612893011,61.5898015607227,77.9645485181549,59.8308129955498,81.6964412710278,59.9871993019971,97.7311653284214,57.8575561291747,64.876160058123
"ENSMUSG00000000690",0,0,6.07412634895964,2.06351888599989,3.14096589359231,0,0,3.91086243058355,2.02933511012428
"ENSMUSG00000000693",5.9672443517312,2.66722704481726,4.70913990546425,6.61887359052079,0.658143909796369,19.3369225581734,0.901886684805953,9.58986122755732,0.999909355474021
"ENSMUSG00000000701",0,0,0,0,0,0,0,0,0
"ENSMUSG00000000706",3.44698460316029,3.24227784813136,3.03839984877619,7.22134759638181,5.23904126207357,4.06547811855246,3.65439053040684,2.34540022985181,3.03980821998072
"ENSMUSG00000000708",1399.01855738288,1288.55640884617,1026.02795413856,1067.7025111016,1355.67846447242,1638.12066999201,1253.50146818303,1455.23615879336,1359.46741439549
"ENSMUSG00000000711",1038.03585924369,1073.99349228072,1102.11464911147,1041.31873027566,1294.54190673287,1050.59803155293,1069.0788859085,1119.40472496222,1128.47069340618
"ENSMUSG00000000724",32.2317508004245,23.7480642008244,32.3614585377322,20.6263066651924,17.7736655831359,28.5143214256232,25.5464774972572,29.7206771936022,27.4208927999507
"ENSMUSG00000000730",0,0,0,0,0,0,0,0,0
"ENSMUSG00000000731",21.4407400003344,15.8064378368991,16.8703400384645,20.0365394736013,7.02040920716531,17.6842404436232,12.8105977836454,17.8905471302028,13.179416614249
"ENSMUSG00000000732",215.605994002688,247.234935966995,358.850538934684,222.103849934821,173.877473638646,220.091978330061,410.619229165138,234.80259048874,193.148874254403
"ENSMUSG00000000738",1385.38424182301,1263.83969231943,1304.44304347601,1397.55026414899,1144.16785068867,1102.58981050733,1145.57299707327,1069.93169434135,1025.47926528296
"ENSMUSG00000000739",86.1645770998245,78.9013819931753,84.0702232044058,74.278091333781,84.884151923374,101.62444681529,80.4033390763529,122.739426010596,89.1549456346485
"ENSMUSG00000000740",13663.4275038542,13493.7699932319,14139.5448306091,15040.6746542203,14368.299508357,11360.4246610125,14618.8520629259,11830.299678333,12800.9760988238
"ENSMUSG00000000743",1737.07501999499,1793.65387630131,1806.34889079695,1852.88213123351,2218.91015679092,1776.40192660958,1858.64633081024,1659.39682856599,1813.85835813861
"ENSMUSG00000000751",6304.64575784766,6168.17280719239,6237.51795671955,6121.13454000262,5056.13465482174,5379.64744839063,6188.44603697047,4638.34279649001,4830.14621099987
"ENSMUSG00000000753",0.940978600875209,0.880302100074548,2.87745483236914,3.42599453508995,0.960821608384284,0.94006294385009,3.35698355634254,0.638607360780276,0
"ENSMUSG00000000759",1915.49209667301,1462.81313608896,1544.79664692386,1745.69393343225,1525.43111470095,1514.96544546429,1566.46651102915,1755.56772074146,1794.02467715344
"ENSMUSG00000000766",4.4024492624637,2.07629476654648,8.47724343861681,8.5296350774181,1.85505235402912,1.22603336482598,2.90854232616559,7.34323557043138,4.48510596870345
"ENSMUSG00000000776",187.36867913135,230.861574898672,167.976432396574,268.189955345157,217.514001290239,174.09726267035,255.175706646557,236.584304797403,238.479922404665
"ENSMUSG00000000782",386.167650538809,831.089981085515,542.533053267269,718.433194723239,1092.35684267947,1151.56657831965,910.738999556334,1302.05292697058,983.023988345847
"ENSMUSG00000000787",4966.71442043886,4960.20896693511,5176.50671936243,4859.79045486563,6097.70380148906,5755.00652274152,5620.56017212496,6291.33686498043,6595.35010945353
"ENSMUSG00000000791",1545.08693960656,1886.95172216908,1665.75572249682,1517.672733824,1365.49723672263,1296.63922069012,1312.29187564614,1292.62462387791,1053.95434629971
"ENSMUSG00000000792",8.0445617951525,4.32248085098202,3.03791751692893,3.09476563259851,5.23781192729992,4.06633124204178,3.65386763131084,8.6001812736953,2.0270334996169
"ENSMUSG00000000794",0,0,0,0,0,0,0,0,0
"ENSMUSG00000000804",745.381723230235,998.444152512741,698.665948155973,965.845085247505,684.719327401174,879.875218000154,727.501376237501,1043.35003067589,861.155309013863
"ENSMUSG00000000805",0,0,0,0,0,0,0,0,0
"ENSMUSG00000000811",8.54830542115829,6.01053830425265,1.07557899865958,2.86897227812034,9.71087815316215,1.08025517663233,7.62119270380564,5.81444783645627,2.15408453193111
"ENSMUSG00000000817",1373.17251989977,1549.95811291234,1570.70109502499,2003.11270711784,1754.20441739507,1802.77179031068,1978.44400254196,1672.61530028269,2612.14362245583
"ENSMUSG00000000823",420.511133564543,542.398845922031,547.930637076326,566.612882617294,636.09913837845,480.963228697533,603.480903297135,682.575288118557,720.936230590001
"ENSMUSG00000000826",3688.97594084552,4005.28627273396,4037.89117995564,3755.0354027152,3941.67222605798,3704.05706291032,3743.98257869108,3953.42286254785,3644.99678817637
"ENSMUSG00000000827",815.673561185032,798.858801883309,818.307622626229,825.799000199782,801.98547361787,706.350302976424,817.539046521252,737.821624150964,828.158673215285
"ENSMUSG00000000838",1489.25147164806,1515.99808175454,1705.34339315594,1541.62447980697,1163.78741644232,1710.07988203574,1567.43430038987,1679.96314905556,2012.51385483181
"ENSMUSG00000000861",9.21176660702001,10.8500001114412,12.1350401224365,15.5058276716641,5.24540771249549,8.09311566399188,10.0407497800398,14.8275972136459,8.10248053075562
"ENSMUSG00000000869",0,0,1.01370234736036,0,0,0,0,0,0
"ENSMUSG00000000876",332.107121077244,365.28592627979,409.528179576216,384.914880815622,416.816382363946,392.441846671487,413.442300543367,382.701314039384,324.48194088957
"ENSMUSG00000000881",120.053885084806,64.3433201192944,44.8519135107739,39.4816267221479,104.653624005722,114.636759441247,56.2047454081657,75.6674919430267,52.6003457218802
"ENSMUSG00000000884",113.978046627628,157.695893456185,142.150630582501,163.503553059422,119.636041659817,85.6595863577431,96.1700889683871,116.943702485268,87.9003640780671
"ENSMUSG00000000889",0,0,0,0,0,0,0,0,0
"ENSMUSG00000000901",3.44893981587377,5.1855270129783,2.42951004784875,7.42678891170267,13.7544033480239,7.15149526482567,3.28746782643347,1.87652081905414,14.1192593100984
"ENSMUSG00000000902",1255.06519498947,1240.84656143255,1272.72072107286,1453.93975938449,1050.22808883495,1026.06777249326,1157.1567325152,952.364652613564,1044.4571567267
"ENSMUSG00000000903",1.2145707151578,0,2.11596392746011,0,0,0.880137321446692,0.954854570092045,0,0
"ENSMUSG00000000915",5128.28587803105,4666.67774534956,4274.39294418034,4662.78341271605,4983.58304164322,5054.04058974796,4583.25148856793,5101.70930449684,4284.48134169111
"ENSMUSG00000000916",236.04109005468,144.016170046832,213.516615399678,203.63206048151,188.291473704621,187.590902017214,263.401723405609,200.357016560506,216.188600279841
"ENSMUSG00000000934",48.7278790332579,74.2404923754271,68.4212500558637,88.3166208289598,59.4385329828898,31.182849458629,60.9011981962963,46.5237488263155,67.3008744816553
"ENSMUSG00000000938",0,1.08153957699609,0,0,0,0,0,0,0
"ENSMUSG00000000942",0,0,0,0,0,0,0,0,0
"ENSMUSG00000000948",51.7641616653261,42.8292282246991,66.365752542179,56.8316605563613,48.6167071183694,59.9096695823768,37.0882585331125,65.7332605456103,67.4441839493238
"ENSMUSG00000000957",104.836548289823,171.946572044556,179.661569843961,124.969863956993,125.587158686843,123.92763876282,115.838672084298,159.580563062404,130.155184250215
"ENSMUSG00000000958",19.4474510970715,30.6446878783433,6.96433975989292,14.1947763318786,10.0349345134255,13.7689003807596,13.1201884603433,3.13850753497831,6.64974136402858
"ENSMUSG00000000959",973.483685050553,1076.22086327735,1000.76724904805,1035.89181191224,1194.53805888148,1049.29991126813,1089.20125519592,1133.73141436516,1164.44188739005
"ENSMUSG00000000976",1177.53402338662,1124.12671257868,1216.81902314211,1220.3542198361,1249.43716137546,1044.96557307686,1169.11662669307,1213.50507491363,1067.36635021929
"ENSMUSG00000000982",675.407354356807,632.453615150677,768.784232861869,614.400074118735,914.781629250779,912.207003741892,1169.00684112806,1143.38064486699,796.046668699585
"ENSMUSG00000000983",2.29543081780003,0,0,0,0,0,0,0,0
"ENSMUSG00000001014",6.75385425858449,7.66323775521011,6.04932033773067,4.02836955961321,6.54083146880168,7.24625307483453,12.0111387576858,11.5745287726178,8.94032095758406
"ENSMUSG00000001016",1840.2964393695,1806.81270137575,1841.68103086676,1860.00226637509,1447.87101460722,1576.44469229748,1861.66933126918,1547.89016626933,1637.19543506489
"ENSMUSG00000001017",2764.85627410624,3187.05829536895,2926.89485747166,3181.48479544399,3122.90766325122,2793.25933522959,3094.73381506729,2542.56312537415,3172.63864726685
"ENSMUSG00000001018",503.853135284561,499.510426705951,425.724219006878,514.063821773916,578.244466330528,530.904207472543,463.54086046953,522.924599646231,479.059481055296
"ENSMUSG00000001020",11693.8929770026,10555.7185695611,11857.3198810801,10548.050488573,13096.7359258842,10643.2991372077,9871.401035996,10243.0014777198,12312.3980976781
"ENSMUSG00000001021",5.40945246892202,5.12748074195867,13.7871332765415,4.9533986570001,5.93616961135643,6.70074680384788,8.52311404372904,3.44708875619968,9.64204321343701
"ENSMUSG00000001023",2.32921462712682,1.07399530522461,0,0,3.10345427297183,1.0303921121048,0.906704969551817,0,0
"ENSMUSG00000001025",13607.9594328239,11724.2930220656,14293.1195449696,11497.4194579547,14068.9165497118,10471.8302248224,12062.6769125202,9806.64231977602,11320.3368709509
"ENSMUSG00000001027",0,0.700568190854381,44.336892094258,0,0,1.97464128469328,1.77670351658416,1.51960557968989,0.656144041751726
"ENSMUSG00000001029",634.271025630925,570.893895711783,565.4179746916,620.948533936491,672.607834846222,548.121191159775,744.572292253176,700.770108808696,524.148593954802
"ENSMUSG00000001034",331.878615768032,409.139964747335,315.325924938272,471.310249138284,376.749949870225,287.49354010987,435.712910605306,391.72498300083,320.631514218633
"ENSMUSG00000001036",8.8767654275207,8.94917479820716,17.5383092292256,39.838499922824,7.09239780807172,9.5346313703009,32.0284694694587,31.4997037339992,28.1298261183139
"ENSMUSG00000001039",1.73255703004252,12.1402072695783,20.3147633524312,12.9986399979753,4.01170213256885,3.08368286684408,4.90677358285889,4.21601475307253,4.14086957657447
"ENSMUSG00000001052",1084.73121108839,1446.42168985877,1254.97102836028,1386.86532977936,1508.4375709583,1380.68108085043,1433.24272112264,1572.28695236623,1421.01422284476
"ENSMUSG00000001053",432.08764180234,519.036403476283,428.871437271319,404.168270271794,402.035251024604,339.086486178309,417.023645419901,342.389004867791,391.715483431238
"ENSMUSG00000001054",835.158170692035,1060.26686694761,1020.99886485845,850.929070814369,1060.62487072178,1019.81054491866,1063.92013115935,979.356532122311,938.247595684592
"ENSMUSG00000001056",821.202007564278,814.030677963822,907.180831732568,952.501199223035,723.954253335178,650.504631619542,838.362351069198,630.484924364722,665.856413328478
"ENSMUSG00000001062",291.838084351397,281.075194806361,304.811115818568,321.099210211505,335.020696056115,300.041109692329,348.235459070732,338.156438565957,312.199344846773
"ENSMUSG00000001065",500.452566950164,563.161540298294,441.134923610607,589.486838186809,680.880981308793,550.830036397527,565.045526716968,651.512942145542,556.613837890114
"ENSMUSG00000001076",0,0,1.01370234736036,0,0,0,0,0,0
"ENSMUSG00000001082",499.493179153964,504.80894451552,395.060316577028,529.883513612852,477.605845303628,440.212236025175,424.942312814672,450.167782244671,449.133423175983
