Psma2,Gfpt1,Psma2,Gfpt1,Psma2,Gnas,Dok2,,Depdc1b,Dipk2a,Gzmc,,St3gal4,H2-Q10,Pik3cd,St3gal4,Adrb2,Spcs2,Gramd3,Gngt2,Psma2,Psma2,Coro1c,Coro1c,Coro1c,Adrb2,Psma2,Psma2,Vim,Psma2,Gfpt1,Psma2,Coro1c,Gnas,Gnas,Gnas,Hsp90aa1,Depdc1b,Depdc1b,Gnas,Med30,Coro1c,Psma2,Psma2,Gnas,Coro1c,Crybb1,Cotl1,Depdc1b,Psma2,Coro1c,Rap1gap2,,Fbxl2,Smad3,Ski,Jakmip1,Ankrd44,Dipk2a,Gfpt1,Adrb2,Jakmip1,Gnas,Lrrfip1,Cd8a,Usp48,Rap1gap2,Tuba4a,Itpr2,,Lrrfip1,,Coro1c,Gnas,Gfpt1,Gnas,Gnas,Psma3,Smpdl3b,Ndufa10,Jakmip1,Gnas,Cd8a,Pde2a,Nr4a1
Adrb2,Dipk2a,Gfpt1,Dipk2a,Adrb2,Coro1c,Smpdl3b,,Gpx4,Malt1,Klf7,,Dipk2a,2310033P09Rik,Ndufb6,Dipk2a,Slc38a2,Rap1gap2,Ppp1r12a,Psma3,Adrb2,Adrb2,Psma2,Psma2,Psma2,Gfpt1,Adrb2,Gfpt1,Pdia4,Adrb2,Dipk2a,Adrb2,Adrb2,Coro1c,Coro1c,Coro1c,Jakmip1,Ndufa10,Ndufa10,Gzmk,Rab2a,Psma2,Adrb2,Adrb2,Coro1c,Psma2,Gfpt1,Nhsl2,Cotl1,Adrb2,Psma2,Sh3bgrl3,,Gfpt1,Ubc,Ctnna1,Spcs2,2310033P09Rik,Vim,Dipk2a,Fbxl2,Selplg,Coro1c,Cd8a,Creld2,Ran,Psma3,Btg2,Jun,,Cd8a,,Psma2,Coro1c,Dipk2a,Pde2a,Coro1c,Psma2,Jakmip1,Cotl1,Rap1gap2,Coro1c,Jakmip1,Coro1c,Slc38a2
Fbxl2,Vim,Dipk2a,Vim,Gfpt1,Psma2,Jakmip1,,Psma3,H2-Q10,Dipk2a,,Vim,Rap1b,Ndufa10,Vim,Klf7,Depdc1b,Map2k6,Adrb2,Fbxl2,Fbxl2,Adrb2,Adrb2,Adrb2,Dipk2a,Fbxl2,Dipk2a,Pdia6,Gfpt1,Vim,Fbxl2,Crybb1,Psma2,Psma2,Psma2,Rap1gap2,Cotl1,Cotl1,Chd7,2310033P09Rik,Adrb2,Fbxl2,Fbxl2,Psma2,Adrb2,Vim,Gnas,Nhsl2,Gfpt1,Adrb2,Cotl1,,Dipk2a,1700025G04Rik,Gzmb,Rap1gap2,Arl4c,Zfp652,Vim,Gfpt1,Ankrd44,Adrb2,Jakmip1,Rap1gap2,Nr4a1,Nhsl2,Il21r,Smad3,,Pik3cd,,Adrb2,Psma2,Vim,Eomes,Psma2,Mtmr6,Pik3cd,Psma3,Depdc1b,Psma2,Pik3cd,Fryl,Cenpv
Gfpt1,H2-Q10,Vim,Pdia4,Dipk2a,Adrb2,Rac2,,Nhsl2,Ski,Vim,,Malt1,Lef1,Cotl1,Ifnar2,St3gal4,Pik3cd,Cd47,Rac1,Gfpt1,Gfpt1,Gfpt1,Fbxl2,Fbxl2,Vim,Gfpt1,Vim,Med30,Dipk2a,Pdia4,Gfpt1,Gfpt1,Adrb2,Adrb2,Adrb2,Fgl2,Nhsl2,Nhsl2,Grap,Rap1b,Crybb1,Gfpt1,Gfpt1,Adrb2,Fbxl2,Pdia4,Pde2a,Gnas,Dipk2a,Gfpt1,Psma3,,Vim,,Rras2,Depdc1b,Ndufa10,H2-Q10,Zfp652,Vim,Vrk1,Crybb1,Creld2,Pik3cd,Tmsb10,Fryl,H2ac6,Ppp3ca,,Rap1gap2,,Fbxl2,Adrb2,Zfp652,Rac1,Adrb2,Nr4a1,Rap1gap2,Haus8,Ndufa10,Adrb2,Rap1gap2,Ran,H2-Q10
Dipk2a,Rab2a,H2-Q10,H2-Q10,Vim,Fbxl2,Arl4c,,Arhgdib,Actb,Itgb2,,Ifnar2,Snrpd3,Psma3,Zfp652,Dipk2a,Sec61g,Cenpv,Nr4a1,Dipk2a,Dipk2a,Dipk2a,Gfpt1,Gfpt1,Zfp652,Dipk2a,Zfp652,Rab2a,Vim,H2-Q10,Dipk2a,Dipk2a,Crybb1,Crybb1,Crybb1,Phf21a,Haus8,Haus8,Cmklr1,Lef1,Fbxl2,Dipk2a,Dipk2a,Fbxl2,Gfpt1,H2-Q10,Eomes,Pde2a,Vim,Dipk2a,Arhgdib,,H2-Q10,,Rcbtb2,Pik3cd,Arpc2,Med30,H2-Q10,Zfp652,Macroh2a1,Fbxl2,Rap1gap2,Ndufb6,Gzmc,Adrb2,Runx3,Sytl2,,Depdc1b,,Gfpt1,Crybb1,H2-Q10,Fbxl2,Fbxl2,Slc38a2,Depdc1b,Pde2a,Haus8,Crybb1,Depdc1b,Rac1,Klrd1
Vim,2310033P09Rik,Med30,Pdia6,Pdia4,Gfpt1,Gadd45g,,Gnas,Pdia6,Malt1,,Zfp652,Cyb5b,Snrpa1,Eef2k,Vim,Psma3,,Slc38a2,Vim,Vim,Vim,Dipk2a,Dipk2a,Pdia4,Vim,Pdia4,Rap1b,Pdia4,Med30,Vim,Vim,Fbxl2,Fbxl2,Fbxl2,Rnf43,Gnas,Gnas,Esm1,Btf3,Gfpt1,Vim,Vim,Gfpt1,Dipk2a,2310033P09Rik,Adrb2,Eomes,Pdia4,Vim,Haus8,,Med30,,Itpk1,Ndufb6,,Car5b,Pdia6,H2-Q10,B4galt1,Gfpt1,Pik3cd,Psma3,Slc2a1,Nr4a1,H3f3b,Slc20a1,,Sec61g,,Dipk2a,Fbxl2,Pdia6,Slc38a2,Gfpt1,Klf7,Sec61g,Coro1a,Nhsl2,Fbxl2,Gpx4,Nr4a1,Ski
H2-Q10,Rap1b,Car5b,Med30,H2-Q10,Dipk2a,Ankrd44,,Snrpa1,Scarb2,Zfp652,,Eef2k,Camk2n2,Gnas,Eno1,Malt1,Nhsl2,,Tmprss13,Zfp652,Zfp652,Pdia4,Vim,Vim,H2-Q10,Pdia4,H2-Q10,Lef1,H2-Q10,2310033P09Rik,Pdia4,Zfp652,Gfpt1,Gfpt1,Gfpt1,Il21r,Pde2a,Pde2a,Cacnb3,Sod2,Dipk2a,Pdia4,H2-Q10,Dipk2a,Vim,Rap1b,Crybb1,Adrb2,H2-Q10,Pdia4,Coro1a,,Car5b,,Wnk1,Ndufa10,,2310033P09Rik,Med30,Med30,Pde2a,Dipk2a,Ndufb6,Nhsl2,Slc38a2,Fgf13,Cd69,H2-Q7,,Haus8,,Vim,Gfpt1,Med30,Tmprss13,Dipk2a,Cct8,Haus8,Coro1c,Eomes,Gfpt1,Gngt2,Slc38a2,Scarb2
Med30,Lef1,Rab2a,Naa10,Pdia6,Vim,Il21r,,Coro1c,Supt5,Ifnar2,,Eno1,Ccr2,Coro1a,Actb,Ifnar2,Eomes,,Klf7,Pdia4,Pdia4,H2-Q10,Zfp652,Pdia4,Pdia6,H2-Q10,Pdia6,Btf3,Pdia6,Nqo2,H2-Q10,Pdia4,Dipk2a,Dipk2a,Dipk2a,Gng2,Coro1c,Eomes,Tesc,Cyb5b,Vim,H2-Q10,Med30,Vim,Pdia4,Lef1,Fgf13,Fbxl2,Pdia6,H2-Q10,Coro1c,,2310033P09Rik,,Klf2,Cotl1,,Rap1b,Car5b,Car5b,Thy1,Vim,Ndufa10,Coro1c,Pomp,Slc38a2,Flot1,Lmna,,Pde2a,,Pdia4,Dipk2a,Rab2a,St3gal4,Vim,Malt1,Coro1a,Fryl,Adrb2,Dipk2a,Ndufa10,Klf7,Plcg1
Car5b,Btf3,2310033P09Rik,Rab2a,Med30,Pdia4,Ostf1,,Eomes,Gzmb,Apbb1ip,,Ski,Hsp90aa1,Coro1c,Pgm2,Zfp652,Fryl,,St3gal4,H2-Q10,H2-Q10,Pdia6,Pdia4,H2-Q10,Med30,Pdia6,Med30,Snrpd3,Med30,Rap1b,Pdia6,H2-Q10,Vim,Vim,Vim,Ggh,Eomes,Fryl,H1f10,Ccr2,Pdia4,Pdia6,Car5b,Pdia4,H2-Q10,Snrpd3,Fbxl2,Slc38a2,Med30,Pdia6,Fryl,,Rap1b,,Rap1b,Psma3,,Lef1,Rab2a,Rab2a,Chd7,Zfp652,Psma3,Fryl,Klf6,Tmprss13,,Gzmb,,Coro1a,,H2-Q10,Vim,2310033P09Rik,Dipk2a,Zfp652,Pdia4,Coro1c,Adrb2,Slc38a2,Vim,Cotl1,Tnfaip8l2,Rras2
Rab2a,Snrpd3,Rap1b,2310033P09Rik,Naa10,H2-Q10,Ms4a6b,,Fryl,Plcg1,Ski,,Actb,Mrpl33,Fryl,Gzmb,Eno1,Adrb2,,Malt1,Pdia6,Pdia6,Med30,H2-Q10,Pdia6,Naa10,Med30,Naa10,Cyb5b,Rab2a,Lef1,Med30,Pdia6,Zfp652,Zfp652,Zfp652,Vrk1,Mpp1,Mpp1,Itpr2,Hsp90aa1,H2-Q10,Med30,Rab2a,H2-Q10,Pdia6,Cyb5b,Slc38a2,H1f10,Naa10,Med30,Psma2,,Lef1,,Lef1,Arhgdib,,Sod2,Rap1b,2310033P09Rik,Hopx,Pdia4,Nhsl2,Ran,Vim,Klf7,,Car5b,,Coro1c,,Pdia6,Zfp652,Rap1b,Tnfaip8l2,Pdia4,Ppp1r10,Fryl,Commd8,St3gal4,Zfp652,Haus8,Itgb2,Txk
2310033P09Rik,Cyb5b,Lef1,Rap1b,Rab2a,Pdia6,Vrk1,,Ran,Fth1,Actb,,Gzmb,Eef1d,Haus8,Plcg1,Ski,Rac1,,Ifnar2,Med30,Med30,Naa10,Pdia6,Med30,Rab2a,Naa10,Car5b,Thy1,Nqo2,Btf3,Naa10,Med30,Pdia4,Pdia4,Pdia4,Eps8,Adrb2,Adrb2,Hid1,Mrpl33,Pdia6,Naa10,2310033P09Rik,Pdia6,Med30,Camk2n2,Dipk2a,Apol8,Car5b,Naa10,Adrb2,,Btf3,,Lck,Gnas,,Ccr2,Lef1,Rap1b,Sp100,H2-Q10,Eomes,Adrb2,Supt4a,Flna,,Zdhhc20,,Fryl,,Med30,Pdia4,Lef1,H1f10,H2-Q10,Actb,Mtmr6,Nr4a1,Dipk2a,Pdia4,Arhgdib,Cenpv,Itpk1
Rap1b,Hsp90aa1,Btf3,Lef1,2310033P09Rik,Med30,Coro1a,,Adrb2,Itpk1,Med30,,Plcg1,Thy1,Mtmr6,Txk,Actb,Commd8,,Abracl,Naa10,Naa10,Car5b,Med30,Naa10,2310033P09Rik,Rab2a,Rab2a,Krtcap2,Rap1b,Snrpd3,Rab2a,Rab2a,H2-Q10,H2-Q10,H2-Q10,Nhsl2,Crybb1,Commd8,Pik3r1,Eef1d,Med30,Car5b,Nqo2,Med30,Car5b,Ccr2,H1f10,Malt1,Rab2a,Car5b,Commd8,,Sod2,,Cerk,Pde2a,,Hsp90aa1,Sod2,Lef1,Zyx,Pdia6,Coro1c,Nr4a1,Rara,Dipk2a,,Fasl,,Mtmr6,,Naa10,H2-Q10,Btf3,Apol8,Pdia6,Csnk2b,Ran,Slc38a2,Flna,H2-Q10,Pde2a,Eef2k,Rap1b
