Ttll8,Ankrd24,Rpl34,Gpx4,Ccr2,Daam1,Fam129b,,Gpx4,Rnf144a,Thy1,,Lcn4,Hacd1,Fgl2,Rpl34,Plac8,Mid1ip1,,Prr5l,Nhsl2,Nhsl2,Nhsl2,Cyp2s1,Daam1,Daam1,Daam1,Eomes,Saraf,H2-Q10,Arl4c,Daam1,Eomes,Cyp2s1,Nhsl2,Cyp2s1,Eomes,Crybb1,Ttll8,Tsc22d1,Lrrc8a,Cyp2s1,Eomes,Ifit1bl1,Cyp2s1,Cyp2s1,Ifit1bl1,Arrdc3,Daam1,Vegfb,Vegfb,Arl4c,,H2-Q10,,Arhgap21,Arrdc3,,H2-Q10,Crybb1,Dclre1a,Fcgrt,Cyp2s1,H2-Q10,Antxr2,,Rpl34,,,,Lrrc27,,Nhsl2,Daam1,Samd3,Nhsl2,Cyp2s1,Prss36,Fgl2,Rbms1,Arl4c,Cyp2s1,Arl4c,Mrm1,H2-Q10
Tmprss13,Rras2,Tmprss13,Ggh,Arl4c,Nhsl2,Arl4c,,Prr5l,Snx13,Lcn4,,Alpk2,Rps6,Tsc22d1,Lcn4,Antxr2,Ccr2,,Plac8,Eomes,Eomes,Eomes,Daam1,Nhsl2,Eomes,Eomes,Rpl34,Antxr2,Rps6,Gclm,Eomes,Rpl34,Daam1,Eomes,Daam1,Ttll8,Tmprss13,Tmprss13,H1f10,Ccr2,Daam1,Rpl34,H2-Q10,Daam1,Daam1,Vegfb,Cyp2s1,Nhsl2,H2-Q10,H2-Q10,Gclm,,Fcgrt,,Lrp6,Cyp2s1,,Rps6,Tmprss13,Lrrc8a,Padi2,Daam1,Ankrd24,Nhsl2,,Gpr155,,,,Lrrc8a,,Eomes,Nhsl2,Dclre1a,Rbms1,Daam1,Tsacc,Tsc22d1,Thy1,Fgl2,Daam1,Fgl2,Lcn4,Cnnm3
Ifit1bl1,Tanc1,Ifit1bl1,Slc25a53,Gpx4,Eomes,Alpk2,,Snx13,Arrdc3,Cmklr1,,Tgfbr3,Ankrd24,Prr5l,Cmklr1,Nhsl2,Arl4c,,Daam1,Rpl34,Rpl34,Rpl34,Nhsl2,Eomes,Rpl34,Rpl34,Tmprss13,Thy1,Rras2,Gpx4,Rpl34,Ttll8,Nhsl2,Rpl34,Nhsl2,Cmklr1,H1f10,Ifit1bl1,Rbms1,Arl4c,Nhsl2,Ttll8,Rps6,Nhsl2,Eomes,H2-Q10,Daam1,Rbms1,Rps6,Rps6,Ggh,,Rras2,,Fdps,Plac8,,Fcgrt,H2-Q10,Ccr2,Ablim1,Nhsl2,Fcgrt,Rbms1,,Tmprss13,,,,Ccr2,,Rpl34,Eomes,Tspan3,Cgas,Nhsl2,Rps6,Prr5l,Sema4f,Slc25a53,Nhsl2,Gpx4,Arhgap21,Padi2
H2-Q10,a,H2-Q10,Snx13,Ggh,Rpl34,Ccl5,,Arrdc3,Rev1,Alpk2,,1700025G04Rik,Cnnm3,Arrdc3,Alpk2,Rbms1,Fgl2,,Cgas,Ttll8,Ttll8,Tmprss13,Eomes,Rpl34,Tmprss13,Tmprss13,Ifit1bl1,Eomes,Tanc1,Ggh,Ttll8,Crybb1,Eomes,Crybb1,Eomes,Gpx7,H2-Q10,H1f10,Ablim1,Gpx4,Eomes,Tmprss13,Rras2,Eomes,Rpl34,Fcgrt,Nhsl2,Cgas,Ankrd24,Ankrd24,Snx13,,Fam129b,,Tgfbr3,Saraf,,Rras2,Rps6,Arl4c,Thy1,Eomes,Rras2,Thy1,,Alpk2,,,,Arl4c,,H1f10,Rpl34,Lrrc8a,Thy1,Eomes,Znrf2,Snx13,Lcn4,Prr5l,Eomes,Tsc22d1,Alpk2,Ablim1
Rps6,Klf2,Rps6,Arrdc3,Slc25a53,Ttll8,Padi2,,Plac8,Klf2,Tnfrsf22,,Npc2,Fam129b,Zbtb34,Tgfbr3,Gzmk,Gclm,,Thy1,Vegfb,Tmprss13,Ifit1bl1,Rpl34,Ttll8,Ifit1bl1,Ifit1bl1,Vegfb,Rpl34,Slc25a35,Snx13,Ifit1bl1,Ifit1bl1,Rpl34,Tmprss13,Rpl34,Arhgap21,Hacd1,H2-Q10,Zfp709,Ggh,Rpl34,Ifit1bl1,Tanc1,Rpl34,Ttll8,Rras2,Rbms1,Eomes,Rras2,Cnnm3,Arrdc3,,Tanc1,,1700025G04Rik,Rbms1,,Fam129b,Fcgrt,Gclm,,Rpl34,Fam129b,Rpl34,,H2bc13,,,,Gclm,,Vegfb,Crybb1,Gclm,Eomes,Rpl34,Ankrd24,Arrdc3,Cmklr1,Cyp2s1,Rpl34,Prr5l,Tgfbr3,Atp1b3
Ankrd24,Slc49a4,Fcgrt,Plac8,Snx13,Tmprss13,Ablim1,,Saraf,Rbms1,Tgfbr3,,Ccnd2,Tanc1,Zmat1,1700025G04Rik,Thy1,Tsc22d1,,Sema4f,H2-Q10,Vegfb,Vegfb,Tmprss13,Tmprss13,Vegfb,Vegfb,H2-Q10,Mrm1,Zrsr1,Arrdc3,Vegfb,Vegfb,Ttll8,Ifit1bl1,Crybb1,Ogfrl1,Ankrd24,Hacd1,Prr5l,Slc25a53,Ttll8,Vegfb,Slc25a35,Ttll8,Ifit1bl1,Fam129b,Cgas,Gzmk,Tanc1,Rras2,Plac8,,a,,Klf3,Thy1,,a,Rras2,Fgl2,,Ttll8,Tanc1,Cmklr1,,Tnfrsf22,,,,Fgl2,,H2-Q10,Tmprss13,Gpx4,Sema4f,Ttll8,Npc2,Plac8,Alpk2,Plac8,Ttll8,Cyp2s1,Klf3,Rph3al
Rras2,Slc9a3r1,Rras2,Saraf,Plac8,Ifit1bl1,Prr5l,,Zmat1,Eomes,1700025G04Rik,,Epas1,Pla2g12a,Rbms1,Npc2,Rpl34,Ggh,,Gzmk,Hacd1,H2-Q10,H2-Q10,Ifit1bl1,Vegfb,H2-Q10,H2-Q10,Hacd1,Ddhd1,a,Cyp2s1,H2-Q10,H2-Q10,Crybb1,H2-Q10,Tmprss13,Esm1,Rras2,Ankrd24,Gzmk,Snx13,Crybb1,H2-Q10,Zrsr1,Vegfb,H1f10,Tanc1,Eomes,Ttll8,Pla2g12a,Tanc1,Saraf,,Klf2,,Znrf2,Sema4f,,Klf2,Fam129b,Slc25a53,,Crybb1,a,Gpr155,,Rnf144a,,,,Tsc22d1,,Hacd1,Ifit1bl1,Slc25a53,Gzmk,Tmprss13,Gm3435,Antxr2,Tgfbr3,Antxr2,Crybb1,Plac8,H2-Q10,Rras2
Fam129b,H4f16,Fam129b,Zbtb34,Saraf,H1f10,,,Nhsl2,Ass1,Ly6c2,,Glipr2,Slc25a35,Rpl34,Ccnd2,Lcn4,Arrdc3,,Cmklr1,Rps6,Hacd1,Hacd1,Vegfb,H2-Q10,Hacd1,Hacd1,Rps6,1700028J19Rik,Klf2,Saraf,Hacd1,Rps6,Tmprss13,Rps6,Ifit1bl1,Hes1,Fam129b,Rras2,,Arrdc3,Tmprss13,Rps6,Klf2,H2-Q10,Vegfb,Pla2g12a,Sema4f,Mrm1,Slc25a35,Pla2g12a,Rbms1,,Prr5l,,Ano6,Rpl34,,Prr5l,Pla2g12a,Arrdc3,,Tmprss13,Klf2,Alpk2,,1700025G04Rik,,,,Ggh,,Rps6,Vegfb,Snx13,Ttll8,Ifit1bl1,Hpcal1,Rbms1,Rnf144a,Nhsl2,Tmprss13,Antxr2,Ankrd24,Slc12a7
Tanc1,Pnpla7,Slc25a35,Antxr2,Zbtb34,Vegfb,,,Antxr2,,Znrf2,,Ablim1,Zrsr1,Ddhd1,Epas1,Cmklr1,Plac8,,Tmprss13,Ankrd24,Rps6,Rps6,H2-Q10,Hacd1,Rps6,Rps6,Ankrd24,Tnfrsf22,Prr5l,Zbtb34,Rps6,Ankrd24,Ifit1bl1,Ankrd24,H1f10,H2-Q10,Tanc1,Tanc1,,Plac8,Ifit1bl1,Ankrd24,Slc49a4,Hacd1,H2-Q10,Klf2,Gzmk,Lcn4,a,Slc25a35,Thy1,,Slc9a3r1,,Ccnd2,Mrm1,,Slc49a4,a,Cyp2s1,,Vegfb,Prr5l,H2bc13,,Znrf2,,,,Prr5l,,Ankrd24,H2-Q10,Arrdc3,Mrm1,Vegfb,Gm20517,Gzmk,1700025G04Rik,Rbms1,Ifit1bl1,Rbms1,Cnnm3,a
Slc25a35,Slc25a53,Klf2,Rbms1,Antxr2,H2-Q10,,,Cgas,,H2-Q7,,Ctla2a,a,Lcn4,Glipr2,Arhgap21,Daam1,,Alpk2,Cnnm3,Ankrd24,Ankrd24,Hacd1,Rps6,Ankrd24,Ankrd24,Cnnm3,Fdps,Slc9a3r1,Antxr2,Ankrd24,Cnnm3,Vegfb,Cnnm3,Vegfb,2010300C02Rik,a,a,,Saraf,Vegfb,Cnnm3,Slc9a3r1,Rps6,Hacd1,Slc49a4,Rpl34,Cmklr1,Klf2,Zrsr1,Sema4f,,Pnpla7,,Glipr2,1700028J19Rik,,Slc9a3r1,Klf2,Plac8,,H2-Q10,Slc49a4,Tnfrsf22,,Npc2,,,,Snx13,,Cnnm3,Hacd1,Plac8,Ddhd1,H2-Q10,Clec11a,Thy1,Klf3,Cgas,Vegfb,Thy1,Ablim1,Ubl7
a,Zmat1,Slc49a4,Thy1,Rbms1,Hacd1,,,Eomes,,Npc2,,Grifin,Klf2,Cmklr1,Ablim1,Alpk2,Nhsl2,,Esm1,Rras2,Cnnm3,Cnnm3,Rps6,Ankrd24,Cnnm3,Cnnm3,Rras2,Rpl10,H4f16,Thy1,Cnnm3,Fcgrt,H2-Q10,Fcgrt,H2-Q10,Tbc1d2,Cntln,Cntln,,Daam1,H2-Q10,Rras2,H4f16,Ankrd24,Rps6,Prr5l,Ttll8,Arhgap21,Slc9a3r1,a,Rpl34,,Ccr2,,Ablim1,Arhgap21,,H4f16,Slc49a4,Saraf,,Hacd1,Slc9a3r1,Rnf144a,,2010300C02Rik,,,,Arrdc3,,Rras2,Rps6,Saraf,Cmklr1,Hacd1,Hspa8,Sema4f,Ly6c2,Thy1,H2-Q10,Sema4f,Atp1b3,
Klf2,Thy1,Prr5l,Eomes,Cgas,Rps6,,,Rbms1,,Epas1,,a,Slc49a4,1700028J19Rik,Ctla2a,Tgfbr3,Antxr2,,Tgfbr3,Fam129b,Rras2,Rras2,Ankrd24,Cnnm3,Rras2,Rras2,Fam129b,Tsacc,Pnpla7,Eomes,Rras2,Rras2,Hacd1,Rras2,Rps6,Ablim1,Slc49a4,Klf2,,Zmat1,Rps6,Fam129b,Pnpla7,Cnnm3,Ankrd24,Slc9a3r1,Mrm1,Trim3,H4f16,Klf2,Mrm1,,Thy1,,Rras2,Alpk2,,Ccr2,Prr5l,Antxr2,,Rps6,Tbc1d8b,Rpl10,,Ccnd2,,,,Plac8,,Fam129b,Ankrd24,Antxr2,Gpx7,Rps6,Fam129b,Crybb1,Znrf2,Eomes,Hacd1,Rpl34,Rph3al,
Prr5l,Ddhd1,Slc9a3r1,Sema4f,Eomes,Ankrd24,,,Rpl34,,Ccl5,,Mgst2,Prr5l,Zfp523,Lzts1,1700025G04Rik,Rbms1,,Cd69,Tanc1,Fam129b,Fam129b,Cnnm3,Rras2,Fam129b,Fam129b,Tanc1,Klf3,Tbc1d8b,Rpl34,Fam129b,Fam129b,Rps6,Fam129b,Ankrd24,Gm20517,Prr5l,Slc49a4,,Zbtb34,Ankrd24,Tanc1,Ccr2,Rras2,Cnnm3,Ccr2,Crybb1,Ogfrl1,Pnpla7,Slc49a4,Ddhd1,,Ddhd1,,Slc12a7,H2bc13,,Thy1,Slc9a3r1,Rbms1,,Ankrd24,Ccr2,Tsacc,,Ccne1,,,,Daam1,,Tanc1,Cnnm3,Rbms1,Trim3,Ankrd24,Ccl5,Lcn4,Npc2,Sema4f,Rps6,Lcn4,Mgst2,
