Lztr1,Pik3cd,Vim,Lztr1,Lztr1,Vim,Prmt5,,Ggt7,Dipk2a,Ncald,,Plin2,Tmpo,Ran,Fgl2,Bard1,Commd8,,Cdca7,Vim,Lztr1,Ppp1r7,Dipk2a,Dipk2a,Vim,Vim,Dipk2a,Derl1,Vim,Gpx4,Dipk2a,Ppp1r7,Gfpt1,Gfpt1,Gfpt1,Eps8,Prmt5,Cdca7,Hnrnpa3,Gpx4,Gfpt1,Dipk2a,Lztr1,Vim,Lztr1,Tk1,Hmgcr,Anp32b,Lztr1,Pdia4,Als2cl,,Tmpo,,Gab3,Tmpo,,Atad5,Ggt7,Pik3cd,Iqgap2,Gfpt1,Tk1,Srsf7,H1f1,Tmprss13,Tnf,Ncald,,Ran,,Dipk2a,Gfpt1,Lztr1,Ccno,Ppp1r7,Cbx5,Gfpt1,Bard1,Dnm2,Gfpt1,Prmt5,Klf7,Tuba1b
H2-Q10,Tmpo,Lztr1,Pdia4,Pdia4,Lztr1,Hopx,,Nhsl2,Nudt5,Gadd45g,,Fgl2,Derl1,Rac1,Eps8,Eno1,Cdca7,,Tra2b,Lztr1,Pdia4,Dipk2a,Vim,Vim,Lztr1,Lztr1,Vim,Hspe1,Lztr1,Tmpo,Vim,Dipk2a,Ppp1r7,Ppp1r7,Ppp1r7,Gng2,Nhsl2,Anp32b,Cmklr1,Tmpo,Ppp1r7,Vim,H2-Q10,Lztr1,Pdia4,Racgap1,Slc38a2,Cdc20,Pdia4,H2-Q10,Mxd3,,Ggt7,,Ncald,Derl1,,Mxd3,Prmt5,Racgap1,Cmklr1,Ppp1r7,Tmpo,Cdc20,Thy1,Klf7,Rps6,Adgre5,,Crybb1,,Vim,Ppp1r7,H2-Q10,Eno1,Dipk2a,Srsf7,Klf7,Pole3,Slc38a2,Ppp1r7,Commd8,Itgb2,Iqgap2
St8sia1,Derl1,H2-Q10,H2-Q10,H2-Q10,Pdia4,Cmklr1,,Mxd3,H2-Q10,Ccr2,,Eps8,Hspe1,Srsf7,Errfi1,St8sia1,Srsf7,,Tsta3,Pdia4,H2-Q10,Vim,Lztr1,Lztr1,Pdia4,Pdia4,Lztr1,Ggt7,Pdia4,Derl1,Lztr1,Vim,Dipk2a,Dipk2a,Dipk2a,Vrk1,Eomes,Cdc20,Anp32b,Derl1,Dipk2a,Lztr1,St8sia1,Pdia4,H2-Q10,Derl1,Dipk2a,Slc38a2,H2-Q10,St8sia1,Commd8,,Prmt5,,Sfxn1,Prmt5,,Eomes,Cbx5,Tk1,Arl6ip6,Dipk2a,Ggt7,Klf7,Rpl41,Flna,Srsf3,Camk4,,Rac1,,Lztr1,Dipk2a,St8sia1,H2-Q10,Vim,Cdc20,Dipk2a,Eno1,Hells,Dipk2a,Anp32b,St8sia1,Rac1
Spop,Hspe1,St8sia1,St8sia1,St8sia1,H2-Q10,Arl6ip6,,Eomes,Pdia6,Cmtm7,,Errfi1,Ggt7,Anp32b,Vrk1,Eri1,Anp32b,,Slc38a2,H2-Q10,St8sia1,Lztr1,Pdia4,Pdia4,H2-Q10,H2-Q10,Pdia4,Prmt5,H2-Q10,Prmt5,Pdia4,Lztr1,Vim,Vim,Vim,Nhsl2,Crybb1,Slc38a2,Cbx2,Hspe1,Vim,Pdia4,Spop,H2-Q10,St8sia1,Ggt7,Ccno,Ccno,Spop,Spop,Srsf7,,Cbx5,,Ccr2,Cbx5,,Rac1,Nhsl2,Tmpo,Pgk1,Vim,Prmt5,Dipk2a,Tuba1b,Dipk2a,Hnrnph1,Runx1,,Cdca7,,Pdia4,Vim,Spop,Spop,Lztr1,Tra2b,Nasp,St8sia1,Flna,Vim,Hmgcr,H2-Q10,Srsf7
Eri1,Prmt5,Spop,Spop,Spop,St8sia1,Runx1,,Ran,Calm2,Eps8,,Vrk1,Prmt5,Tra2b,Macroh2a1,Canx,Tra2b,,Tmprss13,St8sia1,Spop,Pdia4,H2-Q10,H2-Q10,St8sia1,St8sia1,H2-Q10,Cbx5,Spop,Cbx5,H2-Q10,Pdia4,Lztr1,Lztr1,Lztr1,Rbms1,Rac1,Tmprss13,Esm1,Ggt7,Lztr1,H2-Q10,Eri1,St8sia1,Spop,Cbx5,Eno1,Eno1,Tyms,Tyms,Anp32b,,Nhsl2,,Pbk,Als2cl,,Srsf7,Atad5,Derl1,Runx1,Lztr1,Nhsl2,Vim,Ran,Kmt5a,Hspa8,Eps8,,Hmgcr,,H2-Q10,Lztr1,Tyms,Tyms,Pdia4,Hmgcr,Vim,Klrd1,Dipk2a,Lztr1,Dnm2,Mbnl3,Pabpc1
Med30,Cbx5,Med30,Eri1,Eri1,Spop,Kcnn4,,Rac1,Lmnb1,Errfi1,,Macroh2a1,Cbx5,Hmgcr,Nhsl2,Pdia6,Hmgcr,,Klf7,Spop,Tyms,H2-Q10,St8sia1,St8sia1,Spop,Spop,St8sia1,Atad5,Tyms,Atad5,St8sia1,H2-Q10,Pdia4,Pdia4,Pdia4,Gzmk,Commd8,Dipk2a,Tesc,Cbx5,Pdia4,St8sia1,Med30,Spop,Tyms,Als2cl,St8sia1,H2-Q10,Eri1,Eri1,Tra2b,,Mxd3,,Gadd45g,Ran,,Anp32b,Mxd3,Prmt5,Kcnn4,Pdia4,Mxd3,Itgb2,Hnrnpa3,Vim,Tspan31,Lmnb1,,Slc38a2,,St8sia1,Pdia4,Eri1,Eri1,H2-Q10,Slc38a2,Itgb2,Calm2,Vim,Pdia4,Slc38a2,Calm2,Numa1
Car5b,Nhsl2,Car5b,Pdia6,Pdia6,Tyms,Dipk2a,,Cdca7,Tram1,Gng2,,Rbms1,Nhsl2,Dnm2,Rbms1,Elovl1,Slc38a2,,Ccno,Tyms,Eri1,St8sia1,Spop,Spop,Tyms,Tyms,Spop,Eomes,Eri1,Als2cl,Spop,St8sia1,H2-Q10,H2-Q10,H2-Q10,Thy1,Cdca7,Ifit1bl1,Ccno,Atad5,H2-Q10,Spop,Car5b,Tyms,Eri1,Mxd3,Spop,Calm2,Mbnl3,Mbnl3,Dnm2,,Ran,,Fgl2,Srsf7,,Tra2b,Eomes,Cbx5,Kcnj8,H2-Q10,Eomes,Rpl7,Srsf7,Itgb2,Ppia,Bard1,,Tmprss13,,Spop,H2-Q10,Mbnl3,Pdia6,St8sia1,Klf7,St8sia1,Med30,Bard1,H2-Q10,Tmprss13,Lmnb1,Srp19
Fam129b,Als2cl,Fam129b,Med30,Med30,Eri1,Kcnj8,,Srsf7,Ccna2,Vrk1,,Thy1,Atad5,Slc38a2,Thy1,Tram1,Tmprss13,,Bard1,Eri1,Mbnl3,Spop,Tyms,Tyms,Eri1,Eri1,Tyms,Rac1,Pdia6,Eomes,Tyms,Eri1,St8sia1,St8sia1,St8sia1,Eomes,Anp32b,Vim,Gkap1,Rac1,St8sia1,Tyms,Rap1b,Eri1,Mbnl3,Crybb1,Tyms,Ctnna1,Pdia6,Pdia6,Slc38a2,,Rac1,,Cmtm7,Tra2b,,Hmgcr,Ran,Rac1,Ugcg,St8sia1,Cdca7,St8sia1,Tardbp,Rpl7,Tuba4a,Atp2a3,,Klf7,,Tyms,St8sia1,Pdia6,Cmtm4,Spop,Cct8,Spop,Dzip1,Eno1,St8sia1,Klf7,Dzip1,Slc38a2
Exosc7,Ran,Exosc7,Elovl1,Elovl1,Mbnl3,Ugcg,,Anp32b,Gzmb,Macroh2a1,,Iqgap2,Als2cl,Gfpt1,Iqgap2,Srgap2,Klf7,,H2-Q10,Mbnl3,Pdia6,Tyms,Eri1,Eri1,Mbnl3,Mbnl3,Eri1,Commd8,Med30,Commd8,Eri1,Pdia6,Spop,Spop,Spop,Hnrnpa3,Slc38a2,Ccno,Fos,Commd8,Spop,Eri1,P4hb,Mbnl3,Pdia6,Rac1,Cmtm4,S1pr5,Med30,Med30,Klf7,,Srsf7,,Ggh,Hmgcr,,Dnm2,Crybb1,Srsf7,Arsb,Spop,Srsf7,Rps6,Tra2b,Eno1,H3f3b,Jun,,Flna,,Eri1,Spop,Med30,Calm2,Tyms,Kmt5a,Klrd1,Srgap2,H2-Q10,Spop,Dipk2a,Tram1,Kcnn4
Rap1b,Rac1,Rap1b,Exosc7,Rap1b,Pdia6,Arsb,,Cdc20,Plcg1,Gzmk,,Anp32b,Mxd3,Klf7,Hnrnpa3,Gzmb,Dipk2a,,Lmnb1,Pdia6,Med30,Eri1,Mbnl3,Mbnl3,Pdia6,Pdia6,Mbnl3,Cdca7,Exosc7,Plk1,Mbnl3,Med30,Tyms,Tyms,Tyms,Cmklr1,Tmprss13,Bard1,Tspan32,Srsf7,Tyms,Mbnl3,H4f16,Pdia6,Med30,Commd8,Calm2,Anxa2,Elovl1,Elovl1,Flna,,Anp32b,,Errfi1,Dnm2,,Slc38a2,Rac1,Anp32b,Bard1,Tyms,Anp32b,Ier3,Hmgcr,St8sia1,Rfc4,,,Dipk2a,,Mbnl3,Tyms,Elovl1,Shq1,Eri1,Gins2,Ier3,Gzmb,St8sia1,Tyms,Vim,Rras2,As3mt
P4hb,Srsf7,P4hb,Rap1b,Rad51ap1,Med30,Rara,,Tra2b,Exosc7,Thy1,,Pabpc1,Eomes,Dipk2a,Cmklr1,Rras2,Tube1,,Elovl1,Med30,Elovl1,Mbnl3,Pdia6,Pdia6,Med30,Med30,Pdia6,Srsf7,Rap1b,Srsf7,Pdia6,Elovl1,Eri1,Eri1,Eri1,Cdca7,Flna,Eno1,Il10,Anp32b,Eri1,Pdia6,Ccr2,Med30,Elovl1,Cdca7,Lmnb1,Mt2,Car5b,Car5b,Dipk2a,,Tra2b,,Vrk1,Slc38a2,,Tmprss13,Srsf7,Tra2b,Ly6c2,Eri1,Cdc20,Calm2,Slc38a2,Ier3,,,,Ifit1bl1,,Pdia6,Eri1,Exosc7,Ctnna1,Mbnl3,Bard1,Med30,Plcg1,Klrd1,Eri1,Bard1,Klf2,Rara
Snrpd3,Anp32b,Snrpd3,Rad51ap1,P4hb,Elovl1,Klrk1,,Hmgcr,Klf2,Hopx,,Kcnk5,Ran,Tube1,Anp32b,Itgae,Vim,,Tram1,Elovl1,Fam129b,Pdia6,Med30,Med30,Elovl1,Elovl1,Med30,Tra2b,P4hb,Tra2b,Med30,Fam129b,Mbnl3,Mbnl3,Pdia6,Nt5e,Dipk2a,H2-Q10,E2f8,Tra2b,Mbnl3,Med30,Hsp90aa1,Elovl1,Car5b,Anp32b,Dzip1,H4f16,Exosc7,Exosc7,Kmt5a,,Hmgcr,,Eps8,Gfpt1,,Gfpt1,Anp32b,Hmgcr,H2-Q10,Mbnl3,Tra2b,Med30,Klf6,Mbnl3,,,,Vim,,Med30,Pdia6,Rap1b,Gzmb,Pdia6,Pdia4,Lmnb1,Rras2,Calm2,Mbnl3,Itgb2,Rap1b,Jun
H4f16,Cdc20,H4f16,P4hb,Snrpd3,Car5b,Asf1a,,Slc38a2,Rad51ap1,Ywhaq,,Hsph1,Rac1,Kmt5a,Pabpc1,Cerk,Bard1,,Srgap2,Fam129b,Exosc7,Med30,Elovl1,Elovl1,Fam129b,Fam129b,Elovl1,Hmgcr,Snrpd3,Hmgcr,Elovl1,Exosc7,Pdia6,Pdia6,Med30,Kcnk5,Vim,St8sia1,Mt1,Hmgcr,Pdia6,Elovl1,Plin2,Car5b,Fam129b,Cdc20,Ctnna1,Smc3,Rap1b,Rap1b,Nasp,,Dnm2,,Rbms1,Ppp1r7,,Klf7,Tra2b,Dnm2,Scd2,Pdia6,Hmgcr,Fcgrt,Kmt5a,Med30,,,,Itgb2,,Elovl1,Med30,Rad51ap1,S1pr5,Med30,Thnsl1,Srgap2,Fam129b,Med30,Pdia6,Eno1,Cerk,Asf1a
Ccr2,Tra2b,Ccr2,Snrpd3,Ccr2,Fam129b,Ly6c2,,Hells,Cerk,Hnrnpa3,,Hmgcr,Srsf7,Vim,Kcnk5,Eif4e3,Itgb2,,Gzmb,Exosc7,Rap1b,Elovl1,Fam129b,Fam129b,Exosc7,Exosc7,Car5b,Tsta3,H4f16,Tsta3,Fam129b,Rap1b,Med30,Med30,Elovl1,Ogfrl1,Ccno,Spop,,Slc38a2,Med30,Car5b,Ntpcr,Fam129b,Exosc7,Dnm2,Plcg1,Zeb2,Rad51ap1,Rad51ap1,Vim,,Slc38a2,,Plin3,Dipk2a,,Dipk2a,Hmgcr,Slc38a2,H2-Q7,Med30,Tmprss13,Dzip1,Nasp,Lmnb1,,,,H2-Q10,,Car5b,Elovl1,P4hb,Anxa2,Elovl1,Rps6,Gzmb,Tacc3,Dzip1,Med30,St8sia1,Snrpd3,Plekha1
