Daam1,Gbe1,Als2cl,Zfp689,Zfp689,Sclt1,Xcl1,,E330009J07Rik,E330009J07Rik,Mdm1,Vps45,Cdkl3,Stradb,Slc38a6,Zfp458,Trat1,Cyth1,Tmem267,Zfp458,Sclt1,Sclt1,Sclt1,Kiz,Sclt1,Sclt1,Kiz,Sclt1,Stradb,Fanca,Cyp2s1,Rad9b,Gbe1,Sclt1,Rad9b,Kiz,Il11ra1,Dag1,Dag1,Ier5l,Zfp689,Rad9b,Rad9b,Daam1,Rad9b,Rad9b,Zfp689,Asph,Kiz,Kiz,Rad9b,Abl2,Coil,Ctxn1,Cables1,Snx32,Tnfrsf10b,Tns1,Gm3636,Crybb1,Stradb,Hic2,Sclt1,Cyth1,Ell,Zfp719,Kiz,H4c1,Rapgef4,,Cyth1,,Sclt1,Raver1,Nmnat3,Asph,Sclt1,Fbxo17,Nf1,Slc9a9,Cyp2s1,Sclt1,Zfp438,Abhd8,Kcnc1
Nmnat3,Cyp2s1,Mrps2,E330009J07Rik,E330009J07Rik,Rad9b,Dnajb12,,Aasdh,Riox1,Hpgds,,Mdm1,Zfp689,Asph,Zfp595,Rsph3b,Khdc3,1810024B03Rik,Zfp595,Raver1,Raver1,Rad9b,Gbe1,Kiz,Raver1,Gbe1,Rad9b,Zfp689,Mrps2,Als2cl,Kiz,Cyp2s1,Rad9b,Raver1,Gbe1,Fbxl2,E330009J07Rik,E330009J07Rik,Adrb1,E330009J07Rik,Raver1,Raver1,Als2cl,Kiz,Kiz,Riox1,Agrn,Tmem171,Gbe1,Kiz,Parp6,Vps45,Fbxl2,Vps45,Tulp3,Fam129c,Plekhm3,Asph,E330009J07Rik,Aasdh,Fastkd1,Rad9b,Khdc3,Kiz,Hemk1,Arhgef3,H2aw,Slc9a9,,Pxylp1,,Rad9b,Kiz,Als2cl,Agrn,Rad9b,4931406C07Rik,Zfp438,Mdm1,Trat1,Rad9b,Cdkl3,Tnfrsf10b,Klrd1
Fanca,Daam1,Arrdc2,Riox1,Riox1,Raver1,Trio,,Riox1,Pdpr,Sv2c,,Nr1d2,E330009J07Rik,St6galnac6,Mdm1,Nr1d2,Kif5c,Miga1,Daam1,Kiz,Kiz,Kiz,Cyp2s1,Gbe1,Kiz,Cyp2s1,Raver1,E330009J07Rik,Dag1,Fanca,Gbe1,Ctxn1,Raver1,Gbe1,Cyp2s1,Dusp8,Asph,Aldh1b1,1700019D03Rik,Aasdh,Kiz,Kiz,Tnfrsf10b,Gbe1,Gbe1,Asph,Kif5c,Arhgef3,Ctxn1,Gbe1,Ccdc62,Gm3636,Arrdc2,,Abl2,Stradb,Hs6st1,Abl2,Aasdh,Sbsn,Ap5b1,Raver1,Sgsh,Arhgef3,Ggcx,Fbxo17,H2ac6,Mdm1,,Spata6,,Raver1,Gbe1,Fanca,Khdc3,Raver1,Xrcc2,Crybb1,Hpgds,Bod1l,Raver1,Trat1,Bod1l,Cnnm3
Mrps2,Nmnat3,Zfp689,Zfp790,Zfp790,Kiz,Ndc1,,Asph,Gm12253,Tnip3,,Tube1,Riox1,Agrn,Nr1d2,Tube1,1700019D03Rik,Slc38a6,Vav2,Gbe1,Gbe1,Gbe1,Daam1,Cyp2s1,Gbe1,Ctxn1,Gbe1,Aasdh,Zfp689,Mrps2,Cyp2s1,Daam1,Kiz,Cyp2s1,Daam1,Lrp5,Parp6,Zfp790,Utf1,Aldh1b1,Gbe1,Gbe1,Lipo3,Cyp2s1,Cyp2s1,Abl2,Ier5l,Cyp2s1,Nmnat3,Nmnat3,Entpd7,,Sbsn,,Mtss1,Riox1,Arhgef4,Ccdc62,Riox1,Riox1,Apbb3,Kiz,Nop2,Fbxo17,H2ac18,Vav2,Rtel1,Hpgds,,Ier5l,,Kiz,Cyp2s1,Mrps2,Kif5c,Kiz,Rxylt1,Bod1l,Gpr68,Slc9a9,Kiz,Wdr81,Rsph3b,Mylpf
Lipo3,Als2cl,Aasdh,Trmt10b,Zfp27,Gbe1,Hemk1,,Abl2,Slc44a1,Kcnc1,,Sv2c,Asph,Cyth1,Tube1,Sv2c,a,,Zfp438,Cyp2s1,Cyp2s1,Cyp2s1,Nmnat3,Ctxn1,Cyp2s1,Daam1,Cyp2s1,Aldh1b1,Aasdh,Tnfrsf10b,Ctxn1,Nmnat3,Gbe1,Daam1,Nmnat3,Sv2c,Ccdc62,Gm3636,Casz1,Abl2,Cyp2s1,Cyp2s1,Fbxl2,Ctxn1,Ctxn1,St6galnac6,Trim62,Ctsl,Mrps2,Fanca,Cyth1,,Trmt10b,,Polq,Asph,Sag,Cyth1,Aldh1b1,Trmt10b,Atp6v1g3,Gbe1,Pxylp1,Vav2,Camk2b,Zfp442,Ccr7,Runx1,,Slc10a1,,Gbe1,Ctxn1,Tnfrsf10b,Ier5l,Gbe1,Stradb,Slc9a9,Hcfc2,Hpgds,Gbe1,Tmprss13,Nr1d2,Slc7a6
Fbxl2,Tnfrsf10b,Slc38a6,Srp54c,Trmt10b,Cyp2s1,Zfp438,,Parp6,Ccdc62,Tulp3,,Zbtb39,Abl2,Nop2,Sv2c,Zbtb39,Ppp1r3f,,Abhd8,Daam1,Ctxn1,Nmnat3,Als2cl,Daam1,Daam1,Nmnat3,Nmnat3,Slc38a6,Riox1,Dag1,Daam1,Als2cl,Cyp2s1,Nmnat3,Als2cl,Tex2,Agrn,Asph,Atp23,Parp6,Daam1,Daam1,Zfp689,Daam1,Daam1,Agrn,Slc10a1,Daam1,Lipo3,Mrps2,Nop2,,Gm3636,,Hdc,Abl2,,Khdc3,Zfp790,Abl2,Klra3,Cyp2s1,Ier5l,Arrb1,Rps14,Rxylt1,H3c7,Ubxn2b,,Ube2v1,,Cyp2s1,Daam1,Mcts2,Trim62,Cyp2s1,Sin3a,Mdm1,Sv2c,Gpr68,Cyp2s1,Slc9a9,Mdm1,Vps45
Stradb,Lipo3,Cyth1,Abl2,Srp54c,Ctxn1,Ptpn3,,St6galnac6,Gnb1l,Kdm4d,,Tex2,Parp6,Pxylp1,Zbtb39,Srp54c,Rad51ap1,,Tnfrsf10b,Nmnat3,Daam1,Als2cl,Fanca,Nmnat3,Nmnat3,Als2cl,Als2cl,Abl2,Zfp790,Zfp689,Nmnat3,Fanca,Ctxn1,Als2cl,Mrps2,Tspan17,Kif5c,Ccdc62,Pbx3,Ccdc62,Nmnat3,Nmnat3,Aasdh,Nmnat3,Nmnat3,Cyth1,1700019D03Rik,Ttll8,Stradb,Lipo3,Pxylp1,,Abl2,,Carf,Lrrc29,,Kif5c,Srp54c,Lrrc29,Runx1,Ctxn1,Trim62,Zfp438,Gzmc,Tmprss13,H2bc9,Slc20a1,,a,,Ctxn1,Nmnat3,Stradb,Slc10a1,Ctxn1,Nr1d2,Hpgds,Tex2,Sv2c,Ctxn1,Mdm1,Gpr68,Ier5l
Arrdc2,Stradb,Nop2,Lrrc29,Abl2,Daam1,Apbb3,,Ccdc62,Slc7a6,Adrb1,,Slc38a6,St6galnac6,Ier5l,Tex2,Tex2,Dsn1,,Cdkl3,Als2cl,Nmnat3,Fanca,Mrps2,Als2cl,Als2cl,Fanca,Fanca,Lrrc29,Zfp27,Aasdh,Als2cl,Mrps2,Daam1,Fanca,Crybb1,Gm3636,Nkrf,Agrn,2700081O15Rik,Cyth1,Als2cl,Als2cl,Riox1,Fanca,Fanca,Khdc3,Pbx3,Il11ra1,Arrdc2,Dag1,Ier5l,,Parp6,,Pltp,Ccdc62,,Sgsh,Slc38a6,Parp6,Kcnj8,Daam1,Ube2v1,Rxylt1,H4c1,Slc9a9,Hist1h2bp,H2-Q7,,Slc49a4,,Daam1,Als2cl,Zfp689,1700019D03Rik,Daam1,Aasdh,E330009J07Rik,Slc38a6,Tnip3,Daam1,Gpr68,Tex2,Rdh10
Zfp689,Arrdc2,Pxylp1,Parp6,Parp6,Nmnat3,Atp6v1g3,,Kif5c,Ube2v1,Tnfrsf23,,Asph,Ccdc62,Trim62,Slc38a6,Tnip3,Mdk,,Trat1,Fanca,Fanca,Mrps2,Tnfrsf10b,Fanca,Fanca,Mrps2,Mrps2,Parp6,Trmt10b,Aldh1b1,Fanca,Crybb1,Nmnat3,Mrps2,Tnfrsf10b,Kcnc1,Ier5l,Khdc3,Rab31,Kif5c,Fanca,Fanca,Zfp27,Mrps2,Mrps2,Pxylp1,Ypel1,Fam129c,Zfp689,Arrdc2,Ube2v1,,Agrn,,Vps45,Cyth1,,Nop2,Asph,Cyth1,Cx3cr1,Nmnat3,Rdh10,Slc9a9,Arrdc2,Mdm1,H2bc8,Ext1,,Bach2,,Nmnat3,Mrps2,E330009J07Rik,Pbx3,Nmnat3,Tspan17,Tmprss13,Tnip3,Kcnc1,Als2cl,Lrp5,Kcnc1,a
Aasdh,Zfp689,Spata6,Ccdc62,Cyth1,Fanca,Klra3,,Pxylp1,Rdh10,Tsen2,,Per3,Agrn,Ube2v1,Asph,Asph,Tpk1,,Tbc1d19,Mrps2,Mrps2,Tnfrsf10b,Lipo3,Mrps2,Mrps2,Tnfrsf10b,Tnfrsf10b,Ccdc62,Slc38a6,Zfp790,Mrps2,Tnfrsf10b,Als2cl,Crybb1,Fbxl2,Tulp3,Trim62,Kif5c,Smug1,Sgsh,Mrps2,Mrps2,Asph,Tnfrsf10b,Tnfrsf10b,Ier5l,a,Dag1,E330009J07Rik,Zfp689,Slc49a4,,Entpd7,,Nkrf,Nop2,,Pxylp1,Abl2,Khdc3,Zfp831,Als2cl,Pbx3,Rsph3b,Rsph3b,Gpr68,,Dusp4,,Prss30,,Als2cl,Crybb1,Aasdh,Ypel1,Als2cl,Fam91a1,Gpr68,Kcnc1,Gm12253,Fanca,Snx32,Abl2,Foxred2
Riox1,Aasdh,Ier5l,Cyth1,Sgsh,Mrps2,Itsn1,,Spata6,Smug1,Smug1,,Cyth1,Entpd7,Rdh10,Mtss1,Mtss1,Bach2,,Tmprss13,Tnfrsf10b,Tnfrsf10b,Lipo3,Fam129c,Tnfrsf10b,Tnfrsf10b,Lipo3,Lipo3,Cyth1,Abl2,Zfp27,Tnfrsf10b,Fam129c,Fanca,Tnfrsf10b,Arrdc2,Per3,1700019D03Rik,Ier5l,Mdk,Pxylp1,Crybb1,Tnfrsf10b,Abl2,Lipo3,Lipo3,Trim62,Aqp3,Fbxl2,Riox1,E330009J07Rik,Patz1,,Cyth1,,Hectd2,Pxylp1,,Nkrf,Cyth1,Nop2,Xxylt1,Fanca,a,Mdm1,Ier2,H2-Ob,,Tnfrsf26,,Pex3,,Fanca,Tnfrsf10b,Zfp790,a,Fanca,Tulp3,Sv2c,Abl2,Abl2,Mrps2,Sv2c,Per3,Bach2
Slc38a6,Riox1,Ube2v1,Sgsh,Nop2,Tnfrsf10b,Runx1,,Trim62,Rab43,4930486L24Rik,,Khdc3,Cyth1,Ypel1,Per3,Ints5,Zfp456,,Arrdc2,Lipo3,Lipo3,Dag1,Dag1,Lipo3,Lipo3,Dag1,Dag1,Sgsh,Lrrc29,Slc38a6,Dag1,Dag1,Mrps2,Fam129c,Zfp689,St6galnac6,Pbx3,Trim62,Pam,Spata6,Tnfrsf10b,Lipo3,Ccdc62,Fam129c,Fam129c,Ube2v1,Slc49a4,Dusp8,Zfp790,Riox1,Dsn1,,Nop2,,Adrb1,Nkrf,,Ier5l,Khdc3,Pxylp1,Smox,Mrps2,Slc49a4,Gpr68,Snx32,Snx32,,Qpct,,Ccr2,,Mrps2,Fam129c,Zfp27,Aqp3,Mrps2,Tmem177,Tex2,Klrd1,Mtss1,Crybb1,Tex2,Parp6,Pex3
