X_paga1,X_paga2,X_pca1,X_pca2,X_pca3,X_pca4,X_pca5,X_pca6,X_pca7,X_pca8,X_pca9,X_pca10,X_pca11,X_pca12,X_pca13,X_pca14,X_pca15,X_pca16,X_pca17,X_pca18,X_pca19,X_pca20,paga1,paga2,velocity_paga1,velocity_paga2
-2547.954502190559,2213.099438431572,-6.6351175,-0.6748921,-4.6898046,-2.2404544,-0.53107715,-0.35085735,3.3843675,-1.441458,1.2541419,2.065577,-1.0555016,0.775549,0.7231453,-0.6590701,1.4899293,-0.5252203,0.40016088,-0.3741185,-1.109325,0.98950595,-2547.954502190559,2213.099438431572,-61.06200745381207,-69.8155685507995
-3080.655423513351,4050.9983693281893,-7.947027,2.9482498,3.4098387,0.40124246,1.6466728,0.41626817,-1.6465288,-0.43408954,2.1661162,-1.8013883,0.17035472,-2.8051395,-0.242775,-0.28183058,0.97686565,0.27484038,0.35918894,-0.8594714,-0.24237265,-1.3006284,-3080.655423513351,4050.9983693281893,-77.97925868583702,-18.287429757738984
1462.2257011807865,-3423.414558969412,9.503369,0.04473815,1.8266757,1.0598954,0.15541495,0.88205487,0.5367403,-0.3611972,-0.74362046,-1.6683166,0.28816336,-0.8928321,-0.20240924,1.4769002,-0.62751853,-0.60223085,1.9056516,0.10135818,0.51242036,0.30429903,1462.2257011807865,-3423.414558969412,-18.361029359879165,-58.25022117914422
2497.271425382241,-2509.2020483645433,10.290936,1.5577029,1.0187821,-0.33496442,1.0717008,-2.2192326,-0.7307847,-0.16676562,0.757931,-0.3248827,1.0757564,-0.4884136,0.015885796,0.8969753,1.8979958,-0.25250995,-0.5675311,1.2332906,-1.8324982,1.3477243,2497.271425382241,-2509.2020483645433,-8.991479448206249,-10.22015340057335
-635.0425454320152,3761.9813127060447,-11.529158,2.769424,1.408222,5.9060774,1.1822944,0.009438659,1.1807588,0.75927365,1.3951592,-0.83507323,0.09907102,-0.4973872,1.37186,-1.659104,0.38715935,-0.3726962,0.050692696,0.5518314,-0.5348477,-0.06948991,-635.0425454320152,3761.9813127060447,-19.74362595129882,-45.13544023881849
-351.34175615022843,4778.319512761749,-9.847886,4.250265,6.0876145,2.595449,-2.9236188,0.3085191,0.21113764,-1.0376079,-0.66305417,1.3423053,0.39846364,1.3758627,-0.161023,-0.70838714,2.0156157,1.4876986,-0.29004687,-0.5499056,0.056595396,-0.10216327,-351.34175615022843,4778.319512761749,25.71978311120824,-7.295357242892649
1177.9831995244058,-3956.403871779752,11.582781,0.7343907,1.0877057,-0.37797454,-0.034869008,3.2974036,0.10173686,0.7645672,-0.34351453,0.45580605,-0.8747869,-0.8279499,1.2082255,0.38201216,1.4764774,-0.7104093,-0.611836,-0.5665604,0.031263173,-0.9465614,1177.9831995244058,-3956.403871779752,-0.1060055178133452,-15.704970468873839
-369.81704135055946,-627.5582131541868,1.5680434,2.1416078,-7.706657,-1.7074205,-0.61649674,-1.1227236,0.8385117,-2.1229405,2.3220966,4.629572,-1.4392669,-2.6309006,0.92659515,0.7693151,0.5156777,1.0998156,-1.1821932,-1.1314864,-0.24961759,-0.39717934,-369.81704135055946,-627.5582131541868,64.77731455717131,-83.11185423625898
-994.6858205586287,3385.8145224853856,-6.586435,2.8254335,-0.90541154,1.0792699,-4.3669124,-0.20674929,0.9747578,0.4501741,-1.5974867,-0.6909226,0.5413016,0.6453064,-1.0263696,0.69175905,0.9151461,-0.115566656,0.633712,1.0102539,-0.44092277,-0.057433188,-994.6858205586287,3385.8145224853856,19.291873697923403,21.56255533878948
-2736.328222979348,-18.306295902196133,-0.12416966,-0.39053845,-5.3145223,0.7479608,-1.3594462,0.4507961,-1.965235,-0.21812068,-0.56283206,0.7638176,0.84482265,-0.09660182,-0.21114266,1.1998695,-0.33644426,0.16836783,-0.41719216,-0.017836267,0.786492,-0.4137875,-2736.328222979348,-18.306295902196133,-14.294965214211867,-24.910492253588142
-3530.182488797045,4106.179569288578,-6.0191245,-1.0551674,-0.10547569,3.0723255,3.6290314,0.80287486,-0.90618634,-2.2012522,-0.9713922,2.4472296,0.34595287,-0.08295561,-2.6446962,0.28958073,0.66744417,-0.19886665,1.0480006,-1.6355624,0.042079955,-0.73343456,-3530.182488797045,4106.179569288578,-38.12102260700193,-41.31492101851575
-4606.368877453302,3507.541148138627,-5.685347,-4.265714,4.0366683,-1.1594495,3.1354911,1.7041789,-2.5826216,-2.4186547,-0.26075482,0.40226817,-0.932145,0.692383,-2.2826443,1.0483159,-0.8989579,0.34671077,1.2075901,0.2788081,1.4866587,-0.79935956,-4606.368877453302,3507.541148138627,-9.838975464766634,-40.19677505365016
-3409.125082895186,4363.545407539196,-6.930214,-2.0763907,2.8474045,2.8731341,3.666583,1.1607652,1.683634,-4.7408338,-1.1645036,2.2965117,-2.5923436,0.78022027,-2.5805252,-0.5806514,2.5996833,1.1644541,4.918837,-0.5430798,-0.5701591,3.4988623,-3409.125082895186,4363.545407539196,-30.751810422490284,-24.339508669056237
-392.76553042628547,4854.996820050551,-8.484526,5.01823,6.005132,2.535739,-2.5262134,0.72310525,-0.69997334,-0.8058266,-1.495761,-0.72982824,-0.063006766,0.36539936,-0.049240794,0.7996333,-0.13284299,-0.13376258,-0.45716444,-0.41956308,0.99105036,0.47374293,-392.76553042628547,4854.996820050551,30.09613471091261,-10.092728198985338
-4225.67465907622,3232.4297138021557,-7.178217,-1.555179,0.4165965,-2.5794857,2.3044987,-0.72724265,-3.2458162,-0.8250694,-1.5677477,-1.2588745,-0.24762821,1.0120882,-0.33772662,0.40431952,-0.7552875,-0.1623423,-0.0051179905,-0.13101664,0.13237457,0.4444808,-4225.67465907622,3232.4297138021557,-45.58725677076144,-79.38924789257186
-2181.954212846761,3763.7188464429296,-5.172129,-0.81976664,3.508644,-3.144639,-2.8304548,-3.4630167,-0.009415021,-0.8199361,-4.2003207,1.800298,-0.64985895,2.39504,-2.064489,0.5209655,-0.12000448,1.1142646,-1.7241386,0.1487936,2.045435,-2.1587212,-2181.954212846761,3763.7188464429296,-20.132725995487366,-0.6481555011011665
-2422.56864529241,2525.7492569886717,-6.730923,1.5920886,-3.725656,-1.0826586,-2.3544881,1.4900875,0.8380298,0.546471,-0.896852,-0.08560055,-0.16356918,-0.16149023,-0.2910747,-1.1743149,0.88937765,0.35164273,-1.0229998,-0.25647414,-0.24236447,-0.08200089,-2422.56864529241,2525.7492569886717,24.68877140497988,-48.71011573200973
-5013.397567848132,2528.6315302621983,-6.249956,-5.283572,3.04632,-2.365165,-0.31558827,1.4973798,0.16237143,0.42665407,1.7308469,-1.6091737,0.3436602,0.756824,1.8711826,0.19591746,-0.7130286,-1.1214352,-0.7113509,0.5436942,-0.1547812,-1.245095,-5013.397567848132,2528.6315302621983,-13.319588783587763,-48.169329323285055
1399.6584085510517,-4300.115917148585,11.396517,1.1576797,1.0651195,-1.2481201,0.24290419,1.8235816,0.94626516,1.4471791,-0.98005366,0.19471066,-0.69379175,-0.5189119,0.5043695,-0.8368223,0.39538276,-0.020085143,-1.3124249,-0.10896616,-0.3965109,1.1159914,1399.6584085510517,-4300.115917148585,-13.909390055503014,2.4931036721812565
1502.1963762634064,-3453.796706124428,9.662022,1.6115024,0.031417873,1.1053932,0.7252786,0.8743838,4.001766,-2.2143543,-0.91152143,-0.6745111,0.39601943,4.1231103,-2.2848089,-2.1687193,-4.089089,-0.09718308,1.4278004,-2.3581142,2.9203885,-2.910905,1502.1963762634064,-3453.796706124428,-23.30726049473889,-60.731572400041735
1834.4006130293305,-2870.1454805240965,10.664976,0.75654924,-0.016187698,-0.4250944,-0.085039966,-0.9241461,-0.9705173,0.43623748,0.3333823,-2.66512,0.19288002,-1.2970484,0.3821003,-0.34737614,-0.15893504,0.8911726,-0.52681375,-0.07617072,0.37671366,1.9217544,1834.4006130293305,-2870.1454805240965,-34.28591521040271,-29.079811492037265
-5302.742303400921,2760.818842887593,-1.8026003,-5.9354086,6.42068,-2.143126,-2.0311365,0.72372967,-0.3465366,-3.2597094,1.9953241,-0.34817553,-0.6261138,-0.9306399,0.36762664,1.0201278,0.97206986,0.38130644,-2.1799731,-1.7433959,0.81991005,0.14879665,-5302.742303400921,2760.818842887593,-6.956284363283496,-41.539838964166485
228.8434925409424,1237.9981562473106,-8.545581,3.1138635,-0.71651345,4.955355,0.29211214,-0.70418197,1.21412,-0.1640103,2.241247,1.1025441,-0.2838444,-0.60712254,1.367816,-0.81925875,0.43929344,0.8086797,1.3267249,-0.44926143,-0.6616549,-0.30080935,228.8434925409424,1237.9981562473106,-17.713752996451163,11.879781778546171
383.1863737885151,-1161.8645450092301,-5.785599,7.7191434,-1.5575893,0.9643347,-0.7451023,-0.7072584,-0.7680487,-0.77871174,1.8596605,0.75003207,-0.10142476,-1.1903853,1.8546641,-0.045031216,-0.63019156,0.30309018,0.09955824,1.3010529,0.12111478,-0.37620133,383.1863737885151,-1161.8645450092301,-2.24314437927614,-5.635485599618987
-2738.650305627148,-152.94298585338655,-0.37394628,-2.9851022,-4.7710953,1.6537131,-1.2344705,1.3713205,-1.9457554,1.1680996,-0.083362594,-1.2372268,2.06218,-1.3254516,-0.8590637,0.78465074,0.03146874,-0.38923857,-1.4272614,-0.5662074,0.1459309,-0.77451766,-2738.650305627148,-152.94298585338655,-27.405077883295128,-7.314373929737912
188.08055307584914,2061.8849242987026,-8.492283,2.689366,2.4348357,2.7867794,0.65219,-0.46220127,-1.4540485,0.04301728,1.5914284,0.4718644,0.36306772,-1.02724,1.8857362,-0.7828218,-1.1561416,-0.05006898,-0.29131508,0.5362893,-0.41510049,-0.3683394,188.08055307584914,2061.8849242987026,-34.91294513786221,-3.2991761951655767
-3107.6660414192997,3153.938946088956,-8.841954,-0.27611187,1.6746619,-4.383431,0.77772653,-0.4712416,-0.77005476,-0.77807873,0.7327131,-0.3637357,1.8720806,1.6143996,-0.97211707,0.78030425,-0.48696604,0.91989696,-0.6018451,0.25232422,0.18800634,-0.6164329,-3107.6660414192997,3153.938946088956,13.75468971209737,-38.83660185651158
-2231.786726063564,2504.27803515882,-3.8305395,0.96297634,-3.5179455,-2.6179147,-1.2734932,-1.4834969,-0.7198895,5.0136185,3.7940414,-2.3621697,-2.2398975,-1.3240187,0.47420725,-0.21928824,-0.8348911,0.15760341,2.0512636,0.36728194,0.38766238,0.77912354,-2231.786726063564,2504.27803515882,44.20554078993488,-35.14351860481793
-3314.083927382118,1708.2463830124148,-3.085927,-1.1296515,-3.3427966,2.9748316,2.967842,2.232351,-2.6786437,1.6271313,-1.5164047,0.077910855,0.7204751,-1.175549,-1.5435562,2.0608678,0.5031536,0.6926792,1.3937542,0.7956734,0.095614344,0.11332075,-3314.083927382118,1708.2463830124148,1.1063481040432277,-140.70954410439327
-3127.689316946744,3196.5327809456157,-6.098454,-1.2890036,2.4691417,-3.5071301,-2.5843043,-1.4732114,1.5214255,-1.2887774,0.44126758,0.3346575,0.16182987,0.49722508,0.12661168,0.050790355,-0.4170322,0.8561285,-1.8277519,-1.8801547,0.2280733,-0.41022918,-3127.689316946744,3196.5327809456157,-35.501057373259194,-46.5979410649039
22.045853981711684,2129.705914577312,-8.939464,-0.2747529,1.8085462,5.308967,1.4255623,0.1904634,0.88561416,-0.30579007,1.3137772,-1.1199614,-1.0999002,-0.70115584,0.38230118,-0.36624902,-0.50727266,-0.20436813,-0.13352935,0.018686593,-0.08580809,-0.12372759,22.045853981711684,2129.705914577312,-45.254044787899474,-16.5506052566473
-2832.714518143757,2858.1367418727,-10.449299,1.8763782,-0.4234234,0.918035,3.547642,1.6435965,0.22380774,0.01731817,0.8449581,-1.104173,-0.40179375,0.5112577,0.5923794,0.84215057,0.059855614,-0.95859647,1.0367087,0.048541576,-0.7704922,0.8494641,-2832.714518143757,2858.1367418727,-84.32756122505563,10.544409247665746
-5412.04797687052,2847.289311659522,-3.7077758,-5.0622325,6.2882853,-3.1947742,-3.2314167,1.2656386,-0.71401143,-0.670993,1.3179575,-0.05062313,1.9502137,-1.8494703,-0.25083745,0.34939906,-1.3021947,-0.126564,0.2788121,-1.5126213,-0.281798,-0.9922882,-5412.04797687052,2847.289311659522,-6.511484496718608,-47.93824203752765
-5267.7350795032235,3066.554079908273,-6.357407,-4.66898,2.8851793,-3.440065,1.1811811,0.9445026,-1.0599388,-2.015805,1.4661053,-2.5143704,1.4149305,-0.33545417,-0.26629594,-0.71286285,0.41632697,1.5850881,-0.79080915,0.05160178,-0.70322114,-1.0335053,-5267.7350795032235,3066.554079908273,-13.025159064679174,-34.057169849966485
-2968.232461030445,830.3104789239568,-4.372113,-0.15649863,-4.320801,1.7873182,1.1664083,1.6216462,-0.81941575,-0.14875793,-1.4393066,1.0716939,1.7827984,-0.68129355,-1.8611573,0.8196375,-1.3098795,-0.11386777,-0.64039356,0.43637514,0.44641325,0.0569949,-2968.232461030445,830.3104789239568,-26.208432226176804,-133.42258241909403
-3514.476894656777,834.6229496511478,0.7803356,-4.489594,-1.8281375,2.7606359,-2.0806048,2.3835225,0.8364499,1.6647713,-0.61360097,0.79960966,0.44165164,-1.7380443,-2.231753,0.771507,0.6273815,1.6812501,-1.763541,0.05624698,-0.51280135,1.1930004,-3514.476894656777,834.6229496511478,14.21623431646786,-29.594512010734423
2237.4023115461328,-2902.6023606588733,9.839876,0.56947446,0.9687851,-0.07318387,0.25241646,-3.0668035,0.80037,-0.11907935,1.7780558,-0.677327,2.305357,-2.4513063,0.39409426,-2.4880404,0.86010635,2.942756,-0.37176093,0.44462407,-0.31435814,-1.009763,2237.4023115461328,-2902.6023606588733,-14.791827502461866,-10.818875640823967
-3050.3729173989873,3109.1732810721314,-9.122824,-2.7218852,2.2957458,-3.7375965,0.66555035,-2.743845,2.638101,0.0042630313,0.08788096,0.39281276,0.232127,3.376576,1.1733286,-0.107084595,-0.5370554,-0.84014803,0.3845648,-1.0964372,-0.27738285,-1.2860558,-3050.3729173989873,3109.1732810721314,-38.79709254428946,-37.67890113426453
80.93814568483367,2300.167992300633,-9.519734,2.4353049,2.188871,2.675529,1.2122632,-1.3799615,0.6578621,0.24203786,-0.14787167,0.67109585,0.7833503,-1.454981,1.6676633,-0.98064655,0.92687804,-0.17697154,0.4994519,0.22527759,-0.99036324,-0.20282368,80.93814568483367,2300.167992300633,-39.29873569190295,-18.930573028040943
-295.6583481362564,3937.8321904896334,-9.072142,4.9434395,1.1239977,3.395491,-2.5973969,-0.53545576,0.9440036,-1.4888834,-0.62180907,1.5183487,1.0930016,0.69489,-0.9015345,-0.050170157,0.122901104,0.281416,1.4856607,0.17416662,-1.374532,0.9574292,-295.6583481362564,3937.8321904896334,26.74513282053108,-21.70393657515858
-2674.8174109364445,3399.1660457971693,-7.5544467,2.2647567,2.8017266,-4.887216,-2.0690436,0.09476616,0.8989162,-0.3628489,-1.3483952,-0.7908315,0.40053755,0.11237077,0.027158514,0.62520117,0.8908325,0.23304373,-0.45979196,-0.49827805,0.30088183,-1.103837,-2674.8174109364445,3399.1660457971693,56.617455083784996,24.732553981622146
-3773.665463990155,734.6083967616755,-1.9234682,-4.8141823,-2.9441965,2.3841643,-1.711812,1.033064,-1.0363202,-0.27667537,-0.23639376,2.1304688,-0.19526415,1.4406351,0.84738636,0.98817587,0.6964282,-0.29037443,-0.3927704,-0.012127564,1.0803952,-0.9584446,-3773.665463990155,734.6083967616755,51.428184490647475,-75.13579226235625
-2174.4783476262364,-722.4867177032843,6.725239,-2.8085902,0.1268145,4.225259,-2.7597427,-0.8867824,-0.05296291,-0.413363,0.45403454,2.6893935,1.7199308,1.2183707,-0.2795074,1.2412813,0.38508832,-2.8723814,0.48892006,-1.8382608,0.7530977,-0.9923791,-2174.4783476262364,-722.4867177032843,97.47509991738016,-69.52002012202601
2791.261663689881,-2269.4551133139944,11.167696,1.418409,0.86377555,-0.032792162,0.9668752,-2.8514574,0.34191865,-0.3109684,1.4699926,-0.62838674,-0.093429625,-0.7643751,0.45450482,0.7976985,3.4482052,1.0847912,0.2513031,0.09013529,0.700243,0.9645432,2791.261663689881,-2269.4551133139944,-5.5342379413599065,0.848094515758633
