"","X","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","external_gene_name"
"18","ENSMUSG00000000131",834.031811298119,-0.363208487332257,0.187015845835691,-1.94212680593582,0.052121751125547,0.215476421198191,"Xpo6"
"19","ENSMUSG00000000134",124.505334292995,0.201966457730256,0.324503115160231,0.622386807074349,0.533687553335153,1,"Tfe3"
"20","ENSMUSG00000000142",78.3525504737858,-1.16370320337832,0.353398954330242,-3.29288807767911,0.000991639407753969,0.00757439425559321,"Axin2"
"21","ENSMUSG00000000148",115.893366803915,-0.356061493684077,0.312663038426977,-1.13880264029749,0.25478548032322,0.698336729112703,"Brat1"
"22","ENSMUSG00000000149",97.8215647998008,-0.42036129084153,0.35807069749159,-1.17396171701931,0.240410360024095,0.67359277430655,"Gna12"
"23","ENSMUSG00000000154",0.516542901891303,0.00865561768432639,0.449156807384318,0.0192708148736133,0.984625065961094,1,"Slc22a18"
"24","ENSMUSG00000000157",3.13765298024851,0.270926472277186,0.92211397070954,0.293810180610013,0.768902955268264,1,"Itgb2l"
"25","ENSMUSG00000000159",1.76029244818436,0.336036696093273,0.870840553162855,0.385876260439184,0.699588312994047,1,"Igsf5"
"26","ENSMUSG00000000167",51.9881023825934,0.345500419464004,0.454784576819955,0.759701267531736,0.447433170927515,0.984074201479207,"Pih1d2"
"27","ENSMUSG00000000168",454.401891186029,-0.135075522732387,0.176109218223515,-0.766998593798487,0.443082351596285,0.978973364611355,"Dlat"
"28","ENSMUSG00000000171",4320.12542789825,1.06263922116688,0.258468872531761,4.11128508728377,3.93463011580734e-05,0.000426903148876624,"Sdhd"
"29","ENSMUSG00000000182",0.50491844375557,-0.228610648140995,0.449316063597759,-0.508796962010364,0.610894549077902,1,"Fgf23"
"30","ENSMUSG00000000183",4.44652962567902,-0.0618818235009827,0.820211655185162,-0.0754461645476288,0.939859729850214,1,"Fgf6"
"31","ENSMUSG00000000184",4288.87663074234,-1.49781810739156,0.311757039015248,-4.80444038127492,1.55184931511234e-06,2.15709897015479e-05,"Ccnd2"
"32","ENSMUSG00000000194",310.759796118779,0.851132047003002,0.289305166396062,2.94198702914898,0.00326113586300719,0.0214800526207794,"Gpr107"
"33","ENSMUSG00000000197",0.466203197204402,-0.283231060793702,0.495448999011467,-0.571665421383054,0.567548664824132,1,"Nalcn"
"34","ENSMUSG00000000202",0.270761032418627,0.0723330912003312,0.448717947245699,0.161199460918207,0.87193630569038,1,"Btbd17"
"35","ENSMUSG00000000204",36.0556632481233,3.51696916934526,0.760255297858877,4.62603704209648,3.72728666026653e-06,4.83766431946864e-05,"Slfn4"
"36","ENSMUSG00000000214",0.71477218712219,0.125392924244087,0.451474201516056,0.277741062109454,0.78121113719672,1,"Th"
"37","ENSMUSG00000000215",0.239057708242654,0,0.448717947245699,0,1,1,"Ins2"
"38","ENSMUSG00000000216",0.146575041336662,0,0.448717947245699,0,1,1,"Scnn1g"
"39","ENSMUSG00000000223",8.25982594888806,1.01041297955615,0.824018778474968,1.22620139971342,0.220122894702517,0.635761662770336,"Drp2"
"40","ENSMUSG00000000244",1585.00721827555,-0.963288821526418,0.264378231241009,-3.64360112784126,0.000268849950777941,0.00240475745601554,"Tspan32"
"41","ENSMUSG00000000247",6.07985902900958,1.99891480779144,0.895336154471233,2.23258582579183,0.0255762696761701,0.121929082102571,"Lhx2"
"42","ENSMUSG00000000248",6.83594952949043,0.882605093467583,0.911838817116576,0.967939812277968,0.333074429663427,0.82966572572751,"Clec2g"
"43","ENSMUSG00000000253",1.80901667777287,0.670895528050428,0.78595110259996,0.85360975489579,0.393321251739589,0.919985108559743,"Gmpr"
"44","ENSMUSG00000000263",0.112587175247933,0,0.448717947245699,0,1,1,"Glra1"
"45","ENSMUSG00000000266",2.52623204163244,-0.972536130800766,0.929548633072254,-1.04624556069372,0.295447672644271,0.769778344504336,"Mid2"
"46","ENSMUSG00000000275",701.384929135437,-0.569548808288153,0.149722494689587,-3.8040296447703,0.000142361132191975,0.00136334361232933,"Trim25"
"47","ENSMUSG00000000276",235.329432912817,-0.55232004277346,0.263015471677739,-2.09995267293702,0.0357330045613574,0.159691233987,"Dgke"
"48","ENSMUSG00000000278",405.968725098321,4.78360202594501,0.271710662331862,17.6054998537467,2.23525540622708e-69,7.53976484691574e-67,"Scpep1"
"49","ENSMUSG00000000282",126.969635164435,-0.158508585462789,0.376711631957034,-0.420769023349054,0.673923753420914,1,"Mnt"
"50","ENSMUSG00000000290",4324.24508001294,1.34641694805672,0.175191198117299,7.68541435029879,1.525026047962e-14,5.37708951963185e-13,"Itgb2"
"51","ENSMUSG00000000295",1412.32762010487,0.149292262556022,0.282093722498126,0.52922929739074,0.596646395321176,1,"Hddc2"
"52","ENSMUSG00000000296",0.241978160128254,-0.0926424267436147,0.448717947245699,-0.20646026599174,0.836431399228276,1,"Tpd52l1"
"53","ENSMUSG00000000301",60.5830466813729,-2.06372538963314,0.452440112573268,-4.56132277462234,5.08323703142599e-06,6.46488939254421e-05,"Pemt"
"54","ENSMUSG00000000303",2.71808469320352,-1.87755673799731,0.933591196484475,-2.01111229954549,0.0443135963183468,0.189528339959478,"Cdh1"
"55","ENSMUSG00000000305",1.22234392687439,-0.890096819780225,0.696154385354089,-1.27859112648912,0.201041076362608,0.598637560418296,"Cdh4"
"56","ENSMUSG00000000308",1.07256919438156,-0.377791203319438,0.834732636053049,-0.452589472367807,0.650844380883499,1,"Ckmt1"
"57","ENSMUSG00000000317",2.82208533296591,1.43215990925726,0.924410501664478,1.54926832470914,0.121317230849405,0.412555769436512,"Bcl6b"
"58","ENSMUSG00000000318",1.88672760112829,0.947219035680037,0.899143043584541,1.05346868047139,0.292126241211523,0.76359294219902,"Clec10a"
"59","ENSMUSG00000000320",17.7535603757878,0.541551143310226,0.749342475825977,0.72270178293749,0.469863119949529,1,"Alox12"
"60","ENSMUSG00000000325",6.21244608550241,0.532570574848701,0.911519917465907,0.584266525222275,0.559041010010381,1,"Arvcf"
"61","ENSMUSG00000000326",916.094638057087,1.15964529016628,0.201050607986928,5.76792729839285,8.02524098987568e-09,1.56474159261815e-07,"Comt"
"62","ENSMUSG00000000339",879.464315432433,0.236243849047539,0.187201609843898,1.26197552064075,0.206957595011298,0.61051585553911,"Rtca"
"63","ENSMUSG00000000340",210.168842736951,-0.036968157715541,0.31446376388549,-0.117559356470092,0.906416810400751,1,"Dbt"
"64","ENSMUSG00000000346",8165.86806731908,0.215755648232974,0.273459814894714,0.788984839750743,0.430120867278597,0.966690353317238,"Dazap2"
"65","ENSMUSG00000000355",2357.58631171513,0.00753370336130079,0.250957745661179,0.0300198080814455,0.976051255724558,1,"Mcts1"
"66","ENSMUSG00000000359",0.765026818629578,0.557153159689985,0.730355959817788,0.762851527670131,0.445551946925737,0.982181527306613,"Rem1"
"67","ENSMUSG00000000365",2.74328177052154,0.281703085979329,0.924618391822411,0.304669567976142,0.76061782956193,1,"Rnf17"
"68","ENSMUSG00000000374",421.071680561738,-0.269982101035338,0.272362637025528,-0.991259682252352,0.321558794569904,0.81179890940151,"Trappc10"
"69","ENSMUSG00000000378",1364.08833456922,-0.477344204626899,0.205084895550313,-2.32754442176749,0.0199363075826761,0.099217446818833,"Ccm2"
"70","ENSMUSG00000000381",0,NA,NA,NA,NA,NA,"Wap"
"71","ENSMUSG00000000384",432.735832081654,-0.831059834692126,0.280144047266717,-2.96654468585191,0.00301166592844297,0.0200259367772169,"Tbrg4"
"72","ENSMUSG00000000385",0.229632100013313,0.091836847372929,0.448717947245699,0.204664974816893,0.837833887150071,1,"Tmprss2"
"73","ENSMUSG00000000386",331.804170598227,1.12942093502259,0.333744265337906,3.38409091128227,0.000714143527399397,0.00569028063117871,"Mx1"
"74","ENSMUSG00000000392",5.66289525347038,0.533533109477779,0.917873838019272,0.581270635874226,0.561058067826349,1,"Fap"
"75","ENSMUSG00000000394",0.336607196207312,-0.261453292515913,0.448717947245699,-0.582667339518632,0.56011726381407,1,"Gcg"
"76","ENSMUSG00000000399",3181.47188258933,0.798879501319204,0.254000481853979,3.14518892046223,0.00165979608619468,0.0118532320829683,"Ndufa9"
"77","ENSMUSG00000000402",1.5574374013873,1.16859975366905,0.88041009130696,1.32733571003744,0.184397656133714,0.562162229218744,"Egfl6"
"78","ENSMUSG00000000409",15090.5912946292,0.287869886127051,0.235534843949359,1.22219660284719,0.221633288247094,0.638241639594506,"Lck"
"79","ENSMUSG00000000411",0.126456521096379,0,0.448717947245699,0,1,1,"Tssk3"
"80","ENSMUSG00000000416",0.701978595903067,-0.337825632565505,0.47824272006026,-0.706389493023414,0.479945953131917,1,"Cttnbp2"
"81","ENSMUSG00000000420",1112.33398017856,0.473955275337421,0.177611596725441,2.66849284661339,0.00761924009788996,0.0444988247194581,"Galnt1"
"82","ENSMUSG00000000435",0.126493046180121,0.0918874261460062,0.448717947245699,0.204777693225835,0.83774581591408,1,"Myf5"
"83","ENSMUSG00000000439",640.384552781836,1.20089711772538,0.288968820587806,4.15580170650445,3.24148874878623e-05,0.000358488580822049,"Mkrn2"
"84","ENSMUSG00000000440",5.16099763827629,1.13729557102712,0.929228409242768,1.22391390503645,0.220984707522468,0.63700671969684,"Pparg"
"85","ENSMUSG00000000441",820.138859837087,-0.221939381383327,0.203997848548895,-1.08794961791046,0.276617349921215,0.737543859228574,"Raf1"
"86","ENSMUSG00000000486",4484.51339986656,0.733172272941451,0.253673713725963,2.89021776112553,0.00384975049495935,0.0248238584379728,"Sept1"
"87","ENSMUSG00000000489",89.1823628038092,4.87567788903741,0.580517429241391,8.39884841254267,4.5087840770323e-17,1.96381157834357e-15,"Pdgfb"
"88","ENSMUSG00000000530",10.7960328553434,-3.16236142842723,0.890281796523396,-3.5520904064044,0.000382183523458921,0.0032858474667703,"Acvrl1"
"89","ENSMUSG00000000531",32.2070881496146,-0.227291475771448,0.528289759235703,-0.430240169902743,0.667020944093446,1,"Grasp"
"90","ENSMUSG00000000532",43.3036615027013,-2.5960821104029,0.525848301387074,-4.93694113597971,7.93574104437064e-07,1.16665000786927e-05,"Acvr1b"
"91","ENSMUSG00000000538",47.3130717531465,-1.59749537907398,0.48075832704427,-3.32286575023146,0.000890977830479208,0.00688076951861811,"Tom1l2"
"92","ENSMUSG00000000544",0.243329983611952,0,0.448717947245699,0,1,1,"Gpa33"
"93","ENSMUSG00000000552",2.43275899393505,1.17550075603035,0.935699193082691,1.25628061317188,0.20901424829677,0.614286723029905,"Zfp385a"
"94","ENSMUSG00000000555",7.22464768622543,-0.974580572587,0.883178736314124,-1.10349188959682,0.269813611705872,0.725380944400183,"Itga5"
"95","ENSMUSG00000000560",53.9665751749918,-0.873644099719094,0.437637340155221,-1.99627412827532,0.045904092539867,0.194868302022306,"Gabra2"
"96","ENSMUSG00000000561",515.936815351684,-0.350123122749934,0.290556674967491,-1.20500801707312,0.228200206968006,0.650061169478721,"Wdr77"
"97","ENSMUSG00000000562",123.733892389763,0.1725230062555,0.47628817304899,0.362223998028511,0.717184647650981,1,"Adora3"
"98","ENSMUSG00000000563",10749.5715526717,0.403487355198491,0.247008825738611,1.63349367777437,0.102365209320975,0.362982918137915,"Atp5f1"
"99","ENSMUSG00000000567",4.79119041204624,0.165880237417201,0.886194096703096,0.187182737996478,0.851517358717647,1,"Sox9"
"100","ENSMUSG00000000568",2222.98667834705,0.395411798186125,0.152117235375956,2.59938853877319,0.00933900017547589,0.0528351411343826,"Hnrnpd"
"101","ENSMUSG00000000579",576.199602951427,0.796605748105467,0.261836478422801,3.04237878886817,0.00234716326224499,0.016084691267547,"Dynlt1c"
"102","ENSMUSG00000000581",3563.18165641401,0.397649805270886,0.305854475367693,1.30012747007491,0.193557284056464,0.582302252441395,"C1d"
"103","ENSMUSG00000000594",1132.35542455897,0.647275932997965,0.23819734591202,2.71739355667314,0.00657983161449507,0.0393215013869618,"Gm2a"
"104","ENSMUSG00000000600",1495.12621559055,0.262183148904489,0.252153818217051,1.03977465325869,0.298444607676267,0.774506872955728,"Krit1"
"105","ENSMUSG00000000605",798.947085777526,-0.528493673110485,0.177001561395325,-2.98581362189297,0.00282824960282735,0.0189243997008227,"Clcn4"
"106","ENSMUSG00000000606",0.281147937561886,-0.171498377911848,0.448717947245699,-0.382196386314681,0.702315702055454,1,"Vmn2r88"
"107","ENSMUSG00000000617",19.7418427253175,-4.75525414911914,0.808258470198359,-5.88333351823969,4.02084525778568e-09,8.16487092547543e-08,"Grm6"
"108","ENSMUSG00000000627",122.667553377474,-0.334925472666695,0.381044977875822,-0.878965718256608,0.379419863836023,0.9007920721306,"Sema4f"
"109","ENSMUSG00000000628",881.409591793953,4.07442743431983,0.379389242935986,10.7394384795652,6.64472915440738e-27,4.99308632845295e-25,"Hk2"
"110","ENSMUSG00000000631",285.313026274834,-1.26083020374114,0.296880832315925,-4.24692356830714,2.16725851531721e-05,0.000247158655176559,"Myo18a"
"111","ENSMUSG00000000632",6.7181266946818,-0.718150827715434,0.82037962440277,-0.875388425496601,0.38136259542593,0.903447376395636,"Sez6"
"112","ENSMUSG00000000673",480.083636466921,0.392996738324227,0.252038628249361,1.55927185072363,0.118932051238741,0.406821319606276,"Haao"
"113","ENSMUSG00000000682",73783.4172984156,0.475096600043003,0.209167486716059,2.27136926250846,0.0231246335276557,0.112255135866257,"Cd52"
"114","ENSMUSG00000000686",14.9479206374615,-2.49414265033544,0.778857896276247,-3.20230771525852,0.00136331282133427,0.00998972981657392,"Abhd15"
"115","ENSMUSG00000000690",0.295750041598495,0.176573609436327,0.448717947245699,0.393506902320631,0.693945127030696,1,"Hoxb6"
"116","ENSMUSG00000000693",3.52792946343334,2.04441316423487,0.931278856476674,2.19527497055988,0.0281438792192855,0.131870950044617,"Loxl3"
"117","ENSMUSG00000000701",0.262513419188683,0.00448566431941245,0.448717947245699,0.00999662337320396,0.992023981394466,1,"Tcl1b5"
"118","ENSMUSG00000000706",0.417881757451649,-0.124015220544068,0.448717947245699,-0.276376778119289,0.782258690748401,1,"Btn1a1"
"119","ENSMUSG00000000708",447.080133943382,-0.502121329206229,0.376268171557148,-1.33447728817522,0.182047485321881,0.556948257523096,"Kat2b"
"120","ENSMUSG00000000711",175.73954763729,0.538420614323802,0.315621599771543,1.70590547260875,0.0880256806837268,0.323482323791377,"Rab5b"
"121","ENSMUSG00000000724",5.70302255577863,-0.388405754982147,0.862194993312956,-0.450484818393239,0.652360898515095,1,"Cryba1"
"122","ENSMUSG00000000730",0.406996557677083,0.232805308904975,0.449129884740013,0.518347401976467,0.60421590570243,1,"Dnmt3l"
"123","ENSMUSG00000000731",3.20566531706025,-0.423707599088045,0.931900972140322,-0.454670197537089,0.649346524568602,1,"Aire"
"124","ENSMUSG00000000732",31.9668746443145,0.429326783270384,0.521079537205768,0.823917948443345,0.409986181346279,0.941198560708469,"Icosl"
"125","ENSMUSG00000000738",396.399297015621,-0.262798291395782,0.229531745061632,-1.14493222419068,0.252237234082345,0.69485075554079,"Spg7"
"126","ENSMUSG00000000739",61.894883058458,-0.174545556611108,0.477789883983941,-0.36531865253341,0.714873556477675,1,"Sult5a1"
"127","ENSMUSG00000000740",35329.796107162,-1.65117418237242,0.210948264596211,-7.82738926785218,4.9810501547428e-15,1.84633358483128e-13,"Rpl13"
"128","ENSMUSG00000000743",743.715936054157,0.150625554283713,0.259415804155805,0.580633684882387,0.56148736468016,1,"Chmp1a"
"129","ENSMUSG00000000751",1784.28979699111,0.723279950239956,0.156514896325093,4.62115726504173,3.81605354293393e-06,4.94020270602935e-05,"Rpa1"
"130","ENSMUSG00000000753",30.9503382837201,4.22824613439685,0.798919292098887,5.29245716834373,1.2068374067474e-07,2.01857685917562e-06,"Serpinf1"
"131","ENSMUSG00000000759",452.93871759736,0.142219210118344,0.203605855156886,0.698502555384561,0.484862960335736,1,"Tubgcp3"
"132","ENSMUSG00000000766",11.6528425546345,-0.901269573833337,0.666025835400317,-1.35320512498082,0.175990108453377,0.543510448873613,"Oprm1"
"133","ENSMUSG00000000776",179.535922231672,-1.90481454115245,0.243460465458953,-7.82391727363882,5.12044630383524e-15,1.89338013266541e-13,"Polr3d"
"134","ENSMUSG00000000782",1457.33767514422,-3.1613030082872,0.265201527795663,-11.920380076856,9.26847428796592e-33,9.04734220045239e-31,"Tcf7"
"135","ENSMUSG00000000787",2223.8458617901,-0.798345022817417,0.199413804482561,-4.00345916316556,6.2422980425101e-05,0.000648763039967551,"Ddx3x"
"136","ENSMUSG00000000791",105.634126314957,2.61574785667643,0.427320089453597,6.12128453876605,9.28239741148622e-10,2.05389956718585e-08,"Il12rb1"
"137","ENSMUSG00000000792",0.964928773424376,0.614236477132045,0.699015431102153,0.878716620266257,0.379554944768814,0.900830975943371,"Slc5a5"
"138","ENSMUSG00000000794",0.637698613165715,-0.0922016799251973,0.581937496385512,-0.158439145952742,0.874110769313912,1,"Kcnn3"
"139","ENSMUSG00000000804",241.125393659963,-0.539243251755215,0.318540461657147,-1.69285637670613,0.0904828085407328,0.33031230178927,"Usp32"
"140","ENSMUSG00000000805",0.159963629085221,-0.1705290427398,0.448717947245699,-0.380036153638458,0.703918578209695,1,"Car4"
"141","ENSMUSG00000000811",12.5394096418746,-1.93872291018918,0.811079280749157,-2.39030012996814,0.0168346093613725,0.086489265695134,"Txnrd3"
"142","ENSMUSG00000000817",1400.13638226959,7.0196355435862,0.373145586265739,18.8120556746639,6.01591042090878e-79,2.80970782396844e-76,"Fasl"
"143","ENSMUSG00000000823",134.844117921875,-1.13582517636166,0.356322156506911,-3.1876355584967,0.00143441203200334,0.0104401535525192,"Zfp512b"
"144","ENSMUSG00000000826",1470.8406713859,0.525038275615567,0.198352006820581,2.64700258914188,0.00812087312386842,0.046869480284106,"Dnajc5"
"145","ENSMUSG00000000827",1299.80340102843,0.825063169321855,0.243225938034401,3.39216769391249,0.000693419869765542,0.00555010813217954,"Tpd52l2"
"146","ENSMUSG00000000838",1155.95920438047,0.666607288220558,0.214003117292228,3.11494195344026,0.00183981111425638,0.012970967442312,"Fmr1"
"147","ENSMUSG00000000861",46.4239670473286,4.08175364692514,0.677505802358091,6.02467703260755,1.69447642592132e-09,3.60988879565751e-08,"Bcl11a"
"148","ENSMUSG00000000869",0.91934006114704,-0.254324213511317,0.859820344970795,-0.295787620052134,0.7673922779589,1,"Il4"
"149","ENSMUSG00000000876",1070.77431020414,0.506146878409815,0.200364415176551,2.52613158860482,0.0115326275661782,0.0631620977185708,"Pxmp4"
"150","ENSMUSG00000000881",38.7683033054208,-1.68600831166205,0.532950425466868,-3.16353685276654,0.00155864616959165,0.011209992991344,"Dlg3"
"151","ENSMUSG00000000884",186.759478997413,0.772759915173846,0.317180488838926,2.4363412705574,0.0148366794406083,0.0781422474770972,"Gnb1l"
"152","ENSMUSG00000000889",0.318990875624209,-0.341828592842276,0.448782114169351,-0.761680517225971,0.446250706105295,0.982883842153594,"Dbh"
"153","ENSMUSG00000000901",19.676124013602,-3.52837016812243,0.872613410994355,-4.04345168624191,5.26700134684808e-05,0.000557321808600955,"Mmp11"
"154","ENSMUSG00000000902",817.043674622362,0.732185382341401,0.170945817500093,4.28314300430896,1.84271652583374e-05,0.000212947043362241,"Smarcb1"
"155","ENSMUSG00000000903",28.9694649052759,4.41772302497846,0.778109316209863,5.67750948735198,1.36669949078245e-08,2.58506312406067e-07,"Vpreb3"
"156","ENSMUSG00000000915",587.388271023723,1.64045107924216,0.26661824264997,6.15280883609989,7.6122540446381e-10,1.70548197997877e-08,"Hip1r"
"157","ENSMUSG00000000916",447.225099179067,-0.517413024206915,0.20386208981799,-2.53805415547768,0.0111470733579888,0.0613382006528594,"Nsun5"
"158","ENSMUSG00000000934",56.8764115627858,-1.18683988621717,0.482053508385186,-2.46205009521229,0.013814537002797,0.0736015644666396,"Top1mt"
"159","ENSMUSG00000000938",0.250057817924179,0.0922236069189525,0.448717947245699,0.205526896093716,0.83716048655754,1,"Hoxa10"
"160","ENSMUSG00000000942",0.691290780226418,-0.123574571942009,0.544184476282746,-0.227082133592144,0.820359876501897,1,"Hoxa4"
"161","ENSMUSG00000000948",102.518972970062,-1.13476901432901,0.418210717697281,-2.71339056200469,0.00665985620043883,0.039736618422351,"Gm38393"
"162","ENSMUSG00000000957",3.44708362750787,0.776499310754415,0.935661996202333,0.829892967659339,0.40659930124829,0.936606843257879,"Mmp14"
"163","ENSMUSG00000000958",8.5573542936194,1.06429155135036,0.818336064783291,1.30055559952891,0.193410613316324,0.58197635038725,"Slc7a7"
"164","ENSMUSG00000000959",524.986636781576,0.596105195235626,0.194894863159223,3.05859880333853,0.00222374736110911,0.0153533141661475,"Oxa1l"
"165","ENSMUSG00000000976",352.317900477464,0.290568374600543,0.363528284670799,0.799300596000867,0.424116133381718,0.959841775548099,"Heatr6"
"166","ENSMUSG00000000982",1792.29371978388,6.49269928195192,0.414444182397415,15.6660403444293,2.58170366952565e-55,5.67937391300433e-53,"Ccl3"
"167","ENSMUSG00000000983",1.95464031137628,-0.866267323289679,0.871300523247594,-0.994223347945259,0.320114143676571,0.809565575952461,"Wfdc18"
"168","ENSMUSG00000001014",14.1758014085149,0.683699791658201,0.684430595260528,0.998932245858985,0.31782751421964,0.805729242311467,"Icam4"
"169","ENSMUSG00000001016",1781.07760473154,0.631492719890171,0.198413948879347,3.18270324973056,0.00145907069596763,0.01060183537295,"Ilf2"
"170","ENSMUSG00000001017",1432.15535993962,-0.116728352806403,0.151060133810385,-0.772727720160264,0.439683537750827,0.97422909561635,"Chtop"
"171","ENSMUSG00000001018",1049.6583727254,0.0610980221384705,0.258189143491925,0.236640554719457,0.812935655503643,1,"Snapin"
"172","ENSMUSG00000001020",23046.16062817,12.0762857741298,0.451602727842129,26.7409495771501,1.57347481032632e-157,6.8239354702695e-154,"S100a4"
"173","ENSMUSG00000001021",70.822473453139,4.65248630537746,0.482124899342496,9.64996064655103,4.91745970401627e-22,2.93289276413607e-20,"S100a3"
"174","ENSMUSG00000001023",7.35396955347819,2.79917180280769,0.884671742320829,3.16407958896076,0.00155574245474036,0.0111996494964561,"S100a5"
"175","ENSMUSG00000001025",40103.3880644285,11.0431033923112,0.287224924597543,38.4475804381695,0,0,"S100a6"
"176","ENSMUSG00000001027",1.0907383613356,0.433040617684917,0.797143690167237,0.543240350549682,0.586964327890204,1,"Scn4a"
"177","ENSMUSG00000001029",1404.52421942913,0.609331822786209,0.263216096453335,2.31494893738095,0.020615726722473,0.102030034535513,"Icam2"
"178","ENSMUSG00000001034",77.0229558018369,-0.0647384001841899,0.364962686806308,-0.177383613515942,0.85920707773568,1,"Mapk7"
"179","ENSMUSG00000001036",12.1189178401308,1.42580628559893,0.854987395558051,1.66763427508579,0.0953883498866576,0.343878342935417,"Epn2"
"180","ENSMUSG00000001039",46.5141899947909,1.93326623958973,0.590451756826186,3.27421540750675,0.00105955807847861,0.00800349941439502,"B9d1"
"181","ENSMUSG00000001052",576.011515488467,-1.08823924907834,0.279330657915538,-3.89588188134863,9.78420665984047e-05,0.000974824239512429,"Sec24b"
"182","ENSMUSG00000001053",69.8284876258897,-0.765936335036678,0.357833124414158,-2.14048471977172,0.0323156143751324,0.147192411282861,"N4bp3"
"183","ENSMUSG00000001054",815.49258178244,-0.0357409329500809,0.193584666461907,-0.184626879821155,0.853521701331495,1,"Rmnd5b"
"184","ENSMUSG00000001056",5595.50306274975,0.24675765746223,0.22625893718833,1.09059849979247,0.275449589979555,0.735635346902217,"Nhp2"
"185","ENSMUSG00000001062",109.758908407032,-0.320607108975086,0.398495292402402,-0.804544282172689,0.42108270591243,0.956112848623002,"Vps9d1"
"186","ENSMUSG00000001065",59.7745921183483,-0.115308274087482,0.419465255671972,-0.274893504356543,0.783398057747069,1,"Zfp276"
"187","ENSMUSG00000001076",0.760390060634121,-0.1536635049899,0.625866286913344,-0.245521300959889,0.806052817035738,1,"C1ql4"
"188","ENSMUSG00000001082",278.122553122473,0.738175789492633,0.28345591926169,2.60419959271036,0.00920891109060171,0.0522647453521194,"Mfsd10"
"189","ENSMUSG00000001089",118.281316527308,0.440916573702185,0.479414567506054,0.919697905710003,0.357730647365318,0.867965712333465,"Luzp1"
"190","ENSMUSG00000001095",0.315703737346634,-0.172323244691742,0.448717947245699,-0.384034660858762,0.70095275792889,1,"Slc13a2"
"191","ENSMUSG00000001098",651.127302335149,0.153917777965679,0.208577813559186,0.737939358646137,0.46055130025306,0.998318029662103,"Kctd10"
"192","ENSMUSG00000001100",938.568310725134,-0.683035522590242,0.281008644907712,-2.43065661846298,0.0150714906730814,0.0791729215873691,"Poldip2"
"193","ENSMUSG00000001103",0,NA,NA,NA,NA,NA,"Sebox"
"194","ENSMUSG00000001105",1682.17747621414,-0.0337644242547863,0.208632217628908,-0.161837057758945,0.871434169825952,1,"Ift20"
"195","ENSMUSG00000001119",0.529693763849898,-0.144575378046034,0.448717947245699,-0.322196557845436,0.747303792009728,1,"Col6a1"
"196","ENSMUSG00000001120",11.0131522829938,-2.21928404376677,0.830858258929688,-2.67107418132385,0.0075608935487259,0.0442346514457932,"Pcbp3"
"197","ENSMUSG00000001123",3799.02177771714,0.519560434069857,0.312416288125934,1.66303888054781,0.0963046529293306,0.346153996404051,"Lgals9"
"198","ENSMUSG00000001127",1007.65242417358,0.116726792832793,0.195768163746175,0.596250128719272,0.551008141869469,1,"Araf"
