X_draw_graph_fa1,X_draw_graph_fa2,X_pca1,X_pca2,X_pca3,X_pca4,X_pca5,X_pca6,X_pca7,X_pca8,X_pca9,X_pca10,X_pca11,X_pca12,X_pca13,X_pca14,X_pca15,X_pca16,X_pca17,X_pca18,X_pca19,X_pca20,X_pca21,X_pca22,X_pca23,X_pca24,X_pca25,X_pca26,X_pca27,X_pca28,X_pca29,X_pca30,X_pca31,X_pca32,X_pca33,X_pca34,X_pca35,X_pca36,X_pca37,X_pca38,X_pca39,X_pca40,X_pca41,X_pca42,X_pca43,X_pca44,X_pca45,X_pca46,X_pca47,X_pca48,X_pca49,X_pca50,X_diffmap1,X_diffmap2,X_diffmap3,X_diffmap4,X_diffmap5,X_diffmap6,X_diffmap7,X_diffmap8,X_diffmap9,X_diffmap10,X_diffmap11,X_diffmap12,X_diffmap13,X_diffmap14,X_diffmap15
1588.3863191915634,-4299.083841714538,-7.817928,-2.4608765,0.67503536,-8.450013,-1.1489689,4.165464,5.65965,-3.2141454,-1.1942121,-4.853604,-1.4541289,-0.52676725,2.510795,1.3390317,2.7577307,-0.5187046,-0.11392365,0.981754,-0.6587655,0.43468627,-0.56234455,0.6430922,-0.33814326,1.6740155,-0.42609793,-0.30444852,-1.9727695,-0.7474339,-1.1807554,1.9270167,-0.14295062,-0.88843817,0.7995372,1.7452099,-0.18500821,-1.7474517,0.050830707,-0.1878835,0.58815086,0.35582966,-1.5268639,-0.31248236,-0.8349373,-1.2850407,0.9775082,0.58583194,0.6496966,1.2136186,-0.54348034,0.7744528,0.024943357,0.02940551,-0.000981862,0.0083265,-0.005828099,0.019258615,-0.0920914,0.008745813,0.0072867014,0.045283604,-0.01020369,-0.00357576,-0.0046642506,-0.0143215405,-0.06351448
2478.022691248661,-2268.5170339616566,-10.856606,0.7963132,0.48378086,-0.17539917,1.3520235,-1.1721108,-2.9556053,1.9575021,-3.2442517,-0.0797097,0.56603867,-0.51816565,-3.6529143,-0.30661467,1.8738594,-1.2765241,-0.10598442,-0.05108483,-1.8929054,-1.6794707,0.8258026,2.487364,1.8332248,-1.0957989,-1.8931888,0.7110888,1.6048349,-0.6503155,1.0223203,0.48322105,0.3628066,1.1785898,0.5486108,-1.3504108,0.60970104,0.7381896,-1.9770724,-2.127034,0.9761502,-3.3203995,-2.6493292,0.35378435,-0.79871565,-0.026041027,0.66832966,-0.8542567,0.052473713,0.95593524,1.2249496,1.4730768,0.023559233,0.023587637,0.00049950846,0.0033262505,-0.0020191742,0.0009461784,0.0004797952,-0.0021222294,-0.003327228,-0.026296632,0.013099671,0.00033647427,0.003988611,0.01066868,-0.012669591
-3350.6144570110414,4449.8624517175,22.00995,-8.147559,4.8781853,-4.900873,-3.4464235,-7.2529697,-1.806995,-4.9498944,0.62086266,-4.307688,2.0634494,0.4847644,4.2419744,-1.7967018,-1.1630948,0.36994725,0.9243074,0.25332102,2.0389252,2.136599,-1.9319981,-0.79051644,0.42641875,-2.144441,-2.368597,-0.5439977,0.4986582,-0.6518979,-1.2805319,-1.3181763,1.411661,-0.5445148,-1.3861622,0.4709306,-0.035546392,-2.8737547,2.424663,-1.3679712,0.2100348,0.14668038,2.5874076,-0.0047929035,-1.4931525,-1.3036784,0.78684497,-0.25972235,-0.5414154,0.29412234,-0.18993452,-0.8657853,0.026590249,-0.038053848,0.008803708,0.07002587,0.018914511,0.073301554,0.0127064595,-0.025020018,0.07037463,-0.0139017645,-0.011995885,0.022323253,0.0038401757,0.0040516425,-0.00079575833
1605.1368376252422,-2693.823192258157,-8.327222,0.05907245,2.0109627,-1.7582947,-2.0154169,1.0418308,0.98841655,-0.73185503,1.6033041,-2.6199536,-0.08413584,0.2404374,1.2110434,-0.7732122,1.7635658,2.0184562,-0.07364124,1.5333408,2.8801615,3.420603,-4.926833,4.3444023,4.322618,1.8223625,0.68935037,0.76552033,-0.34937727,2.5879948,-4.900266,0.35617805,-3.777533,-3.5929656,-1.7075832,-0.5329588,-0.49747586,-1.7728665,4.3317256,1.2415313,-3.485337,0.036916263,1.4793414,-3.063217,1.9937828,-0.053021748,-4.0532084,3.5525036,-2.588648,1.4160985,-1.0076344,1.8877423,0.02352769,0.02346035,0.00021712275,0.0043226155,-0.003007198,0.0050344826,-0.024602352,0.0023423443,0.0015071053,0.006847993,0.0020771665,0.0009778965,-0.0015601943,-0.0037679041,0.027573863
1663.9973198338487,-3962.673583708739,-11.295796,-0.76419854,-0.6982271,-5.32792,-2.7460563,2.2616787,1.952803,-2.092689,3.1995573,-2.0041199,-0.49345723,0.040604148,-0.10809662,1.877898,3.1329837,-2.332019,-0.065591946,-2.0821335,-1.5082793,0.48937863,-1.2774103,2.5266197,2.1930304,0.50788647,0.44878718,0.94368774,-0.7975123,1.3025931,0.17138481,1.4408998,4.331758,1.8687196,-1.0233551,1.3520058,-1.2293422,-3.2282488,-0.27024624,1.7091889,1.2111034,-2.6280007,1.2265813,-0.8220197,-0.16985802,-0.34191436,0.017118206,-1.0205237,2.1383328,0.54617167,2.4222512,0.25290406,0.021305053,0.024406303,-0.00058200065,0.0056103542,-0.0040267226,0.014510353,-0.06490806,0.0038856973,0.0029242178,0.024425376,-0.008295619,-0.00345129,0.00057516416,-0.0027086653,-0.037464768
-134.45735797891862,3655.794103946468,6.0139785,-6.8271317,8.072237,-0.470561,-2.1708024,0.6957971,-0.43619907,0.52973056,-1.6501952,2.2544897,-1.3798513,0.26221982,-2.9603903,1.4726121,1.5436461,-1.7929986,-0.8420013,0.036769986,-0.59852576,0.7200535,-0.47803986,-0.08980414,0.53469074,1.1607888,0.5541965,-0.48302194,-0.62381566,0.4996585,-0.26747942,0.02300768,0.4288407,0.7788465,-0.31395647,-0.18848902,-0.9544284,0.45728096,1.7341533,0.39297926,1.1459353,-2.1159563,-1.9068365,-0.5747105,1.5277152,-0.45682532,-0.43190396,-0.31452432,-1.6780933,-0.4993485,0.09893137,-0.7168545,0.024105208,-0.022208052,0.057918157,-0.009935461,0.023927167,-0.012722884,-0.003042428,0.007837921,-0.014221742,0.008362797,0.0092321,0.015608707,0.019311389,-0.029182745,-0.0033762355
-4728.643604996114,2094.777970784393,9.634991,4.399632,-7.049025,1.3954679,-2.245262,-0.52245224,2.6273983,-0.49178693,-3.9250166,1.8925442,-1.5426614,1.3848667,-1.6663768,0.53101146,1.976434,-1.3693796,-1.0940483,-0.019106356,0.59782594,2.1514997,-0.47911072,0.5073464,0.1173743,0.450854,-1.959518,0.35848004,1.8543458,0.8279546,0.7196329,-0.50170654,0.9457342,1.7752255,0.38415086,-0.43865618,-0.58114296,1.3491008,1.3976152,0.6597642,-1.1246624,1.1356295,0.21403666,-0.19534093,-0.334523,1.0499141,-0.31044868,-0.60065395,0.8030316,0.11831074,2.886377,-1.2669091,0.02427782,-0.028985016,-0.03815928,0.0075851562,0.014248679,-0.014415042,-0.0062488103,0.030810842,-0.031242484,0.00064339186,0.012668729,-0.032670815,0.026097044,0.0018667926,0.00065689924
2459.7016405637637,-2471.8971142100904,-9.132642,-0.064988405,-0.58936316,-3.4450622,-1.0585315,-1.3536005,-2.0784152,0.4750389,-0.33957234,-3.4093866,3.3634014,-0.1052498,-4.4334936,1.3650767,1.4467201,2.7003262,-1.5748267,2.5054643,1.639045,0.582837,-1.5185475,4.7990646,-1.0419673,-0.088299334,2.5740328,-1.0305892,3.1370237,0.24889311,0.043799527,1.149906,-2.2370784,1.2749656,-0.5365677,2.3929195,-3.1974802,-1.1777339,-0.4083268,1.2493057,-1.5964497,-0.71784693,-2.1955516,-1.6163292,0.5855734,0.9246372,1.4351811,0.98771995,1.2123219,2.881735,-0.636004,-1.3586142,0.024359817,0.024921188,4.320991e-05,0.0049975733,-0.0030183136,0.001195907,-0.007070207,0.0018698929,0.00043485954,-0.016729854,0.013882935,0.0009952035,0.00058876,0.0048088236,-0.019873288
1906.3250854957546,-1841.0755252650886,-6.1057897,-0.98655605,0.44851097,-1.6989872,-0.832674,0.6480143,-1.0438977,0.6136705,0.08810268,1.7542645,-1.9223655,-0.7950377,0.3391488,1.8692615,-3.3427944,-1.0994958,1.6378821,-1.5631647,0.4561313,-2.375253,-0.27127188,-2.074083,0.9082583,1.8362865,-0.18758652,0.76831245,-1.2207308,0.71781856,3.3526886,-0.18350804,-0.9084737,-1.0148357,2.071457,-0.8566278,0.10980646,-0.058331132,0.56806016,0.70567024,-1.5181178,3.2999134,-2.5361087,-0.86230266,-0.5934292,1.4079468,-0.51830125,-1.0012617,5.038269,-1.4072137,-1.2079341,-4.760304,0.024293981,0.023485033,0.00061924255,0.0054912684,-0.0021763127,-0.0025641352,0.004332023,0.003281459,0.0011968319,-0.0095061,0.013960436,0.0037988147,-0.0017390497,0.00083124667,0.039807845
1490.699352696431,-1827.8621945454483,-7.215477,1.2288507,-1.8077667,1.2952261,-2.6787245,0.43510666,0.3918905,1.6180214,2.033097,3.318875,-2.2583191,0.23915657,-0.24722795,-0.09307584,-1.6365979,-0.06780929,0.33185157,2.3930144,0.1457268,0.41673148,-1.0275693,1.1104567,1.0267494,-1.1437624,-1.8962997,2.1830008,0.16386223,0.059396178,-0.07637541,0.63682085,0.5165524,0.8915248,-1.7416464,2.2501533,1.3011509,0.33164448,-2.616109,-0.27298373,0.48832512,0.57964385,-0.9909414,0.88287014,-0.7028802,2.6417577,0.61087805,-2.8521707,-0.10667395,-0.3089509,-2.3614087,-0.6223998,0.023554511,0.02151594,-0.00042947454,-0.00036559755,0.0005845094,0.0013947458,0.001141956,-0.0022721817,-0.0021061015,-0.0129118925,0.00013559592,0.0028500555,0.0040235515,0.011638638,0.036016326
2596.7183954895618,-1436.762699985921,-5.8727045,-2.1869953,0.8307605,-2.8787074,0.9493344,-1.5887071,-2.4017737,0.79412085,0.84918636,2.1827583,0.31165725,-0.23272268,-0.66342396,1.5303252,1.8753829,-0.43981788,-0.77441734,0.98379475,-1.3185899,2.0376706,2.3598754,-0.21095592,-3.8886237,-1.1883914,-0.6486017,-3.9903824,2.445307,0.8154762,-0.4181882,0.7531192,1.8744166,0.3637293,-0.2470928,4.471384,1.0752101,-2.706583,2.5346363,-4.381495,-0.4692493,-3.0265806,-0.16319332,-0.35849202,1.0918992,-2.1283998,2.312911,-0.82026535,-1.0088893,0.3987855,-0.32093847,-3.4617765,0.02273309,0.02189964,0.0008253598,0.005319743,-0.002917276,-0.004368199,0.012992097,0.002830388,0.0008480937,-0.020323575,0.0209864,0.00315862,-0.0025593177,-0.002108567,-0.016982013
1428.500536820133,-3429.9614727952517,-6.6824636,-0.3559646,-0.6578157,-4.7576985,-3.7550588,2.2558737,2.8560808,-1.5961092,0.30735287,-0.39949718,-1.550723,2.0549867,-0.09011514,0.40691927,-0.06932863,-0.56612235,-2.6662333,-0.28892773,-1.0259548,0.98613995,2.3621314,1.5525677,1.238423,-0.61032677,-1.463746,1.1269679,-0.9917309,-1.8879292,-0.7857316,1.8002672,-1.4461324,0.93264,-1.9380203,-0.27065355,0.030815398,-2.004124,-0.5092572,0.426721,0.34071833,0.9267492,3.0055473,2.3994908,-0.009286617,0.14790021,1.1722107,-1.6821362,1.0184304,-1.72887,-0.5571728,1.5285107,0.022829037,0.024873171,-0.00041274345,0.006028124,-0.00356477,0.008726354,-0.04382672,0.005456202,0.004111959,0.018035676,-0.0005720063,0.0008471488,-0.0029887753,-0.003979971,0.021833273
-733.0274120724908,4575.395894842719,12.58779,-10.074764,9.937224,-2.3855207,0.9657398,2.562222,4.808979,2.5721562,0.47394687,2.865655,-3.1600854,-1.1603596,-1.1878762,-0.22941083,-0.7790729,0.8334312,0.098974325,-0.13468812,0.40802282,0.79354864,0.08926545,-1.2448766,-1.6212561,2.463739,1.5112314,-0.2742505,0.1363686,-1.8262364,0.34331,-0.5852887,-2.6772554,-2.0844622,0.9817278,-0.17830902,0.90869474,-0.71101177,-1.4895312,-0.45474148,-0.13331023,1.4464874,1.9522129,-1.68749,0.9973975,0.05228866,-0.9658652,1.2906659,0.40867049,-2.1950512,0.29345226,1.5538312,0.025234804,-0.03196084,0.06869424,-0.017751694,-5.0261965e-06,-0.033878885,-0.01768259,0.0464398,0.024037782,-0.027859733,-0.023036223,0.0059578335,0.041057553,-0.0045175366,0.0023016057
2950.32069787168,-1187.5044073954891,-6.355681,-2.0955498,1.1678265,-1.7227017,0.8713657,-1.4342349,-4.197761,2.1894462,0.42256,-0.8220325,2.1850512,-0.5134803,-2.0699,3.2462,1.7724165,0.4452571,4.2640815,-2.2548506,1.1156759,2.534325,-0.7582101,-2.1111727,-5.053469,0.17079675,-0.028878812,1.8158686,3.8373983,-4.357906,-0.47903073,-4.492383,3.6298625,0.4634278,2.4250891,4.080032,2.867322,-2.8485303,4.622225,4.856668,2.8488126,-1.35021,-2.554276,-2.9505126,-0.9072357,-1.1785468,0.42230645,-4.997233,1.9345148,3.690762,0.3530539,6.205465,0.023377854,0.02267307,0.0005051334,0.0055596856,-0.0029968917,-0.0055907853,0.017770004,0.0031065526,0.0010922687,-0.026319949,0.023911221,0.002583052,-0.0030406301,-0.0011776574,-0.035480566
2591.3756297498758,-1128.3565557339778,-6.3547244,0.17933026,0.5253864,0.52729034,-1.3184738,-0.7881995,-3.444195,3.4979327,-0.16287568,3.198545,-0.48939782,-0.10319454,-1.2654585,-0.7285612,1.8156254,-2.585059,-1.0217793,-5.163596,-0.29383942,1.0102162,1.309878,-0.71675414,0.9980403,0.31757307,-0.40665394,0.82439625,-1.7707677,-1.5761263,1.1763322,-1.8433514,0.6775866,-2.2324467,-0.68463767,-0.26531902,-0.77983326,2.3512223,0.40766835,-1.0028279,-1.190144,-0.28018475,-2.007812,1.4392583,-1.4526812,3.4799163,-0.26569933,-0.3159897,-2.6257582,-1.6538887,0.21860202,-0.32386455,0.022937322,0.022176487,0.0007409989,0.005909386,-0.002179586,-0.0065730577,0.020634204,0.0037185913,0.0011958036,-0.020788196,0.020479059,0.0035841682,-0.0019037243,0.0019012752,-0.010524845
