,Accession,Chromosome,End,Start,Strand,gene_count_corr,velocity_gamma,velocity_r2,velocity_genes
Cnppd1,ENSMUSG00000033159,1,75142711,75134554,-,-0.0577,0.2738865,-0.4606364965438843,False
Atg9a,ENSMUSG00000033124,1,75192196,75180860,-,-0.0469,0.247345,-0.36413121223449707,False
Tuba4a,ENSMUSG00000026202,1,75219865,75214228,-,0.1993,0.055532344,-2.5543296337127686,False
Dnpep,ENSMUSG00000026209,1,75317990,75307896,-,0.0488,0.12360154,-2.7537238597869873,False
Farsb,ENSMUSG00000026245,1,78488897,78417975,-,0.0844,1.905948,-0.48369574546813965,False
Ap1s3,ENSMUSG00000054702,1,79671972,79606876,-,0.0606,2.487916,-2.4534645080566406,False
Wdfy1,ENSMUSG00000073643,1,79776143,79702262,-,-0.0818,0.845219,-1.403745174407959,False
Serpine2,ENSMUSG00000026249,1,79861180,79794197,-,0.0564,0.7239824,0.4390791654586792,True
Cul3,ENSMUSG00000004364,1,80340480,80264923,-,0.0308,1.4106634,-1.086651086807251,False
Dock10,ENSMUSG00000038608,1,80758527,80501073,-,-0.0708,9.453073,-7.344451904296875,False
Trip12,ENSMUSG00000026219,1,84840516,84721189,-,-0.0368,1.5388299,-2.3558826446533203,False
Sp110,ENSMUSG00000070034,1,85598817,85576899,-,-0.1564,0.21107487,-0.47821688652038574,False
A630001G21Rik,ENSMUSG00000052760,1,85778643,85717083,-,-0.0502,0.8541648,-0.3758416175842285,False
Gpr55,ENSMUSG00000049608,1,85961007,85938318,-,-0.0092,0.7572785,0.5942485332489014,True
Ncl,ENSMUSG00000026234,1,86359400,86344719,-,0.3456,0.10707558,-0.3421750068664551,False
Pde6d,ENSMUSG00000026239,1,86582629,86542994,-,-0.0156,2.5662112,-0.9231659173965454,False
Usp40,ENSMUSG00000005501,1,88008551,87945119,-,-0.0333,1.23051,-0.04323399066925049,False
Hjurp,ENSMUSG00000044783,1,88277633,88262471,-,0.0629,0.32732803,0.6858882308006287,True
Arl4c,ENSMUSG00000049866,1,88702221,88673125,-,-0.0968,0.1943969,0.24931085109710693,True
Ilkap,ENSMUSG00000026309,1,91398815,91373861,-,0.1238,0.40218428,-1.1332738399505615,False
Hdac4,ENSMUSG00000026313,1,92195699,91928779,-,-0.0913,0.98575747,0.33551687002182007,True
Ndufa10,ENSMUSG00000026260,1,92473860,92439010,-,0.1287,0.16076489,-1.332878589630127,False
Cops9,ENSMUSG00000073616,1,92641985,92637145,-,0.0781,0.026503516,-3.6959033012390137,False
Mterf4,ENSMUSG00000026273,1,93305915,93299211,-,0.003,0.17591745,-0.5884808301925659,False
Pask,ENSMUSG00000026274,1,93343482,93308770,-,0.0895,0.08875769,0.05358403921127319,True
Hdlbp,ENSMUSG00000034088,1,93478815,93405940,-,0.2369,0.33947575,-0.9556509256362915,False
Stk25,ENSMUSG00000026277,1,93658659,93619751,-,-0.0315,0.2748805,-0.6404297351837158,False
Thap4,ENSMUSG00000026279,1,93754864,93701935,-,0.0178,0.48318708,-0.2017202377319336,False
Dtymk,ENSMUSG00000026281,1,93801934,93792576,-,0.1976,0.2935133,0.2912318706512451,True
Pdcd1,ENSMUSG00000026285,1,94052553,94038305,-,0.1159,0.47814092,0.6419064998626709,True
St8sia4,ENSMUSG00000040710,1,95667571,95587682,-,-0.0566,1.8788964,-0.582520604133606,False
D1Ertd622e,ENSMUSG00000044768,1,97662074,97606318,-,-0.0049,0.37000862,-0.28907978534698486,False
Ppip5k2,ENSMUSG00000040648,1,97770411,97706048,-,0.0158,1.3685286,-0.9215329885482788,False
Pam,ENSMUSG00000026335,1,98095646,97795114,-,-0.0168,14.670062,-0.6231918334960938,False
Pign,ENSMUSG00000056536,1,105663677,105518422,-,-0.0193,4.419196,-3.0539417266845703,False
Bcl2,ENSMUSG00000057329,1,106714274,106538178,-,-0.167,2.661045,0.7102291584014893,True
Kdsr,ENSMUSG00000009905,1,106759727,106720459,-,-0.0828,0.39958328,-0.0547330379486084,False
Vps4b,ENSMUSG00000009907,1,106796728,106764071,-,-0.0084,1.258955,-1.4107325077056885,False
Tsn,ENSMUSG00000026374,1,118311739,118294778,-,0.2497,0.09508725,-1.333087682723999,False
Ptpn4,ENSMUSG00000026384,1,119837613,119652467,-,-0.0821,2.4334915,-4.109498500823975,False
Dbi,ENSMUSG00000026385,1,120121078,120113280,-,0.3636,0.008130696,-0.9186469316482544,False
Insig2,ENSMUSG00000003721,1,121332589,121304353,-,-0.0075,0.46139273,-0.14885449409484863,False
Ddx18,ENSMUSG00000001674,1,121567989,121553835,-,0.0742,0.13982448,0.05185258388519287,True
Actr3,ENSMUSG00000026341,1,125435727,125392905,-,0.2331,0.18956524,-4.736299991607666,False
Tmem163,ENSMUSG00000026347,1,127679548,127486546,-,0.0301,14.19882,0.9265678822994232,True
Zranb3,ENSMUSG00000036086,1,128103047,127954184,-,0.0442,3.4345052,-0.9757978916168213,False
Mcm6,ENSMUSG00000026355,1,128359664,128331590,-,0.4204,0.5279244,0.8367723375558853,True
Dars,ENSMUSG00000026356,1,128417368,128363707,-,0.1538,0.9476543,-1.342813491821289,False
Cxcr4,ENSMUSG00000045382,1,128592293,128588199,-,-0.0379,0.03560072,-0.14739036560058594,False
Cd55,ENSMUSG00000026399,1,130462744,130439027,-,-0.1072,0.4165969,0.5712155103683472,True
Mapkapk2,ENSMUSG00000016528,1,131097826,131053700,-,0.0171,1.6439906,-0.16125094890594482,False
Dyrk3,ENSMUSG00000016526,1,131138340,131127455,-,0.0868,1.7701653,-0.3030076026916504,False
Rassf5,ENSMUSG00000026430,1,131245258,131176410,-,-0.0733,0.09647087,-1.386991262435913,False
Ikbke,ENSMUSG00000042349,1,131279606,131254343,-,-0.1157,0.34068802,0.6070958077907562,True
Srgap2,ENSMUSG00000026425,1,131527352,131285251,-,-0.0434,3.1807365,0.18328475952148438,True
Mdm4,ENSMUSG00000054387,1,133030561,132959484,-,-0.0384,2.6386025,-3.9073166847229004,False
Snrpe,ENSMUSG00000090553,1,133610291,133603871,-,0.3906,0.04078397,-0.7108666896820068,False
Lax1,ENSMUSG00000051998,1,133690108,133679091,-,-0.0931,0.49302024,0.13273906707763672,True
Atp2b4,ENSMUSG00000026463,1,133801041,133699457,-,-0.0304,1.0627457,0.785851001739502,True
Btg2,ENSMUSG00000020423,1,134079120,134075170,-,-0.2306,0.0871084,-1.1762545108795166,False
Tmem183a,ENSMUSG00000042305,1,134361979,134346097,-,0.0697,0.5865662,-0.2637753486633301,False
Ppp1r12b,ENSMUSG00000073557,1,134955942,134754658,-,-0.0325,5.269469,-3.7890758514404297,False
Rnpep,ENSMUSG00000041926,1,135284084,135262712,-,0.2034,0.19568944,-0.8921759128570557,False
Timm17a,ENSMUSG00000062580,1,135313778,135295213,-,0.1671,0.12511638,-0.37024080753326416,False
Ipo9,ENSMUSG00000041879,1,135430499,135382312,-,0.0589,1.9007076,-1.199984073638916,False
Camsap2,ENSMUSG00000041570,1,136346104,136268123,-,-0.0506,0.53861105,0.059640347957611084,True
Ptprc,ENSMUSG00000026395,1,138175708,138062861,-,-0.1792,1.330781,0.04535132646560669,True
Nek7,ENSMUSG00000026393,1,138620141,138482875,-,-0.0163,1.7968789,-0.20741426944732666,False
2310009B15Rik,ENSMUSG00000079283,1,138856852,138851983,-,0.0117,0.17736901,-0.7603853940963745,False
Cdc73,ENSMUSG00000026361,1,143702893,143598800,-,-0.0132,1.9355515,-0.8848142623901367,False
Ro60,ENSMUSG00000018199,1,143777068,143750790,-,-0.0392,0.407805,-0.38479089736938477,False
Rgs2,ENSMUSG00000026360,1,144004161,143999338,-,-0.0856,0.190258,-0.4823572635650635,False
Rgs1,ENSMUSG00000026358,1,144249242,144242296,-,0.0133,0.035554253,0.6678130924701691,True
Odr4,ENSMUSG00000006010,1,150393080,150361305,-,0.0275,0.4315392,-0.7116121053695679,False
Swt1,ENSMUSG00000052748,1,151428455,151367699,-,-0.0426,1.2587495,-2.1595582962036133,False
Rnf2,ENSMUSG00000026484,1,151500955,151458004,-,0.0044,4.1655903,-3.619487762451172,False
1700025G04Rik,ENSMUSG00000032666,1,152090125,151852403,-,-0.0181,3.2609267,0.5457181036472321,True
Tsen15,ENSMUSG00000014980,1,152386688,152370735,-,0.0648,0.18800075,-0.25157952308654785,False
Smg7,ENSMUSG00000042772,1,152902646,152836995,-,-0.0351,3.1429508,-1.5613417625427246,False
Lamc1,ENSMUSG00000026478,1,153332786,153218922,-,0.0098,2.0359452,0.6821322739124298,True
Dhx9,ENSMUSG00000042699,1,153487660,153455758,-,0.1253,0.6687537,-0.25870776176452637,False
Cacna1e,ENSMUSG00000004110,1,154884501,154390731,-,-0.0145,0.0,-0.08352267742156982,False
Xpr1,ENSMUSG00000026469,1,155417415,155275701,-,-0.0649,3.4592862,-7.497481346130371,False
Qsox1,ENSMUSG00000033684,1,155812889,155776029,-,-0.0365,0.3964145,-0.4670877456665039,False
Cep350,ENSMUSG00000033671,1,155973255,155844964,-,-0.0861,1.3303847,-0.5835943222045898,False
Tor1aip1,ENSMUSG00000026466,1,156036480,156004599,-,-0.0217,1.4331063,-0.06404805183410645,False
Soat1,ENSMUSG00000026600,1,156474331,156424525,-,0.0121,0.43525526,-0.1533275842666626,False
Tor3a,ENSMUSG00000060519,1,156674356,156653617,-,-0.0162,0.8942474,-1.4687564373016357,False
Fam20b,ENSMUSG00000033557,1,156719086,156678532,-,0.0026,1.5439779,-0.4012209177017212,False
Ralgps2,ENSMUSG00000026594,1,156939626,156804166,-,-0.0577,0.9653429,0.5700478851795197,True
Rasal2,ENSMUSG00000070565,1,157412595,157135182,-,0.0401,4.7705917,0.3350745439529419,True
Cacybp,ENSMUSG00000014226,1,160212875,160202367,-,0.3057,0.060727794,-0.5843251943588257,False
Rabgap1l,ENSMUSG00000026721,1,160793211,160219174,-,-0.098,27.722002,-5.978744983673096,False
Zbtb37,ENSMUSG00000043467,1,161034849,161002922,-,-0.0742,0.22179924,-0.47304320335388184,False
Dars2,ENSMUSG00000026709,1,161070658,161040601,-,0.1329,0.6539401,-0.8410265445709229,False
Klhl20,ENSMUSG00000026705,1,161131511,161088375,-,-0.0361,0.89998806,-0.6787984371185303,False
Prdx6,ENSMUSG00000026701,1,161251219,161240112,-,0.0375,0.11453758,-1.411529779434204,False
Fasl,ENSMUSG00000000817,1,161788495,161780689,-,-0.0855,1.6441315,0.8664926886558533,True
Suco,ENSMUSG00000040297,1,161876682,161816114,-,-0.0777,1.7244744,0.13240832090377808,True
Dnm3,ENSMUSG00000040265,1,162478034,161982453,-,0.033,4.004111,-0.11691904067993164,False
Prrc2c,ENSMUSG00000040225,1,162740556,162670725,-,-0.0631,0.4465407,-1.2782566547393799,False
Gorab,ENSMUSG00000040124,1,163403669,163384908,-,0.002,0.35883248,-0.6128060817718506,False
BC055324,ENSMUSG00000041406,1,163994796,163945993,-,0.0465,1.40765,0.11538857221603394,True
Blzf1,ENSMUSG00000026577,1,164307489,164289800,-,-0.0005,0.80083907,-1.1017508506774902,False
Atp1b1,ENSMUSG00000026576,1,164458355,164437109,-,-0.1274,0.10349517,0.4564282298088074,True
Xcl1,ENSMUSG00000026573,1,164935527,164931644,-,-0.0113,0.1608873,0.7212171852588654,True
Sft2d2,ENSMUSG00000040848,1,165194438,165174337,-,0.0111,0.37930784,-0.21143686771392822,False
Tiprl,ENSMUSG00000040843,1,165236996,165212286,-,0.073,0.7073922,-1.052290678024292,False
Dcaf6,ENSMUSG00000026571,1,165460475,165328698,-,-0.0557,5.741897,-0.6568690538406372,False
Rcsd1,ENSMUSG00000040723,1,165709757,165646516,-,-0.006,1.4413106,-0.007770419120788574,False
Pou2f1,ENSMUSG00000026565,1,166002678,165865154,-,-0.045,5.463815,-2.762848138809204,False
Pogk,ENSMUSG00000040596,1,166409863,166384622,-,-0.0206,1.1204158,-1.0759844779968262,False
Uck2,ENSMUSG00000026558,1,167285320,167222883,-,0.1692,0.8006568,-1.806636095046997,False
Mgst3,ENSMUSG00000026688,1,167393841,167371966,-,0.056,0.0329937,-0.07501232624053955,False
Pbx1,ENSMUSG00000052534,1,168432270,168119364,-,0.0112,40.297787,0.8398986011743546,True
Nuf2,ENSMUSG00000026683,1,169531464,169497934,-,0.2757,0.2258421,0.2426365613937378,True
Hsd17b7,ENSMUSG00000026675,1,169969241,169949535,-,0.0106,0.66154784,-1.1157026290893555,False
Uap1,ENSMUSG00000026670,1,170174957,170141938,-,0.1021,1.196117,-0.20160508155822754,False
Uhmk1,ENSMUSG00000026667,1,170215397,170193420,-,-0.0252,0.48701635,-0.9272396564483643,False
Atf6,ENSMUSG00000026663,1,170867771,170704674,-,0.0034,4.0154285,0.5590111315250397,True
Dusp12,ENSMUSG00000026659,1,170885540,170873498,-,0.0272,0.73684,-0.7008404731750488,False
Fcrla,ENSMUSG00000038421,1,170927583,170917576,-,-0.0332,1.4152757,-1.583740472793579,False
Fcgr2b,ENSMUSG00000026656,1,170976547,170958617,-,-0.0851,0.18568777,0.42579448223114014,True
Sdhc,ENSMUSG00000058076,1,171150603,171127165,-,0.113,0.29302824,-2.875035285949707,False
Fcer1g,ENSMUSG00000058715,1,171234365,171229572,-,-0.0376,0.058764376,-0.2703673839569092,False
Ndufs2,ENSMUSG00000013593,1,171251388,171234853,-,0.1838,0.056569345,-1.4200530052185059,False
Usp21,ENSMUSG00000053483,1,171287991,171281945,-,-0.0292,0.28325933,-0.41475963592529297,False
Ufc1,ENSMUSG00000062963,1,171295024,171288563,-,0.1682,0.18682855,-0.10510683059692383,False
Ly9,ENSMUSG00000004707,1,171607410,171588624,-,-0.0381,0.101471126,-2.2739980220794678,False
Slamf7,ENSMUSG00000038179,1,171653035,171632403,-,-0.0004,0.858938,0.6699772477149963,True
Ncstn,ENSMUSG00000003458,1,172082795,172066013,-,-0.0125,1.1259068,-0.7630176544189453,False
Pea15a,ENSMUSG00000013698,1,172206804,172196728,-,-0.0488,0.6195669,-0.31378304958343506,False
Ifi206,ENSMUSG00000037849,1,173491041,173468485,-,-0.14,0.31397772,0.19392919540405273,True
Ifi214,ENSMUSG00000070501,1,173535957,173519717,-,-0.1299,0.34826797,0.2744750380516052,True
Ifi213,ENSMUSG00000073491,1,173599274,173566283,-,-0.1621,0.46080092,0.5442309677600861,True
Ifi207,ENSMUSG00000073490,1,173741747,173723427,-,-0.0174,0.004268398,-0.0225752592086792,False
Ifi204,ENSMUSG00000073489,1,173766943,173747293,-,-0.017,0.2865371,-0.17926740646362305,False
Mndal,ENSMUSG00000090272,1,173880881,173849126,-,-0.0626,0.81472623,0.05106931924819946,True
Ifi211,ENSMUSG00000026536,1,173913046,173896345,-,0.0448,0.77341807,0.3336024284362793,True
Ifi203,ENSMUSG00000039997,1,173942672,173920407,-,-0.1247,0.22042225,-0.20719337463378906,False
Ifi205,ENSMUSG00000054203,1,174031810,174011998,-,-0.0059,0.0,0.0,False
Fh1,ENSMUSG00000026526,1,175625635,175600374,-,0.1929,0.050406195,-0.3070026636123657,False
Cep170,ENSMUSG00000057335,1,176814067,176733653,-,0.018,1.0136808,-0.8265209197998047,False
Akt3,ENSMUSG00000019699,1,177258203,177020073,-,-0.0476,15.189803,-0.6041470766067505,False
Adss,ENSMUSG00000015961,1,177796511,177762962,-,0.1211,0.79698324,-0.06682312488555908,False
Hnrnpu,ENSMUSG00000039630,1,178337797,178321108,-,0.3146,0.3173189,-0.2102806568145752,False
Smyd3,ENSMUSG00000055067,1,179518041,178951960,-,-0.0447,4.9540586,0.05286222696304321,True
Tfb2m,ENSMUSG00000026492,1,179546267,179528055,-,-0.0042,0.65840805,-2.1390907764434814,False
Ahctf1,ENSMUSG00000026491,1,179803680,179744894,-,-0.0283,1.0685713,-2.739020586013794,False
Coq8a,ENSMUSG00000026489,1,180199602,180165238,-,-0.0404,0.6028759,-0.7878352403640747,False
Psen2,ENSMUSG00000010609,1,180263438,180227004,-,0.0071,0.39350742,-0.14024078845977783,False
H3f3a,ENSMUSG00000060743,1,180813943,180800832,-,0.1227,0.14536645,-0.364854097366333,False
Nvl,ENSMUSG00000026516,1,181144204,181087138,-,0.0139,0.9117007,-0.3788095712661743,False
Wdr26,ENSMUSG00000038733,1,181212001,181173228,-,-0.08,0.76653713,-1.4894556999206543,False
Lbr,ENSMUSG00000004880,1,181843046,181815335,-,0.1492,0.14415726,-0.3925873041152954,False
Degs1,ENSMUSG00000038633,1,182282804,182275772,-,0.0643,0.08802829,-1.2652819156646729,False
Fbxo28,ENSMUSG00000047539,1,182341629,182313102,-,-0.0334,0.8915383,-0.9468103647232056,False
Capn2,ENSMUSG00000026509,1,182517608,182467260,-,0.0463,0.5876165,-0.7463136911392212,False
Disp1,ENSMUSG00000030768,1,183221522,183086266,-,-0.0278,2.7111514,-1.301401138305664,False
Brox,ENSMUSG00000046836,1,183297269,183276352,-,-0.0228,0.82879984,-0.853481650352478,False
Mia3,ENSMUSG00000056050,1,183369553,183326725,-,-0.0814,0.5201457,-1.9006195068359375,False
Marc2,ENSMUSG00000073481,1,184846451,184813068,-,0.0316,0.12096058,-0.85703444480896,False
Iars2,ENSMUSG00000026618,1,185329396,185284726,-,0.0217,1.21102,-0.19437921047210693,False
Rrp15,ENSMUSG00000001305,1,186749358,186720978,-,0.0713,0.23097627,-0.4696398973464966,False
Kctd3,ENSMUSG00000026608,1,189007841,188971095,-,-0.0055,0.80276096,-0.7514944076538086,False
Cenpf,ENSMUSG00000026605,1,189688086,189640606,-,0.1974,0.08949234,0.5511530935764313,True
Smyd2,ENSMUSG00000026603,1,189922363,189880492,-,0.0943,0.68837297,-0.42462456226348877,False
Flvcr1,ENSMUSG00000066595,1,191026158,191005847,-,-0.0064,1.2569962,-1.0346827507019043,False
Tatdn3,ENSMUSG00000026632,1,191062932,191045826,-,0.0226,0.34318757,-0.37664031982421875,False
Atf3,ENSMUSG00000026628,1,191218039,191170296,-,-0.0184,0.24750286,-0.19193696975708008,False
Nenf,ENSMUSG00000037499,1,191318194,191306789,-,0.0819,0.06108124,-0.5959526300430298,False
Ppp2r5a,ENSMUSG00000026626,1,191403272,191351975,-,-0.0256,0.595183,0.14334440231323242,True
Dtl,ENSMUSG00000037474,1,191575544,191537356,-,0.1749,2.2116995,0.4741799831390381,True
Traf5,ENSMUSG00000026637,1,192092559,191997205,-,-0.0138,1.7290446,-0.7433509826660156,False
Rcor3,ENSMUSG00000037395,1,192138062,192098546,-,-0.0359,0.43026814,-0.2472325563430786,False
Utp25,ENSMUSG00000016181,1,193130272,193091104,-,0.0153,0.73184395,-1.0045228004455566,False
Traf3ip3,ENSMUSG00000037318,1,193201703,193175453,-,-0.0704,0.61027056,0.31010138988494873,True
Hsd11b1,ENSMUSG00000016194,1,193264075,193221634,-,-0.0596,0.85670674,-0.4250931739807129,False
