comparison,pathway,NES,padj,leadingEdge_signal,mlog10padj
1_A5P,TEM_vs_TCM-TRM,1.629852515059265,0.007276763690182536,33,2.138061728378827
1_A5T,TRM_vs_TCM-TEM,1.602384662218586,3.0105368790767686e-4,13,3.521356048316844
1_A5T,TCM_vs_TEM-TRM,-2.408554296940496,7.957559681697611e-4,44,3.0992200954861304
1_A5T,TEM_vs_TCM-TRM,1.5834783426231216,0.009758477677482313,27,2.010617926988539
1_A8P,TRM_vs_TCM-TEM,1.5118705338901588,3.6536353671903543e-4,14,3.4372747974101237
1_A8P,TEM_vs_TCM-TRM,1.963150370209064,3.6536353671903543e-4,35,3.4372747974101237
1_A8P,TCM_vs_TEM-TRM,-3.0471993285705272,5.54016620498615e-4,58,3.256477206241677
1_A8T,TRM_vs_TCM-TEM,1.613916805632379,3.0069159065851457e-4,16,3.521878717498658
1_A8T,TCM_vs_TEM-TRM,-2.8782463003093963,8.690614136732329e-4,46,3.0609495323235096
1_A8T,TEM_vs_TCM-TRM,1.7213162332895535,0.0014480511644744782,29,2.8392160927960752
1_C5P,TRM_vs_TCM-TEM,1.7240500338638836,3.0024019215372296e-4,18,3.522531170646417
1_C5P,TCM_vs_TEM-TRM,-1.9940727356514818,0.001079136690647482,32,2.966923541198414
1_C5P,TEM_vs_TCM-TRM,0.8438717775194198,0.7140665565258437,17,0.14626130673254298
1_C8P,TRM_vs_TCM-TEM,1.4864620902574017,3.0045067601402103e-4,13,3.522226814487059
1_C8P,TCM_vs_TEM-TRM,-2.806790533028097,0.0010231923601637107,54,2.990042711249428
1_C8P,TEM_vs_TCM-TRM,0.8971106935771697,0.6316038853352286,17,0.19955520707656774
10_A5P,TRM_vs_TCM-TEM,-1.8180680630187627,3.3944331296673454e-4,22,3.469232742506612
10_A5P,TEM_vs_TCM-TRM,1.770748100739553,0.0012665353222628766,35,2.8973826937139844
10_A5P,TCM_vs_TEM-TRM,-1.1595463320077148,0.21352642119858264,14,0.6705483788553359
10_A5T,TRM_vs_TCM-TEM,-1.6556033234098662,3.478664192949907e-4,21,3.458587493123001
10_A5T,TEM_vs_TCM-TRM,1.9485600187077488,3.478664192949907e-4,33,3.458587493123001
10_A5T,TCM_vs_TEM-TRM,-1.3066895707507888,0.080289455547898,22,1.0953414870756981
10_A8P,TRM_vs_TCM-TEM,1.084519555398932,0.620937906209379,16,0.20695182710028248
10_A8P,TEM_vs_TCM-TRM,-0.95087259960236,0.8940998487140697,28,0.048613978604384836
10_A8P,TCM_vs_TEM-TRM,0.5916565524406218,0.9695076760190577,18,0.0134487480710698
10_A8T,TEM_vs_TCM-TRM,1.4547994224212422,0.08010396975425331,24,1.0963459608240471
10_A8T,TCM_vs_TEM-TRM,1.2849065780087179,0.1630320699708455,30,0.7877269573051455
10_A8T,TRM_vs_TCM-TEM,0.6976348405448151,0.9958917835671343,10,0.0017878506857486897
10_C5P,TRM_vs_TCM-TEM,-1.3627349628614447,0.003676470588235294,17,2.4345689040341987
10_C5P,TCM_vs_TEM-TRM,-1.4330867208615035,0.038688718251624336,17,1.412415658117152
10_C5P,TEM_vs_TCM-TRM,1.3418764488285517,0.05624227441285538,27,1.2499371249551599
10_C8P,TCM_vs_TEM-TRM,-1.336441213511235,0.12831858407079647,23,0.8917104412484448
10_C8P,TEM_vs_TCM-TRM,-0.8997886630068151,0.7550530318190914,17,0.1220225442415913
10_C8P,TRM_vs_TCM-TEM,0.9205805551633481,0.7550530318190914,15,0.1220225442415913
2_A5P,TEM_vs_TCM-TRM,1.3003515668236867,0.2708221386351424,21,0.5673158366852418
2_A5P,TRM_vs_TCM-TEM,1.058713866652152,0.40855914408559146,14,0.3887450649804339
2_A5P,TCM_vs_TEM-TRM,0.7156868073048256,0.8992017030335284,15,0.0461428792468074
2_A5T,TEM_vs_TCM-TRM,1.638776070542075,0.003362097949120251,25,2.473389638266334
2_A5T,TCM_vs_TEM-TRM,-1.1438227170975415,0.24559585492227978,32,0.6097789673336887
2_A5T,TRM_vs_TCM-TEM,0.8862765906304709,0.8764,12,0.05729763111133231
2_A8P,TEM_vs_TCM-TRM,2.828318838308059,3.9236201935652625e-4,56,3.406313038963347
2_A8P,TCM_vs_TEM-TRM,-2.7453786666763236,3.9236201935652625e-4,52,3.406313038963347
2_A8P,TRM_vs_TCM-TEM,-1.5784340397387364,5.530973451327434e-4,30,3.2571984261393445
2_A8T,TEM_vs_TCM-TRM,2.8489881958379812,3.7220843672456576e-4,55,3.4292137870854282
2_A8T,TCM_vs_TEM-TRM,-2.7947279549504724,3.7220843672456576e-4,54,3.4292137870854282
2_A8T,TRM_vs_TCM-TEM,-1.508097572447054,4.6598322460391424e-4,28,3.3316297176299323
2_C5P,TRM_vs_TCM-TEM,1.2619371529090342,0.008100810081008101,16,2.091471549501543
2_C5P,TEM_vs_TCM-TRM,1.4583704267112725,0.019467328743934094,25,1.7106936371476256
2_C5P,TCM_vs_TEM-TRM,-1.3263178978280747,0.030168589174800354,26,1.5204449990038513
2_NP14B,TEM_vs_TCM-TRM,1.384567289004416,0.11362910947973187,21,0.94451039690883
2_NP14B,TCM_vs_TEM-TRM,-1.0568358409293013,0.4751908396946565,25,0.3231319398879903
2_NP14B,TRM_vs_TCM-TEM,0.8820067825110119,0.8942105789421058,8,0.04856019652456948
3_A5T,TCM_vs_TEM-TRM,1.4524631948026823,0.04639858594785683,27,1.3334952548847905
3_A5T,TEM_vs_TCM-TRM,-1.2130769980310208,0.1393939393939394,35,0.8557561081963134
3_A5T,TRM_vs_TCM-TEM,0.956805468042214,0.6822,9,0.16608828492862157
3_A8P,TRM_vs_TCM-TEM,1.5302524211740234,2.9997000299970003e-4,17,3.5229221725572004
3_A8P,TEM_vs_TCM-TRM,-1.0116598956952187,0.6702127659574468,28,0.17378730414611696
3_A8P,TCM_vs_TEM-TRM,0.5831593741866502,0.9550199074572259,8,0.019987575422838796
3_A8T,TCM_vs_TEM-TRM,2.3181545204301095,3.6253776435045317e-4,40,3.4406467477280938
3_A8T,TEM_vs_TCM-TRM,-2.133727052542813,8.630609896432681e-4,37,3.0639585130569666
3_A8T,TRM_vs_TCM-TEM,0.8529657527954517,0.9142570281124498,12,0.03893169245152771
3_C8P,TCM_vs_TEM-TRM,1.4457028247195851,0.0325542570951586,20,1.4873922110267934
3_C8P,TEM_vs_TCM-TRM,-1.4099682469451302,0.0325542570951586,37,1.4873922110267934
3_C8P,TRM_vs_TCM-TEM,0.620441059299624,1,4,-0
3_NP14B,TRM_vs_TCM-TEM,-1.6671909239463438,2.2301516503122213e-4,26,3.6516656039229356
3_NP14B,TEM_vs_TCM-TRM,-2.383245322229506,2.2301516503122213e-4,51,3.6516656039229356
3_NP14B,TCM_vs_TEM-TRM,2.5532079340328067,2.2301516503122213e-4,62,3.6516656039229356
4_A5P,TRM_vs_TCM-TEM,1.6990607644995548,3.3097969991173877e-4,18,3.4801986421356785
4_A5P,TCM_vs_TEM-TRM,-1.3037164009310687,0.09653679653679655,31,1.0153071168439836
4_A5P,TEM_vs_TCM-TRM,-0.9322915589162568,0.6055891673869201,21,0.2178219019791886
4_A5T,TRM_vs_TCM-TEM,1.484318247848069,6.359974560101759e-4,16,3.1965446215260394
4_A5T,TCM_vs_TEM-TRM,-1.6116784544693643,0.0025269541778975744,33,2.5974026332152893
4_A5T,TEM_vs_TCM-TRM,1.2406713163636685,0.14410919540229886,25,0.841308306590144
4_A8P,TEM_vs_TCM-TRM,2.087297024390597,3.650079085046842e-4,41,3.4376977257278107
4_A8P,TCM_vs_TEM-TRM,-2.3437173946563896,8.833922261484099e-4,41,3.0538464268522527
4_A8P,TRM_vs_TCM-TEM,0.9302342377620304,0.7338093322606597,15,0.1344167693809209
4_A8T,TCM_vs_TEM-TRM,-2.2855562505761746,0.0013617793917385383,41,2.865893242431105
4_A8T,TEM_vs_TCM-TRM,1.3884836972054628,0.07372619660319094,31,1.132378169960355
4_A8T,TRM_vs_TCM-TEM,1.0837197171814046,0.24086479902557856,15,0.6182266649497267
4_C5P,TRM_vs_TCM-TEM,1.7603027678502254,3.1377470975839345e-4,25,3.5033820634737327
4_C5P,TEM_vs_TCM-TRM,-1.4701686436804702,0.020604395604395604,24,1.6860401202573558
4_C5P,TCM_vs_TEM-TRM,-1.2840441608620274,0.06403599861543786,19,1.1935758134411831
4_C8P,TCM_vs_TEM-TRM,-2.0802769720322987,0.00130718954248366,35,2.8836614351536176
4_C8P,TRM_vs_TCM-TEM,1.3634949143646902,0.0016862544711292796,22,2.773076885780114
4_C8P,TEM_vs_TCM-TRM,-1.2505408269379379,0.08511548331907613,20,1.0699914304161147
5_A5P,TRM_vs_TCM-TEM,1.6250360064013927,3.3902135834557577e-4,17,3.4697729403826645
5_A5P,TCM_vs_TEM-TRM,-1.8588504470404072,4.342790966994788e-4,32,3.362231074175759
5_A5P,TEM_vs_TCM-TRM,1.1099407170025843,0.2774203431372549,15,0.5568616954317464
5_A5T,TRM_vs_TCM-TEM,1.5082561516926596,3.310527477378062e-4,15,3.4801028031235046
5_A5T,TCM_vs_TEM-TRM,-2.0016222872393836,4.671441918405482e-4,33,3.3305490465108214
5_A5T,TEM_vs_TCM-TRM,1.4261232561622241,0.031085748610902537,29,1.5074386694356268
5_A8P,TEM_vs_TCM-TRM,1.8399952078618127,3.775484520513466e-4,32,3.4230273059996814
5_A8P,TCM_vs_TEM-TRM,-2.4194333238720755,7.653061224489797e-4,40,3.1161648123007946
5_A8P,TRM_vs_TCM-TEM,0.9871364556942767,0.5457938269114384,14,0.26297138063655034
5_A8T,TEM_vs_TCM-TRM,2.0192612115408686,4.1157909178213747e-4,41,3.3855466955089253
5_A8T,TCM_vs_TEM-TRM,-2.62735118905937,5.543237250554324e-4,45,3.256236533205923
5_A8T,TRM_vs_TCM-TEM,1.255009114934221,0.013403141361256544,19,1.872793401935878
5_C5P,TRM_vs_TCM-TEM,1.6670207532764638,3.273322422258593e-4,22,3.4850112145785728
5_C5P,TCM_vs_TEM-TRM,-1.776813891835915,9.40144155437167e-4,20,3.026805549473848
5_C5P,TEM_vs_TCM-TRM,-1.1791410656526535,0.14980006151953246,17,0.8244880082814923
5_C8P,TRM_vs_TCM-TEM,1.4328184809807858,3.1155883269290684e-4,17,3.5064599319861283
5_C8P,TCM_vs_TEM-TRM,-2.358726237347517,5.541189508681196e-4,38,3.2563969967148254
5_C8P,TEM_vs_TCM-TRM,-1.0006154935627853,0.45352214960058096,27,0.3434014975467694
6_A5P,TRM_vs_TCM-TEM,-1.597075936715682,3.023583954847813e-4,26,3.5194779679805044
6_A5P,TCM_vs_TEM-TRM,2.3614500263164735,7.371007371007371e-4,39,3.1324731545055577
6_A5P,TEM_vs_TCM-TRM,-1.357696171303747,0.06723221068624968,27,1.1724226083190563
6_A5T,TCM_vs_TEM-TRM,1.866856764664641,7.00770847932726e-4,24,3.154423973114647
6_A5T,TRM_vs_TCM-TEM,-1.2788664286739542,0.010551807645736032,17,1.9766731343643484
6_A5T,TEM_vs_TCM-TRM,-1.5114279158433412,0.010551807645736032,24,1.9766731343643484
6_A8P,TEM_vs_TCM-TRM,-2.051744642727119,0.0013392857142857143,27,2.8731267636145006
6_A8P,TCM_vs_TEM-TRM,1.406422198460602,0.044072948328267476,35,1.3558278957149994
6_A8P,TRM_vs_TCM-TEM,-0.8924914230238861,0.9912280701754386,21,0.003826407853052883
6_A8T,TCM_vs_TEM-TRM,1.7085665413296602,0.0016306563391765185,20,2.7876375568784235
6_A8T,TEM_vs_TCM-TRM,-1.2662730583359356,0.10912981455064194,30,0.9620565828130411
6_A8T,TRM_vs_TCM-TEM,-1.0277831375186204,0.31092436974789917,26,0.5073452373255357
6_C5P,TCM_vs_TEM-TRM,1.9888491566140536,6.030150753768845e-4,27,3.2196718303620817
6_C5P,TEM_vs_TCM-TRM,-1.4664597387484084,0.027728085867620753,29,1.5570801097161318
6_C5P,TRM_vs_TCM-TEM,-1.1694626790215947,0.039504260263361735,18,1.403356066168484
6_C8P,TRM_vs_TCM-TEM,-1.4300476098229298,2.936570086139389e-4,19,3.5321596295356965
6_C8P,TEM_vs_TCM-TRM,-1.6971755170319722,2.936570086139389e-4,30,3.5321596295356965
6_C8P,TCM_vs_TEM-TRM,1.659179948438014,0.0014474772539288668,30,2.8393882521744773
6_NP14B,TCM_vs_TEM-TRM,2.0492661381477655,3.665241295051924e-4,34,3.435897429028298
6_NP14B,TEM_vs_TCM-TRM,-1.3973811938651424,0.041666666666666664,23,1.3802112417116061
6_NP14B,TRM_vs_TCM-TEM,-1.0876774949728816,0.041666666666666664,24,1.3802112417116061
7_A5P,TCM_vs_TEM-TRM,2.53998298781884,4.182933630786392e-4,38,3.378519026170483
7_A5P,TEM_vs_TCM-TRM,-2.2949191630850723,5.151098901098901e-4,35,3.2881001115853183
7_A5P,TRM_vs_TCM-TEM,-1.0616009222028981,0.17587939698492464,16,0.7547850320594309
7_A5T,TCM_vs_TEM-TRM,2.7404301485193563,4.079412564590699e-4,35,3.389402370813181
7_A5T,TEM_vs_TCM-TRM,-2.3534562789004636,5.436752446538601e-4,37,3.264660441423504
7_A5T,TRM_vs_TCM-TEM,-1.4473641820488583,0.002178649237472767,23,2.661812685537261
7_A8P,TCM_vs_TEM-TRM,2.2075094325538203,3.7041610075317944e-4,32,3.431310144246344
7_A8P,TEM_vs_TCM-TRM,-2.3166626482374046,7.78816199376947e-4,36,3.1085650237328344
7_A8P,TRM_vs_TCM-TEM,-1.2359850657907987,0.012345679012345678,20,1.9084850188786497
7_A8T,TCM_vs_TEM-TRM,2.1864738178466134,3.991484832357637e-4,32,3.3988655167088258
7_A8T,TEM_vs_TCM-TRM,-2.268014475848604,5.798221878623889e-4,35,3.236705169660862
7_A8T,TRM_vs_TCM-TEM,-1.4327040093681682,0.002793296089385475,20,2.5538830266438746
7_C5P,TCM_vs_TEM-TRM,2.0233092433121724,4.372540445999125e-4,29,3.3592661646067485
7_C5P,TEM_vs_TCM-TRM,-2.271102524387519,4.714016341923319e-4,40,3.3266089162548815
7_C5P,TRM_vs_TCM-TEM,1.1391834250671746,0.11062479483532116,16,0.9561475217356596
7_C8P,TCM_vs_TEM-TRM,2.0317137579632814,4.4117647058823526e-4,29,3.355387657986574
7_C8P,TEM_vs_TCM-TRM,-2.445032747741492,4.4117647058823526e-4,44,3.355387657986574
7_C8P,TRM_vs_TCM-TEM,-1.6356709749963294,7.782101167315176e-4,22,3.1089031276673134
8_A5P,TCM_vs_TEM-TRM,-1.4329093374355542,0.04225352112676056,39,1.3741370939994129
8_A5P,TRM_vs_TCM-TEM,1.161611545111045,0.05894410558944105,15,1.2295596178457548
8_A5P,TEM_vs_TCM-TRM,0.7186159767686024,0.8834725600084593,13,0.053806934806877295
8_A8T,TRM_vs_TCM-TEM,1.568181635705604,3.0051086847640985e-4,22,3.5221398163934383
8_A8T,TCM_vs_TEM-TRM,-2.5002151576432343,0.0010337698139214334,44,2.9855761533820546
8_A8T,TEM_vs_TCM-TRM,0.8480270353617423,0.7369918217375845,21,0.13253733140003296
8_C5P,TRM_vs_TCM-TEM,1.4953967187272432,3.0596634370219276e-4,22,3.5143263432841403
8_C5P,TCM_vs_TEM-TRM,-2.2480756772592208,6.567425569176883e-4,36,3.1826048405181293
8_C5P,TEM_vs_TCM-TRM,-1.015697141627739,0.41904761904761906,23,0.3777366225837506
8_C8P,TCM_vs_TEM-TRM,-2.6891371149328687,0.001132075471698113,48,2.9461246192171453
8_C8P,TRM_vs_TCM-TEM,1.0803768008982153,0.37085442711023864,14,0.4307965321892736
8_C8P,TEM_vs_TCM-TRM,0.9719855427566959,0.5096608566409945,18,0.2927187201441077
9_A5P,TCM_vs_TEM-TRM,1.66066003514411,0.00163363101720758,30,2.786846029374321
9_A5P,TRM_vs_TCM-TEM,0.8885702061261912,0.9521557413110426,10,0.021292009535643627
9_A5P,TEM_vs_TCM-TRM,0.6485597558669534,0.9521557413110426,7,0.021292009535643627
9_A5T,TCM_vs_TEM-TRM,2.664864882075228,3.2188841201716734e-4,57,3.492294657634319
9_A5T,TEM_vs_TCM-TRM,-2.4026604534642786,3.2188841201716734e-4,48,3.492294657634319
9_A5T,TRM_vs_TCM-TEM,-1.2573796023570707,0.0038422131147540983,21,2.415418549938973
9_A8T,TCM_vs_TEM-TRM,2.778088551998282,3.3046926635822867e-4,60,3.4808689236871677
9_A8T,TEM_vs_TCM-TRM,-2.2820634525932206,3.3046926635822867e-4,41,3.4808689236871677
9_A8T,TRM_vs_TCM-TEM,-1.3017404340651244,7.753941586973378e-4,24,3.1104774750015824
9_NP14B,TCM_vs_TEM-TRM,1.8954378038702544,3.21646831778707e-4,40,3.492620722043192
9_NP14B,TEM_vs_TCM-TRM,0.8657387315420968,0.9992000799920008,15,3.475398660234406e-4
9_NP14B,TRM_vs_TCM-TEM,0.6522179405917837,0.9992000799920008,11,3.475398660234406e-4
