comparison,pathway,NES,padj,leadingEdge_signal,mlog10padj
A5P,2017_IMMUNITY_WOLSKI---early_Resolver_vs_Chronic_dn,1.2360803168614611,0.42736798849393876,21,0.36919801128074486
A5P,2017_CELL_REP_Kumar---CD8Spleen_CD69pos_vs_neg_up,-1.1173298040185737,0.5286936560934892,19,0.27679590075456506
A5P,2018_SCI_IMMUNOL_Buggert---CD69pos_CD69neg_dn,1.09200351912812,0.5286936560934892,27,0.27679590075456506
A5P,2018_SCI_IMMUNOL_Buggert---CD69pos_CD69neg_up,1.09200351912812,0.5286936560934892,27,0.27679590075456506
A5P,2019_EJI_Remmerswaal---TE,-1.079885940468009,0.5286936560934892,19,0.27679590075456506
A5P,2014_IMMUNITY_Gaiha---HIV-EC_vs_HIV-CP_up,1.1292190696740136,0.5286936560934892,38,0.27679590075456506
A5P,2015_PLOA_PATHOGENS_Gupta---CD39pos_vs_CD39neg_dn,-1.06193010550416,0.5286936560934892,21,0.27679590075456506
A5P,2017_IMMUNITY_WOLSKI---chronic_early_vs_late_up,1.110883008325542,0.5628300258843831,39,0.2496227418555144
A5P,2017_IMMUNITY_WOLSKI---resolver_early_vs_late_dn,-1.0266599095812459,0.599159842927156,27,0.22245730174978956
A5P,2017_IMMUNITY_WOLSKI---late_Resolver_vs_Chronic_dn,-1.004157882528094,0.6005071851225697,23,0.22148179185738573
A5P,2019_JCI_Tian---unstimuTEMRA_vs_unstimuTEM_up,0.9942269686492194,0.6005071851225697,24,0.22148179185738573
A5P,2015_PLOA_PATHOGENS_Gupta---CD39pos_vs_CD39neg_up,0.9460505115695319,0.6670062695924766,8,0.17587008386962874
A5P,2020_NAT_IMMUNOL_Hayward---Airway_TRM,0.9332163651438972,0.6689752365613046,17,0.174589958202024
A5P,2017_IMMUNITY_WOLSKI---resolver_early_vs_late_up,-0.9151724413008775,0.6856119821228182,28,0.16392160105517736
A5P,2017_IMMUNITY_WOLSKI---late_Resolver_vs_Chronic_up,-0.9010501015714832,0.6931431005110733,60,0.15917709533534727
A5P,2014_IMMUNITY_Gaiha---HIV-EC_vs_HIV-CP_dn,-0.8917944417590264,0.6949412743919355,19,0.15805189366183944
A5P,2020_NAT_IMMUNOL_Hayward---Spleen_TCM,0.8693864724094786,0.7016126255380202,13,0.15390260443084466
A5P,2017_NAT_Akondy---NAV,-0.8702184955946669,0.7236352836352836,17,0.14048026558983423
A5P,2017_IMMUNITY_WOLSKI---chronic_early_vs_late_dn,0.6087750803451436,0.8892165122156698,26,0.05099248131091603
A5T,2017_CELL_REP_Kumar---CD8Lung_CD69pos_vs_neg_up,-1.7863450910119367,0.005565002318750966,33,2.254534650373201
A5T,2018_SCI_IMMUNOL_Patil---CD4_TCM,1.7492221657546065,0.005565002318750966,32,2.254534650373201
A5T,2017_NAT_Akondy---YFV_D14,1.5088026062111746,0.0268857356235997,37,1.5704780762447217
A5T,2018_SCI_IMMUNOL_Patil---CD4_CTL_EFF,-1.3536813275285373,0.2037144515380151,22,0.6909781609822044
A5T,2017_NAT_Akondy---YFV_MEM,1.364004351697862,0.2784313725490196,32,0.5552818317148799
A5T,2019_EJI_Remmerswaal---EE,1.4621692945570492,0.2784313725490196,30,0.5552818317148799
A5T,2020_NAT_IMMUNOL_Hayward---Lung_Intersitium_TRM,-1.4423076520837965,0.2784313725490196,28,0.5552818317148799
A5T,2020_NAT_IMMUNOL_Hayward---Parenchyma_TRM,1.2424537966983156,0.2784313725490196,25,0.5552818317148799
A5T,2019_EJI_Remmerswaal---MP,1.334954187920075,0.41234000656383324,38,0.3847445264962065
A5T,2017_IMMUNITY_WOLSKI---chronic_early_vs_late_dn,1.3889581847214292,0.41234000656383324,28,0.3847445264962065
A5T,2017_IMMUNITY_WOLSKI---resolver_early_vs_late_dn,1.3385782169165688,0.41234000656383324,38,0.3847445264962065
A5T,2017_NAT_Akondy---NAV,1.2266128272240044,0.4347978295116401,12,0.3617126325560065
A5T,2020_NAT_IMMUNOL_Hayward---Spleen_TCM,1.2533816188324487,0.4347978295116401,22,0.3617126325560065
A5T,2020_NAT_IMMUNOL_Hayward---Lung_Vasculature_TRM,1.1980503648421503,0.4754621137293636,22,0.3228840832561241
A5T,2017_CELL_REP_Kumar---CD8Lung_CD69pos_vs_neg_dn,1.1740698141381545,0.4754621137293636,8,0.3228840832561241
A5T,2015_PLOA_PATHOGENS_Gupta---CD39pos_vs_CD39neg_dn,-1.149824672464862,0.4754621137293636,30,0.3228840832561241
A5T,2015_PLOA_PATHOGENS_Gupta---CD39pos_vs_CD39neg_up,-1.1511411614613956,0.4754621137293636,12,0.3228840832561241
A5T,2019_EJI_Remmerswaal---TE,1.1563931934519973,0.4754621137293636,11,0.3228840832561241
A5T,2017_CELL_REP_Kumar---CD8Spleen_CD69pos_vs_neg_up,1.1551711416914447,0.4754621137293636,13,0.3228840832561241
A5T,2017_IMMUNITY_WOLSKI---early_Resolver_vs_Chronic_dn,1.1271141931088762,0.5624377410538682,38,0.24992554470677217
A5T,2017_IMMUNITY_WOLSKI---resolver_early_vs_late_up,1.1085111017168534,0.5624377410538682,26,0.24992554470677217
A5T,2019_JCI_Tian---unstimuTEMRA_vs_unstimuTEM_up,-1.0816318536744451,0.5629268092611202,24,0.2495480676714488
A5T,2019_JCI_Tian---DENV_TEMRA,1.027321932548966,0.5970617042115574,15,0.22398078375536612
A5T,2017_IMMUNITY_WOLSKI---chronic_early_vs_late_up,1.0898312613032983,0.5970617042115574,71,0.22398078375536612
A5T,2014_IMMUNITY_Gaiha---HIV-EC_vs_HIV-CP_up,1.0223095342745532,0.643576930302461,58,0.191399532040239
A5T,2019_JCI_Tian---DENV_TEM,0.9913114931444856,0.6482161809127276,27,0.1882801322155633
A5T,2017_CELL_REP_Kumar---CD8Spleen_CD69pos_vs_neg_dn,-0.9811388015630543,0.6482161809127276,20,0.1882801322155633
A5T,2018_SCI_IMMUNOL_Buggert---CD69pos_CD69neg_dn,-0.9378951573163553,0.6948395565205189,26,0.15811546557096856
A5T,2018_SCI_IMMUNOL_Buggert---CD69pos_CD69neg_up,-0.9378951573163553,0.6948395565205189,26,0.15811546557096856
A5T,2019_EJI_Remmerswaal---DP,0.8716333721310773,0.8115312870951331,21,0.09069473209056365
A5T,2020_NAT_IMMUNOL_Hayward---Airway_TRM,0.8258222288916921,0.8121833593141076,25,0.09034591294016263
A5T,2017_IMMUNITY_WOLSKI---late_Resolver_vs_Chronic_up,0.7876820399379392,0.8121833593141076,36,0.09034591294016263
A5T,2014_IMMUNITY_Gaiha---HIV-EC_vs_HIV-CP_dn,0.7560079064452606,0.8918711936107363,19,0.04969786304920303
A5T,2017_IMMUNITY_WOLSKI---early_Resolver_vs_Chronic_up,-0.6769191071311191,0.8918711936107363,46,0.04969786304920303
A5T,2019_JCI_Tian---DENV-TEMRA_vs_DENV-TEM_up,-0.6451053005195145,0.9405195989061076,19,0.026632150025257546
A5T,2017_IMMUNITY_WOLSKI---late_Resolver_vs_Chronic_dn,-0.6215181884613805,0.9405195989061076,43,0.026632150025257546
A8P,2020_NAT_IMMUNOL_Hayward---Parenchyma_TRM,1.8437684543341493,0.0019505851755526658,29,2.7098350807457496
A8P,2018_SCI_IMMUNOL_Patil---CD4_CTL_EFF,2.132153579594668,0.0019505851755526658,29,2.7098350807457496
A8P,2020_NAT_IMMUNOL_Hayward---Lung_Vasculature_TRM,2.2754058018455745,0.0019505851755526658,61,2.7098350807457496
A8P,2018_SCI_IMMUNOL_Patil---CD4_TCM,-1.6857202755752387,0.002589928057553957,25,2.5867122994868077
A8P,2017_NAT_Akondy---YFV_D14,-2.4690916566954813,0.002589928057553957,49,2.5867122994868077
A8P,2019_EJI_Remmerswaal---TE,1.8340614928174104,0.003953220227310162,35,2.403048991161343
A8P,2017_NAT_Akondy---NAV,-1.9176755326378343,0.004146350827350559,45,2.3823339545488413
A8P,2017_IMMUNITY_WOLSKI---chronic_early_vs_late_up,-1.7218321378044013,0.007798537774167343,90,2.1079868198917477
A8P,2015_PLOA_PATHOGENS_Gupta---CD39pos_vs_CD39neg_dn,1.8334205794314813,0.007798537774167343,34,2.1079868198917477
A8P,2019_EJI_Remmerswaal---MP,-1.8042128693892427,0.01128526645768025,32,1.947488182289894
A8P,2017_CELL_REP_Kumar---CD8Lung_CD69pos_vs_neg_up,1.5327115563249083,0.053187679083094554,21,1.2741889602978924
A8P,2017_IMMUNITY_WOLSKI---late_Resolver_vs_Chronic_dn,1.6547995170110514,0.053187679083094554,47,1.2741889602978924
A8P,2019_JCI_Tian---DENV_TEMRA,1.306648121399412,0.15870770998607828,21,0.7994019748010708
A8P,2019_JCI_Tian---unstimuTEMRA_vs_unstimuTEM_up,1.4453195716192317,0.1592959731045905,15,0.7977952027334595
A8P,2017_IMMUNITY_WOLSKI---chronic_early_vs_late_dn,-1.4477247457833902,0.17728276877761412,52,0.7513334741479107
A8P,2020_NAT_IMMUNOL_Hayward---Spleen_TCM,-1.3609326114139995,0.17728276877761412,28,0.7513334741479107
A8P,2014_IMMUNITY_Gaiha---HIV-EC_vs_HIV-CP_dn,-1.339382247637247,0.19670151120824766,38,0.7061923034925502
A8P,2014_IMMUNITY_Gaiha---HIV-EC_vs_HIV-CP_up,-1.3814009648254497,0.24043478260869566,63,0.6190027047128946
A8P,2020_NAT_IMMUNOL_Hayward---Lung_Intersitium_TRM,1.3187908046750798,0.26086012556313437,21,0.5835923010123444
A8P,2017_CELL_REP_Kumar---CD8Spleen_CD69pos_vs_neg_up,-1.2310645450977638,0.2984361724114175,46,0.5251485386839813
A8P,2019_EJI_Remmerswaal---DP,1.2256774716129504,0.2984361724114175,18,0.5251485386839813
A8P,2017_CELL_REP_Kumar---CD8Lung_CD69pos_vs_neg_dn,-1.1646731780461903,0.3343248929841109,25,0.47583128573721933
A8P,2019_EJI_Remmerswaal---EE,-1.1634808151836853,0.3678552421500798,21,0.4343230506296888
A8P,2017_NAT_Akondy---YFV_MEM,1.1342679846169106,0.3678552421500798,26,0.4343230506296888
A8P,2017_CELL_REP_Kumar---CD8Spleen_CD69pos_vs_neg_dn,-1.1217259359703398,0.3678552421500798,23,0.4343230506296888
A8P,2020_NAT_IMMUNOL_Hayward---Airway_TRM,-1.1350043078364676,0.3865077953642776,36,0.4128417424971452
A8P,2019_JCI_Tian---DENV-TEMRA_vs_DENV-TEM_up,1.1623174854599634,0.3865077953642776,12,0.4128417424971452
A8P,2019_JCI_Tian---DENV_TEM,1.068429868501973,0.3916931637519873,20,0.40705400815776926
A8P,2017_IMMUNITY_WOLSKI---early_Resolver_vs_Chronic_dn,-1.0955736614069576,0.3916931637519873,27,0.40705400815776926
A8P,2018_SCI_IMMUNOL_Buggert---CD69pos_CD69neg_dn,1.0777873522633592,0.3916931637519873,26,0.40705400815776926
A8P,2018_SCI_IMMUNOL_Buggert---CD69pos_CD69neg_up,1.0777873522633592,0.3916931637519873,26,0.40705400815776926
A8P,2015_PLOA_PATHOGENS_Gupta---CD39pos_vs_CD39neg_up,-1.059528568546559,0.3916931637519873,32,0.40705400815776926
A8P,2017_IMMUNITY_WOLSKI---late_Resolver_vs_Chronic_up,1.0901936323683517,0.4270141848927398,20,0.36955769799998484
A8P,2017_IMMUNITY_WOLSKI---resolver_early_vs_late_dn,0.9446712340778606,0.5657185197381962,22,0.2473996036734981
A8P,2017_IMMUNITY_WOLSKI---resolver_early_vs_late_up,-0.8764171188806726,0.6601806992274453,22,0.18033717667572446
A8P,2017_IMMUNITY_WOLSKI---early_Resolver_vs_Chronic_up,-0.627068945220735,0.8859088095729317,46,0.05261097962252937
A8T,2020_NAT_IMMUNOL_Hayward---Parenchyma_TRM,1.837333267510741,0.0020239500758981277,30,2.693800204297339
A8T,2018_SCI_IMMUNOL_Patil---CD4_CTL_EFF,2.178882830312851,0.0020239500758981277,33,2.693800204297339
A8T,2020_NAT_IMMUNOL_Hayward---Lung_Vasculature_TRM,2.374794414678615,0.0020239500758981277,52,2.693800204297339
A8T,2017_NAT_Akondy---YFV_D14,-2.5682750277337174,0.0026509572901325476,48,2.5765972691771957
A8T,2017_NAT_Akondy---NAV,-1.8536057248226387,0.00352854692477334,31,2.4524041026780212
A8T,2015_PLOA_PATHOGENS_Gupta---CD39pos_vs_CD39neg_dn,1.7971550759172454,0.006073899105787076,31,2.2165324264717308
A8T,2019_EJI_Remmerswaal---TE,1.693575167935679,0.02720159894703488,35,1.5654055667943156
A8T,2017_NAT_Akondy---YFV_MEM,1.5002361367061954,0.05614973262032086,20,1.250652307466561
A8T,2014_IMMUNITY_Gaiha---HIV-EC_vs_HIV-CP_dn,-1.5274128787397743,0.10576385002797986,35,0.9756627483324001
A8T,2018_SCI_IMMUNOL_Patil---CD4_TCM,-1.3327518139023826,0.10576385002797986,18,0.9756627483324001
A8T,2017_IMMUNITY_WOLSKI---chronic_early_vs_late_dn,-1.5558330756179517,0.11658673722507029,57,0.933350851614543
A8T,2017_CELL_REP_Kumar---CD8Lung_CD69pos_vs_neg_up,1.4232055560515573,0.11658673722507029,21,0.933350851614543
A8T,2017_IMMUNITY_WOLSKI---late_Resolver_vs_Chronic_dn,1.503234418418181,0.13237568301316197,43,0.8781917860679747
A8T,2017_CELL_REP_Kumar---CD8Lung_CD69pos_vs_neg_dn,-1.3884509664189566,0.13237568301316197,24,0.8781917860679747
A8T,2019_JCI_Tian---DENV-TEMRA_vs_DENV-TEM_up,1.4849554769047888,0.13686172195303764,27,0.8637180001427343
A8T,2020_NAT_IMMUNOL_Hayward---Spleen_TCM,-1.3923231929634494,0.1605238208106186,32,0.7944605116766752
A8T,2019_JCI_Tian---unstimuTEMRA_vs_unstimuTEM_up,1.3926098718554853,0.16298116298116297,18,0.7878625875351759
A8T,2017_IMMUNITY_WOLSKI---chronic_early_vs_late_up,-1.4344483453739034,0.16298116298116297,73,0.7878625875351759
A8T,2019_EJI_Remmerswaal---MP,-1.3297654190998454,0.20858687483332927,22,0.6807130226918241
A8T,2014_IMMUNITY_Gaiha---HIV-EC_vs_HIV-CP_up,-1.3309310747385052,0.25550602169139663,56,0.5925988600829747
A8T,2019_JCI_Tian---DENV_TEMRA,1.1784165699022433,0.25550602169139663,22,0.5925988600829747
A8T,2017_CELL_REP_Kumar---CD8Spleen_CD69pos_vs_neg_up,-1.239728627690966,0.27253853413022966,39,0.5645720842975089
A8T,2017_CELL_REP_Kumar---CD8Spleen_CD69pos_vs_neg_dn,-1.1372992399618373,0.3526024363233666,27,0.45271469124787433
A8T,2019_JCI_Tian---DENV_TEM,1.117403760985073,0.3526024363233666,17,0.45271469124787433
A8T,2019_EJI_Remmerswaal---DP,1.1305711922344028,0.3526024363233666,18,0.45271469124787433
A8T,2020_NAT_IMMUNOL_Hayward---Lung_Intersitium_TRM,1.149218253408376,0.3526024363233666,26,0.45271469124787433
A8T,2018_SCI_IMMUNOL_Buggert---CD69pos_CD69neg_dn,1.1309949995011728,0.3526024363233666,21,0.45271469124787433
A8T,2018_SCI_IMMUNOL_Buggert---CD69pos_CD69neg_up,1.1309949995011728,0.3526024363233666,21,0.45271469124787433
A8T,2019_EJI_Remmerswaal---EE,1.1157396829171837,0.3771113742357973,28,0.42353036843408665
A8T,2015_PLOA_PATHOGENS_Gupta---CD39pos_vs_CD39neg_up,-1.0391464199422902,0.46028571428571424,21,0.33697250393105765
A8T,2017_IMMUNITY_WOLSKI---early_Resolver_vs_Chronic_dn,-1.0464523701856527,0.46722990271377374,26,0.330469370159342
A8T,2017_IMMUNITY_WOLSKI---resolver_early_vs_late_dn,1.0242809783122444,0.4852941176470589,14,0.3139949728283488
A8T,2017_IMMUNITY_WOLSKI---late_Resolver_vs_Chronic_up,0.9945940213798539,0.5331446763353378,20,0.2731549230407174
A8T,2017_IMMUNITY_WOLSKI---resolver_early_vs_late_up,-0.8938227819196466,0.6440577544790633,21,0.19107518648037172
A8T,2020_NAT_IMMUNOL_Hayward---Airway_TRM,-0.8392401112222427,0.720674396821808,27,0.14226090671330918
A8T,2017_IMMUNITY_WOLSKI---early_Resolver_vs_Chronic_up,-0.6122419300202542,0.8969221235281967,32,0.047245263522488416
C5P,2020_NAT_IMMUNOL_Hayward---Parenchyma_TRM,2.229999628720836,0.002058319039451115,43,2.6864873087113894
C5P,2017_NAT_Akondy---YFV_D14,2.4676964532302583,0.002058319039451115,53,2.6864873087113894
C5P,2017_CELL_REP_Kumar---CD8Lung_CD69pos_vs_neg_up,1.8100386742129488,0.0031910650179497405,29,2.496064346966273
C5P,2019_JCI_Tian---DENV_TEM,1.663625408303796,0.00455005055611729,25,2.3419837778218358
C5P,2017_NAT_Akondy---YFV_MEM,1.6950355090822578,0.00817562452687358,26,2.0874790621275774
C5P,2019_JCI_Tian---DENV_TEMRA,1.539785618440856,0.016260162601626015,26,1.7888751157754168
C5P,2020_NAT_IMMUNOL_Hayward---Lung_Intersitium_TRM,1.6710688203816242,0.04134001722500718,33,1.3836293467526588
C5P,2019_EJI_Remmerswaal---EE,1.5881144280440083,0.06982872200263504,28,1.1559659062946914
C5P,2017_IMMUNITY_WOLSKI---chronic_early_vs_late_up,1.5665152417463437,0.07700020052135552,57,1.1135081438508323
C5P,2017_IMMUNITY_WOLSKI---early_Resolver_vs_Chronic_dn,1.5483731643851442,0.10580955654864214,38,0.9754751057515992
C5P,2014_IMMUNITY_Gaiha---HIV-EC_vs_HIV-CP_up,1.5401918173155904,0.10636804387926672,67,0.9731888274115124
C5P,2015_PLOA_PATHOGENS_Gupta---CD39pos_vs_CD39neg_up,1.4311501046111375,0.12806129429470514,15,0.8925821131458678
C5P,2019_EJI_Remmerswaal---MP,-1.4478250442190763,0.1308679651736828,19,0.883166650248079
C5P,2019_JCI_Tian---unstimuTEMRA_vs_unstimuTEM_up,1.429216943781031,0.15602279426213403,24,0.8068119484461984
C5P,2015_PLOA_PATHOGENS_Gupta---CD39pos_vs_CD39neg_dn,-1.2806846859047267,0.22547124214596426,25,0.6469088425832158
C5P,2017_IMMUNITY_WOLSKI---resolver_early_vs_late_up,1.380256778406184,0.22547124214596426,36,0.6469088425832158
C5P,2019_EJI_Remmerswaal---TE,-1.2662077065508597,0.24562718147936347,18,0.6097235751802728
C5P,2017_CELL_REP_Kumar---CD8Spleen_CD69pos_vs_neg_dn,-1.205254493953761,0.2709737034612867,25,0.5670728530214784
C5P,2020_NAT_IMMUNOL_Hayward---Lung_Vasculature_TRM,-1.2215738269298209,0.2709737034612867,27,0.5670728530214784
C5P,2017_CELL_REP_Kumar---CD8Spleen_CD69pos_vs_neg_up,1.2381548168257268,0.34395604395604396,15,0.4634970547746451
C5P,2018_SCI_IMMUNOL_Patil---CD4_TCM,1.1477172909304552,0.36753383988325866,22,0.4347026680138716
C5P,2019_EJI_Remmerswaal---DP,-1.1313907403685073,0.3753603690178743,23,0.42555158260818227
C5P,2020_NAT_IMMUNOL_Hayward---Spleen_TCM,-1.1106581677360412,0.4536381112896006,36,0.3432904664002368
C5P,2018_SCI_IMMUNOL_Patil---CD4_CTL_EFF,1.056574109351415,0.52037708484409,13,0.283681836139814
C5P,2017_IMMUNITY_WOLSKI---early_Resolver_vs_Chronic_up,1.1062093073189823,0.52037708484409,16,0.283681836139814
C5P,2017_IMMUNITY_WOLSKI---resolver_early_vs_late_dn,1.0568076939096678,0.52037708484409,36,0.283681836139814
C5P,2018_SCI_IMMUNOL_Buggert---CD69pos_CD69neg_dn,-1.0319951605281452,0.52037708484409,23,0.283681836139814
C5P,2018_SCI_IMMUNOL_Buggert---CD69pos_CD69neg_up,-1.0319951605281452,0.52037708484409,23,0.283681836139814
C5P,2014_IMMUNITY_Gaiha---HIV-EC_vs_HIV-CP_dn,1.023189455811422,0.5515178087844634,19,0.25844045941245963
C5P,2017_IMMUNITY_WOLSKI---late_Resolver_vs_Chronic_up,1.0208270333011802,0.5805379746835443,36,0.23616936652643714
C5P,2019_JCI_Tian---DENV-TEMRA_vs_DENV-TEM_up,-0.8712235978027589,0.7472024333626831,44,0.1265617224387434
C5P,2017_CELL_REP_Kumar---CD8Lung_CD69pos_vs_neg_dn,-0.8535034540116447,0.8246369015599785,15,0.0837372349175234
C5P,2017_IMMUNITY_WOLSKI---chronic_early_vs_late_dn,-0.7696457885722199,0.8246369015599785,54,0.0837372349175234
C5P,2017_NAT_Akondy---NAV,0.7654058897263152,0.8925643607076083,9,0.049360458137468796
C5P,2017_IMMUNITY_WOLSKI---late_Resolver_vs_Chronic_dn,0.6673772836965786,0.915130914101975,21,0.038516773468873985
C5P,2020_NAT_IMMUNOL_Hayward---Airway_TRM,-0.6662076559201895,0.9377880184331797,32,0.02789532028729067
C8P,2017_NAT_Akondy---YFV_D14,1.6758447324678711,0.0022747377732844688,25,2.6430686606242033
C8P,2018_SCI_IMMUNOL_Patil---CD4_CTL_EFF,1.879865911884267,0.0022747377732844688,31,2.6430686606242033
C8P,2017_NAT_Akondy---YFV_MEM,-2.351423641299266,0.00423728813559322,46,2.3729120029701067
C8P,2018_SCI_IMMUNOL_Patil---CD4_TCM,-2.177418618592101,0.00423728813559322,31,2.3729120029701067
C8P,2017_IMMUNITY_WOLSKI---resolver_early_vs_late_dn,-1.9447310674208909,0.01062992125984252,48,1.9734699524609507
C8P,2017_CELL_REP_Kumar---CD8Lung_CD69pos_vs_neg_up,1.663497798415618,0.025888105853588375,29,1.5868997242823097
C8P,2019_JCI_Tian---DENV_TEMRA,1.5169178673054757,0.03159164868916597,21,1.500427708760148
C8P,2020_NAT_IMMUNOL_Hayward---Airway_TRM,1.69201135861794,0.039326751901602196,33,1.4053119216162662
C8P,2020_NAT_IMMUNOL_Hayward---Lung_Vasculature_TRM,-1.5995960002344571,0.04032997250229148,35,1.3943720741021544
C8P,2020_NAT_IMMUNOL_Hayward---Parenchyma_TRM,1.3913943210056041,0.045435244161358815,19,1.3426071337797052
C8P,2020_NAT_IMMUNOL_Hayward---Lung_Intersitium_TRM,1.6417227397480896,0.05062841408713417,36,1.295605676484258
C8P,2019_JCI_Tian---DENV_TEM,1.4589564046462158,0.06580871599883006,18,1.1817165826852323
C8P,2017_CELL_REP_Kumar---CD8Spleen_CD69pos_vs_neg_dn,-1.4539977366495924,0.06580871599883006,37,1.1817165826852323
C8P,2017_CELL_REP_Kumar---CD8Lung_CD69pos_vs_neg_dn,-1.3317597813948243,0.1724445236609928,27,0.7633505930134714
C8P,2015_PLOA_PATHOGENS_Gupta---CD39pos_vs_CD39neg_dn,1.2923341261890635,0.29128738621586475,29,0.5356783214672682
C8P,2015_PLOA_PATHOGENS_Gupta---CD39pos_vs_CD39neg_up,1.2788955245598324,0.29128738621586475,14,0.5356783214672682
C8P,2017_IMMUNITY_WOLSKI---chronic_early_vs_late_dn,-1.3365441887198322,0.3033398243744718,41,0.5180705690144376
C8P,2017_IMMUNITY_WOLSKI---late_Resolver_vs_Chronic_up,-1.302437725789302,0.3112760581174984,53,0.5068542819108751
C8P,2019_EJI_Remmerswaal---TE,1.2395117543870733,0.3112760581174984,19,0.5068542819108751
C8P,2017_CELL_REP_Kumar---CD8Spleen_CD69pos_vs_neg_up,1.2586082070550801,0.3112760581174984,18,0.5068542819108751
C8P,2019_EJI_Remmerswaal---MP,-1.173627656718514,0.40457501681991476,25,0.3930009391436844
C8P,2019_EJI_Remmerswaal---EE,1.1628568303767532,0.4081851386988958,16,0.3891428112283626
C8P,2019_JCI_Tian---unstimuTEMRA_vs_unstimuTEM_up,1.170455957462714,0.4081851386988958,11,0.3891428112283626
C8P,2018_SCI_IMMUNOL_Buggert---CD69pos_CD69neg_dn,-1.0985420079553796,0.4176936723832052,17,0.3791421037865248
C8P,2018_SCI_IMMUNOL_Buggert---CD69pos_CD69neg_up,-1.0985420079553796,0.4176936723832052,17,0.3791421037865248
C8P,2020_NAT_IMMUNOL_Hayward---Spleen_TCM,1.1060130170056524,0.4216518475605148,21,0.3750459923757049
C8P,2017_IMMUNITY_WOLSKI---early_Resolver_vs_Chronic_dn,-1.1120892126752533,0.4216518475605148,26,0.3750459923757049
C8P,2017_IMMUNITY_WOLSKI---early_Resolver_vs_Chronic_up,1.1439600234657936,0.4216518475605148,29,0.3750459923757049
C8P,2014_IMMUNITY_Gaiha---HIV-EC_vs_HIV-CP_up,1.1177454068642976,0.4216518475605148,34,0.3750459923757049
C8P,2019_EJI_Remmerswaal---DP,1.0464151668395885,0.46740035693039855,14,0.3303109602945764
C8P,2014_IMMUNITY_Gaiha---HIV-EC_vs_HIV-CP_dn,-0.9944689872115733,0.5265598917211821,25,0.2785522243555698
C8P,2019_JCI_Tian---DENV-TEMRA_vs_DENV-TEM_up,0.9941550554732042,0.5423275862068966,35,0.2657383040419122
C8P,2017_IMMUNITY_WOLSKI---chronic_early_vs_late_up,0.95432723203631,0.5914849134494428,50,0.22805632810995738
C8P,2017_IMMUNITY_WOLSKI---resolver_early_vs_late_up,0.8808383163590212,0.6629125299219087,23,0.1785437721658822
C8P,2017_IMMUNITY_WOLSKI---late_Resolver_vs_Chronic_dn,-0.8548106974191664,0.6934189406099518,25,0.15900429984425754
C8P,2017_NAT_Akondy---NAV,0.8111955898023145,0.7738060781476122,11,0.11136786327385781
NP14B,2020_NAT_IMMUNOL_Hayward---Parenchyma_TRM,-2.5952994672976666,9.189065012634965e-4,48,3.036728675829436
NP14B,2017_NAT_Akondy---YFV_D14,-2.485643030436134,9.189065012634965e-4,53,3.036728675829436
NP14B,2018_SCI_IMMUNOL_Patil---CD4_CTL_EFF,-2.3836133412134006,9.189065012634965e-4,36,3.036728675829436
NP14B,2017_CELL_REP_Kumar---CD8Lung_CD69pos_vs_neg_up,-1.8226017521031528,9.189065012634965e-4,32,3.036728675829436
