,Accession,Chromosome,End,Start,Strand,gene_count_corr,velocity_gamma,velocity_r2,velocity_genes,fit_alpha,fit_beta,fit_gamma,fit_t_,fit_scaling,fit_std_u,fit_std_s,fit_likelihood,fit_u0,fit_s0,fit_pval_steady,fit_steady_u,fit_steady_s,fit_variance,fit_alignment_scaling,fit_r2
Aff3,ENSMUSG00000037138,1,38664955,38177326,-,-0.0878,16.051298,0.690069705247879,False,0.05530390856029377,0.005337228668325187,0.09546309412352756,23.96771998172481,54.874845027923584,4.5359296798706055,0.1177898496389389,0.6143931294129226,0.0,0.0,0.18175279338839373,9.72239467319709,0.30677836313683154,0.1380799178372159,5.556891029397087,0.7392520308494568
Rnf149,ENSMUSG00000048234,1,39577405,39551296,-,-0.0074,0.42858124,-0.6437709331512451,False,,,,,,,,,,,,,,,,-0.5888913869857788
Tgfbrap1,ENSMUSG00000070939,1,43098637,43047200,-,-0.0302,0.33063158,-0.22508883476257324,False,,,,,,,,,,,,,,,,-0.11171793937683105
Fhl2,ENSMUSG00000008136,1,43196984,43123074,-,0.1746,0.6259777,-0.08115732669830322,False,,,,,,,,,,,,,,,,0.030930697917938232
Uxs1,ENSMUSG00000057363,1,43827800,43746966,-,0.0153,2.2457497,-1.6166691780090332,False,,,,,,,,,,,,,,,,-1.550544261932373
Tex30,ENSMUSG00000026049,1,44102441,44086613,-,0.196,0.8258019,-2.0294723510742188,False,,,,,,,,,,,,,,,,-0.6669032573699951
Poglut2,ENSMUSG00000026047,1,44118808,44106546,-,0.0253,0.3368734,-0.1952817440032959,False,,,,,,,,,,,,,,,,-0.15244150161743164
Slc39a10,ENSMUSG00000025986,1,46892852,46807544,-,-0.005,0.6135188,-0.35477328300476074,False,,,,,,,,,,,,,,,,-0.34827351570129395
Nabp1,ENSMUSG00000026107,1,51478425,51465862,-,-0.0297,3.1967664,-3.8215441703796387,False,,,,,,,,,,,,,,,,-2.964600086212158
Gls,ENSMUSG00000026103,1,52233232,52163448,-,-0.0127,4.0709467,-3.6857128143310547,False,,,,,,,,,,,,,,,,-2.916111946105957
Nab1,ENSMUSG00000002881,1,52500679,52457294,-,0.0824,0.5017406,0.07234841585159302,True,0.5119919084156876,0.3462086553095311,0.2242437237884368,15.876990560281042,0.32225915729999544,0.31096065044403076,0.4559340178966522,0.31605136056546296,0.0,0.0,0.3894977614936977,1.0449714324887454,1.4988186128180603,0.5990546578071381,4.033381718762873,0.14775753021240234
Mfsd6,ENSMUSG00000041439,1,52727462,52656286,-,-0.0384,3.1065648,-0.19925999641418457,False,,,,,,,,,,,,,,,,-0.04865992069244385
Inpp1,ENSMUSG00000026102,1,52817688,52785427,-,-0.0939,0.19464411,-0.42958223819732666,False,,,,,,,,,,,,,,,,-0.24569940567016602
Pms1,ENSMUSG00000026098,1,53297018,53189187,-,0.0396,1.807307,-1.4813191890716553,False,,,,,,,,,,,,,,,,-1.4811584949493408
Stk17b,ENSMUSG00000026094,1,53785224,53755506,-,-0.2109,0.60663736,-0.0796651840209961,False,,,,,,,,,,,,,,,,0.32053816318511963
Gtf3c3,ENSMUSG00000041303,1,54438971,54396004,-,-0.0092,0.6678947,-0.8577392101287842,False,,,,,,,,,,,,,,,,-0.8487355709075928
Pgap1,ENSMUSG00000073678,1,54557684,54472994,-,-0.0425,1.7074087,-0.8139514923095703,False,,,,,,,,,,,,,,,,-0.8081635236740112
Ankrd44,ENSMUSG00000052331,1,54926387,54645340,-,-0.0925,6.330869,-2.2019896507263184,False,,,,,,,,,,,,,,,,-0.6079515218734741
Sf3b1,ENSMUSG00000025982,1,55027481,54985169,-,0.1117,0.33716694,-0.5290309190750122,False,,,,,,,,,,,,,,,,-0.3258812427520752
Hspd1,ENSMUSG00000025980,1,55088243,55077835,-,0.5211,0.06629362,-0.22929763793945312,False,,,,,,,,,,,,,,,,0.17832207679748535
Rftn2,ENSMUSG00000025978,1,55226782,55170159,-,-0.0045,0.40959918,-0.23416578769683838,False,,,,,,,,,,,,,,,,-0.210798978805542
Boll,ENSMUSG00000025977,1,55363469,55248658,-,-0.0115,10.786857,-0.051312804222106934,False,,,,,,,,,,,,,,,,-0.050165414810180664
Tyw5,ENSMUSG00000048495,1,57407101,57388237,-,0.0324,1.0432932,-1.0125441551208496,False,,,,,,,,,,,,,,,,-0.9973876476287842
Kctd18,ENSMUSG00000054770,1,58018956,57955101,-,-0.017,0.89554155,-1.6015410423278809,False,,,,,,,,,,,,,,,,-1.5663626194000244
Clk1,ENSMUSG00000026034,1,58424066,58410189,-,-0.1856,1.261452,-3.675668239593506,False,,,,,,,,,,,,,,,,-2.398020029067993
Ppil3,ENSMUSG00000026035,1,58445486,58430994,-,0.0518,0.30305642,-0.988416314125061,False,,,,,,,,,,,,,,,,-0.1583338975906372
Orc2,ENSMUSG00000026037,1,58505109,58462771,-,0.0982,0.9540529,-0.8692539930343628,False,,,,,,,,,,,,,,,,-0.8156050443649292
Fam126b,ENSMUSG00000038174,1,58586323,58522806,-,-0.0499,0.58647174,-0.6658725738525391,False,,,,,,,,,,,,,,,,-0.17100656032562256
Trak2,ENSMUSG00000026028,1,58973430,58900449,-,-0.029,1.2764028,-1.9773101806640625,False,,,,,,,,,,,,,,,,-1.7219569683074951
Tmem237,ENSMUSG00000038079,1,59120408,59100590,-,0.0895,0.2639512,-0.2904244661331177,False,,,,,,,,,,,,,,,,-0.10560858249664307
Als2,ENSMUSG00000026024,1,59237231,59162926,-,-0.0013,2.655446,-2.5081911087036133,False,,,,,,,,,,,,,,,,-2.5081756114959717
Sumo1,ENSMUSG00000026021,1,59670834,59586558,-,0.0432,15.2059555,-16.206890106201172,False,,,,,,,,,,,,,,,,-13.66933822631836
Wdr12,ENSMUSG00000026019,1,60098645,60069785,-,0.0274,0.36817208,-0.3622039556503296,False,,,,,,,,,,,,,,,,0.2355327606201172
Raph1,ENSMUSG00000026014,1,60567104,60482292,-,0.0546,1.0164627,-0.9904067516326904,False,,,,,,,,,,,,,,,,-0.9749729633331299
Ino80d,ENSMUSG00000040865,1,63114667,62958418,-,-0.0481,1.9637104,-2.5293545722961426,False,,,,,,,,,,,,,,,,-2.431846857070923
Ndufs1,ENSMUSG00000025968,1,63176833,63143596,-,0.0689,0.72100884,-0.7427089214324951,False,,,,,,,,,,,,,,,,-0.24660742282867432
Klf7,ENSMUSG00000025959,1,64122282,64029447,-,-0.1428,1.6633507,-0.2552344799041748,False,,,,,,,,,,,,,,,,0.24490296840667725
Mettl21a,ENSMUSG00000025956,1,64617242,64606473,-,0.009,0.11508664,-0.8828631639480591,False,,,,,,,,,,,,,,,,0.006136059761047363
Plekhm3,ENSMUSG00000051344,1,64956824,64785983,-,-0.0257,3.9836042,-3.6685361862182617,False,,,,,,,,,,,,,,,,-3.5828418731689453
Idh1,ENSMUSG00000025950,1,65186500,65158616,-,0.0008,0.462908,-0.27512192726135254,False,,,,,,,,,,,,,,,,-0.11935997009277344
Kansl1l,ENSMUSG00000026004,1,66817562,66719248,-,-0.022,2.3710399,-2.2425007820129395,False,,,,,,,,,,,,,,,,-2.1739487648010254
Acadl,ENSMUSG00000026003,1,66863277,66830839,-,0.2298,0.26431096,-0.747961163520813,False,,,,,,,,,,,,,,,,-0.1192009449005127
Lancl1,ENSMUSG00000026000,1,67038872,67000517,-,-0.0089,0.43477103,-0.5691003799438477,False,,,,,,,,,,,,,,,,-0.3125119209289551
Ikzf2,ENSMUSG00000025997,1,69687245,69531214,-,-0.0297,2.6465244,0.6824595928192139,True,0.4209083669261432,0.13833956485723325,0.582989772783818,6.134482191709457,2.2099868059158325,0.6230304837226868,0.13109090924263,0.14787761842664132,0.0,0.0,0.4832878246279066,2.2264841610155237,0.4144608980719129,1.7191957433658804,1.3982989544431284,0.7112726867198944
Bard1,ENSMUSG00000026196,1,71103146,71027498,-,0.1687,0.7924843,-0.5651129484176636,False,,,,,,,,,,,,,,,,-0.47250616550445557
Mreg,ENSMUSG00000039395,1,72212307,72159442,-,-0.0106,0.0,0.0,False,,,,,,,,,,,,,,,,0.0
Pecr,ENSMUSG00000026189,1,72284314,72259167,-,0.0158,0.21254824,-0.12531471252441406,False,,,,,,,,,,,,,,,,-0.05204939842224121
Aamp,ENSMUSG00000006299,1,74284738,74279840,-,-0.0204,0.04887486,-3.0034661293029785,False,,,,,,,,,,,,,,,,-0.020595550537109375
Usp37,ENSMUSG00000033364,1,74544284,74435511,-,0.0575,2.2948153,-3.0532732009887695,False,,,,,,,,,,,,,,,,-2.5372278690338135
Zfp142,ENSMUSG00000026135,1,74588246,74565127,-,-0.0118,0.6713331,-0.5621658563613892,False,,,,,,,,,,,,,,,,-0.5376104116439819
Rnf25,ENSMUSG00000026171,1,74601397,74593748,-,-0.0325,0.7409928,-0.593000054359436,False,,,,,,,,,,,,,,,,-0.571802020072937
Nhej1,ENSMUSG00000026162,1,75125200,74967139,-,0.0699,0.93174314,-0.3879261016845703,False,,,,,,,,,,,,,,,,-0.34318459033966064
Cnppd1,ENSMUSG00000033159,1,75142711,75134554,-,-0.0577,0.2227524,-1.1516201496124268,False,,,,,,,,,,,,,,,,-0.19616425037384033
Atg9a,ENSMUSG00000033124,1,75192196,75180860,-,-0.0469,0.37575662,-0.463853120803833,False,,,,,,,,,,,,,,,,-0.3105766773223877
Tuba4a,ENSMUSG00000026202,1,75219865,75214228,-,0.1993,0.063934475,-2.2584667205810547,False,,,,,,,,,,,,,,,,-0.014859795570373535
Dnpep,ENSMUSG00000026209,1,75317990,75307896,-,0.0488,0.07530484,-1.5089831352233887,False,,,,,,,,,,,,,,,,-0.026132822036743164
Farsb,ENSMUSG00000026245,1,78488897,78417975,-,0.0844,1.0574505,-0.9146661758422852,False,,,,,,,,,,,,,,,,-0.9144595861434937
Ap1s3,ENSMUSG00000054702,1,79671972,79606876,-,0.0606,2.9388463,-1.1692628860473633,False,,,,,,,,,,,,,,,,-1.166170358657837
Wdfy1,ENSMUSG00000073643,1,79776143,79702262,-,-0.0818,0.7650691,-0.6652575731277466,False,,,,,,,,,,,,,,,,-0.5864934921264648
Serpine2,ENSMUSG00000026249,1,79861180,79794197,-,0.0564,0.0,0.0,False,,,,,,,,,,,,,,,,0.0
Cul3,ENSMUSG00000004364,1,80340480,80264923,-,0.0308,1.4907792,-1.4255187511444092,False,,,,,,,,,,,,,,,,-1.2734484672546387
Dock10,ENSMUSG00000038608,1,80758527,80501073,-,-0.0708,11.080109,-6.768829822540283,False,,,,,,,,,,,,,,,,-3.7055697441101074
Trip12,ENSMUSG00000026219,1,84840516,84721189,-,-0.0368,1.4985118,-1.7989120483398438,False,,,,,,,,,,,,,,,,-1.1030266284942627
Sp110,ENSMUSG00000070034,1,85598817,85576899,-,-0.1564,0.11945703,-1.375361442565918,False,,,,,,,,,,,,,,,,-0.17998874187469482
A630001G21Rik,ENSMUSG00000052760,1,85778643,85717083,-,-0.0502,0.40566048,0.05216032266616821,True,0.09205297261266171,0.19342340165451186,0.09965414631922351,21.73410565800882,1.342643129825592,0.19154873490333557,0.2068648487329483,0.2642894223805238,0.0,0.0,0.18181773004674096,0.5145613202772336,0.5545604012200032,0.773143922192811,5.862565265719392,0.10383063554763794
Gpr55,ENSMUSG00000049608,1,85961007,85938318,-,-0.0092,0.19968961,0.012824177742004395,True,0.06670626418448719,0.4251085804997429,0.22475659743881307,11.988301432422073,1.0481933175027371,0.05804712325334549,0.07462220638990402,0.20297795381622208,0.0,0.0,0.1747715110345061,0.17099195443154297,0.21848280584953467,1.2216668391844137,2.880037994620199,0.07265329360961914
Ncl,ENSMUSG00000026234,1,86359400,86344719,-,0.3456,0.10506927,0.28790175914764404,True,3.298942320059898,3.2343629805491174,0.38336660465564154,17.208858821023405,0.08317163798958063,0.27410292625427246,1.5571850538253784,0.2218237459527758,0.0,0.0,0.48349841672227833,0.9364940960183463,8.426912443391208,1.150964119641984,1.7564581260787018,0.2926693558692932
Pde6d,ENSMUSG00000026239,1,86582629,86542994,-,-0.0156,1.0277507,-1.3693809509277344,False,,,,,,,,,,,,,,,,-1.3505122661590576
Usp40,ENSMUSG00000005501,1,88008551,87945119,-,-0.0333,1.7641661,-1.02986478805542,False,,,,,,,,,,,,,,,,-0.9346802234649658
Hjurp,ENSMUSG00000044783,1,88277633,88262471,-,0.0629,0.31329274,-0.3855379819869995,False,,,,,,,,,,,,,,,,-0.3565608263015747
Arl4c,ENSMUSG00000049866,1,88702221,88673125,-,-0.0968,0.281029,-0.28977644443511963,False,,,,,,,,,,,,,,,,-0.16178929805755615
Ilkap,ENSMUSG00000026309,1,91398815,91373861,-,0.1238,0.3779977,-0.8481138944625854,False,,,,,,,,,,,,,,,,-0.23253870010375977
Hdac4,ENSMUSG00000026313,1,92195699,91928779,-,-0.0913,0.938264,0.4011952877044678,True,0.08343478324350043,0.06383067945378752,0.0752945189970469,25.9802784838048,2.767519607808855,0.43733876943588257,0.17821769416332245,0.36734206551444126,0.0,0.0,0.39496760076608695,1.2285464122205065,0.4807114440883542,0.39591849356864467,6.543757914894231,0.4809587597846985
Ndufa10,ENSMUSG00000026260,1,92473860,92439010,-,0.1287,0.1488179,-1.0251131057739258,False,,,,,,,,,,,,,,,,-0.4583984613418579
Cops9,ENSMUSG00000073616,1,92641985,92637145,-,0.0781,0.025771385,-7.23628044128418,False,,,,,,,,,,,,,,,,-0.04579925537109375
Mterf4,ENSMUSG00000026273,1,93305915,93299211,-,0.003,0.18270925,-0.5269358158111572,False,,,,,,,,,,,,,,,,-0.031193137168884277
Pask,ENSMUSG00000026274,1,93343482,93308770,-,0.0895,0.09203706,-0.12196540832519531,False,,,,,,,,,,,,,,,,-0.12148618698120117
Hdlbp,ENSMUSG00000034088,1,93478815,93405940,-,0.2369,0.5685677,-0.5849238634109497,False,,,,,,,,,,,,,,,,-0.4105379581451416
Stk25,ENSMUSG00000026277,1,93658659,93619751,-,-0.0315,0.21355985,-0.6055973768234253,False,,,,,,,,,,,,,,,,-0.21343207359313965
Thap4,ENSMUSG00000026279,1,93754864,93701935,-,0.0178,0.42480507,-0.6303268671035767,False,,,,,,,,,,,,,,,,-0.1734778881072998
Dtymk,ENSMUSG00000026281,1,93801934,93792576,-,0.1976,0.27006948,-0.6892886161804199,False,,,,,,,,,,,,,,,,-0.24450254440307617
Pdcd1,ENSMUSG00000026285,1,94052553,94038305,-,0.1159,0.5374274,-0.4380378723144531,False,,,,,,,,,,,,,,,,-0.33466923236846924
St8sia4,ENSMUSG00000040710,1,95667571,95587682,-,-0.0566,1.541119,-0.6254459619522095,False,,,,,,,,,,,,,,,,-0.6243100166320801
D1Ertd622e,ENSMUSG00000044768,1,97662074,97606318,-,-0.0049,0.25662872,-0.8772127628326416,False,,,,,,,,,,,,,,,,-0.03806591033935547
Ppip5k2,ENSMUSG00000040648,1,97770411,97706048,-,0.0158,1.0190277,-0.2775444984436035,False,,,,,,,,,,,,,,,,-0.2624245882034302
Pam,ENSMUSG00000026335,1,98095646,97795114,-,-0.0168,8.533841,-0.4375448226928711,False,,,,,,,,,,,,,,,,-0.4325510263442993
Pign,ENSMUSG00000056536,1,105663677,105518422,-,-0.0193,4.0276327,-4.004968166351318,False,,,,,,,,,,,,,,,,-3.5771732330322266
Bcl2,ENSMUSG00000057329,1,106714274,106538178,-,-0.167,1.9907289,0.882759653031826,True,0.4891800608947798,0.06516116877746288,0.14535143444693635,20.010130506385636,1.4845755457878114,2.205981731414795,0.6686704158782959,0.3185942182222964,0.0,0.0,0.4847452368305311,6.313529223163114,1.7937918387610337,0.5784803174426952,4.6518033355079655,0.8839239105582237
Kdsr,ENSMUSG00000009905,1,106759727,106720459,-,-0.0828,0.48769966,-0.5584262609481812,False,,,,,,,,,,,,,,,,-0.42740964889526367
Vps4b,ENSMUSG00000009907,1,106796728,106764071,-,-0.0084,1.3172072,-2.871415138244629,False,,,,,,,,,,,,,,,,-2.5453877449035645
Tsn,ENSMUSG00000026374,1,118311739,118294778,-,0.2497,0.10352453,-2.721343517303467,False,,,,,,,,,,,,,,,,-0.10585415363311768
Ptpn4,ENSMUSG00000026384,1,119837613,119652467,-,-0.0821,1.9910357,-1.2050628662109375,False,,,,,,,,,,,,,,,,-1.2049431800842285
Dbi,ENSMUSG00000026385,1,120121078,120113280,-,0.3636,0.010703634,-4.862649917602539,False,,,,,,,,,,,,,,,,-0.021782755851745605
Insig2,ENSMUSG00000003721,1,121332589,121304353,-,-0.0075,0.30231982,-0.4773937463760376,False,,,,,,,,,,,,,,,,-0.317801833152771
Ddx18,ENSMUSG00000001674,1,121567989,121553835,-,0.0742,0.29218423,-0.3944087028503418,False,,,,,,,,,,,,,,,,0.07117205858230591
Actr3,ENSMUSG00000026341,1,125435727,125392905,-,0.2331,0.21212438,0.4025651216506958,True,0.829549068193199,0.38877494781105865,0.08255077637153235,34.314591782225186,0.13857592910528183,0.4535289704799652,1.5463900566101074,0.2763572024533596,0.0,0.0,0.4610080030876142,1.7167087209775844,6.731325260524092,0.6496888802547648,8.352691530330768,0.4839931130409241
Tmem163,ENSMUSG00000026347,1,127679548,127486546,-,0.0301,6.6716495,0.5224577784538269,False,0.12737941309502687,0.01009258614264977,0.0933667697981632,26.60959941172447,8.766604385375976,3.400998830795288,0.22404077649116516,0.5049731687245976,0.0,0.0,0.21287458534244008,9.557410975798698,0.5326374868605415,0.21956732905315784,6.20071428594645,0.6042642891407013
Zranb3,ENSMUSG00000036086,1,128103047,127954184,-,0.0442,2.0987315,-0.1307896375656128,False,,,,,,,,,,,,,,,,-0.10645794868469238
Mcm6,ENSMUSG00000026355,1,128359664,128331590,-,0.4204,0.51037073,-0.08309733867645264,False,,,,,,,,,,,,,,,,0.09897726774215698
Dars,ENSMUSG00000026356,1,128417368,128363707,-,0.1538,0.47327322,-0.8602793216705322,False,,,,,,,,,,,,,,,,-0.29089879989624023
Cxcr4,ENSMUSG00000045382,1,128592293,128588199,-,-0.0379,0.028115613,0.12108588218688965,True,0.4354123306226205,3.4999052049183885,0.1912197082357175,9.685678064357528,0.07012629333262643,0.02560078538954258,0.5847154259681702,0.38138864435035874,0.0,0.0,0.4429263810692031,0.07670490548138496,1.213441747850899,0.3495529896239754,5.999542550795249,0.3494468331336975
Cd55,ENSMUSG00000026399,1,130462744,130439027,-,-0.1072,0.3757215,0.5955100059509277,True,0.36335930013893614,0.4554594501088275,0.26254594558190253,7.029870502710486,1.1786313652992249,0.29732632637023926,0.294308066368103,0.24601015624841852,0.0,0.0,0.3944141226313932,0.7206314338308805,0.8226839601511842,0.8407325204953461,2.0646321379052552,0.6044732928276062
Mapkapk2,ENSMUSG00000016528,1,131097826,131053700,-,0.0171,0.9424525,-0.7379908561706543,False,,,,,,,,,,,,,,,,-0.7379769086837769
Dyrk3,ENSMUSG00000016526,1,131138340,131127455,-,0.0868,0.19740061,-0.18517625331878662,False,,,,,,,,,,,,,,,,-0.14241957664489746
Rassf5,ENSMUSG00000026430,1,131245258,131176410,-,-0.0733,0.0841603,-3.3067336082458496,False,,,,,,,,,,,,,,,,-0.0464245080947876
Ikbke,ENSMUSG00000042349,1,131279606,131254343,-,-0.1157,0.2883453,-0.06342792510986328,False,,,,,,,,,,,,,,,,-0.055316805839538574
Srgap2,ENSMUSG00000026425,1,131527352,131285251,-,-0.0434,3.518363,-2.311350107192993,False,,,,,,,,,,,,,,,,-1.488948106765747
Mdm4,ENSMUSG00000054387,1,133030561,132959484,-,-0.0384,2.495532,-3.1444544792175293,False,,,,,,,,,,,,,,,,-2.9945228099823
Snrpe,ENSMUSG00000090553,1,133610291,133603871,-,0.3906,0.0471306,-3.8827672004699707,False,,,,,,,,,,,,,,,,0.048533856868743896
Lax1,ENSMUSG00000051998,1,133690108,133679091,-,-0.0931,0.81713504,-0.07585227489471436,False,,,,,,,,,,,,,,,,-0.061094045639038086
Atp2b4,ENSMUSG00000026463,1,133801041,133699457,-,-0.0304,0.43503955,0.24933499097824097,True,0.21967623890555182,0.26306046178847337,0.17586433073662197,13.015599457995263,1.7195460945367813,0.32760030031204224,0.30006203055381775,0.3145084263990057,0.0,0.0,0.2717920546077929,0.8071044369488591,0.7861661564655089,0.5769671817850993,3.316056020499841,0.2506100535392761
Btg2,ENSMUSG00000020423,1,134079120,134075170,-,-0.2306,0.051338132,-0.4440821409225464,False,,,,,,,,,,,,,,,,0.043920695781707764
Tmem183a,ENSMUSG00000042305,1,134361979,134346097,-,0.0697,0.5997417,-0.5946916341781616,False,,,,,,,,,,,,,,,,-0.5383434295654297
Ppp1r12b,ENSMUSG00000073557,1,134955942,134754658,-,-0.0325,3.4600978,-4.0420145988464355,False,,,,,,,,,,,,,,,,-3.4836225509643555
Rnpep,ENSMUSG00000041926,1,135284084,135262712,-,0.2034,0.51482093,-0.5811935663223267,False,,,,,,,,,,,,,,,,-0.07274496555328369
Timm17a,ENSMUSG00000062580,1,135313778,135295213,-,0.1671,0.1543133,-1.84031343460083,False,,,,,,,,,,,,,,,,0.04666370153427124
Ipo9,ENSMUSG00000041879,1,135430499,135382312,-,0.0589,2.1313565,-1.0895655155181885,False,,,,,,,,,,,,,,,,-1.077009677886963
Camsap2,ENSMUSG00000041570,1,136346104,136268123,-,-0.0506,1.3958184,-0.6863483190536499,False,,,,,,,,,,,,,,,,-0.6780977249145508
Ptprc,ENSMUSG00000026395,1,138175708,138062861,-,-0.1792,1.0674498,-0.8420798778533936,False,,,,,,,,,,,,,,,,-0.8255195617675781
Nek7,ENSMUSG00000026393,1,138620141,138482875,-,-0.0163,1.323125,-0.6361030340194702,False,,,,,,,,,,,,,,,,-0.5266083478927612
2310009B15Rik,ENSMUSG00000079283,1,138856852,138851983,-,0.0117,0.203564,-0.43773794174194336,False,,,,,,,,,,,,,,,,-0.06756258010864258
Cdc73,ENSMUSG00000026361,1,143702893,143598800,-,-0.0132,1.5593741,-3.0499916076660156,False,,,,,,,,,,,,,,,,-2.7508745193481445
Ro60,ENSMUSG00000018199,1,143777068,143750790,-,-0.0392,0.52217746,-0.3224576711654663,False,,,,,,,,,,,,,,,,-0.3094116449356079
Rgs2,ENSMUSG00000026360,1,144004161,143999338,-,-0.0856,0.12321476,-0.4903242588043213,False,,,,,,,,,,,,,,,,-0.08162295818328857
