gene_names,A8T,C5P,wilcoxon_logfc,wilcoxon_padj,wilcoxon_score,t-test_logfc,t-test_padj,t-test_score,t-test_overestim_var_logfc,t-test_overestim_var_padj,t-test_overestim_var_score
Bag2,0.018538428470492363,0.06627322733402252,-1.8725842237472534,3.803496563067678e-08,-5.696254730224609,-1.8725842237472534,8.605665190223432e-15,-8.036543846130371,-1.8725842237472534,8.605665190223432e-15,-8.036543846130371
Zfp451,0.14104525744915009,0.1651630401611328,-0.24557381868362427,5.304999844539191e-11,-6.751791000366211,-0.24557381868362427,0.0958654720215089,-1.9567430019378662,-0.24557381868362427,0.0958654720215089,-1.9567430019378662
Bend6,0.0012383299181237817,0.0010207733139395714,0.2788899540901184,1.0,8.312181307701394e-05,0.2788899540901184,0.9286722285098246,0.21169213950634003,0.2788899540901184,0.9286722285098246,0.21169213950634003
Dst,0.0014664825284853578,0.0036862187553197145,-1.3313831090927124,1.0,-0.13845324516296387,-1.3313831090927124,0.31700181052258447,-1.2665878534317017,-1.3313831090927124,0.31700181052258447,-1.2665878534317017
Ccdc115,0.19981658458709717,0.2560448944568634,-0.3998202085494995,8.037818323943924e-18,-8.78453540802002,-0.3998202085494995,0.00026791854095087775,-3.918961763381958,-0.3998202085494995,0.00026791854095087775,-3.918961763381958
Imp4,0.2818026840686798,0.43268710374832153,-0.7339450120925903,1.1051211634211686e-32,-12.094667434692383,-0.7339450120925903,1.3275157713583072e-18,-9.099278450012207,-0.7339450120925903,1.3275157713583072e-18,-9.099278450012207
Ptpn18,2.10876202583313,1.4015127420425415,1.2414358854293823,2.073155675980181e-189,29.560195922851562,1.2414358854293823,3.744606330483627e-203,33.798728942871094,1.2414358854293823,3.744606330483627e-203,33.798728942871094
Prss39,0.001186804729513824,0.0,20.179508209228516,1.0,0.1385086476802826,20.179508209228516,0.26777559959451214,1.3809781074523926,20.179508209228516,0.26777559959451214,1.3809781074523926
Arhgef4,0.03268640488386154,0.013814324513077736,1.256191372871399,1.0,0.2773497998714447,1.256191372871399,0.00260650368594446,3.2925219535827637,1.256191372871399,0.00260650368594446,3.2925219535827637
Fam168b,0.25772446393966675,0.29266127943992615,-0.20975829660892487,1.5291084796011678e-12,-7.259887218475342,-0.20975829660892487,0.04763065624409475,-2.271695375442505,-0.20975829660892487,0.04763065624409475,-2.271695375442505
Plekhb2,0.1943272203207016,0.30294734239578247,-0.722175121307373,1.0690985326826645e-29,-11.504945755004883,-0.722175121307373,5.325749083370744e-13,-7.487050533294678,-0.722175121307373,5.325749083370744e-13,-7.487050533294678
Hs6st1,0.02420686185359955,0.020130645483732224,0.2689739167690277,0.7447690342721542,-0.715955913066864,0.2689739167690277,0.5400045326995584,0.8064314126968384,0.2689739167690277,0.5400045326995584,0.8064314126968384
Uggt1,0.23319365084171295,0.2811775207519531,-0.30604761838912964,2.2465381238718567e-15,-8.111387252807617,-0.30604761838912964,0.004362807716668927,-3.133735179901123,-0.30604761838912964,0.004362807716668927,-3.133735179901123
Neurl3,0.29245150089263916,0.10349497944116592,1.6394339799880981,1.9743784566375175e-05,4.477245807647705,1.6394339799880981,2.0601859651513118e-29,11.687749862670898,1.6394339799880981,2.0601859651513118e-29,11.687749862670898
Arid5a,0.3844415247440338,0.23309077322483063,0.8366575837135315,0.2314667537935689,1.5125954151153564,0.8366575837135315,1.3600965502453178e-15,8.282581329345703,0.8366575837135315,1.3600965502453178e-15,8.282581329345703
Kansl3,0.19464467465877533,0.17913857102394104,0.13130028545856476,4.49865302192719e-06,-4.791806221008301,0.13130028545856476,0.391213458139856,1.1203579902648926,0.13130028545856476,0.391213458139856,1.1203579902648926
Lman2l,0.0427892804145813,0.053001806139945984,-0.3162176311016083,0.0025173235342811845,-3.255493640899658,-0.3162176311016083,0.22967249985435334,-1.4853565692901611,-0.3162176311016083,0.22967249985435334,-1.4853565692901611
Cnnm4,0.025554850697517395,0.04567781835794449,-0.8524983525276184,0.000248348853110675,-3.882370710372925,-0.8524983525276184,0.0013623705705614903,-3.4799444675445557,-0.8524983525276184,0.0013623705705614903,-3.4799444675445557
Cnnm3,0.06621803343296051,0.04667201638221741,0.5188983678817749,0.19283536417461816,-1.6111501455307007,0.5188983678817749,0.03213706211657598,2.4316041469573975,0.5188983678817749,0.03213706211657598,2.4316041469573975
Ankrd23,0.0048880125395953655,0.003164631314575672,0.6284544467926025,1.0,0.0009697545319795609,0.6284544467926025,0.5848876085740106,0.7358809113502502,0.6284544467926025,0.5848876085740106,0.7358809113502502
Gm42417,0.0,0.0,0.0,1.0,0.06929589062929153,0.0,1.0,0.0,0.0,1.0,0.0
Ankrd39,0.1015927866101265,0.12508569657802582,-0.3173852562904358,1.2024476692686339e-09,-6.271568775177002,-0.3173852562904358,0.04937086283087709,-2.256509304046631,-0.3173852562904358,0.04937086283087709,-2.256509304046631
Sema4c,0.0006514271371997893,0.006290048360824585,-3.275463104248047,0.8866808178550306,-0.5542285442352295,-3.275463104248047,0.0009242310644624205,-3.591954469680786,-3.275463104248047,0.0009242310644624205,-3.591954469680786
Cox5b,1.6154035329818726,2.1400551795959473,-0.8961224555969238,3.6475320854866304e-123,-23.793813705444336,-0.8961224555969238,3.266598611657864e-123,-25.747121810913086,-0.8961224555969238,3.266598611657864e-123,-25.747121810913086
Actr1b,0.133497416973114,0.17156371474266052,-0.3900895118713379,7.717090831487289e-14,-7.661503791809082,-0.3900895118713379,0.0037747991269907978,-3.1787407398223877,-0.3900895118713379,0.0037747991269907978,-3.1787407398223877
4933424G06Rik,0.000407215062296018,0.0007040301570668817,-0.7900587916374207,1.0,0.03463409096002579,-0.7900587916374207,0.7645740824108388,-0.4591822922229767,-0.7900587916374207,0.7645740824108388,-0.4591822922229767
Zap70,0.5462079644203186,0.7626522183418274,-0.6546124815940857,3.4679103743677656e-20,-9.388914108276367,-0.6546124815940857,2.065482008794209e-24,-10.531373023986816,-0.6546124815940857,2.065482008794209e-24,-10.531373023986816
Tmem131,0.10625449568033218,0.08234994858503342,0.3851986825466156,0.021680588440231182,-2.5534467697143555,0.3851986825466156,0.039452179410025094,2.349299192428589,0.3851986825466156,0.039452179410025094,2.349299192428589
Vwa3b,0.004606664180755615,0.0010292652295902371,2.1646885871887207,1.0,0.2078322470188141,2.1646885871887207,0.16138551986936905,1.6880570650100708,2.1646885871887207,0.16138551986936905,1.6880570650100708
Inpp4a,0.11665873974561691,0.11603867262601852,0.008144780062139034,4.428609437694765e-06,-4.7950758934021,0.008144780062139034,1.0,0.05606210604310036,0.008144780062139034,1.0,0.05606210604310036
Coa5,0.21201583743095398,0.29364559054374695,-0.531265914440155,1.4874276002712984e-21,-9.721982955932617,-0.531265914440155,1.4493918147389648e-07,-5.522625923156738,-0.531265914440155,1.4493918147389648e-07,-5.522625923156738
Unc50,0.2911587357521057,0.3679802417755127,-0.3962758183479309,2.5972866438355226e-16,-8.375603675842285,-0.3962758183479309,4.491121256902742e-06,-4.853433609008789,-0.3962758183479309,4.491121256902742e-06,-4.853433609008789
Mgat4a,0.06712047010660172,0.028071966022253036,1.2860138416290283,1.0,0.36681658029556274,1.2860138416290283,1.883316700195142e-06,5.03617525100708,1.2860138416290283,1.883316700195142e-06,5.03617525100708
2010300C02Rik,0.01977892778813839,0.02511252462863922,-0.3483046591281891,0.3674211666538186,-1.2405099868774414,-0.3483046591281891,0.41448023834739467,-1.07730233669281,-0.3483046591281891,0.41448023834739467,-1.07730233669281
Tsga10,0.03030998446047306,0.020060738548636436,0.6028427481651306,0.7028595508324171,-0.7672420740127563,0.6028427481651306,0.1218224520034486,1.8380451202392578,0.6028427481651306,0.1218224520034486,1.8380451202392578
Lipt1,0.002157262060791254,0.010881354101002216,-2.340884208679199,0.4736658659510352,-1.0717172622680664,-2.340884208679199,0.00044175149360760053,-3.7894155979156494,-2.340884208679199,0.00044175149360760053,-3.7894155979156494
Mitd1,0.19841086864471436,0.38127321004867554,-1.0806037187576294,1.3647589378174567e-48,-14.839128494262695,-1.0806037187576294,4.544382894055105e-30,-11.753630638122559,-1.0806037187576294,4.544382894055105e-30,-11.753630638122559
Mrpl30,0.769048273563385,0.8623261451721191,-0.24149227142333984,0.07810508847303821,-2.0421366691589355,-0.24149227142333984,4.5757419874458175e-05,-4.3467230796813965,-0.24149227142333984,4.5757419874458175e-05,-4.3467230796813965
Txndc9,0.4208737313747406,0.627826452255249,-0.7392477989196777,5.210711933504268e-27,-10.948722839355469,-0.7392477989196777,7.895826849342962e-27,-11.074451446533203,-0.7392477989196777,7.895826849342962e-27,-11.074451446533203
Eif5b,0.6359778046607971,0.9270790815353394,-0.7807692885398865,1.0584514871505e-28,-11.302184104919434,-0.7807692885398865,3.868426728620201e-36,-12.978389739990234,-0.7807692885398865,3.868426728620201e-36,-12.978389739990234
Rev1,0.028963135555386543,0.05360007286071777,-0.9059111475944519,0.00048596699300947646,-3.7105579376220703,-0.9059111475944519,0.0004360915524390042,-3.7921736240386963,-0.9059111475944519,0.0004360915524390042,-3.7921736240386963
Aff3,0.04399038851261139,0.0863998681306839,-1.0047651529312134,2.6900280865950567e-05,-4.408836364746094,-1.0047651529312134,3.078924954186967e-06,-4.9303741455078125,-1.0047651529312134,3.078924954186967e-06,-4.9303741455078125
Chst10,0.052976470440626144,0.03202708438038826,0.7412782311439514,0.6808880016525273,-0.794450581073761,0.7412782311439514,0.007907485792026627,2.9418387413024902,0.7412782311439514,0.007907485792026627,2.9418387413024902
Pdcl3,0.3837817907333374,0.5549407005310059,-0.6651341915130615,2.8988488105447595e-21,-9.652188301086426,-0.6651341915130615,3.733620799266896e-20,-9.498974800109863,-0.6651341915130615,3.733620799266896e-20,-9.498974800109863
Rpl31,1.6692227125167847,2.0397887229919434,-0.6347559690475464,8.096019664874394e-56,-15.930656433105469,-0.6347559690475464,2.3641687304648334e-63,-17.61662483215332,-0.6347559690475464,2.3641687304648334e-63,-17.61662483215332
Tbc1d8,0.0010652145138010383,0.001704061753116548,-0.6782938838005066,1.0,0.0691850557923317,-0.6782938838005066,0.8176003537740573,-0.3792629837989807,-0.6782938838005066,0.8176003537740573,-0.3792629837989807
Cnot11,0.15208682417869568,0.271702378988266,-0.9264609813690186,2.4611327410037543e-34,-12.408203125,-0.9264609813690186,1.3515499265518508e-18,-9.093602180480957,-0.9264609813690186,1.3515499265518508e-18,-9.093602180480957
Rnf149,0.10683709383010864,0.13955873250961304,-0.40954792499542236,2.6315872374660108e-11,-6.855139255523682,-0.40954792499542236,0.00850343739253301,-2.9164891242980957,-0.40954792499542236,0.00850343739253301,-2.9164891242980957
Rfx8,0.0,0.0007414863794110715,-19.50059700012207,1.0,-2.7707272238330916e-05,-19.50059700012207,0.2786103877797377,-1.3523410558700562,-19.50059700012207,0.2786103877797377,-1.3523410558700562
Map4k4,0.629677414894104,0.6554301381111145,-0.0783814862370491,0.12268525216953365,-1.835357427597046,-0.0783814862370491,0.3848243512353389,-1.1319780349731445,-0.0783814862370491,0.3848243512353389,-1.1319780349731445
Il1r2,0.0035943416878581047,0.00683771725744009,-0.9301286935806274,0.8586591187354835,-0.585953414440155,-0.9301286935806274,0.2026726760815494,-1.5574204921722412,-0.9301286935806274,0.2026726760815494,-1.5574204921722412
Il1r1,0.0,0.0,0.0,1.0,0.06929589062929153,0.0,1.0,0.0,0.0,1.0,0.0
Il1rl2,0.01834150403738022,0.01834665611386299,-0.0004090111469849944,0.4090789425044407,-1.1711586713790894,-0.0004090111469849944,1.0,-0.0011910726316273212,-0.0004090111469849944,1.0,-0.0011910726316273212
Il1rl1,0.018580440431833267,0.11779779195785522,-2.7368392944335938,5.058261799922694e-18,-8.837677955627441,-2.7368392944335938,1.333480493827467e-32,-12.312798500061035,-2.7368392944335938,1.333480493827467e-32,-12.312798500061035
Il18r1,1.1292868852615356,0.841774046421051,0.6648198962211609,8.131109703631608e-30,11.528995513916016,0.6648198962211609,1.6161586323032576e-26,11.014860153198242,0.6648198962211609,1.6161586323032576e-26,11.014860153198242
Il18rap,1.0991450548171997,0.4145283102989197,1.962276577949524,2.283198636567385e-93,20.691431045532227,1.962276577949524,2.2638975975490576e-131,26.824111938476562,1.962276577949524,2.2638975975490576e-131,26.824111938476562
Slc9a2,0.0,0.0,0.0,1.0,0.06929589062929153,0.0,1.0,0.0,0.0,1.0,0.0
Mfsd9,0.0010318413842469454,0.0005695593426935375,0.857635498046875,1.0,0.06929589062929153,0.857635498046875,0.7053269033497104,0.5503717064857483,0.857635498046875,0.7053269033497104,0.5503717064857483
Mrps9,0.25471267104148865,0.38225257396698,-0.6825309991836548,1.7138883147531987e-26,-10.838309288024902,-0.6825309991836548,3.201773710848103e-15,-8.161734580993652,-0.6825309991836548,3.201773710848103e-15,-8.161734580993652
Gpr45,0.0006662278319709003,0.0007822592742741108,-0.23171460628509521,1.0,0.0,-0.23171460628509521,0.9762123902079657,-0.14141136407852173,-0.23171460628509521,0.9762123902079657,-0.14141136407852173
Tgfbrap1,0.07074660807847977,0.06690855324268341,0.08327057957649231,0.0033093062541328278,-3.174034357070923,0.08327057957649231,0.7766689000974571,0.4418897330760956,0.08327057957649231,0.7766689000974571,0.4418897330760956
AI597479,0.02323794551193714,0.02970159985125065,-0.3587411642074585,0.06682596958232949,-2.1093547344207764,-0.3587411642074585,0.3403747285728423,-1.2187261581420898,-0.3587411642074585,0.3403747285728423,-1.2187261581420898
Fhl2,0.1926094889640808,0.34998619556427,-0.9802688956260681,2.512528025769367e-36,-12.775794982910156,-0.9802688956260681,4.1876743721885926e-22,-9.973552703857422,-0.9802688956260681,4.1876743721885926e-22,-9.973552703857422
Nck2,0.12015175819396973,0.06022882089018822,1.040206789970398,0.9862465553662527,0.43927109241485596,1.040206789970398,1.7978885198718795e-08,5.899448871612549,1.040206789970398,1.7978885198718795e-08,5.899448871612549
Uxs1,0.03845849633216858,0.05775967240333557,-0.6007946729660034,8.140597848367008e-05,-4.153985023498535,-0.6007946729660034,0.011476386782162657,-2.8133962154388428,-0.6007946729660034,0.011476386782162657,-2.8133962154388428
Tpp2,0.6608371734619141,0.6374438405036926,0.07068435847759247,0.40241898660708675,1.1820476055145264,0.07068435847759247,0.4012339232345389,1.1015136241912842,0.07068435847759247,0.4012339232345389,1.1015136241912842
Mettl21c,0.0014388279523700476,0.003350520972162485,-1.2208702564239502,1.0,-0.2076105922460556,-1.2208702564239502,0.33064622914390157,-1.2383418083190918,-1.2208702564239502,0.33064622914390157,-1.2383418083190918
Gm8251,0.024091219529509544,0.02995258755981922,-0.31842032074928284,0.44151998791185076,-1.1200941801071167,-0.31842032074928284,0.5340282745195157,-0.8163151741027832,-0.31842032074928284,0.5340282745195157,-0.8163151741027832
Tex30,0.23158057034015656,0.43603456020355225,-1.0685991048812866,9.399933095217303e-45,-14.226049423217773,-1.0685991048812866,1.8672215669067964e-35,-12.833529472351074,-1.0685991048812866,1.8672215669067964e-35,-12.833529472351074
Poglut2,0.011639216914772987,0.026102755218744278,-1.1756742000579834,0.021284596257723044,-2.560152053833008,-1.1756742000579834,0.0009536328233357158,-3.579953908920288,-1.1756742000579834,0.0009536328233357158,-3.579953908920288
Bivm,0.02248574234545231,0.014441421255469322,0.644618570804596,0.9792030860812321,-0.44822055101394653,0.644618570804596,0.1502381305795434,1.7300013303756714,0.644618570804596,0.1502381305795434,1.7300013303756714
