gene_names,A5T,A8T,wilcoxon_logfc,wilcoxon_padj,wilcoxon_score,t-test_logfc,t-test_padj,t-test_score,t-test_overestim_var_logfc,t-test_overestim_var_padj,t-test_overestim_var_score
Vcpip1,0.23210583627223969,0.23260922729969025,0.0035025908146053553,2.1146091601310494e-06,-4.982765197753906,0.0035025908146053553,1.0,0.03231280669569969,0.0035025908146053553,1.0,0.03231280669569969
Sgk3,0.058018408715724945,0.024436544626951218,-1.271860957145691,0.00011286128361232236,-4.110401630401611,-1.271860957145691,2.3787794895681486e-06,-5.049321174621582,-1.271860957145691,2.3787794895681486e-06,-5.049321174621582
Mcmdc2,0.0016362781170755625,0.002706616185605526,0.7268443703651428,1.0,0.10390227288007736,0.7268443703651428,0.6805357740262338,0.6138978600502014,0.7268443703651428,0.6805357740262338,0.6138978600502014
Ppp1r42,0.0,0.0,0.0,1.0,0.06929589062929153,0.0,1.0,0.0,0.0,1.0,0.0
Cops5,0.5033185482025146,0.32315880060195923,-0.7781103253364563,5.01293269745123e-25,-10.572513580322266,-0.7781103253364563,3.242370423015962e-22,-10.053740501403809,-0.7781103253364563,3.242370423015962e-22,-10.053740501403809
Cspp1,0.23554247617721558,0.2261105179786682,-0.06602440029382706,2.8849533135565936e-08,-5.784557819366455,-0.06602440029382706,0.690398820433222,-0.5976801514625549,-0.06602440029382706,0.690398820433222,-0.5976801514625549
Arfgef1,0.28838595747947693,0.362136572599411,0.3846116065979004,0.7114908988169888,-0.7727004289627075,0.3846116065979004,0.00017520132063531728,4.096378326416016,0.3846116065979004,0.00017520132063531728,4.096378326416016
Prex2,0.0012426442699506879,0.0007409469690173864,-0.7463322281837463,1.0,-5.541454447666183e-05,-0.7463322281837463,0.7830972659305357,-0.44800254702568054,-0.7463322281837463,0.7830972659305357,-0.44800254702568054
A830018L16Rik,0.0,0.0,0.0,1.0,0.06929589062929153,0.0,1.0,0.0,0.0,1.0,0.0
Slco5a1,0.0,0.0,0.0,1.0,0.06929589062929153,0.0,1.0,0.0,0.0,1.0,0.0
Ncoa2,0.2679012417793274,0.38961878418922424,0.6329644918441772,0.34007129345475284,1.3062593936920166,0.6329644918441772,3.0774033831251177e-10,6.62212610244751,0.6329644918441772,3.0774033831251177e-10,6.62212610244751
Tram1,0.8232439160346985,0.7482591867446899,-0.198883518576622,0.1155969573938566,-1.885313630104065,-0.198883518576622,0.0044331240528116605,-3.1975252628326416,-0.198883518576622,0.0044331240528116605,-3.1975252628326416
Lactb2,0.13119958341121674,0.1575172394514084,0.2831873893737793,0.0005386279862180527,-3.714547634124756,0.2831873893737793,0.07866249151740226,2.1188833713531494,0.2831873893737793,0.07866249151740226,2.1188833713531494
Xkr9,0.00019025873916689306,0.0,-17.537748336791992,1.0,0.03463409096002579,-17.537748336791992,0.4482866488923874,-1.0,-17.537748336791992,0.4482866488923874,-1.0
Eya1,0.00017874313925858587,0.0,-17.44766616821289,1.0,0.03463409096002579,-17.44766616821289,0.4482866488923874,-1.0,-17.44766616821289,0.4482866488923874,-1.0
Msc,0.004633596632629633,0.013268886134028435,1.5240808725357056,1.0,0.2826696038246155,1.5240808725357056,0.026864358005997527,2.574213981628418,1.5240808725357056,0.026864358005997527,2.574213981628418
Trpa1,0.0001204355139634572,0.00048225701902993023,2.001793384552002,1.0,0.06926818192005157,2.001793384552002,0.6085526986304258,0.7279115915298462,2.001793384552002,0.6085526986304258,0.7279115915298462
Terf1,0.2499292939901352,0.2025664746761322,-0.3385769724845886,3.6154824522518974e-13,-7.503406524658203,-0.3385769724845886,0.004552075641980115,-3.1890439987182617,-0.3385769724845886,0.004552075641980115,-3.1890439987182617
Sbspon,0.0,0.0009495101985521615,19.85750961303711,1.0,0.10390227288007736,19.85750961303711,0.4482866488923874,1.0,19.85750961303711,0.4482866488923874,1.0
4930444P10Rik,0.00036721338983625174,0.0008117195102386177,1.1446812152862549,1.0,0.03463409096002579,1.1446812152862549,0.7372380619731318,0.5212539434432983,1.1446812152862549,0.7372380619731318,0.5212539434432983
Rpl7,3.212111234664917,3.145850419998169,-0.09974729269742966,6.4402245304686706e-06,-4.753154754638672,-0.09974729269742966,1.0638953577831483e-06,-5.209457874298096,-0.09974729269742966,1.0638953577831483e-06,-5.209457874298096
Rdh10,0.027899209409952164,0.035287145525217056,0.3442756235599518,0.4878119094485983,-1.0650675296783447,0.3442756235599518,0.40635837573961126,1.1353954076766968,0.3442756235599518,0.40635837573961126,1.1353954076766968
Stau2,0.0038739668671041727,0.0015894295647740364,-1.286950707435608,1.0,-0.41519346833229065,-1.286950707435608,0.25675654752367294,-1.4756027460098267,-1.286950707435608,0.25675654752367294,-1.4756027460098267
Ube2w,0.08783688396215439,0.12106113135814667,0.48722022771835327,0.1264172634152487,-1.8423396348953247,0.48722022771835327,0.006408669479991967,3.082033157348633,0.48722022771835327,0.006408669479991967,3.082033157348633
Eloc,0.9894945025444031,0.6849684119224548,-0.7806124091148376,2.5883687256841295e-33,-12.266230583190918,-0.7806124091148376,1.8291293177654163e-39,-13.640909194946289,-0.7806124091148376,1.8291293177654163e-39,-13.640909194946289
Tmem70,0.21754257380962372,0.11411740630865097,-1.0074453353881836,5.587834339875077e-29,-11.412930488586426,-1.0074453353881836,5.1275250498473813e-17,-8.71847915649414,-1.0074453353881836,5.1275250498473813e-17,-8.71847915649414
Ly96,0.026511309668421745,0.045946814119815826,0.8074614405632019,0.8844312564593337,-0.5688025951385498,0.8074614405632019,0.011731444314908156,2.8795578479766846,0.8074614405632019,0.011731444314908156,2.8795578479766846
Pi15,0.0,0.0008902490371838212,19.764493942260742,1.0,0.10390227288007736,19.764493942260742,0.4482866488923874,1.0,19.764493942260742,0.4482866488923874,1.0
Il17a,0.0,0.0,0.0,1.0,0.06929589062929153,0.0,1.0,0.0,0.0,1.0,0.0
Il17f,0.00032264809124171734,0.0,-18.29983901977539,1.0,0.03463409096002579,-18.29983901977539,0.4482866488923874,-1.0,-18.29983901977539,0.4482866488923874,-1.0
Mcm3,0.8140524625778198,0.25364935398101807,-2.122283935546875,3.48433781796346e-91,-20.498228073120117,-2.122283935546875,1.6528564446494218e-112,-24.12723731994629,-2.122283935546875,1.6528564446494218e-112,-24.12723731994629
Paqr8,0.0017859021900221705,0.0025913098361343145,0.5376092791557312,1.0,0.00022165817790664732,0.5376092791557312,0.7743582081128534,0.4615745544433594,0.5376092791557312,0.7743582081128534,0.4615745544433594
Efhc1,0.00019863290071953088,0.0008268146775662899,2.0579071044921875,1.0,0.06926818192005157,2.0579071044921875,0.6022280509646872,0.7387421727180481,2.0579071044921875,0.6022280509646872,0.7387421727180481
Tram2,0.03541070222854614,0.0329517237842083,-0.10561535507440567,0.05385583547355234,-2.2224280834198,-0.10561535507440567,0.8030896548865426,-0.416150838136673,-0.10561535507440567,0.8030896548865426,-0.416150838136673
Tmem14a,0.01951824128627777,0.015145080164074898,-0.36913734674453735,0.35136227584669916,-1.2858390808105469,-0.36913734674453735,0.4482866488923874,-1.0298911333084106,-0.36913734674453735,0.4482866488923874,-1.0298911333084106
Gsta3,0.0,0.0,0.0,1.0,0.06929589062929153,0.0,1.0,0.0,0.0,1.0,0.0
Khdc1a,0.0008131008944474161,0.0007397701847366989,-0.13640999794006348,1.0,0.0,-0.13640999794006348,1.0,-0.0830688551068306,-0.13640999794006348,1.0,-0.0830688551068306
Khdc1c,0.0,0.0,0.0,1.0,0.06929589062929153,0.0,1.0,0.0,0.0,1.0,0.0
Khdc1b,0.00019545276882126927,0.0,-17.576608657836914,1.0,0.03463409096002579,-17.576608657836914,0.4482866488923874,-1.0,-17.576608657836914,0.4482866488923874,-1.0
Kcnq5,0.005432929843664169,0.0018299489747732878,-1.5725271701812744,0.8688793660445453,-0.5874496102333069,-1.5725271701812744,0.04916567556110981,-2.329418897628784,-1.5725271701812744,0.04916567556110981,-2.329418897628784
Ogfrl1,0.06825707852840424,0.02670677751302719,-1.3839821815490723,1.0541274932861833e-05,-4.648920059204102,-1.3839821815490723,3.574828523139224e-08,-5.836658000946045,-1.3839821815490723,3.574828523139224e-08,-5.836658000946045
B3gat2,0.00698050856590271,0.012291335500776768,0.8200745582580566,1.0,-0.2346251755952835,0.8200745582580566,0.27219110745578606,1.4391248226165771,0.8200745582580566,0.27219110745578606,1.4391248226165771
Smap1,0.713141679763794,0.8412752747535706,0.34267115592956543,7.737861673712672e-10,6.385223865509033,0.34267115592956543,2.1265191172847143e-07,5.51611852645874,0.34267115592956543,2.1265191172847143e-07,5.51611852645874
Sdhaf4,0.2709548771381378,0.28498661518096924,0.08343162387609482,0.00019106997578959337,-3.9803435802459717,0.08343162387609482,0.5200167156462285,0.8746602535247803,0.08343162387609482,0.5200167156462285,0.8746602535247803
Fam135a,0.00015510628873016685,0.001131969504058361,2.8682026863098145,1.0,0.10390227288007736,2.8682026863098145,0.4061011298895949,1.1360834836959839,2.8682026863098145,0.4061011298895949,1.1360834836959839
Lmbrd1,0.10448180884122849,0.13141663372516632,0.3507073223590851,0.006544305392438953,-2.989642381668091,0.3507073223590851,0.045270233272638224,2.364553689956665,0.3507073223590851,0.045270233272638224,2.364553689956665
Phf3,0.6194485425949097,0.7189587950706482,0.2946526110172272,4.611054775737905e-05,4.3210320472717285,0.2946526110172272,4.0042017822437645e-05,4.446469306945801,0.2946526110172272,4.0042017822437645e-05,4.446469306945801
Ptp4a1,0.0035956413485109806,0.0016062776558101177,-1.163962960243225,1.0,-0.24227239191532135,-1.163962960243225,0.3960083871433478,-1.1558115482330322,-1.163962960243225,0.3960083871433478,-1.1558115482330322
Ptp4a1-1,0.017144236713647842,0.024786746129393578,0.5373772382736206,0.8433908549428331,-0.6167084574699402,0.5373772382736206,0.24861230842374452,1.4961165189743042,0.5373772382736206,0.24861230842374452,1.4961165189743042
Prim2,0.17055627703666687,0.05884547159075737,-1.6173667907714844,3.2588049576152858e-31,-11.859460830688477,-1.6173667907714844,1.333033382104023e-29,-11.705418586730957,-1.6173667907714844,1.333033382104023e-29,-11.705418586730957
Rab23,0.029411153867840767,0.02867264486849308,-0.037223827093839645,0.22505786502851982,-1.5472848415374756,-0.037223827093839645,0.9854882947254996,-0.12602125108242035,-0.037223827093839645,0.9854882947254996,-0.12602125108242035
Bag2,0.03775155171751976,0.018538428470492363,-1.0399413108825684,0.0010061488895401337,-3.5448684692382812,-1.0399413108825684,0.0004241669649376312,-3.869109869003296,-1.0399413108825684,0.0004241669649376312,-3.869109869003296
Zfp451,0.16133162379264832,0.14104525744915009,-0.20887333154678345,8.219452427455755e-08,-5.599944591522217,-0.20887333154678345,0.2209307777739202,-1.5699330568313599,-0.20887333154678345,0.2209307777739202,-1.5699330568313599
Bend6,0.0037405265029519796,0.0012383299181237817,-1.5966506004333496,1.0,-0.1385640650987625,-1.5966506004333496,0.2496311739676453,-1.4932466745376587,-1.5966506004333496,0.2496311739676453,-1.4932466745376587
Dst,0.0017547323368489742,0.0014664825284853578,-0.25909891724586487,1.0,-0.03463409096002579,-0.25909891724586487,0.9413400132189399,-0.19817087054252625,-0.25909891724586487,0.9413400132189399,-0.19817087054252625
Ccdc115,0.2451810985803604,0.19981658458709717,-0.3291076719760895,1.3123938205252221e-14,-7.9394354820251465,-0.3291076719760895,0.005471657543979373,-3.1319937705993652,-0.3291076719760895,0.005471657543979373,-3.1319937705993652
Imp4,0.39937376976013184,0.2818026840686798,-0.5926684737205505,1.03022977567239e-19,-9.323413848876953,-0.5926684737205505,4.945361642084795e-11,-6.897024154663086,-0.5926684737205505,4.945361642084795e-11,-6.897024154663086
Ptpn18,1.6083492040634155,2.10876202583313,0.8575621247291565,1.077246982696312e-96,21.11623764038086,0.8575621247291565,1.1440323941095441e-95,21.949565887451172,0.8575621247291565,1.1440323941095441e-95,21.949565887451172
Prss39,0.0,0.001186804729513824,20.179508209228516,1.0,0.1385086476802826,20.179508209228516,0.29133899046608375,1.3809781074523926,20.179508209228516,0.29133899046608375,1.3809781074523926
Arhgef4,0.012449553236365318,0.03268640488386154,1.407249093055725,0.9952455466414163,0.44032397866249084,1.407249093055725,0.0017090888170296539,3.4877657890319824,1.407249093055725,0.0017090888170296539,3.4877657890319824
Fam168b,0.2832877039909363,0.25772446393966675,-0.15570883452892303,4.470241113022324e-09,-6.102083206176758,-0.15570883452892303,0.20710838827884379,-1.608779788017273,-0.15570883452892303,0.20710838827884379,-1.608779788017273
Plekhb2,0.2200593799352646,0.1943272203207016,-0.19860708713531494,1.0037215109895712e-11,-7.039531230926514,-0.19860708713531494,0.14113096781590428,-1.8281739950180054,-0.19860708713531494,0.14113096781590428,-1.8281739950180054
Hs6st1,0.028779489919543266,0.02420686185359955,-0.2529379427433014,0.3798788562179092,-1.2354118824005127,-0.2529379427433014,0.5599176347428985,-0.8085225820541382,-0.2529379427433014,0.5599176347428985,-0.8085225820541382
Uggt1,0.25655055046081543,0.23319365084171295,-0.15524977445602417,1.103092065590369e-10,-6.684961318969727,-0.15524977445602417,0.2369483449630378,-1.526180624961853,-0.15524977445602417,0.2369483449630378,-1.526180624961853
Neurl3,0.22562512755393982,0.29245150089263916,0.42455369234085083,1.0,0.145629420876503,0.42455369234085083,0.0018233507858425653,3.467343807220459,0.42455369234085083,0.0018233507858425653,3.467343807220459
Arid5a,0.3336518406867981,0.3844415247440338,0.2432454526424408,0.37221467987400464,-1.249071478843689,0.2432454526424408,0.03609799417364516,2.4573850631713867,0.2432454526424408,0.03609799417364516,2.4573850631713867
Kansl3,0.16566526889801025,0.19464467465877533,0.25410333275794983,0.005509544762986715,-3.044419527053833,0.25410333275794983,0.0946241658337643,2.032402753829956,0.25410333275794983,0.0946241658337643,2.032402753829956
Lman2l,0.057920750230550766,0.0427892804145813,-0.4478375017642975,0.0004888091629975462,-3.740398645401001,-0.4478375017642975,0.08465212861092478,-2.084678888320923,-0.4478375017642975,0.08465212861092478,-2.084678888320923
Cnnm4,0.04279391095042229,0.025554850697517395,-0.7563145756721497,0.0028147369870548545,-3.2507834434509277,-0.7563145756721497,0.011012050274453846,-2.9001410007476807,-0.7563145756721497,0.011012050274453846,-2.9001410007476807
Cnnm3,0.0569942370057106,0.06621803343296051,0.22312989830970764,0.05154919761656205,-2.240548610687256,0.22312989830970764,0.4422270449896236,1.0699594020843506,0.22312989830970764,0.4422270449896236,1.0699594020843506
Ankrd23,0.0023521115072071552,0.0048880125395953655,1.0571216344833374,1.0,0.10412392765283585,1.0571216344833374,0.4482866488923874,1.0187300443649292,1.0571216344833374,0.4482866488923874,1.0187300443649292
Gm42417,0.0,0.0,0.0,1.0,0.06929589062929153,0.0,1.0,0.0,0.0,1.0,0.0
Ankrd39,0.11121939867734909,0.1015927866101265,-0.1376776546239853,8.02796425333852e-07,-5.1741943359375,-0.1376776546239853,0.49614246562067793,-0.9152172207832336,-0.1376776546239853,0.49614246562067793,-0.9152172207832336
Sema4c,0.00076720817014575,0.0006514271371997893,-0.23609748482704163,1.0,0.03468950465321541,-0.23609748482704163,0.9518610439405201,-0.1808527410030365,-0.23609748482704163,0.9518610439405201,-0.1808527410030365
Cox5b,2.011814832687378,1.6154035329818726,-0.6845474243164062,3.1194668227031753e-75,-18.597370147705078,-0.6845474243164062,3.172516548808538e-54,-16.145694732666016,-0.6845474243164062,3.172516548808538e-54,-16.145694732666016
Actr1b,0.16888347268104553,0.133497416973114,-0.3653849959373474,6.43041019679196e-13,-7.424966812133789,-0.3653849959373474,0.010633899555956575,-2.912653684616089,-0.3653849959373474,0.010633899555956575,-2.912653684616089
4933424G06Rik,0.0012013461673632264,0.000407215062296018,-1.5613595247268677,1.0,-0.06926818192005157,-1.5613595247268677,0.3892037744954145,-1.169297218322754,-1.5613595247268677,0.3892037744954145,-1.169297218322754
Zap70,0.6408282518386841,0.5462079644203186,-0.3054535388946533,3.3981364270001396e-05,-4.390993118286133,-0.3054535388946533,3.8666765457060216e-05,-4.45422887802124,-0.3054535388946533,3.8666765457060216e-05,-4.45422887802124
Tmem131,0.12355488538742065,0.10625449568033218,-0.23034684360027313,2.8685726065798253e-07,-5.3707499504089355,-0.23034684360027313,0.23244290458777653,-1.5386850833892822,-0.23034684360027313,0.23244290458777653,-1.5386850833892822
Vwa3b,0.002700646175071597,0.004606664180755615,0.7717934250831604,1.0,0.10406851023435593,0.7717934250831604,0.5616548257231136,0.8058085441589355,0.7717934250831604,0.5616548257231136,0.8058085441589355
Inpp4a,0.10860856622457504,0.11665873974561691,0.10907246172428131,8.862708628526213e-05,-4.168448448181152,0.10907246172428131,0.6140487645344149,0.7185752987861633,0.10907246172428131,0.6140487645344149,0.7185752987861633
Coa5,0.27804720401763916,0.21201583743095398,-0.4407326579093933,1.7691176041991527e-16,-8.472579002380371,-0.4407326579093933,6.136031082173498e-05,-4.34775972366333,-0.4407326579093933,6.136031082173498e-05,-4.34775972366333
Unc50,0.3330972194671631,0.2911587357521057,-0.2259608656167984,3.4710068800854566e-09,-6.143838405609131,-0.2259608656167984,0.025234516037825706,-2.59814190864563,-0.2259608656167984,0.025234516037825706,-2.59814190864563
Mgat4a,0.0749579444527626,0.06712047010660172,-0.1650490164756775,0.008908913779157385,-2.8890373706817627,-0.1650490164756775,0.5389005983698335,-0.8423860669136047,-0.1650490164756775,0.5389005983698335,-0.8423860669136047
2010300C02Rik,0.049196790903806686,0.01977892778813839,-1.3359423875808716,0.0003514865373513364,-3.826263427734375,-1.3359423875808716,1.594191168862055e-06,-5.129729747772217,-1.3359423875808716,1.594191168862055e-06,-5.129729747772217
Tsga10,0.014611311256885529,0.03030998446047306,1.0640740394592285,1.0,-0.02945283055305481,1.0640740394592285,0.012513912887701116,2.8573293685913086,1.0640740394592285,0.012513912887701116,2.8573293685913086
Lipt1,0.010174408555030823,0.002157262060791254,-2.243460178375244,0.664847951452966,-0.8301098942756653,-2.243460178375244,0.0054958278757003196,-3.1312692165374756,-2.243460178375244,0.0054958278757003196,-3.1312692165374756
Mitd1,0.31304603815078735,0.19841086864471436,-0.7440961599349976,6.40750840534376e-26,-10.768680572509766,-0.7440961599349976,2.3183573222500456e-12,-7.338792324066162,-0.7440961599349976,2.3183573222500456e-12,-7.338792324066162
Mrpl30,0.9322127103805542,0.769048273563385,-0.4117698669433594,3.2464029238745277e-06,-4.895930290222168,-0.4117698669433594,2.1520044710199985e-12,-7.3536906242370605,-0.4117698669433594,2.1520044710199985e-12,-7.3536906242370605
Txndc9,0.5587594509124756,0.4208737313747406,-0.5163905024528503,2.4487795016500324e-13,-7.556022644042969,-0.5163905024528503,1.658707333668394e-11,-7.058648109436035,-0.5163905024528503,1.658707333668394e-11,-7.058648109436035
Eif5b,0.8626731634140015,0.6359778046607971,-0.6235932111740112,8.864227296173559e-18,-8.824572563171387,-0.6235932111740112,9.542302717362874e-21,-9.696240425109863,-0.6235932111740112,9.542302717362874e-21,-9.696240425109863
Rev1,0.058403339236974716,0.028963135555386543,-1.0332242250442505,0.0006600524837667592,-3.6603522300720215,-1.0332242250442505,0.00012964441238740634,-4.16904878616333,-1.0332242250442505,0.00012964441238740634,-4.16904878616333
Aff3,0.04509354382753372,0.04399038851261139,-0.03653429076075554,0.6969821643574442,-0.7901560068130493,-0.03653429076075554,0.9765527567564773,-0.14118869602680206,-0.03653429076075554,0.9765527567564773,-0.14118869602680206
Chst10,0.060802098363637924,0.052976470440626144,-0.20446763932704926,0.01054515696445217,-2.8325698375701904,-0.20446763932704926,0.4725466220991282,-0.9559125900268555,-0.20446763932704926,0.4725466220991282,-0.9559125900268555
Pdcl3,0.4781864285469055,0.3837817907333374,-0.39026182889938354,1.2326103001211843e-08,-5.931517601013184,-0.39026182889938354,1.3977517252720067e-06,-5.156459331512451,-0.39026182889938354,1.3977517252720067e-06,-5.156459331512451
Rpl31,2.104137420654297,1.6692227125167847,-0.7409709692001343,7.576042804751561e-75,-18.548715591430664,-0.7409709692001343,2.687444387859314e-82,-20.373008728027344,-0.7409709692001343,2.687444387859314e-82,-20.373008728027344
Tbc1d8,0.001605273224413395,0.0010652145138010383,-0.5920639634132385,1.0,0.034467846155166626,-0.5920639634132385,0.7960052510741565,-0.42685070633888245,-0.5920639634132385,0.7960052510741565,-0.42685070633888245
Cnot11,0.22985485196113586,0.15208682417869568,-0.6537100672721863,1.8612602016220063e-22,-9.989136695861816,-0.6537100672721863,1.7453776111049365e-08,-5.960681915283203,-0.6537100672721863,1.7453776111049365e-08,-5.960681915283203
Rnf149,0.16087697446346283,0.10683709383010864,-0.6303961873054504,1.2513886807850134e-14,-7.9455037117004395,-0.6303961873054504,2.6250849330659183e-05,-4.540680885314941,-0.6303961873054504,2.6250849330659183e-05,-4.540680885314941
Rfx8,0.0,0.0,0.0,1.0,0.06929589062929153,0.0,1.0,0.0,0.0,1.0,0.0
Map4k4,0.6181725859642029,0.629677414894104,0.03575984761118889,0.665370090199455,-0.8291401267051697,0.03575984761118889,0.7608688615362637,0.4845777750015259,0.03575984761118889,0.7608688615362637,0.4845777750015259
Il1r2,0.007735589053481817,0.0035943416878581047,-1.1087733507156372,1.0,-0.37958961725234985,-1.1087733507156372,0.2854281897923769,-1.397985577583313,-1.1087733507156372,0.2854281897923769,-1.397985577583313
Il1r1,0.0,0.0,0.0,1.0,0.06929589062929153,0.0,1.0,0.0,0.0,1.0,0.0
Il1rl2,0.014495663344860077,0.01834150403738022,0.34227225184440613,0.6634534336750644,-0.8321048021316528,0.34227225184440613,0.4989530575507724,0.909744918346405,0.34227225184440613,0.4989530575507724,0.909744918346405
Il1rl1,0.018712829798460007,0.018580440431833267,-0.010338633321225643,0.4121503385043744,-1.1815489530563354,-0.010338633321225643,1.0,-0.027097057551145554,-0.010338633321225643,1.0,-0.027097057551145554
Il18r1,0.5892356634140015,1.1292868852615356,1.3831110000610352,5.6498951961537144e-71,18.057161331176758,1.3831110000610352,2.0891742924094035e-81,20.192975997924805,1.3831110000610352,2.0891742924094035e-81,20.192975997924805
Il18rap,0.3461887836456299,1.0991450548171997,2.2746024131774902,1.191193330529408e-106,22.193830490112305,2.2746024131774902,1.0151990128067515e-151,29.272926330566406,2.2746024131774902,1.0151990128067515e-151,29.272926330566406
Slc9a2,0.0,0.0,0.0,1.0,0.06929589062929153,0.0,1.0,0.0,0.0,1.0,0.0
Mfsd9,0.0032914651092141867,0.0010318413842469454,-1.6751383543014526,1.0,-0.20766600966453552,-1.6751383543014526,0.2128797092198702,-1.5920741558074951,-1.6751383543014526,0.2128797092198702,-1.5920741558074951
Mrps9,0.35330381989479065,0.25471267104148865,-0.5467548370361328,4.1353137188703295e-17,-8.645139694213867,-0.5467548370361328,5.706122708255879e-09,-6.150016784667969,-0.5467548370361328,5.706122708255879e-09,-6.150016784667969
Gpr45,0.0021222284995019436,0.0006662278319709003,-1.6725414991378784,1.0,-0.03468950465321541,-1.6725414991378784,0.4310921444009115,-1.0897306203842163,-1.6725414991378784,0.4310921444009115,-1.0897306203842163
Tgfbrap1,0.06170693784952164,0.07074660807847977,0.20382089912891388,0.025404202544589385,-2.519228219985962,0.20382089912891388,0.4482866488923874,1.0260591506958008,0.20382089912891388,0.4482866488923874,1.0260591506958008
AI597479,0.02934904210269451,0.02323794551193714,-0.3412584662437439,0.0645815355212786,-2.1467039585113525,-0.3412584662437439,0.41769319846622555,-1.114615797996521,-0.3412584662437439,0.41769319846622555,-1.114615797996521
Fhl2,0.26988470554351807,0.1926094889640808,-0.5445530414581299,6.8859225422453275e-18,-8.853914260864258,-0.5445530414581299,1.7742176084933635e-06,-5.108480930328369,-0.5445530414581299,1.7742176084933635e-06,-5.108480930328369
Nck2,0.10234016925096512,0.12015175819396973,0.24457186460494995,0.007495966816194331,-2.9455323219299316,0.24457186460494995,0.19925841461970129,1.6329156160354614,0.24457186460494995,0.19925841461970129,1.6329156160354614
Uxs1,0.07274916023015976,0.03845849633216858,-0.9445928335189819,1.392792770287945e-07,-5.503938674926758,-0.9445928335189819,1.2657087326538945e-05,-4.699843406677246,-0.9445928335189819,1.2657087326538945e-05,-4.699843406677246
Tpp2,0.6136504411697388,0.6608371734619141,0.1445065587759018,0.08710745489263823,2.015399217605591,0.1445065587759018,0.07362126334896031,2.1502163410186768,0.1445065587759018,0.07362126334896031,2.1502163410186768
Mettl21c,0.004199412651360035,0.0014388279523700476,-1.5472849607467651,1.0,-0.27676793932914734,-1.5472849607467651,0.18890008966202507,-1.6659806966781616,-1.5472849607467651,0.18890008966202507,-1.6659806966781616
Gm8251,0.03657274320721626,0.024091219529509544,-0.6113103628158569,0.11074434053697396,-1.9052351713180542,-0.6113103628158569,0.18509618619921578,-1.6781138181686401,-0.6113103628158569,0.18509618619921578,-1.6781138181686401
Tex30,0.40517181158065796,0.23158057034015656,-0.9388716220855713,4.4561702549487563e-32,-12.028169631958008,-0.9388716220855713,1.503250315468123e-24,-10.598197937011719,-0.9388716220855713,1.503250315468123e-24,-10.598197937011719
Poglut2,0.02300918847322464,0.011639216914772987,-0.9914414882659912,0.038719345988790094,-2.356060266494751,-0.9914414882659912,0.012712741066637978,-2.8504605293273926,-0.9914414882659912,0.012712741066637978,-2.8504605293273926
Bivm,0.01363220065832138,0.02248574234545231,0.7283979058265686,1.0,-0.41727152466773987,0.7283979058265686,0.1268236513211833,1.884900689125061,0.7283979058265686,0.1268236513211833,1.884900689125061
