wilcoxon,t-test,t-test_overestim_var
Lsm6,Stap1,Stap1
Sri,Metap2,Metap2
Tpm3,Smap1,Smap1
Mien1,Ar,Ar
Ppdpf,Fkbp5,Fkbp5
Smarca5,Ssbp3,Ssbp3
Atp2b1,Ubl5,Ubl5
Ftl1,Cox6b1,Cox6b1
H3f3a,Nfatc1,Nfatc1
Actg1,Ybx1,Ybx1
Tnfaip3,Pebp1,Pebp1
Hacd3,Adora2a,Adora2a
Mllt3,Prex1,Prex1
Hilpda,Prkar1a,Prkar1a
Gemin7,Atp6v1f,Atp6v1f
Blmh,Anxa2,Anxa2
Atpif1,Tpm3,Tpm3
Ndufa7,Twsg1,Twsg1
Sla,Clic4,Clic4
Rabgap1l,Ankrd55,Ankrd55
Ubl5,Naa20,Naa20
Metap2,mt-Nd5,mt-Nd5
Acot9,Marcksl1,Marcksl1
Pfdn1,Capns1,Capns1
Hcls1,Trbc2,Trbc2
Nfkb1,Tnfsf8,Tnfsf8
Smap2,Vamp8,Vamp8
Rinl,Hpf1,Hpf1
Tln1,Prxl2a,Prxl2a
Tspan13,Calm1,Calm1
Naa20,Sept1,Sept1
Ric1,Ap3s1,Ap3s1
Dnmt1,Arpc2,Arpc2
Ift20,Ric1,Ric1
Ctsc,Ptprcap,Ptprcap
Cpsf2,Nptn,Nptn
Ar,Myo1g,Myo1g
Ap1s2,Ncoa1,Ncoa1
Ncoa1,Smarca5,Smarca5
Snrnp25,Clint1,Clint1
Lactb,Pfdn1,Pfdn1
Smg6,Asnsd1,Asnsd1
Ddx24,Stat5a,Stat5a
H2az2,Ndufa7,Ndufa7
Nrip1,Lrba,Lrba
Gm8369,Timm17b,Timm17b
Oas1a,Supt16,Supt16
Cldnd1,Mid1,Mid1
Hpf1,Mast4,Mast4
Osbpl9,Hacd3,Hacd3
Hadha,Cpd,Cpd
H2ax,Mrps16,Mrps16
Ankrd12,Fis1,Fis1
Actr3,H2az2,H2az2
Myo1g,Ppp1ca,Ppp1ca
Lgals1,Lclat1,Lclat1
Ccdc28b,Mdfic,Mdfic
Fam117b,Arpc4,Arpc4
Sla2,Swi5,Swi5
Smarcc1,Srgn,Srgn
Supt16,Bag1,Bag1
Ppib,Blmh,Blmh
Arap2,Anxa11,Anxa11
Gimap5,mt-Nd3,mt-Nd3
Aebp2,Psma4,Psma4
Cd82,Snrnp25,Snrnp25
Vps13a,Cox6a1,Cox6a1
Mrps16,Xlr4c,Xlr4c
Cox7a2,Hcls1,Hcls1
Slfn2,Gpr183,Gpr183
Ets1,Sh3bgrl3,Sh3bgrl3
Anxa11,Dnmt1,Dnmt1
Nktr,Ift46,Ift46
Rab10,Myo1e,Myo1e
Mmp16,Lgals3bp,Lgals3bp
Pkp3,Plxdc2,Plxdc2
Emb,Arpc1b,Arpc1b
Lpxn,Ppdpf,Ppdpf
Il1rl1,Etfb,Etfb
Ech1,Ndufa2,Ndufa2
Fut8,Lactb,Lactb
Pecam1,Hilpda,Hilpda
Crybg3,Tgif1,Tgif1
Pebp1,Msi2,Msi2
Adap1,Flnb,Flnb
Ufc1,Sumo2,Sumo2
Fis1,Tox2,Tox2
Farsb,Sla,Sla
D16Ertd472e,Popdc2,Popdc2
Dynlt1f,Ap2s1,Ap2s1
Dtd1,Galnt3,Galnt3
mt-Nd3,Selenof,Selenof
Cenpa,Fut8,Fut8
Ndufa2,Hadha,Hadha
Btg3,Snrpe,Snrpe
Lzic,Ahnak,Ahnak
Ehd1,Actn1,Actn1
Ifi203,Rtraf,Rtraf
Cox6b1,Hmgb2,Hmgb2
Ift46,H2ax,H2ax
Adprh,Smarcc1,Smarcc1
Gpbp1,Cpsf2,Cpsf2
Swi5,Cd200,Cd200
Kras,Mllt3,Mllt3
Marcksl1,Vps29,Vps29
Faah,Ift20,Ift20
Tcf4,Stmn1,Stmn1
Tstd3,Ftl1,Ftl1
Ubald2,Ap1s2,Ap1s2
Rom1,Cldnd1,Cldnd1
Birc2,Lzic,Lzic
Bola3,Phf11b,Phf11b
Atp5pb,Efhd2,Efhd2
Hip1,Ndufb7,Ndufb7
Carnmt1,Tstd3,Tstd3
Ndufb1-ps,Ech1,Ech1
Selenof,Gemin7,Gemin7
Cfl1,Prdx1,Prdx1
Selenoh,Bola3,Bola3
Selenow,Ndufa1,Ndufa1
Bcl2l11,Gnb1,Gnb1
Cntrl,Uqcr10,Uqcr10
Tank,Gm8369,Gm8369
3830406C13Rik,H3f3a,H3f3a
Flnb,Cd82,Cd82
Mndal,Tecr,Tecr
mt-Nd1,Osbpl9,Osbpl9
Clec2i,Adprh,Adprh
Tnfrsf13b,Atp5j2,Atp5j2
R3hdm4,Ywhae,Ywhae
Kdm2b,S100a13,S100a13
Impa1,Vasp,Vasp
Trappc2l,Rinl,Rinl
Prelid1,Acot9,Acot9
Pip4k2a,Tacc2,Tacc2
Phlda1,Itm2c,Itm2c
Phf11b,Nkg7,Nkg7
Stk24,Atp5a1,Atp5a1
Rnf19a,Ctsc,Ctsc
Ifrd1,Smap2,Smap2
0610010K14Rik,Snf8,Snf8
Desi2,Tnfaip3,Tnfaip3
Smc1a,Dynlt1f,Dynlt1f
Lrmp,Selenoh,Selenoh
Xlr4c,Uchl3,Uchl3
Slc25a17,Tln1,Tln1
Ndufa1,Capza1,Capza1
Tnfsf8,Akr1e1,Akr1e1
Otulin,Aebp2,Aebp2
Tecr,Rab10,Rab10
Bag1,Cenpa,Cenpa
Mpp6,Ndufb1-ps,Ndufb1-ps
Ddx54,Ccdc124,Ccdc124
Mphosph6,Pkp3,Pkp3
Hnrnpr,Selenow,Selenow
Cblb,Snx3,Snx3
Ap2s1,Arap2,Arap2
Ctsz,Adap1,Adap1
Lsm1,Ufc1,Ufc1
Etfb,Irak3,Irak3
Uchl3,Raly,Raly
Socs3,Dynlrb1,Dynlrb1
Mtch1,D16Ertd472e,D16Ertd472e
Ptprk,Nedd8,Nedd8
Pts,Esd,Esd
Rnf2,Ciao2a,Ciao2a
Vasp,Dtd1,Dtd1
Bloc1s2,Pomp,Pomp
Sirt2,Sla2,Sla2
Map2k3,Slfn2,Slfn2
Acat1,Irak2,Irak2
Hivep3,Mtch1,Mtch1
Myef2,Farsb,Farsb
Parp9,Hint1,Hint1
Ptpn13,Atp2b1,Atp2b1
Themis,Ehd1,Ehd1
Nucb1,mt-Nd1,mt-Nd1
Anp32e,Nktr,Nktr
Arf4,Hip1,Hip1
Ccdc124,Lpxn,Lpxn
Supt20,Kras,Kras
Crlf2,Gpbp1,Gpbp1
Pmaip1,Ets1,Ets1
Trim30a,Polr1d,Polr1d
Thap3,Lsm1,Lsm1
Zbtb1,Mdh2,Mdh2
Gpr107,Sf3b6,Sf3b6
Aopep,Carnmt1,Carnmt1
Gls,Ddx24,Ddx24
Rnh1,Lrmp,Lrmp
Sumo1,Coa3,Coa3
Nedd9,Zfp52,Zfp52
Ndufb7,Ndufa8,Ndufa8
Ahnak,Tomm7,Tomm7
Fam3c,Rom1,Rom1
Max,Sumo1,Sumo1
Msn,Gpr55,Gpr55
Utf1,Dpy30,Dpy30
Srpk2,Abracl,Abracl
Junb,Gimap5,Gimap5
Mospd3,Psmd8,Psmd8
Atp5j2,Impa1,Impa1
Sumo2,Akr1b3,Akr1b3
Tars,Nrip1,Nrip1
Polr1d,Rabgap1l,Rabgap1l
Lrp10,Ccdc12,Ccdc12
Phf6,Epcam,Epcam
Hccs,1810037I17Rik,1810037I17Rik
Slc25a11,Gimap1,Gimap1
Inpp4b,Myl12a,Myl12a
Snf8,Pgam1,Pgam1
Irak2,Cd40lg,Cd40lg
Gpr65,Faah,Faah
Efhd2,Anapc16,Anapc16
Chic2,Tle5,Tle5
Mast4,Anp32e,Anp32e
Zap70,Bcas2,Bcas2
Hip1r,Ifi203,Ifi203
Ciao2a,Cntrl,Cntrl
Mfsd14a,Nme1,Nme1
Gnb1,Btg3,Btg3
Anapc16,Abcd3,Abcd3
Vamp4,Banf1,Banf1
Atl3,Smg6,Smg6
Vps29,R3hdm4,R3hdm4
Trappc1,3830406C13Rik,3830406C13Rik
Tomm7,Ssb,Ssb
Phf11c,Lpcat4,Lpcat4
Coa3,Kdm2b,Kdm2b
Nedd8,Hnrnpr,Hnrnpr
Grk2,Chst12,Chst12
Inpp5b,Map2k3,Map2k3
Tes,Atp5c1,Atp5c1
Os9,Mpp6,Mpp6
Capza1,Edf1,Edf1
Spty2d1,Fam117b,Fam117b
Pik3ap1,Tnfrsf25,Tnfrsf25
Sytl3,Rnh1,Rnh1
Glud1,Gprin3,Gprin3
Osbpl3,Slc25a17,Slc25a17
Cd274,Rpl22l1,Rpl22l1
Prelid2,Pip4k2a,Pip4k2a
Spg21,0610010K14Rik,0610010K14Rik
Esd,Otulin,Otulin
Wdr83os,Ubald2,Ubald2
Cox6a1,Uqcc2,Uqcc2
Rfk,Tank,Tank
Csrnp1,Cox8a,Cox8a
Zfp52,Smc1a,Smc1a
Rtraf,Rnf19a,Rnf19a
Dynlrb1,Phf11c,Phf11c
Xlr4b,Grk2,Grk2
Zmat5,Ube2n,Ube2n
Yeats4,Nat10,Nat10
S100a13,Mrpl51,Mrpl51
Trir,Gpr107,Gpr107
Arpc4,Alcam,Alcam
Serinc3,Cwc15,Cwc15
Ociad1,Uqcrq,Uqcrq
1810037I17Rik,Phf6,Phf6
Nbdy,Atp5g2,Atp5g2
Micu2,Arhgdia,Arhgdia
Psat1,Rnf2,Rnf2
Plekhb2,Ccdc141,Ccdc141
Erg28,Srp9,Srp9
Pgam1,Lsp1,Lsp1
Stx11,Themis,Themis
Gimap1,Trib1,Trib1
Gch1,Mfhas1,Mfhas1
Fam129a,Desi2,Desi2
Slc4a7,Msn,Msn
Eif2ak2,Txn1,Txn1
Cd44,Tspan13,Tspan13
Rnf213,Rbbp4,Rbbp4
Tmem238,Tmem167,Tmem167
Atp5g2,Vps13a,Vps13a
Tbc1d1,Hip1r,Hip1r
St14,Mndal,Mndal
Lpcat4,Slc25a11,Slc25a11
Mrpl51,Tjp2,Tjp2
Akr1b3,Trir,Trir
Snx3,Yeats4,Yeats4
Ehbp1l1,Mrpl57,Mrpl57
Pmm1,Mphosph6,Mphosph6
Ccl3,Arf4,Arf4
B3gat3,Gch1,Gch1
Tpr,Myef2,Myef2
Ino80c,Ddx54,Ddx54
Raly,Ndufb8,Ndufb8
Ccdc12,Trim30a,Trim30a
Nkg7,Nucb1,Nucb1
Nat10,Dazap1,Dazap1
Arglu1,Eif2ak2,Eif2ak2
Alcam,Birc2,Birc2
Ppip5k2,Gng5,Gng5
Banf1,Stk24,Stk24
Prr7,Cd83,Cd83
Uqcc2,Gpr65,Gpr65
Sik3,Aopep,Aopep
Ptpn22,Ndufs5,Ndufs5
Commd1,Slc25a4,Slc25a4
Selenoi,Ndufc2,Ndufc2
Dpy30,Zbtb1,Zbtb1
Tent5c,Trappc2l,Trappc2l
B4galnt1,Commd1,Commd1
Ctsa,Tns1,Tns1
Ssb,Actb,Actb
Irf8,Ube2m,Ube2m
Ndufa8,Srp14,Srp14
Thrap3,Snrpd2,Snrpd2
Klrc1,Ank3,Ank3
Cops4,Trappc1,Trappc1
Mdfic,Hccs,Hccs
Tceal9,Sec61b,Sec61b
Icam1,Zap70,Zap70
Txnrd1,Aurkaip1,Aurkaip1
Kif15,Ostf1,Ostf1
Twsg1,Bloc1s2,Bloc1s2
Evi2a,Prickle1,Prickle1
Acadl,Tes,Tes
Cbx1,Cmpk1,Cmpk1
Rbbp4,Cisd1,Cisd1
Tacc1,Nbdy,Nbdy
Tnip1,Lrp10,Lrp10
Cast,Myl6,Myl6
Chst12,Srsf9,Srsf9
Gtf2e2,Cdc42se1,Cdc42se1
Polr2b,Dhx58,Dhx58
Prdx6,Arglu1,Arglu1
Borcs8,Foxp4,Foxp4
Ppp1r16b,Ppp4c,Ppp4c
Dazap1,Hspa5,Hspa5
Uqcr10,Cbx1,Cbx1
Cks1b,Pts,Pts
Commd3,Ndufs2,Ndufs2
Stmn1,Tnfrsf4,Tnfrsf4
Ckap5,Pmaip1,Pmaip1
Arpc1b,Mospd3,Mospd3
Eps15,Nfkb1,Nfkb1
Chd9,Hprt,Hprt
Gtf2h5,Mrps24,Mrps24
St13,Tars,Tars
Prxl2a,Ptpn22,Ptpn22
Cwc15,Tmem14c,Tmem14c
Bcas2,Serpinb1b,Serpinb1b
Ttc39b,Ywhaz,Ywhaz
Cdc25b,Ptprj,Ptprj
Slc25a33,Chic2,Chic2
Srp14,Pecam1,Pecam1
Hnrnpc,Glud1,Glud1
Spag9,Tspo,Tspo
Zmat2,Commd3,Commd3
Agpat5,Jdp2,Jdp2
Anp32a,Lamtor5,Lamtor5
Ndufs8,Mrps36,Mrps36
Acsl5,Fam129a,Fam129a
Cdc42,Inpp5b,Inpp5b
Trib1,Gtf2h5,Gtf2h5
Cdc42se1,Rac2,Rac2
Gprin3,Sirt2,Sirt2
Cox8a,Atp5d,Atp5d
Eloa,Acat1,Acat1
Sf3b6,B4galnt1,B4galnt1
Bcap29,Rfk,Rfk
Snapc5,Abcf1,Abcf1
Irf9,Spg21,Spg21
Zbtb8os,Ostc,Ostc
Dynll2,Taldo1,Taldo1
Frg1,Ywhah,Ywhah
Noa1,Tspan2,Tspan2
Fh1,St13,St13
Psma4,Hnrnpc,Hnrnpc
2610001J05Rik,Sema7a,Sema7a
Ppp4c,Atl3,Atl3
Cisd1,Vamp4,Vamp4
Adss,Wdr83os,Wdr83os
Slc25a4,Arpc5l,Arpc5l
Mea1,Serinc3,Serinc3
Ezh2,Tmem238,Tmem238
Glrx2,Atp5g3,Atp5g3
Unc119b,Cbfa2t3,Cbfa2t3
Eif4e,Cox5b,Cox5b
Mpdu1,Erg28,Erg28
Slc25a36,Ndufs8,Ndufs8
Pcmt1,Id3,Id3
Mtdh,Phlda1,Phlda1
Edf1,Ppp1cc,Ppp1cc
Polb,Ezh2,Ezh2
Prim1,Ndufc1,Ndufc1
Ghitm,Phlpp1,Phlpp1
Parp1,Sik3,Sik3
Nucks1,Cox5a,Cox5a
Xrcc5,Ndufs6,Ndufs6
Txnl4a,Gls,Gls
Luc7l3,Cks1b,Cks1b
Hspa5,Isoc2b,Isoc2b
Mfhas1,Lmnb1,Lmnb1
Cdc40,Os9,Os9
Abcf1,Ankrd12,Ankrd12
Tsg101,Fam3c,Fam3c
Coro2a,Arhgdib,Arhgdib
Nsfl1c,Ckap5,Ckap5
Zranb2,Sytl3,Sytl3
Napa,Tomm22,Tomm22
Cmpk1,Ociad1,Ociad1
Ier5,Plekhb2,Plekhb2
Arpc2,Micu2,Micu2
N4bp1,Nedd9,Nedd9
Ddx10,H2az1,H2az1
Ndufs2,Irf8,Irf8
Foxp4,Clec2i,Clec2i
Cpne3,Txnl1,Txnl1
Commd6,Thap3,Thap3
Cnpy2,Cblb,Cblb
Galnt3,Luc7l3,Luc7l3
Tpm4,Tpm4,Tpm4
Diaph3,Ghitm,Ghitm
Rab27a,Akr1b8,Akr1b8
Zcrb1,Mrps14,Mrps14
Il2rb,Acadl,Acadl
Ormdl2,Mrpl54,Mrpl54
Nfkbib,Pdcd1lg2,Pdcd1lg2
Emc9,Parp9,Parp9
Med13,Stx11,Stx11
Ube2m,Akr1a1,Akr1a1
Tipin,Tent5c,Tent5c
Dcun1d5,Denr,Denr
Vps36,Psat1,Psat1
Arhgdia,Ehbp1l1,Ehbp1l1
Fgfr1op,Pgk1,Pgk1
Stat4,Gimap4,Gimap4
Paip2,Cops9,Cops9
Atp6v1d,Nt5c,Nt5c
Denr,Ifrd1,Ifrd1
Gng5,Nudt21,Nudt21
Top2a,Inpp4b,Inpp4b
Ube2n,Gnas,Gnas
Ywhae,Chd9,Chd9
Bax,Mrps12,Mrps12
Slc24a5,Frg1,Frg1
Hmgb3,Rnf7,Rnf7
Acyp1,Mfsd14a,Mfsd14a
Cnot6l,Osbpl3,Osbpl3
Srsf9,Cops4,Cops4
Mrps36,Cnn2,Cnn2
Prkcsh,Bcl2l11,Bcl2l11
Ybx1,Tsn,Tsn
Ankrd55,Snrpd1,Snrpd1
Taldo1,Dcun1d5,Dcun1d5
Mmd,Adss,Adss
Atf6,Srpk2,Srpk2
Psmd8,Nucks1,Nucks1
Wdr61,Ccr6,Ccr6
Lmnb1,Xlr4b,Xlr4b
Got1,Thrap3,Thrap3
Triobp,Hmgn2,Hmgn2
Azin1,Noa1,Noa1
Copb2,Snapc5,Snapc5
Cks2,Pmm1,Pmm1
Nfkb2,Txnl4a,Txnl4a
Bbip1,Anp32a,Anp32a
Cenpw,Fh1,Fh1
Tiprl,Cemip2,Cemip2
Tle5,Anxa6,Anxa6
Arpc5l,Ran,Ran
Riox2,Ndufv2,Ndufv2
Nt5c,Slc24a5,Slc24a5
Dnajc8,Slc15a3,Slc15a3
Polr2h,Tceal9,Tceal9
Prkcb,B3gat3,B3gat3
Higd2a,Eif4e,Eif4e
Igkc,Crppa,Crppa
Ndufs5,Erh,Erh
Sptan1,Actl6a,Actl6a
Ogdh,Ctsz,Ctsz
Rock1,Ino80c,Ino80c
Apobec2,Cast,Cast
Nckap1l,Larp1b,Larp1b
Cox20,Supt20,Supt20
Pstk,Ppp2ca,Ppp2ca
Rtp4,Rida,Rida
Prrc2c,Kif15,Kif15
Gnptab,Decr1,Decr1
Cwf19l2,Ndufa13,Ndufa13
Mrpl54,Tmem258,Tmem258
Ncbp2,Fgfr1op,Fgfr1op
Csnk2a1,Dnajc15,Dnajc15
Gimap4,Gtf2e2,Gtf2e2
Dusp5,Vps36,Vps36
Hmgb2,Zmat2,Zmat2
Cstf3,Emc9,Emc9
Larp7,Atp6v0e,Atp6v0e
Tmem9b,Pdcd10,Pdcd10
Gclm,Cks2,Cks2
Smarcd1,Stard10,Stard10
Ppa1,Zbtb8os,Zbtb8os
Fabp5,Zbtb7b,Zbtb7b
Usp15,Ppip5k2,Ppip5k2
Nmt1,Copb2,Copb2
1810058I24Rik,Tpr,Tpr
Actl6a,Txnrd1,Txnrd1
Copb1,Swap70,Swap70
Dtymk,Csnk2a1,Csnk2a1
Hnrnpd,Prr7,Prr7
Emd,Cd48,Cd48
Exph5,Acsl5,Acsl5
Atad1,Zmat5,Zmat5
Mrps12,Lxn,Lxn
Mtif2,D8Ertd738e,D8Ertd738e
Sdad1,Prim1,Prim1
Mrpl17,Igkc,Igkc
Smarca4,Pclaf,Pclaf
Trappc6a,Mmd,Mmd
Mtx2,Taf12,Taf12
Sh3bgrl3,Slc4a7,Slc4a7
Birc5,Slc25a3,Slc25a3
Ifi35,Ssrp1,Ssrp1
Nsd2,Itgb3,Itgb3
Mrpl57,Pik3ap1,Pik3ap1
Hcfc1,Rtn3,Rtn3
Lxn,Il2rb,Il2rb
Pin1,Polr2b,Polr2b
Comt,Slc25a33,Slc25a33
Hvcn1,Gnb4,Gnb4
Plgrkt,Micos10,Micos10
Cep57,Clic1,Clic1
Stard10,Sf3b5,Sf3b5
Yme1l1,Ssr2,Ssr2
Tspo,Arl6ip1,Arl6ip1
Atp2a2,Unc119b,Unc119b
Rida,Tnip1,Tnip1
Timm8b,Prag1,Prag1
Cops9,Xrcc5,Xrcc5
Isoc2b,Ndufb5,Ndufb5
Tmem167,Zcrb1,Zcrb1
Gde1,Cenpw,Cenpw
Larp1b,Pcmt1,Pcmt1
Abracl,Got1,Got1
Ube2k,Tipin,Tipin
Fibp,Mtdh,Mtdh
Mettl26,Mrps33,Mrps33
Mrps24,Crlf2,Crlf2
Id3,Dtymk,Dtymk
Helb,Timm8b,Timm8b
