X_paga1,X_paga2,X_pca1,X_pca2,X_pca3,X_pca4,X_pca5,X_pca6,X_pca7,X_pca8,X_pca9,X_pca10,X_pca11,X_pca12,X_pca13,X_pca14,X_pca15,X_pca16,X_pca17,X_pca18,X_pca19,X_pca20,X_pca21,X_pca22,X_pca23,X_pca24,X_pca25,X_pca26,X_pca27,X_pca28,X_pca29,X_pca30,paga1,paga2,velocity_paga1,velocity_paga2
4549.411764999016,44339.59288773868,-4.3632603,-3.3788402,-5.784047,1.8602235,-5.785282,0.52727294,5.94697,-0.9851396,1.3998742,0.7673817,-2.009968,-0.31442255,-1.4505745,-1.0116582,-0.43179977,-2.0696359,1.0699369,1.0526313,-1.7035147,0.5503098,0.7207853,-0.83554673,0.28134844,1.8740478,-0.1569095,0.031294636,0.81556684,0.5616327,0.63871104,0.38626933,4549.411764999016,44339.59288773868,-155.149378368094,-146.01053469053994
-32290.05937327013,44076.31424409073,13.595733,5.068211,-2.675057,1.0774009,-0.38506627,-1.654196,0.19533749,2.933743,-2.3801048,-0.32000774,-2.2182825,0.39041725,1.7977202,-4.369524,-0.6273317,0.010453924,1.5495301,-2.9728673,-0.1638736,-0.9455068,1.1320795,-0.035973776,0.08306315,-2.8003721,-1.8922303,-0.1797004,-2.4969234,0.90829337,0.41563883,-1.7013711,-32290.05937327013,44076.31424409073,-266.5443969588286,-258.0426377265639
38993.055117465,29777.04187180848,-4.0850544,3.9696763,2.9071927,-4.145566,-0.89989895,-1.7099137,1.0554355,0.6096181,-1.585269,-0.38185126,0.09736707,0.3997249,-0.8405597,-1.307943,-0.3351678,-1.4319649,0.9804307,0.8418475,0.40775517,1.4082148,-0.5892682,-0.15373187,1.412512,1.4795527,0.61820173,1.0913694,-0.007334363,0.09736671,-0.5261304,-0.91182,38993.055117465,29777.04187180848,-379.2528762907308,-103.30928210463165
-31601.852506995758,42998.93935876062,13.060111,3.9952734,-2.3124533,-0.42236534,0.6941558,-0.045492895,-0.72994995,0.41943452,-0.025515052,-1.5407634,-1.5853044,-1.762561,-3.505697,2.654333,-2.2166934,1.5186626,-2.4385638,1.704485,1.4973605,3.1550136,2.445695,-1.4736108,0.990841,1.3609102,1.0273966,-2.2082496,-1.4270364,2.4304187,-2.643358,-0.73364615,-31601.852506995758,42998.93935876062,-375.4411794057822,-419.89498102723604
-312.82693570336164,65763.57156005308,-7.1772485,-0.89311516,-3.5233896,-2.5127556,3.02061,1.2062033,-1.1309441,-0.4185409,-0.18712124,0.6128383,0.4830056,-1.5659921,0.24470516,-1.1355942,0.5888661,-2.608478,0.039488737,1.7685245,0.26865706,0.49349332,0.8403401,0.38078576,0.1960674,-1.5507913,0.5639818,-0.16645034,1.3935059,0.05405046,-0.10190913,-0.10333563,-312.82693570336164,65763.57156005308,-225.53982288514592,-76.66797420077542
47224.643273126276,43979.529125679255,0.6040335,10.630415,2.9810658,-0.8805827,0.19007517,-7.4044986,0.7808204,0.9043062,-1.5163958,-1.0680386,1.4955928,-0.7037741,-1.3036638,-0.24063691,-0.79708815,-0.8978106,-0.9550921,0.28313228,-0.94280744,0.37992504,-0.74274266,1.4309773,-1.7400165,1.3648883,0.2970539,0.16558033,-0.51112735,0.23949257,-0.6342142,0.23107587,47224.643273126276,43979.529125679255,250.97508873721702,487.16350736232556
2857.9906663611955,69502.7678220823,-0.4379477,-0.4117982,-1.3704728,-1.6610137,5.718134,-1.9857482,3.423969,-1.1992648,4.2494063,-2.4076304,2.346984,0.37994686,2.0611386,-1.549197,1.4753543,0.79819983,-2.673101,1.8867705,-1.5961004,-1.6764138,-0.42735028,1.4929236,1.9846091,-2.2957616,-1.315323,1.9138453,-0.552465,0.7688157,1.617783,0.41395894,2857.9906663611955,69502.7678220823,-260.17635396068596,-21.45763700414453
5156.892447819991,2319.752814332341,-4.709,3.9672256,1.1258435,-5.353994,-0.013633619,-2.498227,-0.21557906,2.692295,-0.26600233,0.14634864,-0.033904612,-1.544511,-2.7128131,-0.37769666,-0.8012362,0.6931088,-1.8951768,-0.04557494,-1.7359586,-1.3474712,-0.0018704911,0.056888588,-0.24187917,0.7909513,-0.42076895,0.10514897,-0.56053674,1.1105858,-0.29639727,0.8061982,5156.892447819991,2319.752814332341,-498.3829875295698,220.08452701737164
33642.226309150115,56642.533340835274,-5.1538105,2.88639,-1.918944,0.9605486,-3.6432614,4.278802,-0.91772693,-2.4668188,-0.74904954,-0.7142471,0.77190363,-0.2468174,0.94117016,0.3608102,1.2315184,-0.5511868,0.6665374,0.7904632,-1.5073564,0.69304925,0.9651027,0.17949022,-1.4313418,-0.7281338,0.5980906,0.26090652,-0.2770124,-0.16489777,2.0264974,0.7212508,33642.226309150115,56642.533340835274,1160.9686675090388,-264.0192603444878
49187.416955871406,49396.306667761884,-5.5587263,4.790996,2.2763848,-1.0313979,-3.6286485,4.871307,-0.3075464,0.27353695,-0.61470217,0.6246233,-0.6137072,-1.2818923,-2.3479955,-1.9303621,2.2779355,-0.44550422,-0.7589967,-0.15962309,0.6388353,1.3415174,0.7023917,0.34062538,-1.3917924,0.10638181,0.26352113,-1.126394,0.88533896,1.1346127,-0.54006815,0.027780306,49187.416955871406,49396.306667761884,-24.454278249918396,-249.52354508299942
-440.7675669096778,-3623.6018710307503,11.927905,-6.8694315,4.911165,4.646303,3.5305774,-1.3604908,-2.9019263,-0.62184453,-5.082137,-0.87720877,1.8763654,-0.4118635,-0.24554814,0.9773507,0.57575166,-0.556247,0.23696053,-1.2224027,1.4370794,0.23062544,1.5331315,-0.79531777,-1.1113442,-0.7617566,0.78070706,-0.3211471,0.009820394,0.7827164,0.9680531,-0.62039554,-440.7675669096778,-3623.6018710307503,-210.66409688418764,-258.6905520503956
-18290.06119375885,47038.76455556025,4.374259,2.5023782,-3.7557132,3.8218312,-2.0810025,0.79643273,-1.1976659,-2.0244756,-2.3004067,0.00890596,1.3372581,-2.3101351,0.6304355,0.07162936,-3.6502945,-0.4141731,-0.46807435,0.8726264,-0.789164,0.7819349,-0.5750406,0.9004315,1.4702626,-1.2698864,0.1490535,1.4937664,0.22355717,-0.38988957,-0.5370704,-0.102615185,-18290.06119375885,47038.76455556025,-1055.9132107714745,-358.632398584581
39192.16332815685,38958.21851708734,-2.1352139,6.9176874,3.2397187,0.8450135,0.3975536,-6.414791,-1.378535,-0.3236386,-0.56395966,-0.8859133,2.2056794,1.8419741,0.73200697,1.1655654,-1.0081751,-1.3421631,0.23013413,1.5521219,-1.8013889,0.50910854,-0.9901526,1.3221039,0.5193496,1.3178567,-0.48224354,0.12582074,-1.3039714,1.0545816,0.67710024,-0.68055856,39192.16332815685,38958.21851708734,243.3195105894004,359.4276449305283
-4326.6799744255495,9692.760532146387,4.392528,-6.28641,1.8469964,-4.666843,1.9351383,0.22207746,-0.40678552,-1.8856201,-1.3793418,-0.0020724698,-1.4873047,2.648845,-1.2238023,1.3676236,-1.0515704,0.10744873,-0.0133348815,-0.17293262,0.6098548,1.5284818,0.23915683,0.39019608,-1.0031362,-0.2246026,0.3704674,0.98669577,-1.0242342,0.026556084,-0.41839093,0.7106005,-4326.6799744255495,9692.760532146387,-151.86828493571713,-940.0128250190085
-23325.0411742582,21182.921439365877,8.757427,0.19637293,-3.0281649,-4.5946155,-2.8938277,-0.61494386,0.2373102,2.2885342,-2.1888738,-0.18510564,-0.022096584,-0.79931444,0.41684082,-0.3309638,-0.88737345,-0.94783056,0.65712535,0.73238146,-0.1307012,0.86801606,0.123021625,-0.25481772,-0.10886987,-1.3122004,1.3109279,-0.525799,-2.4984486,0.1192684,-0.49911365,1.175419,-23325.0411742582,21182.921439365877,-149.3142946069469,-132.56448477545513
-9995.875437600032,56767.895230004906,-0.5863694,1.0826973,-6.216611,-3.9698381,2.9687238,-0.07477146,-2.4788346,-2.003255,0.3014648,-1.4213125,1.2661974,1.1537563,-0.8897078,0.46664476,2.7236586,-1.2735255,-1.1102794,1.3870142,0.8048935,-1.8175392,-0.15654275,-1.3681378,-0.6162332,0.33660942,-1.4656923,-0.8362669,-0.19560659,-1.0808098,-0.4627932,1.5974375,-9995.875437600032,56767.895230004906,-806.6165756206276,-758.007221220229
56331.43411949469,52397.98200374908,4.3279276,12.394407,7.6009045,3.8677242,1.9083465,-0.80150616,1.4609469,-0.27708277,3.2668028,-0.46267816,-1.5623345,1.4362485,1.9531168,1.3609064,1.2388213,-3.2180665,1.6697516,-1.5559205,-3.7874947,-2.9563885,-0.6703638,2.7857265,0.8596379,0.31596428,-0.5033889,-0.5537464,-1.2538198,0.85797197,1.8441699,0.36145043,56331.43411949469,52397.98200374908,62.346959396898704,-73.45583841590134
-13729.21624227134,50822.58106116708,2.220868,1.4092894,-2.4473388,-7.044541,2.95014,2.221785,-0.29701096,-1.6246464,-0.22138643,2.5835981,0.39277127,-1.7815398,-0.24862407,-0.29588464,-0.123172194,-1.8012706,-1.1774776,-0.4654657,0.39334956,-1.7766621,1.7738208,-1.4675571,0.37853974,0.21894316,-0.26184312,0.09109647,-0.7658371,1.8701923,-2.2445068,1.2500627,-13729.21624227134,50822.58106116708,-655.229722634549,-1123.3085242575114
-12902.971688828664,47511.6116701656,3.2729657,0.97069734,-5.327006,4.7343383,-2.6230576,-0.849568,2.0421574,-2.2976894,1.7802863,0.19387437,-1.9278213,-1.5635251,-0.43015587,1.185226,-3.1589031,-0.17424999,-1.0449567,1.4400188,0.9571303,0.11650447,-2.8173995,1.8468616,0.68673766,1.7768854,-0.998692,1.9456676,-1.6784239,1.5726447,-0.19747798,-1.4039406,-12902.971688828664,47511.6116701656,-1047.0081005182694,-236.33109222827093
-7292.832751954505,38158.597800217416,1.3123134,-3.8233082,-2.5386043,-2.6306233,-3.420826,1.3433211,0.57229275,-1.2234416,1.6945914,-0.06987931,-1.5552303,1.2821934,0.60892135,1.4310791,0.0030863767,-1.6678723,0.24783422,0.24523507,-0.9065376,-0.008516958,-0.086367786,-0.1958325,1.0169175,0.0065797297,0.4132357,0.1430497,-1.022083,1.2091253,1.366992,-0.5160172,-7292.832751954505,38158.597800217416,-310.6025988748626,-993.5884662840407
30554.849519160118,28348.373531166657,-8.793289,-3.8079677,4.9318566,2.0324287,-0.19281593,2.5480232,-0.37157306,-1.5394292,-0.40326145,-1.2226483,-0.97159153,0.72617024,-1.9159676,1.005404,-0.66628563,0.9590718,0.26958957,-0.6414202,0.44719753,1.0906031,1.2531495,-0.013594963,0.32779816,0.05505002,-0.43935496,0.6250714,-0.016626593,0.6890615,0.5295935,0.4012741,30554.849519160118,28348.373531166657,893.3166937840324,-199.51006417762977
20742.65965735288,45381.714492395935,-1.0543724,6.646718,0.07002709,4.939436,-3.4160116,-0.8184009,-1.8981342,-1.2149913,0.8742259,-0.30200496,-0.08831176,-0.30159727,-1.5456973,0.68740606,-0.34303537,-0.16540095,-0.8644228,-0.59296227,1.870014,0.9702586,0.5142806,-0.14009178,-0.22481383,-0.41603136,-0.07919959,0.18186931,-0.5557051,-1.1450858,-0.013188218,0.92601484,20742.65965735288,45381.714492395935,504.3874512376468,-94.83193409647313
2173.0844698256506,42112.187263272215,-4.257616,-4.393232,-6.172329,2.2217445,-5.281896,-0.16786191,5.615401,-0.5622722,2.0129955,0.3908707,-1.7958285,-0.27357334,-1.3245327,-0.99993503,-1.0781181,-0.58073986,0.6114742,0.48902732,-1.4221957,0.84036356,-0.64349234,0.20973384,1.4813868,1.0971911,0.45107457,0.5021496,-0.30798844,1.385285,-0.015201631,1.7460676,2173.0844698256506,42112.187263272215,-244.51721641393263,-45.77275359040069
-17241.36306735808,44315.80825813658,1.0828832,-0.035374496,-2.2633271,-6.8822093,1.8857465,0.25527555,-1.5874867,-1.0226827,1.686716,2.1617877,-0.14056215,-1.4941187,-0.8141864,0.69205934,-0.5017242,0.070433386,-1.0537564,-0.7950107,-0.11693151,0.06670359,0.3430022,-2.3540657,0.3914679,0.4511395,0.30260217,-0.7977181,-0.6012489,0.26617867,1.6684005,1.3747162,-17241.36306735808,44315.80825813658,-643.6751468088668,-1214.3033761056217
-5992.656112236201,11169.993531023272,8.530055,-6.6552186,2.0924284,-2.6921258,-2.4290438,1.5957261,3.1683238,2.4856951,0.23489645,-0.17917381,-1.1149952,1.2056482,-1.3288134,-1.0215536,-2.2617884,2.757056,1.8026086,-2.8118324,-1.1283759,-0.53925645,-0.82527417,0.7050007,-0.79179597,1.2607992,-0.21661289,-0.80525565,0.16100855,0.97672814,-1.1023593,1.0247434,-5992.656112236201,11169.993531023272,119.8185803868177,-113.76802190130701
-3961.502399155284,8255.899028129672,2.8660712,-8.239215,-0.26843712,-4.0111,-2.9225826,-1.7218928,2.0830584,0.4041792,1.1751175,0.07568854,-3.5701241,2.4625716,0.049984753,0.62989354,1.9215075,0.34486791,-0.489814,-1.315534,-0.35908785,-0.42579207,0.59071773,-1.4091809,-0.14325736,1.6691613,2.3754315,1.2780052,0.35811868,-0.7931574,-1.2613093,1.4909544,-3961.502399155284,8255.899028129672,85.54101702257262,-893.653277333593
-28600.92856005207,42105.82253289949,6.0643487,-0.35078266,-2.6424592,1.2259865,-2.5301456,-0.7608435,-3.400591,1.848683,1.4903734,1.0703036,-2.295363,0.2707011,1.3811232,0.779057,0.23828761,0.12903148,-0.14517318,-1.9304595,1.6008178,2.053184,-1.220478,0.22171547,-1.6506652,-0.21199162,1.5431616,0.84302527,1.1677071,1.6512792,-0.9500234,1.1455286,-28600.92856005207,42105.82253289949,-836.7469563615762,-59.39086494917538
-6518.220904801854,3743.0719415861945,6.003337,-7.3694625,1.9522487,-4.6783805,-1.4694854,0.791807,-0.5956652,-0.26991203,0.2781648,-1.2042555,-0.90567994,2.8297498,-1.6404873,-0.1293106,1.4550545,0.06659986,-1.1072702,0.2050145,0.10419499,-2.197146,-0.8262552,-0.6332114,1.129629,-1.1733007,-0.61953366,-0.276777,-0.50862885,0.1776018,0.17348021,0.29823577,-6518.220904801854,3743.0719415861945,123.3912062502313,-494.83920135305556
-5006.462750282457,65012.90207467593,-4.2672315,3.576675,-1.5875609,-5.048972,4.0149503,-1.9642713,-2.5073674,1.5639465,-0.5216062,-0.6786949,1.7889507,-0.32296982,0.053734258,-1.0032209,0.08084422,0.15702876,1.5269353,1.3613517,-0.9777575,0.26238084,-0.68130004,1.166197,-0.95144933,0.35999888,0.33584332,-0.28346846,0.6928132,0.37455586,0.45462582,-0.34180686,-5006.462750282457,65012.90207467593,-970.4780683592336,-170.1407673835247
-1233.3287794296807,57162.257796186896,-4.76438,0.34604573,1.9586446,-3.5782745,2.9501114,-2.2277749,-0.81218654,0.49235114,1.8914087,-1.0478358,0.77142304,-0.18898028,-0.39626,-0.6093736,-1.0603254,-0.884292,1.1616625,1.7257314,0.97441226,-2.109226,0.20172274,0.26478177,1.7683679,0.14186256,-0.35321197,0.9782185,-1.2585322,0.6456913,-0.24132094,-0.6500124,-1233.3287794296807,57162.257796186896,-1025.429260079434,438.05810114418443
7521.427578691515,-12176.194791551987,-13.681985,-6.558294,-2.7376115,4.8142743,1.6237314,-2.2028804,-0.3350857,3.7820344,1.8723083,-0.813943,-0.741516,-1.2213562,0.71236396,0.117742926,0.19533701,-0.30100274,0.056117035,0.2785583,1.1194047,0.72710735,0.5847929,0.11482377,-0.03470543,-0.7169955,0.1012044,0.37346643,-0.65729207,-0.05075755,-0.52736944,-0.11376045,7521.427578691515,-12176.194791551987,-32.467787413123716,121.9487131367905
-16672.519710900648,38533.61239584954,0.39835086,0.3045258,-6.70064,-4.495714,-5.449002,-0.27733752,-0.35764548,0.27798244,0.38081294,0.15903682,0.81486654,2.8107343,2.0638447,-0.56318533,1.0534079,0.6261152,-0.18542017,1.1740371,1.8350701,-0.7153596,0.45934823,0.92056024,1.886343,0.632621,-1.1998565,0.012861956,-0.73637205,0.82504404,0.06067638,-0.85087,-16672.519710900648,38533.61239584954,-617.5255430322146,-773.7542735288472
36147.33893411607,61379.12334891582,-5.5721664,3.4647448,-0.16022316,2.058779,1.1999918,4.4403367,1.743173,4.7480574,-2.997158,0.99873424,2.8184822,-0.39585403,-1.4654474,-1.1522185,-0.7749853,0.40329617,0.99863964,-2.2467375,-0.6131421,2.5317218,-1.0721637,-0.7708636,-0.6012454,-0.7765847,-0.9134837,-1.0523,-0.01956487,-0.38074076,-2.2183685,0.5585642,36147.33893411607,61379.12334891582,373.3728521609371,-112.60338983348143
40773.08117446896,33181.8130421116,-11.172523,1.4826981,2.946335,-1.1810874,0.98072195,-0.44424015,-1.4849013,3.1204948,0.15859327,-2.2127943,-0.27376214,-0.33836305,0.590407,1.6308056,-0.5324366,0.35729727,0.86488944,-1.1310316,2.1631606,0.57763714,1.0644369,-0.25031197,-0.736019,0.81468475,-0.0032950782,-0.12815237,0.40600538,-0.4387076,-0.34765637,-0.62426305,40773.08117446896,33181.8130421116,48.74281443013984,-99.8332219429437
-3531.5533724659863,981.5207357672342,6.371644,-8.389357,2.63582,-2.5789933,-2.4842498,-0.8883785,1.5068388,-0.6784357,-2.0004294,-0.22477853,0.04997972,1.699127,0.27675995,-0.12696761,1.0742263,-0.18572879,-1.3547193,0.28331915,0.15744512,-0.9638396,-0.63814974,0.96099013,0.5054362,-0.9820882,-0.9149701,-0.40645242,-1.0533513,-0.44606608,-0.17949444,-0.3135418,-3531.5533724659863,981.5207357672342,85.72694581722634,-529.3813809611697
-8058.640285264762,-1053.6677259459027,6.506763,-6.649725,1.9434849,-1.9824208,-1.389986,-0.6314593,-2.3966324,-2.566331,2.2496278,-2.540529,3.028389,1.4206449,0.2167737,0.26948652,-1.823551,-0.60532147,-0.82078314,2.0643747,0.75309306,-1.1468936,-1.3822286,-0.4184963,1.422629,-0.03399807,-0.58322555,0.65127563,0.2499409,0.056815658,-0.46375975,0.74390095,-8058.640285264762,-1053.6677259459027,268.9366659976469,-217.6202869293471
-7720.163851041786,-1932.839090190436,12.2482,-5.225033,3.7366557,3.865909,0.7152917,-1.1561102,0.21774156,-1.2253765,4.3809414,-1.8339164,2.143818,-1.2308884,-2.357718,1.6708833,-0.9999567,0.18632166,0.23710161,-0.69031423,-2.5729795,-0.036516648,-0.044157855,0.105049476,-1.8758624,2.2342603,-3.2831557,0.63243073,-0.118872955,0.7355174,0.42815623,0.95438516,-7720.163851041786,-1932.839090190436,31.267239592799868,-590.8327064345764
19920.307927142094,54406.57091946137,-1.6663656,3.9193454,-0.9087736,7.381366,-1.1482046,0.40102988,-4.0256457,-2.1032066,0.059919436,1.3336644,-1.3302159,2.1146872,1.4682328,-1.2288967,0.35134202,-0.13670158,-0.0143506285,-0.034216907,-0.8542482,0.17486703,-0.38958004,0.39050648,0.57441694,0.3494754,0.8380115,-1.2995793,0.37612754,0.9824068,-0.47590375,1.6503935,19920.307927142094,54406.57091946137,753.407160921484,14.181761029447909
40342.987277340275,32456.406905803535,-10.026329,1.2686727,3.3322074,-1.277906,-1.1468745,1.7506725,-1.5021743,2.3041701,0.1302031,-1.215223,-0.17538482,0.034322225,-0.4314243,1.2923278,-0.4073335,0.50362146,-0.19250792,-0.77243036,0.058309052,0.8497669,1.3837001,-0.972919,-0.34162852,-0.27483273,-0.5709679,0.3282349,-0.11203165,-0.26831466,-0.43864992,-0.6236989,40342.987277340275,32456.406905803535,206.56745490852066,97.29153467865223
31669.156272190507,55513.169006905344,-8.302821,2.9173453,-2.4027753,0.13307227,0.7882418,3.722445,-0.63209945,0.12727436,-1.5956815,-1.6705067,0.08109646,-0.46742335,-0.5418733,0.98701906,0.033501003,0.9890434,-0.22449046,-0.9105148,0.21363826,0.67476124,0.9110268,-0.4257341,-1.3294811,-0.44865617,-0.8199615,0.5815152,0.36387393,0.43423757,0.18352203,-0.48508385,31669.156272190507,55513.169006905344,892.9680320323705,-59.57726388570836
