,Accession,Chromosome,End,Start,Strand,gene_count_corr,velocity_gamma,velocity_r2,velocity_genes,fit_alpha,fit_beta,fit_gamma,fit_t_,fit_scaling,fit_std_u,fit_std_s,fit_likelihood,fit_u0,fit_s0,fit_pval_steady,fit_steady_u,fit_steady_s,fit_variance,fit_alignment_scaling
Sumo1,ENSMUSG00000026021,1,59670834,59586558,-,0.0432,20.603033,-1.7330083847045898,False,,,,,,,,,,,,,,,
Wdr12,ENSMUSG00000026019,1,60098645,60069785,-,0.0274,0.25370055,0.2248765230178833,True,0.16548824502942255,0.8543264247463593,0.18382301842605636,8.967257848445826,0.7340508972108364,0.08663685619831085,0.17969410121440887,0.22669600306032273,0.0,0.0,0.30107013235947183,0.24036415631894503,0.4985809359892175,0.8385006878720824,2.4277685880783735
Raph1,ENSMUSG00000026014,1,60567104,60482292,-,0.0546,5.4004784,-1.0778460502624512,False,,,,,,,,,,,,,,,
Ino80d,ENSMUSG00000040865,1,63114667,62958418,-,-0.0481,2.6954823,-3.2627482414245605,False,,,,,,,,,,,,,,,
Ndufs1,ENSMUSG00000025968,1,63176833,63143596,-,0.0689,0.6640202,-0.49350249767303467,False,,,,,,,,,,,,,,,
Klf7,ENSMUSG00000025959,1,64122282,64029447,-,-0.1428,1.2727263,-1.005190372467041,False,,,,,,,,,,,,,,,
Mettl21a,ENSMUSG00000025956,1,64617242,64606473,-,0.009,0.43271604,-1.3125498294830322,False,,,,,,,,,,,,,,,
Plekhm3,ENSMUSG00000051344,1,64956824,64785983,-,-0.0257,6.2240644,-2.740976333618164,False,,,,,,,,,,,,,,,
Idh1,ENSMUSG00000025950,1,65186500,65158616,-,0.0008,0.204159,-0.23231863975524902,False,,,,,,,,,,,,,,,
Kansl1l,ENSMUSG00000026004,1,66817562,66719248,-,-0.022,6.6882305,-3.0097804069519043,False,,,,,,,,,,,,,,,
Acadl,ENSMUSG00000026003,1,66863277,66830839,-,0.2298,0.1937016,-0.07084500789642334,False,,,,,,,,,,,,,,,
Lancl1,ENSMUSG00000026000,1,67038872,67000517,-,-0.0089,0.33446476,-0.08824634552001953,False,,,,,,,,,,,,,,,
Ikzf2,ENSMUSG00000025997,1,69687245,69531214,-,-0.0297,2.1511405,0.8148049563169479,True,0.48964896309492617,0.1706418740725124,0.32969984804598057,8.115522395383485,1.295017703175545,0.8736017346382141,0.31874221563339233,0.44620147034668056,0.0,0.0,0.40034353409349155,2.263930702680708,0.792326910244622,0.2645531441173138,2.03634423912594
Bard1,ENSMUSG00000026196,1,71103146,71027498,-,0.1687,1.9679153,0.7917566448450089,True,0.3082507297406221,0.356223165224553,0.458167306101718,6.414691900647122,0.807481974363327,0.22785674035549164,0.12698182463645935,0.37549492124745143,0.0,0.0,0.36997319215593105,0.5480445037457957,0.30368234511015235,0.33173066199454976,1.5644349846134873
Mreg,ENSMUSG00000039395,1,72212307,72159442,-,-0.0106,0.0,0.0,False,,,,,,,,,,,,,,,
Pecr,ENSMUSG00000026189,1,72284314,72259167,-,0.0158,0.17483164,-0.23379755020141602,False,,,,,,,,,,,,,,,
Aamp,ENSMUSG00000006299,1,74284738,74279840,-,-0.0204,0.0537186,-4.026529312133789,False,,,,,,,,,,,,,,,
Usp37,ENSMUSG00000033364,1,74544284,74435511,-,0.0575,3.2988496,0.6053563356399536,True,0.16958495701047197,0.06743795157060346,0.21191303187515226,13.965164216816392,1.8852933239936824,0.6353277564048767,0.15670102834701538,0.28299025412947576,0.0,0.0,0.4200379044275577,2.388521050644679,0.41566371991588125,0.5625434256847787,3.3624266511515395
Zfp142,ENSMUSG00000026135,1,74588246,74565127,-,-0.0118,0.62532693,-0.7236490249633789,False,,,,,,,,,,,,,,,
Rnf25,ENSMUSG00000026171,1,74601397,74593748,-,-0.0325,0.5280244,-0.6121947765350342,False,,,,,,,,,,,,,,,
Nhej1,ENSMUSG00000026162,1,75125200,74967139,-,0.0699,0.8333753,-0.6386744976043701,False,,,,,,,,,,,,,,,
Cnppd1,ENSMUSG00000033159,1,75142711,75134554,-,-0.0577,0.16995004,-2.0358073711395264,False,,,,,,,,,,,,,,,
Atg9a,ENSMUSG00000033124,1,75192196,75180860,-,-0.0469,0.44058603,-0.3171992301940918,False,,,,,,,,,,,,,,,
Tuba4a,ENSMUSG00000026202,1,75219865,75214228,-,0.1993,0.029872378,-0.36843597888946533,False,,,,,,,,,,,,,,,
Dnpep,ENSMUSG00000026209,1,75317990,75307896,-,0.0488,0.13631487,-2.07167649269104,False,,,,,,,,,,,,,,,
Farsb,ENSMUSG00000026245,1,78488897,78417975,-,0.0844,0.9770075,-0.2698519229888916,False,,,,,,,,,,,,,,,
Ap1s3,ENSMUSG00000054702,1,79671972,79606876,-,0.0606,2.9902163,-1.0288279056549072,False,,,,,,,,,,,,,,,
Wdfy1,ENSMUSG00000073643,1,79776143,79702262,-,-0.0818,0.7607427,-1.300100326538086,False,,,,,,,,,,,,,,,
Serpine2,ENSMUSG00000026249,1,79861180,79794197,-,0.0564,0.116413996,0.1599249243736267,True,0.11614308812319339,2.7945673472167454,0.23773807936588473,6.94245325667131,0.25178375501185657,0.011692965403199196,0.08045817911624908,0.209121588234158,0.0,0.0,0.14043034383149927,0.03640122977135814,0.24999205153114323,0.9671039210161471,2.462243257273019
Cul3,ENSMUSG00000004364,1,80340480,80264923,-,0.0308,1.5971718,-0.7037394046783447,False,,,,,,,,,,,,,,,
Dock10,ENSMUSG00000038608,1,80758527,80501073,-,-0.0708,17.155947,-0.8945488929748535,False,,,,,,,,,,,,,,,
Trip12,ENSMUSG00000026219,1,84840516,84721189,-,-0.0368,1.8907864,-0.9536218643188477,False,,,,,,,,,,,,,,,
Sp110,ENSMUSG00000070034,1,85598817,85576899,-,-0.1564,0.18402109,-1.161722183227539,False,,,,,,,,,,,,,,,
A630001G21Rik,ENSMUSG00000052760,1,85778643,85717083,-,-0.0502,0.91375387,0.3871821165084839,True,0.331780854351805,0.37307340972678826,0.3574004147431933,16.1317072468635,0.48150022476911547,0.19982990622520447,0.19609467685222626,0.30728153464152586,0.0,0.0,0.22057010133855598,0.7323814355881023,0.7300858592678761,0.6110248869666569,2.6303347479227246
Gpr55,ENSMUSG00000049608,1,85961007,85938318,-,-0.0092,0.6410208,-0.02051997184753418,False,,,,,,,,,,,,,,,
Ncl,ENSMUSG00000026234,1,86359400,86344719,-,0.3456,0.044956785,-1.7718043327331543,False,,,,,,,,,,,,,,,
Pde6d,ENSMUSG00000026239,1,86582629,86542994,-,-0.0156,2.8870995,-1.4340288639068604,False,,,,,,,,,,,,,,,
Usp40,ENSMUSG00000005501,1,88008551,87945119,-,-0.0333,2.248435,-0.5456197261810303,False,,,,,,,,,,,,,,,
Hjurp,ENSMUSG00000044783,1,88277633,88262471,-,0.0629,0.2592553,0.31198054552078247,True,0.2668726377824746,1.0734189844859938,0.4599125282518891,9.54569787736707,0.21845274344086646,0.06348056346178055,0.13512516021728516,0.27855083332704167,0.0,0.0,0.4174411838305372,0.1939708667432041,0.35691070143968384,0.7119879548110865,1.9142499437867415
Arl4c,ENSMUSG00000049866,1,88702221,88673125,-,-0.0968,0.25993675,-1.4721288681030273,False,,,,,,,,,,,,,,,
Ilkap,ENSMUSG00000026309,1,91398815,91373861,-,0.1238,0.470776,-1.1112442016601562,False,,,,,,,,,,,,,,,
Hdac4,ENSMUSG00000026313,1,92195699,91928779,-,-0.0913,2.9424896,-1.2014305591583252,False,,,,,,,,,,,,,,,
Ndufa10,ENSMUSG00000026260,1,92473860,92439010,-,0.1287,0.16273667,-1.120490550994873,False,,,,,,,,,,,,,,,
Cops9,ENSMUSG00000073616,1,92641985,92637145,-,0.0781,0.025526445,-5.218644142150879,False,,,,,,,,,,,,,,,
Mterf4,ENSMUSG00000026273,1,93305915,93299211,-,0.003,0.18807954,-0.7716821432113647,False,,,,,,,,,,,,,,,
Pask,ENSMUSG00000026274,1,93343482,93308770,-,0.0895,1.0700927,0.5061700344085693,True,0.04892971583513104,0.2964631188694825,0.2189861190301178,7.809624062933065,2.2879163324832916,0.06741058081388474,0.04566880315542221,0.18408673080504137,0.0,0.0,0.05316050714376013,0.17025174305764212,0.11098811844492268,0.7421348076029666,2.2851824834707672
Hdlbp,ENSMUSG00000034088,1,93478815,93405940,-,0.2369,0.35658014,0.060343801975250244,True,0.25212428093633293,0.6255768590400097,0.24250957762366518,14.881544368559856,0.24456631243228913,0.10931874066591263,0.20114557445049286,0.22107627394063029,0.0,0.0,0.22501982001362525,0.3563639549457749,0.8293658577162644,1.1446531511348101,3.0883357042198396
Stk25,ENSMUSG00000026277,1,93658659,93619751,-,-0.0315,0.19413416,-1.2074811458587646,False,,,,,,,,,,,,,,,
Thap4,ENSMUSG00000026279,1,93754864,93701935,-,0.0178,0.55509657,-0.5183799266815186,False,,,,,,,,,,,,,,,
Dtymk,ENSMUSG00000026281,1,93801934,93792576,-,0.1976,0.439968,0.3037864565849304,True,0.21727147156442894,0.3511851213549951,0.18604284815499936,31.32638946221127,0.2866459245979786,0.16213874518871307,0.2672654688358307,0.34702732515360724,0.0,0.0,0.4492923938492344,0.45168447249657434,0.8520545096232974,0.4663844944619402,4.470237879666918
Pdcd1,ENSMUSG00000026285,1,94052553,94038305,-,0.1159,0.44883552,-0.15084481239318848,False,,,,,,,,,,,,,,,
St8sia4,ENSMUSG00000040710,1,95667571,95587682,-,-0.0566,1.3072371,-0.9935740232467651,False,,,,,,,,,,,,,,,
D1Ertd622e,ENSMUSG00000044768,1,97662074,97606318,-,-0.0049,0.37906116,-0.37500500679016113,False,,,,,,,,,,,,,,,
Ppip5k2,ENSMUSG00000040648,1,97770411,97706048,-,0.0158,1.2180399,-0.3968355655670166,False,,,,,,,,,,,,,,,
Pam,ENSMUSG00000026335,1,98095646,97795114,-,-0.0168,4.2115855,-3.091390609741211,False,,,,,,,,,,,,,,,
Pign,ENSMUSG00000056536,1,105663677,105518422,-,-0.0193,4.4810977,-3.4545955657958984,False,,,,,,,,,,,,,,,
Bcl2,ENSMUSG00000057329,1,106714274,106538178,-,-0.167,2.8445637,0.37962645292282104,True,0.539078524400397,0.07444278281798285,0.20894816405442815,11.055775764336671,1.9195614409446715,1.8032485246658325,0.44386959075927734,0.2476590303221872,0.0,0.0,0.4474187249516927,5.823811144490372,1.3965220307481698,0.7690454732271425,3.227838238413501
Kdsr,ENSMUSG00000009905,1,106759727,106720459,-,-0.0828,0.7542798,-1.3583786487579346,False,,,,,,,,,,,,,,,
Vps4b,ENSMUSG00000009907,1,106796728,106764071,-,-0.0084,2.2164397,-0.6571745872497559,False,,,,,,,,,,,,,,,
Tsn,ENSMUSG00000026374,1,118311739,118294778,-,0.2497,0.079065956,-1.1791253089904785,False,,,,,,,,,,,,,,,
Ptpn4,ENSMUSG00000026384,1,119837613,119652467,-,-0.0821,3.2551615,-0.8397160768508911,False,,,,,,,,,,,,,,,
Dbi,ENSMUSG00000026385,1,120121078,120113280,-,0.3636,0.0064356714,-0.6197167634963989,False,,,,,,,,,,,,,,,
Insig2,ENSMUSG00000003721,1,121332589,121304353,-,-0.0075,0.5372681,-0.07992982864379883,False,,,,,,,,,,,,,,,
Ddx18,ENSMUSG00000001674,1,121567989,121553835,-,0.0742,0.2062581,-0.4939298629760742,False,,,,,,,,,,,,,,,
Actr3,ENSMUSG00000026341,1,125435727,125392905,-,0.2331,0.31389174,-2.3063836097717285,False,,,,,,,,,,,,,,,
Tmem163,ENSMUSG00000026347,1,127679548,127486546,-,0.0301,13.009585,0.8467577248811722,True,0.20019193077891026,0.010335376146145539,0.11310407681387606,25.14275739472844,18.69324879116482,7.678651332855225,0.4632588326931,0.6618299383411208,0.0,0.0,0.42822620778601833,18.04370860344723,1.0620651413076398,0.1300366293094602,5.837305992939512
Zranb3,ENSMUSG00000036086,1,128103047,127954184,-,0.0442,9.201909,0.10894608497619629,True,0.021600716906964006,0.036863563932121444,0.20133777812233022,8.510811723100655,16.0679828286171,0.23955897986888885,0.018872421234846115,0.23843425755340472,0.0,0.0,0.12212929204270162,0.551255356001043,0.057762544602155685,0.9317115422439487,2.1370655764169793
Mcm6,ENSMUSG00000026355,1,128359664,128331590,-,0.4204,0.37223354,0.7504732757806778,True,2.2947826218009735,1.317411727020355,0.46351102743558453,10.845177577717129,0.1830636973679066,0.4852082431316376,1.2324771881103516,0.3860767451174046,0.0,0.0,0.4880809736548438,1.477368735043175,4.361860961235803,0.37821456957060073,1.8612369403595086
Dars,ENSMUSG00000026356,1,128417368,128363707,-,0.1538,0.5783942,-0.37085938453674316,False,,,,,,,,,,,,,,,
Cxcr4,ENSMUSG00000045382,1,128592293,128588199,-,-0.0379,0.04677972,-0.3206557035446167,False,,,,,,,,,,,,,,,
Cd55,ENSMUSG00000026399,1,130462744,130439027,-,-0.1072,0.39605215,-0.2726106643676758,False,,,,,,,,,,,,,,,
Mapkapk2,ENSMUSG00000016528,1,131097826,131053700,-,0.0171,1.3489031,-1.0977451801300049,False,,,,,,,,,,,,,,,
Dyrk3,ENSMUSG00000016526,1,131138340,131127455,-,0.0868,0.42208537,-0.1536647081375122,False,,,,,,,,,,,,,,,
Rassf5,ENSMUSG00000026430,1,131245258,131176410,-,-0.0733,0.06414666,-1.3344769477844238,False,,,,,,,,,,,,,,,
Ikbke,ENSMUSG00000042349,1,131279606,131254343,-,-0.1157,0.5616194,0.2859383821487427,True,0.3121072678746337,0.6690513056737345,0.5004835689087627,12.735711502724246,0.37930829867720606,0.11419586092233658,0.14225247502326965,0.2587650077330749,0.0,0.0,0.40779386940820433,0.36780704062537634,0.4444787305105349,0.7987456896192902,1.7732123471746029
Srgap2,ENSMUSG00000026425,1,131527352,131285251,-,-0.0434,5.5043964,-0.860520601272583,False,,,,,,,,,,,,,,,
Mdm4,ENSMUSG00000054387,1,133030561,132959484,-,-0.0384,4.226784,-3.2028684616088867,False,,,,,,,,,,,,,,,
Snrpe,ENSMUSG00000090553,1,133610291,133603871,-,0.3906,0.03743696,-2.7084403038024902,False,,,,,,,,,,,,,,,
Lax1,ENSMUSG00000051998,1,133690108,133679091,-,-0.0931,0.68134236,0.5500891804695129,True,0.5521834350284057,0.4307962621778659,0.3269064418980817,14.88073542503039,0.42896076053380966,0.334279865026474,0.3623644709587097,0.3483903055567317,0.0,0.0,0.37023844447625165,1.0691360578512057,1.211342812612139,0.4615005717120755,2.429047038705111
Atp2b4,ENSMUSG00000026463,1,133801041,133699457,-,-0.0304,0.756393,0.6116363704204559,True,0.46145163767285485,0.44021500098085237,0.37712411955069414,11.45221057081793,0.4363355009257794,0.2975611388683319,0.3222236931324005,0.41043067973319214,0.0,0.0,0.42079207095701865,0.7363861721933647,0.8858818580749733,0.3030769179520322,2.342756366644323
Btg2,ENSMUSG00000020423,1,134079120,134075170,-,-0.2306,0.06161352,-0.18629956245422363,False,,,,,,,,,,,,,,,
Tmem183a,ENSMUSG00000042305,1,134361979,134346097,-,0.0697,0.52287686,-0.5934836864471436,False,,,,,,,,,,,,,,,
Ppp1r12b,ENSMUSG00000073557,1,134955942,134754658,-,-0.0325,7.6629224,-4.459120273590088,False,,,,,,,,,,,,,,,
Rnpep,ENSMUSG00000041926,1,135284084,135262712,-,0.2034,0.44867384,-1.7864465713500977,False,,,,,,,,,,,,,,,
Timm17a,ENSMUSG00000062580,1,135313778,135295213,-,0.1671,0.127693,-0.4951974153518677,False,,,,,,,,,,,,,,,
Ipo9,ENSMUSG00000041879,1,135430499,135382312,-,0.0589,1.9150678,-0.29989707469940186,False,,,,,,,,,,,,,,,
Camsap2,ENSMUSG00000041570,1,136346104,136268123,-,-0.0506,2.2836828,-0.45623111724853516,False,,,,,,,,,,,,,,,
Ptprc,ENSMUSG00000026395,1,138175708,138062861,-,-0.1792,1.3104368,-0.8630950450897217,False,,,,,,,,,,,,,,,
Nek7,ENSMUSG00000026393,1,138620141,138482875,-,-0.0163,2.2366416,-0.17091619968414307,False,,,,,,,,,,,,,,,
2310009B15Rik,ENSMUSG00000079283,1,138856852,138851983,-,0.0117,0.2372344,-1.9909451007843018,False,,,,,,,,,,,,,,,
Cdc73,ENSMUSG00000026361,1,143702893,143598800,-,-0.0132,2.4207268,-0.6265363693237305,False,,,,,,,,,,,,,,,
Ro60,ENSMUSG00000018199,1,143777068,143750790,-,-0.0392,0.46147612,-0.34652626514434814,False,,,,,,,,,,,,,,,
Rgs2,ENSMUSG00000026360,1,144004161,143999338,-,-0.0856,0.1346527,-0.5310965776443481,False,,,,,,,,,,,,,,,
Rgs1,ENSMUSG00000026358,1,144249242,144242296,-,0.0133,0.11868904,-1.278993844985962,False,,,,,,,,,,,,,,,
Odr4,ENSMUSG00000006010,1,150393080,150361305,-,0.0275,0.35925877,-0.8892824649810791,False,,,,,,,,,,,,,,,
Swt1,ENSMUSG00000052748,1,151428455,151367699,-,-0.0426,1.3382822,-1.3189566135406494,False,,,,,,,,,,,,,,,
Rnf2,ENSMUSG00000026484,1,151500955,151458004,-,0.0044,4.3706117,-3.677985668182373,False,,,,,,,,,,,,,,,
