UniqueCount	AmbigCount
0	0
3	374
4	0
17	1333
0	847
0	799
0	847
0	799
0	847
0	799
0	7
0	0
0	0
0	847
0	0
59	1078
4	1176
0	1105
0	603
0	364
5	80
0	286
12	72
0	169
0	358
28	1243
0	597
130	2118
7	2161
0	1946
9	73
0	89
7	7
0	14
0	88
0	0
4	54
0	0
0	0
7874	7123
0	7123
6137	73
2019	9582
18	9582
10109	8149
79	43
1	29
0	26
208	42
107	0
0	0
0	0
0	0
0	0
0	0
43	0
1	0
0	0
0	0
0	0
0	0
0	1
0	1
0	0
1	0
0	0
0	0
0	0
2	0
6	0
0	0
0	4
0	4
0	0
0	0
1	6
1	6
0	0
0	0
0	0
0	0
0	0
1	0
4	12
0	12
110	608
57	608
48	0
0	0
0	0
0	0
0	2
0	0
0	0
0	0
0	0
0	1
0	1
0	0
0	0
1	0
4	6
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
1	0
0	0
0	0
0	2
0	2
0	0
0	0
0	0
0	0
0	0
0	3
0	3
0	2
0	1
0	0
0	0
0	0
0	0
0	0
0	0
1	3
0	0
0	0
0	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3	2
0	0
0	0
0	0
0	0
0	0
4	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
4	0
0	0
0	0
0	4
0	4
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	4
0	0
0	0
0	0
1	4
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	1
0	1
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	2
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	1
0	1
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	6
0	6
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	2
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
17	0
24	0
12	0
19	0
9	0
20	0
9	0
20	0
19	0
29	0
32	0
42	0
26	0
26	0
15	0
27	0
35	0
26	0
32	0
16	0
35	0
15	0
21	0
29	0
35	0
3	0
14	0
37	0
28	0
95	0
50	0
0	28
3	28
31	0
0	16
9	16
33	0
26	0
21	0
16	0
5	23
0	23
7	99
0	99
32	0
20	0
27	0
42	0
20	0
33	0
19	0
19	0
27	0
17	0
44	0
27	0
15	0
175	0
140	0
0	59
35	59
51	0
58	0
69	0
25	24
0	24
93	0
29	0
34	0
42	0
19	0
47	0
2	0
0	0
2	0
0	0
4936	11
42	0
1684	34
857	380
1	106
19	1302
4	24831
21	5401
304	2
2	15130
41392	39758
1214	7
5386	0
6	0
0	0
0	4
0	5
5	82
0	0
0	0
3	0
0	0
1	169
1	323
0	0
15	23
0	0
0	0
43	2032
1	2
0	195
0	0
0	2
0	6
0	0
0	0
1	0
0	0
0	0
12	113
18	554
0	16
6	4
0	0
445	20
5	218
0	0
0	0
0	0
87	964
26	964
2	0
0	0
0	1
1	5
83	2082
0	5
0	0
0	2
5	5
110	539
0	0
0	0
0	1
30	2218
0	22
0	11
0	0
0	5
0	0
0	0
369	0
0	0
0	0
0	0
0	0
607	0
0	0
39	999
0	0
0	0
4	610
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
86	0
0	260
3	241
0	503
0	4
0	22
0	4
1	0
0	0
0	0
6	13
0	0
0	0
0	0
1493	0
1	38
0	0
0	0
9	0
5	2061
0	0
0	36
11	0
0	0
0	0
0	0
4	663
0	0
0	0
0	0
0	0
11	1409
0	0
0	0
0	10
4	0
0	774
1	7
0	0
0	2812
0	0
0	0
0	0
0	0
0	0
4	15
0	0
0	0
0	0
0	0
4	19
0	0
0	0
0	0
38	2230
0	0
3	0
0	0
4	10
8	661
2	129
0	178
8	185
0	120
0	261
4	509
0	201
0	163
0	2
0	0
0	0
0	0
0	0
0	466
0	0
12	15
1	0
13	0
1113	0
11	0
0	6
1	0
9	1
0	0
0	0
21	0
3	69
6	0
0	0
17	81
1	81
7	0
0	0
1	485
9	6
0	0
0	195
0	0
4	0
0	0
81	1419
0	3
5	805
0	0
3	0
0	4
0	0
0	0
283	5
0	0
4	177
0	717
0	0
0	0
8	390
0	0
42	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
8	315
6	282
51	913
0	0
0	0
0	4
533	1016
58	194
32	284
32	601
0	263
0	596
7	1002
0	181
40	676
7	247
0	0
0	0
0	0
0	0
0	0
0	0
1	1
0	0
0	0
0	0
0	1
0	1
0	17
5	17
6	17
13	2
0	0
0	0
0	0
0	0
0	0
0	27
5	177
0	622
0	593
2	174
0	304
9	571
0	117
0	106
12	3
68	427
0	36
16	97
2	40
0	40
0	601
6	170
0	647
0	108
0	210
0	650
64	189
0	159
34	0
50	4966
0	2870
0	4964
1	341
0	230
0	322
6	4109
52	4154
0	2991
0	2872
41	3189
3	1670
0	1723
18	66
15	76
0	1893
277	1065
2	216
10	3
985	51
360	40
1	2
0	0
0	0
1	100
3	17
0	1
6	0
1	0
0	0
0	0
60	10
977	58
0	0
0	0
0	1
0	1
0	1
0	1
0	42
0	42
0	42
0	42
115	2744
3	848
62	2150
90	2133
9	177
13	731
3	30
2	377
16	54
0	0
50	3458
1	3461
0	3261
0	1195
0	416
4	736
3	886
0	871
1	493
20	687
151	303
1	0
0	5
11	5
0	3410
4118	13432
3	5115
51	3029
68	61
2	61
1	0
0	0
1	16
0	16
0	16
1	0
0	0
0	2
20	57
0	0
0	0
0	70
930	141
0	68
32	3
0	28
4	57
0	28
0	28
2	28
0	74
622	231
2	79
0	190
10	253
102	806
42	646
5	41
8	322
2	5
0	0
0	0
0	0
0	2
33	331
0	2
0	38
0	56
0	61
0	54
0	36
0	0
0	12
0	25
0	10
0	0
2	8
11	2
0	0
26	287
0	9
14	17
0	30
3	272
0	214
0	67
0	163
0	163
0	163
0	361
0	18
13	232
0	0
6	525
0	4
0	4
0	0
0	361
0	563
112	692
1	672
0	1
0	1
0	0
1	0
0	161
0	161
0	0
0	0
0	0
0	0
0	0
37	1375
0	0
0	161
0	754
1	1266
14	179
0	3099
1	1013
0	1783
0	3270
107	319
32	3182
200	2391
18	2916
3	866
199	853
3	664
11	363
64	1712
13	86
0	649
0	3268
0	3415
41	362
1	361
6	12
11	42
0	42
0	6
0	107
0	60
1	6
0	118
0	120
0	94
1	118
0	119
0	120
1	7
0	121
0	78
0	90
119	65
0	41
3	29
796	264
4	212
31	196
2	84
1257	538
0	538
0	0
0	0
0	0
0	0
6	0
28	3975
9306	4253
0	1372
0	1447
24	227
348	1340
16	81
297	348
0	42
0	307
5	42
1	108
0	118
57	86
9	60
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
9	1921
16	2716
13	4084
466	3885
8	3869
4	2412
81	1460
0	2931
0	0
0	0
0	777
0	138
9	580
2	844
0	846
141	27
13	12
2	12
0	0
0	411
10	390
0	291
5	311
0	410
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	0
0	0
9	13
35	67
0	424
5	377
0	478
0	496
0	531
0	486
130	46
2	340
2	99
0	447
3	58
6	16
0	100
11	172
0	180
0	95
2	570
21	2959
118	3598
219	1636
3	1437
18	834
0	558
2	308
71	447
564	1547
61	1547
35	67
0	0
0	0
447	1805
3	478
1	224
23	1497
2	289
48	658
30	321
14	66
43	118
5	118
5	64
0	0
0	0
0	0
0	0
87	743
1	743
0	336
0	210
0	58
5	1
101	41
0	0
0	0
0	0
24	1420
3	100
0	171
0	124
3	90
6	15
3	0
1	0
0	0
0	2
0	2
43	862
1	862
5	173
4	104
11	33
2	208
8	32
0	0
0	32
1	54
818	361
3	159
0	38
9	72
1	72
0	71
0	230
3	1
8	230
0	34
0	195
0	75
3	0
0	0
2	14
0	0
0	14
0	0
0	0
0	36
11	36
0	32
0	1
0	2
8	57
0	7
0	1
0	10
0	1
0	3
0	2
0	0
0	10
0	0
0	0
0	0
0	0
0	0
0	8
0	2
0	8
0	2
0	3
7	54
18	11
3	129
3	65
0	120
9	33
49	173
0	88
0	0
0	0
0	0
0	232
24	381
0	227
12	164
3	313
2	231
9	232
5	130
59	1241
0	36
2	33
0	219
0	272
0	217
27	190
3	207
1	122
0	0
44	331
0	0
544	1519
0	1479
1	91
35	684
0	115
0	641
71	226
27	416
1	641
0	4
2	119
0	0
0	6
3	6
0	0
0	17
0	14
9	16
0	23
0	21
0	0
0	0
0	0
0	0
0	140
0	140
0	140
0	0
0	0
0	378
1	373
13	377
0	163
0	161
13	26
0	61
1	76
7	182
10	1
0	0
0	0
0	0
4	184
1	4
2	72
0	2
0	0
0	0
0	28
2	20
4	18
364	168
0	168
50	56
7	0
0	2
0	2
0	2
468	0
0	0
0	0
0	0
0	0
0	0
0	0
2	1
566	646
16	628
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
1	1
0	0
0	0
0	0
0	4
786	601
4	65
0	589
1	175
45	8077
24	6546
135	7045
0	6405
9	6343
0	3954
5	5083
0	3034
0	36
0	28
0	32
0	33
6	4
4	2
3	29
0	8
0	6
1	0
0	0
0	1878
125	2101
6	1493
44	1372
0	835
41	1271
3	423
23	23
0	509
6	535
10	532
14	531
1	499
0	284
3	113
7	48
0	85
12	43
31	5415
0	5291
1	5007
0	5131
1	608
18	149
46	777
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
5	33
0	0
59	350
0	0
0	0
0	0
0	7
0	482
1	542
27	699
1	491
0	444
3	374
6	73
0	79
0	113
2	37
2	84
0	52
0	314
5	6
2	599
2	20
16	131
0	619
4	598
3	13
0	599
491	934
0	762
4	222
153	1772
0	153
162	1309
0	9
0	792
0	792
0	792
0	1
0	1
0	0
0	4
0	4
0	1
0	3
0	7
1	7
0	2
0	28
0	29
0	19
0	20
0	2
0	1
16	27
0	0
1214	774
13	93
1	681
4	6
0	0
0	0
0	0
0	0
0	0
0	31
0	0
0	0
0	0
475	4
10	4
31	741
0	0
0	0
4	197
64	2473
11	8
17	598
0	0
1	154
2523	674
12	75
11	124
33	139
2	229
5	90
0	154
8	440
3	487
194	475
0	98
0	85
0	36
0	27
0	11
1	0
0	6685
8	212
0	135
3	203
0	92
0	76
3	199
0	95
0	98
1	1112
264	2405
0	893
0	831
0	1005
0	0
0	0
0	3
0	2
0	2
0	0
0	0
1	116
0	190
0	190
3	143
0	41
0	0
0	41
0	0
0	0
0	1
0	0
0	0
0	1
0	41
0	1
0	1
0	41
0	0
29	417
0	0
1	519
0	772
3	756
0	843
0	824
0	770
0	770
0	420
55	534
0	179
7	241
0	125
0	188
7	49
0	80
0	98
3	48
0	771
0	573
132	1074
47	1809
3	556
74	6872
1342	7371
1	858
29	1176
23	2217
5	2127
3	1835
36	445
5	350
0	67
18	0
0	0
0	0
1	0
3	0
0	0
0	1016
11	437
0	1023
0	0
0	138
20	235
237	684
0	163
4	344
18	205
8	229
6	719
0	167
0	80
0	0
0	1385
0	1387
0	0
169	982
2	805
2	330
4	205
1	240
0	206
1	177
5	78
0	12
41	83
0	0
0	0
0	0
0	0
367	0
13	4
9	11
0	0
0	0
0	0
0	0
285	2451
59	2182
0	0
0	0
0	6
6	348
6685	1672
36	1062
125	71
10	539
11	239
0	5
0	5
0	5
0	1
0	1
0	0
0	0
0	0
0	49
5	49
0	19
0	138
0	135
0	31
0	28
0	2
10	108
0	0
1	0
0	0
0	25
0	26
0	1
0	1
0	1
0	0
0	25
13	786
0	172
0	243
60	691
0	548
9	209
13	120
0	0
0	0
0	0
0	0
0	0
0	38
0	0
2	38
0	5
0	0
2	5
0	163
0	97
0	3
2	3
0	3
0	8
0	7
35	1320
0	6
0	163
375	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
12	270
1021	762
0	73
3	80
8	70
0	774
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3	1674
1	1793
0	2045
17	2146
0	2156
0	2092
0	177
3	185
0	177
0	177
0	177
0	177
0	47
0	47
0	47
43	86
1	1201
0	36
127	524
88	189
164	143
13	66
1	455
0	131
46	9
0	345
2063	3259
8	3259
104	112
0	280
1	71
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	992
0	998
4	881
25	945
0	1443
22	2502
1	655
6	1045
20	428
18	1264
7	27
11	220
0	169
6	30
6	180
0	36
2	9
0	0
0	0
589	1632
4	231
1	0
3	710
31	733
21	649
2	653
0	15
40	140
12	273
9	18
3	117
2	23
942	165
0	151
151	170
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
3	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
127	24
0	4
0	11
0	10
0	3
481	1516
14	1326
0	410
7	530
0	518
1	441
0	267
0	457
0	74
12	149
34	2677
31	2254
5	122
13	154
34	2646
0	1
0	1
0	0
0	1
0	0
0	1
37	1540
69	557
16	1091
16	1409
16	88
21	6
0	0
0	0
45	253
0	227
0	150
0	150
0	151
0	151
0	150
0	151
0	150
0	151
0	136
6	12
1	3
0	148
0	0
0	1
0	1
0	0
0	0
0	0
0	0
0	0
15	55
0	30
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	4
0	4
10	2
0	34
5	40
4	1
0	1466
0	1466
0	3
10	3
0	0
0	0
0	0
0	146
0	143
0	146
92	0
14	26
7	14
1	14
0	14
0	26
0	171
0	174
0	126
21	52
10	53
10	60
0	2
0	2
0	0
0	0
0	0
0	1
0	1
0	1
0	1
3	2
0	2
214	0
0	1
0	1
0	1
0	0
0	0
0	0
0	0
0	0
1	0
6713	1579
223	1577
0	272
8	137
6	249
0	23
1	0
25	43
0	13
0	245
0	0
0	0
66	252
4	59
3	47
0	10
0	82
6	7
7	51
0	107
5	2
1	44
59	498
5	49
1	50
0	4
0	0
0	0
2862	0
14	615
49	704
22	669
0	550
51	187
21	49
0	7
0	9
0	11
0	1
0	3
0	5
0	2
0	5
0	0
0	0
0	0
0	0
0	0
0	0
0	0
82	127
90	247
48	99
4	23
0	239
456	175
21	175
0	98
0	98
0	98
0	98
90	62
3	61
8	20
0	28
7	27
0	3208
0	3107
0	2002
470	2370
0	705
479	898
0	423
0	3234
0	3291
1	9
0	9
0	8
0	1072
0	9
68	565
0	1072
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3	5
15	124
0	0
0	0
0	0
0	0
12	1693
0	1475
51	201
2	1602
1	294
69	1157
0	89
6	1278
76	1929
148	193
0	180
0	13
76	1
1	1
0	0
0	0
0	0
8	319
0	101
3	58
0	338
6	332
3	238
0	191
0	61
188	5578
0	1603
0	5578
0	0
76	153
0	80
11	139
17	146
4	40
76	6042
69	1974
0	520
89	144
19	610
63	3667
2	287
338	1681
0	169
128	476
22	92
4	151
46	191
18	283
37	104
50	40
4	39
73	19
2	100
10	100
358	2017
229	2438
80	537
13	333
4	425
4	174
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
12	0
187	60
5	60
307	87
0	7
0	42
0	42
0	81
0	0
0	0
269	1389
51	1389
0	0
0	0
0	942
8	1420
0	0
0	0
0	0
0	0
0	0
4	122
0	23
1	111
1	0
1	14
22	134
1	134
0	9
764	68
11	65
4	43
103	363
6	348
1	117
13	60
40	59
8	180
9	15
0	4
7	19
2	115
0	79
5	23
60	2252
16	851
0	1953
113	1632
0	1903
55	366
0	1948
0	2046
1	2061
10	61
0	310
38	169
0	258
0	254
1	256
129	367
5	101
267	1095
0	131
0	0
0	19
2	219
0	201
2	15
0	0
57	615
0	291
0	253
0	530
1	62
15	310
0	25
0	25
0	25
0	0
0	0
0	0
0	0
4	2
0	0
0	0
1	1596
0	1645
0	52
0	1373
1	70
73	22
5	85
22	150
0	391
62	250
28	397
37	212
4	122
15	166
0	191
33	254
1	214
132	2819
908	2720
16	2708
1	358
1	1150
0	112
302	1748
2	331
0	235
0	362
0	87
0	510
709	1925
9	226
5	1532
346	784
0	118
145	752
112	39
0	20
3	190
7	230
71	961
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	49
0	50
36	163
1230	18059
227	613
59	17076
16	5861
0	424
40	597
26	494
60	778
0	0
0	3
0	3
0	0
0	2
0	0
0	0
0	0
35	28
2	2568
0	1252
0	19
0	24
0	95
0	53
0	32
0	5
0	1307
0	106
0	446
0	346
0	334
2	1232
0	132
0	1929
0	255
0	510
0	354
0	1045
0	977
0	1017
0	563
0	979
1	799
84	520
9	382
0	2284
0	2314
0	2231
0	2
0	0
0	0
0	2
0	0
0	1
0	0
0	189
0	189
0	0
1	0
0	0
0	0
0	0
6	22
0	0
0	0
0	0
0	0
0	0
0	0
0	189
0	0
1	10
0	0
0	0
1	1
225	290
0	287
12	58
9	115
8	215
0	158
0	115
26	73
0	0
248	1237
651	1664
0	239
0	1140
90	125
117	209
0	164
7	3760
240	3683
10	3222
1	2777
6	243
12	285
28	226
0	0
0	0
0	0
0	0
0	0
0	0
8	3
1	3
0	0
443	1394
78	1047
11	253
5	476
1	149
0	519
0	529
19	616
0	616
58	1008
0	1
0	1
0	0
16	65
0	0
0	0
1773	2530
45	2105
1	300
12	150
5	12
1	613
3	747
110	2316
12	2217
2	1451
0	262
0	361
9	324
0	6
5	25
0	1
0	0
0	6
0	2
0	420
42	617
2	259
3	630
8	315
10	162
6	277
3	65
4	64
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
5	461
0	451
0	440
0	84
11	11
4	50
1	60
1	8
0	238
0	6
0	239
0	241
0	6
0	6
0	4
1	7
0	6
2	1
0	6
0	1472
125	901
0	933
3	489
4	1416
0	241
58	1799
2	168
9	162
0	24
0	30
14	30
8	30
9	28
7	6
109	606
0	436
1	592
6	431
8	379
124	87
0	116
16	537
292	75
1	50
4	26
1	0
0	305
0	59
0	265
0	47
1	170
0	75
0	16
1	22
47	81
116	47
0	27
41	4901
276	5601
70	1612
38	7
0	337
3	1182
2	178
2	149
2	281
0	121
0	169
149	516
142	114
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
501	628
0	488
0	429
12	113
13	81
1	0
0	0
1	1239
0	1208
36	934
14	46
4	98
0	143
19	30
4	118
18	104
0	0
0	0
0	0
0	11
1	11
1	11
0	1
0	681
0	666
10	26
1	652
1	156
17	76
4	40
17	1371
0	0
0	0
21	976
245	2408
19	234
0	60
0	84
5	72
92	467
5	148
7	284
0	167
2	152
17	95
0	47
2	67
16	167
26	11
0	165
195	147
38	415
4	119
5	82
0	4
0	2
0	0
1	7
0	15
0	9
0	17
468	124
35	124
0	0
0	0
1	7
0	1
0	0
0	6
6	2865
3	2866
114	2832
101	558
2	205
9	29
0	0
0	0
0	0
0	0
0	0
0	0
0	0
84	665
0	22
0	22
0	14
2	4
1	1
8	70
0	1
0	0
0	0
0	0
0	0
0	0
0	1245
0	1255
0	0
0	0
1023	0
19	625
0	0
0	0
0	0
0	0
0	0
178	580
95	1061
0	1031
0	1088
0	619
7	136
0	2
0	2
0	0
0	0
0	0
26	32
0	0
0	0
0	0
0	0
0	45
346	92
4	70
0	0
0	0
12	175
0	0
0	349
0	0
0	349
0	0
0	1
0	1
14	310
22	362
0	294
15	669
0	306
3	275
25	266
0	120
4	6
2	32
0	54
1	63
0	40
94	548
1	548
0	0
0	0
0	0
0	0
0	23
0	23
0	0
0	31
0	30
0	27
0	27
0	12
0	1
0	32
4	801
1	809
13	819
135	793
0	393
53	18
53	79
0	0
0	0
0	0
773	2605
125	2168
13	2745
116	452
1068	1770
52	352
0	431
383	492
1	313
0	0
0	0
0	0
50	1232
23	1202
0	555
27	214
7	146
16	615
1	216
0	443
1	218
0	389
0	389
0	389
0	0
0	28
0	28
0	0
0	0
0	239
1	239
1	5
0	3
0	3
0	3
0	5
1	10
0	2
0	0
0	0
0	0
0	0
0	0
0	2
0	0
0	3
0	40
16	92
0	0
3	18
0	0
0	0
0	0
0	18
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	0
0	0
0	0
0	26
0	12
10	294
416	1486
2	1283
16	258
138	18
67	1
11	116
9	26
0	56
212	285
0	136
98	124
0	34
31	237
0	479
10	484
4	52
0	0
96	240
0	29
0	0
0	0
0	0
0	0
116	463
0	57
4	72
2	27
1	348
1	128
0	58
73	252
11	8
5	34
1	262
0	12
0	252
0	146
1	146
0	0
0	0
0	0
0	142
0	142
0	5
0	0
0	2
0	0
0	0
0	142
0	0
0	112
5	229
18	214
0	119
3	16
18	13
0	189
29	17
200	1315
0	9
0	750
0	200
3	247
0	872
11	192
9	192
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	116
0	44
0	208
1	0
12	3
0	120
0	49
0	63
0	97
2	11
166	709
11	38
1243	50
1	288
0	4
0	112
22	355
1	150
2	182
6	162
14	194
7	599
0	393
8	393
14	15
0	7
11	385
1	239
0	385
4276	1269
21	808
1	631
2	1163
0	91
6	1163
36	66
0	63
5	62
0	62
0	15
1	5
2	0
0	0
0	0
0	0
0	0
0	0
0	0
18	119
0	0
0	57
2	56
0	55
0	34
0	2
0	20
0	1
0	15
0	6
8	7
0	1
0	1
4	23
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
146	277
0	108
0	206
0	165
33	46
0	23
0	16
0	137
83	894
2	342
23	1
0	0
0	0
262	728
4	700
2	74
1923	420
15	419
46	1075
6	1041
0	381
7	287
0	294
23	198
14	56
0	46
0	19
0	2
3	14
1	26
0	5
0	30
0	13
0	0
0	0
0	6
0	6
0	6
0	6
0	1
0	13
0	1
0	1
3	222
0	168
398	1116
1	190
13	539
0	634
3	450
0	599
1	545
33	205
2	284
17	425
2	1342
109	1398
3	761
3	762
3	310
10	180
0	0
0	0
0	0
0	0
0	0
0	0
3	140
0	10
0	0
0	0
0	0
0	0
30	323
5	68
17	64
5	59
111	527
2	148
0	0
6	569
0	10
40	1354
0	3
0	0
0	0
0	0
0	0
0	253
0	41
0	56
3	82
0	21
0	14
0	0
0	0
0	0
0	0
0	0
0	0
0	305
1	302
2	224
3	174
0	174
2	212
0	123
10	111
1	120
26	82
3	66
0	68
4	56
0	0
1	0
0	0
81	835
8	449
4	36
0	50
51	149
22	20
10	205
31	899
1	0
0	0
0	929
4	951
1	1041
9	717
0	422
0	102
9	266
3	215
3	139
3	47
0	0
0	0
11254	468
33	442
4	26
0	212
35	411
0	0
0	0
17	20
1	0
1	0
0	0
1054	2307
33	826
0	883
1	879
46	484
0	1075
1898	462
5	462
14	5
1	445
0	0
0	0
0	0
17	897
6	814
4	222
1	88
17	83
0	304
0	304
0	188
0	188
0	0
488	64
0	295
0	129
4	66
0	306
0	261
47	3626
330	3679
5	3284
52	3056
17	115
0	3614
0	0
0	0
0	0
26	575
6	527
1	608
3	260
0	19
1	0
0	0
0	0
52	321
142	316
0	184
0	81
36	122
196	693
0	157
2	574
18	188
27	55
9	28
1	79
238	79
0	53
0	53
0	53
0	53
0	53
0	53
12	1658
0	1503
0	1516
1	1522
0	1053
15	918
4	0
0	0
77	542
0	528
0	529
0	524
4	566
0	506
0	420
0	490
1	444
0	206
0	211
6	21
0	442
3	288
0	92
0	104
8	44
0	33
181	45
88	181
0	75
0	8
0	8
1	43
1	447
0	424
16	396
0	389
4	359
3	145
18	63
3	28
0	389
19	534
0	547
0	510
187	182
25	109
0	152
305	421
35	370
20	264
6	211
1	66
60	940
5	98
0	22
0	7
0	64
0	63
0	65
0	81
3	27
0	21
0	26
0	15
0	10
461	193
0	53
0	152
0	162
1	134
1175	8179
426	116
1	115
477	220
0	593
42	275
11	996
4	8179
3	27
0	27
0	7
0	0
0	0
0	0
0	13
0	183
0	163
3	18
