wilcoxon,t-test,t-test_overestim_var
Chchd1,Tacc3,Psma4
Stmn1,Mydgf,Dnajc9
Cpox,Cs,Sfxn1
Chaf1a,Tsfm,Ftl1
Ncapg2,Mybl2,Tmpo
Rfc5,Spc24,D8Ertd738e
Psma4,Hdlbp,Mydgf
Cdc34,Tmco1,Tmco1
Txnl1,Cdv3,Tacc3
Rfc3,Smc1a,Snrpb
Gins2,Nt5dc2,Chordc1
Ndufc1,Timm13,Sfr1
Timm8a1,Psat1,Cs
Spc24,Ftl1,Fosb
Rnpep,Esm1,Rbbp4
D8Ertd738e,Tmed2,Hdlbp
Snrpb,Hmbs,Cdv3
Ube2m,Hprt,Glrx3
Dck,Rnpep,Kif15
Hprt,Kif15,Tsfm
Cenps,Glrx3,Vps35
Xpo1,Psma4,Prelid3b
Ssb,1700025G04Rik,Polr2k
Ppp1ca,Prelid3b,Eif2s2
Cmc2,Dnajc9,Actg1
Dnmt1,Sfr1,Rnpep
Tubg1,Bub1,Timm8a1
Eif2s2,D8Ertd738e,Rdx
Hnrnpd,Rbbp4,Slc25a5
Eif3a,Rdx,Fbl
Chordc1,Actg1,Ezh2
Rras2,Polr2k,Srsf6
Rbbp4,Tmpo,Psat1
Cenpm,Mrto4,Timm23
Haus8,Fbl,Eif3a
Hdlbp,Srsf6,Hmbs
Sfxn1,Eif2s2,Hnrnpd
Cdc45,Rfc3,Nans
Srp19,Snrpb,Strap
Pkm,Dck,Ssb
Cdv3,Scd2,Actl6a
Sdhd,Coq7,Hmgn2
Tsfm,Eif3a,Exosc3
Timm23,Strap,Paics
Psat1,Cdc20,Swi5
Kif11,Ezh2,Anapc5
Trip13,Rars,Uqcrb
Tmco1,Paics,Psmd7
Mrto4,Exosc3,Psmd6
Vps35,Chaf1a,Mcm2
Sumo2,Timm23,Rfc2
1810037I17Rik,Hnrnpd,Pkm
Tk1,Nans,Phf5a
Uqcrb,Actl6a,1810037I17Rik
Shcbp1,Psmd6,Lsm8
Srsf6,Mcm2,Magoh
Mcm2,Dlgap5,Pnp
Sec11a,Pnp,Mybl2
Coq7,Hmgn1,Rars
Cetn3,Psmd7,Ndufa12
Shmt2,Cpox,Cdc20
Glrx3,Gins2,Dck
Sfr1,Map2k3,Rfc3
Rdx,Ssb,Bub1
Cs,Plk1,Sec11a
Phf5a,Rfc2,Map2k3
Morf4l2,Slc25a5,Hdgf
Atp5k,Lsm8,Atp5k
Smc1a,Pkm,Hmgn1
Map2k3,Anapc5,Mrto4
Syce2,Swi5,Lsm4
Ezh2,Cenps,Psmb2
Magoh,Gspt1,Gspt1
H1f5,Uqcrb,Selenos
Mydgf,Phf5a,Dlgap5
Nek2,Hras,Chaf1a
Gcat,Magoh,Grpel1
Prelid3b,Ndufa12,Hras
Jpt1,Tex30,Ebna1bp2
Scd2,1810037I17Rik,Uqcc2
Psmb2,Ebna1bp2,Ssr2
Prelid1,Tubg1,Coq7
Rars,Psmd1,Mrps15
Tex30,Selenos,Sumo2
Atp5g1,Grpel1,Eri1
Hirip3,Mrps15,Prelid1
Cyp51,Ncapg2,Gins2
Tmpo,Eif4g1,Dnajb6
Fbl,Eri1,Psmd1
Selenos,Ska1,Tex30
Ndufa12,Fh1,Rsl1d1
Eri1,Atp5k,Hnrnpdl
Cinp,Hdgf,Eif4g1
Strap,Sec11a,Nudt21
Cenpe,Hmgn2,Atp5g1
Cdca7,Ssr2,Ncapg2
Swi5,Morf4l2,Tk1
Hmgn1,Uqcc2,Tubg1
Dnajc9,Rsl1d1,Psmd12
Lsm4,Psmb2,Mcm6
Edf1,Emp1,Cpox
Paics,Shmt2,mt-Nd2
Hdgf,Eif3b,mt-Cytb
Ssr2,Hnrnpdl,Plk1
Psmd6,Nop56,Fh1
Oat,Atp5g1,Ppm1g
Rab5if,Fen1,Ssr1
Hras,Tk1,Gltp
Polr2k,Psmd12,Eif3b
Exosc3,Dap3,Cenps
Cip2a,Cdc45,Rad21
Carhsp1,Trip13,Fen1
Rsl1d1,Ppp1r15a,Nop56
Nuf2,Lsm4,Cdk4
Fen1,E2f8,Snx3
mt-Nd2,Nop58,Idh3a
Grpel1,mt-Cytb,Ska1
Rad21,Prelid1,Usp1
Psmd7,Psmc1,Psmc6
Cdk1,Dnajb6,Rab5if
Rfc2,Usp1,Morf4l2
Eif4g1,Cyp51,Polr2f
Kif23,Cdk4,mt-Nd4l
Uap1,Idh3a,Dap3
Actl6a,Polr2f,Psmc1
Nans,Ssr1,1700025G04Rik
Pnp,Nudt21,Jpt1
Psmd1,Ppm1g,Hspa14
Spcs2,Hspa9,Nop58
Anapc5,Psmc6,Scd2
Fignl1,Rad21,Esm1
Mrps15,Mcm6,Ppp1ca
Dap3,Haus8,Mrpl27
Gspt1,mt-Nd4l,Ppp1r15a
Atad5,Sumo2,Nt5dc2
Nop56,Rab5if,Mrps14
Dscc1,mt-Nd2,Timm8b
Nup107,Gltp,Lsm7
Dnajb6,Hspa14,Mrps12
Hdac2,Mrpl27,Rnaseh2b
Vdac2,Lsm7,Cdc45
Cenpa,Pgp,Hspa4
mt-Cytb,Hspa4,Raly
Nudt21,Snx3,Trip13
1700025G04Rik,Timm8b,Ostc
Fh1,Mrps12,Uba2
Lsm8,Txnl4a,E2f8
Ttll12,Cinp,Shmt2
Lman1,Ppp1ca,Ndufc2
Ebna1bp2,Mpp6,Pgp
Ppm1g,Rnaseh2b,Edf1
Gclm,Uba2,Txnl4a
Cep55,H1f5,Topbp1
Timeless,Jpt1,mt-Nd3
Gzmk,Impdh2,Impdh2
Cenpk,Cenpm,Hspa9
Polr2f,Topbp1,Lsm12
Psmc1,Gzmk,Rangap1
Top2a,Surf4,Spcs2
Rpsa,Rcc2,Mrpl20
Snx3,Mrps14,Emp1
Mrps22,Rangap1,Mpp6
Topbp1,Gar1,Surf4
Abce1,Lsm12,Mien1
Mrpl1,Spcs2,Vdac2
Rcc1,Srsf9,Haus8
Eif3b,Mrpl20,Srsf9
Higd1a,Ostc,Cenpm
Hnrnpdl,Vdac2,Npm3
Psmd12,Lman1,Vcp
Raly,Raly,Ybx3
Hspa9,Cdca7,Rac1
Ccdc34,Ddx3x,Vim
Pola1,Mien1,Higd1a
Idh3a,Hdac2,Cenpa
Uqcc2,Timm17a,St13
Rangap1,mt-Nd3,Ndufb9
Myl4,Mrps7,Rcc2
Spdl1,Vcp,Calm1
Cldnd1,Edf1,Cinp
Map3k8,Ndufc2,Coa3
Slc16a1,Carhsp1,Timm17a
Mrps5,St13,H1f5
Usp1,Ube2c,Ywhab
Psmc6,Ybx3,Ube2c
Ostc,Nup107,Gar1
Bub1b,Higd1a,Cbx5
Melk,Coa3,Gzmk
Dnph1,Tcf19,Ddx3x
Pgp,Npm3,Dnajc2
Cbx5,Cbx5,Cyp51
Mcm6,Oat,Zcchc17
Nup37,Zcchc17,Mrps7
Mrpl20,Dnajc2,Ezr
Nop58,Nudcd2,Sec61g
Wdr5,Rras2,Ndufs2
Depdc1a,Psmd2,Psmd2
Ssr1,Usp14,Hdac2
Ndufb9,Top2a,Rpa1
Mpp6,Rac1,Grb2
Hspa4,Rpa1,Lsm5
Gar1,Ywhab,Lman1
Mad2l1,Nolc1,Nudcd2
Rac1,Hirip3,Top2a
Gart,Nbn,Atp5mpl
Prep,Ndufs2,Rpsa
Gemin6,Gclm,Ddost
Vim,Ndufb9,Psmc3
Txnl4a,Vim,Carhsp1
Hnrnpk,Mrps5,Dazap1
Ddx3x,Grb2,Usp14
Rcc2,Cenpa,Cdca7
Aimp2,Smarcc1,Rbmxl1
Cdk4,Ezr,Dnaja2
Ints11,Rbmxl1,Tcf19
Sephs2,Abce1,Oat
H4c9,Sec61g,Smarcc1
mt-Nd4l,Mthfd1,Eif3c
Ripk3,Ddost,Ubl4a
Mbnl3,Spdl1,Nup107
Mthfd1,Psmc3,Polr3k
Lsm7,Calm1,Rras2
Hspa14,Syce2,Psip1
Rnaseh2b,Ubl4a,P4hb
Gltp,Dnaja2,Kpnb1
Reep4,Sephs2,Snrpd2
Sec61g,Gemin6,Nolc1
Nolc1,Fignl1,Khdrbs1
H2ac8,Polr3k,Glo1
Timm8b,Dazap1,Srsf7
Sigmar1,Shcbp1,Ciao2b
Mns1,Kpnb1,Sephs2
Ak6,Glo1,Mrps5
Rpp30,Uap1,Cycs
Esm1,Atp5mpl,Rbm8a
Kif4,P4hb,Anxa2
Mrpl27,Lsm5,Rpl7a
Cenpf,Eif3c,Psmd13
Nup43,Gart,Gclm
Esco2,Psip1,Abce1
Znhit3,Ciao2b,Fignl1
Prpf19,Cdk1,Mapre1
Cdca5,Cops3,Rpn2
Vcp,Prps1,Shcbp1
Kif20a,Rpp30,Hirip3
Mrps12,Nek2,Cops3
Fbxo5,Mrps22,Psmd14
St13,Prpf19,Uqcrfs1
Mien1,Rpl7a,Klf6
Arl6ip6,Rcc1,Syce2
Trap1,Emc8,Mrpl51
Mrps14,Nup37,Mrpl35
Hmgn2,Rpsa,Abcf1
Cdk2,Khdrbs1,Atp5o-1
Lsm12,Mrpl35,Emc8
Kcnn4,Rpn2,Hnrnpk
Uba2,Klf6,Ptbp1
Impdh2,Mthfd2,Cdc42
Mrps7,Mrpl1,Cdk1
Ybx3,Cldnd1,Ube2n
Ywhab,Rbm8a,Prpf19
Prps1,Cycs,Prps1
Rcn3,Sigmar1,Tomm22
Rpf2,Abcf1,Rpp30
Atp5mpl,Anxa2,Rnps1
Rpa1,Srsf7,Mthfd1
Srsf9,Ddx1,Mthfd2
Cdc42,Nup43,Sf3b6
Prmt5,Psmd14,Gart
Pdlim1,Hnrnpk,Micos10
Npm3,Psmd13,Wbp11
Cops3,Kif11,Nek2
Eif3c,Myl4,H3f3b
Ndufc2,Mrpl51,Cldnd1
Rbm14,Ddb1,Syncrip
Calm1,Snrpd2,Dnajc3
Kpnb1,Egfl7,Ddb1
Klf6,Ak6,Mad2l1
Grb2,Mapre1,Uap1
Hyou1,H4c9,Spdl1
Psmd2,Cdc42,Taf12
Arhgap19,Eed,Gemin6
Chaf1b,Atp5o-1,Ccdc34
Dkc1,Uqcrfs1,Hint1
Galk1,Trap1,Nap1l1
Ezr,Kcnn4,Nup37
Usp14,Wdr5,Mrpl1
Polr2l,Ints11,H4c9
Dnaja2,Ptbp1,Nars
Nup93,Rnps1,Mrps22
Dnajc2,Nars,Eed
Snrpd2,Galk1,Kcnn4
Aurka,Wbp11,Rcc1
Tomm34,Taf12,Kif11
Smarcc1,Dnajc3,Ddx1
Ncapg,Lrr1,Cdc37
Mrpl49,Ube2n,Nbn
Rad51ap1,Khsrp,Ak2
Spcs3,H3f3b,Khsrp
Arhgap11a,Mad2l1,Ak6
Wdhd1,Slc16a1,Gtf3a
Ubl4a,Eif3j1,Ints11
Ddx1,Ccdc34,Tfdp1
Lrr1,Syncrip,Eif3j1
Tufm,Olfr1369-ps1,Trap1
Tomm22,Tfdp1,Sarnp
Eed,Atad5,Commd1
Zcchc17,Tomm22,Sfpq
Prim1,Dkc1,Gadd45gip1
Phlda1,Ak2,Snrpa
Surf4,Odc1,Polr2c
Rbmxl1,Rcn3,Ppp2ca
Nudcd2,Gtf3a,Nup43
Mthfd2,Aimp2,Mrpl40
mt-Nd3,Klrg1,Atad5
Tfrc,Sf3b6,Ciao2a
Glo1,Cd24a,Spcs3
Timm17a,Gadd45gip1,Dkc1
Pabpc4,Spcs3,Ccdc124
Asf1a,Tomm34,Hnrnpm
Odc1,Mbnl3,Tomm34
H3f3b,Micos10,Arhgdia
Il2ra,Dscc1,Ppp1cc
Cdt1,Cenpk,Cenpk
Cse1l,Arl6ip6,Dph3
Rpl7a,Ttll12,Myl4
Apip,Cdc37,Psma1
Atp5o-1,Pfdn4,Eif6
Nbn,Tufm,Kdelr2
Emc8,Snrpa,Odc1
Sf3b6,Cenpe,Uchl5
Anxa2,Prep,Calm3
Iqgap2,Sptbn1,Sigmar1
Dbf4,Nap1l1,Wdr5
Endog,Mrpl40,Sptbn1
Tars,Commd1,Pcnp
Mrpl35,Znhit3,Galk1
Lap3,Endog,Aimp2
Ddb1,Uchl5,Selenot
Tagap,Sarnp,Pfdn4
Ndufs2,Polr2c,Prmt1
Mycbp,Timeless,Gmps
Psmc3,Nuf2,Slc16a1
Abcf1,Kdelr2,Hnrnph1
Ubfd1,Melk,Mrps36
Cycs,Gmps,Mtch2
Psip1,Hint1,Cenpe
Rbm8a,Selenot,Rbx1
Mapk6,Sfpq,Dcun1d5
P4hb,Prmt1,Tufm
Mthfd1l,Asf1a,Prim1
Tfdp1,Ciao2a,Suz12
Nars,Ppp2ca,Sf3a3
Knl1,Ccdc124,Ndufb8
Eif3j1,Hnrnph1,Me2
Nap1l1,Mtch2,Arl6ip6
Wbp11,Eif6,Znhit3
Rbbp8,Prim1,Pbdc1
Cdc16,Dph3,Mrpl42
Chek1,Hnrnpm,Nuf2
Lsm5,Sf3a3,Mbnl3
Wdr18,Thop1,Lrr1
Pbdc1,Psma1,Dscc1
Hint1,Pbdc1,Rbm17
Trim28,Mns1,Atp5d
Kif22,Pcnp,Mrps33
Ddost,Me2,Med21
Ciao2b,Pola1,Ttll12
Rpn2,Rbm17,Prdx3
Zpr1,Med21,Timeless
Srsf7,Prdx3,Hnrnpa0
Ube2n,Bub1b,Cox7c
Agpat5,Fcgrt,Hars
Coa3,Mrps36,Asf1a
Uqcrfs1,Reep4,Rpl31
Mxd3,Ppp1cc,Selenok
Samd1,Cdk2,Mns1
Sqle,Chaf1b,Pola1
Khsrp,Dcun1d5,Zc3h15
Rbx1,Suz12,Prep
Ss18l2,Tfrc,Srsf10
Cdc37,Cip2a,Mrpl15
Rcn2,Mrpl42,Dbf4
Pold1,Rfc1,Chaf1b
Nudt1,Rbx1,Caprin1
Sfpq,Hars,Ranbp2
Rpl31,Arhgdia,Rbbp8
Ndc80,Sqle,Casp8ap2
Cdkn3,Dbf4,Melk
Knstrn,Alg8,Romo1
Hars,Casp8ap2,Rfc1
Yif1b,Ripk3,Rcn3
Ckap2,Caprin1,Bub1b
Mapre1,Rbbp8,Endog
Polr3k,Hyou1,Rwdd1
Pold3,Mrps33,Arpc4
Ube2e3,Calm3,Reep4
Khdrbs1,Ranbp2,Eprs
Pmpca,Cdca5,Cip2a
Gtf2e2,Rpl31,Fam107b
Rfc1,Ndufb8,Dhx15
Dnajc3,Mrpl49,Cwc15
Toe1,Tubb2b,Ripk3
Isoc1,Selenok,Dtymk
Psmd14,Aurka,Cbx1
Nmt2,Srsf10,Ube2e3
Kpna3,Mrpl15,Ube2l3
Incenp,Cacna1s,Bcap31
Dazap1,Lap3,Arf1
Thoc3,Zc3h15,Mrpl49
Cenpn,Ube2e3,Racgap1
Sptbn1,Nup93,Tmed10
Fasn,Romo1,Elavl1
Nae1,Dhx15,Mrpl21
Taf12,Hnrnpa0,Pin1
Gnl3,Nefh,Baz1b
Isyna1,Eprs,Llph
Diaph3,Cox7c,Got2
Gadd45gip1,Rbm14,Klrg1
Klhdc4,Atp5d,Cdk2
Ung,Polr2l,Snrnp25
Micos10,Pdlim1,Ndufa5
Cdc25b,Snrnp25,Polr2h
Apoo,Polr2h,Rpl13a
Sarnp,Rwdd1,Nup93
Med21,Map3k8,Trim28
Cdc25a,Trim28,Trim27
Pole3,Arpc4,Psmc5
Uchl5,Pin1,Mrps18a
Nup62,Tars,Srrt
Gtf3a,Fam107b,Tfrc
Ckap5,Trim27,Cdca5
Brca1,Cbx1,Stoml2
Ptbp1,Ccnb1ip1,Psmc4
Snrpa,Ccne2,Tars
Tuba1c,Mrpl21,Pdlim1
Casp8ap2,Dtymk,Rps8
Ppp2ca,Elavl1,Snrnp40
Hnrnpm,Racgap1,Mrps24
Klrg1,Stoml2,Mrpl13
Mms22l,Ndufa5,Eif4e2
Syncrip,Cdc16,Slc25a3
Ect2,Tmed10,Kmt5a
Dna2,Got2,Hyou1
Polr2d,Bcap31,Lap3
Nqo2,Baz1b,Polr2j
Rgcc,Srrt,Rbm14
Eif6,Mrps18a,Psma3
Gnpda1,Wdr18,Vps36
Nt5dc2,Llph,Nono
Srm,Rgcc,Eif4a3
Rnps1,Cwc15,Etfa
Atp5d,Orc1,Nsmce4a
2810004N23Rik,Acat2,Sqle
Acat2,Arf1,Thop1
Poc1a,Psmc5,Prpf38a
Polr2c,Il2ra,Eif4g2
Psmd13,Ube2l3,Polr2l
Ipo7,Idh2,Smc6
Ak2,Kmt5a,Aurka
Dbr1,Cse1l,Wdr18
Usp39,Psmc4,Blmh
Parp2,Mrpl13,Nae1
Nr4a1,Prmt5,Map3k8
Bud23,Snrnp40,Snrpc
Cars,Rps8,Sec13
Prdx3,Fbxo5,Cd24a
Cfap298,Nae1,Sec61a1
Ciao2a,Pole3,Ost4
Kdelr2,Prpf38a,Egfl7
Pfdn4,Vps36,Atp5j
Mrpl40,Rpl13a,Cdc16
Spint2,Eif4a3,Fbxo5
Selenot,Etfa,Alg8
Sf3a3,Polr2j,Pole3
Vamp7,Sec13,Cse1l
Marcksl1,Blmh,Eif3l
Hist1h2ap,Eif4e2,Olfr1369-ps1
Ranbp2,Rpf2,Bola3
Prmt1,Ppat,Bud31
Hnrnph1,Slc25a3,Mrpl34
Rbm17,Sec61a1,Cdc123
Pcnp,Kpna3,Lgals1
Ppp1r7,Mrps24,Snrpb2
Commd1,Timm50,Timm50
Mrpl51,Yif1b,Uqcrc2
Ppat,Nsmce4a,Tomm5
Spc25,Pabpc4,Yif1b
Abcf2,Srm,Rpf2
